|character|text|type
12||"Sterling comes through the door and his face falls. He's
stepped into a loud METAL CONCERT.
We see a GO-GO DANCER in LATEX. Onstage is RAMMSTEIN, a
bizarre German industrial-metal band.
The tattooed YOUNG CROWD slam dances and swings glo-stix
over their heads. Some wear rubber BRAIN SKULLCAPS outfitted
with fiber optic lights. It's a sea of SPIKED HAIR and BONDAGE
OUTFITS.
Sterling squares his jaw and starts pushing through the crowd.
With his tuxedo he sticks out like a penguin in a chicken
coop.
ON THE BALCONY ABOVE THE CROWD stands a wild haired young
GANGSTER with PIERCED BROWS. With him is a STREET-TOUGH GIRL
with multi-colored hair. They look like a post-Apocalyptic
Bonnie & Clyde. They are YORGI and PETRA.
Yorgi checks his watch. His delivery is late. Then his CELL
PHONE rings. He's getting the news from outside.
He looks down, spots Sterling amidst the moshing crowd. With
that look, that tux, there's no mistaking what he is.
They make EYE CONTACT and Sterling gives a little nod.
Yorgi calmly issues orders into his phone.
Immediately VIKTOR starts moving in Sterling's direction.
Viktor is huge, with a MOHAWK and a six-inch GOATEE.
Sterling sees him advancing and makes for the exit, pushing
through the freaky crowd."|stage direction
13||EXT. CONCERT HALL - NIGHT|location
14||Sterling's ASTON-MARTIN VANTAGE screeches away from the curb.|stage direction
15||INT. ASTON-MARTIN - MOVING - NIGHT|location
16||"Sterling is at the wheel of his spy car. He plugs the DATA
CHIP into the dash and punches buttons. A computer screen
says ""DATA DOWNLOADING"".
He sees a BLACKED-OUT SUV racing up behind him.
He accelerates and hits a SWITCH.
ARMORED PLATING slides up over the rear window."|stage direction
17||EXT. COBBLESTONE STREET - NIGHT|location
18||"The SUV is right behind him. Viktor rolls down the passenger
window, readies his PISTOL.
The rear bumper of the spy car opens. SMOKE BOMBS drop out.
They explode in MASSIVE CLOUDS, obscuring the narrow, street.
Sterling skids around a corner.
The blinded bad guys drive straight into a STOREFRONT. Glass
and merchandise flies as the SUV gets stuck.
The Aston-Martin rounds another corner and slides to a stop.
Blocking the road ahead are two more SUV's.
A MOTORCYCLE slides to a stop in front of them. The rider is
ANDERS, a leather clad biker who looks half Viking.
Anders pulls out a SILENCED SUB-MACHINE GUN and starts
BLASTING.
BULLETS SLAM into the Aston-Martin, cracking the bullet-proof
glass, shattering headlights, and BLOWING OUT THE FRONT TIRES!
Sterling jams it into reverse and backs around the corner on
the RIMS."|stage direction
19||INT. ASTON-MARTIN - IDLING - NIGHT|location
20||"Sterling notices an ERROR MESSAGE now flashing on his computer
screen: ""TRANSMISSION ERROR: - DATA PARTIALLY SENT"".
Sterling looks around desperately. Somehow he's got to get
this data out of here.
Straight ahead is the RIVER. Chugging up the river: a PARTY
BARGE.
PARTYGOERS in formal attire dance to an orchestra. A SWIMMING
POOL is in the middle of the deck for a perfect water landing."|stage direction
21|STERLING|Time for a slow boat to China.|speech
22||He hits a BUTTON.|stage direction
23||EXT. COBBLESTONE STREET - NIGHT|location
24||"The rear license plate folds down, revealing a ROCKET ENGINE.
Flames spew as he jams down the accelerator.
Sterling is pushed back into his seat by the G-forces.
SPARKS fly from the rims as he skips across the pavement at
ever increasing speed.
Anders FIRES with his gun, but Sterling is getting away!
But then KIRILL steps around the corner. He's academic
looking, a CHAIN SMOKING intellectual with COKE-BOTTLE
GLASSES. He's also a highly proficient and cold-blooded
SNIPER.
Kirill puts his lit cigarette behind his ear and unslings a
SURFACE-TO-AIR MISSILE LAUNCHER from his shoulder.
The Aston-Martin reaches the riverbank and goes AIRBORNE. It
ROCKETS through the air towards the party barge.
We see the car REFLECTED in Kirill's glasses as he AIMS.
On a little SCREEN we see the missile launcher HOME IN on
the HEAT SOURCE of the jet engine.
The missile locks-in and FIRES...
HEATSEEKER P.O.V. - we see a GREEN CAR with all its hot spots
GLOWING RED. Camera ROARS towards the flying car."|stage direction
25||INT. ASTON-MARTIN - FLYING - NIGHT|location
26||Sterling sees the missile streaking at him.|stage direction
27|STERLING|Oh bloody hell!|speech
28||EXT. THE RIVER - NIGKT|location
29||"WHOOMPH! The Aston-Martin EXPLODES in mid-air.
Partygoers shriek as the AXLE and FLAMING RIMS rain down on
the deck.
Kirill takes the cigarette from his ear, PUFFS IT.
Finally, Sterling's flaming BOW TIE flutters down and lands
on a LEAPING SALMON ICE-SCULPTURE above a tantalizing SEAFOOD
BUFFET."|stage direction
30||CUT TO:|unknown
31||EXT. WASHINGTON D.C.|location
32||"A STRAFING SHOT over the city. We make a sudden left turn
and SPEED OUT OF TOWN.
We shoot over to the BLUE RIDGE MOUNTAINS of VIRGINIA. In
the middle of NOWHERE we dive towards a COMPLEX OF BLACK
BUILDINGS."|stage direction
33||INT. UNDERGROUND HEADQUARTERS - HALLWAY - NIGHT|location
34||"Inside it's modern, cold and high tech. An elevator COUNTS
DOWN to a deep basement level.
The doors open and a TALL MAN man with a PROSTHETIC LEG
strides down the empty hall. AGENT GIBBONS is African-
American, a battle-scarred WARRIOR. Even with a limp he looks
sturdy, confident, deadly.
At the end of the hall is a METAL DOOR."|stage direction
35||INT. ULTIMATE INFORMATION ROOM - NIGHT|location
36||"Gibbons walks into the INFORMATION ROOM of the NATIONAL
SECURITY AGENCY (NSA). There are WORLD MAPS, SATELLITE IMAGES
on COMPUTER SCREENS, TECHIES monitoring everything.
If a nuclear war broke out, you could run the country from
down here.
Gibbons takes an elevator up."|stage direction
37||INT. SAM TANNICK'S OFFICE - NIGHT|location
38||"The office is expensive yet devoid of personality, reflecting
the shadowy nature of it's owner. One wall is GLASS, looking
down on the information room. SAM TANNICK, grizzled NSA chief,
looks down at the activity below."|stage direction
39|SAM TANNICK|Come.|speech
40||Gibbons enters, stands by the desk.|stage direction
41|GIBBONS|Evening, Sam.|speech
42||Sam remains in shadow.|stage direction
43|SAM TANNICK|What do you have?|speech
44|GIBBONS|"Not a whole helluva lot. His final
transmission was mangled. About
something or someone called ""Ahab"".
Whatever it is, it cost him his life."|speech
45|SAM TANNICK|"He was the best there was. That makes
three agents lost."|speech
46|GIBBONS|"They're ruthless and they have a lot
of firepower. It's only a matter of
time before they figure out how to
deploy Silent Night. Then we're gonna
have a catastrophe on our hands."|speech
47|SAM TANNICK|"Silent Night in the hands of a bunch
of impertinent cowboys"|speech
48|GIBBONS|"We're gonna have to step in, Sam.
Those CIA boys couldn't find a clown
in a field of cactus. Let me take
care of it."|speech
49|SAM TANNICK|How will you fix it?|speech
50|GIBBONS|"I'll go in with a team. But first
I'm going to need some intel. I'll
have to put someone inside, someone
new, someone they won't see coming.
One of their own."|speech
51|SAM TANNICK|"So you'll dredge the bottom again.
You've done that before. The results
were... uneven."|speech
52|GIBBONS|"You wanna find out about rats, ask a
rat. I've had my people put together
a talent pool. I downloaded it to
your desktop."|speech
53||"Gibbons snaps on the giant FLATSCREEN on Sam's desk. He starts
cycling through PHOTO AFTER PHOTO of TOUGH LOOKING MEN."|stage direction
54|GIBBONS|"The usual prospects. Convicts,
contract killers, murde..."|speech
55|SAM TANNICK|The scum of the Earth.|speech
56|GIBBONS|But programmable. And expendable.|speech
57|SAM TANNICK|I've seen enough. Turn it off.|speech
58||Gibbons clicks off the screen.|stage direction
59|SAM TANNICK|"They're degenerates. There's not a
man in there that would give a damn
if the Chinese took over."|speech
60|GIBBONS|That's exactly why we need them.|speech
61||Sam sighs, stares out at the information room.|stage direction
62|SAM TANNICK|"Get these ""scum"", Mr. Gibbons, bring
them in. Test them. Train them. Find
your man."|speech
63||CUT TO:|unknown
64||EXT. SKYSCRAPER - DOWNTOWN LA - NIGHT|location
65||"The huge ARCO TOWER rises up towards a moonlit sky.
We see ACCOMPLICE #1 (TRAVIS PASTRANA) sneak up and take
position behind a FOUNTAIN.
ACCOMPLICE #2 (CAREY HART) sneaks across a roof and takes
position overlooking the fountain position of #1.
ACCOMPLICE #3 (DAVE MIRRA) takes up position in the second
story window of a FLOPHOUSE HOTEL down the street.
A MESSENGER (BOB BURNQUIST) skates up to the front of the
skyscraper with a PACKAGE. He gets the attention of the
SECURITY GUARD inside. The Security Guard unlocks the door
and lets him in.
Just then a VAN pulls up and ACCOMPLICES #4 (SHAUN PALMER)
and #5 (MAT HOFFMAN) hop out. They open up the back and a
BICYCLE is rolled out of the back by a MAN IN A HOODED JACKET.
Jacket Man rolls the bike to the skyscraper and enters the
lobby."|stage direction
66||INT. SKYSCRAPER LOBBY - NIGHT|location
67||The Security Guard is checking his computer.|stage direction
68|SECURITY GUARD|"Crump... I'm sorry, no one by that
name."|speech
69||K The Guard glances up as Jacket Man gets into an ELEVATOR.|stage direction
70|SECURITY GUARD|Hey! You can't go up there!|speech
71||"The Security Guard rushes to intercept him. The Messenger
kicks his skateboard out, TRIPPING UP the Security Guard.
The Messenger hauls ass out the door. The Security Guard
pulls out his WALKIE-TALKIE."|stage direction
72|SECURITY GUARD|"We've got an intruder in the express
elevator!"|speech
73||INT. ELEVATOR - NIGHT|location
74||"The button for ""91 - ROOF ACCESS"" is lit up. Jacket Man waits
patiently."|stage direction
75||INT. 91ST FLOOR - NIGHT|location
76||"This fancy office is empty for the night. The STAIRWELL DOOR
opens and a PLATOON of SECURITY GUARDS rushes in. They take
Up position in front of the elevator doors armed with BILLY
CLUBS and TASERS.
DING! The elevator arrives and the door swings open. But
there's NOBODY INSIDE.
One Guard steps forward and suddenly a bicycle SWINGS DOWN
from the ceiling, TAGGING HIM IN THE FACE. He falls back,
TASERING another Guard.
Jacket Man drops down onto his bike and pedals through the
chaos before the Guards know what hit them. There's a CURVY
PIECE OF ART in the room, some kind of modern art statue.
Jacket Man rides up the artwork like a ramp and does a
TABLETOP AERIAL over a DIVIDER. He hits the ground pedalling,
the Guards hot after him.
Jacket Man enters a HUGE OPEN ROOM with a FIELD OF CUBICLES
in the middle. He bunny hops onto a desk and SLIDES TO A
STOP. He tosses back his hood and we get a good look at him
for the first time.
He is XANDER CAGE. He's got a shaved head, bizarre TATTOOS
all over his body and multiple PIERCINGS. He's lean and
heavily cut, even dangerous looking.
The Guards charge at him and he HOPS up onto the top of the
CUBICLE WALL. This thing is maybe FOUR INCHES WIDE and FIVE
FEET TALL.
He pedals across the top of the cubicle wall, the Guards
scrambling after him.
Xander bunny hops over one guy's head onto the next set of
cubicles and pedals hard. The Guards fall all over themselves
trying to catch him.
At the other end Xander catches air and lands on a CONFERENCE
TABLE. He does a WHEELIE across it's length with Guards
closing in.
Xander springs up and does a TAIL WHIP, knocking them back
with his rear wheel. He lands and pedals to the stairwell
untouched."|stage direction
77||EXT. THE ROOF - NIGHT|location
78||"Xander bursts out of the stairwell to the top of the TALLEST
BUILDING IN DOWNTOWN LA. He climbs on a RAISED PLATFORM.
From here he can drop down onto another level that is strewn
with SATELLITE DISHES and MICROWAVE RELAYS.
Guards rush onto the roof and try to corral him.
Xander tears off his jacket, revealing a BACKPACK on his
back and VIDEO CAMERA on his chest. He pulls out a ROAD FLARE
and SPARKS IT. We see there are SOAKED RAGS tied to his
SPOKES.
He LIGHTS THEM with the flare. Then he TOSSES THE FLARE off
the building."|stage direction
79||EXT. STREET LEVEL - NIGHT|location
80||"The Accomplices see the flare drop. #'s 1, 2 & 3 pull CAMERAS
OUT and start filming."|stage direction
81||EXT. THE ROOF - NIGHT|location
82||"Xander races around the roof like a trapped animal. He evades
Security Guards, picking up speed.
With Guards right behind, he drops off the TOP PLATFORM and
lands on a massive SATELLITE DISH.
Using the dish as a ramp, Xander LAUNCHES himself OFF THE
TOP OF THE BUILDING. We're talking 90 some stories here.
He spins through the air, his bike on fire. He's doing end
over end backflips. One... Two... Three... Four...
He's looping through space on his bike, a crazy man on a
flaming bike against a backdrop of sleek skyscrapers and
night lights.
The stunt is covered by the various Accomplices and Xander's
own chest camera, in SUPER 8 and DIGITAL VIDEO, from four
different angles.
Xander ditches the bike, kicking it away from him and plummets
towards the ground.
At the last moment he throws out a ""bucket"" and his PARACHUTE
OPENS."|stage direction
83||EXT. STREET LEVEL - NIGHT|location
84||"The bicycle comes flying down and SMASHES into the pavement.
It bounces a full TWO STORIES back up before coming to rest.
Xander glides down and makes his landing. Accomplices #4 and
#5 rush out to help him gather up his chute and jump in the
van. SIRENS APPROACH as the van makes it's escape.
As COP CARS screech up to the skyscraper, one of them RUNS
OVER the smoking wreckage of the bike."|stage direction
85||SLAM TO:|unknown
86||"TITLE SEQUENCE - HARDCORE MUSIC plays as we see a flowing
TAPESTRY OF FLORID TATTOOS. SILHOUETTED against this backdrop
we see the OUTLINES of NUDE WOMEN riding BMX BIKES in a HALF-
PIPE, BLADING ever obstacles, SKY SURFING and doing street
SKATE TRICKS. It's a collision of outlandish imagery that
tells you one thing: This ain't your daddy's spy movie."|stage direction
87||DISSOLVE TO:|unknown
88||EXT. CITY STREETS - NIGHT|location
89||"Xander, now on a MOTORCYCLE, zips through traffic. He's
smiling, leaning it way over on the turns. He's got another
BACKPACK on his back."|stage direction
90||EXT. LOFT DISTRICT - DOWNTOWN - NIGHT|location
91||Xander drives his motorcycle into the garage of his building.|stage direction
92||INT. XANDER'S LOFT APARTMENT - NIGHT|location
93||"A FREIGHT ELEVATOR rises up, bringing Xander and his
motorcycle into the loft.
There are EXTREME SPORTS ACTION POSTERS on the walls,
MOTORCYCLE PARTS and BARBELLS on the floor, and everywhere
there's EXTREME SPORTS EQUIPMENT of every description."|stage direction
94|XANDER|"Sky, you there? Start packin' cause
we are out of here!"|speech
95||"There's a NEATLY FOLDED FLAG hanging in a slightly crooked
FRAME on the wall. Xander straightens it as he goes by.
He hears her in the sectioned off ""bedroom"" and heads back
there."|stage direction
96|XANDER|"Did I promise you a fat vacation or
what? Get ready to get down in
paradise."|speech
97||"He comes into the bedroom to find SKY, his long-suffering
girlfriend. She's a wannabe artist type. She's got SUITCASES
and BOXES scattered around and she's PACKING."|stage direction
98|XANDER|"Hey, you don't need all this just to
go on vacation. Unless this ain't
for going on vacation..."|speech
99|SKY|I'm through, Xander.|speech
100|XANDER|I can see that. Why?|speech
101|SKY|"You run around with maniacs jumping
motorcycles in the desert, you break
36 bones crashing wave runners and
snowboarding off cliffs, all with no
health insurance... It's insane, I
can't take it anymore."|speech
102|XANDER|I'm having fun, what's the problem?|speech
103|SKY|"You have all this talent, and you
waste it. You won't take a single
endorsement deal. Meanwhile those
other guys have their own video games!
But no, you've got too much
""integrity"" for that."|speech
104|XANDER|"I don't wanna go mersh, you know
that. But hey, if this is about
money..."|speech
105||He opens up the backpack, revealing WADS OF CASH.|stage direction
106|XANDER|"I got an advance on the next bootleg.
Let's get out of here, just you and
me. We'll chill out in Bora Bora for
a couple months."|speech
107||She sorts through the money.|stage direction
108|SKY|"French Polynesia? This wouldn't last
us a week in a cheap hotel. Do you
know how expensive it is down there?"|speech
109|XANDER|Alright, so I'll get more.|speech
110|SKY|"It's not about the money, X! You
never plan for anything. I can't
live like that anymore, I need some
stability."|speech
111|XANDER|"Well if you're bailing, I guess I'd
better give you your surprise now."|speech
112||"He pulls off his shirt. Pierced through his nipple is a
DIAMOND ENGAGEMENT RING."|stage direction
113|SKY|What...?|speech
114|XANDER|"I was gonna wait till the islands,
but..."|speech
115|SKY|You're serious?|speech
116|XANDER|"Of course I'm serious. I bought it,
didn't I?"|speech
117||(shakes her head)|location
118|SKY|"This is so typical. I can't believe
you. I've barely seen you for the
last three weeks and now this? Are
you out of your mind?"|speech
119|XANDER|"I don't know. I thought this is what
you wanted. You want stability, here
it is."|speech
120|SKY|"You can't just propose to me out of
nowhere. You think that's going to
solve our problems? I'm sorry, X. It
was a kick for a while, but it's
over. You're just not going anywhere."|speech
121|XANDER|"You're not exactly ""going anywhere""
yourself."|speech
122|SKY|"You're wrong about that. I'm heading
out that door right now."|speech
123||"She heads towards the front door.
Just then the door BLOWS IN.
CRASH! -- the windows SMASH IN too. Then the LIGHTS GO OUT
as STORMTROOPERS in black body armor rush in, weapons drawn.
It's a blur of FLASHLIGHTS, PISTOLS and JACK BOOTS. It's
scary as hell. A professional take-down.
They slam Xander against the wall.
Just like that it's quiet again. Sky hyperventilates, a gun
in her face."|stage direction
124|XANDER|"She had nothing to do with the tower
jump. She's nobody. I just met her
last night. Tell them."|speech
125||(with meaning)|location
126|XANDER|I hardly know you.|speech
127||"The Stormtrooper looks at Sky. She nods. The Stormtroopers
take their guns off her.
Sky grabs up here stuff. She looks back at Xander."|stage direction
128|SKY|"Keep the ring. It looks better on
you anyways."|speech
129||She heads out.|stage direction
130|XANDER|"God, I hate cops. What's the charges
this time?"|speech
131||"The Stormtrooper pulls out a DART GUN and SHOOTS Xander. He
pulls a CHROME DART from his chest, examines it."|stage direction
132||(groggy)|location
133|XANDER|You... pussies...|speech
134||"Xander slides to the floor.
FADE TO BLACK."|stage direction
135||INT. PAN'S DINER - DAY|location
136||"A SIDEWAYS IMAGE: an out of focus COFFEE CREAMER.
Xander wakes up with his head on the counter of a DINER. He
shakes out the cobwebs."|stage direction
137|XANDER|What the hell?|speech
138||WHIP PAN as a WAITRESS walks by. Xander blinks.|stage direction
139|XANDER|Hey. Where am I? How did I get here?|speech
140|WAITRESS|"I don't know, you wandered in ten
minutes ago and put your head down.
I told you we were closing."|speech
141||"Xander looks around, sees a TRUCKER chewing with his mouth
open. A SALESMAN buried in his NEWSPAPER.
Xander gets up. Where the hell is he? He takes a step towards
the door."|stage direction
142|WAITRESS|Want some coffee?|speech
143|XANDER|Huh?|speech
144||"The Waitress pours him coffee. QUICK PUSH TO: her hands are
shaking."|stage direction
145|XANDER|You alright?|speech
146||(smiles)|location
147|WAITRESS|"Fine, just fine. Come on and sit.
I'll get you something to eat."|speech
148|XANDER|Yeah, sure.|speech
149||"Xander sits. When he swigs his coffee, he notices something
written on his napkin in shaky ballpoint: ""S.O.S.""
What the hell? He looks at the Trucker. The Trucker's staring
at the waitress. QUICK PUSH TO: The Trucker has a BULGE
underneath his vest... then PUSH TO: The Salesman's eyes
darting about suspiciously, newspaper pulled up to his nose.
Something is going down...
He hears a SLOWED DOWN VOICE and glances back at the Trucker,
who's now fixing him with a DEATH STARE. Xander snaps from
his reverie."|stage direction
150|XANDER|What?|speech
151|TRUCKER|I said, you got a problem, boy?|speech
152|XANDER|"Problem? No, no problem. You go right
ahead."|speech
153|TRUCKER|"With what? I said, go right on ahead
with what?"|speech
154|XANDER|Whatever, dude.|speech
155||"The Trucker and the Salesman look at each other. Suddenly
they jump up.
The Trucker pulls a PISTOL from his vest, the Salesman
brandishes the SHOTGUN he had behind the paper. The Waitress
cringes."|stage direction
156|TRUCKER|Alright, nobody make a move!|speech
157||(to Xander)|location
158|TRUCKER|"Shoulda walked away when you had the
chance, dumb shit."|speech
159|SALESMAN|Forget him, Buck, let's just do it.|speech
160|TRUCKER|Shut up!|speech
161||(in Xander's face)|location
162|TRUCKER|"You keep still or I'm gonna make
damn sure you stop breathing today.
Got that?"|speech
163||Xander stays strangely calm, his senses now fully focused.|stage direction
164||(shrugs)|location
165|XANDER|"Alright, ""Buck"", whatever you say."|speech
166||The Waitress let's out a whimper.|stage direction
167|TRUCKER|"Keep your gotdam mouth shut and empty
that register! Couldn't just let him
leave, could ya! You know what I'm
gonna do to ya for that? Huh? Do
ya?!"|speech
168||"She goes to open the register and knocks a tray of glasses
on the floor. Xander springs into action.
He CHOPS down on the Trucker's arm and ELBOWS him in the
face.
Xander twists the gun out of his hand and kicks his legs out
from under him.
The Salesman pumps on his shotgun, but it seems to be jammed."|stage direction
169|XANDER|Better shoot me quick.|speech
170||"The Salesman fights with his gun but can't get it to work.
Xander advances on him."|stage direction
171|XANDER|Too late!|speech
172||"He unleashes with a series of rapid front kicks to the jaw.
The Salesman goes crashing through the kitchen doors.
Xander turns to the terrified Waitress."|stage direction
173|XANDER|Alright, bitch, what's going on?|speech
174||She stares at him, unable to speak. He raises the gun.|stage direction
175|XANDER|"Talk! What's the game? Who are you
people?"|speech
176||"The front door bell JINGLES. A guy with an impeccably tailored
suit and a cane hobbles in. It's Gibbons. There a problem,
Mr. Cage?"|stage direction
177|XANDER|Who the hell are you?|speech
178|GIBBONS|The name's Gibbons. You were saying?|speech
179|XANDER|What is this place?|speech
180|GIBBONS|Looks like a diner.|speech
181|XANDER|"Diner, huh? Let me tell you what the
problem is. I wake up drugged to
find what? You've got a ""salesman""
over here reading a three week old
newspaper. He's pulling a 211 with a
""trucker"", who happens to be packing
a cop issue H&K 9mm. I get tipped
that something is going down when
she passes me a note. How's that for
twisted logic? How did she know there
was trouble unless they pulled the
guns before I ""walked"" in? And if
that's true, why'd they stop and
wait until I woke up to gaffle the
money? Then I notice how beefy they
both are. Hell, even the waitress is
cut. All three of them look like
they went through the same training
program. Ergo they ain't strangers
and this isn't what it seems. That's
how I knew yo-yo wouldn't get a round
off even if I gave him all day. Why?"|speech
182||He aims at the Waitress and FIRES! She's startled, but unhurt.|stage direction
183|XANDER|"Cuz there's nothing but blanks in
these guns. And no offense, but their
performances were terrible."|speech
184||"Xander tosses the gun on the counter. Gibbons gives a sly
smile."|stage direction
185|GIBBONS|Not bad. Not bad at all. Have a seat.|speech
186||"Gibbons sits in a booth. Xander sits across from him. In the
background the Waitress helps the Trucker and Salesman up."|stage direction
187|GIBBONS|"Most guys we ran through this either
took off or helped them rob the place.
I expected you to do the same."|speech
188|XANDER|"That shows me already that you don't
have a clue. What's it to you, anyway?"|speech
189|GIBBONS|"Whether you thought this was for
real or not, you jumped in and helped
the waitress on instinct. That tells
me something about your character."|speech
190|XANDER|"Good for you. Now why don't you stop
wasting my time and tell me what you
want. You didn't go through all this
for my benefit."|speech
191|GIBBONS|"It's your lucky day. You just might
get the chance to pay back our
wonderful country for all the freedom
you enjoy."|speech
192|XANDER|"A Fed, I shoulda known. Who else
would have this kind of budget? Now
you're gonna hit me with the sales
pitch."|speech
193|GIBBONS|"Alright, Cage, you've got me. This
is one of those moments. ""Many are
called, few are chosen"", that kind
of thing. Your government needs you.
Are you up for the challenge?"|speech
194|XANDER|"..If you're trolling around for narcs,
man, have you got the wrong guy."|speech
195|GIBBONS|Why is that?|speech
196|XANDER|"Look at me, dude, do I look like a
fan of law enforcement? Forget the
tests, you shoulda just asked me. I
woulda saved you a lot of trouble."|speech
197|GIBBONS|"Oh I don't know, I think the tests
work pretty well. Sometimes they
give me answers you wouldn't admit
to in a million years."|speech
198|XANDER|"Are we done now? You've got nothing
on me. So if you ain't booking me,
I'm walking."|speech
199|GIBBONS|"You've got this wrong. You're not
under arrest, you've been abducted.
And until I say different, you belong
to me."|speech
200|XANDER|Is that a fact?|speech
201|GIBBONS|"Sure as gravity. I've had a feeling
about you from the start, Cage. It's
nausea."|speech
202||(smiles)|location
203|XANDER|"You know what I hate? Any scumbag
with a clean shirt and a bad haircut
can get one of those tin stars and
suddenly they think they're God."|speech
204||(smiles)|location
205|GIBBONS|"You know what I hate? It's always
the assholes that pass the tests."|speech
206||"There's a POP and Xander clutches his stomach. Gibbons tosses
his DART GUN onto the table. Xander blinks at him.
He pulls another CHROME DART from his gut and examines it."|stage direction
207|XANDER|You bastards love to see me sleep.|speech
208||WHACK! He goes face down on the table.|stage direction
209||CUT TO BLACK:|unknown
210||"CLOSE ON - XANDER'S FACE
He comes to, blinking in low RED LIGHT. He's shocked to find
that he's..."|stage direction
211||INT. AIRPLANE - TWILIGHT|location
212||"Xander's on the floor of a military aircraft. TWO OTHER TOUGH
GUYS are waking up next to him. One's a greaser named VIRG,
the other is T.J., ex-Navy.
Xander notices as they each pull out CHROME DARTS. They sit
up, looking at each other. Xander chuckles."|stage direction
213|VIRG|What's so damn funny?|speech
214|XANDER|Been to any good diners lately?|speech
215||The three laugh, realizing they're all in the same boat.|stage direction
216|T.J.|"We must be the final ""candidates""."|speech
217||"They quiet down as they notice for the first time, THEY ARE
NOT ALONE.
Sitting silently on benches facing them are SOLDIERS DRESSED
IN BLACK. They wear BLACK MASKS over their faces. They are a
nasty looking BLACK OPS TEAM."|stage direction
218|XANDER|"Nobody told me this was a costume
party."|speech
219||The Black Ops Team, just stares.|stage direction
220|T.J.|"I've worked with guys like this
before. Black Ops. Serious government
spooks."|speech
221||"Virg notices something STRAPPED TO HIS BODY. They all have
them."|stage direction
222|VIRG|"Heads up, man. What's this thing on
my back?"|speech
223|XANDER|"A parachute. This does not argue
well."|speech
224||"Then the red light switches to GREEN.
One of the Soldiers opens the JUMP DOOR. The rest of the
team advances on Xander, Virg and T.J."|stage direction
225|VIRG|This is bullshit! Hey!|speech
226||"They drag Virg to the door and THROW HIM OUT. T.J. goes next,
kicking and fighting.
Then they turn on Xander."|stage direction
227|XANDER|I get the picture.|speech
228||"Xander jumps out on his own.
We see him tumbling away from the airplane. Far below his
chute BLOSSOMS OPEN."|stage direction
229||EXT. A FIELD - TWILIGHT|location
230||"We see three chutes coming down. The first two HIT HARD.
We ROCKET IN on the last chute as Xander lands like a pro.
The other guys run up to him. Then they hear SHOUTING in
SPANISH."|stage direction
231|VIRG|"Jee-zus, man! What the hell now?
Another damn test?"|speech
232|T.J.|We should head for those trees.|speech
233|XANDER|"Don't look at me, brother. It's every
man for himself."|speech
234||"They wrestle out of their chutes and push past each other as
they TAKE OFF IN DIFFERENT DIRECTIONS.
Xander runs low down a culvert. There's SHOUTING all around.
He flattens down and crawls up over the rise. What he sees
stuns him."|stage direction
235|XANDER|You gotta be kidding me.|speech
236||"We crane up to reveal A FIELD OF POT PLANTS. There's a COCAINE
PROCESSING PLANT along the field's edge. The whole place
looks exactly like a Central American DRUG FARM.
NARCO TERRORISTS run around with AK-47's.
Xander sneaks past EQUIPMENT covered in CAMOUFLAGE NETTING.
A squad of Narcos runs by and Xander makes his move.
He rounds another pile of equipment and comes right into the
HEADLIGHTS of a truck.
Narcos hop out and charge forward.
Xander raises his hands."|stage direction
237|XANDER|"You boys are too good for me. Guess
I failed this one, huh?"|speech
238||They grab him and haul him away.|stage direction
239||INT. TORTURE ROOM - NIGHT|location
