|character|text|type|character_clean|gender
19||"LSG BOARD MEMBER
(reading)
""...the successor trustee shall be
fully authorized to pay or disperse
such sums from the income or
principal as may be required.""
(beat)
Do you understand so far, Mr. Clay?
CASSIUS CLAY, SR.
Uh, yes, I do."|unknown||
20||"We get the impression that, if he doesn't understand what
he's being told, he's faking it. He is conforming,
delivering socially mandated deference...
FRONTAL:   CASSIUS, SR.
and BEYOND HIM, seated against the wall, is Cassius, Jr. in
sport jacket and tie. Right now he looks to his left and to
the right, and only then do we notice the entire wall he's
against is covered with pictures of thoroughbreds and studs
this Louisville Sponsoring Group owns as well. He is one
among their sporting possessions. He doesn't like it. He
looks at the back of his father listening."|stage direction||
21||"LSG BOARD MEMBER
Are you sure, sir?
CASSIUS CLAY, SR.
Yeah.   I follow you.
3."|unknown||
22|LSG BOARD MEMBER|"Okay. 'Cause I'd be happy to
explain any of these terms."|speech|LSG BOARD MEMBER|?
23|CASSIUS CLAY, SR.|No, thank you.|speech|CASSIUS CLAY, SR.|M
24|LSG BOARD MEMBER|Thank you, sir.|speech|LSG BOARD MEMBER|?
25||EXT. MACARTHUR CAUSEWAY - CLOSER:   CASSIUS' EYES - NIGHT|location||
26||"back here, now, crossing through black night and over black
water of the MacArthur Causeway. We start to HEAR pop pop
pop pop pop pop POP over Sam Cooke's music, and Sam Cooke's
image SUPERIMPOSES as he segues from ""Feelin'"" to ""Bring It
On Home."" And the pop pop pop pop pop carries us into..."|stage direction||
27||INT. THE FIFTH STREET GYM, (MIAMI) - SPEED BAG - DAWN|location||
28||"Cassius' fists fly in a reeling motion, hitting the speed
bag. But it's his eyes that arrest us...focused, concentrated.
OVER CASSIUS' SHOULDER:   BROWN SPEED BAG
is a blur. And it SLOWS and becomes a brown boxing glove
driving in a SLOWED straight line right at us like a piston.
OVER the glove, pushing the fist at us is SONNY LISTON. The
brown glove hits..."|stage direction||
29||INT. RING - A BOXER (N.D. BOXER)|location||
30||"in a linear left jab. These punches are watched by Cassius'
eyes in the Fifth Street Gym...studiously studying Liston's
feet...straight-line movement...the jab, linear and straight
at us. But it SLAMS into the Boxer, not Cassius. Down he
goes. He's out. The referee pulls out his mouthpiece.
It's a bloody mess. Teeth have been knocked out with it, so
devastating is Sonny Liston... A distant crowd ROARS."|stage direction||
31||INT. RING - CASSIUS - NIGHT|location||
32||"VERY CLOSE, climbs into the crush with other contenders.
Victorious, Liston, being escorted out, passes very close to
him on purpose to say..."|stage direction||
33||(whispers; low)|unknown||
34|SONNY LISTON|"Gonna fuck you up. Gonna beat you
like I's your daddy..."|speech|SONNY LISTON|F
35||"To Cassius, boxing is dangerous athletics, but Liston's
malevolence is straight from the street."|stage direction||
36||4.|unknown||
37||INT. FIFTH STREET GYM - CASSIUS' EYES|location||
38||SEE...|stage direction||
39||INT. CHURCH - THE BACK OF HIS FATHER'S HEAD|location||
40||"working. He's painting a mural. It's the face of WHITE
JESUS with blue eyes and blonde hair. CASSIUS, SR.'S EYES
painting... EYES OF 12-YEAR-OLD CASSIUS, JR. watching white
Jesus go up on the Negro Baptist Church in Louisville become..."|stage direction||
41||INT. FIFTH STREET GYM - CASSIUS' EYES|location||
42||watching now...|stage direction||
43||INT. A CITY BUS - WATCHING - DAY|location||
44||"the back of his own head moving through a tunnel of white
faces, holding his mother's hand, passing the balloon faces
of nice white passengers, teenagers in athletic sweaters
going to high school, some children, all seated. MOVING
through to the rear of the bus where, standing, are black
women, heavyset with heavy legs, and middle-aged black men
with large, rough hands, crowded on their way to the day's
labor or domestic jobs in the back of the bus.
12-YEAR-OLD CASSIUS LOOKS
at a newspaper being refolded by one man in front of his face...
CASSIUS' POV:     LOUISVILLE COURIER:   EMMETT TILL
Published nationwide, it shows his gouged-out eye, the
barbed wire noose around his neck, the mutilation to his
face because at 14 years old he winked at a white girl in
Alabama.
CASSIUS, JR.
is frozen by the image. It will haunt him for most of his
life. The man holding the paper sees the boy's fear and
pushes the paper out at him as a rough joke. Cassius reacts.
Then, the man rises and offers his seat to Odessa. Then
someone shouts..."|stage direction||
45||ANGELO DUNDEE|unknown||
46|SONNY LISTON|TIME!|speech|SONNY LISTON|F
47||INT. FIFTH STREET GYM - CASSIUS|location||
48||"PAST him a short man in a white shirt, ANGELO DUNDEE, has
entered with a folded newspaper under his arm."|stage direction||
49||5.|unknown||
50||"And Cassius -- elsewhere -- SLAMS the speed bag with a right
hook, and the bag becomes..."|stage direction||
51||INT. THE MASJID AL ANSAR-MOSQUE - CASSIUS - DAY (MIAMI)|location||
52||in black glasses, leaning against a wall.|stage direction||
53|MALCOLM X (O.S.)|"...and those of you who think you
came here to hear us tell you, like
these Negro leaders do, that times
will get better and we shall
overcome someday, I tell you: you
came to the wrong place."|speech|MALCOLM X|M
54||"MALCOLM X is at the podium.   Ceiling fans.   We could be in
Tripoli."|stage direction||
55|MALCOLM X (CONT'D)|"'Cause your times will never get
better until yo make them better.
And any of you who think you came
here to hear us tell you to turn
the other cheek to the brutality of
the white man and the established
system of injustice in this country,
to beg for your place at their
lunch counter, I say again! You
came to the wrong place."|speech|MALCOLM X|M
56||"And Cassius is there in a black shirt, standing in the back.
Malcolm X sees him, nods...the casualness attests their
familiarity is close and extensive..."|stage direction||
57||(beat)|unknown||
58|MALCOLM X (CONT'D)|"'Cause we don't teach you to turn
the other cheek. We don't teach
you to turn the other cheek in the
South. We don't teach you to turn
the other cheek in the North. The
Honorable Elijah Muhammad teaches
you, instead, to obey the law. To
carry yourselves in a respectable
way. And a proud Afro-American way.
But at the same time...we teach
you...that anyone who puts his hand
on you? Do your BEST...to see he
doesn't PUT HIS HAND on
any...body...else...AGAIN."|speech|MALCOLM X|M
59||6.|unknown||
60||INT. FIFTH STREET GYM - LUMINOUS HOOP - MORNING|location||
61||"Whopwhopwhopwhopwhop...as first rays of golden light
illuminate the jump rope spinning effortlessly over his head
in a blur. Dust dances in light through the two dirty
windows with boxing gloves and ""Fifth Street Gym"" painted on
them. It's that time of day Jack Johnson called the
""fighter's hour,"" ""...between the night and the light...""
...whopwhopwhopwhopwhop... And Angelo Dundee puts on a pot
of coffee. He washes his hands in a dirty sink, thoroughly
drying them. Alert and clean, he's old school. He goes
back to the edge of the ring, reading his newspaper. Now,
crossing past the white windows is DREW ""BUNDINI"" BROWN. He
takes an orange out of his pocket, sitting on a bench,
silently peels it... As Cassius ""walks"" the rope, jumping
up and back."|stage direction||
62||"ANGELO DUNDEE
(approving; past newspaper)"|unknown||
63||"Yeah. Like that, Daddy. Don't
jump in one place. Bad for the
heart. That's the most important
thing."|location||
64||(without looking)|unknown||
65||TIME!|location||
66||"Cassius drops the rope where he stands, and walks off as Sam
Cooke..."|stage direction||
67||INT. THE HAMPTON HOUSE CLUB - SAM COOKE|location||
68||"segues into ""Bring It On Home"" and women in the front row
reach out for him. The heat between Cooke and them is
palpable. The first row is going crazy as..."|stage direction||
69||INT. FIFTH STREET GYM - CASSIUS|location||
70||"sits into our frame, glistening with sweat, directed through
tortuous calisthenics by the hands of Luis Sarria."|stage direction||
71||ANGELO DUNDEE|unknown||
72||"TIME!!!
INT. HAMPTON HOUSE CLUB - HIGH + WIDE FRONTAL:    SAM COOKE'S"|location||
73||sweating.    The place is rocking as...|stage direction||
74||INT. THE RING, FIFTH STREET GYM - CASSIUS' EYES - DAY|location||
75||"alive, sparring. But Cassius never throws a punch... He
jerks back, sliding away, an inch away from being hit. He
circles in a movement that seems off-balance and then
becomes fluid and changes rate, faking out where you think
he'll be. His sparring partner throws a jab that misses and"|stage direction||
76||7.|unknown||
77||"follows with a hook. Cassius slips it by an inch. Entering
the gym, now, is gregarious DR. FERDIE PACHECO with a young,
afro'd HOWARD BINGHAM, who starts photographing while LUIS
SARRIA looks at us. None of the gathered crowd, the
greatest ""corner"" in boxing, breaks his concentration. He's
in his zone. We're in the ring. Cassius, trance-like,
hands down, circles and slips in no predictable way as..."|stage direction||
78||INT. A LIMOUSINE - NOW CASSIUS IS - DAY|location||
79||"zenned out in SLO-MO on the way somewhere in a suit and tie.
People on the Miami streets drift by. The slow-moving limo
floats on its soft suspension through the pastel heat of
Miami. While Sam Cooke..."|stage direction||
80||INT. HAMPTON HOUSE CLUB - SAM COOKE|location||
81||"drives to the big climax of ""Bring It On Home To Me...!""
counter to the limo's EXTREME CALM as Sam Cooke's medley
ends and..."|stage direction||
82||INT. A HALLWAY, THE MIAMI CONVENTION CENTER - CASSIUS - DAY|location||
83||"in a terry-cloth robe, walks faster and faster as Dundee and
Bundini, Bingham and his cameras, Pacheco and RUDY race to
keep up. And as Cassius slams through a door into a large
room..."|stage direction||
84||INT. THE WEIGH-IN ROOM, MIAMI CONVENTION CENTER - CASSIUS - DAY|location||
85||EXPLODES:|stage direction||
86||"CASSIUS/BUNDINI
(shout)"|unknown||
87||"Float like a butterfly! Sting like
a bee! Rumble, young man, rumble.
Aaaaaaargh!"|location||
88||CASSIUS|unknown||
89||"Sonny Liston: you ain't no champ!
You a chump!"|location||
90||(beat)|unknown||
91||"You want to lose your money, bet on
Sonny. He know I'm great. He will
go in eight!"|location||
92||500 press, promoters and boxing people turn and stare!|stage direction||
93||CASSIUS (CONT'D)|unknown||
94||What you lookin' at, you ugly bear?!|location||
95||"LISTON a tree trunk in boxing shorts, can't wait to pull
apart this kid."|stage direction||
96||"8.
CASSIUS (CONT'D)
C'mon, bum. I whup you right here!"|unknown||
97||"Cassius pushes past people and leaps at Sonny! He wants to
rumble right now. Bundini, Rudy, Dundee, Liston's handlers
struggle to keep them apart, wrestle Cassius onto the scale."|stage direction||
98||"A MAN
(reading)
...210... Cassius Clay weighs 210
pounds.
CASSIUS
(changes down)
You sure you got that right...?"|unknown||
99||"The man nods. Cassius gets off, is pulled aside. And
Liston gets on: unremitting stare of death at Cassius..."|stage direction||
100||"THE MAN
218. Sonny Liston...the heavyweight
champion of the world weighs 218
pounds...
BUNDINI
Pounds of what?!"|unknown||
101||And Cassius goes off again...|stage direction||
102||"CASSIUS
Pounds of ugly! He so ugly, sweat
run backwards off his forehead to
get away from his face! C'mon,
bear! I turn you into a rug!!
Rumble right now, man!"|unknown||
103||He's restrained by Angelo and Bundini.|stage direction||
104||"SONNY LISTON
(low)
Keep talkin', punk-ass faggot!
I'll fuck you up like I's your daddy..."|unknown||
105||Handlers break it up and hustle Liston out of there.|stage direction||
106||"CASSIUS
You whup me, I'll crawl out of the
ring on my knees and catch the next
jet plane out of the country.
JIMMY CANNON
(older reporter)
That a promise?
9."|unknown||
107||Laughter.|stage direction||
108||"CASSIUS
(to Jimmy Cannon)"|unknown||
109||...you be the first eatin' his words!|location||
110||"A Doctor claps a cuff around Cassius' arm, taking blood
pressure."|stage direction||
111||"THE DOCTOR
(alarmed, to Pacheco)"|unknown||
112||"210 over 110?! I can't let him in
the ring in this condition!"|location||
113||"REPORTERS
(shout)"|unknown||
114||"Liston says he'll talk with his
fists. ""Lip from Louisville."""|location||
115||(laughter)|unknown||
116||"...odds 7:1 against you. Big bet's
whether he'll knock you out in the
first round or third round or kill
you altogether. You scared of him?"|location||
117||CASSIUS|unknown||
118||"I'm scared of no man. I give Sonny
Liston talking lessons, boxing
lessons and falling down lessons."|location||
119||CANNON/OTHERS|unknown||
120||"Yeah, sure. Are you a Black Muslim?
Pat Putnam in the Miami Herald said..."|location||
121||CASSIUS|unknown||
122||"""Black Muslim""'s a press word..."|location||
123||Dundee's defensive, fast...|stage direction||
124||ANGELO DUNDEE|unknown||
125||"Man's religion's his own business.
What kinda question's that?"|location||
126||REPORTERS/HOWARD COSELL|unknown||
127||"Does he hate white people? Malcolm
X was in town. Then he left. Was
that so he wouldn't embarrass you?
Liston cannot stand you..."|location||
128||"ANGELO DUNDEE
(sees)"|unknown||
129||Howard!|location||
130||10.|unknown||
131|HOWARD COSELL|"...cannot stand you, Cassius.   He
really wants to kill you..."|speech|HOWARD COSELL|M
132||"HOWARD COSELL is balding, tall, forties, lugging a tape
recorder."|stage direction||
133|CASSIUS|Howard Cosell, you are an instigator!|speech|CASSIUS|M
134||(Cosell smiles)|unknown||
135|CASSIUS|"How you get that way? When I'm
done with Liston, I'm comin' for you!"|speech|CASSIUS|M
136||"Dundee uses that to end the conference before it strays into
""Black Muslim"" territory. Meanwhile on the way out..."|stage direction||
137||(to Pacheco)|unknown||
138|DOCTOR|"It doesn't come down, I cancel this
fight. You call me in an hour with
his blood pressure."|speech|DOCTOR|M
139||EXT./INT. MIAMI RENTAL HOUSE - DR. PACHECO - DAY|location||
140||"past guards, Bundini, press, starts to enter. Inside,
Clay's on the sofa, in his underwear, watching ""The Man With
the X-Ray Eyes,"" who has the power to imbue and control from
beams emitted from his eyes. Dundee and Bingham hang out.
Cassius' mind is elsewhere. His eyes float to the corner of
the doorway before we see Pacheco, even though from the
outside, has started to enter..."|stage direction||
141||EXT. CASSIUS' RENTAL HOUSE, BACKYARD - CORNER OF HOUSE - DAY|location||
142||"(MIAMI)
Nothing. Cassius is asleep in a lounge chair...incongruously
a TV is run from the house by an extension cord. Cassius
wakes. His eyes say, ""Who are you?"""|stage direction||
143||(entering)|unknown||
144|BUNDINI|"I'm called Bundini, rhymes with
Houdini. He was a Jew, too...some
other people call me Fastblack...or
Daddy Mac..."|speech|BUNDINI|M
145||"Drew ""Bundini"" Brown, early forties, holds a hat in his hand,
his eyes always seem to be glistening, ready to rage, laugh
or cry, tentatively approaches. Cassius' flat eyes return
to the television."|stage direction||
146||11.|unknown||
147||"(motions at lounge
chair)"|unknown||
148|BUNDINI (CONT'D)|"Shorty sent me to Sugar Ray
Robinson. I gave my power to Sugar
Ray for seven years, gave him my
voodoo, my magic. Now Shorty sent
me to you."|speech|BUNDINI|M
149|CASSIUS|Who Shorty?|speech|CASSIUS|M
150|BUNDINI|"I call him Shorty 'cause he like
'em circumcised. Original people.
Like Moses. And I was a babe in a
basket, too. I was born on a
doorstep with a note 'cross my
chest that read, ""Do the best you
can for him, world."" I had to suck
the first nipple come along. I
didn't run away from home...I been
runnin' to home."|speech|BUNDINI|M
151||"Cassius should kick him out, but Bundini's got his foot in
the door of Cassius' attention."|stage direction||
152||(beat, and his raison d'être)|unknown||
153|BUNDINI (CONT'D)|"Now, I gotta ask you. You fixin'
them fights? Else no way you could
tell great Archie Moore what round
you droppin' him in...all of them
predictions you make, comin' true.
Never heard of nobody predictin'
the round like you. You either a
phony or Shorty's in your corner.
Tell me the truth, young man..."|speech|BUNDINI|M
154||Cassius, stretched out, mumbles without looking at him...|stage direction||
155|CASSIUS|"...I study every fight. 'Til I got
a plan. Wear him down two through
four. Drop him in the fifth round.
So the p'diction ain't a p'diction.
It's a plan. And 'cause of all the
poppin' off I do, I know I gotta
win! That's the truth. And why
I'm tellin' you?"|speech|CASSIUS|M
156||12.|unknown||
157|BUNDINI|"'Cause I'm gonna be your Inspiration.
Your motivator. In your corner.
Can I be in your corner, young man?"|speech|BUNDINI|M
158||(thinks, then)|unknown||
159|CASSIUS|Yeah...|speech|CASSIUS|M
160||"(inexplicably moved,
covers)"|unknown||
161|BUNDINI|"Ain't spent much time in Miami.
Where the water?"|speech|BUNDINI|M
162||"Cassius has drifted off, back to watching TV.    What he sees
as his eyes close is:"|stage direction||
163||INT. MIAMI RENTAL HOUSE - PACHECO|location||
164||"The blur of Pacheco taking his blood pressure.    Now Cassius
looks and his shaman, Bundini, enters."|stage direction||
165|PACHECO|120 over 80?|speech|PACHECO|M
166||"(re: his blood
pressure)"|unknown||
167|PACHECO|You should be asleep...|speech|PACHECO|M
168||"The weigh-in episode was an act. We take a different
measure of this man. Pacheco sits next to Cassius and eats
some of his potato chips."|stage direction||
169||INT. MIAMI CONVENTION CENTER, A DRESSING ROOM - HANDS -|location||
170||"EARLY EVENING
being wrapped. Cassius' shirt is off, sitting on a bench in
the dressing room...the ritualistic tradition, having his
hands taped. Dundee expertly does it. In the background,
Bundini, Pacheco, Bingham, Rudy and Two Men in dark suits,
someone from Liston's camp, and a State Boxing Inspector
watch. Then, the door opens for Malcolm X, in a dark suit,
thin tie. Cassius lights up. Dundee is done. The Boxing
Inspector signs the tape. Then, Dundee puts on gloves and
laces them while..."|stage direction||
171|CASSIUS|When you get back?|speech|CASSIUS|M
172||MALCOLM X|unknown||
173|CASSIUS|Just now.    I'm front row, seat 7.|speech|CASSIUS|M
174|RUDY|I'm gonna find Mom and Dad.|speech|RUDY|M
175||13.|unknown||
176|CASSIUS|"You could have stayed. Nobody
gotta hide when they with me."|speech|CASSIUS|M
177|MALCOLM X|"Nothing wrong with being cool, my
brother. You been working toward
this moment for four years."|speech|MALCOLM X|M
178||(while tying)|unknown||
179|ANGELO DUNDEE|He's right.|speech|ANGELO DUNDEE|M
180||"Dundee turns away to tear two strips of tape while Cassius
and Malcolm face into a corner. Sarria throws a towel over
Cassius' shoulders. Arms bent, head down, a true believer,
he silently stands in prayer, bowing to the east with
Malcolm. During this, Dundee starts collecting his cut gear
on table."|stage direction||
181|MALCOLM X|"It's a crusade in modern times.
And television is beaming if off
Telstar to the whole world. So
Allah has brought this about for a
reason..."|speech|MALCOLM X|M
182||(time to leave)|unknown||
183|MALCOLM X|Salaam alaikum, my brother...|speech|MALCOLM X|M
184||"And as he goes, leaving us, not Cassius, incomplete, Cassius
returns to Dundee, who ties gloves and puts tape over the
knot. The Inspector signs that, too."|stage direction||
185||INT. A CORRIDOR, CASSIUS - NIGHT|location||
186||"A door slams open. Cassius comes along the hallway, his
entourage surrounding him. Three large middle-aged white
officials accompany him, too. His face is set in stone.
White towels are draped over his head onto his shoulders.
Bundini chirps in his ear. Dundee, like a plumber, carrying
the tools of his trade...a bucket, his swabs and Vaseline.
And they seem distant to Cassius. They reach the end of the
corridor, and against the wall stand three or four older bad
cigar guys. A curtain...the sounds from the arena drift
into the hallway. Cassius is on his toes now, dancing,
dancing. And as if being drawn by a force we can't see, he
just goes...his entourage, as if holding on, carried along
by him..."|stage direction||
187||INT. THE MIAMI CONVENTION CENTER - NIGHT|location||
188||"He comes into the hall...there are shouts, some scattered
applause, some booing, growing; and the sound moves through
the arena...the sounds of expectations, ridicule, potential"|stage direction||
189||14.|unknown||
190||"violence. But past the faces and the press, what's arrested
Cassius' attention and makes him oblivious in his solitude
to all else is the bright 20-by-20-foot place he wants to be
most in all the world: the ring."|stage direction||
191||INT. THE RING - CASSIUS - NIGHT|location||
192||"is struck by the brilliance. Illuminated, ready to go...
dancing...warming up. Counter to an expectation of anxiety,
Cassius can't wait to get this on. Other sounds
happen...irrelevant to him...and now the distant sound of
Liston coming into the ring...his bulked-up presence, the
roar he inspires, somewhere over there. And all of a sudden,
Cassius turns to face the angry man who wishes him death.
Cassius rocks left and right, like a tough kid on a corner
ready to rumble. The hysteria act is gone; so is the
boasting. Instead, there is only Cassius' stare. The
effect is enigmatic: what is going on here? A Referee,
like a distant bird, says something we don't hear...
In the corner, his feet float, waiting.     There's the BELL
for ROUND ONE."|stage direction||
193||INT. RING - ROUND ONE - WIDE|location||
194||"It starts.
LISTON
right away throws a left that misses and attacks Cassius,
throwing seven more that Cassius with extreme, awkward
caution evades.
He is fearful of the monster whose punches he has yet to
feel. Nevertheless, he does his job: measure Liston's
range and speed. Then, a body shot catches him above the
heart. Cassius feels the real power of Liston. It could
stop your heart's beating. He survives. Then...
CASSIUS
throws his long left jab. It keeps Liston at a set distance.
He has Liston's range, now, and he dances away from Liston's
charges. Then, halfway through the round, Cassius' eyes
have hunted out an opportunity, and he throws his first
combination with a few hard shots that, to Liston's surprise,
rock Liston's head back. And, then, Cassius easily evades...
LISTON'S
furious big misses to the left and right."|stage direction||
195||15.|unknown||
196||"CASSIUS
keeps tagging Liston with his long left. And, now,
infuriates Liston even more by merely walking away from
Liston's big misses, provoking even wilder and more
inaccurate Liston assaults. (We're aware that any Liston
shot could knock out Cassius if it connected.) Then Cassius
soaks up a couple of body shots, most flicks his jab, slides,
dances, clinches, circles away...UNTIL...
AT THE END OF THE ROUND
Cassius launches a second combination, slams a couple of big
lefts Liston's way that rock his head back two times.
Liston's so furious, he flips, charging Cassius, who hits
and ducks at the same time. The BELL RINGS THREE TIMES
before they stop.
CLAY'S CORNER - CASSIUS
breathes hard.    Dundee works.   Cassius says something we
can't hear."|stage direction||
197||CASSIUS|unknown||
198||"He was supposed to kill me.   Well,
I'm still alive."|location||
199||"Angelo is talking to Clay a mile a minute, while Clay MUGS
an open mouth...to the press, ridiculing their accusation he
was all talk. It's clear he controlled Round One to
everyone's surprise.
THE BELL.    INT. RING, ROUND TWO - CASSIUS + LISTON
We see press with typewriters, ribbon, microphones, note
pads; massive TV cameras hang on platforms over two of the
corners. It's a desultory, lower-key version of Round One.
And...
BIRD'S NEST TV CAMERA + MEDIA
Coverage segues to Liston, who throws and misses a few lefts.
Cassius tags him with a few rights.
THE BELL.    CASSIUS
literally ambles into the corner.
SONNY'S CORNER:    HIS TWO TRAINERS
Liston's getting a lot of strident advice.        THE BELL."|stage direction||
200||16.|unknown||
201||INT. RING, ROUND THREE|location||
202||"LISTON'S LEFT
comes in like a freight train. Cassius merely leans away to
avoid Liston, circles and now snaps off a flurry and OPENS A
CUT UNDER SONNY'S LEFT EYE. Then, he splits out of there."|stage direction||
203||(at ringside, on radio)|unknown||
204|ANNOUNCER|"He's opened a cut on Liston.
Liston's never been cut!"|speech|ANNOUNCER|?
205||"And Cassius, seizing opportunity, hits Liston with more
combinations. If Cassius won Round One, probably but not
certainly won Round Two, he now demonstrates he OWNS Round
Three. It's a symphony of classical Cassius Clay footwork,
flicked jabs that confuse, and, then, hard-hitting
combinations that rock the presumably immovable Liston. No
one told Sonny that Cassius could hit. And, at 210 pounds,
he hits HARD. Liston, angered, panicked, knows he's losing
and goes after Cassius and misses wildly as the BELL ends
Round Three..."|stage direction||
206||INT. CLAY'S CORNER - CLAY|location||
207||"stands a moment before he sits.
EXTREMELY CLOSE:   CASSIUS CLAY
breathing heavily, ignoring the stool and Dundee and Bundini,
looks around. THIS IS WHAT IT'S LIKE TO BE 22, TO BE
CASSIUS CLAY, TO BE ON TOP OF YOUR GAME AND TO BE ABOUT TO
OWN THE WORLD. He looks over the crowd. Only then, turns
and sits..."|stage direction||
208||(to Dundee)|unknown||
209|CASSIUS|He's nothin' to me...|speech|CASSIUS|M
210||The genius of Cassius...|stage direction||
211|CASSIUS (CONT'D)|And he knows it...|speech|CASSIUS|M
212||INT. LISTON'S CORNER - CORNERMAN|location||
213||"slips a vial of some medicant from his pocket and rubs it
into Liston's shoulder."|stage direction||
214||INT. RING - ROUND FOUR|location||
215||"The BELL RINGS. Clay peppers Liston with jabs.    Liston
pokes his left at Cassius, trying to reach him.   They feint,"|stage direction||
216||17.|unknown||
217||"circle. Liston gets his left into Cassius' face.    It's more
a poke than a shot.
CLOSE:   CASSIUS
blinks back something...we're not sure what. It seems to go
away. Then it's back. The fight continues...
WIDER:   CASSIUS
dominating. They clinch. They break. This time Cassius
violently blinks his eyes! Something's wrong!"|stage direction||
218||CASSIUS|unknown||
219||...my eyes!|location||
220||"A knife-like pain. He can't see.     He's getting beaten up.
He's in trouble. The BELL."|stage direction||
221||INT. RING, CASSIUS' CORNER - CASSIUS|location||
222||sits.|stage direction||
223||"CASSIUS
(shouting)"|unknown||
224||"My eyes! I can't see...somethin'
in my eyes!"|location||
225||"Dundee feverishly washes water to get the irritant out of
Cassius' eyes."|stage direction||
226||INT. ARENA|location||
227||"A buzzer sounds, warning the bell's coming for Round Five.
Now Cassius stands, saying..."|stage direction||
228||"CASSIUS
(his gloves)"|unknown||
229||Cut 'em off! Cut 'em!   I'm blind.|location||
230||The BELL.    Dundee's still in the ring.|stage direction||
231||ANGELO DUNDEE|unknown||
232||"No. You quit, it's over! Get out
there. Be a yardstick. This is
the big one, daddy. Get out there
and run!"|location||
233||He literally pushes Cassius into the ring.|stage direction||
234||INT. RING - ROUND FIVE - LISTON|location||
235||"rushes Clay. He knows this is his chance. Cassius tries to
tie Liston up by holding onto the back of his neck, but"|stage direction||
236||18.|unknown||
237||"Liston pounds left and right hooks. If anybody wondered if
Clay could take punishment, this answers that. WHAM-WHAM-
WHAM-WHAM-WHAM...five huge hooks.
Liston is desperate to end it while Cassius is in trouble.
Haymaker after haymaker; some connect, others are blocked
but knock Clay sideways. Clay, still blind, keeps backing
and dancing.
CLOSER:   CASSIUS' EYES
With a minute left, now, he sees better. Liston throws him
into a corner, still trying to put him away. But, he can't,
and Liston's energy seems to deflate once he knows that.
The BELL."|stage direction||
238||INT. RING, CASSIUS' CORNER - CASSIUS'|location||
239||"eyes are clear.   In 60 seconds he recovers his energy.    He's
ready. BELL."|stage direction||
240||INT. RING - ROUND SIX - CASSIUS|location||
