|character|text|type|character_clean|gender
23|CUT TO:|GO TO BLACK:|speech|CUT TO:|?
24||INT. MANDELA'S BEDROOM - NIGHT|location||
25||"Dark. We can make out the FORM OF A TALL MAN SLEEPING ALONE
at the very edge of the big bed, as if not wanting to rumple
the blankets too much.
On the bedside table, the clock clicks from 4:59 to 5:00.
The man's eyes open in the dark, instantly awake. He reaches
out, switches on the light.
NELSON ROLIHLAHLA MANDELA, 76, sits up and gets out of bed in
one movement. He has the physical vigor and energy of
someone twenty years younger."|stage direction||
26|CUT TO:|3.|speech|CUT TO:|?
27||"The second he is up, he turns around and makes his bed,
leaving it as flawlessly smooth as a hospital bed. Or a
prison bunk.
For this is the discipline of twenty seven years behind bars."|stage direction||
28||INT. MANDELA'S HOUSE - NIGHT|location||
29||"Dressed in a tracksuit and cross-trainers, Mandela comes down
the stairs and heads for the front door.
This is a nice, big house but it is amazingly modest for the
President of a wealthy nation, and arguably the most famous
man on the planet."|stage direction||
30||EXT. MANDELA'S HOUSE - NIGHT|location||
31||"Mandela steps outside, closes his front door quietly, takes a
moment to savor the air. It is bone dry and cold -- typical
conditions in the Highveld at this time of year.
It is so quiet that, for a moment, it seems as if Mandela is
completely alone in the world.
The big yard is fenced. There is a small GUARD HOUSE at the
driveway gate.
When Mandela steps away from the house, A UNIFORMED SOUTH
AFRICAN POLICEMAN IN THE GUARDHOUSE pushes the button that
opens the gate."|stage direction||
32||EXT. STREET OUTSIDE MANDELA'S HOUSE - NIGHT|location||
33||"When the gate begins to open we see that there are TWO GREY
BMWs parked either side of it."|stage direction||
34||INT. GREY BMW - NIGHT|location||
35||"LINGA MOONSAMY comes to full alert as the gate opens. He is
a big, scowling man dressed in a suit. He checks the load on
a pistol, tucks it into his shoulder holster."|stage direction||
36|LINGA|Here he comes. Like clockwork.|speech|LINGA|M
37|JASON|"It makes him such an easy target.
4."|speech|JASON|M
38||"Behind Linga, in the back seat, sits JASON TSHABALALA, a
naturally tense and suspicious man. Both of them are hollow-
eyed, exhausted, running on adrenaline.
They get out of the BMW, fast and quiet. This does not look
good."|stage direction||
39||EXT. STREET OUTSIDE MANDELA'S HOUSE - NIGHT|location||
40||"As Mandela walks out through the gate, Jason and Linga
intercept him."|stage direction||
41|JASON|(traditional greeting in|speech|JASON|M
42|XHOSA)|I see you, father.|speech||
43||Mandela's face comes alive as he smiles.|stage direction||
44|MANDELA|"(without breaking stride)
Morning boys. How are you?"|speech|MANDELA|M
45||"Jason is Mandela's head of personal security, Linga his
number one bodyguard. They are both former ""terrorists"", and
they are utterly devoted to Mandela."|stage direction||
46|JASON|We're sharp, Madiba.|speech|JASON|M
47|MANDELA|"Good ... good. And how's your
mother doing, Linga?"|speech|MANDELA|M
48|LINGA|She's much better, thank you.|speech|LINGA|M
49|MANDELA|Good.|speech|MANDELA|M
50||"Mandela picks up the pace. Jason and Linga fall back, so
that they are a few steps behind him.
They share a quick look. They hate this walk. It scares
them. There's no way for it to be anything but completely
unsanitary, from a security point of view."|stage direction||
51|CUT TO:|5.|speech|CUT TO:|?
52||EXT. JOHANNESBURG STREETS - NIGHT|location||
53||"A SMALL DELIVERY VAN drives really fast, blows through stop
signs."|stage direction||
54||EXT. HOUGHTON STREETS - NIGHT|location||
55||"Mandela strides along the big, wide, tree-lined streets.
Jason and Linga shadow him, eyes and ears alert.
Up ahead, we see a SMALL, UPSCALE AREA OF SHOPS AND
RESTAURANTS."|stage direction||
56||EXT. SMALL, UPSCALE SHOPS - NIGHT|location||
57||"Mandela, Jason and Linga reach the shopping area. Dark,
deserted."|stage direction||
58||"ANOTHER ANGLE of the shops as the small van turns onto the
street with a squeal of tires."|stage direction||
59||"The SLIDING DOOR on the van IS OPENED from inside. Too dark
to see in. Ominous."|stage direction||
60||"Mandela, Jason and Linga pass a HUGE POSTER OF MANDELA in the
window of CORNER GROCERY. Mandela does not react to this
giant picture of himself, Jason and Linga do, proudly --
(A GENERAL NOTE: starting with the window of this grocery,
there are pictures of Mandela everywhere. Magazine covers,
newspaper centerfolds, T-shirts, children's art -- as if to
make up for all the time Mandela's image and words were
banned.)
-- until they HEAR THE SOUND OF THE VAN tearing towards them.
They turn, SEE HEADLIGHTS VEERING TO THEIR SIDE OF THE
STREET."|stage direction||
61|CUT TO:|6.|speech|CUT TO:|?
62||"BOTH MEN DROP THEIR HANDS TO THEIR GUNS. Linga steps in
front of Mandela, shielding him, Jason steps out wide, ready
for anything.
Mandela is completely calm. The van screeches to a halt just
past them.
A GUY jumps out of the van holding a tied BUNDLE OF
NEWSPAPERS, which he drops with a thump at the grocery door.
The guy doesn't see them. The delivery van is gone before
the newspapers stop moving.
Mandela heads for the newspapers -- he wants to see the
headlines.
Jason and Linga take their hands off their guns, but they do
not relax. These are dangerous times.
GO IN ON THE TOP NEWSPAPER, which shows a PHOTO OF THE
INAUGURATION, and the following words, in Afrikaans: HE CAN
WIN AN ELECTION, BUT CAN HE RUN A COUNTRY?"|stage direction||
63|JASON|What does it say?|speech|JASON|M
64|MANDELA|"It says, ""He can win an election,
but can he run a country?"""|speech|MANDELA|M
65|"LINGA
(DISGUSTED)"|"Not even one day on the job and
they're after you."|speech|LINGA|M
66|MANDELA|It's a legitimate question.|speech|MANDELA|M
67||"Mandela turns and marches for home. Jason and Linga fall in
behind him. In the east, the first milky hint of day."|stage direction||
68||INT. MANDELA'S HOUSE - BEFORE DAWN|location||
69||"The house is now bustling with activity. A pretty member of
the KITCHEN STAFF sets a single place at the head of a big,
formal dining table.
A LADY CHEF stirs the porridge, a KITCHEN ASSISTANT cuts
fresh fruit.
Mandela's PERSONAL SECRETARY, MARY marches out of her small
office with a STACK OF CORRESPONDENCE AND FIVE NEWSPAPERS,
places them neatly next to the table setting."|stage direction||
70|MANDELA|7.|speech|MANDELA|M
71||"Outside, Mandela is surrounded by men. Inside, he has
surrounded himself with women of all shapes, colors and ages,
to make up for twenty seven years without."|stage direction||
72||"MANDELA SHAVES UPSTAIRS IN THE BATHROOM. The razor is dull.
Mandela opens drawers looking for another. He opens a drawer
that is empty but for a WOMAN'S BEADED BRACELET, broken and
shedding tiny colored beads.
Mandela looks for it for a moment, then closes the drawer,
looks at himself in the mirror. Mostly, Mandela's face is
warm, animated, energetic and this is how we see him, almost
all the time.
But, sometimes, his face can be a remote, sphinx-like mask
that conceals all emotion, all feeling. This is his prison
face.
This is the face that looks back at Mandela, right now, in
the mirror. It is the face of a man whose long, hard journey
has marked his very soul.
Expressionless, Mandela shaves himself with the dull razor.
OVER, a COCK CROWS and --"|stage direction||
73||-- a QUICK SERIES OF SHOTS, as the RAINBOW NATION WAKES UP.|stage direction||
74|CUT TO:|"TV ANNOUNCER (V.O.)
Today marks the beginning of a new
era in South Africa --"|speech|CUT TO:|?
75||"From the bush to the cities, from shanty towns to ocean-front
mansions, PEOPLE START THEIR DAY."|stage direction||
76|CUT TO:|"TV ANNOUNCER (V.O.)
-- as President Mandela takes
office in Pretoria, facing issues
that range from economic stagnation
and unemployment to rising crime --"|speech|CUT TO:|?
77||"Some start the day with a tea tray placed next to their beds
by discreet black hands, some with nothing more than brown
river water and half a fire-blackened ear of corn for
breakfast."|stage direction||
78|CUT TO:|"8.
TV ANNOUNCER (V.O.)
-- while at the same time balancing
black aspirations --"|speech|CUT TO:|?
79||INT. PIENAAR PARENTS HOUSE - MORNING|location||
80|TV ANNOUNCER|-- with white fears.|speech|TV ANNOUNCER|?
81||"Click! The TV is turned off by MR. PIENAAR (late 40's) in
his very modest, blue-collar house."|stage direction||
82|TV ANNOUNCER|MR. PIENAAR|speech|TV ANNOUNCER|?
83|(GLOOMY)|I never thought I'd see the day.|speech||
84||"Mr. Pienaar turns and addresses his son, FRANCOIS PIENAAR,
27, a big, blond, almost-handsome man with a fighter's face
and mangled ears. Brutal toughness and honor in his
features. A powerful physical presence, possibly dangerous.
Francois drips with sweat, wears running clothes. Whatever
he does, he is strong, fit and driven."|stage direction||
85|(GLOOMY)|"MR. PIENAAR
I feel sorry for you, son. You've
got your whole life ahead of you.
What's it going to be like now?"|speech||
86||"MRS. PIENAAR (late 40's) enters holding some kind of PROTEIN
SHAKE for Pienaar."|stage direction||
87|(GLOOMY)|"MRS. PIENAAR
Don't be so gloomy.
(handing over shake)
I added vitamins -- there's a
horrible flu bug going around.
Tell Nerine when you get home."|speech||
88|PIENAAR|"Thanks, ma.
MR. PIENAAR
I'm telling you, Francois -- look
at Angola, look at Mozambique.
Look at Zimbabwe. We're next.
They're going to take our jobs and
drive us into the sea. Just you
wait."|speech|PIENAAR|M
89|CUT TO:|9.|speech|CUT TO:|?
90||EXT. UNION BUILDINGS, PRETORIA - DAY|location||
91||"Magnificent, sweeping government buildings made of carved
African field stone, with an Italian tiled roof, situated on
a hill overlooking Pretoria. The seat of power.
Today, the entrance is mobbed with a huge, joyous, multi-
racial throng, plus news crews from all over the world. Lots
of new South African flags evident.
We move through the throng and swoop up into the air, so that
we can soar along the outside of the building and LOOK
THROUGH THE WINDOWS into the offices of state --
-- where people who worked for the De Klerk regime are
packing up, in anticipation of being booted out by the
Mandela regime. These characters run the gamut from little
old Afrikaner tea ladies in tears, to the stoic fossils of
grand apartheid. They are all white. A good third of the
offices are already deserted.
The deserted offices have open doors. Through a window,
through an open door, we see Mandela and his bodyguards
striding down a Union Building hallway.
We swoop in through the window --"|stage direction||
92||INT. UNION BUILDING HALLWAYS - DAY|location||
93||"-- and catch up with the new President. Mandela is regal in
a magnificent tailored suit. Jason in front, Linga behind.
PORTRAITS of the architects and champions of apartheid look
down sternly on them as they pass.
They pass a WORKER hanging a PORTRAIT OF MANDELA next to one
of De Klerk, the previous President.
ON LINGA, as he smiles at that.
Mandela, on the other hand, looks into the empty offices, and
into the offices being packed up.
Up ahead, the double doors to the OFFICE OF THE PRESIDENT,
are closed. Jason speeds up, opens them, pokes his head in,
then opens the doors wide."|stage direction||
94|JASON|"(with great pride)
After you, Mr. President.
10."|speech|JASON|M
95||INT. MANDELA'S OFFICES - DAY|location||
96||"Mandela's offices are fronted by a LARGE RECEPTION AREA,
already filled with PEOPLE WAITING TO SEE HIM.
To one side are his CHIEF OF STAFF'S SUITE of offices, to the
other side, the SMALL PRESIDENTIAL SECURITY OFFICE.
Beyond these are MANDELA'S SECRETARIES, TYPISTS AND
ASSISTANTS -- his gatekeepers.
Beyond that is the inner sanctum, MANDELA'S OWN OFFICE.
The phones are ringing off the hook. Fax machines are
chattering. Everyone wants a piece of Mandela.
Mandela enters, Jason and Linga behind him."|stage direction||
97|MANDELA|Good morning everybody.|speech|MANDELA|M
98||"BARBARA MASEKELA, Mandela's CHIEF OF STAFF (and now
Ambassador to the U.S.), emerges from her office, carrying an
arm load of files, folders and papers --"|stage direction||
99|MANDELA|"Barbara, good morning. You've had
your hair done. I like it."|speech|MANDELA|M
100||-- accompanies Mandela back towards his office.|stage direction||
101|BARBARA|"Thank you, Madiba. We need to talk
about your cabinet appointments and
ministers."|speech|BARBARA|M
102|MANDELA|Give me one moment, please.|speech|MANDELA|M
103||"Barbara waits outside Mandela's office, as he enters ahead of
her."|stage direction||
104||INT. MANDELA'S OFFICE - DAY|location||
105||"Mandela stands in the middle of his office, takes a moment to
savor where he is."|stage direction||
106|MANDELA|11.|speech|MANDELA|M
107||"Then, he takes off his jacket, hangs it up and is ready for
work."|stage direction||
108||Barbara enters.|stage direction||
109|MANDELA|"-- please assemble the staff for
me. Whoever has not already left."|speech|MANDELA|M
110|BARBARA|Right now? All of them?|speech|BARBARA|M
111|MANDELA|Yes, please.|speech|MANDELA|M
112||INT. UNION BUILDING STAFF DINING ROOM - DAY|location||
113||"What's left of the UNION BUILDING STAFF are packed into the
DINING ROOM. White faces, bitter and resentful. Waiting to
be fired.
Through the glass doors, THEY SEE MANDELA APPROACHING DOWN
THE HALLWAY, Linga and Jason with him."|stage direction||
114|STAFF MEMBER#1|Here he comes.|speech|STAFF MEMBER#1|?
115|STAFF MEMBER#2|"He wants the satisfaction of firing
us himself."|speech|STAFF MEMBER#2|?
116||"They stand up straight, determined to receive the ax with
pride."|stage direction||
117||INT. UNION BUILDING HALLWAYS - DAY|location||
118||"Linga and Jason amp up when they see the room full of
restless Afrikaners. At the STAFF DINING ROOM DOOR, Mandela
turns to them."|stage direction||
119|MANDELA|"I'd like you to stay out here,
please."|speech|MANDELA|M
120|JASON|"But, Madiba ...
12."|speech|JASON|M
121|MANDELA|"I cannot talk to them if I'm hiding
behind men with guns."|speech|MANDELA|M
122||"Mandela opens the doors and enters. Jason and Linga stay
outside ... just."|stage direction||
123||INT. UNION BUILDING DINING ROOM - DAY|location||
124||Mandela enters, smiles -- gets not one smile in return.|stage direction||
125|"MANDELA
(IN AFRIKAANS)"|Gooie more almal.|speech|MANDELA|M
126|"STAFF MEMBER
(ASIDE)"|"Does he think greeting us in
Afrikaans makes this any sweeter?"|speech|STAFF MEMBER|?
127|MANDELA|Some of you may know who I am.|speech|MANDELA|M
128||"This gets a few bitter chuckles. Mandela is at this best
just talking to people, like this. Only, he doesn't just
talk to them, he wades in amongst them, shaking hands and
making individual contact as he speaks to all of them."|stage direction||
129|MANDELA|"Good morning ... how are you ...
thank you for coming at such short
notice ... etc.
QUICK CUT TO:"|speech|MANDELA|M
130||"Mandela is a continual security nightmare. You can see the
tension on Jason and Linga's faces as he disappears into the
throng."|stage direction||
131||"When Mandela reaches the middle of the room, he stops shaking
hands, and turns slowly as he talks to everybody."|stage direction||
132|MANDELA|"I couldn't help noticing the empty
offices as I came to work today.
And all the packing boxes."|speech|MANDELA|M
133||One black man, surrounded by a throng of serious white faces.|stage direction||
134|MANDELA|13.|speech|MANDELA|M
135|MANDELA|"Now, of course, if you want to
leave, that is your right. And if
you feel in your heart that you
cannot work with your new
government, then it is better that
you do leave, right away."|speech|MANDELA|M
136||He can be tough and blunt, when necessary.|stage direction||
137|MANDELA|"But if you are packing up because
you fear that your language, or the
color of your skin, or who you
served previously, disqualifies you
from working here now, I am here to
tell you, have no such fear."|speech|MANDELA|M
138|(BEAT)|"Wat is verby is verby. What's past
is past. We look to the future,
now."|speech||
139||This is not what they expected to hear.|stage direction||
140|MANDELA|"We need your help. We want your
help. If you would like to stay,
you will be doing your country a
great service."|speech|MANDELA|M
141||Mandela pauses, to look at the faces. They are receptive.|stage direction||
142|MANDELA|"I ask only that you do your jobs to
the best of your abilities, and
with good hearts. I promise to do
the same."|speech|MANDELA|M
143|(BEAT)|"If we can manage that, our country
will be a shining light in the
world."|speech||
144||"Jason and Linga are right outside the glass doors, looking in
and listening. Jason shakes his head."|stage direction||
145|JASON|"He wants to win them over, one damn
boer at a time."|speech|JASON|M
146|CUT TO:|14.|speech|CUT TO:|?
147||INT. MANDELA'S OFFICES - DAY|location||
148||"Mandela heads back through to his office, Barbara, Mary and
other assistants forming a phalanx around him. Linga peels
off, goes into the security office.
Jason stands at the desk of one of the assistants (JESSIE),
waits for her to finish a call, then:"|stage direction||
149|JASON|Molo, sister.|speech|JASON|M
150|"JESSIE
(FRAZZLED)"|It's still morning?|speech|JESSIE|M
151||Jason grins.|stage direction||
152|JASON|"When you get a chance, can we see
the schedule for the month? We
need to plan security."|speech|JASON|M
153||Jessie's phone rings.|stage direction||
154|"JESSIE
(ANSWERING PHONE)"|"Office of the President, good
morning."|speech|JESSIE|M
155||"Jessie waves Jason off. He crosses to the security office,
enters."|stage direction||
156||INT. SECURITY OFFICE - DAY|location||
157||"Once he closes the door behind him, Jason shows his fatigue.
Linga is feet-up on the sofa, sucking on a cup of coffee.
Three more bodyguards -- SAM, KWEZI and WINSTON -- slump in
chairs.
Jason grabs coffee, sits at his desk, puts his feet up with a
groan."|stage direction||
158|JASON|We need more men.|speech|JASON|M
159|LINGA|Did you talk to Barbara about it?|speech|LINGA|M
160|JASON|"Yesterday.
15."|speech|JASON|M
161||A knock at the door.|stage direction||
162|JASON|That's Jessie, with the schedule.|speech|JASON|M
163|(LOUDLY)|Come in, beautiful.|speech||
164||"The door opens -- but what enters is not beautiful.
FOUR BIG WHITE COPS in suits enter, Special Branch written
all over them. ETIENNE VAN ECK, HENDRICK BOOYENS, GEORGE and
WILLEM.
The bodyguards stand up like junk yard dogs protecting their
territory."|stage direction||
165|JASON|What is this?|speech|JASON|M
166|ETIENNE|Mr. Jason Tshabalala?|speech|ETIENNE|M
167|JASON|That's me. Am I under arrest?|speech|JASON|M
168||Etienne snaps out a crisp salute.|stage direction||
169|ETIENNE|"Captain Van Eck and team reporting
for duty, sir."|speech|ETIENNE|M
170||"Hendrick, George and Willem snap out salutes. Their military
deportment contrasts strongly with the less rigid body
language of the black bodyguards."|stage direction||
171|JASON|What duty?|speech|JASON|M
172|ETIENNE|"We're the Presidential bodyguard.
We've been assigned to this office.
(holding out a sheet of"|speech|ETIENNE|M
173|PAPER)|Here are our orders.|speech||
174||"Jason takes the orders, studies them, face increasingly
angry."|stage direction||
175|"LINGA
(TO HENDRICK)"|"You're Special Branch, right?
16."|speech|LINGA|M
176||"Hendrick nods, sternly. Linga, Sam, Kwezi and Winston react
to that -- there is a long and brutal history between them
and the Special Branch."|stage direction||
177|ETIENNE|"You'll see that they've been
signed."|speech|ETIENNE|M
178|JASON|I don't care if they're signed or --|speech|JASON|M
179||"Jason does a double-take when he sees the signature on the
orders: NELSON R. MANDELA."|stage direction||
180|JASON|Wait here.|speech|JASON|M
181||"Jason storms out, holding the orders. The four black
bodyguards seethe with hostility. The four white bodyguards
stare straight ahead, refusing to give ground."|stage direction||
182||INT. MANDELA'S OFFICE - DAY|location||
183||"Mandela and Barbara look over a position paper on something
or other. When Jason knocks and enters, they pause."|stage direction||
184|JASON|Sorry to disturb you.|speech|JASON|M
185|MANDELA|You look agitated, Jason.|speech|MANDELA|M
186|JASON|"That's because I've got four
Special Branch cops in my office."|speech|JASON|M
187|MANDELA|What have you done?|speech|MANDELA|M
188|JASON|"Me? Nothing. They say they're the
Presidential bodyguard. They have
orders."|speech|JASON|M
189|(BEAT)|Signed by you.|speech||
190|MANDELA|"Yes. They've had special training,
those boys -- with the SAS. And
lots of experience. They protected
De Klerk.
17."|speech|MANDELA|M
191|JASON|Yes, but --|speech|JASON|M
192|MANDELA|You asked for more men, didn't you?|speech|MANDELA|M
193|JASON|Yes, but --|speech|JASON|M
194|MANDELA|"In public, when people see me, they
see my bodyguards, too. You
represent me, directly. The
rainbow nation starts here."|speech|MANDELA|M
195|(BEAT)|Reconciliation starts here.|speech||
196|JASON|"Reconciliation? Madiba, not long
ago they tried to kill us! Maybe
even these four guys. They tried
and, often, they succeeded!"|speech|JASON|M
197||INT. SECURITY OFFICE|location||
198||"Linga, Sam, Winston and Kwezi stare down Etienne, Hendrick,
George and Willem."|stage direction||
199||INT. MANDELA'S OFFICE - DAY|location||
200||"Mandela stares at Jason in an entirely different way -- with
wisdom, compassion and sympathy."|stage direction||
201|MANDELA|Yes, I know.|speech|MANDELA|M
202|(VERY GENTLY)|Forgiveness starts here, too.|speech||
203||"Mandela lets that sink in for a moment. He knows he asks for
something very difficult, but he demands it of himself to an
even greater degree."|stage direction||
204|MANDELA|"Forgiveness liberates the soul. It
removes fear. That is why it is
such a powerful weapon, Jason."|speech|MANDELA|M
205|(MORE)|18.|speech||
206|"MANDELA (CONT'D)
(BEAT)"|Please try it.|speech|MANDELA|M
207||Jason exhales. He isn't remotely ready to forgive.|stage direction||
208|JASON|Yes, Madiba. Sorry to disturb you.|speech|JASON|M
209||Jason turns, leaves. Barbara shakes her head at Mandela.|stage direction||
210|BARBARA|You ask a lot.|speech|BARBARA|M
211|MANDELA|Only what is necessary.|speech|MANDELA|M
212||EXT. MANDELA'S OFFICES - DAY|location||
213||"As Jason -- very upset -- walks back to security, Jessie
holds out a file for him."|stage direction||
214|JESSIE|Two copies of the schedule.|speech|JESSIE|M
215||Jason snatches the file, keeps walking.|stage direction||
216|JESSIE|Thank you, Jessie!|speech|JESSIE|M
217||"When he reaches the security office door, Jason walks right
past, keeps going, has to make a full loop of the reception
area, just to get himself together.
Even so, when he gets back to the security office door, Jason
pauses, gathers himself to do something that he knows he's
going to hate."|stage direction||
218||INT. SECURITY OFFICE - DAY|location||
219||"Things haven't eased up one little bit inside the office.
The silence is deafening. Jason enters, looks them all over.
His face is grim."|stage direction||
220|LINGA|Can we get rid of these guys, now?|speech|LINGA|M
221||"Jason flashes a look at Linga, then -- and this hurts him,
visibly -- he holds out one of MANDELA'S SCHEDULES to
Etienne."|stage direction||
222|LINGA|19.|speech|LINGA|M
223|JASON|"This is his schedule for the next
month. Let's look it over for duty
assignments."|speech|JASON|M
224|ETIENNE|Right.|speech|ETIENNE|M
225|LINGA|What?|speech|LINGA|M
226||Linga and the others are shocked.|stage direction||
227|LINGA|"Jason, I have to talk to you.
Outside."|speech|LINGA|M
228||Linga virtually pulls Jason out of the office.|stage direction||
229||INT. MANDELA'S OFFICES - DAY|location||
230||"Just outside the Security Office door, so they keep their
voices low."|stage direction||
231|LINGA|How can we trust them?|speech|LINGA|M
232|JASON|"We can't.
(heading back in)
This is what Madiba wants, okay."|speech|JASON|M
233||Not okay for Linga, judging by the expression on his face.|stage direction||
234||INT. SECURITY OFFICE - DAY|location||
235||"When Jason and Linga enter, Etienne looks up from Mandela's
schedule."|stage direction||
236|ETIENNE|"Are there any special orders or
conditions?"|speech|ETIENNE|M
237|JASON|"No. Yes. Madiba gets upset if you
don't smile when you push people
out of the way."|speech|JASON|M
238|HENDRICK|"Seriously?
20."|speech|HENDRICK|M
239|LINGA|"Yes, seriously. It's the new South
Africa."|speech|LINGA|M
240|ETIENNE|Madiba?|speech|ETIENNE|M
241|JASON|"The President's clan name. It's
what we call him."|speech|JASON|M
242||"The new bodyguards share a look. They're not comfortable
with ""Madiba""."|stage direction||
243|ETIENNE|We'll call him Mr. President.|speech|ETIENNE|M
244||Jason lifts the schedule.|stage direction||
245|JASON|Let's get through this.|speech|JASON|M
246||"Still upset and hostile, the black bodyguards look over
Jason's shoulder, the white bodyguards look over Etienne's,
at the month's schedule.
Apartheid is by no means dead in this cramped little office.
Both teams study and discuss the schedule -- (shop talk tbd
USE THIS TO GIVE US A QUICK GLIMPSE OF A DAY/WEEK/MONTH IN
THE LIFE OF M.)
Etienne shakes his head."|stage direction||
247|ETIENNE|"How's he going to do all this?
When does he take a break?"|speech|ETIENNE|M
248|LINGA|He says he rested enough in prison.|speech|LINGA|M
249||"Jason recoils at something he sees on the last page of the
schedule."|stage direction||
250|JASON|Here's a headache.|speech|JASON|M
251|LINGA|"What?
21."|speech|LINGA|M
252|JASON|"A rugby match at Loftus Versfeld.
British Lions against the
Springboks."|speech|JASON|M
253|HENDRICK|"It's going to be a headache for the
Lions, that's for sure. We're
going to donder them."|speech|HENDRICK|M
254|JASON|"I don't care about the game. I
care that the President'll be so
exposed."|speech|JASON|M
255|LINGA|To thousands of drunken --|speech|LINGA|M
256|"ETIENNE
(INNOCENTLY)"|-- sports fans?|speech|ETIENNE|M
257|JASON|Yes. Sports fans.|speech|JASON|M
258|LINGA|"Who didn't vote for him. Who
probably hate him. Who came out of
the womb with guns in their hands."|speech|LINGA|M
259||"OVER, THE UNMISTAKABLE SOUND OF PRE-GAME NOISE AT A MAJOR
SPORTING EVENT."|stage direction||
260||EXT. LOFTUS VERSFELD STADIUM - DAY|location||
261||"A huge, raucous crowd, almost entirely white and male. Many
wearing the Springbok green and gold. Widespread evidence of
drinking.
Lots of OLD SOUTH AFRICAN FLAGS -- the blue, white and orange
apartheid flag -- make a defiant statement against the NEW
SOUTH AFRICAN FLAGS ringing the stadium.
On the field, THE RUGBY TEAMS ASSEMBLE and face each other in
two lines. The BRITISH LIONS in their white on white with
black and red trim, the SPRINGBOKS in their green and gold.
Like their supporters, the Springboks are all white, but for
one man, who is ""colored"" (mixed race)."|stage direction||
262|CUT TO:|22.|speech|CUT TO:|?
263||"Big, tough, brutal-looking men. Scary. (We may or may not
notice Francois Pienaar, standing at the head of the line of
Springboks.)"|stage direction||
264||INT. LOFTUS VERSFELD STADIUM - TUNNEL ONTO FIELD - DAY|location||
265||"At the entrance of the tunnel onto the field, LOTS OF COPS in
blue South African Police uniforms.
Behind the line of cops, in the tunnel, we find JASON AND ALL
THE OTHER BODYGUARDS but for Linga. They are keyed-up,
intense -- none more so than Jason."|stage direction||
266|JASON|(shouting against the|speech|JASON|M
267|NOISE)|"I want your eyes on the crowd at
all times. We're staying in the
middle of the field. He's going to
walk out, shake hands, walk back.
Nothing else. Got it?"|speech||
268||"They nod. They are like the players at game time, only the
stakes are much higher. Jason looks deeper into the tunnel,
straightens up."|stage direction||
269|JASON|Here we go.|speech|JASON|M
