|character|text|type|character_clean|gender|principal_character
16||"Before she can do so, Sid 6.7 stands behind the Woman,
grabbing her and throwing her across the table into Parker.
CRASH! They tumble to the floor.
In the same movement, Sid 6.7 removes a gun from inside his
jacket and shoots John in the shoulder before he can fire.
John's gun flies from his hand. Sid 6.7 advances toward him.
Parker struggles to his feet. Aims his weapon. Sid 6.7 does
the same, but without looking. BOOM! Parker gets a bullet
through his shooting arm. His wound IDENTICAL to John's.
Parker's weapon tumbles to the floor as his arm goes limp.
Parker charges him wildly, but Sid 6.7 brutally kicks him in
the stomach. In perfect rhythm with the symphony playing in
the background. Parker doubles over, gasping for breath.
Another kick drops Parker to his knees."|stage direction|||
17||(to Parker)|location|||
18|SID 6.7|"I'm going to rehearse with your
friend a while, then I'll be back
to perform a new piece with you."|speech|SID 6.7|M|True
19||"He grabs his bowling bag and SLAMS it into John's head,
knocking him out. Sid 6.7 puts John's unconscious body over
his shoulder."|stage direction|||
20|SID 6.7 (CONT'D)|"If you get hungry, I'd recommend
the escargot. They're delicious."|speech|SID 6.7|M|True
21||"He carries John and the bowling ball bag into the kitchen.
Parker scrambles to his gun, and races after Sid 6.7.
INSIDE THE RESTAURANT KITCHEN
Parker charges through SOUS CHEFS chopping vegetables, who
work undistracted. The Vegetables look plastic.
Parker turns a corner, stopping fast. At the other end of the
aisle stands Sid 6.7, who presses his gun against the head of
a frightened BUSBOY. Sid 6.7 holds the Busboy's body in front
of his own as a shield."|stage direction|||
22||(to Sid 6.7)|location|||
23|PARKER|Where's John?|speech|PARKER|M|True
24|SID 6.7|Performing solo.|speech|SID 6.7|M|True
25||(a beat)|location|||
26|SID 6.7|Enjoying the concert so far?|speech|SID 6.7|M|True
27||"Advancing up the aisle, Parker levels his gun at Sid 6.7 with
his good arm. Now, all work comes to a stop as the Sous Chefs
watch the showdown."|stage direction|||
28|PARKER|Recital's over, asshole.|speech|PARKER|M|True
29||"He fires directly through the chest of the innocent Busboy
hitting Sid 6.7.
The Sous Chefs gasp in horror as the Busboy drops through Sid
6.7's grasp to the floor. Dead.
Sid 6.7 stares at Parker in disbelief. Blood is now visible
flowing from a bullet hole in Sid 6.7's shoulder, which was
caused by the same bullet. Sid 6.7's arm dangles uselessly.
His gun lies on the floor."|stage direction|||
30|SID 6.7|"(surprised, but pleased).
You and me aren't so different,
after all..."|speech|SID 6.7|M|True
31||"Parker again pulls the trigger. Click. Click, click. No
bullets."|stage direction|||
32|SID 6.7 (CONT'D)|Like a violin without strings...|speech|SID 6.7|M|True
33||"He takes off around the corner. Grabbing another clip from
inside his uniform, Parker goes after him. Only to stumble
over something. Sid 6.7's bowling bag. Blood flows through
its zipper. You now realize the object inside is NOT a
bowling ball.
Beside the bowling bag lies John's body, which is convulsing.
His hands have been tied to bare electrical wire. John is
being electrocuted. Parker kicks away the wires, but not in
time."|stage direction|||
34|PARKER|SHIT!|speech|PARKER|M|True
35||"He scans the room for Sid 6.7. Parker has no idea Sid 6.7 is
standing directly behind him. Sid 6.7 grabs Parker by the
throat."|stage direction|||
36|SID 6.7|"I told you I was going to perform a
new piece with you. It's called,
""First You Suffer, Then You Die.""
Hope you like it."|speech|SID 6.7|M|True
37||"Parker gags, unable to breathe. He then starts to DE—
MATERIALIZE from within Sid 6.7's grasp."|stage direction|||
38||(as if to God)|location|||
39|SID 6.7 (CONT'D)|"NOOOH! You can't take him, yet. I'm
not finished!"|speech|SID 6.7|M|True
40||"John's body also de—materializes as Parker disappears
entirely.
The blood seeping from Sid 6.7's wound stops flowing and
starts retracting into his body. Along with his bone
fragments. His shoulder is healing itself. Right before your
very eyes. We PULL BACK TO REVEAL what you are seeing is
ON A MONITOR
The scene continues seamlessly. Sid 6.7's skin heals over his
shoulder wound once his internal parts are back in their
proper places. No scar whatsoever.
His clothing also returns to perfect condition. Literally, as
good as new. This is known as AUTOMATIC RESETTING.
The previously dead Busboy also Auto Resets. His wound
healing by itself. We PULL BACK FURTHER to reveal the monitor
is one of several
INSIDE THE LAW ENFORCEMENT TECHNOLOGY ADVANCEMENT CENTER
a/k/a LETAC. The facility is a converted aerospace research
building in Pacoima. Funded by government black book dollars.
The look is a mixture of industrial grime and high-tech
sparkle. Banks upon banks of computer equipment. Wires,
cables, conduits, connectors everywhere you look.
In complete disarray to the uninitiated. But to those in the
know, this is the most advanced facility of its kind in the
world.
The building is partitioned into dozens of stations. At each
station, a leading engineer in his field is frantically
readying a prototype for demonstration. Each new technology
designed to help fight the new Cold War... the War on Crime.
The atmosphere is competitive. Voices are loud. Tension,
anticipation in the air. Only a lucky few will have their
inventions approved for production.
LETAC is, quite simply, Los Alamos from 1940 meets Sega from
1994.
At a station in the middle of the room, TWO UNCONSCIOUS
BODIES lie on narrow beds wearing form-fitting skull caps
made of polyurethane.
Each skull cap has 100 acupuncture needles stuck through it
at points designated as neural primes. Each needle is
directly connected to the participant's nervous system.
The tail end of each needle is connected to a fiber optic
wire which leads to one of numerous interconnected computers
surrounding the beds.
Each of these components isn't much to look at on its own.
But together, with the rest of the apparatus, are part of
something very new —— a revolutionary law enforcement
training device whose name you read:
VIRTUAL REALITY CRIMINAL INVESTIGATION SIMULATOR
To be perfectly clear, the events you just witnessed
involving Parker, John, and Sid 6.7 took place within virtual
reality, not the real world.
Dozens of small character modules, similar to today's
Nintendo game cartridges, are plugged into .the system's main
console.
Each of the modules bares a name and number, such as MAITRE
D' 1.7 and SHEILA 3.2. There is no character version number
greater than 4.0. Until you see the module labelled SID 6.7.
The simulation timer stops at: 17 hours, 52 minutes, 11
seconds. A clock reads: 3:04:32 PM.
Four observers, two men and two women, watch virtual reality
monitors positioned around the station. One of the men wears
an L. A. P. D. uniform. His name is WILLIAM COX, 40S. His
nameplate reads CHIEF OF POLICE.
One of the women sits by herself in front of a monitor.
Intently following the action on screen. Studying it
clinically. Her name is DR. MADISON CARTER, late 30s.
She is beautiful, and charming, but those qualities take a
back seat to her intelligence. She is one of the country's
foremost authorities on criminal psychology. Her concerns are
empirical. Her quest is knowledge. She has little in common
with the other observers.
The other man is FREDERICK WALLACE, 5Os, Chairman/CEO of
LETAC. Expensive suit. Commanding, powerful. But not as
commanding, or powerful, as ELIZABETH DEANE, 605, the
Presidentially—appointed Crime Czars
Elizabeth Deane is solely responsible for the funds allocated
to LETAC. As well as which prototypes will move on to
production."|stage direction|||
41||(quietly to Wallace)|location|||
42|DEANE|"What did Cox pull him out early
for?"|speech|DEANE|M|True
43|WALLACE|"Barnes used to work for him when he
was still a cop in the field,
remember?"|speech|WALLACE|M|True
44||(a beat)|location|||
45|DEANE|Don't remind me.|speech|DEANE|M|True
46||"LAB ASSISTANTS remove the polyurethane skull caps from the
two unconscious bodies. The acupuncture needles remain in the
caps. You can now see the faces of the participants:
Parker and John.
Parker lies calmly, his eyes fluttering as he gradually
returns to consciousness. He looks very different than his
virtual rendering:
His hair is long and ragged. His face is unshaven. A scar
across his cheek. A hoop earring in one ear. His outfit a
filthy prison uniform.
John's outfit matches Parker's. Physically, he looks as
clean—cut as his virtual rendering. Except that he is
convulsing. Violently.
His flailing appendages repeatedly hit the apparatus around
him. Like an epileptic having a grand mal seizure. It's ugly.
Frightening."|stage direction|||
47||(barely conscious)|location|||
48|PARKER|SOMEBODY.. .DO SOMETHING!|speech|PARKER|M|True
49||"TWO PARAMEDICS burst through the doors and rush to John. The
paramedics inject him. Fibrillate him. Repeatedly.
The simulator's designer, DARYL LINDENMEYER, 40s, high—
strung, intense, and brilliant beyond words, stands by the
equipment protectively. He is far more concerned for the
safety of his machines than he is for John's life.
John's body goes limp. His vital signs flat. The Paramedics
record the time of death and cover the body with a sheet.
They begin to assemble a gurney to wheel him out."|stage direction|||
50||(annoyed to Wallace)|location|||
51|DEANE|What the hell happened?|speech|DEANE|M|True
52||(pointing to needles)|location|||
53|WALLACE|"Lindenmeyer developed neural
connectors that tap directly into
the nervous system. If the
simulator isn't calibrated
properly, experiencing death in
this level of VR is like
experiencing death within a dream.
The experience becomes real."|speech|WALLACE|M|True
54||(angrily)|location|||
55|DEANE|"Simulations are supposed to give
participants practice in realistic,
dangerous scenarios while
protecting them from the risks they
are exposed to in the real world."|speech|DEANE|M|True
56||(annoyed, to Lindenmeyer)|location|||
57|WALLACE|"I was assured the problem was
corrected."|speech|WALLACE|M|True
58|LINDENMEYER|"I did fix it.. I told you I did. I
don't know why it happened again."|speech|LINDENMEYER|M|True
59|DEANE|Again?!|speech|DEANE|M|True
60||(a beat)|location|||
61|COX|"My first two pairs of convicts
suffered the same fate."|speech|COX|M|True
62||(coldly, to Wallace)|location|||
63|DEANE|Why wasn't I told?|speech|DEANE|M|True
64|WALLACE|"Black book dollars, black book
operation. You pay me for results,
not how for how I get you there."|speech|WALLACE|M|True
65||(to Deane)|location|||
66|COX|"I'll tell you one thing -— there is
no way in hell we should allow any
real officers to train in this damn
thing."|speech|COX|M|True
67|DEANE|"Then about all I've spent $37
million developing is a very
expensive way to control the prison
population."|speech|DEANE|M|True
68||"After giving Wallace a cold, hard stare -- namely at his hand
stitched lapel, his gold watch, and his diamond-studded
cufflinks, she exits. Wallace follows after her quickly. You
now notice that the chair Dr. Madison Carter had occupied is
now empty. She left a while ago.
Cox remains. Lindenmeyer hurriedly examines the simulator as
if it were his child. There are several scratches, but no
major damage. He looks relieved."|stage direction|||
69||(struggling to sit up)|location|||
70|PARKER|"He...only had a year left on his
sentence."|speech|PARKER|M|True
71||(annoyed)|location|||
72|LINDENMEYER|How much do you think I care?|speech|LINDENMEYER|M|True
73||"Parker, still not fully conscious, hurls himself at
Lindenmeyer."|stage direction|||
74||(hysterical)|location|||
75|LINDENMEYER (CONT' D)|Don't touch me!...DON'T TOUCH ME!!!|speech|LINDENMEYER|M|True
76||"He flails his arms wildly. Nearly spasming. This is clearly a
man who should never drink coffee. TWO armed GUARDS, who've
been standing in the background, pull Parker off Lindenmeyer
and throw him to the ground.
Lindenmeyer watches with satisfaction as the guards put
Parker in handcuffs and leg chains."|stage direction|||
77|COX|I'll walk him out.|speech|COX|M|True
78||The Guards back off as Cox helps Parker to his feet.|stage direction|||
79||(to Parker)|location|||
80|COX (CONT'D)|You all right?|speech|COX|M|True
81||(still clearing his head)|location|||
82|PARKER|Why'd.. .you pull me out?|speech|PARKER|M|True
83|COX|"Donley started experiencing the
attack for real. If I hadn't gotten
you out, the same thing would have
happened to you."|speech|COX|M|True
84||(a beat)|location|||
85|COX|You may not believe this, Parker,|speech|COX|M|True
86||"but I still consider us friends.
He helps Parker toward the exit as he continues having
difficulty with his balance.
OUTSIDE LETAC
The building is heavily-guarded. Razor wire, land mines,
armed sentries. Nobody who shouldn't be here gets anywhere
near here.
Cox leads Parker by the arm to a waiting prison transport.
The two guards walk behind at a distance. Two more by the
transport. The chain between Parker's legs keeps his steps
short."|stage direction|||
87|COX|"What the hell did you have to shoot
the busboy for?"|speech|COX|M|True
88|PARKER|"He was a computer program for
crissake."|speech|PARKER|M|True
89|COX|"You were supposed to act as if
everything was real."|speech|COX|M|True
90|PARKER|"Real, my ass. It's an overblown
game."|speech|PARKER|M|True
91||(a beat)|location|||
92|PARKER|"Anybody ever catch that fucking
psycho?"|speech|PARKER|M|True
93|COX|"Before you, nobody else had gotten
close enough to Sid 6.7 to take a
shot at him. Hell, nobody else had
even been able to start tracking
him before he got to them first."|speech|COX|M|True
94||(eyeing Parker's scar)|location|||
95|COX|"New scar —— you making it okay in
there?"|speech|COX|M|True
96||(head down)|location|||
97|PARKER|I'm getting by.|speech|PARKER|M|True
98||He starts walking ahead of Cox. Distancing himself.|stage direction|||
99||(pausing for emphasis) )|location|||
100|COX|"You've got to know I tried keeping
you out of general population.
Goddam politicians..."|speech|COX|M|True
101||"His voice trails off as Parker turns around, and heads
directly toward him."|stage direction|||
102||(locking eyes)|location|||
103|PARKER|"You want to know how I'm doing?
Every day, I lose a little bit more
of myself."|speech|PARKER|M|True
104||(a beat)|location|||
105|PARKER|"I'm becoming something else, and it
scares the hell out of me."|speech|PARKER|M|True
106||"He turns back toward the transport. Cox follows. Two armed
GUARDS open the back doors for Parker, then stand poised with
weapons out and ready.
INSIDE THE PRISON TRANSPORT -- REAR
Cold metal benches. No windows. Parker climbs in, the only
passenger. He looks out the open doors to Cox."|stage direction|||
107||(half-heartedly)|location|||
108|PARKER|"But with the six months off I get
for being your guinea pig, I've
only got to survive another 17
years, 5 months, and 23 days."|speech|PARKER|M|True
109|COX|Don't give up, Parker. Not ever.|speech|COX|M|True
110||(a beat)|location|||
111|PARKER|"You know those cheesy Christmas
cards of your family under that
tree in your back yard you keep
sending me every year?"|speech|PARKER|M|True
112|COX|What about them?|speech|COX|M|True
113||(a beat)|location|||
114|PARKER|Do me a favor —— keep sending them.|speech|PARKER|M|True
115||"OUTSIDE LETAC
Standing outside the transport, Cox puts his hand on Parker's
shoulder."|stage direction|||
116|COX|Take care, pal.|speech|COX|M|True
117||"Behind him, John's body is loaded into an ambulance. The
Guards SLAM the prison transport doors shut.
INSIDE THE PRISON TRANSPORT -- REAR
Parker sits in DARKNESS as the transport begins its trek. The
only light comes from a four inch portal, covered in steel
mesh, through which the Guards can keep an eye on him."|stage direction|||
118||(tauntingly)|location|||
119|GUARD|"Hey Parker —— I'm real sorry John
boy got fried. What do you think
Big Red's gonna do when he finds
out you came back without his girl
friend?"|speech|GUARD|M|True
120||Parker sits in silence.|stage direction|||
121||CUT TO:|unknown|||
122||"INSIDE LETAC
Sid 6.7 remains visible on the various monitors around the
room as Lindenmeyer spot checks the simulator."|stage direction|||
123||(from the monitors)|location|||
124|SID 6.7|Don't be angry with me, Daryl.|speech|SID 6.7|M|True
125||(a beat)|location|||
126|LINDENMEYER|"Did you recognize the son-of-a
bitch who got away?"|speech|LINDENMEYER|M|True
127|SID 6.7|Should I have?|speech|SID 6.7|M|True
128|LINDENMEYER|Think hard -- it'll come to you...|speech|LINDENMEYER|M|True
129||Wallace enters briskly.|stage direction|||
130|WALLACE|"You embarrassed me in front of the
highest—ranking law enforcement
official in the country."|speech|WALLACE|M|True
131||(a beat)|location|||
132|WALLACE|"Do you have any idea how much money
you just cost me?"|speech|WALLACE|M|True
133|LINDENMEYER|"The reason you insisted on testing
my system with prisoners is because
of the increased risks involved
with increased realism."|speech|LINDENMEYER|M|True
134|WALLACE|"Of the six prison inmates you've
tested —— all of whom have had at
least some military or survival
training -— only Mr. Barnes is
still breathing."|speech|WALLACE|M|True
135|LINDENMEYER|I'm still making adjustments...|speech|LINDENMEYER|M|True
136|WALLACE|"You've had a year—and—a—half to
make all the adjustments you want,
Lindenmeyer."|speech|WALLACE|M|True
137||(moving closer) )|location|||
138|WALLACE|"Elizabeth Deane does not give
second chances. Neither do I.
You're fired."|speech|WALLACE|M|True
139||(hysterical)|location|||
140|LINDENMEYER|I'M WHAT?!|speech|LINDENMEYER|M|True
141||(relishing his authority)|location|||
142|WALLACE|"You are to turn over the Sid 6.7
program, and all its documentation,
for immediate destruction. Is that
understood?"|speech|WALLACE|M|True
143||(restraining himself)|location|||
144|LINDENMEYER|"I understand... I understand
perfectly."|speech|LINDENMEYER|M|True
145||"Wallace ignores him as he walks toward the door. On the
monitors, Sid 6.7 starts walking toward you. Into a CLOSEUP."|stage direction|||
146||(from the monitor)|location|||
147|SID 6.7|"Hey, Wallace, you really think you
can shut me down?"|speech|SID 6.7|M|True
148||Wallace stops, staring at a monitor in disbelief.|stage direction|||
149||(to Lindenmeyer)|location|||
150|WALLACE|How does he know who I am?|speech|WALLACE|M|True
151||(pointing to microphone)|location|||
152|LINDENMEYER|He hears...everything.|speech|LINDENMEYER|M|True
153||(approaching the monitor)|location|||
154|WALLACE|As a matter of fact, I do.|speech|WALLACE|M|True
155||"He exits.
ON THE MONITORS
around the room, Sid 6.7 walks to a pay phone and dials a
number.
INSIDE AN INDUSTRIAL CORRIDOR
Wallace walks toward the building's entrance. His footsteps
ECHO. His cellular phone RINGS."|stage direction|||
156|WALLACE|This is Wallace...|speech|WALLACE|M|True
157||(through phone)|location|||
158|SID 6.7 (V. 0.)|"As a matter of fact, little man,
you're wrong. I think, therefore, I
am."|speech|SID 6.7|M|True
159||"Click. Sid 6.7 hangs-up. Wallace stops, staring at his phone
in disbelief."|stage direction|||
160||CUT TO:|unknown|||
161||"INSIDE FOLSOM COUNTY MAXIMUM SECURITY PRISON
Parker is led into the Inmate Receiving Room at gunpoint. He
is ordered to remove his clothing.
He stands completely naked, arms held out to the sides, as he
is strip searched. Every portion of the body in which someone
could hide something is closely inspected.
Without being graphic, we watch the de—humanizing procedure.
He opens his mouth as wide as possible. Pulls his earlobes
foreword to reveal behind them. Then bends over, hands on the
floor in front of him.
He is scanned with a metal detector. So is his clothing,
which is then returned to him."|stage direction|||
162|GUARD #1|Welcome home, cop.|speech|GUARD #1|?|
163||CUT TO:|unknown|||
164||"INSIDE THE PRISON CAFETERIA
Parker eats at a table with a dozen other inmates. The food
is unrecognizable. The air thick with humidity and cigarette
smoke. Nobody is talking. Just staring. At Parker.
Parker forces down the remainder of his meal, then returns
his utensils to a bin. And heads to the bathroom. All eyes
following Parker's every move.
The other inmates then turn their attentions to a man of
incredible size following Parker. 6' 6"", 255 lbs. His face
covered with red scar tissue from burns suffered long ago.
This is BIG RED. He follows Parker into the bathroom.
INSIDE THE BATHROOM
Graffiti covers the walls. Red uses a stained urinal, then
turns to the stalls. A pair of prison—issue shoes and socks
are visible beneath one of them."|stage direction|||
165|RED|Time to hurt...|speech|RED|M|
166||"Red kicks in the door to the stall. Revealing a pair of shoes
and socks stuffed with a prison shirt. Red hears something
behind him. And turns around slowly.
Parker stands barefooted and shirtless. SCARS are visible
around each arm just below the elbow. You will learn what
these represent momentarily.
Parker is six inches shorter and 60 pounds lighter than Red.
But the punch Parker delivers to Red's face makes you think
it's the other way around.
You HEAR the sound of metal crushing bone. Red is thrown
backwards into the stall. Blood splatters from his mouth,
adding another shade of redness to his face.
Red's teeth stick out of Parker's fist. Parker pulls out the
teeth. He does not bleed. Nor seem in pain. Metal is visible
beneath the surface of his skin.
For the first time, you notice SMALL TATTOOS on the outsides
of his palms. They read: WENTLOW MODEL 17-L, and 17-R,
followed by serial numbers.
Red charges Parker wildly. Parker dodges him like a matador
does a bull. Then brings his fists down savagely on the back
of Red's head. His skull CRACKS. Red drops to the floor.
Parker jumps on top of him, arms around his neck. Choking
him. Red staggers to his feet. His eyes wide. His face now
even redder.
Parker maintains his mechanical grip. Red finally succumbs to
the lack of oxygen. He drops to his knees. Parker does not
relent until he feels the barrel of a gun at the back of his
head."|stage direction|||
167|GUARD|Fun's over.|speech|GUARD|M|True
168||Parker lets go, dropping Red to the wet, filthy floor.|stage direction|||
169||CUT TO:|unknown|||
170||"INSIDE THE PRISON HOSPITAL
The room isn't clean. The technology is outdated. A large,
female NURSE applies epoxy-like sealant to the synthetic skin
on Parker's fingers."|stage direction|||
171|NURSE|"I still don't know why they wasted
this fancy, new technology on you.
Every time I fix you up, you only
go and mess it up again."|speech|NURSE|?|
172||"She sandpapers off the excess sealant. Then places his elbow
into an electronic sensitivity adjuster."|stage direction|||
173|NURSE|Tell me how this feels...|speech|NURSE|?|
174||She pricks Parker's finger with a pin.|stage direction|||
175|PARKER|OW!|speech|PARKER|M|True
176||(smiling)|location|||
177|NURSE|I'll dial it down a little.|speech|NURSE|?|
178||"She does so, then pricks Parker's finger again. He grimaces
in pain."|stage direction|||
179|NURSE (CONT'D)|That about right?|speech|NURSE|?|
180|PARKER|It'll never feel right.|speech|PARKER|M|True
181|NURSE|"At least they work. Would you
rather have no hands at all?"|speech|NURSE|?|
182|PARKER|Sometimes.|speech|PARKER|M|True
183||CUT TO:|unknown|||
184||"SYNTHETIC BODY PARTS lying strewn around one of the stations
in LETAC the NEXT DAY. It's a good bet this is the same
technology attached to Parker's elbows.
There are also various shapes and sizes of robots, androids,
and other synthetic forms. The most human—looking ones are
the least functional. The least human—looking ones, the most
functional.
You follow a remote—controlled, box—shaped robotic sentry
moving swiftly through an obstacle course resembling a subway
station. It is being operated by CLYDE REILLY, 20s, a
hardware genius who has spent too much time in windowless
rooms.
Hidden from Reilly's view, Lindenmeyer, the software expert
who created Sid 6.7, stares jealously through a narrow gap in
a partition. Trying to contain his anger. And failing.
Especially as...
Wallace enters the station, carrying a bottle of Dom Perignon
and two glasses. Wallace hugs Reilly, who does not return the
gesture."|stage direction|||
185|WALLACE|Congratulations, Reilly...|speech|WALLACE|M|True
186||He pops the cork, and pours their glasses.|stage direction|||
187||(toasting)|location|||
188|WALLACE (CONT'D)|"To the first LETAC engineer to go
into production on prototypes."|speech|WALLACE|M|True
189|REILLY|"As long as you keep overpaying me,
I'll be the first to go into
production on three, and four, as
well."|speech|REILLY|M|True
190|WALLACE|"As long as they keep overpaying me,
I'll keep overpaying you."|speech|WALLACE|M|True
191||(dropping the revelry) )|location|||
192|WALLACE|"Just make goddam sure you can have
10 of them ready for deployment
around the city by next month."|speech|WALLACE|M|True
193|REILLY|"Mr. Wallace, I could have 10 of
them ready by tomorrow."|speech|REILLY|M|True
194||(a beat)|location|||
195|WALLACE|Do they have to look so...robotic?|speech|WALLACE|M|True
196|REILLY|"At this stage, you either get form
or function. You said she wanted
function. I gave you function. What
are you complaining about?"|speech|REILLY|M|True
197||"He remote controls the robotic sentry to chase Wallace out of
the station. Lindenmeyer can no longer be seen through the
gap in the partition.
INSIDE LINDENMEYER'S STATION
Lindenmeyer storms in angrily. Sid 6.7 is visible on the
virtual reality monitors around the simulator. He's giving
himself a manicure."|stage direction|||
198|LINDENMEYER|"All they want to produce around
here is mediocrity!"|speech|LINDENMEYER|M|True
199|SID 6.7|"True genius is rarely rewarded
within its lifetime."|speech|SID 6.7|M|True
200||(a revelation)|location|||
201|LINDENMEYER|It was you, wasn't it?|speech|LINDENMEYER|M|True
202||(innocently)|location|||
203|SID 6.7|It was me, what?|speech|SID 6.7|M|True
204|LINDENMEYER|"You amped the neural connectors
back up, didn't you?"|speech|LINDENMEYER|M|True
205||(angrily)|location|||
206|LINDENMEYER|"You're the reason the convict died.
You're the reason I got fired!"|speech|LINDENMEYER|M|True
207|SID 6.7|"I couldn't just let them make you
bring down my degree of difficulty.
I'm a triple-twisting, double back
flip off the high platform, not a
swan dive."|speech|SID 6.7|M|True
208||(proud, but frightened)|location|||
209|LINDENMEYER|My God...|speech|LINDENMEYER|M|True
210|SID 6.7|"Which God would that be, the one
who created me, or the one who
created you?"|speech|SID 6.7|M|True
211||(a beat)|location|||
212|SID 6.7|"In your world, the Lord giveth, and
the Lord taketh away. But in my
world, the one who gave me life
doesn't have the balls to stop a
couple of bureaucratic assholes
from taking it away."|speech|SID 6.7|M|True
213|LINDENMEYER|"What do you expect me to do, put
your character module in my pocket
and just walk you out of here?"|speech|LINDENMEYER|M|True
214|SID 6.7|"I had something a little different
in mind."|speech|SID 6.7|M|True
215||(deviously)|location|||
216|SID 6.7|"Instead of just playing Peeping Tom
with Reilly, why don't you get him
to show you what he's been working
on after hours?"|speech|SID 6.7|M|True
217||"Lindenmeyer arches an eyebrow, then picks up a phone and
dials an extension."|stage direction|||
218||(into phone)|location|||
219|LINDENMEYER|"Hey, Reilly, Sheila 3.2's been
asking for you..."|speech|LINDENMEYER|M|True
220||CUT TO:|unknown|||
221||"PARKER
whose wrists and ankles are cuffed, being led into a Prison
Interrogation Room. Dr. Madison Carter sits at a table, a
VISITOR'S BADGE clipped to her suit. A notepad in front of
her."|stage direction|||
222||(to the Guard)|location|||
223|MADISON|The cuffs won't be necessary.|speech|MADISON|F|True
224|GUARD|"No offense, ma'am, but I don't
think that's such a good idea."|speech|GUARD|M|True
225|MADISON|"I would like the following three
things in this order: your mouth
shut, his cuffs off, and your ass
outside the door. Any questions?"|speech|MADISON|F|True
226||"The Guard removes Parker's cuffs, then exits, taking up his
post outside the door. The skin around Parker's wrists is
blue where the cuffs dug into his skin.
Parker sits across from Madison. She places a micro—recorder
in the middle of the table and presses RECORD."|stage direction|||
227|PARKER|"You actually listen to all those
tapes?"|speech|PARKER|M|True
228||(wryly)|location|||
229|MADISON|"No, I just like the effect a tape
recorder has on you."|speech|MADISON|F|True
230||(a beat)|location|||
231|MADISON|How you feeling today?|speech|MADISON|F|True
232|PARKER|A little less than yesterday.|speech|PARKER|M|True
233|MADISON|In other words, par for the course.|speech|MADISON|F|True
234||(a beat)|location|||
235|MADISON|"How do you feel about the
simulation you participated in
yesterday?"|speech|MADISON|F|True
236|PARKER|John died.|speech|PARKER|M|True
237|MADISON|"I know. I was there. I saw the
whole thing."|speech|MADISON|F|True
238||(a beat)|location|||
239|MADISON|"If I was your therapist, I would
have advised you against putting
yourself back into that kind of
situation."|speech|MADISON|F|True
240|PARKER|"You're not my therapist. You're
hear to study me. Face it —— I'm
nothing more than a lab rat to you."|speech|PARKER|M|True
241|MADISON|That's not true, Parker.|speech|MADISON|F|True
242|PARKER|"If I had died yesterday, you'd have
already dissected my brain and
analyzed it to see if I carry any
genetic predisposition toward
violence."|speech|PARKER|M|True
243||(a beat)|location|||
244|MADISON|"What was going through your mind
when you killed the busboy?"|speech|MADISON|F|True
245|PARKER|"Not much. He was just a computer
program. Nothing more."|speech|PARKER|M|True
246|MADISON|"You didn't see the expression you
had on your face when you pulled
the trigger. But I did."|speech|MADISON|F|True
247||(a beat)|location|||
248|MADISON|"You kind of liked it, didn't you?
That thrill of going over the edge
again. Of taking out an innocent
bystander or two, as long as you
got the target..."|speech|MADISON|F|True
