|character|text|type|character_clean|gender
23||"Evening now. Table set for one. A single candle.
Beside the candle is Luther's sketch pad. Now Luther
himself moves INTO VIEW, carrying a tray. He puts it
down.
A gorgeous omelet is on a fine china plate, parsley
sprinkled neatly on top. An elegant green salad is on
another plate, covered with thinly sliced parmesan
cheese. An expensive water pitcher, a lovely glass.
Clearly, a great deal of thought has gone into dinner.
Luther lights the single candle. We are now aware of a
photograph nearby. The picture is old. A pretty little
girl stands in the center, smiling. Her mother stands
alongside, smiling too. A man is with them, looking at
them happily. It's Luther. When he was young.
Luther studies the photo a moment.    Then he turns, looks
out the window."|unknown||
24||8   POV SHOT - SLIVER OF MOON                                    8|location||
25||is visible.     Lovely.   Peaceful.|unknown||
26||9   LUTHER                                                       9|location||
27||"Now Luther opens the sketch pad, quickly flips past the
hands and eyes and faces --
-- we are looking at something totally different:   a
mansion.
HOLD ON Luther's drawing of the mansion.
KEEP HOLDING.
PULL BACK to reveal --
4."|unknown||
28||10   EXT. SULLIVAN MANSION - NIGHT                                  10|location||
29||"In the moonlight -- it looks exactly like his drawing.
But no drawing could convey the size of the place -- we
are looking at ten thousand square feet. Wealth and
power.
We're in rolling hill country.     The mansion is dark.
Totally deserted. Silence.
Now a sound - TIRES ON GRAVEL. A car comes rolling INTO
VIEW. The motor of the car has been turned off. The
lights of the car have been turned off. The car slides
to a stop. Again, silence...
HOLD ON mansion, a couple of hundred yards away.     There
is a small field between the car and the estate.     Now --"|unknown||
30||11   EXT. SULLIVAN MANSION/INT. LUTHER'S CAR - NIGHT                11|location||
31||"A man holds binoculars, studying the place. He wears
dark clothes, tennis shoes. He puts down the binoculars,
begins to smear his face with black camouflage cream --
-- it's Luther, and he's been a  professional thief his
entire life. He's a three-time   loser, but his last
sentence was so long ago and his  skills are now so vast,
so refined, that it is unlikely  he will ever get caught
again."|unknown||
32||12   EXT. SULLIVAN MANSION - GROUNDS - NIGHT                        12|location||
33||"The grounds as Luther glides through it.     He wears a
backpack.
The night is cool.
He stops. All that separates him from the mansion now is
a stretch of gorgeous lawn. Except for Luther, it isn't
gorgeous -- it's no-man's land.
One final check of his surroundings -- then he sets off,
in graceful motion, long strides eating up the ground.
He makes no sound at all."|unknown||
34||13   EXT. SULLIVAN MANSION - FRONT DOOR - NIGHT                     13|location||
35||"Thick wood with reinforced steel.
Luther stops by the door, takes off his backpack, opens
it. He puts on plastic gloves that have a special layer
of padding at the fingertips and palms. Now he takes a
key, inserts it in the front door, turns it, and the
instant he pushes the door open -- ZOOM TO:
5."|unknown||
36||14   INT. SULLIVAN MANSION - FOYER - NIGHT                        14|location||
37||"The infrared SECURITY DETECTOR -- it immediately starts
to BEEP and you can see the seconds being counted down:
forty, thirty-nine, thirty --
CUT TO:"|unknown||
38||15   LUTHER                                                       15|location||
39||"-- in his hands now is an automatic screwdriver, no more
than six inches long --
-- he sets to work on the security panel that is inside
in the foyer next to the front door.
The screwdriver undoes the first screw, the second --
CUT TO:"|unknown||
40||16   SECURITY DETECTOR                                            16|location||
41||"Thirty-one, thirty, twenty --
CUT TO:"|unknown||
42||17   SCREWDRIVER                                                  17|location||
43||"Now the third and fourth screws are in hands and he lifts
the security panel away.
The BEEPING sound is constant --
-- and getting louder.
A tiny device, no bigger than a pocket calculator. It
has two wires protruding from it. It is, we are about to
find out, a tiny computer. Luther holds it like a baby.
CUT TO:"|unknown||
44||18   SECURITY DETECTOR                                            18|location||
45||"Eighteen, seventeen --
CUT TO:"|unknown||
46||19   LUTHER                                                       19|location||
47||"probing with the wires into the heart of the security
panel.
(CONTINUED)
6."|unknown||
48||19   CONTINUED:                                                 19|location||
49||"The BEEPING is LOUDER still.
The security panel. Luther is attempting delicate work
and it's dark so it isn't easy but he continues to probe
with the wires and --
CUT TO:"|unknown||
50||20   SECURITY DETECTOR                                          20|location||
51||"Eleven, ten --
CUT TO:"|unknown||
52||21   LUTHER                                                     21|location||
53||and he's got it attached!|unknown||
54||22   COMPUTER                                                   22|location||
55||"Now the face of the tiny computer is alive with numbers
-- they fly by much too fast for us to make them out
clearly.
CUT TO:"|unknown||
56||23   SECURITY DETECTOR                                          23|location||
57||"Four, three, two --
CUT TO:"|unknown||
58||24   FACE OF TINY COMPUTER                                      24|location||
59||"as five numbers lock -- 7 -- 13 -- 19 -- 8 -- 11 --
The BEEPING sound dies.
CUT TO:"|unknown||
60||25   LUTHER                                                     25|location||
61||"A glance across the foyer -- the lights of the security
detector go from red to a warm looking green.
Safe.
(CONTINUED)
7."|unknown||
62||25    CONTINUED:                                                   25|location||
63||"He allows himself to exhale. Then he's busy again,
unhooking the computer. His fingers, as always, work
quickly, precisely."|stage direction||
64||25A   INT. SULLIVAN MANSION - FOYER - NIGHT                        25A|location||
65||"The foyer as Luther, once again carrying his backpack,
moves across it. Behind him, the front door is again
shut, the security panel back on, screws all in place.
It's as if he hadn't been there at all..."|stage direction||
66||26    INT. SULLIVAN MANSION - STAIRCASE - NIGHT                    26|location||
67||"Luther walks quickly up -- and here we get a sense of the
vast size of the place -- it feels bigger inside than it
looked in the moonlight.
A Van Gogh at the head of the stairs. Luther moves past
it, then stops, goes back, studies the painting. It's a
late one, when the madness had him and things were
sliding away. Very sad.
Luther looks at it admiringly for another moment --
-- then surprisingly he raises his hand,  and for just an
instant traces the lines of the painting  in the air, as
if trying to figure out how the magic was  done, as if
getting ready for his next museum session  --
-- then almost grudgingly, he moves on, up toward the
third floor."|stage direction||
68||27    INT. SULLIVAN MANSION - THIRD-FLOOR LANDING - NIGHT          27|location||
69||"Here's a Hopper. One of the great ones, filled with an
overpowering sense of being alone --
-- Luther stares at it almost in awe, whispers ""wow,""
moves on."|stage direction||
70||28    INT. SULLIVAN MANSION - HALLWAY - NIGHT                      28|location||
71||"Luther, walking down the third-floor corridor.
The corridor walls. No paintings here -- instead we see
a series of framed photographs. The first is of a baby
girl, the next one of the same child at three.
We watch the child grow up in these photos.    At ten she
is already pretty. At fifteen a stunner."|stage direction||
72||(CONTINUED)|unknown||
73||")B(   ABSOLUTE POWER - Rev. 5/16/96                          8.
28    CONTINUED:                                                  28"|location||
74||"Not a classic beauty by any means, she is turning into,
if you will a latter-day Ann-Margret. The kind of girl
you ached for in high school. The perfect cheerleader.
These are pictures, we will come to know, of Christy
Sullivan. A high school graduation shot at eighteen, a
shot in front of a Burger King at twenty.
CLOSEUP - WEDDING PHOTOGRAPH                                     *
Christy, looking just fabulous, is 24 and smiling
happily. We can only see her face and the wedding veil
here. Now --
PULL BACK to reveal --
A glorious and expensive white wedding dress.    Christy
holds a bouquet of flowers. Breathtaking.
KEEP PULLING BACK.
And now we can see the groom. Walter Sullivan. Walter
is smiling too, one arm proudly around his lovely bride.
Walter, it might be noted, is eighty years old.
Luther, staring at the photo, shakes his head.    Now he
moves on."|stage direction||
75||29    INT. SULLIVAN MANSION - MASTER BEDROOM - NIGHT              29|location||
76||"Luther opens the DOOR. It SQUEAKS. He goes inside,
closes the door firmly. Next, he puts his backpack down,
takes out a low-power non-glare work light, sets it up.
Now he looks around. A huge room, a gigantic canopied
bed.
A nightstand alongside, which contains a small silver
clock, three Danielle Steel novels piled neatly one atop
the other, several more photos of the happy couple --
-- and an antique silver-plated letter opener with a
thick leather handle.
Luther. He studies himself in front of a very large
full-length mirror across from the canopied bed.
Now we realize something -- he isn't studying himself,
he's studying the mirror itself.
He turns, goes to the sitting area where there are chairs
and a sofa and a large TV and VCR."|stage direction||
77||"(CONTINUED)
9."|unknown||
78||29   CONTINUED:                                                   29|location||
79||"Three remotes on a side table. Luther carefully picks up
the middle one, crosses the room with it, points it at
the large mirror, clicks once --
-- and the mirror swings silently open.
A room is revealed. All we can see of it so far is this:
There is an armchair in the middle facing where the
mirror had been.
Luther turns back toward the sitting area, the remote
held in his hand.
The side table. Luther puts the remote down -- very
carefully. In the exact position it had been. Now he
takes a moment, blows on his hands, rubs them together.
Then -- Luther takes a collapsible duffel bag out of his
backpack, moves with the work light into the revealed
room --"|unknown||
80||30   INT. SULLIVAN MASTER BEDROOM - VAULT - NIGHT                 30|location||
81||"It's a vault! And it's FULL! There's cash, naturally,
piles of the stuff. Plus all kinds of other valuables
we'll get around to.
Luther's a little stunned -- it's more than he hoped for.
He glances at the armchair -- there is a remote on it
that is identical to the one he replaced at the side
table.
Now he opens his duffel all the way and sets to work.
First the cash goes in -- all neatly bundled. Large
denominations. Lots of bundles. Next are a series of
slender boxes --
The first box as Luther opens it.
Jewelry.
Into the duffel it goes.
Luther, emptying more jewelry boxes into the duffel.    And
still more. As he continues to do this --"|unknown||
82||31   INT. SULLIVAN MASTER BEDROOM - NIGHT                         31|location||
83||"All is quiet. High on a wall, the security light beams a
friendly green.
Now, from somewhere, a distant sound.   LAUGHTER?   Was it
laughter? Doesn't matter, it's gone."|unknown||
84||")B(   ABSOLUTE POWER - Rev. 5/16/96                             10.
32    INT. SULLIVAN VAULT - NIGHT                                     32"|location||
85||"Luther has moved deeper into it -- he's finished with the
jewelry. Now he's examining piles of bonds.
Into the duffel they go.
He takes a breath, glances around.    Perfect.
Coins.   Antique ones.   They disappear into the duffel.
Stamp books.   Gone into the swelling duffel.
Luther as he hears now the DISTANT LAUGHTER.     Not so
perfect."|stage direction||
86||33    INT. MASTER BEDROOM - NIGHT                                     33   *|location||
87||"He moves quickly out of the vault, takes a step toward
the door -- the GIGGLING is getting LOUDER, closer. Two
people. A man and a woman.
Luther stops, mutters ""shit!"" -- glances around -- No
place to hide. Luther, grabbing his backpack, moves into
the vault, turns off his work light, and shuts the door
with the remote. The DOOR CLICKS --"|stage direction||
88||34    INT. SULLIVAN VAULT - NIGHT                                     34|location||
89||"-- Luther is alone in the darkness.
A burst of LAUGHTER now.    Growing nearer still.
Luther moves into the back of the vault, crouches down,
doing his best to hide behind the armchair. Trapped,
Luther waits in silence, trying not to breathe...
Now he can hear a SQUEAK -- the BEDROOM DOOR has opened.
HOLD."|stage direction||
90||35    INT. SULLIVAN MASTER BEDROOM - NIGHT                            35|location||
91||"Dark -- except for a slant of light from the hall outside
the open bedroom door.
Two people are briefly visible as they enter, a MAN and a
WOMAN. The CLINK of GLASS. Stifled LAUGHTER.
The Woman closes the bedroom door.
Darkness again.
And now the LAUGHING sound increases.    GIGGLING, really."|stage direction||
92||11.|unknown||
93||36   INT. SULLIVAN VAULT - NIGHT                                  36|location||
94||"Luther in the pitch-black vault. The GIGGLING is MUTED
but it is there. He is starting to perspire."|unknown||
95||37   INT. SULLIVAN MASTER BEDROOM - NIGHT                         37|location||
96||The woman flicks on the lights and as she does --|unknown||
97||38   INT. SULLIVAN VAULT - NIGHT                                  38|location||
98||"Luther as the burst of light hits him like a fist -- and
it's over.
Luther blinks, confused, looks around --
-- because it isn't over, he hasn't been caught.
The door to the vault is suddenly gone. Luther is
staring straight into the goddamn bedroom.
Because the door is a two way mirror. Now it's as if he
was watching the bedroom on a giant TV screen.
Just a few feet away, just outside the door.
Where things are clearly starting to heat up.
Luther moves to the armchair, sits.    There is nothing to
do now but wait. He settles in."|unknown||
99||39   INT. SULLIVAN MASTER BEDROOM - NIGHT                         39|location||
100||"They are staring at each other.
We have seen the woman already -- she's CHRISTY SULLIVAN.
But the pictures in the corridor did not do her justice.
This is a fabulous-looking twenty-five-year-old woman.
Long, golden hair, a round face that sets off her deep
blue eyes, a tanned, curving body. A bare-shouldered
black dress. An expensive necklace.
One more thing:   she is staggering drunk.
The man is ALAN RICHMOND, wealthy, successful, handsome
and fit. Mid-forties. He wears an elegantly-cut suit.
Two additional points: (1) Richmond is clearly not the
husband in the wedding photo. (2) He is drunker than she
is.
(CONTINUED)
12."|unknown||
101||39   CONTINUED:                                                       39|location||
102||"Richmond carries a vodka bottle and two tumblers.     He
fills them, gives one to her.
They touch glasses.    Down the hatch.   Tight laughter.
He looks at her.
She looks at him.    There's a lot of sexual tension in the
air.
But now he begins looking around, checking things out.
She spots this."|unknown||
103||"(drunk)
It's okay -- I told him I was
sick -- anyway, he's gone --
relax...
He nods then, more at ease.    And he blows her a kiss.
She catches it -- and now she starts to parade for him.
Her body moving very slowly.
He pours himself another shot, chugs it, watches.     Now --"|unknown||
104||40   INT. SULLIVAN VAULT - NIGHT                                      40|location||
105||Luther suddenly terrified and we find out why.|unknown||
106||41   INT. SULLIVAN MASTER BEDROOM - NIGHT                             41|location||
107||"Christy, fumbling with her necklace, looks across the
room --
What she's looking at:     the side table with the remote
that opens the vault."|unknown||
108||42   INT. SULLIVAN VAULT - NIGHT                                      42|location||
109||Luther, frozen, as Christy starts toward the table.|unknown||
110||43   INT. SULLIVAN MASTER BEDROOM - NIGHT                             43|location||
111||The table and the remote waiting there.|unknown||
112||44   INT. SULLIVAN VAULT - NIGHT                                      44|location||
113||Luther, mouth dry...|unknown||
114||")B(   ABSOLUTE POWER - Rev. 5/16/96                          13.
45    INT. SULLIVAN MASTER BEDROOM - NIGHT                         45"|location||
115||"Richmond, reaching out for her, then as she passes him;
he takes her by the hand --
-- and now they are dancing, their bodies pressed
together. They move slowly. She hums. He tries to get
fancy, spin her with one arm --
-- no good. They're too drunk for it, starts to lose
balance, separate.
They giggle. Smile at each other. Now Christy manages
to unhook her necklace, and as she starts to drop it in           *
the drawer of the nightstand --                                   *"|stage direction||
116||46    INT. SULLIVAN VAULT - NIGHT                                  46|location||
117||"Luther.   A genuine sigh of relief --
-- which suddenly dies --"|stage direction||
118||47    INT. SULLIVAN MASTER BEDROOM - NIGHT                         47|location||
119||"Christy, as she spins toward the table again, still with
the necklace in her hand."|stage direction||
120||48    INT. SULLIVAN VAULT - NIGHT                                  48|location||
121||Luther, and there's nothing he can do now but watch.|stage direction||
122||49    INT. SULLIVAN MASTER BEDROOM - NIGHT                         49|location||
123||"Richmond, watching too, emptying the vodka bottle into
his tumbler, chugging it down and now...
The table as Christy reaches out, grabs a remote, turns."|stage direction||
124||50    INT. SULLIVAN VAULT - NIGHT                                  50|location||
125||Luther dead in the water because --|stage direction||
126||51    CHRISTY'S                                                    51|location||
127||"pointing the goddam thing at him --
-- and as she CLICKS it --"|stage direction||
128||")B(   ABSOLUTE POWER - Rev. 5/16/96                        14.
52    INT. SULLIVAN VAULT - NIGHT                                52"|location||
129||"Luther, and for a moment, he's like a goddam deer caught
in the headlights --
-- but now here comes another sigh of relief and we find
out why."|stage direction||
130||53    INT. SULLIVAN MASTER BEDROOM - NIGHT                       53|location||
131||"Suddenly there's ROMANTIC MUSIC PLAYING -- she's turned
the STEREO ON. Christy starts humming, replaces the
clicker, drops the necklace in the drawer.                      *
Then they are into each other's arms. Their bodies
press. Their bodies sway. He moves a hand to her
breasts --
-- Christy breaks loose, shakes a finger at him, as if to
say, ""naughty, naughty"" --
-- then with one hand, she pulls a zipper down. The
dress falls off her body. Her breasts spring free. She
is wearing only her panties now and high heels. And a
smile.
She is stunning looking and she knows it and men have
always gone nuts over her and she knows that too. And
Richmond can't resist her either, goes to her, bends her
back, caresses her neck, begins sucking her nipples.
Christy moans."|stage direction||
132||54    INT. SULLIVAN VAULT - NIGHT                                54|location||
133||"Luther, in the chair, embarrassed, averting his eyes.
But the MOANING from the other room GROWS LOUDER, more
insistent."|stage direction||
134||55    INT. SULLIVAN MASTER BEDROOM - NIGHT                       55|location||
135||"Christy, pulling away for a moment, starting to work at
Richmond's tie, shakes him out of his suit jacket,
reaches for his belt, loosens it. She is working at his
shirt buttons now and their breathing is audible and in a
moment he is down to his boxer shorts and then her
panties are off, her shoes kicked away and they are near
the vault mirror now. As they approach it, they stare at
themselves."|stage direction||
136||56    INT. SULLIVAN VAULT - NIGHT                                56|location||
137||"Luther, moving farther back in his chair as their faces
are just a couple of feet away --"|stage direction||
138||")B(   ABSOLUTE POWER - Rev. 5/16/96                         15.
57    INT. SULLIVAN MASTER BEDROOM - CLOSEUP - CHRISTY - NIGHT 57"|location||
139||"as Richmond's hands move across her wondrous body and she
is hot and drifting into drunken fantasy and her eyes
close and --
CLOSE ON RICHMOND                                                *
as his eyes are open --
-- the look on his drunken face is scary."|stage direction||
140||58    INT. SULLIVAN VAULT - NIGHT                                 58|location||
141||Luther, transfixed by that look, transfixed and worried.|stage direction||
142||59    INT. SULLIVAN MASTER BEDROOM - CHRISTY AND RICHMOND         59|location||
143||"IN CLOSEUP - NIGHT
looking at each other now, and she is smiling happily and
looking at him and he is smiling happily and looking at
her, and whatever was on his face just before has gone."|stage direction||
144||60    INT. SULLIVAN VAULT - NIGHT                                 60|location||
145||"Luther, watching as they turn for the gigantic canopied
bed."|stage direction||
146||61    INT. SULLIVAN MASTER BEDROOM - NIGHT                        61|location||
147||"The bed as they stop alongside it and kiss -- it's their
first. And her arms go around his neck and she holds him
like that, her eyes shut tight --"|stage direction||
148||62    INT. SULLIVAN VAULT - NIGHT                                 62|location||
149||"Luther -- watching because Richmond's eyes are not shut,
they are wide open and they stare at the mirror and the
awful look from before is back, only worse, and then
without warning, he grips her buttocks roughly --
-- and slaps her hard on the ass, over and over and
Christy is shocked, surprised, pulls away. Richmond
smiles at her sweetly.
Christy.   Shaking her head.
Richmond. He continues to smile, makes a courtly
gesture, kissing her fingertips in apology."|stage direction||
150||"(CONTINUED)
16."|unknown||
151||62   CONTINUED:                                                     62|location||
152||"Christy. She smiles in acknowledgement and they move
onto the bed. She pushes him down and straddles him.
Richmond, from her POINT OF VIEW -- a wonderfully-
handsome man.
Christy, from his POINT OF VIEW. A glorious, vibrant
young woman. She smiles, touches her lips to a finger,
reaches out, touches the finger to his mouth.
It's a sweet moment.
They smile.
Then he reaches up, and without a word, grabs her breasts
and squeezes and twists them brutally and Christy is
shocked and she tries to make him stop but he won't, and
she cries out in pain but he still won't stop so she
slaps him in the face. He slaps her back, viciously,
right in the mouth and now there is blood mixing with her
lipstick and she rolls off the bed onto the floor.
Christy sits there stunned.
CHRISTY
(slurred)
You fucking bastard.
And on that --
Richmond, standing now, reaches down to help her up.
Christy hesitates, finally takes his hand and as soon as
she is on her feet --
Christy, kicking him with all she has, in the stomach."|unknown||
153||63   INT. SULLIVAN VAULT - NIGHT                                    63|location||
154||Luther, silently applauding.|unknown||
155||64   INT. SULLIVAN MASTER BEDROOM - NIGHT                           64|location||
156||"Richmond, the air momentarily out of him,  falling
drunkenly to the floor, stunned for just  a moment and
clearly in pain, but he is a big man and  he is strong and
he grabs her ankle, yanks, and then both  are laboring on
the floor and Christy kicks him again and  again --
-- but he will not release her ankle.   Each kick only
inflames his drunken rage.
(CONTINUED)
17."|unknown||
157||64   CONTINUED:                                                      64|location||
158||"RICHMOND
(very slurred --)
You little whore --
And now they both try and stand.
Neither one does it gracefully, neither one does it
quickly, but Richmond gets there first and as soon as he
is on his feet he begins to strangle her.
Christy, gasping, terrified, she claws at his arms, her
fingers scratching deeply --
-- but he will not let go.
She twists and jerks her body --
-- no good -- he continues to tighten his grip on her
throat --
-- and spreads his legs for better balance.
The bed table, as Christy, beyond desperation reaches
around for something, anything -- her fingers finally
close on the letter opener and in one wild stroke, she
slashes his right arm.
Now he lets go.    And stares, stunned, at his bleeding
arm.
Then he crunches her flush in the   mouth, a brutal blow,
and blood pours from her nose and   mouth and if she
weren't so scared, maybe it would   have stopped her, but
it doesn't -- because somehow she   manages to maintain
balance --
-- and knees him all she has, in the nuts.
It's over -- Richmond falls to the floor, helpless.       He
lies on his back, holding his crotch.
But it isn't over. Christy, blood pouring down her face,
stands over him, the letter opener still tight in her
hand.
And in her eyes you can see it, the homicidal rage --
-- and she drops to her knees beside him --
-- and Richmond can only lie there, watching her --
-- and she gets a better grip on the letter opener --
-- and Richmond still only lies there, watching her --
(CONTINUED)
18."|unknown||
159||64   CONTINUED:   (2)                                              64|location||
160||"-- and she raises the letter opener slowly very high
above her head, the point aimed at his heart --
-- and Richmond screams one time --
-- and as Christy starts to kill him, two well-dressed
men in business suits burst through the bedroom doorway,
GUNS in their hands, and they BLOW HER BRAINS OUT before
the opener reaches Richmond's heart..."|unknown||
161||65   INT. SULLIVAN VAULT - NIGHT                                   65|location||
162||"Luther, in SLOW MOTION and this is what he does --
-- he reels back in the chair, eyes wide, jaw slack,
mouth open --
-- this is a man who has seen everything but nothing has
prepared him for this --
-- his arms flop over the arms of the chair, his body
loses strength, he tries to look away, can't --
-- and this is what he sees --"|unknown||
163||66   INT. SULLIVAN MASTER BEDROOM - NIGHT                          66|location||
164||"Christy, fighting for another instant of life --
-- no chance --
-- the two bullets have shattered her brain, her eyes
roll up into her head, the letter opener drops to the
rug, she collapses like a rag doll --
-- and blood is everywhere."|unknown||
165||67   INT. SULLIVAN VAULT - NIGHT                                   67|location||
166||"Luther. Back in regular motion now.    Pale, barely able
to breathe."|unknown||
167||68   INT. SULLIVAN MASTER BEDROOM - NIGHT                          68|location||
168||"The two well-dressed men in business suits.
BILL BURTON is the more formidable. Mid-40s, he looks
like a retired tight end. No body fat. Intimidating.
But right now he is shaking and he can't stop it. He
puts his gun away, goes to Richmond.
(CONTINUED)
19."|unknown||
169||68   CONTINUED:                                                   68|location||
170||"TIM COLLIN is closing in on 30. Handsome. In wonderful
shape. Burton is more physical, Collin more lethal. He
puts his gun away, goes to Christy.
Richmond is trying to sit. He is as drunk as before but
now he is also close to shock. He reaches over, manages
to pick up the bloody letter opener.
RICHMOND
Kill her?
Collin, by the body, nods.
BURTON
No choice in the matter.
His words are efficient but clearly, he has been rocked.
Richmond, staring stupidly at the letter opener. He
drops it back to the floor, tries to stand, can't.
Burton helps him back to the bed. Which is when he
passes out cold.
Burton and Collin look at each other now.
BURTON
Jesus, Tim, what did we do?
COLLIN
(echoing Burton)
No choice in the matter."|unknown||
171||69   INT. SULLIVAN VAULT - NIGHT                                  69|location||
172||"Luther, staring at it all. The shock is still there but
so is something new: anger. And on that --"|unknown||
173||70   INT. SULLIVAN MASTER BEDROOM - NIGHT                         70|location||
174||"GLORIA RUSSELL moving through the bedroom door.
Russell's 40, well-dressed, attractive and very smart.
Now she sees what's happened, stops dead.
Now she moves forward, looks at Burton and Collin.    It's
very clear from the outset: these three are not
friendly.
(CONTINUED)"|unknown||
175||")B(   ABSOLUTE POWER - Rev. 5/16/96                         20.
70    CONTINUED:                                                  70"|location||
176||(to Burton and Collin)|unknown||
177|RUSSELL|"Do you realize what a shitstorm
we're in?"|speech|RUSSELL|F
178||(beat)|unknown||
179|RUSSELL|Go on -- tell me.|speech|RUSSELL|F
180|COLLIN|Nothing to tell. He screamed.|speech|COLLIN|M
181|RUSSELL|"And you heard no sounds of
violence 'til then?"|speech|RUSSELL|F
182||(beat)|unknown||
183|BURTON|Nothing we haven't heard before.|speech|BURTON|M
184||"Richmond, on the bed, out. Russell studies his face as
Burton moves toward the telephone."|stage direction||
185||"BURTON
Maybe I should call the police
now."|unknown||
186||CLOSEUP - RUSSELL                                                *|stage direction||
187||"(soft)
Bill?     Why don't you think about
that?
(beat -- starting to
move toward him)
Take a second and just think about
that.
(closing in on Burton,
furious)
Think... real... fucking... hard."|unknown||
188||"BURTON                                                           *
He is strong enough to snap her neck with one hand."|stage direction||
189||"BURTON
(backing away)
Probably not a good idea.
RUSSELL
(taking charge)
Okay -- here's what happened
tonight -- poor Christy came home
alone and interrupted a burglary.
That sound logical?
21."|unknown||
190||71   INT. SULLIVAN VAULT - NIGHT                                   71|location||
191||Luther in the closet.    He nods.|unknown||
192||72   INT. SULLIVAN MASTER BEDROOM - NIGHT                          72|location||
193||"Burton and Collin nod, too.
RUSSELL
We're going to have to sanitize
this place.
(shaking Richmond)
Alan, did you have sex with her?
Richmond, eyes barely open.
RICHMOND
... Don'... 'member...
RUSSELL
Bill, you're going to have to
examine her.
BURTON
I'm no gynecologist.
RUSSELL
(she takes nothing
from nobody)
I just made you one.
End of discussion."|unknown||
194||73   INT. SULLIVAN MASTER BEDROOM - NIGHT (LATER)                  73|location||
195||"A clock on the side table beside the three clickers.
There is the sound of a VACUUM -- it's later now.
The place is incredibly changed. Christy is lying as
before -- except now she is fully dressed. The bed has
been made with clean sheets. There is a large black
garbage bag that Collin shoves the sheets in, dumps in
Christy's jewelry. Burton is VACUUMING the rug.
Richmond is visible, still in terrible shape, finishing
putting his clothes on in the open master bedroom.
Everyone wears gloves.
Everything that is incriminating is gone --
(CONTINUED)
22."|unknown||
196||73   CONTINUED:                                                   73|location||
