|character|text|type|character_clean|gender
59||"They watch the plane disappear over a small rise in the
desert.  They look at each other and wait some more."|stage direction||
60||EXT. MEXICAN DESERT - LATER|location||
61||"From the direction of the landing strip, a moving van lumbers
down the road, two TEENAGERS in the cab."|stage direction||
62||INT. POLICE SEDAN - DAY|location||
63||"Javi and Manolo watch the moving van approach.  Javi reaches
under the seat and picks up a bubble flasher.  He rolls down
the window and plants it on the roof.  He flips the switch.
Nothing happens.  He jiggles the wire and the siren BURPS
and the light flashes.  Manolo and Javi step from the car,
smiling."|stage direction||
64||EXT. MEXICAN DESERT - DAY|location||
65||"The moving van slows to a stop.  Javi approaches.  The DRIVER
unhurriedly rolls down the window."|stage direction||
66|DRIVER|Is there a problem?|speech|DRIVER|M
67|JAVIER|No.  There's no problem.|speech|JAVIER|M
68||"The driver hesitates a confused beat then reaches for his
wallet."|stage direction||
69|DRIVER|Okay.  I see.  How much do you want?|speech|DRIVER|M
70||The driver pulls a wad of bills.  Javi shakes his head.|stage direction||
71|DRIVER|You want more than this?|speech|DRIVER|M
72||"Javi shakes his head.  The driver exchanges a look with his
partner."|stage direction||
73|DRIVER|You want something else?|speech|DRIVER|M
74||"Javi smiles.  The driver gets out and walks to the back of
the truck.  He opens the rear door.  There are neatly-stacked
crates marked with a SCORPION logo and ""911.""  He reaches
into one of them and pulls out a tightly-sealed package also
with the scorpion stamped on it.  He turns to see Javi with
his gun drawn.
Manolo, at the passenger side, has also drawn his gun and is
motioning the partner to move to the back of the truck."|stage direction||
75|JAVIER|"Drop the package.  Put your hands
behind your head.  You're under
arrest."|speech|JAVIER|M
76||"The driver hesitates.  He starts to comply then looks at
Javi and Manolo."|stage direction||
77|DRIVER|"I don't understand.  I think there
must be some mistake."|speech|DRIVER|M
78|JAVIER|No, there's no mistake.|speech|JAVIER|M
79||"Javi motions to Manolo who cuffs both teenagers.  The driver
begins spewing OBSCENITIES under his breath.  Javi puts the
driver in the front of the Shadow.  Manolo follows in the
moving van.
OMITTED
OMITTED"|stage direction||
80||EXT. DIRT ROAD - MEXICO - LATER|location||
81||"The truck follows the Shadow down a desert road.
Suddenly, from behind, four armored SUV's with tinted windows
appear, closing fast.
The SUV's force both vehicles off the road where they pull
to a stop.  A long beat as hot wind blows desert detritus
past the truck.
Finally, the SUV doors open and FEDERAL POLICE OFFICERS
surround them like a SWAT team.
The passenger door of the lead SUV opens and GENERAL ARTURO
SALAZAR, 50's, a squat, powerful presence in a perfectly
pressed uniform gets out and approaches Javi."|stage direction||
82||(to Javier)|location||
83|SALAZAR|What's your name?|speech|SALAZAR|M
84|JAVIER|Javier Rodriguez.|speech|JAVIER|M
85|SALAZAR|"Well, Javier Rodriguez, you've done
a very good job, but we'll take care
of it from here."|speech|SALAZAR|M
86||"Javier stares into the implacable reflection of his
sunglasses.  In the distance, the DC-3 takes off and ROARS
over their heads."|stage direction||
87|SALAZAR|"We've been following these Narco-
trafficantes for some time but had
not been able to bring them to
justice."|speech|SALAZAR|M
88||(to his men)|location||
89|SALAZAR|"Put the prisoners in the car.
Impound the truck."|speech|SALAZAR|M
90||The men follow Salazar's orders.|stage direction||
91||(to Javi)|location||
92|SALAZAR|"One question.  How did you find about
this?"|speech|SALAZAR|M
93|JAVIER|An informant.|speech|JAVIER|M
94|SALAZAR|What is the name of your informant?|speech|SALAZAR|M
95||(beat)|location||
96|JAVIER|It was an anonymous tip.|speech|JAVIER|M
97||Salazar looks at Javi a beat.|stage direction||
98||(to his men)|location||
99|SALAZAR|"For a State Police officer, you're
very well informed.  Let's go."|speech|SALAZAR|M
100|MOMENTS LATER|"Javi and Manolo watch the convoy of
vehicles drive away."|speech|MOMENTS LATER|?
101||Javier lights a cigarette.|stage direction||
102|MANOLO|Wasn't that General Salazar?|speech|MANOLO|M
103|JAVIER|Yeah.|speech|JAVIER|M
104|MANOLO|What's he doing up here?|speech|MANOLO|M
105|JAVIER|I don't know.  Something.|speech|JAVIER|M
106||"They start for their car.
OMITTED
OMITTED
OMITTED"|stage direction||
107||EXT. DEL MAR SELF-STORAGE - DAY|location||
108||"SUPERTITLE: SAN DIEGO
Two men, RAY CASTRO, 30's, proud, ambitious, and MONTEL
GORDON, 40's, suspicious of everyone including himself and
always, always the smartest guy in the room, walk from a
Lincoln Towncar toward a dumpy office.  Castro is talking
under his breath --"|stage direction||
109|CASTRO|"No telltales.  Nothing to read.
Not touching my face.  Not even
blinking.  No giveaways."|speech|CASTRO|M
110||(beat)|location||
111|CASTRO|How're you feeling?|speech|CASTRO|M
112||(keyed up)|location||
113|GORDON|I feel good.|speech|GORDON|M
114|CASTRO|"No more pissant basin league bullshit
for us, hunh?"|speech|CASTRO|M
115|GORDON|Nope.|speech|GORDON|M
116||Castro stretches his arms, swings them around.|stage direction||
117|CASTRO|"Limbering up, gonna stay loose, keep
it all together.  Take this
motherfucker down."|speech|CASTRO|M
118||"They reach the door to the office.  Gordon looks at Castro,
then turns the handle."|stage direction||
119|CASTRO|Showtime.|speech|CASTRO|M
120||INT. OFFICE, DEL MAR SELF-STORAGE - DAY|location||
121||"It's a cluttered, rundown working office unusual only in the
extent of its ordinariness.  A SECRETARY goes about her
business like a somnambulist.  CLERKS shuffle and file.
Castro switches into Spanish --"|stage direction||
122||(in Spanish)|location||
123|CASTRO|"Good afternoon, ladies, gentlemen.
We're looking for Eduardo Ruiz.  We
have a two o'clock appointment."|speech|CASTRO|M
124||INT. OFFICE, DEL MAR SELF-STORAGE - LATER|location||
125||"In a back alcove, Castro and Gordon sit across a cheap table
from EDUARDO RUIZ, 40's, an entrepreneur in an expensive
suit and bad hairpiece.  They are waiting."|stage direction||
126|RUIZ|"You ever buy a quarter ton?  Not
many people have."|speech|RUIZ|M
127||"Another ""businessman"" enters from another door and whispers
in Ruiz's ear, then leaves again."|stage direction||
128|RUIZ|"So, it's worth the wait, right?
What can I do?  Rent a Huey?  Have
an airlift?  It's not like you can
put it in a condom up some mule's
asshole, right?  How many peasants
would that take?  A line stretching
from here to Mexico City --"|speech|RUIZ|M
129|GORDON|Nobody said shit, Eduardo --|speech|GORDON|M
130||"One of Ruiz's hands dips under the desk where we see a handgun
is holstered on the underside."|stage direction||
131|RUIZ|Relax.  We're waiting, that's it.|speech|RUIZ|M
132|CASTRO|"Hey, you want to hear a joke?  I got
a joke.  Why do women wear makeup
and perfume?"|speech|CASTRO|M
133|GORDON|Chill out --|speech|GORDON|M
134|CASTRO|"It's a funny fuckin' joke and it's
quick.  Why do women wear makeup and
perfume?"|speech|CASTRO|M
135|RUIZ|I don't know.|speech|RUIZ|M
136|CASTRO|'Cause they're ugly and they stink.|speech|CASTRO|M
137||Castro laughs uproariously.|stage direction||
138||INT. DEA SURVEILLANCE SPACE - DAY|location||
139||"ON FUZZY SURVEILLANCE VIDEO: Castro laughing.  Ruiz politely
smiling, one of his hands hidden by the table."|stage direction||
140|GORDON|"Man, you never been close enough to
a woman to know how she smells."|speech|GORDON|M
141|DEA AGENT (V.O.)|"What's his hand doing?  Watch his
hand.  Anybody?  I don't like the
hand."|speech|DEA AGENT|?
142||"IN THE OFFICE
The room is filled with crappy surveillance equipment.  DEA
AGENTS, in DEA logo'd outerwear, jiggle a monitor fuzzily
displaying the view from another hidden camera: Gordon and
Ruiz around the cheap table."|stage direction||
143|DEA AGENT|This is ridiculous this fucking thing.|speech|DEA AGENT|?
144||(taps monitor)|location||
145|DEA AGENT|"Look at this shit -- the first
television transmission.  I had better
shit when I was the AV guy at junior
high, swear-to-God."|speech|DEA AGENT|?
146|ANOTHER DEA AGENT|"Come on, Castro, pay attention.
Watch his damn hands."|speech|ANOTHER DEA AGENT|?
147||"ON THE MONITOR
Another ""businessman"" enters the office and whispers in Ruiz's
ear."|stage direction||
148|RUIZ (ON MONITOR)|Soon.|speech|RUIZ|M
149||"Another AGENT peers out a window through binoculars.
HIS POV: THE EXTERIOR OF THE OFFICE WHERE CASTRO, GORDON,
AND RUIZ TALK."|stage direction||
150||EXT. DEL MAR SELF-STORAGE, SAN DIEGO - DAY|location||
151||A BLUE VAN makes a slow turn into the parking lot.|stage direction||
152||EXT. ROOF - DAY|location||
153||"TWO FBI AGENTS, in jackets reading ""FBI,"" hide on an opposing
roof.  They look through high-powered binoculars.  Binocular
POV: THE BLUE VAN TURNING INTO THE PLAZA."|stage direction||
154|FBI AGENT #2|"All right, here we go.  The blue
van."|speech|FBI AGENT #2|?
155||"HIS BINOCULAR POV DETECTS THREE UNMARKED CARS DISCREETLY
FOLLOWING THE VAN."|stage direction||
156|FBI AGENT #2|Three unmarked vehicles.|speech|FBI AGENT #2|?
157||(picks up walkie)|location||
158|FBI AGENT #2|Three unmarked vehicles accompanying.|speech|FBI AGENT #2|?
159||"The unmarked cars split up and one turns into the parking
lot of a fast-food restaurant.  The other circles around the
back of a building."|stage direction||
160|FBI AGENT #2|"It's local.  Local or Customs.  Oh,
man, I don't know.  Looks like the
cavalry."|speech|FBI AGENT #2|?
161|FBI AGENT|"This is our show.  Ah, man.  I don't
want to share this one."|speech|FBI AGENT|?
162||INT. OFFICE, DEL MAR SELF-STORAGE - CONTINUOUS|location||
163||"Through the window Ruiz, Gordon and Castro watch the van
disappear into the bay of a storage unit.  A man is pulling
down the door behind it when three unmarked squad cars ROAR
into the lot, surrounding the unit, officers exit the cars
with their guns drawn -- Gordon and Castro stare in disbelief.
Ruiz FIRES the gun under the desk which hits Gordon full in
the chest, knocking him backwards.
Ruiz's men run into the room pulling guns.
Castro dives and pulls his weapon, firing at Ruiz's men,
hitting both of them.  Ruiz bolts through another door.
Castro pursues, talking into his shirt collar --"|stage direction||
164|CASTRO|Agent down.  Repeat, agent down.|speech|CASTRO|M
165||"Gordon gets slowly to his feet, shaking off the blast to his
Kevlar, and runs after them."|stage direction||
166||EXT. DEL MAR SELF-STORAGE - DAY|location||
167||"The DEA are shooting at the men inside the storage unit who
are shooting back.
From all over the stake-out location, DEA AGENTS emerge firing
their weapons.  An equal number of FBI AGENTS emerge firing
in return.  Nobody was aware of the other's presence.
It's CHAOS, a clusterfuck of law-enforcement zeal with three
competing sets of good guys shouting through BULL-HORNS,
GUNSHOTS and SCREAMING.
Ruiz breaks through the corner of the lot, cutting between
two buildings.  Castro emerges and chases him."|stage direction||
168||EXT. PARKING LOT - DAY|location||
169||"Ruiz runs out the back of the storage company.  He cuts
between parked cars, heading for The Fun Zone, a kiddie
restaurant."|stage direction||
170||INT. THE FUN ZONE - DAY|location||
171||"Castro enters The Fun Zone.  There's a cardboard cutout of
SPASTIC JACK, a beloved comedy figure who looks like a rabbit
version of Jar Jar Binks, promoting the ""Special Edition""
glass: ""Collect All Four.""  There's an enclosure filled with
colored plastic balls.
The restaurant is empty except for a CLOWN filling out a
time card.  The clown stands."|stage direction||
172|CLOWN|Hey dudes, we're not open yet.|speech|CLOWN|M
173||"Castro makes a motion for him to be quiet and keeps moving
toward the room of colored balls.
Gordon enters the restaurant and follows him.  An ANIMATRONIC
BAND starts to play a SONG.
Gordon sees a half-hidden foot buried underneath the plastic
balls at the far end of the room.
He takes careful aim and FIRES.
Ruiz SCREAMS and sits up.  Castro pounces on him, disarming
him, and roughing him up."|stage direction||
174||EXT. THE FUN ZONE - DAY|location||
175||"Castro and Gordon shove Ruiz into the sunlight.  They wait
while their eyes adjust."|stage direction||
176|RUIZ|"Take me to the hospital.  I'm bleeding
to death."|speech|RUIZ|M
177||"Castro shoves him forward.
ACROSS THE PARKING LOT
DEA has opened the back of the van where a quarter-ton of
cocaine is spilling out onto the pavement."|stage direction||
178||CUT TO:|unknown||
179||INT. GUEST HOUSE - AFTERNOON|location||
180||"A bong hit is expelled into the air.  In the living room of
a comfortable, preppy guest house, private school TEENAGERS
party and hang-out: cigarettes in ashtrays, beer and bong on
the coffee table, loud MUSIC.
SUPERTITLE: CINCINNATI, OHIO
The TV is on with the sound off.  The curtains are closed.
The four boys wear school blazers with their ties pulled
askew, the three girls' clothing are also identical.  Some
sit on couches, some on the floor.  They are stoned.
One intense-looking boy, SETH ABRAHAMS, 17, wild curly hair
and the attitude of a young Coleridge, and a girl, CAROLINE
WAKEFIELD, 16, really sixteen which means she looks about
12, pretty and flirtatiously irreverent, sit at a desk in
front of a Powerbook G-3 playing an on-line trivia game.
Seth speaks rapidly and precisely."|stage direction||
181|SETH|"Father of Greek tragedy?  Anyone?
Okay, Aeschylus it is."|speech|SETH|F
182||(hits keys)|location||
183|SETH|"His trilogy?  The Oresteia.  I mean
this is beautiful, can anyone stop
the Seth Machine?"|speech|SETH|F
184||(hits keys)|location||
185|SETH|"Score.  Thank you.  Madmax from Omaha
we own you.  And Tragedy is closed
out."|speech|SETH|F
186||"Seth leans over and snorts a line of coke from a mirror.  He
hands it to Caroline who effortlessly does one."|stage direction||
187|CAROLINE|"Entertainment.  The Susan Lucci
section or Banal Love Songs of the
Nineties?"|speech|CAROLINE|F
188||Seth looks at her.  He has a crush.|stage direction||
189|SETH|Banal Love Songs it is.|speech|SETH|F
190||(hits keys)|location||
191|SETH|Hey, you wanna try something?|speech|SETH|F
192||"She nods.  They both take a swig of beer.  He takes her hand
pulling her past the stoned people on the couch --
IN THE KITCHEN
Seth takes out a box of baking soda.  He tears off a square
of aluminum foil.  He takes out a spoon.  Caroline watches
as he dumps a small amount of cocaine into the spoon.  He
adds a pinch of baking soda.  He puts in a few drops of water.
Stirs it around with the heel of a lighter.  Then holds the
flame under the spoon."|stage direction||
193|CAROLINE|What are you doing?|speech|CAROLINE|F
194||(concentrating)|location||
195|SETH|Just watch.|speech|SETH|F
196||"He watches the substance in the spoon as it swirls and
bubbles, then separates... He pours the most viscous part
onto the aluminum foil, making four separate little puddles.
He quickly dismantles a ballpoint pen, making a straw.  He
hands it to Caroline."|stage direction||
197|SETH|Inhale the smoke and hold it.|speech|SETH|F
198|CAROLINE|What is this, like freebase?|speech|CAROLINE|F
199|SETH|Not like.  It is.|speech|SETH|F
200||"He lights the flame under the aluminum foil.  The puddle
crackles and pops, then starts to smoke --"|stage direction||
201|SETH|Go...  Go!|speech|SETH|F
202||"There's a rush of thick grey smoke.  Caroline catches most
of it."|stage direction||
203|SETH|Hold it.|speech|SETH|F
204||"She pulls it in deeper and holds... Suddenly her expression
changes... Her eyes lose their focus, her face slackens, an
almost sexual response.  Seth is watching her intensely."|stage direction||
205|SETH|See... Now, you see.|speech|SETH|F
206||"Caroline slumps back against the counter.  Seth moves against
her, kissing her, running his hands over her breasts and
body.  She stares over his shoulder, holding it as long as
she can.
Finally she exhales --"|stage direction||
207|CAROLINE|More.|speech|CAROLINE|F
208||The cloud of grey smoke from her lungs fills the room.|stage direction||
209||CUT TO:|unknown||
210||INT. WHITE HOUSE OFFICE - DAY|location||
211||"The White House CHIEF OF STAFF meets with Robert Wakefield.
The Chief of Staff has the floor; he always has the floor.
This is a man you do not want to disappoint."|stage direction||
212|CHIEF OF STAFF|"Until you officially take over the
office of National Drug Control
Policy, under no circumstances should
you speak to the press unprotected,
without going through this office or
having someone in the room.  There
are a lot of interests in this town
and, right now, they're all scared
of you.  The reason they're scared
of you...technically, you have veto
power over their budgets.  So think
about that: FBI, CIA, DEA, CUSTOMS,
TREASURY, ATF, DEFENSE, IRS, Radio
Shack and the DMV, they're all gonna
want to speak to you.  And that's
the good news... You'll also be
meeting Senators and Congressman,
each with a specially prepared
question.  Their question is designed
for one thing: to make them look
smart.  If you lecture them, they
won't think you respect them.  If
you respond with utter humility,
they will.  Remember, this is about
your respect for them, and the
President's respect for them.
Speaking of which, as soon as he
gets back from Russia and China,
we'll get you in there for some face-
time, let the two of you catch up."|speech|CHIEF OF STAFF|M
213||(beat)|location||
214|CHIEF OF STAFF|"It'd probably be a good idea for you
to meet your predecessor.  I'll have
Jeff Sheridan take you over.
Also, four weeks from today you will
give your first official press
conference.  In it you will outline
the President's strategy for winning
the war on drugs."|speech|CHIEF OF STAFF|M
215||(beat)|location||
216|CHIEF OF STAFF|Okay, anything else?|speech|CHIEF OF STAFF|M
217|ROBERT|I'll be sure to let you know.|speech|ROBERT|M
218||INT. EXECUTIVE BUILDING, WASHINGTON, D.C. - DAY|location||
219||"Robert makes his way through a warren of hallways in the
endless corridors of the Old Executive Building alongside
JEFF SHERIDAN, 35, an enthusiastic government employee who
has found his place."|stage direction||
220|SHERIDAN|"I just want to be clear about one
thing.  I used to work for him, but
now I work for you.  I'm not a
partisan person, I'm an issue person.
In the next few weeks, if you allow
me, we'll get you well-versed on an
incredible array of issues.  The
most important of which, in my
opinion, being Mexico.  I know
everybody that you're gonna meet.
It's important that they like you.
It's not important that they like
me.  That's why I can help protect
you."|speech|SHERIDAN|F
221|ROBERT|Like you protected Landry?|speech|ROBERT|M
222|SHERIDAN|"I see where you're going with that,
but if I could just say something,
which is basically that a guy like
Landry is so autocratic he doesn't
know how to let himself be helped;
it's a point of pride to take every
bullet, no matter who fired it, or
whether it was even aimed at him,
which personally I think it very
self-defeating.  Now, don't get me
wrong, he's a man of enormous
integrity, but there's a political
component to this job that the General
just didn't have any patience for."|speech|SHERIDAN|F
223||INT. OFFICE OF NATIONAL DRUG CONTROL POLICY - DAY|location||
224||"Robert and Sheridan enter the office of outgoing Drug Czar,
GENERAL RALPH LANDRY, 60's, buzz-cut, professional soldier
with a sense of humor.
Landry is putting some personal items in a box."|stage direction||
225|GENERAL LANDRY|"Jeff, you want to excuse us for a
minute?"|speech|GENERAL LANDRY|F
226||Sheridan nods and leaves.|stage direction||
227||"(bemused, off
Sheridan's exit)"|location||
228|GENERAL LANDRY|"Functionaries.  Nice people, the
Schedule C's.  About twelve graduate
degrees apiece, but it seems sometimes
all they do is start rumors."|speech|GENERAL LANDRY|F
229||Robert and Landry shake hands.|stage direction||
230|ROBERT|"You've done a fine job here, Sir.
The Office of National Drug Control
Policy is in better shape than when
you found it."|speech|ROBERT|M
231||"Landry tries to determine whether Robert believes this.  He
looks around the office as if the policy is hiding somewhere."|stage direction||
232|GENERAL LANDRY|"I'm not sure I made the slightest
difference."|speech|GENERAL LANDRY|F
233||(wistful)|location||
234|GENERAL LANDRY|I tried...  I really did.|speech|GENERAL LANDRY|F
235|ROBERT|"There are a lot of encouraging
statistics.  The work's just started,
but I intend to see it through.
You've got my word on that."|speech|ROBERT|M
236|GENERAL LANDRY|"You're here for two years, three
maximum.  What'd they promise you?
Court appointment?  What?  District?
Appeals?"|speech|GENERAL LANDRY|F
237||"(checks Robert's
reaction)"|location||
238|GENERAL LANDRY|Not Supreme... Supreme?|speech|GENERAL LANDRY|F
239|ROBERT|"I've come in to do a tough job and
that's what I'm going to focus on."|speech|ROBERT|M
240||General Landry SIGHS.|stage direction||
241|GENERAL LANDRY|"When Kruschev was forced out, he sat
down and wrote two letters and handed
them to his successor.  He said ""When
you get into a situation you can't
get out of, open the first letter
and you'll be saved.  And when you
get into another situation you can't
get out of, open the second.""  Soon
enough this guy found himself in a
tight place.  So he opened the first
letter.  It said, ""Blame everything
on me.""  So he blamed the old guy
and it worked like a charm."|speech|GENERAL LANDRY|F
242||(beat)|location||
243|GENERAL LANDRY|"He got into another situation he
couldn't get out of, so he opened
the second letter, which read, ""Sit
down and write two letters."""|speech|GENERAL LANDRY|F
244||They stare at each other a beat.  Then Landry smiles.|stage direction||
245||CUT TO:|unknown||
246||EXT. MANOLO'S STREET, MEXICO - DAY|location||
247||"A cinderblock house.  Kids and dogs in the street.  A face
we recognize as Manolo's peers out of a curtain into the
street."|stage direction||
248||INT. MANOLO'S KITCHEN - DAY|location||
249||"The ceiling is stained, the floor sags.  A cheap radio plays.
Manolo is at the door.  Javi sits at a dinette table.
He talks to Manolo but watches Manolo's wife, ANNA, 20's, a
nice-looking, ostensibly demure young woman, as she moves
around the kitchen."|stage direction||
250|JAVIER|"Relax.  If they were going to kill
us they would have done it in the
desert."|speech|JAVIER|M
251|MANOLO|"They wouldn't do it in front of all
these people.  They'd send someone
later, when we're alone."|speech|MANOLO|M
252||Manolo tenses, and throws open the window.|stage direction||
253||(yelling out the window)|location||
254|MANOLO|Away from the car.  Now!|speech|MANOLO|M
255||"MANOLO'S POV out the window as KIDS play in the car, sitting
behind the wheel."|stage direction||
256|JAVIER|"Even if that were true, they're not
going to come to your house where
you're waiting for them."|speech|JAVIER|M
257|ANNA|"He's right.  They'll do it when you're
walking somewhere, make it look like
street crime."|speech|ANNA|F
258|MANOLO|"Shut your fucking mouth.  Nobody's
talking to you."|speech|MANOLO|M
259||"Anna sets a cup of coffee in front of Javi and stares at
him."|stage direction||
260||INT. POLICE SEDAN - DAY|location||
261||Javi and Manolo cruise through the streets of Tijuana.|stage direction||
262|JAVIER|"If you want her to stay out of it,
then stop telling her everything.
You should learn how to keep a secret."|speech|JAVIER|M
263|MANOLO|"She's nosy.  She hears me on the
telephone."|speech|MANOLO|M
264|JAVIER|"Anyway, I don't think we'll ever see
them again.  Everything's back to
normal."|speech|JAVIER|M
265||EXT. TIJUANA STREET - DAY|location||
266||"Tourist hell.  A cacophony of street venders, panhandlers,
and vehicular traffic.  Javier and Manolo are speaking with
a flustered young American TOURIST COUPLE."|stage direction||
267|TOURIST WOMAN|"You're a police officer.  Aren't you
going to take a report or something?
Don't you want to know what kind of
car it is?"|speech|TOURIST WOMAN|?
268|TOURIST MAN|It's a Brown Ford Explorer --|speech|TOURIST MAN|?
269|TOURIST WOMAN|"It was right here.  It's been stolen.
I want to file a report."|speech|TOURIST WOMAN|?
270|MANOLO|"Please.  Filing a report will not
help you find your car."|speech|MANOLO|M
271|JAVIER|The police won't find your car.|speech|JAVIER|M
272|TOURIST WOMAN|But you're the police.|speech|TOURIST WOMAN|?
273||Javier pulls out a note pad and scribbles a number.|stage direction||
274|JAVIER|"Call this man, he'll find your car
for you."|speech|JAVIER|M
275|TOURIST MAN|I don't get it --|speech|TOURIST MAN|?
276|TOURIST WOMAN|"How will this guy know who has our
car?"|speech|TOURIST WOMAN|?
277|JAVIER|The police will tell him.|speech|JAVIER|M
278||There's a beat of confusion.|stage direction||
279|TOURIST MAN|"Why will they tell him but they won't
tell us?"|speech|TOURIST MAN|?
280||(getting it)|location||
281|TOURIST WOMAN|Because we pay him, stupid.|speech|TOURIST WOMAN|?
282||(to Javier)|location||
283|TOURIST WOMAN|Right?  And he pays the police.|speech|TOURIST WOMAN|?
284||And then our car appears.|stage direction||
285|JAVIER|"Yes.  Better than filling out forms,
right?"|speech|JAVIER|M
