|character|text|type|character_clean|gender
33||"This rotting neighborhood lives in the shadow of a single fat
skyscraper.  Mills walks, looks at the broken refrigerators and
pieces of junk in the gutter.
Ahead in the street, TWO YOUNG THUGS struggle with a crowbar to
break into the trunk of a parked car.
Mills draws near.  One thug looks up, doesn't think Mills will
be a problem, continues prying.  Mills stops, calm."|stage direction||
34|MILLS|Is that your car, man?|speech|MILLS|M
35|FIRST THUG|What the fuck do you care?|speech|FIRST THUG|M
36||Mills pauses, switches his beer bottle to his other hand.|stage direction||
37|MILLS|Does that car belong to you?|speech|MILLS|M
38||The thugs look at each other, gauging.  They face Mills.|stage direction||
39|FIRST THUG|Yeah, it's my car, alright?  Fuck off.|speech|FIRST THUG|M
40|MILLS|You're telling me that's your car?|speech|MILLS|M
41||The second thug starts the long way round the car.|stage direction||
42|SECOND THUG|"Well, for some strange reason, I don't
believe you."|speech|SECOND THUG|M
43||"Mills gives a ""isn't that silly"" laugh, shifts his gaze --
Sees the first thug slide the crowbar so it's held as a weapon."|stage direction||
44||(steps forward)|location||
45|FIRST THUG|You can fucking suck my...|speech|FIRST THUG|M
46||"Mills swiftly finishes that sentence by smashing his bottle
against the first thug's head.  The thug falls, swings blindly.
The second thug moves from the side, brings out a knife.
Mills averts, swings, pounds the side of his fist into the
second thug's face -- CRACK.  Broken nose.
The second thug stumbles back, drops the knife, his nose
squirting blood.
Mills turns, enraged, breathing hard.
The first thug is screaming, trying to stand.  Mills takes one
step, punts the first thug's head.  The crowbar clatters away.
Mills is in the process of kicking a man when he's down, when
the second thug grabs him from behind, pulls him backwards.
Mills clutches at the thug's arm, trying to avoid a choke-hold.
They both struggle spastically.  The thug's winning.
Gurgling, gasping for air, Mills shifts his weight, drops to one
knee and spins the thug, slamming him against the car.
Mills breaks loose, grabs a handful of the second thug's hair
and holds the man's head against the car's side window.  Mills'
free hand pounds the thug's face: once, twice -- third time's
the charm as the window shatters.  The thug goes out cold.
Mills backs off, still incensed.  He rubs his throat, looking at
the two prone men.  Slowly, he regains some composure.
He takes a keychain from his pocket.  He unlocks the door of the
car, loads one of the thugs into the back seat.  He walks to
collect the other thug off the street."|stage direction||
47||INT.  SOMERSET'S APARTMENT, BEDROOM -- MORNING|location||
48||"Somerset picks items off a moving box:  keys, wallet, homicide
badge.  Finally, he opens the hardcover book from the train.
From the pages, he takes the pale, wallpaper rose."|stage direction||
49||INT.  TENEMENT APARTMENT -- DAY|location||
50||"A wall is stained by a starburst of blood.  Somerset stands,
melancholy, looking at a body on the floor under a sheet near a
sawed-off shotgun.  The apartment is gloomy.  DETECTIVE TAYLOR,
52, looks through a notepad."|stage direction||
51||TAYLOR|unknown||
52|FIRST THUG|"Neighbors heard them screaming at each
other.  It was nothing new or unusual.
But, then they heard the gun go off.
Boom, boom... both barrels."|speech|FIRST THUG|M
53||SOMERSET|unknown||
54|FIRST THUG|"Did his wife confess?  Did she actually
speak the words?"|speech|FIRST THUG|M
55||TAYLOR|unknown||
56|FIRST THUG|"When the patrolman got here she was
trying to put his head back together.
She was crying too hard to say anything."|speech|FIRST THUG|M
57||(shuts notebook)|location||
58|FIRST THUG|Crime of passion.|speech|FIRST THUG|M
59||SOMERSET|unknown||
60|FIRST THUG|"Yes.  Look at all the passion splattered
up on the wall here."|speech|FIRST THUG|M
61||Taylor shifts his weight, impatient, annoyed.|stage direction||
62||TAYLOR|unknown||
63|FIRST THUG|"This is a done deal.  All but the
paperwork."|speech|FIRST THUG|M
64||"Somerset looks at a coloring-book open on the coffee table.
There are crayons beside it.  Somerset picks the book up.
He flips through: crudely colored pictures."|stage direction||
65||SOMERSET|unknown||
66|FIRST THUG|Did their son see it happen?|speech|FIRST THUG|M
67||TAYLOR|unknown||
68|FIRST THUG|What kind of question is that?  Huh?|speech|FIRST THUG|M
69||(pointing)|location||
70|FIRST THUG|"He's dead.  His wife killed him.  There
it is.  That's all.  Anything else has
nothing to do with nothing."|speech|FIRST THUG|M
71||Somerset replaces the book, digs up a cigarette from his pocket.|stage direction||
72||TAYLOR (CONT)|unknown||
73|FIRST THUG|"You and your fucking questions,
Somerset.  I'm glad I'm getting rid of
you today.  You know that, you fuck?"|speech|FIRST THUG|M
74||David Mills enters, dressed in a suit.  He looks a bit lost.|stage direction||
75||MILLS|unknown||
76|FIRST THUG|Uh... Lieutenant Somerset?|speech|FIRST THUG|M
77||Somerset lights his cigarette, looks to Mills.|stage direction||
78||MILLS (CONT)|unknown||
79|FIRST THUG|I'm David Mills... your new partner.|speech|FIRST THUG|M
80||EXT.  TENEMENT/CITY STREET -- DAY|location||
81||"A body-bag is carried through the crowd around the tenement
doors.  Somerset follows.  Mills follows Somerset.  They walk
towards the end of the filthy block."|stage direction||
82||MILLS|unknown||
83|FIRST THUG|"I'm a little thrown.  I just finished
orientation at central, and they dumped
me off down here."|speech|FIRST THUG|M
84||SOMERSET|unknown||
85|FIRST THUG|"I heard you brought in two small-timers
last night."|speech|FIRST THUG|M
86||MILLS|unknown||
87|FIRST THUG|Yeah.  Two real idiots.|speech|FIRST THUG|M
88||SOMERSET|unknown||
89|FIRST THUG|"Since we are just starting out, I
thought we could go to a bar.  Sit and
talk for awhile.  That way we can..."|speech|FIRST THUG|M
90||MILLS|unknown||
91|FIRST THUG|"Excuse me, but I'd rather start sniffing
for a case, if it's all the same to you.
Seeing how we only have a week for this
whole transition thing."|speech|FIRST THUG|M
92||(waits)|location||
93|FIRST THUG|"I want to get into the shit a.s.a.p.,
know what I mean?"|speech|FIRST THUG|M
94||Somerset walks, no reply.  Mills searches to get a read on him.|stage direction||
95||SOMERSET|unknown||
96|FIRST THUG|"I meant to ask you something... when we
spoke on the phone.  I can't help
wondering..."|speech|FIRST THUG|M
97||(pause)|location||
98|FIRST THUG|Why are you here?|speech|FIRST THUG|M
99||MILLS|unknown||
100||(wary)|location||
101|FIRST THUG|I... I don't follow.|speech|FIRST THUG|M
102||SOMERSET|unknown||
103|FIRST THUG|"All this effort you've gone through, to
be transferred from Philadelphia to
here.  It's the first question that pops
into my head."|speech|FIRST THUG|M
104||Mills formulates his response.|stage direction||
105||MILLS|unknown||
106|FIRST THUG|"I'm here for the same reasons as you, I
guess.  Or... at least the same reasons
you used to have for being here..."|speech|FIRST THUG|M
107||(cutting)|location||
108|FIRST THUG|...before you decided to give up.|speech|FIRST THUG|M
109||Somerset stops and faces Mills.|stage direction||
110||SOMERSET|unknown||
111|FIRST THUG|"You think you know me?  You just met me
two minutes ago."|speech|FIRST THUG|M
112||MILLS|unknown||
113|FIRST THUG|Maybe I don't understand the question.|speech|FIRST THUG|M
114||SOMERSET|unknown||
115|FIRST THUG|"It's very simple.  You've come from the
""City of Brotherly Love"" to the ""City of
Brotherly Hate,"" detective.  I've never
seen it done that way."|speech|FIRST THUG|M
116||MILLS|unknown||
117|FIRST THUG|"I don't know.  Maybe I thought I could
do more good here than there."|speech|FIRST THUG|M
118||(pause)|location||
119|FIRST THUG|"You know, it'd be great by me if we
didn't start right out kicking each
other in the balls.  But, you're calling
the shots, lieutenant, so however you
want it to go."|speech|FIRST THUG|M
120||SOMERSET|unknown||
121|FIRST THUG|"Let me tell you how I want this to go.
I want you to look, and I want you to
listen."|speech|FIRST THUG|M
122||MILLS|unknown||
123|FIRST THUG|"I wasn't standing around Philly guarding
the fucking Liberty Bell."|speech|FIRST THUG|M
124||SOMERSET|unknown||
125|FIRST THUG|But, you've never worked homicide in|speech|FIRST THUG|M
126||"this
city.
MILLS"|unknown||
127|FIRST THUG|I realize that.|speech|FIRST THUG|M
128||SOMERSET|unknown||
129|FIRST THUG|"Well, please do me the favor of
remembering it."|speech|FIRST THUG|M
130||"Mills just stares back at Somerset.  Somerset walks.  Mills
rolls his eyes, looks to heaven like, ""what'd I do to deserve
this?""  He follows Somerset.
INSERT -- TITLE CARD
MONDAY"|stage direction||
131||INT.  SOMERSET'S APARTMENT, BEDROOM -- EARLY MORNING|location||
132||"Somerset lies asleep on the bed.  It is still dark outside.
Relatively quiet.  The PHONE beside the inactive metronome RINGS
HARSHLY.  Somerset awakens suddenly, rankled."|stage direction||
133||INT.  MILLS' APARTMENT, BEDROOM -- EARLY MORNING|location||
134||"It is barely becoming light outside.  Mills can't sleep.
Alone in a double bed.  He sits up, frustrated.  Sits on the
edge of the bed and looks around.  The room is a shambles,
filled with moving boxes.
The light coming through the window glows upon a football trophy
on one box.  Large and noble, a golden player stands in frozen
motion at the trophy's pinnacle.
Mills looks at the trophy and a fond smile forms on his face.
The CLINKING of DISHES and SILVERWARE is HEARD from another
room.  Mills looks at the closed bedroom door, troubled."|stage direction||
135||INT.  MILLS' APARTMENT, LIVING ROOM/KITCHENETTE -- EARLY MORNING|location||
136||"Across a living room full of boxes, TRACY MILLS, 30, a beautiful
woman, stands in her bathrobe.  She's upset about something,
takes dishes out of boxes, puts them on the kitchenette counter.
She pulls a mug from a clump of newspaper and pours some tea
from a pot on the stove.  Blowing on the steaming tea, she leans
back on the counter, looks over at the closed bedroom door.
The tea is too hot to sip, and as Tracy is placing the mug on
the counter behind her the PHONE RINGS.  Startled, she releases
the mug too close to the edge.  It falls --
Crashes to the floor, shatters."|stage direction||
137||INT.  APARTMENT/CRIME SCENE, HALLWAY -- MORNING|location||
138||"A dark hall.  Somerset and Mills stand with OFFICER DAVIS, 28, a
beefy, uniformed cop.  Light from a camera's flash spills in
from the nearby kitchen.  Davis hands Somerset two flashlights."|stage direction||
139|SOMERSET|At what time did you confirm the death?|speech|SOMERSET|M
140|DAVIS|"Like I said, we didn't touch anything,
but we were on scene at like o-five-
hundred, so he's had his face in a plate
of spaghetti for about half an hour."|speech|DAVIS|M
141|MILLS|"Wait, wait, wait.  You didn't check him?
You didn't check vital signs?"|speech|MILLS|M
142|DAVIS|"Believe me, he's gone.  Unless he's
breathing spaghetti sauce now."|speech|DAVIS|M
143|MILLS|"No.  The point is, when you're first man
in, you check vital signs."|speech|MILLS|M
144|DAVIS|"This guy's sitting in a pile of his own
shit and piss.  If he ain't dead he
would have stood up by now."|speech|DAVIS|M
145||(getting angry)|location||
146|MILLS|Listen, Godzilla...|speech|MILLS|M
147||Somerset steps in, heads Mills off.|stage direction||
148|SOMERSET|"Thank you, Officer Davis.  We'll see you
again after we've had a look."|speech|SOMERSET|M
149|DAVIS|Yes, sir.|speech|DAVIS|M
150||"Davis leaves, eyeing Mills.  Mills watches him.  Somerset hands
Mills a flashlight, takes out surgical gloves."|stage direction||
151|SOMERSET|"I wonder what exactly was the point of
the conversation you were about to get
into?"|speech|SOMERSET|M
152|MILLS|"And, I wonder how many times Officer
Davis there has found a supposedly dead
man who didn't really die until Davis
was back in the patrol car calling the
morgue and eating a powdered donut."|speech|MILLS|M
153||Somerset snaps one glove over his hand and checks the fit.|stage direction||
154|SOMERSET|"Drop it.  We have more important
concerns just now, don't we?"|speech|SOMERSET|M
155|MILLS|Fine... for now.|speech|MILLS|M
156||INT.  APARTMENT/CRIME SCENE, KITCHEN -- NIGHT|location||
157||"The POLICE PHOTOGRAPHER packs up, hoists his camera and
equipment bag.  Somerset and Mills enter.  Mills puts on his own
pair of rubber gloves.  The grubby kitchen is small; barely room
for four people to move around in.  The photographer exits:"|stage direction||
158|PHOTOGRAPHER|Bon appetit.|speech|PHOTOGRAPHER|?
159||"The only light is a murky green illumination from the ceiling.
The light bathes an OBESE MAN who is slumped forward in a
kitchen chair, face-down-dead in a plate of spaghetti.
The sizable kitchen table's green tablecloth is covered with
soiled paper plates.  The plates hold bits of half-eaten
sandwiches, potatoes, donuts and other junk-food remnants.
Mills and Somerset turn on their flashlights.  Mills points his
at the green bulb above.  Aluminum foil has been wrapped around
the bulb to focus the light on the corpse.
Somerset sweeps the room with his flashlight.  He goes to the
body and kneels beside it.  There's a rope tied around the
man's wide gut.  Mills comes to stand beside Somerset."|stage direction||
160|MILLS|I guess that makes it homicide.|speech|MILLS|M
161||"Somerset crouches lower, uses a pen to lift one of the dead
man's pants cuffs.  Rope is tied around the purplish ankle.
Mills examines the knots behind the chair's back.  Shines his
flashlight on the man's belly."|stage direction||
162|MILLS (CONT)|"Still, he could have tied himself in.
To make it look like murder."|speech|MILLS|M
163||"Somerset isn't listening, focused on the corpse.  He studies the
man's head and neck without touching."|stage direction||
164|MILLS (CONT)|"I don't see any blood or bruises yet.
No wounds.  You see anything?"|speech|MILLS|M
165||(irritated)|location||
166|SOMERSET|Not yet.|speech|SOMERSET|M
167||"Somerset stands, points his flashlight: the obese man's stiff
hands are clutching utensils.  A knife in the left hand, a fork
sticking straight up in the right with a hunk of meat hanging
skewered.  Cockroaches swarm.
Mills turns to the sink and stove.  Each burner of the stove has
a used pot or pan on it.  There's food slopped everywhere."|stage direction||
168|MILLS|"I saw a guy once... committed suicide,
but he wanted to make sure his family
could collect insurance money, right?"|speech|MILLS|M
169||"Somerset walks to the room's only window.  The window has been
painted over with black paint.  he touches the window with his
pinkie finger.  The paint is still wet.
Mills goes to a trash can by the refrigerator.  The trash can is
full to the brim with empty food containers."|stage direction||
170|MILLS (CONT)|"So, this guy took this big knife... and
he held it behind him, put the tip of it
in his back, and he ran backwards into
the wall.  Cause, he thought it was
going to look like someone stabbed him
in the back."|speech|MILLS|M
171||Mills opens the refrigerator.  It's nearly empty.|stage direction||
172|MILLS (CONT)|"Except, he poked a big fucking hole in
the dry wall when he did it."|speech|MILLS|M
173|SOMERSET|"If you could... spare me the anecdotes
for now.  Leave the refrigerator open
for the light."|speech|SOMERSET|M
174||(sarcastic)|location||
175|MILLS|"Oh, forgive me.  I thought we had this
male-bonding thing going.  My mistake."|speech|MILLS|M
176||"Somerset looks at the floor, deep in thought.  His flashlight
beam follows a trail of dripped sauces, soups and bits of food
running from the stove to the table."|stage direction||
177|SOMERSET|"What do you smell?  Other than him, and
all the food."|speech|SOMERSET|M
178||(sniffs)|location||
179|MILLS|I don't know... there's something.|speech|MILLS|M
180||Somerset goes close to the table, then leans to peer under.|stage direction||
181|SOMERSET|A bucket.|speech|SOMERSET|M
182||"Somerset points the flashlight and Mills crouches, pulls up the
tablecloth on his side of the table.  Two large dead rats lay on
the floor beside a metal bucket.
Mills grimaces, slides under the table, careful to avoid the
rats.  He looks in the bucket.  He leans back, baffled."|stage direction||
183|MILLS|It's vomit.|speech|MILLS|M
184||He looks at Somerset under the table.|stage direction||
185|MILLS (CONT)|It's a bucket of vomit.|speech|MILLS|M
186|SOMERSET|Is there any blood in it?|speech|SOMERSET|M
187|MILLS|Can't tell by looking.|speech|MILLS|M
188||"Somerset stands, perplexed, stares at the dead man.  There is a
knock at the door.  The detectives look to DOCTOR THOMAS
O'NEILL, 52, the medical examiner.  O'Neill is a frumpy man,
seems a bit gone, looking at the green bulb."|stage direction||
189|O'NEILL|Mood lighting.  Very sixties.|speech|O'NEILL|M
190||He drops his bag on the floor, sorts through the contents.|stage direction||
191||(to Somerset)|location||
192|MILLS|You think he was poisoned?|speech|MILLS|M
193||Mills goes to the trash can, pokes the garbage with a pencil.|stage direction||
194|MILLS (CONT)|"And, those rats there somehow ate the
poison off the floor?"|speech|MILLS|M
195|SOMERSET|Guessing this early is useless.|speech|SOMERSET|M
196|O'NEILL|"You girls have got the forensics guys
out there chompin' at the bit.  Don't
know if we'll all fit in here though."|speech|O'NEILL|M
197||Mills continues searching the garbage.|stage direction||
198|MILLS|There's room.  Light's the problem.|speech|MILLS|M
199|SOMERSET|"Well, three is certainly a crowd in
here.  And, with four, someone's bound
to be stepping on evidence."|speech|SOMERSET|M
200||(pause)|location||
201|SOMERSET|"Detective Mills, go help the officers
question the neighbors."|speech|SOMERSET|M
202||(not pleased)|location||
203|MILLS|"Thanks, but no thanks.  I'll stay on
this."|speech|MILLS|M
204||"Somerset watches O'Neill at the corpse.  O'Neill points a thin
flashlight with his mouth, his hands free for the examination."|stage direction||
205||(not looking up)|location||
206|SOMERSET|Send one forensic in on your way out.|speech|SOMERSET|M
207||"Mills is pissed.  He lifts his flashlight to shine it on the
side of Somerset's face.
A moment passes.  Somerset looks at Mills, light shining
directly in Somerset's eyes.  A longer moment.  Mills switches
the light off.  He leaves.
O'Neill unceremoniously places both hands on the dead man's
head, lifts the swollen visage from the spaghetti."|stage direction||
208|O'NEILL|He is dead.|speech|O'NEILL|M
209||INT.  PRECINCT HOUSE, BASEMENT GYM -- DAY|location||
210||"THWACK, THWACK... THWACK.  Mills punches the heavy bag with
hard, quick punches.  Sweat drips off his face.  He's in work-
out clothing, a bundle of nerves wearing boxing gloves.
The walls are covered in mirrors.  Other cops watch Mills as
they pass, checking out the new kid.  Mills keeps punching,
skillfully.
He stops when he sees Somerset reflected in one of the mirrors.
Somerset walks over, carrying a pizza box with paper piled on
top.  He sits on a near bench, takes out a cigarette."|stage direction||
211|SOMERSET|Pizza and paperwork, Detective Mills.|speech|SOMERSET|M
212|MILLS|We need to chat.|speech|MILLS|M
213||INT.  BASEMENT GYM, BOXING RING -- DAY|location||
214||"Mills opens a door and enters with Somerset behind.  They are
alone.  Chairs face an old, limp-roped boxing ring.  Practice
pads hang from pegs on a wall.  Mills clasps a pair in his
gloves, offers them to Somerset."|stage direction||
215|SOMERSET|No.|speech|SOMERSET|M
216|MILLS|"You just hold them up.  I do all the
work."|speech|MILLS|M
217||"Somerset takes the pads reluctantly, puts them on.  He still has
the un-lit cigarette hanging from his mouth.  Mills climbs into
the ring.  He holds the ropes open for Somerset, waits.
Somerset doesn't want to do this, but he climbs up."|stage direction||
218|MILLS (CONT)|"You've seen my files... seen the things
I've done?"|speech|MILLS|M
219|SOMERSET|Yes.  Impressive work.|speech|SOMERSET|M
220||"Mills motions to Somerset and Somerset holds up the practice
pads.  Mills starts working them, lightly, warming up.
THWACK... THWACK..."|stage direction||
221|MILLS|"So, what's your problem?  I've done my
time on door-to-doors, and walking a
beat."|speech|MILLS|M
222|SOMERSET|I know it.  That doesn't mean...|speech|SOMERSET|M
223|MILLS|I did all that shit a long time ago.|speech|MILLS|M
224||THWACK... THWACK... Somerset's very stiff, uncomfortable.|stage direction||
225|SOMERSET|"I made a decision, because I have to
worry about the integrity of the scene."|speech|SOMERSET|M
226|MILLS|That's bullshit.|speech|MILLS|M
227|SOMERSET|"When I'm on scene, I'm not going to
worry whether you think you're getting
enough time on the playing field.  I'm
there to do the work."|speech|SOMERSET|M
228||"Mills punches a little more aggressively.  Somerset's backing,
flinching, keeping the pads high.  THWACK... THWACK... THWACK..."|stage direction||
229|MILLS|"The badge in my pocket says ""detective,""
just like yours.  I've been Homicide for
four and a half years."|speech|MILLS|M
230|SOMERSET|"You've worked Homicide for four years,
or for five years...
Don't count the half-years, unless you"|speech|SOMERSET|M
231||"want
to sound like a rookie."|unknown||
232||"Mills unloads a mighty wallop and one practice pad recoils into
Somerset's face, knocks Somerset on his ass."|stage direction||
233|MILLS|Oops.  My hand slipped.|speech|MILLS|M
234||Mills walks, climbs out of the ring.|stage direction||
235|MILLS (CONT)|"You fucked me over today, and you know
it.  You know it."|speech|MILLS|M
236||"Somerset looks at the broken cigarette in his mouth.  He
contains his anger.  He seems to realize Mills has a point."|stage direction||
237|MILLS (CONT)|"Just don't jerk me off.  That's all I
ask.  It's not much.  Don't jerk me off."|speech|MILLS|M
238||(pause)|location||
239|MILLS (CONT)|"Please, do me the favor of remembering
that."|speech|MILLS|M
240||Mills exits.  Somerset spits out the broken cigarette.|stage direction||
241||INT.  URBAN SCHOOL, OFFICE -- DAY|location||
242||"Tracy looks out a window from behind steel bars.
Below her, young children play in a playground.  They're playing
hop-scotch, throwing balls, chasing each other.  The swing sets
are broken.  The handball wall is graffitied."|stage direction||
243|WOMAN'S VOICE (O.S.)|"I'm sorry, Mrs. Mills.  We don't have
anything right now."|speech|WOMAN'S VOICE|?
244||"Tracy looks away from the window to the haggard WOMAN.  The
school's office is ill-equipped, busy, disorganized."|stage direction||
245|WOMAN (CONT)|"We'll try to give you a call if we need
substitutes next month."|speech|WOMAN|M
246|TRACY|Thank you.|speech|TRACY|F
247||"Tracy looks back at the playground: on the other side of a
chain-link fence, a butcher in a bloody apron walks down the
ramp of a freezer truck.  he carries a big, whole, slaughtered
pig on his shoulder.
The pig's head flops as the butcher walks.  Some children stop
their games and run to watch the man and the pig corpse pass."|stage direction||
248||INT.  UNDERGROUND SUBWAY TRAIN -- DAY|location||
249||"The train clatters through a tunnel, packed full, WHEELS
SCREECHING.  The lights go on and off.  Passengers read
tabloids, stare at their feet, study advertisements on the
walls; anything to avoid making eye-contact with others.
All races, creeds and colors; all ugly, forlorn human beings.
Tracy stands fatigued, holding a handrail.
A bag-lady, crusted with dirt, reeking, pushes her way through
the crowd.  A man presses against Tracy in an attempt to let the
bag-lady pass.  Tracy switches hands on the rail, turns sideways
to make room.  She looks down.
On one seat, a man, quite normal looking, sits holding a porno
magazine, THREE-WAY FUCK, in one hand.  His other hand is in his
pocket.  He's obviously masturbating himself in his pants.  No
one else notices or seems to care.
Tracy looks away, disgusted.  She closes her eyes.  The train's
wheels SCREECH LOUDER as the train takes a curve."|stage direction||
250||INT.  INDOOR FRUIT STAND -- NIGHT|location||
251||"The front and one side of the shop are entirely open to the busy
sidewalk and street.  A transparent plastic canopy frames the
entrance.  A STRANGE MAN, 20, stands at the edge of the canopy.
He wears a stained sweatsuit outfit and hums a song, oblivious.
Tracy and Mills look together over the piles of fruits and
vegetables piled on wooden stands which form tight aisles."|stage direction||
252|MILLS|"It was okay.  I mean... it was certainly
better than yesterday.  I think Somerset
and I came to a small understanding..."|speech|MILLS|M
253||"Mills holds his thumb and forefinger about a quarter of an inch
apart to illustrate."|stage direction||
254|MILLS (CONT)|...about this big.|speech|MILLS|M
255|TRACY|He sounds interesting.|speech|TRACY|F
256|MILLS|He is that, if nothing else.|speech|MILLS|M
257||"Mills throws some oranges in the basket hanging from Tracy's
arm.  He goes to check out the carrots.  Tracy looks up from
heads of lettuce to the strange man at the entrance.
The strange man hums on, rocking back and forth slowly, his eyes
glassy.  Customers come and go, paying him no mind.
Mills notices Tracy's interest.  He keeps comparing carrots."|stage direction||
258|MILLS (CONT)|"We started a big homicide case today.
I'll spare you the grisly details."|speech|MILLS|M
259||"The strange man suddenly stops humming and looks into the store
with a crooked grin."|stage direction||
260|STRANGE MAN|"Name that tune?  Anybody name that tune?
Name that tune..."|speech|STRANGE MAN|M
261||The man keeps repeating this, over and over, still ignored.|stage direction||
262|TRACY|"It's... it's like they emptied all the
insane asylums into the streets."|speech|TRACY|F
263||She looks back to the heads of lettuce.|stage direction||
264|TRACY (CONT)|"That's what it's like.  Like they just
gave up, and let everyone out."|speech|TRACY|F
265||Mills nods, his back to Tracy.|stage direction||
266|TRACY (CONT)|"There are a lot of frightening people in
this city."|speech|TRACY|F
267|MILLS|"There are a lot of frightening people in
the world."|speech|MILLS|M
268||Tracy looks again to the strange man.|stage direction||
269|STRANGE MAN|Name that tune?  Anybody name that tune?|speech|STRANGE MAN|M
270|TRACY|"It seems worse than Philadelphia,
because everything is pushed right up
against you.  In your face."|speech|TRACY|F
271||"Mills edges past Tracy towards the front of the store, tries to
be pleasant."|stage direction||
272|MILLS|"Listen, honey.  I don't want to fight
tonight.  Okay?  Can we just go one
night without fighting about something?"|speech|MILLS|M
