|character|text|type
131||"approaches him. Three ARMY JACKETS look up sullenly.
Beefy arms, tattoos, greasy mustaches."|unknown
132||"Gentlemen.
One Jacket treats him like he doesn't exist, and begins
to pick his nose.
FIRST ARMY JACKET
(to others)
I thought this was a kosher bar.
They didn't allow no pork in here.
The two others snicker, then so does the rest of the bar.
Nico holds out a photo of a young girl (Lucy).
NICO
You seen this girl?
SECOND ARMY JACKET
I seen the top of her head."|unknown
133||That's witty.|unknown
134||"ABOVE THE LAW - Rev. 4/17/87                        15A.
Nico takes a step away, as if moving on to the next
stool. From behind the bar, the bartender swings a          *
sawed-off baseball bat into view. Other bodies move         *
ominously toward Nico. Suddenly he spins and, in a move     *
almost too quick to see, he kicks the entire stool right
out of its floor socket. Beer bottles fly, bodies crash.
Nico slams the First Jacket in the face so hard it looks
like his nose has exploded. Blood sprays onto Nico's silk
shirt. He hauls the Second Jacket upright, nails him with
a shot that crushes three ribs. A savage elbow blasts the
third, head over heels, out over the bar and careening
into the sink. In three seconds 600 pounds of fat has
been put in cold storage. The rest of the bar is on its
feet. Four huge men confront Nico. Now five. Six.
Seven. Nico's jacket and shirt are ripped, blood spat-
tered; his eyes are like an animal's, daring the men --"|location
135||"NICO
Come on.   Show me something."|unknown
136||No one moves.|location
137||ABOVE THE LAW - Rev. 4/17/87                           16.      *|stage direction
138||NICO|unknown
139|NICO|"I get it.   It's a gay bar.   Is
that it?"|speech
140||"The men, led by the Bad Dude, are shifting to surround
Nico. But no one attacks. Nico has Lucy's photo in his
hand. He jams it in one man's face, then another's, slap-
ping each one violently, spitting, raging for them to attack."|stage direction
141|NICO|"You seen the top of her head, huh?
Like I seen your mother's --"|speech
142||(to another guy)|unknown
143|NICO|Or was it yours?|speech
144||(to a third)|unknown
145|NICO|Or yours?|speech
146||"(slaps him fero-
ciously)"|unknown
147|NICO|"I couldn't tell, it looked like
her ass --"|speech
148||Nico rages like a beast.|stage direction
149||"NICO
Come on, motherfuckers.    Do it.
Do it! One man --"|unknown
150||"Nico lunges for the Bad Dude, grabs him like he's about
to tear his face off --"|stage direction
151||"BAD DUDE
Upstairs!
(in terror)
She's upstairs! 4-D!"|unknown
152||"Nico drags the Dude from behind the bar.     Holding him,
Nico turns, glowering, to all."|stage direction
153||"NICO
You cocksuckers are brave enough
with 14-year-old girls."|unknown
154||55A   INT. FLOPHOUSE HALLWAY|location
155||Nico throws Bad Dude down the hallway in front of him.|stage direction
156||56    INT. FOURTH-FLOOR APARTMENT - DAY|location
157||"The door bursts in from a jackhammer kick. Nico stands
in the hallway. Bad Dude stands next to him; hurt,
shaking."|stage direction
158||(to Bad Dude)|unknown
159|NICO|Get outta here.|speech
160||We look in the apartment.|stage direction
161||"ABOVE THE LAW - Rev. 4/17/87                         16A.
REVERSE - NICO'S POV                                           *
A young PIMP -- quite  handsome in a boyish way -- stares up
in panic from a grimy  mattress on the floor. Little LUCY
is in bra and panties,  strung out, 14 and beautiful.
Syringes and free-base  paraphernalia are on a table.
NICO IN DOORWAY                                                *"|location
162||"NICO
(to Pimp)
This ain't your day, kid."|unknown
163||Nico comes in, eyes taking in everything.|location
164||ABOVE THE LAW - Rev. 4/17/87                          17.|unknown
165||"Wait, man.   It ain't like it
looks --
Nico grabs the Pimp by the scruff of the neck, lifting him
bodily. Lucy starts wailing in horror. Nico smashes the
Pimp's face down into a mirror with white powder on the
table --
NICO
That's two years.
He jerks the Pimp back, rips open a drawer.    More pills
and glacene bags.
NICO
That's four.
(twisting the   Pimp's
neck toward   Lucy)
She'll get you eight   more. And
I'm just warming up   --
Lucy is crying hysterically. Nico flings the Pimp, face          *
bloody, toward the open door.                                    *
PIMP
(to Nico, indicat-
ing drugs)
Take it, baby. It's all yours --
NICO
Get your clothes on, Lucy.
PIMP
There's money. Three grand in the
mattress...
(begging)
... I can get ya more --
QUICK CUTAWAY TO:"|unknown
166||57   EXT. STREET OUTSIDE - JACKSON|location
167||"Three young STUDS have ambled to the window of her parked
car.
STUD
Hey, sister, what it be?
With infinite boredom, Jackson lifts her badge -- and
gun. The Studs shuffle away."|unknown
168||58   INT. HALLWAY - DAY|location
169||"Other tenants stare from doorways as Nico drags the Pimp         *
to the top of the flight of stairs, threatening to throw         *
him down.                                                        *"|unknown
170||ABOVE THE LAW - Rev. 4/17/87                        17A.|location
171||"NICO                                *
Don't you fuckin' move.                           *"|unknown
172||"Nico steps back into the apartment, hauls out Lucy in      *
a dressing gown."|location
173||ABOVE THE LAW - Rev. 4/17/87                        18.|unknown
174||59   TOP OF LANDING                                             *|location
175||"The Pimp is dazed, bloody. Nico comes down with Lucy,
hauls the Pimp to his feet --
LUCY
Let him alone! He's beautiful!
NICO
Not when I get through with him.
Nico lifts the Pimp by the throat, pins him to the wall.
PIMP
No, man, wait! I'll give you
something! Something big!
LUCY
Please, Nico!    Don't!
PIMP
It's huge! I swear it! A
shipment... coming in next
Tuesday --
NICO
Shipment, my ass.
PIMP
This is square! On my mother's
soul! You can't send me up --
Nico glances to Lucy. Half of him wants to tear the
Pimp apart, the other half doesn't want to make the poor
girl's life any more tragic. Besides, he's a good cop
-- and maybe this ""shipment"" is on the level.
PIMP
I heard it from a hooker friend
of mine. She's banging some big
coke lawyer, he told her. I swear
to Jesus!
Nico relents -- a little.
NICO
What lawyer?
PIMP
I don't know.
(sees Nico doesn't
believe him)
That platinum chola... Carla
DeCarlo... she knows.
Nico tightens his grip on the Pimp's throat.
ABOVE THE LAW - Rev. 4/17/87                          19.   *
PIMP
She got popped this afternoon.
She's downtown. Red dress, lizard
shoes --"|unknown
176||60   EXT. STREET OUTSIDE BAR - DAY|location
177||"Jackson looks up from the car to see Nico -- wild-haired,
shirt ripped and bloody -- emerging from the adjacent
apartment stoop, leading young Lucy, who's tear-streaked,
wearing a torn dressing gown. Instantly, Jackson is out
of the car, moving to Lucy.
JACKSON
It's okay, girl. Mama Jax is
here.
She wraps an arm around Lucy, helps her toward the car.
JACKSON
(to Nico)
That was some leak you took.
From the door of the bar, several bloodied heads peek.
JACKSON
Broken windows and lost pussy cats,
huh.
Jackson checks out her battered partner.
JACKSON
You're one crazy bastard, Toscani.
Nico opens the rear door, helps Jackson ease Lucy in.
NICO
We'll get her some clothes and a
bath. I'm not bringing her home
to her grandmother like this.
DISSOLVE TO:"|unknown
178||"61   OMITTED
62
63   EXT. ZINGARO BAKERY - DAY"|location
179||"From the front seat of Nico's car emerges a tearful Lucy,
in fresh clothes and looking miserably contrite. Nico
walks her inside.
ABOVE THE LAW - Rev. 4/17/87                         20.       *
The Zingaro family is busy preparing for the night's baking.
Grandpa and Grandma Zingaro leave their work and receive
their waif-like granddaughter. With eyes watering they
thank Nico. They disappear upstairs with Lucy. Jackson,
standing in the doorway, has seen all this."|unknown
180||64   INT. UNMARKED CAR - MOVING - DAY|location
181||"Nico at the wheel has just pulled away from the bakery.
Jackson, in the passenger seat, studies her partner for a
few moments, shaking her head at the contradictions in this
man. Educated, classy, an elegant dresser -- yet underneath
an out-and-out wild man.
JACKSON
I don't get you, Toscani.
(beat)
What the hell are you doing being a
shitheel cop? With your background?
For a long moment Nico says nothing.   Then, quietly, look-
ing straight ahead:
NICO
When I was overseas, I saw some
things. Things that eat your guts
out. Things that stay in front of
your eyes like they were burned in
and branded.
He turns to Jackson.
NICO
You can walk away from them, Jax.
You can quit, but you know it's
still going on. You try something
anyway --
(smiles a moment)
-- I know I'm not going to change
the world. I can't stop the tonnage
coming in, I can't fight the boys
behind the desks pushing their
buttons --
ANGLE INCLUDING MEAN STREETS OUTSIDE
NICO
But maybe here, huh?
(indicates street)
Maybe in my own city, my own
neighborhood, on my own block --
maybe here I can do something.
He turns a corner.
NICO
That's why I'm a shitheel cop."|unknown
182||ABOVE THE LAW - Rev. 4/17/87                         20A.     *|stage direction
183||64A   INT. POLICE STATION - DAY|location
184||"Behind the desk, a few detectives man the phones.   A Latin
attorney, ABANDANO, is at the counter."|stage direction
185||"COP (O.S.)
You can see your client. As soon
as she's through eating her dinner."|unknown
186||"65    INT. POLICE LOCKUP - ""CAGE"" AND HALLWAY - EVENING"|location
187||"Hookers, female addicts, etc. in the downtown ""cage.""
Nico has the girl in the red dress and lizard shoes
(CARLA DECARLO) out in the hallway adjacent to the lock-
up. Nico is Mr. Charm, offering her a heart-shaped box
of chocolates."|stage direction
188||"NICO
Carla... Carla -- I just want the
name of your boyfriend --
CARLA
I got 200 boyfriends."|unknown
189||"The hooker, Carla DeCarlo, slaps the box away, cursing in
Spanish."|stage direction
