|character|text|type|character_clean|gender
78|DEREK|"I don't think funerals are designed
for anybody to really like."|speech|DEREK|M
79|NORMAN|"I don't want a regular funeral. When
I die, I want people to celebrate my
life."|speech|NORMAN|M
80|(CONTINUED)|Death at a Funeral 02/6/09|speech|NORMAN|M
81|"CONTINUED:
DEREK"|"Not me. I want it to be the saddest
day ever. I want the stock market to
stop. Schools to close. And no
garbage pick-up.
Derek starts to light a cigarette."|speech|NORMAN|M
82|NORMAN|You still smoke?|speech|NORMAN|M
83|DEREK|You used to smoke.|speech|DEREK|M
84|NORMAN|"I used to piss my pants too, but I
stopped. The only thing I want black
is my skin. At least open the window.
Derek opens the window very slightly."|speech|NORMAN|M
85|NORMAN (CONT'D)|"I've got enough problems of my own to
deal with."|speech|NORMAN|M
86|"DEREK
(DUBIOUS)"|Yeah? What problems?|speech|DEREK|M
87|NORMAN|I told you... About the rash...|speech|NORMAN|M
88|DEREK|Got to use condoms.|speech|DEREK|M
89|NORMAN|.on my hand...|speech|NORMAN|M
90|DEREK|Still got to use condoms.|speech|DEREK|M
91|NORMAN|Look at it.|speech|NORMAN|M
92||Norman pulls up his sleeve and makes Derek look at his wrist,|stage direction||
93|NORMAN|but he doesn't take a great deal of interest.|speech|NORMAN|M
94|DEREK|That's not a rash.|speech|DEREK|M
95|NORMAN|What is it?|speech|NORMAN|M
96|(CONTINUED)|B.|speech|NORMAN|M
97|"CONTINUED: (2)
DEREK"|"I don't know, but it doesn't look
right."|speech|NORMAN|M
98|NORMAN|"Oh, damn.
Norman continues to drive. Derek continues to smoke."|speech|NORMAN|M
99|NORMAN (CONT'D)|"If you hate funerals so much why are
you coming?"|speech|NORMAN|M
100|DEREK|You know why.|speech|DEREK|M
101|NORMAN|Come on, man, leave Elaine alone.|speech|NORMAN|M
102|DEREK|I can't. She's the one.|speech|DEREK|M
103|NORMAN|"So you're going to win her back over a
dead body?"|speech|NORMAN|M
104|DEREK|If I have to.|speech|DEREK|M
105||INT. ELAINE'S CAR - MOVING - DAY|location||
106|DEREK|"ELAINE, very attractive, 27, and her boyfriend OSCAR, white, 35,
are driving along wearing funeral attire. Oscar looks quite
anxious as he keeps his eyes firmly on the road."|speech|DEREK|M
107|ELAINE|Are you okay?|speech|ELAINE|M
108|OSCAR|Yeah, just a little nervous...|speech|OSCAR|M
109|ELAINE|About seeing my dad?|speech|ELAINE|M
110|OSCAR|"I just don't think I've ever been so
openly hated by anyone before."|speech|OSCAR|M
111|ELAINE|"He doesn't hate you. He just loved
Derek."|speech|ELAINE|M
112|(CONTINUED)|9.|speech|ELAINE|M
113|"CONTINUED:
OSCAR"|"Great. That makes me feel much
better."|speech|ELAINE|M
114|ELAINE|"At least you know it's not you, so try
not to get so nervous when he's
around."|speech|ELAINE|M
115|OSCAR|"I can't help it. He puts me on edge.
I feel like I owe him money."|speech|OSCAR|M
116|ELAINE|"He's going to be more.concerned that
his brother-in-law just died. He
won't be focused on you. Anyway, when
I tell him we're getting married,
he'll have to accept you.
Elaine takes his hand. As they exchange a loving look, Oscar
takes his eyes off the road for just a brief moment. Suddenly
there's a BUMP!!! And we see a bicyclist flying over Oscar's
car. Oscar screeches to a halt. They jump out of the car."|speech|ELAINE|M
117|OSCAR|"Oh my God. Are you okay?
The guy gets up. He's fine."|speech|OSCAR|M
118|BIKE GUY|Yeah, I'm fine.|speech|BIKE GUY|?
119|OSCAR|"Are you sure? Is anything broken?
I'm so sorry."|speech|OSCAR|M
120|BIKE GUY|"It was my fault. I ran a light.
Oscar starts hyperventilating."|speech|BIKE GUY|?
121|OSCAR|"I could have killed you. What if you
had cracked your head open? I'd have
blood on my hands!
Elaine shakes him."|speech|OSCAR|M
122|ELAINE|Oscar, calm down!|speech|ELAINE|M
123|"(BEAT)
(MORE)
(CONTINUED)"|10.|speech|ELAINE|M
124||ELAINE (CONT'D)|location||
125|CONTINUED: (2)|"You heard the man, he ran a light.
Come on, let's get out of here before
he wants to sue.
She grabs him and pulls him into the car."|speech|ELAINE|M
126||INT. BATHROOM - DAY|location||
127|CONTINUED: (2)|"The camera is close on Michelle's head which is moving back and
forth. We pull back to reveal Aaron. They are doing it
standing up."|speech|ELAINE|M
128|MICHELLE|What's taking you so long?|speech|MICHELLE|M
129|AARON|I just started.|speech|AARON|M
130|MICHELLE|"You want this baby as much me. Come
on."|speech|MICHELLE|M
131|AARON|I'm trying.|speech|AARON|M
132|MICHELLE|"If I didn't want you to come, you
would have done it five minutes ago."|speech|MICHELLE|M
133|AARON|"Do I have to do this today?
The door opens and a HOUSEKEEPER sticks her head in."|speech|AARON|M
134|HOUSEKEEPER|"Who's picking up Uncle Russell?--
Aaron and Elaine quickly pull apart. As the Housekeeper steps
back out into the hall."|speech|HOUSEKEEPER|?
135|AARON|"Oh shit, Uncle Russell.
Aaron fixes his pants as he exits the room."|speech|AARON|M
136||INT. NORMAN'S CAR MOVING - DAY|location||
137|AARON|Norman's cell phone RINGS. He answers.|speech|AARON|M
138|NORMAN|"Hello?... How are you?... Okay..
11."|speech|NORMAN|M
139||INT. HALLWAY - CONTINUOUS|location||
140|AARON|I need you to pick up Uncle Russell.|speech|AARON|M
141||INT. NORMAN'S CAR - MOVING - CONTINUOUS|location||
142|NORMAN|"Uncle Russell?! Damn! He's always in
a bad mood."|speech|NORMAN|M
143||INT. HALLWAY - CONTINUOUS|location||
144|AARON|"It's not a mood if he's always in it.
It's his personality. Can you do it?"|speech|AARON|M
145||INT. NORMAN'S CAR - MOVING - CONTINUOUS|location||
146|NORMAN|"Alright... 'Alright. I'll do it. See
you soon. Bye.
Norman hangs up irritated."|speech|NORMAN|M
147||EXT. WIDE SHOT OF A FREEWAY - DAY|location||
148|NORMAN|We see Norman's car exiting the freeway.|speech|NORMAN|M
149||INT. LIVING ROOM - DAY|location||
150|NORMAN|"Aaron and Michelle are standing to the side as the undertakers
place the coffin on the stand.
Brian nervously lifts the lid and Aaron looks inside."|speech|NORMAN|M
151|"BRIAN
(RESPECTFUL)"|So is this your father?|speech|BRIAN|M
152|AARON|"Come on, man. You know that's my
father."|speech|AARON|M
153|BRIAN|"Just trying to be professional. What
up, Michelle?"|speech|BRIAN|M
154|"MICHELLE
(DRYLY)"|Brian.|speech|MICHELLE|M
155|(CONTINUED)|12.|speech|MICHELLE|M
156|CONTINUED:|"He closes the lid and all four undertakers quietly head off.
Aaron looks up and sees his mother, Cynthia, has entered the
room. Cynthia is clearly drained and tired. She stares at the
coffin."|speech|MICHELLE|M
157|AARON|Mom, how are you feeling?|speech|AARON|M
158|CYNTHIA|"There were so many things we wanted to
do... We were going to go to China."|speech|CYNTHIA|F
159|AARON|"China? You don't even like Chinese
food."|speech|AARON|M
160|CYNTHIA|"That's not the point. I haven't been
feeling good. Who knows how long I'm
going to live without him. It happens
all the time. One spouse goes and
then the next. I mean, it might be
different if I had a grandchild to
take my mind off of everything."|speech|CYNTHIA|F
161|MICHELLE|"Cynthia, I--
They all cross to the coffin."|speech|MICHELLE|M
162|AARON|"(cuts Michelle off)
Come on, Mom. You're healthy. You'll
be fine. You've got your friends and
family...
Cynthia, Aaron and Michelle stand around the coffin."|speech|AARON|M
163|CYNTHIA|"Where is Ryan? Have you heard from
him?"|speech|CYNTHIA|F
164|AARON|He'll be here soon.|speech|AARON|M
165|CYNTHIA|"Just seeing that boy's face makes me
feel better. I've missed him so much.
My baby."|speech|CYNTHIA|F
166|(CONTINUED)|13.|speech|CYNTHIA|F
167|CONTINUED: (2)|"She looks down at the coffin. Aaron turns away frustrated.
Michelle gently touches the coffin."|speech|CYNTHIA|F
168|MICHELLE|Do you need anything, Cynthia?|speech|MICHELLE|M
169|CYNTHIA|"Yeah, you can get your hand off my
husband's coffin. You're leaving
smudge marks.
Michelle tries to wipe it off with her sleeve."|speech|CYNTHIA|F
170||EXT. STREET - JEFF'S HOUSE - DAY|location||
171|CYNTHIA|"MUSIC: ""PAPER PLANE"" by M.I.A.
Elaine and Oscar are walking up the stairs of a typical college
apartment building."|speech|CYNTHIA|F
172||INT. JEFF'S HOUSE - SAME|location||
173|CYNTHIA|"The music is coming from Jeff's speakers. JEFF, dressed for the
funeral, sits at his desk. He's holding a pill bottle that
says: ""VALIUM."""|speech|CYNTHIA|F
174|JEFF|"Yeah, I found them. The ones in the
Valium bottle?... Yeah... I'll get
them to you this evening... Can't do
this afternoon... It's your fault you
left them here... I've got a
funeral... My uncle died... Yeah,
tragic... No, I haven't taken any. I
saw what they did to you... What are
they anyway?...
The doorbell rings."|speech|JEFF|M
175|JEFF (CONT'D)|"I've gotta go, my sister's here...
I'll take them with me and stop by
after the funeral... Bye.
The doorbell rings again."|speech|JEFF|M
176|JEFF (CONT'D)|"Hang on!
Jeff stands up and we see that he's only half dressed for the
funeral. He doesn't have any pants on."|speech|JEFF|M
177|(CONTINUED)|14.|speech|JEFF|M
178|CONTINUED:|"He puts the bottle on the counter then crosses to the door and
lets Elaine and Oscar inside."|speech|JEFF|M
179|JEFF (CONT'D)|Hey, what's up?|speech|JEFF|M
180|ELAINE|"Do you always open the door half
naked? Come on, Jeff. We're going to
be late."|speech|ELAINE|M
181|JEFF|"I've just got to put my pants on and
I'm ready.
Oscar is still a little shaky."|speech|JEFF|M
182|"JEFF (CONT'D)
(RE: OSCAR)"|Is he okay?|speech|JEFF|M
183|ELAINE|"Oscar's freaked out. A guy on a bike
ran into the car."|speech|ELAINE|M
184|OSCAR|"It came out of nowhere. I didn't see
him. I'm sorry."|speech|OSCAR|M
185|ELAINE|"It's okay, baby.
(then to Jeff)
Go put your damn pants on."|speech|ELAINE|M
186|JEFF|"I'm going. I'm going.
Jeff heads off to the bathroom and closes the door. Elaine
spots the bottle of Valium on the table and picks it up."|speech|JEFF|M
187|ELAINE|"Here. Take this..: It'll calm you
down."|speech|ELAINE|M
188|OSCAR|What is it?|speech|OSCAR|M
189|ELAINE|"It's just Valium.
(gets a glass of water)
I used to take them all the time...
It'll make you feel better, promise."|speech|ELAINE|M
190|(CONTINUED)|15.|speech|ELAINE|M
191|"CONTINUED: (2)
I
OSCAR"|"Are you sure? I mean, I've got to
drive."|speech|ELAINE|M
192|ELAINE|"It'll be okay. I'll drive, honey.
Come on, open wide.
She pops the pill in his mouth and hands him some water. Oscar
swallows.
Jeff returns wearing pants."|speech|ELAINE|M
193|JEFF|"Ready. Let's do it.
Oscar and Elaine leave, Jeff surreptitiously picks up the Valium
bottle, puts it in his pocket, then follows them out.
INT/EXT. ENTRY WAY - SAME TIME
CAMERA is in the entry way now shooting outside. A TOWN CAR
exits, leaving Ryan in front of the house. RYAN, Aaron's
younger brother is taller, more confident, and more successful.
He moves slowly towards CAMERA and through the front doorway as
CAMERA PULLS BACK with him."|speech|JEFF|M
194|RYAN|Hello! Mom!|speech|RYAN|M
195||INT. LIVING ROOM - DAY|location||
196|RYAN|"Michelle, Aaron and Cynthia are on the couch as Ryan enters the
living room."|speech|RYAN|M
197|CYNTHIA|"Ryan!
Cynthia runs over to Ryan and flings her arms around him. Aaron
looks a bit lost in the background with Michelle but they walk
over."|speech|CYNTHIA|F
198|RYAN|"I know this is hard, Mom. But you're
going to be okay."|speech|RYAN|M
199|CYNTHIA|"You always know exactly what to say,
Ryan. I'm so glad you're here."|speech|CYNTHIA|F
200|RYAN|I'm always here for you, Mom.|speech|RYAN|M
201|(CONTINUED)|16.|speech|RYAN|M
202|"CONTINUED:
AARON"|"I guess if people died every week,
we'd see you all the time.
Ryan turns to Aaron and Michelle."|speech|RYAN|M
203|RYAN|Aaron, how are you?|speech|RYAN|M
204|AARON|I'm alright.|speech|AARON|M
205|MICHELLE|How was the flight?|speech|MICHELLE|M
206|RYAN|"Okay. I had to buy the seat next to
me because I don't trust the airlines
with my bags. And there was a lot of
turbulence... I guess that's the
thing about flying first class. It
doesn't matter how much you pay if the
plane crashes, you still end up dead--
uh...
Ryan realizes what he's said and stops speaking abruptly. It's
too much for Cynthia who rushes upstairs."|speech|RYAN|M
207|AARON|"""End up dead""?"|speech|AARON|M
208|RYAN|Oh damn.|speech|RYAN|M
209|MICHELLE|"I'll make sure she's okay.
Michelle heads off upstairs."|speech|MICHELLE|M
210||EXT. LAKEVIEW RETIREMENT COMMUNITY - SAME TIME|location||
211|MICHELLE|"We see Norman's car turn into ""Lakeview Retirement Community.""
He drives past the sign and through a gate."|speech|MICHELLE|M
212||INT. NORMAN'S CAR/EXT. LAKEVIEW - DAY|location||
213|MICHELLE|"Norman is driving behind three OLD LADIES on mobile chairs.
He's honking at them. He finally sees Uncle Russell."|speech|MICHELLE|M
214|NORMAN|There he is.|speech|NORMAN|M
215|(CONTINUED)|17.|speech|NORMAN|M
216|"CONTINUED:
DEREK"|"You didn't tell me the guy was in a
wheelchair.
UNCLE RUSSELL, an elderly man in a wheelchair, sits in his
chair.
Norman drives forward and stops alongside the old man. He rolls
down his window and speaks very slowly with a huge smile on his
face."|speech|NORMAN|M
217|"NORMAN
(OVER ENUNCIATING)"|"Hello, Uncle Russell. How are you?
We're here to take you to the funeral."|speech|NORMAN|M
218|UNCLE RUSSELL|"Where the fuck have you been, you fat
bastard? You're late. If you took
any longer I'd be dead, too.
The fake smile falls off Norman's face."|speech|UNCLE RUSSELL|M
219||INT. LIVING ROOM - DAY|location||
220|UNCLE RUSSELL|"Ryan sees the coffin and slowly heads over with Aaron trailing
behind. He stands over the coffin. It finally registers that
his DAD is actually in there."|speech|UNCLE RUSSELL|M
221|RYAN|"It's hard to see Dad like this. But
he's in a better place now."|speech|RYAN|M
222|AARON|When does dead beat sick?|speech|AARON|M
223|RYAN|"I guess you're right. This is why I
try not to get close to people.
There's too much emotion involved."|speech|RYAN|M
224|AARON|Well that explains why you never call.|speech|AARON|M
225|RYAN|"What do you want me to say? Some
families talk to each other all the
time, some just see each other at
funerals. That's us."|speech|RYAN|M
226|AARON|I guess it is.|speech|AARON|M
227|(CONTINUED)|18|speech|AARON|M
228||Ryan takes a seat in one of the chairs flanking the coffin.|stage direction||
229|CONTINUED:|Aaron sits as well.|speech|AARON|M
230||AARON (CONT'D)|location||
231||"By the way, I'm going to need that
money."|stage direction||
232|RYAN|What money?|speech|RYAN|M
233|AARON|"The money for all this... the funeral.
You're supposed to pay half."|speech|AARON|M
234|RYAN|What about the insurance?|speech|RYAN|M
235|AARON|That's Mom's money.|speech|AARON|M
236|RYAN|What about the pension?|speech|RYAN|M
237|AARON|That's Mom's money.|speech|AARON|M
238|RYAN|Oh.|speech|RYAN|M
239|AARON|So we're spliting the cost.|speech|AARON|M
240|RYAN|Are we?|speech|RYAN|M
241|AARON|Yes. We are.|speech|AARON|M
242|RYAN|Oh, okay.|speech|RYAN|M
243|AARON|So?|speech|AARON|M
244|RYAN|I don't have it right now.|speech|RYAN|M
245|AARON|"What do you mean, you don't have it?
You just bought a first class seat for
your bag."|speech|AARON|M
246|(CONTINUED)|19.|speech|AARON|M
247|"CONTINUED: (2)
RYAN"|And that's why I don't have any cash.|speech|AARON|M
248||INT.. ELAINE'S CAR - MOVING - DAY|location||
249|"CONTINUED: (2)
RYAN"|"Elaine is now driving, Oscar is sitting in the passenger seat
looking a little spaced out, with Jeff in the back.
Jeff leans forward."|speech|AARON|M
250|JEFF|So, poor old Uncle Eddie...|speech|JEFF|M
251|ELAINE|"Yeah. But he was sick for so long.
He's much better off now."|speech|ELAINE|M
252|JEFF|Dead? Since when does dead beat sick?|speech|JEFF|M
253|ELAINE|"Shut up, Jeff.
Jeff turns his attention to Oscar."|speech|ELAINE|M
254|JEFF|"I love when you come to family
functions, Oscar. Because then Dad
focuses all his hate on you."|speech|JEFF|M
255||There's no response from Oscar. He looks distantly out the|stage direction||
256|JEFF|window. The pills are starting to kick in.|speech|JEFF|M
257||JEFF (CONT'D)|location||
258|JEFF|Oscar?|speech|JEFF|M
259|OSCAR|"Was there a dog in here just now?
Elaine looks at Oscar very-strangely."|speech|OSCAR|M
260|ELAINE|"What?
He sniffs."|speech|ELAINE|M
261|OSCAR|"Dalmatian? No, Schnauzer...
A beat."|speech|OSCAR|M
262|(CONTINUED)|20.|speech|OSCAR|M
263|"CONTINUED:
ELAINE"|"What the hell are you talking about?
Oscar falls silent and just goes back to looking out the window."|speech|OSCAR|M
264||INT. NORMAN'S CAR - LATER|location||
265|"CONTINUED:
ELAINE"|"Uncle Russell is asleep in the back. Norman is looking for a
parking space, but the street and long driveway are packed with
cars. A catering truck and flower van are taking up a lot of
space."|speech|OSCAR|M
266|NORMAN|"There's nowhere to park.
Then the small flower delivery van pulls out. Derek points out
the newly empty space."|speech|NORMAN|M
267|DEREK|"That truck is pulling out. Park
there."|speech|DEREK|M
268|NORMAN|"Alright.
Just as he's about to drive in, another car takes it."|speech|NORMAN|M
269|NORMAN (CONT'D)|What the hell?|speech|NORMAN|M
270||EXT. DRIVEWAY - CONTINUOUS|location||
271|NORMAN (CONT'D)|"Norman gets out of the car. The other car contains Jeff, Oscar
and Elaine. Jeff gets out first followed by Elaine."|speech|NORMAN|M
272|NORMAN|Elaine, I was going to park there.|speech|NORMAN|M
273|ELAINE|Are you family, Norman?|speech|ELAINE|M
274|NORMAN|Well, no, but I'm like family.|speech|NORMAN|M
275|ELAINE|"No such thing.
Derek leans out the window."|speech|ELAINE|M
276|DEREK|Hi, Elaine.|speech|DEREK|M
277|(CONTINUED)|21.|speech|DEREK|M
278|"CONTINUED:
ELAINE"|What are you doing here?|speech|DEREK|M
279|DEREK|Your father invited me.|speech|DEREK|M
280|ELAINE|"Oh please.
She grabs Oscar and heads to the house followed by Jeff."|speech|ELAINE|M
281||INT. NORMAN'S CAR - CONTINUOUS|location||
282|ELAINE|Norman gets back into his car. Uncle Russell stirs.|speech|ELAINE|M
283|UNCLE RUSSELL|What's happening?|speech|UNCLE RUSSELL|M
284|DEREK|"Did you see that?... She totally blew
me off.
The flower delivery van has been waiting to move forward. It's
driver beeps the horn."|speech|DEREK|M
285|UNCLE RUSSELL|"I said what's happening? Are we
there?.
Norman turns around and looks at Uncle Russell."|speech|UNCLE RUSSELL|M
286|NORMAN|"Aw, damn. I have Uncle Russell. How
could I forget about Uncle Russell?
Derek has other concerns and the van beeps again."|speech|NORMAN|M
287|NORMAN (CONT'D)|"(to the Van)
Yeah, alright!!"|speech|NORMAN|M
288|UNCLE RUSSELL|"What the hell is going on?
Uncle Russell pokes Norman with his cane."|speech|UNCLE RUSSELL|M
289|NORMAN|Ow.|speech|NORMAN|M
290|DEREK|.barely even looked.|speech|DEREK|M
291|(CONTINUED)|22.|speech|DEREK|M
292|CONTINUED:|Norman, now highly irritated, is forced to drive backwards.|speech|DEREK|M
293||EXT. FRONT OF HOUSE - DAY|location||
294|CONTINUED:|"Oscar, Elaine and Jeff are walking to the house as other people
arrive."|speech|DEREK|M
295|OSCAR|"It's very green here, isn't it?...
Green... Very green... Very...
green.
Elaine takes Oscar to the side."|speech|OSCAR|M
296|ELAINE|Oscar, are you alright?|speech|ELAINE|M
297|OSCAR|What do you mean?|speech|OSCAR|M
298|ELAINE|"All this talking about phantom dogs
and things being green... What's
going on?"|speech|ELAINE|M
299|OSCAR|"What are you talking about? I' fine .
Never been greener.
Oscar wanders off, leaving Elaine with Jeff."|speech|OSCAR|M
300|JEFF|Elaine, what's wrong with Oscar?|speech|JEFF|M
301|ELAINE|"I don't know. Something's not
right...
ANGLE ON: Oscar as he wanders around the yard."|speech|ELAINE|M
302|ELAINE (CONT'D)|I think it's the Valium.|speech|ELAINE|M
303|JEFF|Valium?!|speech|JEFF|M
304|ELAINE|"I gave him a Valium at your place. I
think he's just not used to it."|speech|ELAINE|M
305|JEFF|Oh, right.|speech|JEFF|M
306|(CONTINUED)|23.|speech|JEFF|M
307|CONTINUED:|"Jeff's face reveals his realization of what's happened. He
walks off, leaving Elaine watching Oscar."|speech|JEFF|M
308||EXT. DRIVEWAY - DAY|location||
309|CONTINUED:|"Norman's car is almost at the corner still being forced
backwards by the flower van. We see that Derek is still lost in
his own thoughts.
Uncle Russell is poking at Norman with his cane."|speech|JEFF|M
310|UNCLE RUSSELL|You're going the wrong way!|speech|UNCLE RUSSELL|M
311|NORMAN|Ow! That hurts.|speech|NORMAN|M
312|DEREK|Stop the car, Norman.|speech|DEREK|M
313|NORMAN|What?|speech|NORMAN|M
