|character|text|type|character_clean|gender|principal_character
36|MR. JONES (cont'd)|Craig!  Craig!|speech|MR. JONES|M|True
37||Craig emerges from the house with his bags in hand.|stage direction|||
38||(irritated)|location|||
39|CRAIG|Here I come!|speech|CRAIG|M|True
40||(still mad)|location|||
41|MR. JONES|Well bring yo' ass on...|speech|MR. JONES|M|True
42||Craig slams the door and starts towards the truck.|stage direction|||
43|CRAIG|What's the matter?|speech|CRAIG|M|True
44|MR. JONES|I fell in some mud.  Now hurry up!|speech|MR. JONES|M|True
45||"Mr. Jones gets in the truck.  Craig jumps in.  They back out
and pull off."|stage direction|||
46||INT. DOG TRUCK - MOVING - CLOSE-UP ON CRAIG - CONTINUOUS|location|||
47||He's daydreaming about Smokey.|stage direction|||
48|CRAIG (V.O.)|"I didn't wanna leave my neighborhood at
all.  Especially my homeboy Smokey.  But
he went to rehab last week.  I know I'mma
miss him..."|speech|CRAIG|M|True
49||"Out of nowhere, Debo jumps in front of the truck.  Mr. Jones
slams on the BRAKES."|stage direction|||
50|DEBO|"Craig!  Get out the car, boy!  This the
rematch!"|speech|DEBO|M|True
51||Debo reaches for his shank.  Craig turns to Mr. Jones!|stage direction|||
52|CRAIG|Daddy, punch it!|speech|CRAIG|M|True
53||"Mr. Jones floors it and hits Debo.  He falls over the hood,
off the car and in the street.  The yellow truck speeds off.
Debo jumps up staggering with scrapes and bruises."|stage direction|||
54|DEBO|"You know I'mma find you!  You can run ya'
can't hide!"|speech|DEBO|M|True
55||"BACK IN CAR - CONTINUOUS
Craig screams out the window."|stage direction|||
56|CRAIG|You fake ass Suge Knight!|speech|CRAIG|M|True
57||Mr. Jones is a bit shaken up.|stage direction|||
58|MR. JONES|"That nigga worst than them damn pit
bulldogs or something!  That's why moving
wit'cha Uncle Elroy and Cousin Day-Day is
the best thing for you right now."|speech|MR. JONES|M|True
59||(with attitude)|location|||
60|CRAIG|Ya'll making me look like a punk.|speech|CRAIG|M|True
61|MR. JONES|"It ain't about being a punk, son.  It's
about this..."|speech|MR. JONES|M|True
62||Craig smells something in the air.|stage direction|||
63|MR. JONES (cont'd)|"My great, great grand daddy on my Momma
side; had a saying... 'See a fool --
leave a fool.'  Somebody else a get him.
Plus, I don't want that fool shooting at
my house trying to hit yo' ass."|speech|MR. JONES|M|True
64|CRAIG|What's that smell?|speech|CRAIG|M|True
65||Mr. Jones sniffs.|stage direction|||
66|MR. JONES|"Must be your upper lip, 'cause I don't
smell nothing."|speech|MR. JONES|M|True
67||(holding his nose)|location|||
68|CRAIG|I do.|speech|CRAIG|M|True
69|MR. JONES|What it smell like?|speech|MR. JONES|M|True
70|CRAIG|Smells like you didn't fall in no mud.|speech|CRAIG|M|True
71||"Mr. Jones grabs the air freshener from under the seat.  He
starts to spray too much.  Craig's window won't roll down."|stage direction|||
72|CRAIG (cont'd)|What's wrong with the window?|speech|CRAIG|M|True
73|MR. JONES|"I gotta get'em fixed.  They don't roll
down."|speech|MR. JONES|M|True
74|CRAIG|All damn.|speech|CRAIG|M|True
75|MR. JONES|Just hold your breath.|speech|MR. JONES|M|True
76||EXT. CITY OF RANCHO CUCAMONGA - MORNING|location|||
77||"They exit the freeway and pass a sign that reads, ""Rancho
Cucamonga"" (the city away from the city)."|stage direction|||
78||EXT. UNCLE ELROY'S STREET - CONTINUOUS|location|||
79||"Welcome to the suburbs.  Where the ""Smiley Happy People"" live
in peace and quiet.
The neighborhood is full of green lawns and nice two story
track homes as far as the eye can see.  The yellow truck
drives through the streets and pulls up to a cul-de-sac.  Mr.
Jones BLOWS the HORN."|stage direction|||
80|MR. JONES|Nice neighborhood, huh?|speech|MR. JONES|M|True
81|CRAIG|It's alright.|speech|CRAIG|M|True
82|MR. JONES|"18-years of chasing dogs; and my lazy ass
brother hits the lotto his first time
playing.  I still can't figure that one
out."|speech|MR. JONES|M|True
83|CRAIG|"Why they got to have the loudest house on
the block!"|speech|CRAIG|M|True
84||"Uncle Elroy's house is royal blue with gold trim.  All the
other houses are painted in earth tones."|stage direction|||
85|MR. JONES|"Ah, son, don't be no hater.  You know
your uncle ain't got no taste.  Just
don't let him rub off on you."|speech|MR. JONES|M|True
86||Craig grabs his bags.|stage direction|||
87|CRAIG|You coming in?|speech|CRAIG|M|True
88|MR. JONES|"No, I'mma go on to work.  I don't wanna
hear Elroy's mouth.  Now listen to me,
Craig.  It's gonna be different living
over here.  Don't let your uncle and your
cousin get you into no shit.  Understand?"|speech|MR. JONES|M|True
89|CRAIG|"Hey, Pops, I'm grown.  Can't nobody get
me in trouble no more."|speech|CRAIG|M|True
90||"As craig gets out;  the front door flies open.  It's DAY-DAY
(22), Craig's crazy younger cousin.  He yells back into the
house."|stage direction|||
91|DAY-DAY|Daddy, Craig is here.|speech|DAY-DAY|M|True
92||Day-Day walks out to the car and gives Craig a pound.|stage direction|||
93|CRAIG|What's crackin'?|speech|CRAIG|M|True
94|DAY-DAY|You.  Hi, Uncle Willie.|speech|DAY-DAY|M|True
95|MR. JONES|"Hey, Day-Day.  Where's yo' big head
father?"|speech|MR. JONES|M|True
96|DAY-DAY|There he is.|speech|DAY-DAY|M|True
97||"Just then, UNCLE ELROY (42) hits the door.  Dressed in boxers
and a T-shirt.  This is Mr. Jones' (very loud) little
brother."|stage direction|||
98|UNCLE ELROY|"Hey, Debo, heard you running from a ass-
whippin'?"|speech|UNCLE ELROY|M|True
99|CRAIG|Naw, it ain't like that.|speech|CRAIG|M|True
100|UNCLE ELROY|"If you see that boy again, bite off his
ear off like Mike Tyson."|speech|UNCLE ELROY|M|True
101|CRAIG|Alright, I'll remember that.|speech|CRAIG|M|True
102|UNCLE ELROY|"You know me?  I would've shot his big
ass."|speech|UNCLE ELROY|M|True
103||(peeking into the ear)|location|||
104|UNCLE ELROY|"Hey, Willie, how's it going?  Still
steppin' in dog shit every day?"|speech|UNCLE ELROY|M|True
105||Uncle Elroy laughs.  Mr. Jones isn't amused.|stage direction|||
106|MR. JONES|"Make sure you look after my son out here.
Don't get him involved with none of your
bullshit, Roy."|speech|MR. JONES|M|True
107|UNCLE ELROY|"Don't worry 'bout nothin', big bro.  He
in the best fuckin' hands in Rancho
Chocomunga, baby!  This my world, you
just a nigga late paying rent.  Ain't
that right, nephew?"|speech|UNCLE ELROY|M|True
108||Uncle Elroy hugs Craig by the arm.|stage direction|||
109|MR. JONES|Craig, remember what I told you.|speech|MR. JONES|M|True
110|CRAIG|I'll remember.|speech|CRAIG|M|True
111||Mr. Jones pulls off.  Uncle Elroy yells out to him.|stage direction|||
112|UNCLE ELROY|Send Betty my love.|speech|UNCLE ELROY|M|True
113||(to Craig)|location|||
114|UNCLE ELROY|Boy you looking good.|speech|UNCLE ELROY|M|True
115||(grabbing his bags)|location|||
116|UNCLE ELROY|"I'mma take these in the house for you,
man... and when you finish with this cat,
come inside.  I got something to show
you."|speech|UNCLE ELROY|M|True
117|CRAIG|Thanks, Unc.|speech|CRAIG|M|True
118||Uncle Elroy starts towards to the house.|stage direction|||
119|DAY-DAY|"You know it's been over a year since we
kicked it last?  Up at the family
reunion."|speech|DAY-DAY|M|True
120|CRAIG|"I know, that's when Uncle Elroy cussed
out everybody, and threw up in Aunt
Faye's backseat."|speech|CRAIG|M|True
121||Day-Day laughs.|stage direction|||
122|DAY-DAY|"Yep.  I forgot about him cussin' out
everybody.  Damn that was fun."|speech|DAY-DAY|M|True
123|CRAIG|"I know, we had a good time.  But ever
since you guys moved out here, it seems
like we've lost touch."|speech|CRAIG|M|True
124|DAY-DAY|"I know; this a long way from Watts.  But
what I like about living out here is that
you don't hear no helicopters, no sirens,
no drive-by's, no nothing.  Just peace
and quiet.  Listen."|speech|DAY-DAY|M|True
125||They do.  It is quiet, except for a few BIRDS SINGING.|stage direction|||
126|DAY-DAY (cont'd)|Shit sound good, huh?|speech|DAY-DAY|M|True
127||"Just then, a maroon Cadillac low-rider on Daytons rolls up
the block.  It's the Jokers: JOKER (28), LI'L JOKER (21) and
BABY JOKER (15).  They pull into their driveway."|stage direction|||
128|DAY-DAY (cont'd)|Aw damn.|speech|DAY-DAY|M|True
129||"In SLOW MOTION: One by one they get out the car.  They have a
dog with them named ""Cheeco.""  As they get to the front door
they all look over at Craig and Day-Day.
Day-Day looks away, while Craig keeps his eye on them.  They
disappear inside."|stage direction|||
130|CRAIG|Who is that?|speech|CRAIG|M|True
131|DAY-DAY|"Joker, he just got out of the pen.  Li'l
Joker, he just got out of Youth
Authority.  And Baby Joker, he just got
out of Juvenile Hall."|speech|DAY-DAY|M|True
132|CRAIG|"They ever let you hit the switches on
that Cadillac?"|speech|CRAIG|M|True
133|DAY-DAY|"Naw, them dudes is assholes.  Especially
that dog - Cheeco.  Watch this little
ass, he's sneaky.  Plus, I got something
better than a Cadillac."|speech|DAY-DAY|M|True
134||They walk over to his black BMW 325i on chrome rims.|stage direction|||
135|CRAIG|This you?|speech|CRAIG|M|True
136||(proud)|location|||
137|DAY-DAY|"Yeah, that's me.  Just a little somethin'
somethin' I picked up."|speech|DAY-DAY|M|True
138|CRAIG|"Must be nice.  I wish we won the lottery.
Come up on a million dollars like ya'll."|speech|CRAIG|M|True
139|DAY-DAY|"Man, after taxes, lawyer fees, and paying
off my daddy's bad credit, we didn't end
up with a million.  We bought this house
and I spent the rest on this.  It's the
bomb, huh?"|speech|DAY-DAY|M|True
140|CRAIG|"This my baby.  I feel like a new nigga in
this car.  I get mo' phone numbers
rollin' this, than I ever did on the bus."|speech|CRAIG|M|True
141|MISS HO KYM (O.S.)|Hi, Day-Day!|speech|MISS HO KYM|M|True
142||"They turn to spot MISS HO KYM (67), the old Korean lady who
lives next door.  She's sitting on her porch nursing a cup of
coffee."|stage direction|||
143||(speaking louder and slower)|location|||
144|DAY-DAY|Hi, Mulan.|speech|DAY-DAY|M|True
145|MISS HO KYM|Fuck you, Day-Day.  Who's ya boy?|speech|MISS HO KYM|M|True
146|DAY-DAY|"This my cousin, Craig.  He just moved out
here from L.A.  Craig, this is Miss Ho."|speech|DAY-DAY|M|True
147||Day-Day smiles at Craig.|stage direction|||
148|MISS HO KYM|"My name is Miss Ho Kym.  Day-Day just
trying to be a smart ass.  Nice to meet
you, Craig.  Are you 'bout it, 'bout it?"|speech|MISS HO KYM|M|True
149|CRAIG|Excuse me?|speech|CRAIG|M|True
150|MISS HO KYM|"I said...are you 'bout it, 'bout it --
rowdy, rowdy?"|speech|MISS HO KYM|M|True
151||Craig can't believe his ears.|stage direction|||
152|CRAIG|Yeah, I'm 'bout it.|speech|CRAIG|M|True
153|MISS HO KYM|"Well, then, it's all good.  Yo, Day-Day,
something is going down with those
Mexicans across the street?  I've been
seeing a lot of activity."|speech|MISS HO KYM|M|True
154||They all look over at the Joker's house.|stage direction|||
155|CRAIG|What kind of activity?|speech|CRAIG|M|True
156|MISS HO KYM|"Strange activity.  I think they running
drugs off Tijuana.  Day-Day don't believe
me."|speech|MISS HO KYM|M|True
157|DAY-DAY|How do you know for sure?|speech|DAY-DAY|M|True
158|MISS HO KYM|"I know everything, playboy.  Don't hate,
congratulate."|speech|MISS HO KYM|M|True
159|DAY-DAY|"I don't have time, Miss Ho, I'll see you
later."|speech|DAY-DAY|M|True
160||Day-Day and Craig start to walk back to the house.|stage direction|||
161|MISS HO KYM|"See you later, Day-Day.  Come by after
work, I got the John Blaze shit for you."|speech|MISS HO KYM|M|True
162|CRAIG|Nice to meet you?|speech|CRAIG|M|True
163|MISS HO KYM|Peace out, Craig.|speech|MISS HO KYM|M|True
164||INT. UNCLE ELROY'S HOUSE - CONTINUOUS|location|||
165||"Day-Day and Craig enter the house.  They still have the
furniture from the projects.  Craig looks around.  He spots
at a few hanging pictures."|stage direction|||
166|CRAIG|Man, this a cool house.|speech|CRAIG|M|True
167||(picking up a picture)|location|||
168|DAY-DAY|"Thanks, I just wish my mother had a
chance to see it."|speech|DAY-DAY|M|True
169||"Mother's picture: she looks like Day-Day with a wig on.
She's smiling and holding the winning lotto ticket."|stage direction|||
170|DAY-DAY (cont'd)|"But when she found out we won the money,
she had a heart attack.  You know the
story."|speech|DAY-DAY|M|True
171|CRAIG|Yeah.|speech|CRAIG|M|True
172||A sad moment.|stage direction|||
173|DAY-DAY|"Go on and make yourself at home.  I'mma
go get dressed for work."|speech|DAY-DAY|M|True
174|CRAIG|Oh, yeah, where you work at?|speech|CRAIG|M|True
175|DAY-DAY|"Pinky's Records and Disc in the shopping
center.  I'mma talk to my boss and see if
he got a little position for you.  'Cause
you been unemployed for a long time now,
Craig."|speech|DAY-DAY|M|True
176|CRAIG|Thanks for reminding me.|speech|CRAIG|M|True
177||"Day-Day exits.  Craig is left to look around, until something
outside catches his eye."|stage direction|||
178||EXT. HOUSE|location|||
179||"It's D'WANA (20), Day-Day's six-month pregnant girlfriend.
She's walking on the right side of his BMW.  With one hand
she waves at Craig...with the other hand she's keying Day-
Day's car with the skills of a retarded first-grader."|stage direction|||
180||INT. HOUSE|location|||
181||"Craig waves back, but something ain't right.  Uncle Elroy
steps in with SUGA (39), his nymphomaniac girlfriend.  She's
wearing a sexy nightie that's a size too small."|stage direction|||
182|UNCLE ELROY|"Craig, I want you to meet my old lady,
Suga.  Suga, this is Craig."|speech|UNCLE ELROY|M|True
183|SUGA|Oooh, ba-by!|speech|SUGA|M|True
184||"She gives Craig a big, juicy hug and kiss, grabbing his ass
in the process."|stage direction|||
185||(hugging and grabbing)|location|||
186|SUGA (cont'd)|You even cuter than your baby pictures.|speech|SUGA|M|True
187|CRAIG|Thank you.|speech|CRAIG|M|True
188||(whispering in Craig's ear)|location|||
189|SUGA|"You know, I'mma be your new auntie.  We
can keep it all in the family if you want
to."|speech|SUGA|M|True
190||Uncle Elroy un-hugs them.|stage direction|||
191|UNCLE ELROY|"Okay, okay, that's enough.  Go put on
some damn clothes."|speech|UNCLE ELROY|M|True
192||(pouting)|location|||
193|SUGA|Elroy.|speech|SUGA|M|True
194|UNCLE ELROY|"Suga.  Go ahead and get us something to
smoke on."|speech|UNCLE ELROY|M|True
195|SUGA|Okay.|speech|SUGA|M|True
196||(winking)|location|||
197|SUGA|Bye, Craig.|speech|SUGA|M|True
198|CRAIG|Nice to meet you.|speech|CRAIG|M|True
199||Suga walks out.|stage direction|||
200|UNCLE ELROY|"Man, that girl's gonna kill me one day.
Viagra ain't working.  My back keep going
out... she don't never get enough.  But
check this out.  I got to lay some ground
rules."|speech|UNCLE ELROY|M|True
201||(gets closer to Craig)|location|||
202|UNCLE ELROY|"Your my family and I love you.  You're
welcome to anything you want in my home.
But I don't wanna catch you in the
refrigerator or in my Suga bowl... you
feel me knocking?"|speech|UNCLE ELROY|M|True
203|CRAIG|Yeah.|speech|CRAIG|M|True
204|UNCLE ELROY|Well, let me in.|speech|UNCLE ELROY|M|True
205|CRAIG|"Uncle Elroy, who's that girl by Day-Day's
car?"|speech|CRAIG|M|True
206||He looks.|stage direction|||
207|UNCLE ELROY|Oh, that's D'Wana.  His ex.|speech|UNCLE ELROY|M|True
208||(yelling upstairs)|location|||
209|UNCLE ELROY|Day-Day, the crazy bitch is back!|speech|UNCLE ELROY|M|True
210||"Day-Day runs down the stairs to get a look.  He's holding a
piece of paper."|stage direction|||
211|DAY-DAY|Aw, naw.|speech|DAY-DAY|M|True
212||He runs out the door.|stage direction|||
213||EXT. HOUSE|location|||
214||"D'Wana continues her job.  Day-Day storms over, waving the
paper."|stage direction|||
215|DAY-DAY|"Girl, you supposed to be 1000 feet from
my house.  What you doing over here?"|speech|DAY-DAY|M|True
216|D'WANA|"What it look like I'm doing?  You can't
quit me, I'm pregnant!"|speech|D'WANA|F|True
217|DAY-DAY|That ain't my baby!|speech|DAY-DAY|M|True
218||Day-Day spots the damage.  He loses it.|stage direction|||
219||(in disbelief)|location|||
220|DAY-DAY (cont'd)|Oh, my God!  What you doing?!|speech|DAY-DAY|M|True
221||Now he's a madman.|stage direction|||
222|DAY-DAY (cont'd)|"Bitch!  You keyed my car!  I'mma kill
you!"|speech|DAY-DAY|M|True
223||Day-Day charges D'Wana.  She has her pepper spray ready.|stage direction|||
224|D'WANA|I got your bitch right here.|speech|D'WANA|F|True
225||"D'Wana sprays his face orange.  He stops in his tracks; grabs
his eyes and screams like a woman."|stage direction|||
226|DAY-DAY|Awwwww....|speech|DAY-DAY|M|True
227||(staggering)|location|||
228|DAY-DAY|Awwwww....|speech|DAY-DAY|M|True
229|D'WANA|"I expect you to return all phone calls
and take me to lunch today.  I'll be back
out here on my break.  Nobody quits me."|speech|D'WANA|F|True
230||"D'Wana runs to her car.  She speeds off.  Uncle Elroy goes
for the water hose.  Craig grabs Day-Day."|stage direction|||
231|DAY-DAY|I can't see!  I can't see!  Daddy!|speech|DAY-DAY|M|True
232|CRAIG|Lay down, Day-Day.  Stop moving.|speech|CRAIG|M|True
233||Craig puts him on the grass.|stage direction|||
234|DAY-DAY|"She pepper-sprayed me, man!  She pepper-
sprayed me!"|speech|DAY-DAY|M|True
235|CRAIG|I know, be still.|speech|CRAIG|M|True
236||"Before he can say another word, Uncle Elroy nearly drowns him
with the water hose."|stage direction|||
237|UNCLE ELROY|"Boy, you got you a little fatal
attraction, huh?  I had two or three of
them in my day."|speech|UNCLE ELROY|M|True
238||Day-Day is drowning.|stage direction|||
239|UNCLE ELROY (cont'd)|"Craig, I hope you know how to deal with
women better than this fool."|speech|UNCLE ELROY|M|True
240||Craig moves the hose.|stage direction|||
241|CRAIG|That's too much water.|speech|CRAIG|M|True
242||Now Day-Day is blind and choking.|stage direction|||
243|UNCLE ELROY|"Help him to his feet.  Let's get him to
the bathroom."|speech|UNCLE ELROY|M|True
244||They get him up and into the house.|stage direction|||
245||INT. BATHROOM - CONTINUOUS|location|||
246||They rush Day-Day into the shower.|stage direction|||
247||(confused)|location|||
248|DAY-DAY|Hold on.  What you doing?|speech|DAY-DAY|M|True
249||"Uncle Elroy turns on the cold water.  Day-Day screams.  He
tries to get out.  They push him back in."|stage direction|||
250|UNCLE ELROY|"Wet your eyes, boy.  Stay in there for
about 20 minutes."|speech|UNCLE ELROY|M|True
251|DAY-DAY|20 minutes?|speech|DAY-DAY|M|True
252|UNCLE ELROY|"Yeah, 20 minutes.  Trust me.  I've been
pepper sprayed nine times.  20 minutes."|speech|UNCLE ELROY|M|True
253||"Uncle Elroy slams the door.  Day-Day stands in the shower
fully dressed and soaking wet."|stage direction|||
254|UNCLE ELROY (cont'd)|"Let me show you my back yard.  You know
it's bigger than y'all back yard."|speech|UNCLE ELROY|M|True
255||They exit, leaving Day-Day in the shower.|stage direction|||
256||EXT. ELROY'S BACK YARD - CONTINUOUS|location|||
257||"Uncle Elroy and Craig start to walk around the back yard.  In
the B.G., we NOTICE giant weed plants everywhere."|stage direction|||
258|UNCLE ELROY|"Yeah, you gotta have a little money to
live out here, Craig.  I never thought
I'd be the kinda nigga to move to the
suburbs.  But as soon as I got my check,
I was gone.  Paid 230 thousand dollars
cash on this house."|speech|UNCLE ELROY|M|True
259|CRAIG|You paid cash?|speech|CRAIG|M|True
260|UNCLE ELROY|"Cash money.  They wasn't gonna stick me
with no 30-year payment plan.  That's for
suckas.  They got my daddy like that for
a Cadillac years ago.  I got the only
house on the block that's paid for.
That's why I'm the king around here."|speech|UNCLE ELROY|M|True
261||They walk over to the pool.|stage direction|||
262|UNCLE ELROY (cont'd)|You like that pool?|speech|UNCLE ELROY|M|True
263||"It's half-full with dirty water.  An upside-down lawn chair
floats in it."|stage direction|||
264|CRAIG|It's cool, but where's the water?|speech|CRAIG|M|True
265|UNCLE ELROY|"Don't need water.  We didn't have no pool
in the projects...so none of us swim."|speech|UNCLE ELROY|M|True
266|CRAIG|Y'all never use it?|speech|CRAIG|M|True
267|UNCLE ELROY|Never...|speech|UNCLE ELROY|M|True
268||(humping the air)|location|||
269|UNCLE ELROY|"But me and Suga can get real nasty in
that Jacuzzi, though."|speech|UNCLE ELROY|M|True
270||"The Jacuzzi water has a purple condom floating in it.  Uncle
Elroy reaches over and picks it out."|stage direction|||
271||(shaking the water off the|location|||
272||condom)|unknown|||
273|UNCLE ELROY (cont'd)|"You welcome get in it anytime you want
to.  Shit, you my brother's son."|speech|UNCLE ELROY|M|True
274|CRAIG|That's okay, Unc.  I can't swim, either.|speech|CRAIG|M|True
275|UNCLE ELROY|Good.|speech|UNCLE ELROY|M|True
276||EXT. CRACK HOUSE - MORNING|location|||
277||"A run-down crack house sits alone in the middle of the block.
It looks deserted with chipped paint, overgrown grass and
security bars everywhere.  Inside we can hear a FIGHT in
progress."|stage direction|||
278|CRACK DEALER (O.S.)|"Ezal, I'm sick of you coming around here
wit no money."|speech|CRACK DEALER|?|
279||"Suddenly the door flies open and Ezal comes flying out on his
ass."|stage direction|||
280|EZAL|I be damned.|speech|EZAL|M|True
281||"He gets up and brushes himself off.  He heads back into the
crack house."|stage direction|||
282|EZAL (cont'd)|"Now look here, man.  I'mma preferred
customer and I can take my credit card
somewhere else."|speech|EZAL|M|True
283||"SMACK!  SMACK!  SMACK!  Ezal is roughed up some more and
flies through the picture window.  GLASS rains down."|stage direction|||
284|EZAL (cont'd)|"Oh, my neck, oh, my back.  Man, I quit!
I'm retired!  Officially!  Life shouldn't
be this hard for a crackhead!"|speech|EZAL|M|True
285||"Ezal lays there in pain.  Out of nowhere, a bicycle comes
INTO FRAME.  Ezal looks up at the rider.  It's Debo."|stage direction|||
286|DEBO|Where did Craig move to?|speech|DEBO|M|True
287|EZAL|I don't know, Debo.|speech|EZAL|M|True
288||"Debo rolls on top of him with the front tire.  Ezal is
smashed and in more pain."|stage direction|||
289|DEBO|What you say?|speech|DEBO|M|True
290||(hurting)|location|||
291|EZAL|"He moved out to Rancho Cucamonga with his
cousin Day-Day."|speech|EZAL|M|True
292|DEBO|Rancho Cucamonga?|speech|DEBO|M|True
293|EZAL|Yeah.|speech|EZAL|M|True
294||Debo thinks about it.|stage direction|||
295|EZAL (cont'd)|I can't breathe.|speech|EZAL|M|True
296||He rolls off of Ezal.  Relief.|stage direction|||
297|DEBO|Get on.|speech|DEBO|M|True
298|EZAL|"Man, we can't ride to Rancho Cucamonga on
that."|speech|EZAL|M|True
299|DEBO|Get on!|speech|DEBO|M|True
300||Ezal hops on the handlebars quick.  They start to ride off.|stage direction|||
301|EZAL|Just don't go over the curb.|speech|EZAL|M|True
302||"Debo rides over the curb and into the street.  The journey
begins."|stage direction|||
303|EZAL (cont'd)|Watch my balls!|speech|EZAL|M|True
304||INT. DAY-DAY'S ROOM - MORNING|location|||
305||"Day-Day's room is junky.  Clothes are everywhere.  He's
putting on his Pinky's Records and Disc T-shirt.  Craig comes
in."|stage direction|||
306|CRAIG|You straight?|speech|CRAIG|M|True
307|DAY-DAY|"Yeah, I'm alright.  Is my face still
orange to you?"|speech|DAY-DAY|M|True
308||Day-Day's face looks sunburned.|stage direction|||
309|CRAIG|Just a little.|speech|CRAIG|M|True
310|DAY-DAY|I can't taste nothing.|speech|DAY-DAY|M|True
311|CRAIG|What's the matter with your girlfriend?|speech|CRAIG|M|True
