|character|text|type|character_clean|gender|principal_character
88||"Ronnie takes his pad out of his pocket.    He begins
writing."|stage direction|||
89|RONNIE|"While I won't have you arrested
today, I am going to suspend each
of you for one week. For those of
you who don't know how this works,
here it is. This is official
documentation. If you step foot
on mall property, it is considered
trespassing. At that point, I
call the police, they come down,
you go directly to jail."|speech|RONNIE|M|True
90||"Ronnie fills out the paperwork, sets the suspension notes
on the table. Stevie looks down at it. He picks it up,
reads it, balls it up, and throws it at Ronnie.
The Skaters start cracking up."|stage direction|||
91|RONNIE|"You accepted it originally, so it
still counts."|speech|RONNIE|M|True
92||Ronnie sits there while the Skaters laugh.|stage direction|||
93||INT. MALL - FOOD COURT - DAY|location|||
94||"Ronnie sits at a table with a Cinnabon in front of him.
Across the table sits NELL, a chubby but cute girl, who
wears a Cinnabon uniform. The couple holds hands and
they have their heads bowed."|stage direction|||
95|NELL|"Dear Lord, bless this food that we
eat and purify it with Your
salvation. Also, please keep
Ronnie safe as he works in Your
name to protect the customers and
employees and store owners of the
mall."|speech|NELL|F|True
96||"(CONTINUED)
8."|unknown|||
97||CONTINUED:|stage direction|||
98|NELL (CONT'D)|"And please turn your wrath on any
sinners that try to hurt him and
make them pay by burning in the
eternal flames of hell. In
Christ's name we pray, amen."|speech|NELL|F|True
99||RONNIE|unknown|||
100|NELL (CONT'D)|Amen.|speech|NELL|F|True
101||Ronnie begins devouring his Cinnabon.|stage direction|||
102|NELL|"So what's on the agenda for you
today?"|speech|NELL|F|True
103|RONNIE|"You know, the usual. Spot crime
before it happens, perform random
acts of bravery, save people from
certain death, yada yada yada."|speech|RONNIE|M|True
104|NELL|What's wrong, Ronnie?|speech|NELL|F|True
105||RONNIE|unknown|||
106|NELL|Nothing, Nell.|speech|NELL|F|True
107|NELL|"Ronnie, I know that you really
want to be a Police Officer, but
you have to realize that things
work out the way they're meant to."|speech|NELL|F|True
108|RONNIE|"I know. I'm okay, Nell. Thanks,
but really, I mean, I'm on the
front lines right now. I'm livin'
it."|speech|RONNIE|M|True
109|NELL|"Your job is definitely more
exciting than mine."|speech|NELL|F|True
110|RONNIE|"Of course it is, but at least you
don't have to wrestle with the
demons at night. I better get
going."|speech|RONNIE|M|True
111|NELL|I'll see you after work, sweetie.|speech|NELL|F|True
112||Nell leans in to kiss Ronnie, but he pulls away.|stage direction|||
113||"(CONTINUED)
9."|unknown|||
114||CONTINUED:|stage direction|||
115|RONNIE|"Not at work, Nell. We have to
keep up appearances, we talked
about this. And don't call me
sweetie."|speech|RONNIE|M|True
116|NELL|"I'm sorry. I'll see you after
work, Officer Barnhardt."|speech|NELL|F|True
117|RONNIE|'Bye, Nell.|speech|RONNIE|M|True
118||Ronnie stands up and walks off.|stage direction|||
119||INT. MALL - DAY|location|||
120||"Ronnie stands in the middle of the mall and supervises
the early morning MALL WALKERS as they stride around the
outer marked lane. It's all senior citizens."|stage direction|||
121|RONNIE|"Slow it down. Watch your speed
there. This ain't a race. Hey,
second time, slow it down."|speech|RONNIE|M|True
122||Mark, the Mall Manager, walks up to Ronnie.|stage direction|||
123|MARK|I've been looking all over for you.|speech|MARK|M|True
124|RONNIE|"I haven't been hiding, but some
things that I have to do are
better to keep hidden from you and
'official' eyes. Trust me, it's
best all around if there are no
bodies to clean up."|speech|RONNIE|M|True
125|MARK|"So you may or may not have heard,
but this morning, several women
were assaulted just outside the
front doors by a crazy Pervert."|speech|MARK|M|True
126|RONNIE|For the love of God.|speech|RONNIE|M|True
127|MARK|I know, it's horrible.|speech|MARK|M|True
128||"(CONTINUED)
10."|unknown|||
129||CONTINUED:|stage direction|||
130||RONNIE|unknown|||
131|MARK|"You want me to phone this one in
to the police?"|speech|MARK|M|True
132|MARK|"Not just yet. See if we call the
police, they'll be a big scandal
and something like that could kill
what little traffic we have at
this mall. What I need you to do
is watch out for this Pervert and
if you see him, try to stop him or
quietly phone it in so we can
handle this discreetly."|speech|MARK|M|True
133|RONNIE|"Hold on, Mark. Let me make sure I
understand you. You're telling me
to deny my primary objective of
Observing and Reporting crime and
at the same time, you're giving me
authorization to handle this case
on my own."|speech|RONNIE|M|True
134|MARK|"I'm just saying keep an eye out
and keep quiet."|speech|MARK|M|True
135|RONNIE|"So basically, I'm in charge of
this whole investigation."|speech|RONNIE|M|True
136|MARK|There's no investigation.|speech|MARK|M|True
137|RONNIE|"Not yet. Okay, Mark, I'll do it,
but I'm gonna need a few things
first."|speech|RONNIE|M|True
138|MARK|You can't carry a gun.|speech|MARK|M|True
139|RONNIE|"Well, I'm gonna need a new title.
Something to instill fear in the
criminal mind. How about Director
of Mall Intelligence?"|speech|RONNIE|M|True
140|MARK|Head of Mall Security.|speech|MARK|M|True
141|RONNIE|That's perfect.|speech|RONNIE|M|True
142||"(CONTINUED)
11."|unknown|||
143||CONTINUED:|stage direction|||
144|MARK|And it doesn't come with a raise.|speech|MARK|M|True
145|RONNIE|Got it.|speech|RONNIE|M|True
146|MARK|"And the new title stays between
us."|speech|MARK|M|True
147|RONNIE|"Understood. Thank you for this
opportunity, Mark. I won't let
you down."|speech|RONNIE|M|True
148||CUT TO:|unknown|||
149||EXT. CAROLINA MALL - DAY|location|||
150||"Ronnie stands in front of a Cadillac with a boot on one
of his tires.
A local news camera crew comes up to Ronnie and the
FEMALE REPORTER starts asking questions."|stage direction|||
151|FEMALE REPORTER|"Excuse me, sir, but we would like
to ask you a few questions."|speech|FEMALE REPORTER|?|True
152|RONNIE|"I'm sorry, but I can't answer
anything."|speech|RONNIE|M|True
153|FEMALE REPORTER|"We heard a report that an
unidentified man was spotted
earlier today exposing himself to
several women. Do you care to
comment?"|speech|FEMALE REPORTER|?|True
154|RONNIE|"I'm not allowed to comment on that
situation."|speech|RONNIE|M|True
155|FEMALE REPORTER|So you admit there is a situation.|speech|FEMALE REPORTER|?|True
156|RONNIE|"I'm trained to resist torture for
up to 72 hours, you really expect
me to break now? Get real, lady."|speech|RONNIE|M|True
157||"(CONTINUED)
12."|unknown|||
158||CONTINUED:|stage direction|||
159||(to her camera crew)|unknown|||
160|FEMALE REPORTER|"We're wasting our time here.
Let's go find some police to
interview."|speech|FEMALE REPORTER|?|True
161|RONNIE|Good luck.|speech|RONNIE|M|True
162|FEMALE REPORTER|What's that supposed to mean?|speech|FEMALE REPORTER|?|True
163|RONNIE|"It just means you won't find any
police."|speech|RONNIE|M|True
164|FEMALE REPORTER|"Are you telling me the police
haven't even been called!"|speech|FEMALE REPORTER|?|True
165||(SARCASTIC)|unknown|||
166|RONNIE|Ewww, alert the media.|speech|RONNIE|M|True
167|FEMALE REPORTER|"Jesus, well who'd they leave in
charge, you?"|speech|FEMALE REPORTER|?|True
168||Ronnie smiles like he knows a secret.|stage direction|||
169||FEMALE REPORTER|unknown|||
170|FEMALE REPORTER|"Yeah, right. Why would they leave
you in charge?"|speech|FEMALE REPORTER|?|True
171|RONNIE|"First of all, if there was a
situation to be handled, I don't
see why you find it so goddamn
ridiculous that I would be in
charge."|speech|RONNIE|M|True
172||The Reporter waves for her crew to start filming.|stage direction|||
173||(setting a trap)|unknown|||
174|FEMALE REPORTER|"Look, there is no way you're in
charge of this investigation."|speech|FEMALE REPORTER|?|True
175|RONNIE|"Well for your information, I'm in
charge of this whole fucking
operation."|speech|RONNIE|M|True
176||"(CONTINUED)
13."|unknown|||
177||CONTINUED:|stage direction|||
178|RONNIE (CONT'D)|"I don't give a goddamn if you
believe me or not, Ms. Hot Fuckin'
SHIT news lady. I'm the first
line of defense against this
pervert. As the law's right hand,
I'm here so that people like you
can live in your own little happy
world and think places like this
mall are safe and fun. I'm the
defender of this war zone. Just
me and my goddamn flashlight."|speech|RONNIE|M|True
179||"Just then, SADDAMN, an angry Middle Easterner with
shitloads of cell phones and beepers strapped to him,
comes running up to Ronnie."|stage direction|||
180|SADDAMN|"You motherfucker, you put a boot
on my car!"|speech|SADDAMN|M|True
181||(cop voice)|unknown|||
182|RONNIE|"I warned you about parking in the
fire lane, Saddamn!"|speech|RONNIE|M|True
183|SADDAMN|"Fuck you, Ronnie! Take that
goddamn boot off of my car."|speech|SADDAMN|M|True
184||"RONNIE
(going into cop
VOICE)"|unknown|||
185|SADDAMN|Step away now!|speech|SADDAMN|M|True
186|SADDAMN|"I pay good money to this mall.
Don't tell me where to park!"|speech|SADDAMN|M|True
187|RONNIE|"Sir, I will be forced to take
action if you do not step back!"|speech|RONNIE|M|True
188|SADDAMN|I'm gonna kill you!|speech|SADDAMN|M|True
189||"Ronnie pulls out his taser and shoots Saddamn. Saddamn
goes down hard and begins twitching. He is fucking out
of it!
Ronnie goes back to giving the interview as if nothing
happened."|stage direction|||
190||"(CONTINUED)
14."|unknown|||
191||CONTINUED:|stage direction|||
192|RONNIE|"As I was saying, the pervert
situation here is real bleak. For
all you people out there thinking
of coming to the mall, please for
your own safety, stay away."|speech|RONNIE|M|True
193||(still fucked up)|unknown|||
194|SADDAMN|I can't believe you tased me.|speech|SADDAMN|M|True
195||(to the man)|unknown|||
196|RONNIE|"That's right and I've got another
one waiting right here for you."|speech|RONNIE|M|True
197||CUT TO:|unknown|||
198||INT. DEPARTMENT STORE - DAY|location|||
199||"BRANDI, the make-up counter girl, globs on tons of make-
up. She's a hot girl who looks like she's spent a few
sticky nights in the bed of a truck.
Ronnie stands back and watches Brandi.       Finally, he walks
up to her."|stage direction|||
200||RONNIE|unknown|||
201|RONNIE|Hey, Brandi.|speech|RONNIE|M|True
202||"Brandi looks up from her mirror and then goes back to
applying make-up."|stage direction|||
203|RONNIE|"That color looks great on your
skin. Not just that color, but
I've noticed that all make-up
looks really good on you.
Especially the blue around your
eyes. I bet it drives the men
crazy."|speech|RONNIE|M|True
204||Brandi glares at Ronnie.|stage direction|||
205||RONNIE|unknown|||
206|RONNIE|"It's okay.   I can say that because
I'm taken."|speech|RONNIE|M|True
207|BRANDI|What do you want, Ronnie?|speech|BRANDI|F|True
208||"(CONTINUED)
15."|unknown|||
209||CONTINUED:|stage direction|||
210|RONNIE|"I'm here on official business.
See, I don't know if you know
this, but I have recently been
made Head of Mall Security. Did
you hear about that?"|speech|RONNIE|M|True
211||BRANDI|unknown|||
212|RONNIE|No.|speech|RONNIE|M|True
213|RONNIE|"Well, I'm sure you will. It's
actually pretty huge news. But
the reason I stopped by is to tell
you that it looks like we've got a
pervert on the loose. A real live
psychopath who gains sexual
gratification by exposing himself
to ladies such as yourself. I
just want to warn you to be
careful when coming and going to
work."|speech|RONNIE|M|True
214||BRANDI|unknown|||
215|RONNIE|Okay, got it.|speech|RONNIE|M|True
216|RONNIE|"And you may not want to wear any
of those skirts that you like to
wear."|speech|RONNIE|M|True
217||BRANDI|unknown|||
218|RONNIE|What skirts?|speech|RONNIE|M|True
219|RONNIE|"You know what skirts. Something
like that could set him off. And
for that matter, you better not
wear any of those little low-cut
top things either, okay?
Especially with those black bras
because, you can really see them
in the light. Perverts really
tend to notice stuff like that.
Okay, see you later."|speech|RONNIE|M|True
220||"Ronnie takes off and leaves Brandi still applying make-
up."|stage direction|||
221||INT. MALL - NIGHT|location|||
222||"The lights are turned off and the mall is empty.      Ronnie
walks out with Dennis."|stage direction|||
223||"(CONTINUED)
16."|unknown|||
224||CONTINUED:|stage direction|||
225|RONNIE|"Dennis, man, I'm glad we've got a
minute to talk. There's no easy
way to say this so I'm just going
to come right out with it. Mark
offered me the position of Head of
Mall Security. I know this isn't
easy for you to hear seeing as
you've been here longer than me.
But I want you to know that you're
my best friend and I'm only going
to accept the job if you're okay
with that."|speech|RONNIE|M|True
226||Dennis shrugs.|stage direction|||
227|RONNIE|"Well, you should know I've already
accepted and it's too late to turn
it down now. Every ship needs a
captain. So you were passed over.
Who gives a shit? Dennis, in
time, you'll come to accept
answering to me. Remember, there
aren't any leaders in friendship.
We cool?"|speech|RONNIE|M|True
228||"Dennis and Ronnie shake hands.    They walk out and lock
the doors behind them."|stage direction|||
229|RONNIE|"Hey, you want to go and grab a
beer or something?"|speech|RONNIE|M|True
230||"Dennis doesn't say anything and just walks to his car.
Ronnie follows."|stage direction|||
231|RONNIE|"Yeah, you're right. You're
probably in no mood to party after
that news. Well, try not to take
it too hard. See you later,
buddy."|speech|RONNIE|M|True
232||Ronnie leaves Dennis and walks to his car.|stage direction|||
233||EXT. TRAILER - NIGHT|location|||
234||"Ronnie's home is a shitty double-wide at the very end of
the shittiest trailer park in town."|stage direction|||
235||17.|unknown|||
236||INT. RONNIE'S BEDROOM - NIGHT|location|||
237||"Ronnie lives in a boy's room. There's all kind of
posters up with instructions on how to execute choke
holds, wrist locks, and other assorted death blows.
However, the biggest decoration is a large diagram of the
mall.
Ronnie stands in the middle of his room with his MOM
across from him. She's an old, thick boozer, with the
strength of a father and the love of a mother. She downs
a full beer and throws it against the wall."|stage direction|||
238||MOM|unknown|||
239||"You think you're ready for a shot
at the title, motherfucker?!"|location|||
240||RONNIE|unknown|||
241||I'm ready, Mom.|location|||
242||MOM|unknown|||
243||Ding ding.|location|||
244||"Ronnie and his Mom take to fighting. Ronnie's Mom is
surprisingly good and she lands the first blows to
Ronnie's cranium."|stage direction|||
245||RONNIE|unknown|||
246||Ow!|location|||
247||MOM|unknown|||
248||"What's wrong, baby?    Is your pussy
hurting?"|location|||
249||RONNIE|unknown|||
250||Fuck you!|location|||
251||"Ronnie attacks his Mom. He manages to scoop her and body
slam her to the ground. Ronnie's Mom flips out of it on
the ground. However, Ronnie holds onto her wrist and
stands up, thus locking in the submission hold."|stage direction|||
252||MOM|unknown|||
253||Ah!|location|||
254||RONNIE|unknown|||
255||You give?|location|||
256||MOM|unknown|||
257||Fuck you!|location|||
258||Ronnie flips the wrist lock tighter!|stage direction|||
259||MOM|unknown|||
260||Ow!|location|||
261||"(CONTINUED)
18."|unknown|||
262||CONTINUED:|stage direction|||
263|RONNIE|"You move with me, you go down.
You move against me and your arm
breaks."|speech|RONNIE|M|True
264||MOM|unknown|||
265|RONNIE|I give!|speech|RONNIE|M|True
266||RONNIE|unknown|||
267|RONNIE|What's that?|speech|RONNIE|M|True
268||MOM|unknown|||
269|RONNIE|I give!   Let me go, goddamn it.|speech|RONNIE|M|True
270||Ronnie lets his Mom go.     She shakes off the pain.|stage direction|||
271|MOM|"I can't believe you got that lucky
shit on me."|speech|MOM|F|True
272|RONNIE|Luck has nothing to do with it.|speech|RONNIE|M|True
273|MOM|You almost broke my arm.|speech|MOM|F|True
274|RONNIE|I'm sorry, Mom. Are you okay?|speech|RONNIE|M|True
275||MOM|unknown|||
276|RONNIE|Not really.|speech|RONNIE|M|True
277||"Ronnie's Mom rubs her arm. Ronnie drops his guard and
comes over to tend to his Mom's wounds. However, she's
only playing possum. Ronnie's Mom sees an opening and
attacks Ronnie at his legs. Ronnie goes down and the two
start wrestling again.
(NOTE: This plays as realistic as possible, no phony
punches or smooth/comedy fighting, it looks like a school
yard fight video. Sloppy and real.)"|stage direction|||
278||CUT TO:|unknown|||
279||INT. RONNIE'S BEDROOM - LATER THAT NIGHT|location|||
280||"Ronnie is laying in bed while his Mom chugs another beer
beside him. She's one-eye-closed punch-me-in-the-face
drunk. They're watching Ronnie on the news from earlier.
EDITED LOCAL NEWS SEGMENT:
Ronnie talks into microphone."|stage direction|||
281||"(CONTINUED)
19."|unknown|||
282||CONTINUED:|stage direction|||
283|RONNIE (V.O.)|"Yeah, well for your information,
I'm in charge of this whole BEEP
operation. I don't give a BEEP if
you believe me or not, Ms. Hot
BEEP BEEP news lady. Do you see
anybody else? BEEP no you don't.
As the law's right hand, I'm the
first line of defense against this
pervert. I'm here so that people
like you can live in your own
little happy world and think
places like this mall are safe and
fun. I'm the defender of this war
zone. Just me and my BEEP
flashlight."|speech|RONNIE|M|True
284||"The FEMALE REPORTER addresses the camera over FOOTAGE OF
RONNIE TASING SADDAMN."|stage direction|||
285|FEMALE REPORTER (V.O.)|"No comment as to why steps are not
being taken, but this Security
Guard feels like he is the only
one doing anything to protect the
people who visit Carolina Mall
from the suspect. For all of us,
I hope this isn't the case. Back
to you, Lindsay."|speech|FEMALE REPORTER|?|True
286||Ronnie turns off the television.|stage direction|||
287||(drunken slur)|unknown|||
288|MOM|I'm so proud of you, Ronnie.|speech|MOM|F|True
289|RONNIE|Do you think I did good?|speech|RONNIE|M|True
290||MOM|unknown|||
291|RONNIE|Hell yes.   You were great.|speech|RONNIE|M|True
292|RONNIE|Ah, you're just drunk.|speech|RONNIE|M|True
293|MOM|Nah, you did good.|speech|MOM|F|True
294|RONNIE|"Yeah, I usually don't come out to
the forefront like that."|speech|RONNIE|M|True
295||"(CONTINUED)
20."|unknown|||
296||CONTINUED:|stage direction|||
297|RONNIE (CONT'D)|"My official orders are Observe and
Report, but when Mark put me in
charge of mall security, something
inside of me changed. It's what
I've always wanted. Things
haven't always worked out, with
the whole... well, you know. But
this gives me faith that I can do
something great. This is my call
to duty and I'm going to answer.
I'm going to bust this fucking
pervert. I swear it on everything
I am. Anyway, I better get to
sleep. I got a big day tomorrow.
Good night, Mom."|speech|RONNIE|M|True
298||(off no answer)|unknown|||
299|RONNIE (CONT'D)|Mom?|speech|RONNIE|M|True
300||"On cue, Ronnie's Mom falls over in a drunken sleep. She
starts SNORING loud as hell. Ronnie gets out of the
covers and helps his Mom onto the bed. Ronnie tucks her
in like a loving son. He pries the bottle from her
fingers. Then, he grabs a pillow and goes to sleep on
the floor."|stage direction|||
301||INT. MALL - O'CHARLEY'S - DAY|location|||
302||"Ronnie walks up to O'Charley's. It's the one-step-up
restaurant that's in the mall. There's a BOUNCER out
front who watches over the store."|stage direction|||
303|RONNIE|You working the door here?|speech|RONNIE|M|True
304|BOUNCER|"That's what they tell me. They
needed to hire a little security
here in case the drunks get out of
line or whatever."|speech|BOUNCER|M|True
305|RONNIE|"Kind of funny they thought they
needed more security here. Ha.
You do realize that if anyone gets
out of hand, you need to call me
to handle the situation."|speech|RONNIE|M|True
306|BOUNCER|"I work for O'Charley's, not for
the mall."|speech|BOUNCER|M|True
307||"(CONTINUED)
21."|unknown|||
308||CONTINUED:|stage direction|||
309|RONNIE|"Granted, but you realize that my
jurisdiction supersedes any and
all other forms of security when
under the roof of Carolina Mall?"|speech|RONNIE|M|True
310|BOUNCER|"You know, I thought about getting
a job as a Mall Security."|speech|BOUNCER|M|True
311|RONNIE|You did?|speech|RONNIE|M|True
312|BOUNCER|"Yeah, man. I mean, I'm kind of on
extended vacation from college and
it's just like, I don't want to do
shit, you know what I mean? My
parents said I have to work if I
want to live at home, but I just
don't feel like doing anything.
This was the easiest job I could
find, I mean, what the hell could
be hard about being a bouncer in a
mall restaurant? But now that I
think about it, Mall Security
could be easier than this."|speech|BOUNCER|M|True
313|RONNIE|"My young friend, you are sorely
mistaken. Do you know how much
stuff I'm in charge of?"|speech|RONNIE|M|True
314|BOUNCER|No.|speech|BOUNCER|M|True
315|RONNIE|"A shitload. That's not even
counting the parking lot."|speech|RONNIE|M|True
316|BOUNCER|"Really? I thought you just kind
of chilled out and called stuff
into the police."|speech|BOUNCER|M|True
317|RONNIE|"No way, that's about like 75,
maybe 82 percent of it. There's
so much other stuff."|speech|RONNIE|M|True
318|BOUNCER|Like what?|speech|BOUNCER|M|True
