|character|text|type|character_clean|gender|principal_character
59|PAMELA|Of course not Polly!|speech|PAMELA|F|True
60||Pamela huffs, digs her heel into the rug.|stage direction|||
61|PAMELA (CONT'D)|"(it's a filthy word)
Los Angeles."|speech|PAMELA|F|True
62|DIARMUID|"You have only to go there and work
for two weeks. Collaborate. That's
it. You haven't signed the rights
over, yet."|speech|DIARMUID|F|True
63|PAMELA|Yet!|speech|PAMELA|F|True
64|DIARMUID|You must make it work Mrs Travers--|speech|DIARMUID|F|True
65|PAMELA|Oh I must, must I?|speech|PAMELA|F|True
66|DIARMUID|"You need the money. I don't want
you to see you-- (broke)."|speech|DIARMUID|F|True
67|"PAMELA
(OVER)"|"Stop saying money! It's a filthy,
disgusting word!"|speech|PAMELA|F|True
68|DIARMUID|I am picking up the telephone Mrs|speech|DIARMUID|F|True
69||Diarmuid gets up.|stage direction|||
70|PAMELA|I have final say?|speech|PAMELA|F|True
71|DIARMUID|You do.|speech|DIARMUID|F|True
72|"PAMELA
(TO HERSELF)"|I have final say.|speech|PAMELA|F|True
73|"(TO DIARMUID)
(MORE)
PAMELA (CONT'D)"|"And if I don't like what they are
doing to her?"|speech|PAMELA|F|True
74|DIARMUID|"You don't sign the papers. He
cannot make the film unless you
grant the rights."|speech|DIARMUID|F|True
75|(BEAT)|It's an exploratory trip--|speech|||
76||"Pamela looks at the cherry blossom again, a piece floats away
from the tree and sticks to her living room window."|stage direction|||
77|DIARMUID (CONT'D)|What do you say?|speech|DIARMUID|F|True
78|"PAMELA
(TO HERSELF)"|I want to keep my house.|speech|PAMELA|F|True
79||EXT. MARYBOROUGH PARK - DAY|location|||
80||"A large hand taps Ginty on the shoulder, she looks up and
smiles. TRAVERS GOFF (35) is handsome and rugged, a wild
poetic look, like Ted Hughes or Dylan Thomas."|stage direction|||
81|TRAVERS|"Excuse me ma'am, have you seen my
daughter? I was quite sure I had
left her around here somewhere!"|speech|TRAVERS|F|True
82||Ginty giggles.|stage direction|||
83|TRAVERS (CONT'D)|"Her name is Helen, no, Shirley, erm-
- goodness! I've quite forgotten!
Could it be Prunella?"|speech|TRAVERS|F|True
84|GINTY|No!|speech|GINTY|F|True
85|TRAVERS|Pamela?|speech|TRAVERS|F|True
86|GINTY|No.|speech|GINTY|F|True
87|TRAVERS|"You're right still doesn't sound
quite-- I'm sure I have a special
name for her--"|speech|TRAVERS|F|True
88|GINTY|Ginty!|speech|GINTY|F|True
89|TRAVERS|"Why, thank you ma'am! Ginty it is
of course!"|speech|TRAVERS|F|True
90|(BEAT)|Now, have you seen her?|speech|||
91|GINTY|It's me!|speech|GINTY|F|True
92||"Travers puts his nose right up to hers, peering into her
face."|stage direction|||
93|TRAVERS|"Gosh! So it is! Well, thank
goodness for that! I was positive I
was going to be beheaded for losing
Her Highness The Royal Princess
Ginty Mc Featherfluffy!"|speech|TRAVERS|F|True
94|GINTY|You can't lose me!|speech|GINTY|F|True
95|TRAVERS|"Never. I promise. I will never lose
you!"|speech|TRAVERS|F|True
96||"He swings her up onto his shoulders and gallops off through
the park, neighing like a horse."|stage direction|||
97|TRAVERS (CONT'D)|"Hurry now! We mustn't be late! The
adventure is about to begin!"|speech|TRAVERS|F|True
98||INT. PLANE - DAY|location|||
99||"Pamela is hot and bothered trying to wrestle a bulging carpet
bag into an overhead locker."|stage direction|||
100|FLIGHT ATTENDANT|Can I help you?|speech|FLIGHT ATTENDANT|M|
101|PAMELA|I'm perfectly capable thank you.|speech|PAMELA|F|True
102||The flight attendant tries to help anyway.|stage direction|||
103|PAMELA (CONT'D)|"They've used all the space; so
greedy."|speech|PAMELA|F|True
104||She glares at the people around her.|stage direction|||
105|FLIGHT ATTENDANT|"I'll take it Madam. I can put it
up here -"|speech|FLIGHT ATTENDANT|M|
106|PAMELA|"I don't want it up there. I want it
here, in the corresponding holding
area for my assigned seat!"|speech|PAMELA|F|True
107|FLIGHT ATTENDANT|"The flight's closing in just a few
moments Ma'am. I'll have to take
it."|speech|FLIGHT ATTENDANT|M|
108||"Pamela narrows her eyes at the attendant as if to say `I dare
you.' A woman, with an infant, stands up."|stage direction|||
109|"WOMAN
(TO ATTENDANT)"|"You can put my bag up front
instead."|speech|WOMAN|F|
110||"The flight attendant smiles thankfully and replaces the
woman's bag with Pamela's."|stage direction|||
111|"PAMELA
(TO WOMAN)"|"Will the child be a nuisance? It's
an eleven hour flight."|speech|PAMELA|F|True
112|"WOMAN
(TAKEN ABACK)"|Er-- no, I--|speech|WOMAN|F|
113|PAMELA|Jolly good.|speech|PAMELA|F|True
114||"Pamela gives her a watery smile and takes the seat next to
the window, she looks out at the tarmac.
She closes her eyes, takes a deep breath, opens her eyes
again and tucks her feet tidily together. She folds her hands
neatly into her lap and looks straight ahead."|stage direction|||
115|"PAMELA (CONT'D)
(TO HERSELF)"|I hope we crash.|speech|PAMELA|F|True
116||The passenger across the aisle hears her, horrified!|stage direction|||
117||EXT. GOFF RESIDENCE - MARYBOROUGH - DAY (1906)|location|||
118||"BIDDY (3) and MARGARET - the girls mother, delicate, weak -
stand outside of their lavish red-bricked home. Suitcases
bulge at their feet. Margaret breathes a sigh of relief as
she sees Travers hurrying towards them, he swings Ginty from
his shoulders and plops her on the ground."|stage direction|||
119|MARGARET|The carriage?|speech|MARGARET|F|True
120|TRAVERS|"Who needs a carriage my love? A
stroll is a gift!
(beat, excited)
Everybody ready?"|speech|TRAVERS|F|True
121|GINTY & BIDDY|Yes. Yep!|speech|GINTY & BIDDY|?|
122||Margaret takes her youngest child MOYA (1) from the nanny.|stage direction|||
123|TRAVERS|"Come along my team! We mustn't miss
the train."|speech|TRAVERS|F|True
124|MARGARET|"(to her staff)
Thank you so much. For everything."|speech|MARGARET|F|True
125|"GINTY
(TO NANNY)"|See you soon Katie Nanna!|speech|GINTY|F|True
126||"She picks up her own case; Katie Nanna turns away,
heartbroken."|stage direction|||
127|TRAVERS|Walking bus!|speech|TRAVERS|F|True
128||"The family get into line, one behind the other, Travers in
the lead."|stage direction|||
129|TRAVERS (CONT'D)|Don't forget Andrew!|speech|TRAVERS|F|True
130||"Ginty takes Andrew's leash, her own case and somehow helps
her sister too."|stage direction|||
131|TRAVERS (CONT'D)|Ready? And off we go!|speech|TRAVERS|F|True
132||"Passersby tut and shake their heads at the noisy display as
Travers and the girls march down the street."|stage direction|||
133|TRAVERS (CONT'D)|"Left, right, left, right! Coming
through!"|speech|TRAVERS|F|True
134||"Margaret stays for a beat, longingly taking in and storing a
picture of the home she leaves behind."|stage direction|||
135||EXT. DOWNTOWN MARYBOROUGH - DAY|location|||
136||The procession continues into the bustling downtown.|stage direction|||
137||EXT. TRAIN STATION - DAY|location|||
138||"It's hectic as tickets are purchased and a CLERK marks a
chalkboard with destinations and mileage. Ginty stops, looks
at the list. The last city is--"|stage direction|||
139||EXT. COUNTRYSIDE - DAY|location|||
140||"The Great Western Queensland train chugs its way Westward
from the verdant green of Maryborough toward the brown cake
of Allora."|stage direction|||
141||EXT. ANGLE ON MARYBOROUGH - DAY|location|||
142||"As it disappears. Ginty stands on the last train platform,
watching her home, her past, fade into the distance.
Ginty's face speaks resignation as it, and the train, recede
as billowing white smoke and dust fill the frame."|stage direction|||
143||INT. PLANE - DAY|location|||
144||"Pamela jolts in her seat, her eyes flit open. She's disturbed
by her dreams, she flicks her hand in front of her face as if
somehow batting the memories away. She sighs loudly and digs
her heel into the carpet of the plane."|stage direction|||
145||INT. LAX - ARRIVALS - DAY|location|||
146||"A bleary eyed Pamela carries her two bags into the arrivals
area. She's immediately hit by dazzling sunlight and a sea of
signs bearing the names of various passengers and companies:
she scans Paramount, Warner Brothers, MGM, finally falling
upon her own name - P.L. Travers - underneath ""Walt Disney
Presents""."|stage direction|||
147|PAMELA|Oh does he indeed?|speech|PAMELA|F|True
148||"She approaches the uniformed driver (RALPH - Mickey Mouse on
his lapel) who bursts into a beaming smile."|stage direction|||
149|RALPH|Travers? P.L. Travers?|speech|RALPH|F|True
150|PAMELA|Mrs.|speech|PAMELA|F|True
151|RALPH|"Welcome, Mrs P.L. Travers! Welcome
to the City of Angels."|speech|RALPH|F|True
152||Pamela sneers. He grabs her bags.|stage direction|||
153|RALPH (CONT'D)|Let me take those.|speech|RALPH|F|True
154|PAMELA|"I'm perfectly capable of-- Oh,
nevermind."|speech|PAMELA|F|True
155||Ralph ushers Pamela through the doors--|stage direction|||
156||EXT. LAX - DAY|location|||
157||--and into the sunlight.|stage direction|||
158|RALPH|"Sun came out to say hello just to
you."|speech|RALPH|F|True
159|PAMELA|Don't be preposterous.|speech|PAMELA|F|True
160||Pamela sniffs the air.|stage direction|||
161|PAMELA (CONT'D)|It smells. Like--|speech|PAMELA|F|True
162|RALPH|Jasmine.|speech|RALPH|F|True
163|PAMELA|--chlorine and sweat.|speech|PAMELA|F|True
164||Ralph chuckles.|stage direction|||
165|PAMELA (CONT'D)|It's dreadful.|speech|PAMELA|F|True
166||EXT. LIMOSINE - DAY|location|||
167||"The shiny black, tinted windowed limo cruises up La Cienega
Blvd, passing all kinds of monstrous architecture and garish
billboard advertising."|stage direction|||
168||INT. LIMOSINE - DAY|location|||
169||"Pamela is diminutive on the back seat of the sprawling car.
She eyes the champagne on ice, the flutes clinking in the in-
car bar."|stage direction|||
170|"PAMELA
(TO HERSELF)"|Absurd.|speech|PAMELA|F|True
171||Ralph looks at her in the rearview.|stage direction|||
172|RALPH|"You okay back there Mrs P.L.
Travers?"|speech|RALPH|F|True
173|PAMELA|"It's not Mrs P.L. It's just Mrs--
Oh, it's so hot."|speech|PAMELA|F|True
174|RALPH|"No problemo! We got a brand new air
conditioning system, Missus; cool
you right down in no time. Just
about make you feel like you're in
good old Engerland again! Things
they can put in cars these days--
(he shakes his head in"|speech|RALPH|F|True
175|AMAZEMENT)|Gosh almighty.|speech|||
176||"Pamela presses her fingers to her temples. She looks around,
finds a button, pushes it and the screen rises between
passenger and driver miraculously relieving her of Ralph's
natter."|stage direction|||
177|RALPH (CONT'D)|"(happy as a clam)
No problemo."|speech|RALPH|F|True
178||EXT. BEVERLY HILLS HOTEL - DAY|location|||
179||"With its pink facade and flag flying turrets the hotel
resembles a candy castle simmering under a midday sun.
The limo glides into the forecourt."|stage direction|||
180||INT. SUITE - BEVERLY HILLS HOTEL - DAY|location|||
181||"A porter opens the door to Pamela's suite and places her
belongings on a luggage stand in the hallway."|stage direction|||
182|PORTER|"Would you like me to unpack for you
ma'am?"|speech|PORTER|F|
183|PAMELA|Unpack?|speech|PAMELA|F|True
184|PORTER|"To take your items from their cases
and hang them in the wardrobe
ma'am."|speech|PORTER|F|
185|PAMELA|"Young man, if it is your wish to
handle ladies garments I suggest
you take employment in a
launderette."|speech|PAMELA|F|True
186||The porter has no idea what to say, he hovers at the door.|stage direction|||
187|PAMELA (CONT'D)|Yes?|speech|PAMELA|F|True
188||"His eyes flick to his empty palm and back to Pamela. She
closes the door on him."|stage direction|||
189|PAMELA (CONT'D)|Odd.|speech|PAMELA|F|True
190||She turns and for the first time takes in--|stage direction|||
191|PAMELA (CONT'D)|Oh my.|speech|PAMELA|F|True
192||"--The LUDICROUS suite she has been assigned; it is opulent
beyond imagine but it's classy decor has been rather
diminished by the array of Disney gifts splattered across
every surface of the room."|stage direction|||
193|PAMELA (CONT'D)|Oh no, no, no.|speech|PAMELA|F|True
194||"Disney Flowers, Disney champagne, Disney exotic fruit
baskets, Disney chocolates, Disney posters, cuddly Donald,
Pluto and Minnie toys and - taking up the entire bed - the
BIGGEST stuffed Mickey Mouse imaginable. Imagine it. Nope.
BIGGER!
Pamela cannot contain her horror. She stares at it in disgust
for a moment, and then her eyes fall upon three pears in the
fruit basket. She stops still for a second before rushing
over and picking them out. She turns them over in her hands
before an enormous wave of panic washes over her."|stage direction|||
195|PAMELA (CONT'D)|"(muttering to the pears)
This won't do."|speech|PAMELA|F|True
196||"She throws open the balcony doors for fresh air and is
greeted with dry arid heat, dust, dazzling sunlight--"|stage direction|||
197||EXT. GOFF HOUSE - ALLORA - DAY|location|||
198||"--Arid heat, dazzling sunlight. Travers, Margaret and the
children climb stand in a line at the top of a pathway. From
their perspective all there is to see is a cloud of swirling
red dust; it obscures and then gradually reveals her new
home. The surrounding land yellow and burnt - unlike the lush
greens of Maryborough. The house is ramshackle and meagre.
A swayback white nag wanders near a solitary tree and a few
skinny chickens strut about the porch."|stage direction|||
199|TRAVERS|"A palace! Complete with mighty
steed."|speech|TRAVERS|F|True
200|GINTY|And chickens.|speech|GINTY|F|True
201||Travers puts an arm around her shoulder.|stage direction|||
202|TRAVERS|"We'll build beautiful memories here
my angel."|speech|TRAVERS|F|True
203||Margaret offers him a trusting smile.|stage direction|||
204|MARGARET|Yes.|speech|MARGARET|F|True
205||"Travers takes Ginty and Biddy's hands and they run towards
their new home. The chickens scatter."|stage direction|||
206|TRAVERS|"(in the distance)
--in this house you get to share a
bedroom!"|speech|TRAVERS|F|True
207||"Margaret looks at the surrounding area, there's simply
nothing but barren land and red dust for miles."|stage direction|||
208||"EXT. BEVERLY HILLS HOTEL - POOL - DAY
UNDERWATER"|location|||
209||"SPLOSH! A green bomb disturbs the tranquil surface and then
another SPLOSH!
We rise through the water to see Pamela on her balcony
throwing the pears, one by one, into the swimmer-free
swimming pool."|stage direction|||
210||INT. BEVERLY HILLS HOTEL - SUITE - CONTINUOUS|location|||
211|PAMELA|Good riddance.|speech|PAMELA|F|True
212||She breathes a sigh of relief and closes the balcony doors.|stage direction|||
213|"PAMELA (CONT'D)
(TO HERSELF)"|Well, first things first.|speech|PAMELA|F|True
214||"She gathers up the Disney paraphernalia and shoves it all in
a closet.
She picks up her bags and goes through to the bedroom where
the BIGGEST stuffed Mickey Mouse imaginable takes up the
entire bed. Imagine it. Nope. BIGGER!"|stage direction|||
215|PAMELA (CONT'D)|Good Lord.|speech|PAMELA|F|True
216||"Pamela drops her bags, grabs Mickey and places him on the
floor, facing the wall."|stage direction|||
217|"PAMELA (CONT'D)
(TO MICKEY)"|"And you can stay there until you
learn the art of subtlety."|speech|PAMELA|F|True
218||"Pamela opens her carpetbag and begins to unpack. She takes
from it a bottle of pills, which she places on her night
stand, followed by another bottle and another and another.
The potions keep coming, as do creams and books and make-up,
the bag is endless. Things, things and more things come
streaming out of it and once the night stand is full she uses
windowsills and any other available surface for her miniature
Buddhas. Finally she takes out an impossibly large framed
picture of herself. She holds it up, admires it, takes down
an existing painting and replaces it with her own image."|stage direction|||
219|PAMELA (CONT'D)|There.|speech|PAMELA|F|True
220||"Pamela is restless, she looks around the room, stands in
front of a full length mirror, admiring herself. She turns
her face slightly to catch it at its best angle. She leans
forward and explores the contours of her face, surprisingly
unlined for a woman of her years. She smiles, full of vanity."|stage direction|||
221|"PAMELA (CONT'D)
(SATISFIED)"|"Yes.
(answering an imaginary"|speech|PAMELA|F|True
222|QUESTION)|"Well, no, I don't suppose I do
mind."|speech|||
223||"She laughs, but Pamela finds joy difficult so it comes out as
an ugly snort."|stage direction|||
224|PAMELA (CONT'D)|"Now, really! Flatterer!
(then scolding herself)
Silly girl."|speech|PAMELA|F|True
225||"She turns her attention away from the mirror and picks up a
remote control staring at it with bemusement. She points it
at the television hitting random buttons until suddenly the
TV bursts into life."|stage direction|||
226|PAMELA (CONT'D)|Oh!|speech|PAMELA|F|True
227||"She clicks again, the TV goes off, again and it's on. A
housewife advertises dish soap with glee, as if dish soap is
the greatest thing ever invented."|stage direction|||
228|PAMELA (CONT'D)|Soap for the brains.|speech|PAMELA|F|True
229||"She changes the channel and stares blankly at a man on a
black and white screen. It takes a moment before she realizes
that staring back at her is the charming, moustached, kindly
face of WALTER ELIAS DISNEY (58) on The Wonderful World of
Disney Show. Pamela raises an eyebrow--"|stage direction|||
230|PAMELA (CONT'D)|Well, well-- There you are.|speech|PAMELA|F|True
231||"CU: TV SCREEN
Walt is ringing a little bell but no sound comes out."|stage direction|||
232|WALT|"Don't worry! There's nothing wrong
with your television set. This is a
pixie bell, the sound is much too
high for human ears."|speech|WALT|F|True
233||Tinkerbell flies into shot.|stage direction|||
234|WALT (CONT'D)|Oh there you are Tink!|speech|WALT|F|True
235||She covers Walt in fairy dust.|stage direction|||
236|"WALT (CONT'D)
(LAUGHING)"|Hey! Get that stuff off of me!|speech|WALT|F|True
237|(TO AUDIENCE)|"You know, a little sprinkling of
fairy dust can make you fly!"|speech|||
238||"Pamela can't help but be drawn in for a tiny moment and then
just as quickly, narrows her mistrusting eyes at Walt and
switches him off."|stage direction|||
239|PAMELA|Off! That's how we deal with you.|speech|PAMELA|F|True
240||EXT. SUITE - BEVERLY HILLS HOTEL|location|||
241||A tray of untouched dinner sits outside the door.|stage direction|||
242||INT. SUITE - BEVERLY HILLS HOTEL - NIGHT|location|||
243||"Pamela lies in bed awake, staring at the ceiling, she shakes
her head - trying to free it of whatever is trapped in there.
The moonlight casts a shadow of Mickey on the wall beside her
bed."|stage direction|||
244||EXT. BEVERLY HILLS HOTEL - MORNING|location|||
245||"Pamela waits under the hotel awning, dressed immaculately,
not a hair out of place. The limo pulls up to the curb and
Pamela groans as she sees Ralph jovially jump out of the car
and rush round to open the passenger door."|stage direction|||
246|RALPH|Good morning Mrs!|speech|RALPH|F|True
247|PAMELA|"It's not Mrs, it's-- Oh, why do I
bother? We're just not going to get
it right are we?"|speech|PAMELA|F|True
248|RALPH|Hm?|speech|RALPH|F|True
249|PAMELA|"Will it be the same driver every
day?"|speech|PAMELA|F|True
250|RALPH|"(oblivious to her tone)
Yes ma'am! I'm all yours."|speech|RALPH|F|True
251|(BEAT)|Sun came out again!|speech|||
252|PAMELA|"You say it like you're surprised.
Like the sun is particular about
whom it appears for. It seems you
think that I am responsible for
it's miraculous dawning every day.
For goodness sake, it's California!"|speech|PAMELA|F|True
253|RALPH|It certainly is!|speech|RALPH|F|True
254||He gestures for her to get in.|stage direction|||
255|RALPH (CONT'D)|"(trying a British accent)
Madame."|speech|RALPH|F|True
256||Pamela grimaces.|stage direction|||
257||INT. LIMOSINE - CONTINUOUS|location|||
258||"Pamela tucks her legs in and folds her hands into her lap.
Ralph climbs into the driver's seat."|stage direction|||
259|PAMELA|(as much to herself as|speech|PAMELA|F|True
260|RALPH)|"I would so much rather be
accountable for the rain."|speech|||
261|RALPH|Oh, that's sad.|speech|RALPH|F|True
262|PAMELA|"Sad is entirely the wrong emotion.
I shan't bother explaining why;"|speech|PAMELA|F|True
263|IT'LL SIMPLY|"(she makes gesture for
flying over his head)
Zip!"|speech|IT'LL SIMPLY|?|
264|RALPH|Okey dokey.|speech|RALPH|F|True
265|PAMELA|The rain brings life!|speech|PAMELA|F|True
266|RALPH|So does the sun.|speech|RALPH|F|True
267|PAMELA|Be quiet!|speech|PAMELA|F|True
268|RALPH|Yes ma'am.|speech|RALPH|F|True
269||Ralph starts the engine and drives away.|stage direction|||
270||EXT. DISNEY STUDIOS - BURBANK - DAY|location|||
271||"THREE MEN in suits wave at the limo as it drives through the
enormous gates of Disney's Burbank Studio and pulls up in a
very twee forecourt.
They are: DON DAGRADI (45) and the SHERMAN BROTHERS, ROBERT
(34), he leans on an old worn cane and RICHARD (31), who has
a bright, sunny, almost cartoon-ish face.
Don opens the car door for Pamela and puts out a hand to help
her from the vehicle but she pushes it away."|stage direction|||
272|DON|Pamela! Good morning!|speech|DON|F|True
273|PAMELA|"It is so discomfiting to hear a
perfect stranger use my first name.
Mrs Travers. Please."|speech|PAMELA|F|True
274||The Sherman's look at each other. Uh oh.|stage direction|||
275|DON|I do apologize, Mrs Travers.|speech|DON|F|True
276|(BEAT)|"I am Don DaGradi, the script
writer."|speech|||
277|PAMELA|"Co-script-writer. I shall certainly
be having my say Mr. DiGraydi."|speech|PAMELA|F|True
278|DON|Gradi. Wonderful! I welcome it.|speech|DON|F|True
279|PAMELA|"If indeed we ever sign off on a
script."|speech|PAMELA|F|True
280||Bob and Dick flash each other a look. What the fu ?|stage direction|||
281|DON|"Uh. Okay, so this is the rest of
your team, Dick and Bob Sherman!
Music and lyrics."|speech|DON|F|True
282|(TO SHERMANS)|"Boys, this is the one and only Mrs
P.L. Travers, creator of our
beloved Mary."|speech|||
283|PAMELA|Poppins.|speech|PAMELA|F|True
284|DON|Who else?|speech|DON|F|True
285|PAMELA|"Mary Poppins. Never ever just Mary.
(to Dick and Bob)
A pleasure to meet you, though I
fear we shan't be acquainted for
too long."|speech|PAMELA|F|True
286|BOB|Excuse me?|speech|BOB|F|True
287|PAMELA|"These books simply do not lend
themselves to chirping and
prancing. No. Certainly not a
musical. Now, where is Mister
Disney? I'd very much like to get
this started and finished as
briskly as is humanly possible."|speech|PAMELA|F|True
288|BOB|Don?|speech|BOB|F|True
289||Not a music--? If you'll point me in his|stage direction|||
290|DICK PAMELA|direction?|speech|DICK PAMELA|?|
291|DON|"Uh-- erm. Ha! We had planned a
little tour of the studio for you"|speech|DON|F|True
292|"MRS TRAVERS--
PAMELA"|No thank you.|speech|MRS TRAVERS--PAMELA|?|
293|DON|--Wanted to show the place off.|speech|DON|F|True
294|PAMELA|No one likes a show off.|speech|PAMELA|F|True
295||Pamela takes herself off in the direction of a building.|stage direction|||
296|DON|Mrs Trav-- it's a long way to--|speech|DON|F|True
297||"Don hurries behind her, Bob looks like he is about to murder
the woman and Dick is finding the whole thing incredibly
amusing."|stage direction|||
298||EXT. DISNEY STUDIOS - BURBANK - DAY|location|||
299||"The Shermans, Don and Pamela are riding through the studios
on a golf buggy."|stage direction|||
300|PAMELA|I am perfectly capable of walking.|speech|PAMELA|F|True
301||"A couple of Disney characters (Donald and Goofy) bounce up to
the golf cart, waving brightly. Goofy opens his arms to
Pamela for a hug and she recoils in horror."|stage direction|||
302|PAMELA (CONT'D)|Shoo! Go away!|speech|PAMELA|F|True
303||"The characters stop bouncing and Di Gradi gives them a nod
meaning `beat it'."|stage direction|||
304|PAMELA (CONT'D)|Ghastly.|speech|PAMELA|F|True
