|character|text|type|character_clean|gender
117|MILES|"Jesus. Don't ask questions like that
up in the wine country. They'll think
you're a moron."|speech|MILES|M
118|JACK|Just tell me.|speech|JACK|M
119|MILES|"Color in the red wines comes from
the skins. This juice is free run,
so there's no skin contact in the
fermentation, ergo no color."|speech|MILES|M
120||(not really listening)|location||
121|JACK|Sure is tasty.|speech|JACK|M
122||EXT. FREEWAY - DAY|location||
123||The Saab heads north.|stage direction||
124||INT. SAAB - DAY|location||
125||The boys continue to drink and drive.|stage direction||
126|MILES|"Did you read the latest draft, by
the way?"|speech|MILES|M
127|JACK|Oh, yeah. Yeah.|speech|JACK|M
128|MILES|And?|speech|MILES|M
129|JACK|"I liked it a lot. A lot of
improvements. It just seemed overall,
I don't know, tighter, more...
congealed or something."|speech|JACK|M
130|MILES|"How about the new ending? Did you
like that?"|speech|MILES|M
131|JACK|Oh yeah. Much better.|speech|JACK|M
132|MILES|"There is no new ending. Page 750 on
is exactly the same."|speech|MILES|M
133|JACK|"Well, then I guess it must have felt
new because everything leading up to
it was so different."|speech|JACK|M
134||INT. GAS STATION #1 - DAY|location||
135||"Miles is pumping gas. Jack is stretching his legs nearby or
perhaps cleaning the windshield.
A CELLPHONE RINGS. Jack reaches into his pocket."|stage direction||
136||(looking at the phone)|location||
137|JACK|It's Christine.|speech|JACK|M
138||(snapping it open)|location||
139|JACK|Hey you.|speech|JACK|M
140|CHRISTINE (ON PHONE)|You guys having fun?|speech|CHRISTINE|F
141||"Christine's voice is so loud that Jack has to hold the phone
away from his ear."|stage direction||
142|JACK|"Yeah. All twenty minutes so far have
been a blast."|speech|JACK|M
143|CHRISTINE (ON THE PHONE)|Good. That's good.|speech|CHRISTINE|F
144||A silence, then --|stage direction||
145|JACK|So what's up?|speech|JACK|M
146|CHRISTINE (ON THE PHONE)|"Just seeing how you're doing. And,
um, Mom and I were starting to look
over the seating charts again, and
we're wondering if you wanted Tony
Levin to sit next to the Feldmans,
or should he be at one of the singles
tables?"|speech|CHRISTINE|F
147||Jack looks at Miles in a mute appeal for sympathy.|stage direction||
148|CHRISTINE (ON THE PHONE)|"So what do you think? With the
Feldmans?"|speech|CHRISTINE|F
149||Jack hasn't even really heard the question.|stage direction||
150|JACK|Yeah. The Feldmans.|speech|JACK|M
151||"As the conversation continues, Miles replaces the GAS PUMP,
screws the GAS CAP back on, and together the guys get back
into the car. We DRIVE AWAY WITH THEM."|stage direction||
152|CHRISTINE (ON THE PHONE)|"Really? Because I don't know, I was
thinking that --"|speech|CHRISTINE|F
153|JACK|"Well, then put him at the singles
table."|speech|JACK|M
154|CHRISTINE (ON THE PHONE)|"The problem with that is that then
there's one extra --"|speech|CHRISTINE|F
155|JACK|"Then put him with the Feldmans.
Whatever you and your Mom decide is
fine with me."|speech|JACK|M
156|CHRISTINE (ON THE PHONE)|"Don't dismiss me. I'm trying to
include you in this decision. He's
your friend."|speech|CHRISTINE|F
157|JACK|"I didn't dismiss you. I told you
what I thought, but it didn't seem
to matter, so you decide. Besides,
this is supposed to be my time with
Miles. I hope you're not going to
call every five minutes."|speech|JACK|M
158|CHRISTINE (ON THE PHONE)|"I'm not going to call every five
minutes, but this is important."|speech|CHRISTINE|F
159|JACK|"Honey, I'm just saying you know I
need a little space before the
wedding. Isn't that the point of
this? Isn't that what we talked about
with Dr. Gertler?"|speech|JACK|M
160||A silence. Then --|stage direction||
161|CHRISTINE (ON THE PHONE)|Why are you being so defensive?|speech|CHRISTINE|F
162|JACK|"I don't know, Christine. Perhaps
it's because I feel attacked."|speech|JACK|M
163|CHRISTINE (ON THE PHONE)|"I ask you one simple question, and
suddenly I'm attacking you."|speech|CHRISTINE|F
164|JACK|"Listen. I'll call you when we get
there, and we can talk about it then,
okay?"|speech|JACK|M
165|CHRISTINE (ON THE PHONE)|Bye.|speech|CHRISTINE|F
166|JACK|I love you.|speech|JACK|M
167|CHRISTINE (ON THE PHONE)|Bye.|speech|CHRISTINE|F
168||Jack SLAMS his cellphone shut, momentarily blinded with rage.|stage direction||
169|MILES|"Tony Levin? Why did you fucking invite
Tony Levin?"|speech|MILES|M
170||EXT. 405 FREEWAY - LATE AFTERNOON|location||
171||The Saab heads north -- now passing through LOS ANGELES.|stage direction||
172||INT./EXT. SAAB - LATE AFTERNOON|location||
173||Miles signals and begins to head for an EXIT.|stage direction||
174|JACK|Whoa, why are we getting off?|speech|JACK|M
175|MILES|"I've just got to make one quick stop.
Won't take a second."|speech|MILES|M
176|JACK|What?|speech|JACK|M
177|MILES|"I thought we could just say a quick
hello to my mother."|speech|MILES|M
178|JACK|"Your mother? Jesus, Miles, we were
supposed to be up there hours ago."|speech|JACK|M
179|MILES|"It's her birthday tomorrow. And I
don't feel right driving by her house
and not stopping in, okay? It'll
just take a second. She's right off
the freeway."|speech|MILES|M
180||EXT. 101 FREEWAY - LATE AFTERNOON|location||
181||The Saab takes an EXIT.|stage direction||
182|JACK (O.S.)|How old's she going to be?|speech|JACK|M
183|MILES (O.S.)|Um... seventy... something.|speech|MILES|M
184|JACK (O.S.)|That's a good age.|speech|JACK|M
185||"OMIT.
OMIT."|stage direction||
186||EXT. CONDO COMMUNITY STREET - DUSK|location||
187||"The Saab rounds a corner and parks in front of a modest CONDO.
SUPERIMPOSE:"|stage direction||
188||OXNARD, CALIFORNIA|unknown||
189||EXT. MILES'S MOTHER'S CONDO - DUSK|location||
190||"Approaching the front door, Miles pulls a BOUQUET OF FLOWERS
out of a plastic grocery store bag. Jack carries a bottle of
CHAMPAGNE.
Miles pulls a BIRTHDAY CARD out of the bag too."|stage direction||
191|MILES|Wait a second.|speech|MILES|M
192||"He pulls a PEN from his pocket and signs it. As he licks the
envelope, Jack rings the bell.
Moments later PHYLLIS comes to the door. She is a matronly
older woman in a nightgown and housecoat."|stage direction||
193|MILES AND JACK|Surprise! Happy Birthday!|speech|MILES AND JACK|M
194||"The boys offer up the flowers and champagne. Phyllis slurs
slightly as she speaks -- she's been doing some celebrating
of her own."|stage direction||
195|PHYLLIS|"My God. Miles. And Jack! What a
surprise. I can't remember the last
time you brought me flowers."|speech|PHYLLIS|F
196||They hug.|stage direction||
197|JACK|They're from both of us.|speech|JACK|M
198|PHYLLIS|"A famous actor bringing me flowers
on my birthday. Don't I feel special?"|speech|PHYLLIS|F
199|MILES|"A famous actor who's getting married
next week."|speech|MILES|M
200|PHYLLIS|"Oh, that's right. Isn't that nice? I
hope that girls knows how lucky she
is, marrying no less than Derek
Summersby."|speech|PHYLLIS|F
201||The boys follow her inside.|stage direction||
202||INT. MILES'S MOTHER'S CONDO - CONTINUOUS|location||
203|JACK|"Jeez, Mrs. Raymond, that was eleven
years ago."|speech|JACK|M
204|PHYLLIS|"Well, you were wonderful on that
show. I never understood why they
had to give you that brain tumor so
soon. Why that didn't make you the
biggest movie star in the world is a
sin. It's a sin."|speech|PHYLLIS|F
205|JACK|Yeah, well, you should be my agent.|speech|JACK|M
206|PHYLLIS|"If I was, I would sing your praises
up and down the street until they
put me in the loony bin. Now Miles,
why didn't you tell me you were coming
and bringing this handsome man? Look
how I'm dressed. I've got to run and
put my face on."|speech|PHYLLIS|F
207|JACK|You look fabulous, Mrs. Raymond.|speech|JACK|M
208||(over her shoulder)|location||
209|PHYLLIS|"Oh, stop it. Make yourselves
comfortable."|speech|PHYLLIS|F
210||(now around the corner)|location||
211|PHYLLIS|You boys hungry?|speech|PHYLLIS|F
212|MILES|Yeah, I'm hungry.|speech|MILES|M
213||Jack gives Miles a look.|stage direction||
214||(low)|location||
215|MILES|Just a snack. Calm down.|speech|MILES|M
216||"Miles leads Jack into this small condo. The TV is on, and
it's MESSY. Amid the newspapers and junk mail and dishes, an
AB-ROLLER and an ancient SCHWINN EXER-CYCLE sit forgotten in
a corner."|stage direction||
217||INT. MILES'S MOTHER'S KITCHEN - NIGHT|location||
218||"Miles finishes twisting ice trays into a MOP BUCKET as it
fills with water in the sink. He puts the champagne in and
carries it into the --"|stage direction||
219||INT. MILES'S MOTHER'S LIVING ROOM - CONTINUOUS|location||
220||"He takes a seat on the sofa next to Jack, who is watching
WHO WANTS TO BE A MILLIONAIRE?"|stage direction||
221|MILES|"Let me show you something. The secret
to opening champagne is that once
the cork is released, you keep
pressure on it so you don't --"|speech|MILES|M
222||"(concentrated on the
TV)"|location||
223|JACK|Just a second. Guy's going for $2500.|speech|JACK|M
224||Miles finishes opening the bottle with an elegant silence.|stage direction||
225|PHYLLIS (O.S.)|Ready for my close up!|speech|PHYLLIS|F
226||"The boys turn to see Phyllis now dolled up in thick make-up
and a PANTSUIT. Her eyebrows are painted and cock-eyed.
Overall she looks much worse than before."|stage direction||
227|PHYLLIS|"Oh, champagne! Miles, why don't you
bring that out onto the lanai? I
thought we could eat on the lanai."|speech|PHYLLIS|F
228||EXT. MILES'S MOTHER'S LANAI - NIGHT|location||
229||"Miles and Jack are seated in webbed chairs around a circular
glass table. They are mid-meal.
Everyone is more than a little lubricated, especially the
birthday girl as she returns from the kitchen with another
plate of food."|stage direction||
230|JACK|"Mrs. Raymond, this is delicious.
Absolutely delicious."|speech|JACK|M
231||(sitting)|location||
232|PHYLLIS|They're just leftovers.|speech|PHYLLIS|F
233|JACK|Is it chicken?|speech|JACK|M
234|PHYLLIS|"I could have made something fancier
if a certain someone had let me know
that a certain someone was coming
for a visit with a certain special
friend. Could have made a pork roast."|speech|PHYLLIS|F
235|MILES|It was a surprise, Mom.|speech|MILES|M
236|PHYLLIS|"And I could have already put clean
sheets on the other bed and the fold-
out. You are staying. Wendy, Ron and
the twins are picking us up at 11:30
to go to brunch at the Sheraton.
They do a magnificent job there.
Wendy is so excited you're coming."|speech|PHYLLIS|F
237||Silence. Jack freezes, his fork halfway to his mouth.|stage direction||
238|MILES|You talked to Wendy?|speech|MILES|M
239|PHYLLIS|"Just now. She's thrilled. And the
kids."|speech|PHYLLIS|F
240||(trying to be chipper)|location||
241|MILES|"Yeah, well. You know, Jack's pretty
eager to get up to... you know, but,
uh, yeah. We'll see how it goes."|speech|MILES|M
242|PHYLLIS|"Well, you boys do what you want. I
just think it would be nice for us
to be together as a family on my
birthday."|speech|PHYLLIS|F
243|MILES|Uh-huh.|speech|MILES|M
244||(wiping his mouth)|location||
245|MILES|I'll be right back.|speech|MILES|M
246||He gets up and heads into the house.|stage direction||
247||INT. MILES'S APARTMENT HALLWAY - NIGHT|location||
248||Miles heads toward...|stage direction||
249||INT. MILES'S APARTMENT BEDROOM - NIGHT|location||
250||"...and goes directly to her dresser, opening a drawer filled
with bras, panties and stockings.
He burrows through his mother's lingerie until locating a
CAN OF RAID. A can of Raid?
He twists open the bottom and pulls it apart, revealing it
to be a SECRET STASH for valuables disguised as a common
household product. Inside are stacks of ONE-HUNDRED DOLLAR
BILLS."|stage direction||
251||"(quickly peeling some
off)"|location||
252|MILES|...six, seven, eight,...|speech|MILES|M
253||"(one more for good
luck)"|location||
254|MILES|Nine.|speech|MILES|M
255||"His task complete, he closes the drawer, and as he stuffs
the bills in his pocket, his glance falls upon FRAMED PHOTOS
atop the dresser --
-- A proud NINE-YEAR-OLD MILES poses in front of his childhood
San Diego home, showing off a WAGON filled with freshly
harvested lettuce. On the wagon is a hand-lettered sign --
""10 cents a bunch.""
-- A Sears portrait shows the RAYMOND FAMILY: a much younger
Phyllis, her husband, and their two children -- a 12-year-
old Miles and seven-year-old Wendy.
-- Miles at his wedding. He and his bride VICTORIA look young
and attractive, their faces radiant and hopeful."|stage direction||
256||INT. MILES'S APARTMENT BATHROOM - NIGHT|location||
257||Miles enters, flushes the toilet and leaves.|stage direction||
258||EXT. MILES'S MOTHER'S LANAI - NIGHT|location||
259||"As Miles slides open the door and takes his seat again, Jack
is pouring Phyllis another glass."|stage direction||
260|PHYLLIS|"And what was that other one you did,
the one where you're the jogger?"|speech|PHYLLIS|F
261|JACK|"Oh, that was for, uh, wait... That
was for Spray and Wash."|speech|JACK|M
262|PHYLLIS|Spray and Wash. That's the one.|speech|PHYLLIS|F
263|JACK|"Yeah, I remember the girl who was in
it with me. She was something."|speech|JACK|M
264|PHYLLIS|"I just remember you jogging. So when's
the wedding?"|speech|PHYLLIS|F
265||(irritated)|location||
266|MILES|"This Saturday, Mom, remember? We
told you."|speech|MILES|M
267|JACK|"And Miles is my best man, Mrs.
Raymond. My main man."|speech|JACK|M
268||"(another drink of
wine)"|location||
269|PHYLLIS|"Miles, when are you going to get
married again?"|speech|PHYLLIS|F
270|MILES|I just got divorced. Phyllis.|speech|MILES|M
271|JACK|Two years ago, buddy.|speech|JACK|M
272|PHYLLIS|"You should get back together with
Victoria. She was good for you."|speech|PHYLLIS|F
273||Embarrassed for his friend, Jack just stares at his food.|stage direction||
274|PHYLLIS|She was good for you.|speech|PHYLLIS|F
275||(turning to Jack)|location||
276|PHYLLIS|"And so beautiful and intelligent.
You knew her, right?"|speech|PHYLLIS|F
277|JACK|Oh, yeah. Real well. Still do.|speech|JACK|M
278|PHYLLIS|"I'm worried about you, Miles. Do you
need some money?"|speech|PHYLLIS|F
279|MILES|I'm fine.|speech|MILES|M
280||Miles takes another drink of wine.|stage direction||
281||CUT TO BLACK:|unknown||
282||UNDER BLACK, a CARD --|stage direction||
283||SUNDAY|unknown||
284|MILES (O.S.)|Jack. Jack.|speech|MILES|M
285||INT. MILES'S APARTMENT BEDROOM - DAY|location||
286||"Jack finally awakens with a start and finds Miles standing
above him, shaking him.
WIDE --
As Jack gets up, we see he has crashed on Phyllis's bed
adorned with all her decorative PILLOWS."|stage direction||
287||INT. MILES'S MOTHER'S LIVING ROOM - DAY|location||
288||"Still in her pantsuit and smeared makeup, Phyllis lies
sprawled and snoring on the sofa. On the TV, ostensibly never
turned off the night before, is an inane CARTOON.
As Miles opens the front door, he spots Jack heading toward
the TV to turn it off. Miles waves him off."|stage direction||
289||(a loud whisper)|location||
290|MILES|She'll wake up.|speech|MILES|M
291||"As they leave and Miles closes the front door quietly behind
him, we PAN to the flowers still wrapped and forgotten on a
side table."|stage direction||
292||INT. ROADSIDE IHOP - DAY|location||
293||"TWO PLATES OF FOOD float in front of two breasts tucked inside
a zippered uniform.
WIDER --
Disheveled and unshaven, Jack and Miles are served breakfast
by a young, innocently sexy WAITRESS. Jack leers after her."|stage direction||
294|JACK|"Fuck, man. Too early in the morning
for that, you know what I mean?"|speech|JACK|M
295|MILES|"She's a kid, Jack. I don't even look
at that stuff anymore."|speech|MILES|M
296|JACK|That's your problem, Miles.|speech|JACK|M
297|MILES|"As if she'd even be attracted to
guys like us in the first place."|speech|MILES|M
298|JACK|"Speak for yourself. I get chicks
looking at me all the time. All ages."|speech|JACK|M
299|MILES|"It's not worth it. You pay too big a
price. It's never free."|speech|MILES|M
300||They eat in silence a moment.|stage direction||
301|JACK|You need to get laid.|speech|JACK|M
302||Miles shrugs off the comment.|stage direction||
303|JACK|"It'd be the best thing for you. You
know what? I'm going to get you laid
this week. That's going to be my
best man gift to you. I'm not going
to give you a pen knife or a gift
certificate or any of that other
horseshit."|speech|JACK|M
304|MILES|I'd rather have a knife.|speech|MILES|M
305|JACK|"No. No. You've been officially
depressed for like two years now,
and you were always a negative guy
anyway, even in college. Now it's
worse -- you're wasting away. Teaching
English to fucking eighth-graders
when they should be reading what you
wrote. Your books."|speech|JACK|M
306|MILES|I'm working on it.|speech|MILES|M
307||Miles concentrates on his eggs and hash browns|stage direction||
308|JACK|You still seeing that shrink?|speech|JACK|M
309|MILES|"I went on Monday. But I spent most
of the time helping him with his
computer."|speech|MILES|M
310|JACK|"Well, I say fuck therapy and what's
that stuff you take, Xanax?"|speech|JACK|M
311|MILES|And Lexapro, yes.|speech|MILES|M
312|JACK|"Well, I say fuck that. You need to
get your joint worked on, that's
what you need."|speech|JACK|M
313|MILES|"Jack. This week is not about me.
It's about you. I'm going to show
you a good time. We're going to drink
a lot of good wine, play some golf,
eat some great food, enjoy the scenery
and send you off in style."|speech|MILES|M
314|JACK|And get your bone smooched.|speech|JACK|M
315||"Jack spots the waitress coming out of the kitchen and motions
for more coffee. She nods and smiles, indicating she'll be
right over. Jack returns the smile and holds up a hand to
signal he'll wait. Jack turns back to see Miles watching
him."|stage direction||
316|JACK|What?|speech|JACK|M
317||EXT. CENTRAL COAST - DAY|location||
318||"In a series of shots, the Saab -- now with its TOP DOWN --
makes its way onto the 101 and travels past landmarks that
those familiar with the Santa Barbara area might recognize.
MUSIC accompanies this sequence that anchors us into the
rhythm of a road trip."|stage direction||
319||INT./EXT. SAAB - DAY|location||
320||"The car now descends the Santa Ynez Mountains and heads toward
Buellton. Miles and Jack must SHOUT to be heard in the open
car."|stage direction||
321|MILES|"You know what? Let's take the Santa
Rosa turnoff and hit Sanford first."|speech|MILES|M
322|JACK|"Whatever's closest, man. I need a
glass."|speech|JACK|M
323|MILES|"These guys make top-notch Pinot and
Chardonnay. One of the best producers
in Santa Barbara county."|speech|MILES|M
324||(looking out the window)|location||
325|MILES|"Look how beautiful this view is.
What a day!"|speech|MILES|M
326|JACK|I thought you hated Chardonnay.|speech|JACK|M
327|MILES|"I like all varietals. I just don't
generally like the way they manipulate
Chardonnay in California -- too much
oak and secondary malolactic
fermentation."|speech|MILES|M
328||EXT. SANTA ROSA TURN-OFF - DAY|location||
329||The Saab passes over the 101 and turns onto SANTA ROSA road.|stage direction||
330||INT./EXT. SAAB - DAY|location||
331||The boys now pass vineyards of immaculate grapevines.|stage direction||
332|MILES|"Jesus, what a day! Isn't it gorgeous?
And the ocean's just right over that
ridge. See, the reason this region's
great for Pinot is that the cold air
off the Pacific flows in at night
through these transverse valleys and
cools down the berries. Pinot's a
very thin-skinned grape and doesn't
like heat or humidity."|speech|MILES|M
333||"Jack looks at Miles, admiring his friend's vast learning and
articulateness.
The Saab now pulls of the road and makes its way down a long
gravel DRIVEWAY."|stage direction||
334|JACK|"Hey, Miles. I really hope your novel
sells."|speech|JACK|M
335|MILES|Thanks, Jack. So do I.|speech|MILES|M
336||(noticing)|location||
337|MILES|Here we are.|speech|MILES|M
338||EXT. SANFORD TASTING ROOM - DAY|location||
