|character|text|type|character_clean|gender|principal_character
34|ARTHUR|"Rude man. And who threw hot
Americano in whose face again?"|speech|ARTHUR|M|True
35|JAY|"I did in his. No half and half
neither. That shit burnt!"|speech|JAY|?|True
36||"Jay laughs hard, as does GARY, another crook. Arthur, out of
politeness, tries to join in the laughter."|stage direction|||
37|JAY|4.|speech|JAY|?|True
38|GARY|I burnt my sister's hair.|speech|GARY|?|
39|JAY|"(high fiving him)
Cool..."|speech|JAY|?|True
40|GARY|"Ho wanted to evict me, just 'cause
I don't fit her definition of
hygiene. Plenty of places to take a
shit, toilet's just one of them.
Just ask the a-rabs."|speech|GARY|?|
41|ARTHUR|"It's like a chat show, this.
(looking into an imaginary"|speech|ARTHUR|M|True
42|CAMERA)|"It's been said of my next guest, by
Jay the bandaged lunatic, that
she's `a sick-ass, whacked-out,
whacked-up asswipe'.
(to a PROSTITUTE)
Carmella, when did you first dream
of becoming a crack whore?"|speech|||
43|PROSTITUTE|Mother died when I was six.|speech|PROSTITUTE|M|
44|ARTHUR|Oh G-d, I hate when that happens.|speech|ARTHUR|M|True
45|PROSTITUTE|"My father raped me when I was
twelve."|speech|PROSTITUTE|M|
46|ARTHUR|"Sounds like you had six relatively
good years."|speech|ARTHUR|M|True
47|JAY|What do you do?|speech|JAY|?|True
48|ARTHUR|"I model riding boots, I spend
money, I sleep with women. But I
have weekends off and I am my own
boss."|speech|ARTHUR|M|True
49||The cell door swings open.|stage direction|||
50|OLDER COP 1|"Hey, The Drunk Knight. Your Fairy G-
d-lawyer's here.
5."|speech|OLDER COP 1|?|
51|"ARTHUR
(STANDING)"|"I never thought New York's
underbelly could be quite such
agreeable company. I shall never
forget you. Farewell."|speech|ARTHUR|M|True
52||The crooks look back at him sulkily. Arthur looks guilty.|stage direction|||
53||INT. 23RD PRECINCT. CORRIDOR. NIGHT - LATER|location|||
54||Arthur's attorney ELVERTON DEVERE is leaving with him.|stage direction|||
55|DEVERE|"I don't think your mother will be
pleased, Arthur."|speech|DEVERE|?|
56|ARTHUR|"Really, Elverton - if a chap can't
help out a few chums, whatever
their station in life."|speech|ARTHUR|M|True
57||The other crooks from the cell are leaving alongside them.|stage direction|||
58|ARTHUR (CONT'D)|"Each has given his or her word to
put the criminal life behind them."|speech|ARTHUR|M|True
59||EXT. 23RD PRECINCT. NIGHT - CONTINUOUS|location|||
60||Arthur steps into a blaze of paparazzi flashes.|stage direction|||
61|ARTHUR|"I am the Batman. Gotham can sleep
easy tonight."|speech|ARTHUR|M|True
62|JAY|"(points at A CAMERAMAN)
Don't point that shit at me, bitch!
I will FUCK YOU UP!"|speech|JAY|?|True
63||Jay attacks the cameraman violently. Gary piles in.|stage direction|||
64|HOMELESS ROBIN|Yes! Yes! Kill the lizards!|speech|HOMELESS ROBIN|?|
65||Arthur pushes past the press.|stage direction|||
66|PRESS|"Arthur! What will your mother say?
Didn't she send you here to get you
out of the British papers? Arthur!
6."|speech|PRESS|F|
67||He turns to those crooks who aren't fighting.|stage direction|||
68|ARTHUR|"Anyone need a job? My last driver
resigned after I filled his limo
with squirrels. Preferably sober,
clean driving licence?"|speech|ARTHUR|M|True
69||The crooks all look unsure. Apart from one....|stage direction|||
70||"TITLES
EXT. MANHATTAN- NIGHT"|location|||
71||"A different, extremely flashy car zips through Central Park,
the back full of released crooks, the huge Chicago guy - his
name's MARTY - at the wheel.
The car passes A MALE JOGGER. It stops and backs up. Arthur
opens a door and beckons the jogger, offering champagne. The
jogger gets in. The car sets off again."|stage direction|||
72|ARTHUR|"ARTHUR (O.S.)
Anyone know a good bar?"|speech|ARTHUR|M|True
73||EXT. CLUB - NIGHT|location|||
74||"The car pulls up outside a very rough-looking dive club. Out
falls Arthur, laughing his head off, along with champagne
bottles, footballs and rich boy's toys. Following him are
his crook friends, the jogger, TWO MIDDLE-AGED TOURISTS and A
DANCING MAN in a leotard twirling a big sign reading `CHEAP
APARTMENT RENTALS!'
Like the pied piper, Arthur leads his disciples into the bar."|stage direction|||
75|ARTHUR|JUMP CUT TO:|speech|ARTHUR|M|True
76||EXT. BAR - LATER|location|||
77||"Arthur staggers out, leading a bigger crowd! (IN A CONGA?)
He's even more drunk, arm in arm with Carmella the prostitute
and a very attractive young woman, SOFIA. He produces A BIG
ROCKET."|stage direction|||
78|ARTHUR|Stand back!|speech|ARTHUR|M|True
79||"He releases the firework; it flies at a crazy drunk angle,
people screaming and diving for cover. It explodes into a
shop sign reading `CHECKS CASHED'."|stage direction|||
80|ARTHUR|7.|speech|ARTHUR|M|True
81|"CARMELLA
(LAUGHING)"|"Oh, man. Nobody tell you about the
recession?"|speech|CARMELLA|F|
82|ARTHUR|The what?|speech|ARTHUR|M|True
83||EXT. MANHATTAN - NIGHT|location|||
84||"A very long line of excited people stand at an ATM, Arthur at
the front."|stage direction|||
85|ARTHUR|"Roll up, roll up, folks, let's fix
this thing right now.
(to his first customer)
How much, sir?"|speech|ARTHUR|M|True
86|FIRST MAN|Um. $800 please.|speech|FIRST MAN|?|
87|ARTHUR|"Coming right up.
(keys it in)
Fries with that?"|speech|ARTHUR|M|True
88||"The man laughs, along with others in the line, including
Sofia who catches his eye."|stage direction|||
89|ARTHUR (CONT'D)|"Congratulations everyone! THE
RECESSION'S OVER!"|speech|ARTHUR|M|True
90||Arthur dials a number on his gold iPhone.|stage direction|||
91|ARTHUR (CONT'D)|"Pierre? Arthur Bach-Templemead. Can
you squeeze me in for a little
snack? Yeah, just me and a couple
of mates."|speech|ARTHUR|M|True
92||INT. FANCY RESTAURANT - NIGHT - CONTINUOUS|location|||
93||"The Maitre D' enters from the kitchen and is stunned to find
the restaurant incredibly stuffed with people, so there's
standing room only. People are even sitting on tables. It's a
very eclectic mix of people.
An angry, stuffy old man and his wife and daughter sit
horrified at the center."|stage direction|||
94|ARTHUR (CONT'D)|8.|speech|ARTHUR|M|True
95||"Arthur's flanked by Carmella the prostitute and Sofia from
the ATM line."|stage direction|||
96|ARTHUR|"Pierre! We'd like 182 pate de foie
gras, 182 chateaubriand steaks, a
motherlode of chips and your entire
wine cellar please."|speech|ARTHUR|M|True
97||The daughter of the stuffy couple - she's ERICA - speaks.|stage direction|||
98|ERICA|Arthur?|speech|ERICA|F|True
99|"ARTHUR
(TAKEN ABACK)"|"Erica? Fancy meeting you here!
Er...Everybody, this is Erica - the
very best friend forever of my
girlfriend Susan. And Erica's
parents Ernest and Margaret.
(to Erica and her parents)
Are you familiar with the
expression `I can't explain
anything'?"|speech|ARTHUR|M|True
100|ERICA|Who are the women with you, Arthur?|speech|ERICA|F|True
101|ARTHUR|"Oh, um, this is Sofia. I believe
she works for Avis. Checks the cars
for dings, dead people in the
trunk, that sort of thing. And
this is Carmella. Anyway..."|speech|ARTHUR|M|True
102|ERICA'S FATHER|What do you do, Carmella?|speech|ERICA'S FATHER|?|True
103|CARMELLA|"Whatever you want. But no
penetration without a rubber."|speech|CARMELLA|F|
104||It's all gone a bit tense.|stage direction|||
105|ARTHUR|"Carmella's joking. She's actually
a...queen. Of a very small country."|speech|ARTHUR|M|True
106|ERICA'S FATHER|Is she now?|speech|ERICA'S FATHER|?|True
107|ARTHUR|"It's terribly small.
9."|speech|ARTHUR|M|True
108|ERICA'S FATHER|I see.|speech|ERICA'S FATHER|?|True
109|ARTHUR|"Rhode Island could beat the crap
out of it in a war."|speech|ARTHUR|M|True
110|ERICA'S FATHER|Yes, it's a small place.|speech|ERICA'S FATHER|?|True
111|ARTHUR|"85 cents in a cab from one end of
the country to the other. I'm
talking small."|speech|ARTHUR|M|True
112|ERICA'S FATHER|"I think I understand how small it
is."|speech|ERICA'S FATHER|?|True
113|ARTHUR|"Just had the entire country
carpeted, this is not a big place."|speech|ARTHUR|M|True
114|ERICA'S FATHER|You need to grow up, Arthur.|speech|ERICA'S FATHER|?|True
115|ARTHUR|"That's easy for you to say, you
haven't got 50 pairs of short
trousers hanging in your closet.
Maybe we should go somewhere else."|speech|ARTHUR|M|True
116|ERICA|Maybe you should.|speech|ERICA|F|True
117||He gets out his ultra-exclusive Black Visa Card.|stage direction|||
118|ARTHUR|"Could I have all those lobsters to
go, please?"|speech|ARTHUR|M|True
119||EXT. PIERRE HOTEL - DAY|location|||
120||"The bright dawn sun explodes on the windows of Arthur's
castle-like $56 million penthouse atop the Pierre Hotel."|stage direction|||
121||INT. ARTHUR'S APARTMENT - DAY - CONTINUOUS|location|||
122||"A huge jacuzzi is full of contented liberated lobsters,
surrounded by the most amazing toy boat armada in history."|stage direction|||
123|ARTHUR|10.|speech|ARTHUR|M|True
124||"We cut around the vast, opulent 20's apartment, scattered
with unconscious revellers from last night. A mixture of old
extravagance and modern excess, the place is stuffed with the
toys of the boy who has everything:
An old gun cabinet is stacked with enormous water rifles.
A `Bodyworlds' plastinated corpse is posed, swinging from a
chandelier, a bottle of champagne in its hand.
Damien Hurst's shark in formaldehyde is half out of its
smashed tank, a REVELLER'S FEET protruding from its jaws.
Unconscious partygoers are slumped on plush seats in a home
cinema themed to look like the set of `Roadrunner', while a
screen plays episodes of the cartoon.
A naked couple lie in a sleeping embrace in a room converted
entirely into a sandpit, complete with giant toys.
Big Chicago Marty, Arthur's new driver, lies on a big sofa,
consulting his sports pager.
Homeless Robin is filling pans and antique vases with water.
A huge photo of Arthur modelling riding boots fills a wall,
beside an old red London telephone box, converted into an
aquarium, bubbling with colorful fish."|stage direction|||
125|ARTHUR|GIRL (O.S.)|speech|ARTHUR|M|True
126|(PANTING)|More British!|speech|||
127||INT. BEDROOM - DAY - CONTINUOUS|location|||
128||Bowler-hatted Arthur and Sofia are having sex...|stage direction|||
129|ARTHUR|"Cup of tea? Nice hot cup of hot
Rosy Lee right up your fanny?"|speech|ARTHUR|M|True
130||"....beneath a rotating solar system mobile good enough to
grace a national planetarium, on a bed floating magnetically
three feet above the floor."|stage direction|||
131||INT. ARTHUR'S APARTMENT. HALLWAY - DAY - CONTINUOUS|location|||
132||"A key is turned and the door to the apartment opens. A
SENSIBLE WOMAN'S SHOE steps over a reveller."|stage direction|||
133|ARTHUR|11.|speech|ARTHUR|M|True
134||INT. ARTHUR'S APARTMENT. ARTHUR'S BEDROOM - DAY - CONTINUOUS|location|||
135||"Arthur and Sofia are in an even greater frenzy. The floating
bed is wobbling scarily."|stage direction|||
136|ARTHUR|"Hugh Grant Mr Bean self deprecation
mad cow disease Yorkshire pudding
bad teeth rain rain rain rain!"|speech|ARTHUR|M|True
137||INT. ARTHUR'S APARTMENT. GREAT ROOM - DAY - CONTINUOUS|location|||
138||AN OLDER WOMAN'S HAND pulls on A SURGICAL GLOVE.|stage direction|||
139||INT. ARTHUR'S APARTMENT. ARTHUR'S BEDROOM - DAY - CONTINUOUS|location|||
140||"The older woman enters the room carrying A PLASTIC TRAY AS
USED AT AIRPORT SECURITY. This is JANE HOBSON, the British
aristocracy's longest-serving nanny."|stage direction|||
141|ARTHUR|"(brightly, as he humps)
Morning, Hobson!"|speech|ARTHUR|M|True
142||"Unfazed, Hobson busies herself picking up Arthur's trousers,
and emptying wallet, matchbooks, and iPhone into the tray."|stage direction|||
143|HOBSON|Morning, Arthur.|speech|HOBSON|F|True
144||"She hits a remote. The curtains fly open. A HUGE TV flips on,
showing news coverage of Arthur's antics last night."|stage direction|||
145|HOBSON (CONT'D)|"I'm afraid your impromptu stimulus
package failed to reignite the
economy.
(reading a receipt)
De Cache Cocktail Lounge: $23,897?"|speech|HOBSON|F|True
146|ARTHUR|Umm...Celebration of Kwanzaa.|speech|ARTHUR|M|True
147||"Hobson's reading a text on Arthur's phone: `So excited ur
funding my movie!'"|stage direction|||
148|HOBSON|"The African heritage festival
celebrated five months from now?"|speech|HOBSON|F|True
149||She replies: `I was drunk. Piss off.'|stage direction|||
150|HOBSON|12.|speech|HOBSON|F|True
151|ARTHUR|"(noticing Sofia's stopped
having sex with him)
Why are you stopping? Oh, sorry.
How impolite of me. Sofia, this is
Hobson, my nanny."|speech|ARTHUR|M|True
152|SOFIA|Nanny?|speech|SOFIA|M|
153|HOBSON|He's merely shaped like an adult.|speech|HOBSON|F|True
154|SOFIA|Is she going to stay here?|speech|SOFIA|M|
155|ARTHUR|"Hobson, could you come back in a
minute and a half please?"|speech|ARTHUR|M|True
156|HOBSON|"Negative. You're seeing your mother
this morning."|speech|HOBSON|F|True
157|ARTHUR|Nobody told me.|speech|ARTHUR|M|True
158|HOBSON|"Actually I did, on the other side
of the vast moat of champagne known
as `last night'."|speech|HOBSON|F|True
159||"Hobson picks up Sofia's panties and bra from the floor like a
crime scene officer."|stage direction|||
160|HOBSON (CONT'D)|"I wouldn't recommend letting him
get used to your breasts, dear.
Addictive personality. He was at
mine until he was six."|speech|HOBSON|F|True
161|ARTHUR|Hobson! Really...|speech|ARTHUR|M|True
162|HOBSON|"I had to dab Tabasco sauce on the
nipples to see him off..."|speech|HOBSON|F|True
163|SOFIA|I can't do this.|speech|SOFIA|M|
164||"She pulls away from Arthur, grabs her clothes and jumps out
of bed, nearly tipping Arthur out."|stage direction|||
165|SOFIA|13.|speech|SOFIA|M|
166|HOBSON|"I support your decision 100%. Will
you be requiring a taxi, or just be
getting in a random passing car?"|speech|HOBSON|F|True
167||"Sofia storms to the door, clutching her clothes. Arthur can
see other revellers being removed by HOTEL SECURITY."|stage direction|||
168|HOBSON (CONT'D)|"Say goodbye to your new friends,
Arthur. They have to go back to the
recession now."|speech|HOBSON|F|True
169||Arthur covers his head with the sheet.|stage direction|||
170|ARTHUR|"Cancel my mother please, Hobson.
I'll work from bed today."|speech|ARTHUR|M|True
171||"But Hobson hits a touch-sensitive screen on the wall. The
magnetic bed thuds to the ground. She taps another control.
MUSIC: HORRIBLE, DEAFENING DEATH METAL"|stage direction|||
172|ARTHUR (CONT'D)|Not the death metal, please!|speech|ARTHUR|M|True
173|HOBSON|"(shouting over the music)
Aren't you a fan of Carcass?"|speech|HOBSON|F|True
174||Hobson reads off an album cover in a little wall screen.|stage direction|||
175|HOBSON (CONT'D)|"`Vomited Anal Tract' is surely a
classic of its genre."|speech|HOBSON|F|True
176|ARTHUR|OKAY, OKAY, I'LL GET UP!|speech|ARTHUR|M|True
177||Arthur sits up. Hobson stops the music.|stage direction|||
178|HOBSON|Good boy.|speech|HOBSON|F|True
179|ARTHUR|I'm going for a shower.|speech|ARTHUR|M|True
180|HOBSON|"I'll alert the media.
14."|speech|HOBSON|F|True
181||EXT. BALCONY SHOWER - DAY|location|||
182||"Arthur stands naked in his shower - a big glass cube jutting
out from the balcony like something from a David Blaine
stunt. Hot jets of water are blasted from holes in the cube's
ceiling. Arthur can see Manhattan far beneath his bare feet
as he showers."|stage direction|||
183|"ARTHUR
(SINGING)"|"To Bombay, a travelling circus
came..."|speech|ARTHUR|M|True
184||Arthur grabs a pair of binoculars which hang on a hook.|stage direction|||
185|HOBSON|"They brought an intelligent
elephant and Nellie was her
name...Hobson!"|speech|HOBSON|F|True
186||"We see Hobson on a little screen inset into the glass wall.
She's on a phone at Arthur's computer."|stage direction|||
187|ARTHUR|Female Tom Hanks!|speech|ARTHUR|M|True
188||INT. SITTING ROOM - DAY - CONTINUOUS|location|||
189||"Hobson - in front of an Ebay screen full of purchases - picks
up her own pair of binoculars and looks down."|stage direction|||
190|ARTHUR|"ARTHUR (O.S.)
Heading east towards Park Avenue."|speech|ARTHUR|M|True
191||"Through Hobson's binoculars we see A MIDDLE-AGED
BUSINESSWOMAN who does look vaguely like a female Tom Hanks!"|stage direction|||
192|HOBSON|She's early today...|speech|HOBSON|F|True
193|ARTHUR|"Can we invite her up and dress her
as Forrest Gump?"|speech|ARTHUR|M|True
194|HOBSON|No.|speech|HOBSON|F|True
195|ARTHUR|Just for a laugh! We'll pay her.|speech|ARTHUR|M|True
196|HOBSON|Do your armpits.|speech|HOBSON|F|True
197|"(INTO PHONE)
(MORE)"|15.|speech|||
198|HOBSON (CONT'D)|"Mr. Miller? My employer
inexplicably agreed to purchase
your..."|speech|HOBSON|F|True
199|(READS SCREEN)|"`Authentic 1981 `Funshine' Care
Bear'? For $11,000 plus shipping
costs? Sorry, but that transaction
will take place over my dead body,
and I'm feeling rather well today."|speech|||
200||INT. SHOWER - DAY|location|||
201||Arthur's still peering down through his binoculars.|stage direction|||
202|(READS SCREEN)|"ARTHUR (O.S.)
Hobson! That was your birthday
present! You like bears!"|speech|||
203||A PRIEST WITH THIN SIDEBURNS emerges from A DINER...|stage direction|||
204|ARTHUR (CONT'D)|Father Wolverine...|speech|ARTHUR|M|True
205||A MASTURBATING MAN IN A 70TH STORY APARTMENT OPPOSITE...|stage direction|||
206|ARTHUR (CONT'D)|"Wank Williams...That man has the
constitution of an ox."|speech|ARTHUR|M|True
207||Hobson glances up at Arthur, washing himself on the screen.|stage direction|||
208|HOBSON|"That reminds me, clean your
genitals. Heaven knows what
wildlife that girl was harbouring
between her thighs."|speech|HOBSON|F|True
209||INT. ARTHUR'S DOJO. DAY - LATER|location|||
210||"Arthur, in expensive baggy yoga pants and collarless shirt,
is doing self-invented yoga to Indian `meditation' music."|stage direction|||
211|ARTHUR|"I give you `Sideways farting
spider'."|speech|ARTHUR|M|True
212||"Hobson is sitting, exasperated, going through various
expenditures."|stage direction|||
213|HOBSON|"Arthur, you have to stop giving
money away!
16."|speech|HOBSON|F|True
214|ARTHUR|I'm a philanthropist.|speech|ARTHUR|M|True
215|HOBSON|"With the emphasis on the `pissed'.
Really, what is it about unearned
wealth that brings out such idiocy
in those who have it and those who
want it? The way you're going,
you'll have spent your inheritance
before you've inherited it."|speech|HOBSON|F|True
216|ARTHUR|"(shifts to new pose)
`Eagle pointing at lesbian.'"|speech|ARTHUR|M|True
217|HOBSON|Why did you fire Jessica?|speech|HOBSON|F|True
218|ARTHUR|"What kind of yoga teacher won't let
a pupil invent positions? She was
a Nazi with a pan pipe C.D."|speech|ARTHUR|M|True
219|(CHANGING POSE)|`Upwards Pooping Astronaut'.|speech|||
220|HOBSON|"Interesting. It looks more like
`Rich twit hiding from mother.' May
I remind you, she finances your
preposterous existence..."|speech|HOBSON|F|True
221|ARTHUR|"I know, I know. Never bite the hand
that fists me."|speech|ARTHUR|M|True
222||EXT. MANHATTAN - DAY|location|||
223||"Arthur and Hobson are in a huge Bentley. Marty's at the
wheel, still in his Cubs shirt but sporting a chauffeur's cap
and tie. As he drives, he checks a bleeping sports pager. He
nearly hits a pedestrian, then goes back to the pager."|stage direction|||
224|MARTY|Sorry, fellas.|speech|MARTY|M|True
225|"HOBSON
(CONSPIRATORIAL)"|"You don't seriously intend to keep
employing this gentleman?
17."|speech|HOBSON|F|True
226|ARTHUR|"Give the guy a chance, Hobson. He
got laid off in Chicago..."|speech|ARTHUR|M|True
227|HOBSON|"But he doesn't know his way around
New York!"|speech|HOBSON|F|True
228|ARTHUR|"So? I want interesting, fun people
around me, not drones who just get
the job done..."|speech|ARTHUR|M|True
229||Arthur sees something out of the window.|stage direction|||
230|ARTHUR (CONT'D)|Marty! Stop the car!|speech|ARTHUR|M|True
231||Marty hits the brakes, pitching Arthur and Hobson forward.|stage direction|||
232||EXT. MIDTOWN MANHATTAN - NIGHT|location|||
233||Arthur hurries up to A SMALL GROUP OF TOURISTS.|stage direction|||
234|ARTHUR (CONT'D)|"WOMAN (O.S.)
The Chrysler Building. Designed by
William Van Allen..."|speech|ARTHUR|M|True
235||"A TOUR GUIDE wearing a name badge reading `Naomi' is talking.
She is gorgeous, wearing vintage clothes, clutching a
clipboard. We understand why Arthur stopped the car."|stage direction|||
236|NAOMI|"...and inspired by the machine age
of the 1920s, this magnificent
structure was the world's tallest
building for 11 months before the
Empire State stole its thunder."|speech|NAOMI|F|True
237||She looks out on her sullen, miserable tourists.|stage direction|||
238|NAOMI (CONT'D)|"The Chrysler got its name when the
builder went bust in the 1928
Cement Famine and had to melt down
his Chrysler to make the pointy bit
at the top. If you peer closely you
can still make out remnants of a
hub cap and a sticker reading `Honk
twice if you voted Hoover.'"|speech|NAOMI|F|True
239||Some tourists laugh. Some don't. Arthur's transfixed.|stage direction|||
240|NAOMI (CONT'D)|18.|speech|NAOMI|F|True
241|NAOMI (CONT'D)|"That was a joke, folks. It was
built for the Chrysler corporation."|speech|NAOMI|F|True
242||"Naomi shares an eye roll with A NEWSSTAND GUY who's clearly
in love with her."|stage direction|||
243|NAOMI (CONT'D)|"The spire is a beauty, especially
on a winter's morning when the sun
hits it and it just seems to...
GRUMPY FEMALE TOURIST"|speech|NAOMI|F|True
244|(INTERRUPTING)|How tall is it?|speech|||
245|NAOMI|"1047 feet madam, not allowing for
pigeon shit. Okay, let's cross."|speech|NAOMI|F|True
246||"Naomi leads the tourists across the busy road. She has to go
back to grab a teenager in the headphones, who didn't hear.
Arthur hurries alongside Naomi."|stage direction|||
247|ARTHUR|Can I join your tour please?|speech|ARTHUR|M|True
248|NAOMI|"Sure. It's $15, plus $5 for the
free authentic street pretzel.
Sorry, my bosses make the prices."|speech|NAOMI|F|True
249||Arthur produces his wallet full of high-end credit cards.|stage direction|||
250|NAOMI (CONT'D)|Sorry. I can't take cards.|speech|NAOMI|F|True
251|(BEAT)|"Ah, owe me it. I start on that
corner every day on the hour..."|speech|||
252||"Just as Naomi's reaching the other side, a cabbie, driving
very aggressively, nearly hits her."|stage direction|||
253|NAOMI (CONT'D)|"Hey, you big blind jerk! Doesn't
your braille windshield work?"|speech|NAOMI|F|True
254|"CABBIE
(ANGRY)"|"!NO ME HINCHAN LAS PELOTAS!
19."|speech|CABBIE|F|
255|NAOMI|"PEGUELO ENCIMA DE SU ASNO, USTED
PINCHAZO GRANDE SU MADRE ES UN PUTA
ENORMA Y SU PADRE NO TIENE NINGUIN
MARTILLO!"|speech|NAOMI|F|True
256||"The cabbie's shocked - but laughs and blows Naomi a kiss. She
smiles back."|stage direction|||
257|ARTHUR|Wow. What did you say?|speech|ARTHUR|M|True
258|NAOMI|"Just generalised criticism of his
parents and genitals.
(to the tourists)
Everyone make it over alive?
Excellent. Next we enter Times
Square, world famous for New Year's
Eve, when a Waterford Crystal Ball
descends at eye-poppingly slow
speed for the inexplicable
entertainment of a million drunk
fools. Many people think the square
is actually a square, despite
blatant evidence otherwise."|speech|NAOMI|F|True
259|(TO ARTHUR)|Sir? What shape is Times Square?|speech|||
260|ARTHUR|A circle?|speech|ARTHUR|M|True
261|"NAOMI
(LAUGHS)"|See? Morons.|speech|NAOMI|F|True
262||More tourists laugh this time. Some...|stage direction|||
263|"NAOMI
(LAUGHS)"|"GRUMPY MALE TOURIST
When do we get the pretzel?"|speech|NAOMI|F|True
264|NAOMI|Soon, sir. Soon.|speech|NAOMI|F|True
265||She checks her watch and leads the party inside a laundromat.|stage direction|||
266|NAOMI (CONT'D)|"Okay, next the very Laundromat once
used by George Gershwin, Donald
Trump...
20."|speech|NAOMI|F|True
267||INT. LAUNDROMAT - NIGHT - CONTINUOUS|location|||
268||"Naomi approaches a washing machine just as it ends its cycle
and makes a loud buzz."|stage direction|||
269|NAOMI|"...Mr Big from Sex and the City and
three of the 9-11 terrorists."|speech|NAOMI|F|True
270||"She starts unloading the machine of a large man's whites -
vests, underwear, shirts, all stained red by a baseball cap."|stage direction|||
271|NAOMI (CONT'D)|Oh, dad.|speech|NAOMI|F|True
272||"She transfers the laundry into a tumble dryer and feeds it
quarters. Arthur stays close."|stage direction|||
