|character|text|type|character_clean|gender|principal_character
10|"(THEN)
HIM"|"What he was, was John, and we loved
for it."|speech|HIM|M|
11|2|2 INT. DORM ROOM - DAY (HOME VIDEO)|speech|2|M|
12||AN|location|||
13||"Taken r. Sebastian. up l ^a
n�ghte Sebastian turns the camera on himself, holds
Sharpie pen, smiles.
SEBASTIAN (O.S.)
And he was always looked after by his
guardian angel and best friend."|stage direction|||
14||3|location|||
15|2|"3 EXT. CAMPUS - DAY (HOME VIDEO)
John walking down the quad, with ""DUMBASS"" written on his
forehead. People passing him are smirking."|speech|2|M|
16|JOHN|(to CAMERA, which is|speech|JOHN|M|True
17|SEBASTIAN)|"People are staring at me - is my fly
down?"|speech|||
18|SEBASTIAN|No, no, it's cool.|speech|SEBASTIAN|M|True
19||3. 3|unknown|||
20|"3 CONTINUED:
JOHN"|"All right, enough with the -
(as he gets another giggle)
- all right, what? What are you
looking at?"|speech|SEBASTIAN|M|True
21|SEBASTIAN|"Oh, wait, there's something on your
forehead.
John brushes it."|speech|SEBASTIAN|M|True
22|SEBASTIAN (CONT'D)|You got it. Leaf or something.|speech|SEBASTIAN|M|True
23|"JOHN
(DUBIOUS)"|A leaf. On my forehead.|speech|JOHN|M|True
24|SEBASTIAN|"Yeah, it musta had some sap on it.
They pass a cluster of CO EDS who laugh at John.
SEBASTIAN (O.S.) (CONT'D)
And then there's Jenny."|speech|SEBASTIAN|M|True
25|4|4 PHOTOS OF JENNY|speech|4|M|
26||"Looking, indeed, very cool, very put together.
SEBASTIAN (O.S.)"|stage direction|||
27|4|"Studious, hard-working, quiet.
PHOTOS OF A WILDER JENNY
In short-shorts, wet T-shirt, throwing water balloons at a
frat house. Standing on an empty keg of beer, rolling it
like it's a log.
SEBASTIAN (O.S.) (CONT'D)
Well, okay, sometimes not so quiet.
VIDEO OF JENNY
Ordering a bunch of guys around, telling who to go where, as
the camera ZOOMS OUT, we see they're playing touch football -
except she tackles. Hard. And then does a little victory
dance over the fallen. Jenny's the captain, in charge..."|speech|4|M|
28||"4-
4"|unknown|||
29||SEBASTIAN (O.S.) (CONT'D)|stage direction|||
30|4 CONTINUED:|"Okay, maybe a little high-spirited,
maybe voted Miss Kegger once or twice
too often on Fraternity ROW, but a good
girl underneath it all. Now could they
not fall in love?
TWO PHOTOS JUXTAPOSED
One of John ""flexing"" beside a lake, another of Jenny
screaming at a football game with a beer in her hand.
SEBASTIAN (O.S.) (CONT'D)
Now, in any decent love story, you
gotta have the great first meeting."|speech|4|M|
31|5|"5 INT. CAR - MOVING - DAY (VIDEO FOOTAGE)
Sebastian is obviously the passenger shooting John, who's
driving."|speech|5|M|
32|"SEBASTIAN
(ON TAPE)"|"All right, I'm zooming in. Whoa. Not
a flosser."|speech|SEBASTIAN|M|True
33|JOHN|"Turn it off.
And as he REACHES for it - WHAM'. He hits another car! The
camera goes flying. Fumbles. SCREAMS. YELLS."|speech|JOHN|M|True
34|JOHN (CONT'D)|Jesus Christ!|speech|JOHN|M|True
35|SEBASTIAN|"They're okay! They're getting out.
Sebastian manages to right the CAMERA and unsteadily films
John getting out of the car, heading towards the car he hit.
The passenger door opens and Jenny comes out. She's covered
in frosting and the remains of a birthday cake which she was
carrying in her lap. The damaged car is full of balloons."|speech|SEBASTIAN|M|True
36|JENNY|"Are you a complete idiot?!
SEBASTIAN (O.S.)
And so one of the truly great love
affairs of the late eighties began.
In the home video, Jenny advances on John, hurls the rest of
the cake at him, starts flailing at him with her hands."|speech|JENNY|F|True
37||5.|unknown|||
38||"The driver of the car, another co-ed, gets out and yells at
CAMERA (Sebastian).
SEBASTIAN (O.S.) (CONT'D)
Brought together by their love of fast
cars, spirited Baskin-
Robbins Dreamy Drizzle Ice Cream cake."|stage direction|||
39|"5
5 CONTINUED:"|"6 DIFFERENT PHOTOS NOW 6
John and Jenny both at typewriters.
SEBASTIAN (O.S.)
From there, they went on to work
together at the school newspaper.
SHOT OF JENNY IN THE NEWSPAPER OFFICE
Shot of Jenny standing at the head of a table full of
reporters.
SEBASTIAN (O.S.) (CONT'D)
Although, technically, they didn't work
together so much as John worked for
Jenny who was the editor of said
paper...
SHOT OF JENNY AND JOHN KISSING
In her office, through the semi-closed Venetian blinds.
SEBASTIAN (O.S.) (CONT'D)
Let's just say there were some flagrant
workplace violations.
7 EXT. COLLEGE CAMPUS - DAY (HOME VIDEO) 7
John and Jenny, both in cap and gowns, drinking from plastic
champagne glasses. John displays the top of his cap to
CAMERA: the words ""NEED JOB"" are spelled out in white
adhesive tape.
SEBASTIAN (O.S.)
The point is their love grew, blah blah
blah... And that love continues
tonight.
8 INT. RECEPTION ROOM - DAY 8
The wedding GUESTS APPLAUD, the lights come up, and Sebastian
concludes his toast."|speech|JENNY|F|True
40||"6.
8"|unknown|||
41||SEBASTIAN (O.S.)|stage direction|||
42|8 CONTINUED:|"And now, please join me in raising a
glass to my future neighbors down in
Florida, and to the dawn of both a
marriage end a brilliant journalistic
team, the new Woodward and Bernstein,
this time with sex. Bad sex, probably,
but - anyway: to John and Jenny
Grogan.
AND NOW PUSH IN ON JOHN AND JENNY"|speech|JENNY|F|True
43||She's had an ffect on|stage direction|||
44|8 CONTINUED:|"He's not so much break applause.e
him. They kiss as"|speech|JENNY|F|True
45||DISSOLVE TO:|location|||
46|"9
9 SNOW FALLING"|"PULL BACK TO REVEAL we're looking out a window.
JENNY (O.S.)
MmzmII[lm. That feels so good.
CONTINUE PULLING BACK TO REVEAL..."|speech|99 SNOW FALLING|?|
47||INT. HOTEL BATHROOM - NIGHT|location|||
48|"9
9 SNOW FALLING"|"The two of them sit on the edge of the bathtub, soaking their
sore feet. Jenny's still in her wedding dress, bunched up so
as not to get it wet. John has got the pant legs of his tux
rolled up.
Jenny takes a swig from a bottle of champagne, passes it to
John. He looks at her."|speech|99 SNOW FALLING|?|
49|JOHN|How do I get vou?|speech|JOHN|M|True
50|JENNY|What?|speech|JENNY|F|True
51|JOHN|"I'm serious. In what world does a guy
like me get someone like you?"|speech|JOHN|M|True
52|JENNY|"Are you kidding?
(leans on him)
You're part of the plan."|speech|JENNY|F|True
53|JOHN|The plan.|speech|JOHN|M|True
54||7-|unknown|||
55|"9
9 CONTINUED:
JENNY"|"Step one. Meet an incredibly sweet,
smart, sexy guy."|speech|JOHN|M|True
56|JOHN|Done. Step two?|speech|JOHN|M|True
57|JENNY|Marry him.|speech|JENNY|F|True
58|JOHN|"Check. Step three?
She smiles, puts her face right up to his..."|speech|JOHN|M|True
59|JENNY|Now that one's a surprise...|speech|JENNY|F|True
60||"They kiss and as we push past them, into the snowy window, we
END CREDITS and..."|stage direction|||
61||DISSOLVE TO:|location|||
62|JENNY|10 EXT. FORT LAUDERDALE STREET - DAY 10|speech|JENNY|F|True
63||"A HEAT MIRAGE. A battered Toyota Tercel comes over. a rise.
We follow the car through town, get"|stage direction|||
64||"SUPER: ""1990"""|location|||
65|JENNY|11 INT. CAR - DAY 11|speech|JENNY|F|True
66||Jenny driving. John clutching his portfolio on his lap. She|stage direction|||
67|JENNY|cuts a look at him.|speech|JENNY|F|True
68|JENNY|You okay?|speech|JENNY|F|True
69|JOHN|"Oh yeah.
12 EXT. FORT LAUDERDALE SUN-SENTINEL NEWSPAPER BUILDING - DAY 12
As jenny pulls up out front of the building."|speech|JOHN|M|True
70||INT. CAR - SAME|location|||
71|JOHN|She turns to John.|speech|JOHN|M|True
72|JENNY|You know you got this.|speech|JENNY|F|True
73||8.|unknown|||
74|"12 CONTINUED: 12
JOHN"|I know, I got it.|speech|JENNY|F|True
75|JENNY|Who are you?|speech|JENNY|F|True
76|JOHN|I'm John Grogan.|speech|JOHN|M|True
77|JENNY|"Wrong. You're John Friggin Grogan
who's about to get a job.
She leans over and gives him a big, long kiss."|speech|JENNY|F|True
78|JOHN|"Um, okay, see now I don't wanna get out
of the car."|speech|JOHN|M|True
79|"JENNY
JOHN�
JOHN"|"i really just wanna sit here and make
out with you."|speech|JENNYJOHN�JOHN|?|
80|JENNY|"--Get out of the car.
He nods, starts to get out, then pauses."|speech|JENNY|F|True
81|JOHN|Who am i again?|speech|JOHN|M|True
82|(QUICKLY)|"Kidding.
13 EXT. FORT LAUDERDALE SUN-SENTINEL NEWSPAPER BUILDING - DAY 13
As John crosses his fingers, waves and enters the building..."|speech|||
83||"ARNIE (V.0.)
Sebastian says you won some award?"|stage direction|||
84|(QUICKLY)|14 INT. EDITOR'S OFFICE - DAY (1990) 14|speech|||
85||ARNIE KLEIN -- fifties, never smiles, flowered shirts -- the|stage direction|||
86|(QUICKLY)|"editor of the Sun-Sentinel of Fort Lauderdale, Florida, is
flipping through John's portfolio."|speech|||
87|JOHN|"Yes, sir, I got a Mitchy.
(off Arnie's look)"|speech|JOHN|M|True
88||9.|unknown|||
89||14|location|||
90||JOHN (CONT'D)|location|||
91|14 CONTINUED:|"Like a Pulitzer, but for western
Michigan."|speech|JOHN|M|True
92|ARNIE|"A Mitchy. Min-hmm. So, tell me, why
did you want to leave the estimable -
(he flips to a story, reads"|speech|ARNIE|M|True
93|THE HEADING)|- Kalamazoo Gazette?|speech|||
94|JOHN|"Well, as you know, Sebastian and I were
in college together, and he was always
talking about South Florida... mostly
about the women of South Florida, but
anyway, after my wife and I got married
we thought it might be nice to come"|speech|JOHN|M|True
95|"DOWN HERE--
ARNIE"|For the women?|speech|DOWN HERE--ARNIE|?|
96|JOHN|Uh, no-- for the... the... uh...|speech|JOHN|M|True
97|ARNIE|For the work?|speech|ARNIE|M|True
98|JOHN|Yes. That.|speech|JOHN|M|True
99|ARNIE|Your wife's Jenny Havens, right?|speech|ARNIE|M|True
100|JOHN|Well, Jenny Grogan now--|speech|JOHN|M|True
101|ARNIE|She take the job at the Post?|speech|ARNIE|M|True
102|"JOHN
YEAH--
ARNIE"|I tried to get her over her|speech|JOHNYEAH--ARNIE|?|
103|"JOHN
OH--
ARNIE"|Damn fine writer.|speech|JOHNOH--ARNIE|?|
104||"10.
1"|unknown|||
105||4|location|||
106||ARNIE (CONT'D)|location|||
107|14 CONTINUED: (2)|"What's the matter, the Post didn't want
Yo m?"|speech|JOHNOH--ARNIE|?|
108|JOHN|"Well, she does features. I'm more a
straight news writer. This is a better
paper for that."|speech|JOHN|M|True
109|ARNIE|"Straight news writer, huh. Meaning you
think you're a reporter?"|speech|ARNIE|M|True
110|JOHN|Meaning I know I am.|speech|JOHN|M|True
111|ARNIE|"And the six other sweaty-palmed college
grads I'm interviewing today, you think
you're better than them?"|speech|ARNIE|M|True
112|JOHN|"No, sir. In fact, I'm pretty sure I'm
not. But I do know that I always seem
to surprise myself. Ten years ago, I
was doing bong hits and playing Donkey
Kong, never dreamed I'd get into
college. But I did, and I graduated
with honors. Two years ago, my buddies
told me that the most Jenny Havens
would ever say to me was, You're sweet,
but I don't like you in that way.. But
she did like me in that way-- and my
buddies can suck it because I married
her. I certainly never thought I'd win
some award with a dumbass name--"|speech|JOHN|M|True
113|"ARNIE
(POINTING)"|"The ""Mitchy."""|speech|ARNIE|M|True
114|"JOHN
(POINTING BACK)"|"Exactly sir. But i surprised myself
and I won it. And if you give me the
chance, I'm pretty sure I'll surprise
you, too.
Arnie considers him a moment."|speech|JOHN|M|True
115|ARNIE|"That's quite a speech, son. You
rehearse that, or come up with it on
the fly?"|speech|ARNIE|M|True
116||11. 14|unknown|||
117|"14 CONTINUED: (3)
JOHN"|Elevator, on the way up.|speech|ARNIE|M|True
118|(THEN)|"How'd I do?
Arnie just looks back at him.
15 INT. PARKED CAR - DAY 15"|speech|||
119||"Jenny is writing in her NOTEBOOK when we see John crossing
the street through the passenger window. She looks at him.
Afraid to ask."|stage direction|||
120|JENNY|So?|speech|JENNY|F|True
121|JOHN|"He's got me on a little thing they like
to call... Desert Storm--"|speech|JOHN|M|True
122|JENNY|"YOU GOT THE JOB!
She gets out of the car and the two embrace right there on
the street. She takes out her notebook, crosses something
off on her ""list."""|speech|JENNY|F|True
123|JENNY (CONT'D)|"okay... ""Jobs."" Done."|speech|JENNY|F|True
124|JOHN|So what's next? Lunch?|speech|JOHN|M|True
125|"JENNY
(KISSES HIM)"|"House.
16 EXT. 345 CHURCHILL ROAD - DAY 16
A HORN HONKING as a ca g nos by on the Dixie Highway in the
b.g. We tilt down to a very mixed neighborhood, to a modest
house, THE SOUND OF A TV BROADCAST OVER...
17 INT. 345 CHURCHILL - KITCHEN - DAY 17
News footage of Iraq's invasion of Kuwait on television. John
and Jenny sit at the table reading a different newspapers. He
glances at her..."|speech|JENNY|F|True
126|JOHN|"You like the quote about the speed
bumps?"|speech|JOHN|M|True
127||12. 17|unknown|||
128|"17 CONTINUED:
JENNY
(LOOKS)"|"""If they save even one life--"""|speech|JOHN|M|True
129|JOHN|"-""it would be worth it. And with that,
Janet Dickerson's mother's eyes filled
with tears."""|speech|JOHN|M|True
130|(THEN)|"That one just felt exactly right,
y'know?"|speech|||
131|JENNY|"Yeah, no, it's good. What happened to
the Desert Storm piece?"|speech|JENNY|F|True
132|JOHN|"That's it. The injured girl's dad's in
Kuwait. What, that's not in there?"|speech|JOHN|M|True
133|JENNY|"(looks at the article)
Uhhhh... they must've cut it... And
they kinda misspelled your name. John
Egan..."|speech|JENNY|F|True
134|JOHN|"What-- you're kidding--
He reaches for the paper, but she holds it away."|speech|JOHN|M|True
135|JENNY|"Forget it. It's good, John. It's got
facts, some color. It's a solid piece."|speech|JENNY|F|True
136|JOHN|"Thanks. I'm almost done with yours.
This idea of voting machines sounds"|speech|JOHN|M|True
137|"REALLY EFFICIENT--
JENNY"|"Well, except on the other page I talk
about what could happen--
He goes back to reading. She sips her coffee."|speech|REALLY EFFICIENT--JENNY|?|
138|JOHN|"Oh, it continues...
An awkward moment as he now searches for the new page, has to
fold back the paper. No escaping the fact that ie article is
longer and more important than his. She finally gets up..."|speech|JOHN|M|True
139||13.|stage direction|||
140|"17
17 CONTINUED: (2)
JENNY"|"You know what? The rest is just okay,
really pretty boring..."|speech|JOHN|M|True
141|JOHN|"No, no, I'm enjoying it...
He tortures himself and keeps reading. She moves to the sink,
starts to rinse out her cup..."|speech|JOHN|M|True
142|JOHN (CONT'D)|"Wow, they really gave you a lot of
space, didn't they?
She sets the cup on the counter, looks at the WILTED PLANT on
the sill."|speech|JOHN|M|True
143|JENNY|"Damn. I killed another one. How am I
ever going to take care of a kid, I
can't even keep a plant alive?
John looks up from the paper. ""Kid?"" She comes gives him a
kiss."|speech|JENNY|F|True
144||I'll see you later, Mr. Gorgan.|stage direction|||
145|JENNY (CONT'D)|She headsout, leaving John staring terrified at the plant.|speech|JENNY|F|True
146||"SEBASTIAN (V.0.)
A kid, huh..."|stage direction|||
147||18|location|||
148|JENNY (CONT'D)|18 EXT. SUN-SENTINEL OFFICE - DAY|speech|JENNY|F|True
149||Sebastian and John fill up at the coffee pot, start to move|stage direction|||
150|JENNY (CONT'D)|through the office throughout...|speech|JENNY|F|True
151|SEBASTIAN|"Well, what'd you expect? You bought a
house, man. A house with a mare
room..."|speech|SEBASTIAN|M|True
152|JOHN|What's wrong with a spare room?|speech|JOHN|M|True
153|SEBASTIAN|"It's empty, John. That's what's wrong
with it. And you know what else is
empty? Her womb."|speech|SEBASTIAN|M|True
154||14. 18|unknown|||
155|"18 CONTINUED:
JOHN"|"I'm starting to worry that we're
already at Step Six."|speech|SEBASTIAN|M|True
156|SEBASTIAN|What?|speech|SEBASTIAN|M|True
157|JOHN|"You know Jenny, she's got her whole
life organized and planned out...
Sebastian smiles at a secretary, turns back to John."|speech|JOHN|M|True
158|SEBASTIAN|You want my advice? Get her a PuPPY•|speech|SEBASTIAN|M|True
159|JOHN|A puppy.|speech|JOHN|M|True
160|SEBASTIAN|"Something other than you she has to
take care of.
(points at him)
You have a kid, you're a dad. You're
not you anymore. You have a dog,
you're a master. You're still a guy.
With a life."|speech|SEBASTIAN|M|True
161|JOHN|And a dog...|speech|JOHN|M|True
162|SEBASTIAN|"Whatever, man. You're still free.
You've stopped the clock."|speech|SEBASTIAN|M|True
163|JOHN|What clock?|speech|JOHN|M|True
164|SEBASTIAN|"Okay... you know in movies when
there's, like, a bomb and it's ticking
down, ten seconds left, and there's
some guy with a wire cutter going, ""red
wire... blue wire... which one do I
cut?"" And the guy finally just makes a
wild-assed guess and SNIP. Silence.
The world is saved."|speech|SEBASTIAN|M|True
165|JOHN|"Okay... is the bomb strapped to a
dog... because I'm not sure I'm"|speech|JOHN|M|True
166||15|unknown|||
167|"18 CONTINUED: (2) 18
SEBASTIAN"|"John, you buy this dog, you're saving
your world. Because that ticking you
hear, is not a bomb, it's her
biological clock.
John looks back at him."|speech|JOHN|M|True
168|JOHN|"Huh.
ARNIE .(O.S.)
Sebastian!
They both turn as Arnie sticks his head out of his office."|speech|JOHN|M|True
169|ARNIE (CONT'D)|Your travel's approved. Get outta here.|speech|ARNIE|M|True
170|SEBASTIAN|In motion.|speech|SEBASTIAN|M|True
171|JOHN|Where you going?|speech|JOHN|M|True
172|SEBASTIAN|"Colombia. I got a guy down there, says
he can put me next to Pablo Escobar--
I'm doing this piece, I follow a single
coca leaf from Colombia, to the streets
of Miami."|speech|SEBASTIAN|M|True
173|JOHN|"Yeah, you and I once talked about doing
something like that. We were gonna call
it, ""From Plant to Pusher."" Remember?"|speech|JOHN|M|True
174|SEBASTIAN|Not really.|speech|SEBASTIAN|M|True
175|"ARNIE
HEY-- GORGAN--
(JOHN LOOKS)"|"--there was another fire at the county
dump. Some kinda methane leak."|speech|ARNIEHEY-- GORGAN--|?|
176|JOHN|Actually, it's Grogan--|speech|JOHN|M|True
177|ARNIE|I want two paragraphs for the blotter.|speech|ARNIE|M|True
178||16.|stage direction|||
179|"I8
18 CONTINUED: (3)"|"John nods, looks off at Sebastian who now sits down at his
cluttered desk, pulls a DUFFLE BAG from under his desk. John
watches with envy as Sebastian starts stuffing cameras,
recorders, a bowie knife, into the duffle..."|speech|ARNIE|M|True
180|JOHN|"So uh, what kind of puppy?
Sebastian looks up at him."|speech|JOHN|M|True
181|JOHN (CONT'D)|To, y'know, cut the wire.|speech|JOHN|M|True
182|SEBASTIAN|"Get her a lab. They're supposed to be
just like little kids. But easier to
train."|speech|SEBASTIAN|M|True
183|19|"19 EXT. DOG BREEDER'S HOUSE - MORNING
As John and Jenny get out of the car. She looks at the house."|speech|19|?|
184|JENNY|This isn't the ihop...|speech|JENNY|F|True
185|JOHN|A little surprise first...|speech|JOHN|M|True
186|20|"20 INT. DOG BREEDER'S HOUSE - DAY
John is leading Jenny, her eyes closed, through a house
towards the kitchen. LORI, 55, leathery and smoking, is
going in front."|speech|20|?|
187|LORI|Sorry about the smell.|speech|LORI|F|True
188|JENNY|When can I look?|speech|JENNY|F|True
189|JOHN|"Just hang on...
Lori opens a door to a laundry room."|speech|JOHN|M|True
190|JOHN (CONT'D)|"Okay. Now.
Jenny opens her eyes and sees a utility room. Nine yellow
yipping Lab puppies tumble out of a cardboard box towards
John and Jenny."|speech|JOHN|M|True
191||17.|unknown|||
192||20|location|||
193||JOHN (CONT'D)|location|||
194|20 CONTINUED:|Happy Birthday.|speech|JOHN|M|True
195|JENNY|Oh my God... they're adorable...|speech|JENNY|F|True
196|(THEN)|"Wait a minute, my birthday's a month
from now."|speech|||
197|LORI|"That's okay, they can't leave for
another three weeks anyway."|speech|LORI|F|True
198|JENNY|John, we never even talked about this.|speech|JENNY|F|True
199|JOHN|"You're right. Let's go.
He's kidding. And besides, Jenny's already on the floor,
letting the puppies climb all over her."|speech|JOHN|M|True
200|JENNY|Look at you guys...|speech|JENNY|F|True
201|LORI|"I got papers on the mom and the dad, so
you can register these."|speech|LORI|F|True
202|JOHN|Is the father here too?|speech|JOHN|M|True
203|"LORI
(HESITATING BRIEFLY)"|"Oh, yeah, somewhere. Anyway, girls are
$400, boys are $375. Except this
little guy here."|speech|LORI|F|True
204||AND|location|||
205|"LORI
(HESITATING BRIEFLY)"|"She points to one male puppy, who is clearly the goofiest
most excited."|speech|LORI|F|True
206|LORI (CONT'D)|You can have him for $325.|speech|LORI|F|True
207|JENNY|How sweet. He's on clearance...|speech|JENNY|F|True
208|LORI|"Well, he's a little too stocky for the
breed, so he probably won't show."|speech|LORI|F|True
209|JENNY|"He's so sweet...
Marley & He Shooting Draft  18."|speech|JENNY|F|True
210|"20
20 CONTINUED: (2)
JOHN"|He likes you.|speech|JENNY|F|True
211|JENNY|John, I don't know if I'm ready for a|speech|JENNY|F|True
212|"PUPPY--
LORI"|"You have to wait three weeks for the
litter to get weaned, before you can
bring 'em home anyway."|speech|PUPPY--LORI|?|
213|JOHN|Plenty of time to get ready.|speech|JOHN|M|True
214|JENNY|"I won't even be here. I'm gonna be with
my sister then..."|speech|JENNY|F|True
215|JOHN|"No problem. I can take him. Be good
bonding time. Get him all trained in
time for you to come home.
A chuckle from Lori."|speech|JOHN|M|True
216|JOHN (CONT'D)|Let's give 'em all the scare test.|speech|JOHN|M|True
217|"LORI
(STOPS CHUCKLING)"|The what?|speech|LORI|F|True
218|JOHN|"I hear the best dog in the litter is
the one who doesn't spook easily. They
turn out to be the most people-
centered."|speech|JOHN|M|True
219|"LORI
(SLIGHTLY WORRIED)"|"Uh, how are you gonna--
John turns away, and then suddenly turns back with a loud
step and a ""BOO""! All of the puppies scatter. Lily barks.
But Clearance Puppy just leaps onto his shoes, his tail
wagging."|speech|LORI|F|True
220|LORI (CONT'D)|"Well, that's your guy.
John scoops him up. Clearance Puppy licks his face. John
hands him to Jenny. She lets him lick her face..."|speech|LORI|F|True
221||19.|unknown|||
222|"20 CONTINUED: (3) 20
JENNY"|I would've picked you anyway--|speech|LORI|F|True
223|JOHN|"Meant to be.
He watches her cuddle the puppy and knows he's done the right
thing.
21 EXT. LORI'S HOUSE -- DAY 21
Lori waves goodbye, check in her hand, as John and Jenny walk
to the car. Jenny carries a Polaroid of Clearance Puppy."|speech|JOHN|M|True
224|JENNY|"You really sure about this? I mean, a
puppy's a lot of work."|speech|JENNY|F|True
225|JOHN|"How hard could it be?
We hear A COMMOTION is coming from the woods, something
crashing through the brush, breathing heavily. They both
freeze as the sound comes their way."|speech|JOHN|M|True
226|JENNY|"What's that?
Just then they are nearly knocked off their feet by a huge,
rampaging Labrador, soaking wet, covered with mud and burrs.
It circles them, barking WILDLY, a crazed look in its eye. It
jumps up on John, muddies his shirt, then barrels past Lori
into the house, knocking over a chair on the porch as it
goes. A beat."|speech|JENNY|F|True
227|JOHN|"I think we just met the dad.
22 EXT. AIRPORT - DAY 22
John kissing Jenny good-bye. They finally part..."|speech|JOHN|M|True
228|JENNY|"Call me as soon as you get him home.
Oh, hey, we need a name."|speech|JENNY|F|True
229|JOHN|"How 'bout I just call him ""Clearance
Puppy"" until you get back. I only hope
he doesn't say his first word without
you."|speech|JOHN|M|True
230||20.|unknown|||
231|23|"23 EXT. LORI'S HOUSE - NIGHT
John steps out of his car and the puppy, now twice the size
he was three weeks ago, bounds over to him. A harried Lori
follows, a rope leash and instruction. sheet in hand."|speech|23|?|
232|JOHN|"Whoa! He got big... This is the right
one, right?"|speech|JOHN|M|True
233|LORI|"You should see him pack away the puppy
chow."|speech|LORI|F|True
234|JOHN|So, what if I run into any problems?|speech|JOHN|M|True
235|"LORI
(BACKING AWAY)"|"Oh. Sure, call me. All sales are
final, though. Not just for him. I
tell that to everyone."|speech|LORI|F|True
236|(QUICKLY)|You want help getting him in the car?|speech|||
237|JOHN|"No, that's okay, I'll just...
John opens the door, indicates that Marley should jump in.
Instead, the puppy runs around the car, barking, jumping up
on the bumpers. John finally catches him, lifts him up, puts
him on the front passenger seat atop some towels."|speech|JOHN|M|True
238|JOHN (CONT'D)|There we go.|speech|JOHN|M|True
239|(TURNS)|"Well, anyway, thanks for--
But Lori's already inside her house, the door closed.
24 INT. JOHN'S CAR - NIGHT 24
John and the puppy on the drive home. The puppy atop a pile
of towels. John looks at him."|speech|||
240|JOHN|"Hey... guy.
The dog just stares at him quizzically. Uncomfortable alone
with the dog, John turns on the radio. BOB MARLEY plays and
the puppy THUMPS HIS TAIL."|speech|JOHN|M|True
241||21.|unknown|||
242||24|location|||
243||JOHN (CONT'D)|location|||
244|24 CONTINUED:|"You like Bob Marley?
The dog THUMPS HIS TAIL AGAIN. John turns up the music.
THUMP. THUMP. THUMP faster this time."|speech|JOHN|M|True
245|"JOHN (CONT'D)
GOOD BOY--"|"(trying it out)
Bob?
(nothing, then)
Marley.
THUMP THUMP THUMP."|speech|JOHN GOOD BOY--|?|
246|JOHN (CONT'D)|"Marley. Okay-- Marley. Cool.
But now the pup starts wriggling towards John, John tries to
put him back..."|speech|JOHN|M|True
247|JOHN (CONT'D)|"No-- stay boy... stay.
(the dog crawls into his lap)
Okay, not really safe, bud--
Marley gets stuck with half his body draped over the console.
He remains like this, his tail thumping... John gives up."|speech|JOHN|M|True
248||JOHN (CONT'D)|location|||
249||"Alright, fine, but just this time.
THUMP. THUMP."|stage direction|||
250||25|location|||
251|JOHN (CONT'D)|25 EXT. 345 CHURCHILL ROAD - NIGHT|speech|JOHN|M|True
252||door. The dog|stage direction|||
253|JOHN (CONT'D)|"John pulls up in the driveway and opens the
jumps out."|speech|JOHN|M|True
254|JOHN|"This is our house...
The dog immediately pees on the ground."|speech|JOHN|M|True
255||JOHN (CONT'D)|location|||
256||And now it's yours.|stage direction|||
257||26|location|||
258|JOHN|"26 INT. KITCHEN - NIGHT
As John crouches down, shows him his bowls..."|speech|JOHN|M|True
259|JOHN|This one's water. This one's food.|speech|JOHN|M|True
260||22.|unknown|||
261|26 CONTINUED: 26|Marley starts pawing the food bag.|speech|JOHN|M|True
