|character|text|type|character_clean|gender|principal_character
54|GRAHAM|"Was he at home last night with you
or was he out and about with the
Wolfington brothers?"|speech|GRAHAM|M|True
55||"Graham moves around from behind the barbecue and heads
towards the house."|stage direction|||
56||(into phone)|location|||
57|GRAHAM|"Well, there was a little mischief
done to our crops last night."|speech|GRAHAM|M|True
58||Beat.|stage direction|||
59||(into phone)|location|||
60|GRAHAM|"I know he's a fine boy... No one's
saying otherwise."|speech|GRAHAM|M|True
61||"Graham steps through the back screen door into his
KITCHEN.
Graham holds the phone a little closer and talks in a HUSHED
VOICE."|stage direction|||
62||(into phone)|location|||
63|GRAHAM|"Listen Lee, I don't even mind if it
was him.  You could just talk to
him and that would be enough for
me... See it was kind of strange
finding the crops like that.  The
kids were... confused by it.  It
would take the strangeness away if
we knew it was Lionel and the
Wolfington brothers just messing
around..."|speech|GRAHAM|M|True
64||(beat, listens)|location|||
65|GRAHAM|The movies...|speech|GRAHAM|M|True
66||(beat)|location|||
67|GRAHAM|Are you sure?|speech|GRAHAM|M|True
68||(beat)|location|||
69|GRAHAM|"Okay, then... Thank you for your
patience Lee."|speech|GRAHAM|M|True
70||"Graham turns off the phone.  He turns to put it on the
counter and realizes his children are seated on the kitchen
floor with one of their two German Shepherds.  There is a
LARGE PUDDLE on the kitchen tiles."|stage direction|||
71|MORGAN|Houdini peed.  I think he's sick.|speech|MORGAN|M|True
72||Graham looks at the majestic dog.  It's shivering.|stage direction|||
73|GRAHAM|"Take him outside.  I'll call Dr.
Reynolds."|speech|GRAHAM|M|True
74||"Morgan and Bo lead their dog out with worried expressions on
their faces.
Graham grabs a handful of paper towels and places it on the
puddle of urine.  The DOORBELL rings with Graham still on his
knees on the kitchen floor.  He leans back so he can see down
the hall.
A balding police officer stands on the other side of the
screen door."|stage direction|||
75|GRAHAM|"That was quick Edgar.  I only
called you boys about two hours
ago."|speech|GRAHAM|M|True
76||OFFICER EDGAR PASKI nods that he knows.|stage direction|||
77|OFFICER PASKI|"Mrs. Kindleman twisted her ankle as
she put it, ""diving for her life""
when a bunch of school kids rode
down the sidewalk on skateboards.
She went down to Thorton's store
this morning and started spitting
on the new skateboards.  Spitting!
By the time I got there, Mrs.
Kindleman had sprayed the whole
damn place... She must have had a
cold or something.  It was enough
to turn a grown man's stomach."|speech|OFFICER PASKI|M|True
78||Beat.  Graham stares at Officer Paski.|stage direction|||
79|OFFICER PASKI|So what happened to your crops?|speech|OFFICER PASKI|M|True
80||CUT TO:|unknown|||
81||EXT.  BACKYARD JUNGLE GYM - LUNCHTIME|location|||
82||"Bo walks from the house with a large glass of water.  She
moves to Houdini, who sits in the shade by the picnic table.
Morgan pokes the barbecue fork into two meat patties on the
grill.  He places two pieces of cheese on the hamburgers,
before walking over to Houdini.
The two children sit down in the grass with the dog.
Bo is about to pour the glass of water into the dog bowl.
She stops.  Takes a tiny sip of the water first.
She holds the glass out to Morgan."|stage direction|||
83|BO|I think it's contaminated.|speech|BO|M|True
84|MORGAN|"You don't even know what that word
means."|speech|MORGAN|M|True
85||He drinks.|stage direction|||
86|MORGAN|"It's not contaminated.  It's just
tap water.  Pour it in his bowl."|speech|MORGAN|M|True
87|BO|It tastes funny.|speech|BO|M|True
88|MORGAN|"He licks his butt everyday.  He's
not going to mind."|speech|MORGAN|M|True
89||"Bo shrugs and pours it into the bowl.  Beat.
Houdini just sits staring at them.  He is not shivering.  He
doesn't drink.  He is unnaturally still.
Bo pushes the bowl closer.
HOUDINI MOVES...
BO'S HAND PULLS BACK...
HOUDINI'S JAWS SNAP SHUT IN THE AIR WHERE HER HAND USED TO
BE.  HE WAS JUST A FRACTION OF A SECOND LATER...
BEAT.  The children turn white."|stage direction|||
90|MORGAN|Houdini?|speech|MORGAN|M|True
91||HOUDINI BEGINS TO GROWL.  Bo stands up.|stage direction|||
92|MORGAN|Bo don't run.|speech|MORGAN|M|True
93||Houdini crouches down.|stage direction|||
94|MORGAN|What's wrong boy?|speech|MORGAN|M|True
95||THE DOG'S GROWL BECOMES DEEP, MENACING.|stage direction|||
96|MORGAN|Stop it Houdini!|speech|MORGAN|M|True
97||"The German Shepherd trembles.  His body tightens.  He's about
to leap.  Beat."|stage direction|||
98||(soft)|location|||
99|MORGAN|Bo, run.|speech|MORGAN|M|True
100||CUT TO:|unknown|||
101||EXT.  CROPS - LUNCHTIME|location|||
102||"Officer Edgar Paski stands facing Graham fifty feet away.
They are on opposite ends of the crop circle.  Beat.
The crops all around them sway as the wind blows.  Beat.
Officer Paski yells over the wind."|stage direction|||
103||(yelling)|location|||
104|OFFICER PASKI|It's the strangest thing Father.|speech|OFFICER PASKI|M|True
105||(yelling)|location|||
106|GRAHAM|Don't call me Father.|speech|GRAHAM|M|True
107||(yelling)|location|||
108|OFFICER PASKI|What's that?|speech|OFFICER PASKI|M|True
109||(yelling)|location|||
110|GRAHAM|"Don't call me Father.  It's just
Graham now."|speech|GRAHAM|M|True
111||(yelling)|location|||
112|OFFICER PASKI|Sorry.|speech|OFFICER PASKI|M|True
113||"They stands in awkward silence fifty feet away from each
other.  Beat."|stage direction|||
114||(yelling)|location|||
115|GRAHAM|"You said something was strange.
What's strange?"|speech|GRAHAM|M|True
116||(yelling)|location|||
117|OFFICER PASKI|The footprints.|speech|OFFICER PASKI|M|True
118||(yelling)|location|||
119|GRAHAM|What about them?|speech|GRAHAM|M|True
120||(yelling)|location|||
121|OFFICER PASKI|There are none.|speech|OFFICER PASKI|M|True
122||CUT TO:|unknown|||
123||EXT.  CORN CROPS - LUNCHTIME|location|||
124||"Officer Paski's knee touches the ground.  He points to a
single stalk of corn laying flat on it's side."|stage direction|||
125||(soft)|location|||
126|OFFICER PASKI|Look at where it's bent over.|speech|OFFICER PASKI|M|True
127||"Graham stands next to him and leans in.  The joint where the
stalk bends from the ground is a perfect ""L""."|stage direction|||
128|GRAHAM|It's not broken.|speech|GRAHAM|M|True
129|OFFICER PASKI|"What kind of machine can bend a
stalk of corn over without cracking
it?"|speech|OFFICER PASKI|M|True
130||"Graham looks around at the hundreds of thousands of corn
stalks bent over each other in a perfect wave."|stage direction|||
131||(softy)|location|||
132|GRAHAM|"Can't be by hand... It's too
perfect."|speech|GRAHAM|M|True
133||Beat.|stage direction|||
134|OFFICER PASKI|"Doesn't sound much like Lionel
Prichard and the Wolfington
brothers.  They can't take a piss
without wetting the front of their
pants."|speech|OFFICER PASKI|M|True
135||Graham, nods in agreement.  Officer Paski stands up.|stage direction|||
136|OFFICER PASKI|"Second thing this week I can't
explain."|speech|OFFICER PASKI|M|True
137|GRAHAM|What was the first thing?|speech|GRAHAM|M|True
138|OFFICER PASKI|"Some animals around the county
exhibiting uncharacteristic
behavior.  Sometimes violent
behavior.  Theo Henry had two of
his fingers bit off by his cow."|speech|OFFICER PASKI|M|True
139|GRAHAM|Sounds like a virus.|speech|GRAHAM|M|True
140|OFFICER PASKI|"No Father, they're edgy.  On alert.
Like they act when they smell a
predator around... Peeing on
themselves and everything."|speech|OFFICER PASKI|M|True
141||"We see a thought catch in Graham's eyes.  He turns back and
stares in the direction of the house.  You can barely see the
roof over the crops.  Beat."|stage direction|||
142||(preoccupied)|location|||
143|GRAHAM|Edgar, please don't call me Father.|speech|GRAHAM|M|True
144||"The two men stand as the wind blows lightly around them.
Officer Paski notices the still expression on Graham's face."|stage direction|||
145|OFFICER PASKI|What's wrong?|speech|OFFICER PASKI|M|True
146||Beat.|stage direction|||
147|GRAHAM|I don't hear my children.|speech|GRAHAM|M|True
148||CUT TO:|unknown|||
149||EXT.  BACKYARD - LUNCHTIME|location|||
150||"Morgan watches the thin line of smoke rising from the charred
patties on the grill next to the overturned picnic table.
Morgan's attention moves as the crops part and his father and
Officer Paski enter the backyard.  They stop cold when they
look in his direction.  They begin a slow walk towards him.
Morgan Hess is seated under the jungle gym with Houdini on
his lap.  Morgan is petting Houdini's fur gently.  Bo is on
top of the jungle gym curled up in a ball.
As Graham and Officer Paski get closer, they see Morgan is
crying.
Then they see the dog is laying on it side and has a BARBECUE
FORK DEEP IN ITS NECK.
Beat.
They stare at Morgan as he slowly pulls an inhaler from his
pocket and brings it to his mouth.  He inhales the asthma
spray.  Beat.  He lowers the inhaler so he can speak."|stage direction|||
151||(soft)|location|||
152|MORGAN|He wanted to kill Bo.|speech|MORGAN|M|True
153||Beat.  Graham stares at his ten-year old son.|stage direction|||
154|GRAHAM|Did he hurt you?|speech|GRAHAM|M|True
155||"Beat.  Morgan nods, ""No.""  His tough exterior breaks as his
face starts to tremble.  He starts crying.  Graham picks him
up in his arms."|stage direction|||
156||(whispers in his ear)|location|||
157|GRAHAM|I'm so sorry Morgan.|speech|GRAHAM|M|True
158||"Graham reaches up for Bo.  She has dirt and tears on her
face.  Beat.  She slowly climbs down.  Graham carries both
his children as they cry in his arms.
He starts towards the house.  Merrill walks out from the back
holding a bowl of food."|stage direction|||
159|MERRILL|"I used a little Tabasco in the
potato salad."|speech|MERRILL|M|True
160||Merrill sees Houdini lying under the jungle gym.|stage direction|||
161|BO|Houdini's sick.|speech|BO|M|True
162|GRAHAM|"Please tie up Isabelle to the back
of the shed.  Make sure the knot's
tight."|speech|GRAHAM|M|True
163||"Merrill stands still with potato salad in his hands.  He
nods.
The children watch over their father's shoulder as Merrill
runs to their other German Shepherd sitting quietly near the
house and leads her by her collar across the yard to the
shed.
Graham reaches the porch of his house and opens the screen
door.
The last thing the children see as they enter the house, is
the image of Officer Paski pulling the barbecue fork out of
their dead dog's neck."|stage direction|||
164||CUT TO:|unknown|||
165||INT.  BEDROOM - LATE EVENING|location|||
166||"Graham lies in bed.  He rests his cheek against the pillow as
he lies by himself."|stage direction|||
167|GRAHAM|"They're tough cookies, those two.
They think Houdini's playing with
you up there."|speech|GRAHAM|M|True
168||(beat)|location|||
169|GRAHAM|At least it got them to sleep.|speech|GRAHAM|M|True
170||Graham stares off.  Beat.  He smiles a little.|stage direction|||
171|GRAHAM|"Okay Miss Puzzle Master.  I got one
for you... What can make geometric
shapes the size of a football
field... and what would scare every
animal in this county?"|speech|GRAHAM|M|True
172||(beat)|location|||
173|GRAHAM|Have you figured it out yet?|speech|GRAHAM|M|True
174||(smiles)|location|||
175|GRAHAM|You probably have...|speech|GRAHAM|M|True
176||(beat)|location|||
177|GRAHAM|"Give me a hint Colleen... Is it
bigger than a bread box?"|speech|GRAHAM|M|True
178||DISSOLVE TO:|unknown|||
179||EXT.  HOUSE - NIGHT|location|||
180||"The large Hess farm house sits in the moonlight.
A MILLION CRICKETS AND BUGS FILL THE NIGHT AIR WITH SOUND.
THEY SUDDENLY STOP.
AN UNNATURAL SILENCE FILLS THE YARD."|stage direction|||
181||CUT TO:|unknown|||
182||INT.  BEDROOM - NIGHT|location|||
183||"Graham opens his eyes slowly as he stirs from his sleep.  His
daughter Bo stares at him from the edge of the bed.  She is
five inches away from his face.
Graham gets startled."|stage direction|||
184|GRAHAM|What's the matter?|speech|GRAHAM|M|True
185|BO|"I saw a monster.  Can I have a
glass of water?"|speech|BO|M|True
186||Beat.|stage direction|||
187|GRAHAM|"What's wrong with the water next to
your bed?"|speech|GRAHAM|M|True
188|BO|It tastes old.|speech|BO|M|True
189||"Graham slowly gets up from the bed.  He takes his daughter's
hand and starts out of the room."|stage direction|||
190|GRAHAM|"What's the rule about getting up in
the middle of the night?"|speech|GRAHAM|M|True
191|BO|Only for pee or poop.|speech|BO|M|True
192|GRAHAM|Right.|speech|GRAHAM|M|True
193||"Graham leads his four-year old daughter down the darkened
hall."|stage direction|||
194||CUT TO:|unknown|||
195||INT.  CHILDREN'S BEDROOM - NIGHT|location|||
196||"Morgan's body is half off his bed.  Graham gently lifts him
back onto the pillow and covers him up.
There are two glasses of water on Bo's bedside table.  Graham
moves to Bo's bed.  He sits on the edge of it.  She stares
back at him as she holds her panda."|stage direction|||
197||(soft)|location|||
198|GRAHAM|What are you thinking about?|speech|GRAHAM|M|True
199||(soft)|location|||
200|BO|"Why do you talk to mom when you're
by yourself?"|speech|BO|M|True
201||Beat.|stage direction|||
202||(soft)|location|||
203|GRAHAM|It makes me feel better.|speech|GRAHAM|M|True
204||(soft)|location|||
205|BO|Does she ever answer back?|speech|BO|M|True
206||(soft)|location|||
207|GRAHAM|No.|speech|GRAHAM|M|True
208||(soft)|location|||
209|BO|She doesn't answer me either.|speech|BO|M|True
210||"Beat.  They both sit quietly for a moment.
Graham's eyes drift to the bedroom window.  A LARGE
SILHOUETTED FIGURE STANDS ON THE ROOF IN THE DARKNESS AND
STARES AT HIM.
THE FIGURE MOVES.  HIS SHADOW PASSES OVER THE CHILDREN'S
BEDROOM AS HE JUMPS FROM THE ROOF.
Graham stands.  He looks to his daughter with startled eyes."|stage direction|||
211||(soft)|location|||
212|BO|"Get under a blanket.  They can't
get you under the blankets."|speech|BO|M|True
213||CUT TO:|unknown|||
214||INT.  FAMILY ROOM - NIGHT|location|||
215||"GREY SNOW FILLS THE SCREEN.  Merrill sleeps in front of the
family room television.
A hand gently shakes him.  Merrill wakes and looks up at his
brother zipping up his overcoat."|stage direction|||
216||CUT TO:|unknown|||
217||EXT.  FRONT DOOR - NIGHT|location|||
218||Merrill quickly puts on his boots at the front door.|stage direction|||
219|MERRILL|"Okay, this guy is trying to scare
us.  He's messed with our property,
he's coming around the house.  It's
time for an ass whoopin'!"|speech|MERRILL|M|True
220|GRAHAM|"This is not an intelligent way to
approach this."|speech|GRAHAM|M|True
221||"Merrill opens the front door.  It's pitch black outside.
Merrill turn to Graham and gestures with his fingers."|stage direction|||
222||(whispering)|location|||
223|MERRILL|"We both go outside and move around
the house in opposite directions.
We act crazy, insane with anger.
Make him crap in his pants and
force him around till we meet up on
the other side."|speech|MERRILL|M|True
224||Merrill brings his fingers together at the end of a circle.|stage direction|||
225||(whispering)|location|||
226|GRAHAM|Explain, act crazy?|speech|GRAHAM|M|True
227||(whispering)|location|||
228|MERRILL|Curse and stuff.|speech|MERRILL|M|True
229||(whispering)|location|||
230|GRAHAM|I'm not going to curse.|speech|GRAHAM|M|True
231||(whispering)|location|||
232|MERRILL|"You don't mean it.  It's just for
show."|speech|MERRILL|M|True
233||(whispering)|location|||
234|GRAHAM|"It doesn't sound natural when I
curse."|speech|GRAHAM|M|True
235||(whispering)|location|||
236|MERRILL|Just make noises then.|speech|MERRILL|M|True
237||(whispering)|location|||
238|GRAHAM|Explain noises.|speech|GRAHAM|M|True
239||(whispering)|location|||
240|MERRILL|Are you going to do this or what?|speech|MERRILL|M|True
241||(whispering)|location|||
242|GRAHAM|No I'm not.|speech|GRAHAM|M|True
243||(whispering)|location|||
244|MERRILL|"You want him coming in the house
next time?"|speech|MERRILL|M|True
245||"Beat.
They HEAR MOVEMENT OUTSIDE.  Merrill and Graham look out into
the darkness."|stage direction|||
246||(hushed tone)|location|||
247|MERRILL|On the count of three.|speech|MERRILL|M|True
248||(beat)|location|||
249|MERRILL|One... two... three.|speech|MERRILL|M|True
250||"Merrill and Graham go out the front door in opposite
directions."|stage direction|||
251||CUT TO:|unknown|||
252||EXT.  MERRILL'S SIDE OF HOUSE - NIGHT|location|||
253||"Merrill is in a full sprint.  He hugs the side of the
building as he runs."|stage direction|||
254|MERRILL|We're gonna beat your ass bitch!|speech|MERRILL|M|True
255||CUT TO:|unknown|||
256||EXT.  GRAHAM'S SIDE OF HOUSE - NIGHT|location|||
257||"Graham runs through the darkness around the first corner of
the house.  He waves his arms."|stage direction|||
258|GRAHAM|Ahhhh... I'm insane with anger.|speech|GRAHAM|M|True
259||"Graham spots a LARGE FIGURE darting around the corner ahead
of him."|stage direction|||
260|GRAHAM|"I've lost my mind!  It's time for
an ass whoopin'!"|speech|GRAHAM|M|True
261||CUT TO:|unknown|||
262||EXT.  MERRILL'S SIDE OF HOUSE - NIGHT|location|||
263||"Merrill turns a corner full speed.  THE LARGE FIGURE HAS COME
TO A STOP IN THE SHADOWS AHEAD OF HIM.  HE SEEMS TO BLEND
INTO THE DARKNESS WHEN HE'S STILL."|stage direction|||
264|MERRILL|I'm gonna tear your head off!|speech|MERRILL|M|True
265||"Merrill charges.  WE JUST MAKE OUT MOVEMENT IN THE DARKNESS
AS THE FIGURE DISAPPEARS AROUND THE CORNER."|stage direction|||
266||CUT TO:|unknown|||
267||EXT.  SIDE OF HOUSE - NIGHT|location|||
268||"Graham and Merrill come screaming around two corners and come
to a stop facing each other.  Beat.
They look around, panting heavily."|stage direction|||
269|GRAHAM|I cursed.|speech|GRAHAM|M|True
270|MERRILL|I heard.|speech|MERRILL|M|True
271||Graham's eyes drift above them.|stage direction|||
272|GRAHAM|He's on the roof.|speech|GRAHAM|M|True
273||"They follow the roof around the corner.  They find themselves
in the backyard.
Their eyes catch movement away from the house.  They just
catch A GLIMPSE OF THE LARGE FIGURE as he disappears into the
crops.  The swing on the swing set is still moving from being
hit.
They stare across the yard silently.  ALL WE HEAR IS THEIR
HEAVY BREATHING."|stage direction|||
274|MERRILL (V.O.)|It was very dark.|speech|MERRILL|M|True
275|GRAHAM (V.O.)|Yes it was.|speech|GRAHAM|M|True
276||CUT TO:|unknown|||
277||EXT.  PORCH - DAY|location|||
278||"Officer Edgar Paski stands on the porch with his note pad
open.  He faces Graham and Merrill."|stage direction|||
279|OFFICER PASKI|"You can't describe him at all?
Don't you think that's find of odd?"|speech|OFFICER PASKI|M|True
280|GRAHAM|"It does seem kind of odd doesn't
it?"|speech|GRAHAM|M|True
281|OFFICER PASKI|"I don't know whether to look for a
midget or a --"|speech|OFFICER PASKI|M|True
282|GRAHAM|He definitely wasn't a midget.|speech|GRAHAM|M|True
283|OFFICER PASKI|Okay.|speech|OFFICER PASKI|M|True
284||(beat)|location|||
285|OFFICER PASKI|So he was tall?|speech|OFFICER PASKI|M|True
286||(to Merrill)|location|||
287|GRAHAM|I would say so.|speech|GRAHAM|M|True
288|MERRILL|Probably.|speech|MERRILL|M|True
289|OFFICER PASKI|Over six feet?|speech|OFFICER PASKI|M|True
290||Beat.|stage direction|||
291|MERRILL|It was very dark.|speech|MERRILL|M|True
292|GRAHAM|Yes, it was.|speech|GRAHAM|M|True
293|OFFICER PASKI|We've established that.|speech|OFFICER PASKI|M|True
294||(beat)|location|||
295|OFFICER PASKI|"Just tell me about his clothing
then."|speech|OFFICER PASKI|M|True
296||Graham and Merrill stare at Edgar Paski.|stage direction|||
297|OFFICER PASKI|"Was he wearing a Scottish kilt or
jeans?"|speech|OFFICER PASKI|M|True
298||They keep staring.  Edgar closes his pad.|stage direction|||
299|OFFICER PASKI|"Let me ask you two something.
Don't be embarrassed by the answer.
It is possible... Just possible
now, you might have been chasing
each other around?  You said you
went in opposite directions."|speech|OFFICER PASKI|M|True
300|GRAHAM|"Edgar, it sounds as strange to me
saying it, as it is to you hearing
it.  But we couldn't see him.  He
stayed mostly in the shadows.  All
we could make out was movement."|speech|GRAHAM|M|True
301||(beat)|location|||
302|GRAHAM|"But I'll tell you something with
absolute certainty.  There was
someone watching our house last
night.  He was looking in my
children's windows and I want you
to find him Edgar."|speech|GRAHAM|M|True
303||(beat)|location|||
304|GRAHAM|"I need you to take this seriously,
just incase, it is something
serious."|speech|GRAHAM|M|True
305||The three men stand in the doorway.  Edgar opens his pad.|stage direction|||
306|OFFICER PASKI|I apologize.|speech|OFFICER PASKI|M|True
307||"Morgan walks up to the front door.  He holds up a baby
monitor."|stage direction|||
308|MORGAN|"Can I use Bo's old baby monitor as
a walkie-talkie?"|speech|MORGAN|M|True
309|GRAHAM|Yes.|speech|GRAHAM|M|True
310|MORGAN|It needs batteries.|speech|MORGAN|M|True
311|GRAHAM|Edgar, come inside.|speech|GRAHAM|M|True
312||"The three men follow Morgan into the house.  They pass
through the family room where Bo stands at the television.
She is staring at the screen.  ON THE SCREEN IS AERIAL
FOOTAGE FROM A HELICOPTER.  THE FOOTAGE IS OF A LARGE FIELD
WITH ENORMOUS CIRCLES AND DIAMONDS CARVED INTO ITS CROPS.
Bo changes the channel.  She finds a cartoon.  She sits down
on the sofa.
Morgan and the men, can't see the screen, and move into the
KITCHEN."|stage direction|||
313|OFFICER PASKI|"How certain are you, that this was
a male?"|speech|OFFICER PASKI|M|True
314|MERRILL|"I don't know any girls can run like
that."|speech|MERRILL|M|True
315||"Graham opens one of the cabinets and pulls down some
batteries.  He hands them to Morgan."|stage direction|||
316|MORGAN|These are D's; I need double A's.|speech|MORGAN|M|True
317|GRAHAM|I have some upstairs.|speech|GRAHAM|M|True
318||Graham starts out of the kitchen.|stage direction|||
319|OFFICER PASKI|"I don't know Merrill.  I've seen
some of those women on the
Olympics.  They could out run me
easy."|speech|OFFICER PASKI|M|True
320||"They all move into the
FAMILY ROOM.
Bo watches cartoons.  THE CARTOON MUSIC AND CARTOON PRAT
FALLS FILLS THE ROOM."|stage direction|||
321|MERRILL|"This guy got on the roof in like a
second."|speech|MERRILL|M|True
322|GRAHAM|"Bo, can you turn down the volume
until Officer Paski leaves?"|speech|GRAHAM|M|True
323||"Bo nods and moves to the television.  The pack of men follow
Graham up the
STAIRS."|stage direction|||
324|MERRILL|That roof is over ten feet high.|speech|MERRILL|M|True
325|GRAHAM|"He's telling you the truth, Edgar.
Whoever it was, is very strong and
can jump pretty high."|speech|GRAHAM|M|True
326||"They arrive on the landing and follow Graham into his
bedroom.  He moves into his
BATHROOM.
They all move in with him."|stage direction|||
327|OFFICER PASKI|"They got women's high jumping in
the Olympics.  They got these
Scandinavian women who could jump
clean over me."|speech|OFFICER PASKI|M|True
328||"Graham takes the clock radio from the sink.  Tries to open
the back."|stage direction|||
329|GRAHAM|"Shoot, it needs a screw driver.  I
have double A's in here."|speech|GRAHAM|M|True
330||"Graham waves the radio.  The men and Morgan move out of the
bathroom."|stage direction|||
