|character|text|type
92||"Raymond takes out his lighter and ignites it on high.
The old Cook's eyes slowly come back to life, transfixed
by the fire. Slowly he brings the flame close to the old
Cook's face."|stage direction
93||(in English)|unknown
94|RAYMOND|What did you see, old man?|speech
95||Drawn out of himself by the flame...|stage direction
96||(weakly)|unknown
97|OLD COOK|Gojira...Gojira...|speech
98||"Raymond shoots a look at the Second Official for an
explanation."|stage direction
99||(in English)|unknown
100|SECOND OFFICIAL|I have no idea what he is saying.|speech
101||(stronger)|unknown
102|OLD COOK|...Gojira!...Gojira!...GOJIRA!!|speech
103||"CUT TO:
16  EXT. GULF OF DEN SAN MIGUEL, PANAMA - DAY                   16"|unknown
104||"A small sea plane flies over this jungle region of
Panama, darting up the Gulf into the lush greenery of
the countryside.
Super:"|stage direction
105||"Guilfo de San Miguel, Panama - 45 km outside
of La Paz"|location
106||"Slowly the plane begins to descend, landing by a small
village."|stage direction
107||17  EXT. VILLAGE FISHING DOCK - MOMENTS LATER - DAY             17|unknown
108||"Several soldiers unload Nick's cargo as he steps out of
the plane onto the dock. As he walks towards shore he
SEES...
NICK'S P.O.V. - POLICE BARRICADE
Dozens of citizens as well as the press are gathered at
a police barricade; their access to the village denied.
Panamanian Police and U.S. military working together to
keep people out.
Marching up the shore to greet Nick is MAJOR TONY HICKS,
30's, efficient, who is spearheading this operation."|stage direction
109|MAJOR HICKS|Dr. Niko Topopolosis?|speech
110||(correcting)|unknown
111|NICK|It's Tatopoulos.|speech
112|MAJOR HICKS|Right. The worm guy.|speech
113||(to guards at blockade)|unknown
114|MAJOR HICKS|"Can someone get those people off the
beach?"|speech
115|NICK|"Excuse me, would you mind telling me
what the hell I'm doing here?"|speech
116|MAJOR HICKS|Follow me.|speech
117||The Major leads Nick up the beach away from the crowds.|stage direction
118|NICK|"You didn't answer my question. In
fact, for the last 18 hours no one has
answered any of my questions."|speech
119|MAJOR HICKS|"We have a situation on our hands that
requires your particular expertise."|speech
120||"ANGLE - DESTROYED VILLAGE HUT
Several soldiers and researchers are investigating the
site when Nick and the Major walk past."|stage direction
121|NICK|"Look, I may work for the Nuclear
Regulatory Commission but accidents
and spills are not my field."|speech
122|MAJOR HICKS|We know.|speech
123||"Major Hicks motions to some guards who clear a blockade
away from a jungle pathway. Major Hicks takes the
pathway."|stage direction
124|NICK|"Do you know that you just interrupted
a three year study of the Chernobyl
earthworm?"|speech
125|MAJOR HICKS|Yeah, you're the worm guy.|speech
126|NICK|"The radioactive contamination in that
area altered the earthworm's DNA! You
have any idea what that means?"|speech
127|MAJOR HICKS|"No, but I have the feeling I'm about
to find out."|speech
128|NICK|"It means that due to a man made
accident the Chernobyl earthworms are
now over seventeen percent larger than
they were before. Mutated by seventeen
percent?"|speech
129||Major Hicks stops, turns to Nick.|stage direction
130||(bemused)|unknown
131|MAJOR HICKS|Seventeen percent, huh? Sounds big.|speech
132|NICK|"They're enormous! A new species
created by man's recklessness. That's
what I've been trying to tell you, I'm
only a biologist. I take radioactive
samples and study them."|speech
133|MAJOR HICKS|Then you're perfect.|speech
134||(pointing to the ground)|unknown
135|MAJOR HICKS|"Here's your radioactive sample. Study
it."|speech
136||With that Major Hicks walks away.|stage direction
137|NICK|What sample?|speech
138|MAJOR HICKS|You're standing on it.|speech
139||Nick looks down, sees nothing.|stage direction
140|NICK|I don't see it.|speech
141||(no response)|unknown
142|NICK|Where is it?|speech
143||"We CRANE UP above him, pulling back farther and farther,
until we SEE he's standing inside of a 15 YARD LONG
GIGANTIC FOOTPRINT in the sand."|stage direction
144|NICK (CONT'D)|I don't see it!|speech
145||"Two scientists have spread out a tape measure to
document its length as two others inspect it with Geiger
counters. Nick sees them and realizes he's standing in a
remarkable discovery. He looks up ahead and SEES...
OVERHEAD TITLT SHOT - Foot steps...-
Five gigantic footsteps in front of him. Other
researchers examining the prints with all kinds of
equipment. Geiger counters, CLICK, CLICKING away. Nick
is stunned."|stage direction
146||18   EXT. TATTERED VILLAGE REMAINS - MOMENTS LATER               18|location
147||"Nick rushes to catch up with Major Hicks who walks
towards a command tent in the distance."|stage direction
148||(flabbergasted)|unknown
149|NICK|"That was a footprint. I was standing
inside a footprint."|speech
150|MAJOR HICKS|That's right.|speech
151|NICK|"But there's no animal in the world
that can make prints like that? Is
there?"|speech
152|MAJOR HICKS|"We're hoping you're going to help us
figure that out."|speech
153||"The Major gestures to the many villagers who are being
attended to. Some are injured, others are being examined
for radiation. The village has been decimated."|stage direction
154|NICK|Somebody must have seen it.|speech
155|MAJOR HICKS|"It happened so fast no one knew what
hit them 'til is was over."|speech
156||"A jeep pulls up and PETERS, a young researcher, comes
rushing over with a video tape in his hands. As he passes
Major Hicks..."|stage direction
157||(on the run)|unknown
158|PETERS|"Tape's in. The French finally released
it."|speech
159||"Peters takes off for the command' tent. Nick and the
Major follow.
COMMAND TENT - CONTINUOUS - DAY
Part military, part scientific command post. Lots of
activity. Peters waves the tape as he rushes over to a
television. Major Hicks and Nick follow."|stage direction
160|MAJOR HICKS|"A tanker was attacked and sunk
yesterday near the French Polynesians.
We think there's a connection."|speech
161|WOMAN SCIENTIST (ELSIE)|Is that the tape of the witness?|speech
162||"Excitedly, ELSIE CHAPMAN, heavy set, early 30's,
paleontologist and head of the research team, leads
several of her colleagues over to the t.v."|stage direction
163|NICK|Hi. Nick Tatopoulos...|speech
164|ELSIE|Ah, Elsie Chapman, paleontologist.|speech
165||"She's clearly attracted to him. This doesn't escape
Nick, who's not too comfortable with her flirtatious
glare. She turns to a scientist standing next to her,
DR. CLIVE CRAVEN."|stage direction
166|ELSIE (CONT'D)|"Dr. Craven, have you met the worm
guy?"|speech
167|DR. CRAVEN|Nice to meet you.|speech
168||"The t.v. turns on and we SEE the old Cook, rocking on
his bed, repeating over and over the same word..."|stage direction
169||(filtered through t.v.)|unknown
170|OLD COOK|...Gojira...Gojira...Gojira...|speech
171||"This is all too overwhelming for him. He turns from the
t.v. and looks out into the jungle.
Slowly he walks away, staring at something in the
distance with total awe. Elsie walks up next to him."|stage direction
172|ELSIE|"What could have possibly done all
that?"|speech
173||"We REVERSE ANGLE and SEE what they are staring at.
A gigantic path cut through the jungle.
Something of immense size has trampled and cut a deep
and wide path right through the jungle forest that goes
on for miles on end. Over the stunned face of Nick we
HEAR..."|stage direction
174||(filtered)|unknown
175|OLD COOK (O.S.)|...Gojira...Gojira...Gojira...|speech
176||CUT TO:|unknown
177||"T.V. MONITOR - JUNGLE FOOTAGE
The same beach scene we saw when Nick arrived. Over
it..."|stage direction
178||(filtered)|unknown
179|REPORTER|"...American and Panamanian troops
quarantined off a section of the
Panamanian jungle today amid
unconfirmed reports of a crashed Air
Force jet..."|speech
180||"WIDEN TO REVEAL:
19  INT. WNEW T.V. STATION - DAY                                19"|unknown
181||"As we WIDEN we see this is one of several wall mounted
monitors all showing channel WNEW. Through the glass
doorway nearby we see CHARLES CAIMAN, 40's, handsome,
entering the office."|stage direction
182|AUDREY (O.S.)|"Murray wants these copied to each
field producer..."|speech
183||"ANGLE - SECRETARY DESK
Standing in front of the desk is AUDREY TIMMONDS, early
thirties, attractive, small town girl who still hasn't
toughened in the big city and talking with her
co-worker, LUCY, sitting."|stage direction
184|AUDREY|"And I'm supposed to remind you to call
him on all of Caiman's expense
p.o.'s."|speech
185|LUCY|Speak of the devil.|speech
186||Just then Caiman passes behind them.|stage direction
187||(nervous)|unknown
188|AUDREY|"Think I should ask him? I'm going to
ask him. You think I should? I will."|speech
189||"Audrey makes the decision and bolts after Caiman. Lucy
rolls her eyes."|stage direction
190|LUCY|Oh girl...|speech
191||"ANGLE - CAIMAN
As he walks towards his office Audrey races up to him.
Seeing her, he walks faster hoping to avoid her. He
can't."|stage direction
192|AUDREY|Did you talk with Humphries?|speech
193|CAIMAN|This is not the place...|speech
194|AUDREY|Just tell me, did you talk with him?|speech
195|CAIMAN|"He said he'd consider it. It's between
you and Rodriguez."|speech
196|AUDREY|"Are you serious? He's going to
consider me for he job? What else did
he say?"|speech
197||"They arrive at his office. An enormous standee of
himself with the ACTION NEWS CREW is there."|stage direction
198|CAIMAN|"Why don't I tell you over dinner
tonight? Your place."|speech
199||He stops at his door. Audrey is startled.|stage direction
200|AUDREY|Mr. Caiman, you're married.|speech
201|CAIMAN|And you're beautiful...|speech
202|AUDREY|Mr. Caiman...|speech
203|CAIMAN|Call me Charlie.|speech
204||(stubbornly)|unknown
205|AUDREY|"Mr. Caiman, I've been doing extra
research for you after hours and
weekends for nearly a year. And I've
never asked for anything but this job
is really important to me. I'm too old
to be an assistant anymore. I need to
know this job is going someplace."|speech
206|CAIMAN|So have dinner with me tonight.|speech
207|AUDREY|I can't.|speech
208|CAIMAN|It's your choice.|speech
209||"Caiman shuts the door on her. She turns and is face to
face with the standee of Caiman. She takes out her
chewing gum and plasters it on his nose."|stage direction
210||"CUT TO:
20  EXT. JAMAICAN HIGHWAY - AERIAL SHOT - DAY                   20"|unknown
211||"Over the bumpy Jamaican highway we FOLLOW from above
several military jeeps racing in convoy.
Super:"|stage direction
212||Great Pedro Bluff, Jamaica|location
213||21  INT. JEEP - SAME                                            21|unknown
214||"Elsie, Nick and Clive are cramped together along with
Nick's equipment in the back of the jeep. Nick looks
very uncomfortable. Elsie looks at Nick...lasciviously."|stage direction
215|ELSIE|"Three years digging up worms in
Chernobyl? How did Mrs. Tatopoulos
handle it?"|speech
216|NICK|Oh, I'm not married.|speech
217|ELSIE|Really? A girlfriend then?|speech
218|NICK|No. Perhaps I work too much.|speech
219||(filtered)|unknown
220|ELSIE|"You mean to tell me that there is no
one who holds a special place in your
heart?"|speech
221||Nick seems to get lost in thought.|stage direction
222|NICK|Not for a long time, now.|speech
223|ELSIE|Well, I think you're cute.|speech
224||(awkward)|unknown
225|NICK|Oh, thank you.|speech
226||(whispered to Clive)|unknown
227|NICK|Is she always like this?|speech
228||(conspiratorially)|unknown
229|CLIVE|I had to beat her off with a stick.|speech
230||"The sound of a HELICOPTER ZOOMS overhead.
AERIAL SHOT - HELICOPTER - SAME - DAY
A helicopter ZOOMS past our convoy. As we FOLLOW the
helicopter we REVEAL...
JAMAICAN BEACH WITH A BEACHED CARGO SHIP - DAY
Taking up nearly the entire beach, an enormous cargo
ship lays on its side in the sand. Two gigantic holes,
ripped into its hull.
MILITARY JEEPS
Nick hops out and joins Major Hicks et al as they push
past the gathered crowd of onlookers. The group gives a
collective gasp as they see the ship for the first
time.
Three men (who we'll recognize from the Tahiti hospital)
take measurements of the holes in the ship."|stage direction
231|MAJOR HICKS|"Who are they? Lieutenant, get those
people away from there."|speech
232||(French accent)|unknown
233|RAYMOND|They are with me!|speech
234||"Everyone in the group turns to find Mr. Phillip
Raymond."|stage direction
235|MAJOR HICKS|And who are you?|speech
236||"Raymond hands him, as well as anyone who wants one, his
business card."|stage direction
237|RAYMOND|"CHARGEURES, property and casualty
insurance. We are preparing a report."|speech
238|MAJOR HICKS|You're fast.|speech
239|RAYMOND|That is our job.|speech
240|MAJOR HICKS|"Well your people are getting in the
way of my job."|speech
241|RAYMOND|"Major, what do you think could have
done this?"|speech
242|MAJOR HICKS|"Get your people out of there or I
will."|speech
243||"The Major walks away. Raymond studies him as he does.
ANGLE - SHIP
Nick can't take his eyes off the enormous holes in the
hull. He steps closer and turns to Peters, who's taking
radiation counts of the ship."|stage direction
244|NICK|Mind if I borrow this?|speech
245||"Peter hands him his Geiger counter and walks into the
cracked hull of the ship."|stage direction
246||22  INT. CARGO HULL - CONTINUOUS - DAY                          22|unknown
247||"Inside is eerily dark and creepy. The guts of the ship
are tangled inside. Holding a Geiger counter, he gets
readings from all over the area. One particular spot,
above him, seems slightly stronger.
Nick SEES something there. He opens his knapsack and
puts on some rubber gloves, removing a glass jar (like
the ones from Chernobyl)
Carefully he climbs the debris until he reaches a sharp
shard of metal. Clinging to it he finds a MEATY CHUNK OF
REPTILE FLESH.
He tries remove it but he only gets half. He places it
into his jar. Just as he reaches for the other half,
SOMETHING GIVES WAY.
With a JOLT, the section above him collapses. A rush of
water falls and a HUMAN BODY swings down, just in front
of him.
Nick tumbles backwards, his heart pounding. The body
swings lifelessly as it hangs from above.
The others rush to his side, checking to see if he's all
right."|stage direction
248|PETERS|You okay, Nick?|speech
249|NICK|Yeah, I'm...wait...I lost...|speech
250||"Nick looks around frantically when the glass sample jar
is suddenly handed to him."|stage direction
251|RAYMOND|Are you looking for this?|speech
252|NICK|Thanks.|speech
253||Raymond studies Nick as he joins the rest outside.|stage direction
254||DISSOLVE TO:|unknown
255||"UNDERWATER - NETS - MOVING P.O.V.
We are moving very quickly underwater. Ahead of us are
some large FISHING NETS with a catch of fish carried in
the bunt. Quickly we are heading for a collision."|stage direction
256||23  EXT. ATLANTIC OCEAN - OFF NEW ENGLAND COAST - DAY           23|unknown
257||"A great day for fishing. Slicing through the water we
SEE three New England Fishing TRAWLERS, the HARPO, the
CHICO, and the GROUCHO."|stage direction
258||24  EXT. THE HARPO - SAME - DAY                                 24|unknown
259||"ARTHUR is at the wheel. Suddenly the engines WHINE as
the ship begins to slow down. Surprised, Arthur checks
his throttle."|stage direction
260||25  EXT. THE CHICO - SAME - DAY                                 25|unknown
261||"LEONARD and his 1st MATE are puzzled by the engine WHINE
of their own ship."|stage direction
262|LEONARD|Jerry, why are we slowing down?|speech
263|JERRY (O.S.)|She's heavy in the bunt.|speech
264|LEONARD|That was fast.|speech
265||26  EXT. THE GROUCHO - SAME - DAY                               26|unknown
266||"The captain, JULES, hasn't noticed a thing as he lays on
his deck tanning himself, a boom-abox blaring next to
him. Suddenly THUD. The ship JOLTS for a second. Jules
slides and BANGS his head into the boom-box. He yelps."|stage direction
267|DECK HAND|The nets are full!|speech
268|JULES|Then bring 'em in!|speech
269|DECK HAND|We can't. She won't budge!|speech
270||"Jules gets up to move aft when THUD, again the ship
ROCKS.
ALL THREE BOATS SLOW TO A CRAWL
Arthur tries to GUN his engine but it only WHINES. Soon
all three boats STOP DEAD. Nothing but quiet for a long
beat."|stage direction
271|ARTHUR|What is going on?|speech
272||Then with another JOLT all three boats begin to move|stage direction
273||BACKWARDS, DRAGGED BY THEIR OWN NETS|location
274|LEONARD|She's going sternway!|speech
275|FIRST MATE|What the hell did we catch?|speech
276||"The three boats begin to PICK UP SPEED, moving BACKWARDS
in the water. Water SPLASHES up into the boats, winches
begin to CRACK under the building pressure.
The boats begin to move incredibly FAST backwards.
Things on the boat begin to BREAK and CRASH DOWN onto
the decks of the ships."|stage direction
277|JULES|Cut us free! Cut the nets!|speech
278||"The same cry is heard on all three boats. Leonard grabs
an AXE and starts HACKING AWAY at the tow lines.
Jules and his deck hands do the same. WIRE SHEERS are
brought out for the larger CABLES connected to the nets.
Desperately they try and free themselves as their boats
are dragged helplessly backwards."|stage direction
279||(screaming at his men)|unknown
280|ARTHUR|Cut the damned cables!|speech
281||"A CABLE SNAPS!
Jules falls backward as the cables and ropes are either
cut or snapped from the pressure. Their boat stops.
ANOTHER CABLE SNAPS!
Leonard and his crew TUMBLE to the deck as their boat is
freed.
THE HARPO
Is not so fortunate. The lone boat dragged backwards,
faster now without the weight of the other boats. Then
suddenly the aft of the boat begins to get PULLED DOWN,
dipping into the water.
With an unstoppable force the Harpo gets PULLED UNDER
WATER. Deck hands LEAP off the boat as the top cabin is
CRUSHED as the entire ship slowly"|stage direction
282||"DISAPPEARS BENEATH THE
SEA"|location
283||"For a moment all is quiet. No one can believe what just
happened. Hearts pounding, catching their breath.
Then with a WHOOSH of air pressure, the Harpo BURSTS out
of the water. With a gigantic SPLASH, the boat FLOPS on
its side and capsizes. The waters calm, but the nerves
of Jules and Leonard don't."|stage direction
284||"DISSOLVE TO:
27  EXT. CLOUDY SKIES - MILITARY TRANSPORT PLANE - DAY          27"|unknown
285||"A storm is brewing ahead as this large Military
Transport plane glides into view then BANKS away.
PETRI DISH
A small piece of Nick's SAMPLE is cut away and placed on
a glass microscope slide."|stage direction
286||"WIDE TO REVEAL:
28  INT. MILITARY TRANSPORT PLANE - SAME - DAY                  28"|unknown
287||"Nick sits on the floor surrounded by his sloppily
unpacked equipment as he places the slide under his
microscope, examining his specimen.
Quickly stepping over him a young SOLDIER rushes over to
Major Hicks, seated with the rest of the team on the
plane's opposing benches. The Solider interrupts their
discussion."|stage direction
288|SOLDIER|"Major, we just got a report of a
fishing trawler going down. Exact
position, forty seven degrees
latitude, 67 longitude."|speech
289|MAJOR HICKS|What makes you think it's related?|speech
290|SOLDIER|The trawler was pulled under.|speech
291||"The team exchanges worried glances. Hicks moves over to
a map where the other incidents have been marked. He
traces his finger up the 67th longitude until he hits
the 47th parallel. Just off the East Coast."|stage direction
292|MAJOR HICKS|"Jesus Christ! It's only two hundred
miles off the American Eastern
seaboard and we don't even know what
it is."|speech
293||"Theropoda Allosaurus
. Some type of"|location
294|ELSIE|"enormous reptile the likes of which we
haven't seen since the age of
prehistoric dinosaurs."|speech
295||(sarcastic)|unknown
296|CLIVE|So where's been hiding the last|speech
297||"sixty
million years"|location
298|ELSIE|"The depth and breath of the ocean
floor has barely been explored. His
kind could have survived there
completely undetected."|speech
299|NICK (O.S.)|What about the traces of radiation?|speech
300||"Everyone turns to discover Nick has walked over holding
his loosely scribbled notes in his hand."|stage direction
301|NICK|"The radiation is not an anomaly, it's
the"|speech
302||"clue
. This creature is far too"|location
303|NICK|"unique on every level to be some lost
dinosaur."|speech
304|MAJOR HICKS|"Don't tell me why it's not, tell me
what the hell it is."|speech
