|character|text|type|character_clean|gender|principal_character
51||"A distant siren signals the arrival of backup. Frank turns
to Larry:"|stage direction|||
52|FRANK (CONT'D)|Have 'em bring up a stretcher.|speech|FRANK|M|True
53||He looks from Mary back to Mr. Burke--breathing but comatose.|stage direction|||
54||CUT TO:|unknown|||
55||INT. AMBULANCE--NIGHT|location|||
56||"Larry climbing through the back doors, sitting in the jumpseat
at the stretcher's head as Frank hangs IV bags, replugs EKG
wires that have come loose.
Frank looks up, sees Mary entering; he takes her arm, turns
her toward the rear doors:"|stage direction|||
57|FRANK|"Help your family. Ride with your
mother and brother."|speech|FRANK|M|True
58||(she hesitates)|location|||
59|FRANK|"Help your family. They need you more.
Help yourself."|speech|FRANK|M|True
60||"Mary steps out, stands in the red flashing light as Larry
closes the door, Frank climbs in the driver's seat."|stage direction|||
61||CUT TO:|unknown|||
62||EXT. SECOND AVENUE--NIGHT|location|||
63||"The EMS bus cruises up Second. Frank checks the side mirror:
John, Mary and Mrs. Burke pull behind in a black Ford. Seeing
their faces, Frank flips the lights and siren on. It's too
late to help Mr. Burke, but it's important to the family
that it look urgent. Frank watches passing lights, cars,
faces:"|stage direction|||
64|FRANK (V.O.)|"I needed to concentrate because my
mind tended to wander on these short
trips. It was the neighborhood I
grew up in and where I had worked
most as a paramedic, and it held
more ghosts per square foot than any
other."|speech|FRANK|M|True
65||CUT TO:|unknown|||
66||EXT. OUR LADY OF MERCY--NIGHT|location|||
67||"Larry and Frank's 13 Zebra ambulance lined up beside two
others outside a blazing ""Emergency"" sign on the crowded
side street."|stage direction|||
68||CUT TO:|unknown|||
69||INT. MERCY ER--NIGHT|location|||
70||"Every large city has a hospital Emergency Room so replete
with trauma, violence and suffering it picks up the sobriquet
""Knife and Gun Club."" On Manhattan's Lower East Side it's
our Lady Of Mercy, aka, Our Lady of Misery.
ER: a white-lit cement box painted yellow and decorated with
old framed Playbills. Four rows of six plastic chairs face a
TV bolted and chained to the ceiling. The seats are filled
with backed-up drunks, assault victims and ""regulars,""
bleeding and spilling over against the walls and the floor,
getting up to ask their status or going out to throw up and
have a smoke.
Larry and Frank wheeling Burke in, two IV lines, each
connected to an elbow, tangled in EKG cables. Two LACERATED
RUSSIANS scramble out of their way as they approach GRISS,
the large black sunglassed security guard. He looks up from
his television guide:"|stage direction|||
71|GRISS|"Hey partner. Your man does not look
well. They're not gonna appreciate
you inside."|speech|GRISS|F|True
72||(pumping Ambu-bag)|location|||
73|FRANK|Griss, let us in.|speech|FRANK|M|True
74|GRISS|Things are backing up.|speech|GRISS|F|True
75||"Griss pushes a button, activating the automatic door, striking
the bandaged leg of a man lying down on a stretcher in the
hall. Larry and Frank wheel Burke inside. A pleading family
tries to follow. Griss stretches out his hand:"|stage direction|||
76|GRISS (CONT'D)|You can't go in there, folks.|speech|GRISS|F|True
77||"Mary, John and Mrs. Burke rush in from the street, hoping
some miracle has occurred during the drive to the hospital,
approach the sign-in desk.
Frank and Larry pass four stretchers lined against the wall--
a passage nicknamed ""Skid Row"" leading past triage NURSE
CONSTANCE's station."|stage direction|||
78|NURSE CONSTANCE|"Just keep moving. Don't even slow
down."|speech|NURSE CONSTANCE|M|True
79||"Nurse Constance turns back to the nervous man seated beside
her:"|stage direction|||
80|NURSE CONSTANCE (CONT'D)|"Sir, you say you've been snorting
cocaine for three days and now you
feel your heart is beating too fast
and you would like us to help you.
To tell the truth, I don't see why I
should. If I'm mistaken, correct me.
Did we sell you the cocaine? Did we
push it up your nose?"|speech|NURSE CONSTANCE|M|True
81||"Larry and Frank slow at the last Skid Row stretchers. On
one, NOEL, a young dark-skinned man with chaotic mess of
dreadlocks, pulls feverishly at his restraints:"|stage direction|||
82|NOEL|For God's sake, give me some water.|speech|NOEL|M|True
83||"From the next stretcher a man with feet swollen purple like
prize eggplants replies:"|stage direction|||
84|BIG FEET|Shut up! Goddamn civilians.|speech|BIG FEET|?|
85|NOEL|Give me some water!|speech|NOEL|M|True
86||"NURSE CRUPP stops Frank and Larry as they approach the
Critical care room. inside, the staff appears as if under
siege by a battalion of shriveled men and women lying on a
field of white sheets."|stage direction|||
87|NURSE CRUPP|"Don't take another step. We're on
diversion. Can't accept any more
patients. Your dispatcher should
have told you."|speech|NURSE CRUPP|M|
88|FRANK|"We got him at Eighteen and Second.
You're closest."|speech|FRANK|M|True
89|NURSE CRUPP|"Where will I put him, Frank? Look.
Tell me."|speech|NURSE CRUPP|M|
90|FRANK|"He wanted to come here. Said the
nurses at Misery were the best."|speech|FRANK|M|True
91||(acquiesces)|location|||
92|NURSE CRUPP|"All right, give me a minute. I'll
kick someone out of slot three."|speech|NURSE CRUPP|M|
93||"Larry unravels himself from the IV lines as nurse walks over,
takes Burke's pulse."|stage direction|||
94||(to Frank)|location|||
95|NOEL|"Excuse me. You are a very kind man.
I can see that. A man like you could
not refuse a poor sick dying helpless
man a small cup of water."|speech|NOEL|M|True
96|FRANK|"I can't. I have to stay with my
patient."|speech|FRANK|M|True
97|BIG FEET|"Shut the fuck up! If it wasn't for
these dun feet I'd get up and kick
your ass!"|speech|BIG FEET|?|
98||DR. HAZMAT, 30, steps over.|stage direction|||
99|HAZMAT|"Godammit, guys, what are you doing
to me? We're all backed up in here.
Christ, would you look at him? He's
gonna need the works. What's wrong
with him?"|speech|HAZMAT|M|True
100|LARRY|You should know. You pronounced him.|speech|LARRY|M|True
101|HAZMAT|You told me he was dead. Flatline.|speech|HAZMAT|M|True
102|FRANK|He got better.|speech|FRANK|M|True
103|HAZMAT|"I hate pronouncing people dead over
the phone."|speech|HAZMAT|M|True
104||"(flashes light in
Burke's eyes)"|location|||
105|HAZMAT|"Better, huh? They're fixed and
dilated. He's plant food."|speech|HAZMAT|M|True
106||(returning)|location|||
107|NURSE CRUPP|"We stole a stretcher from X-ray. No
pad on it, but I don't think he'll
mind. Put him in three, next to the
overdose."|speech|NURSE CRUPP|M|
108|HAZMAT|"He's our lowest priority now. He
shouldn't even be here. All this
technology. What a waste."|speech|HAZMAT|M|True
109||Back at SECURITY, the Burkes confront Griss.|stage direction|||
110|GRISS|Please folks, step back.|speech|GRISS|F|True
111||(they hesitate)|location|||
112|GRISS|Don't make me take off my sunglasses.|speech|GRISS|F|True
113||"In CRITICAL CARE, Larry wheels Burke into unit three as Dr.
Hazmat turns Frank to face the room, explaining:"|stage direction|||
114|HAZMAT|"First-time heart attack, age 45.
Should have gone to the CCU ten hours
ago. There's three bodies up there
Mike the one you just brought in.
over there, two AIDS patients, one
in twelve filling up with liquid.
I'm gonna hafta intubate because the
kid's mother won't sign the Do Not
Resuscitate. Mercy killing doesn't
translate well in Spanish. It's a
sin to tube this kid. Three more ODs
from some new killer junk. They call
it Red Death."|speech|HAZMAT|M|True
115||"Hazmat pulls out a vial marked with a red skull and
crossbones, shows it to Frank."|stage direction|||
116|NOEL|"Water, water, water, doctor man,
water."|speech|NOEL|M|True
117|HAZMAT|"A mix of heroin and I don't know
what else, some kind of amino acid
maybe. Stuff so strong they're
drinking it with grain alcohol. You
have to use ten times the usual amount
of Narcan and watch out when they
wake up, liable to go nuts on you."|speech|HAZMAT|M|True
118||(about Noel)|location|||
119|FRANK|He one of them?|speech|FRANK|M|True
120|HAZMAT|"No, that's Noel. Used to be a regular
off and on, hasn't been in in a while.
He seized and almost coded--I gave
him a hypertonic solution. He drank
so much the kidneys were taking out
salt. One for the textbooks."|speech|HAZMAT|M|True
121|NOEL|"Oh doctor, you are the greatest. You
must help me."|speech|NOEL|M|True
122|BIG FEET|"For God's sake, give him a drink of
water."|speech|BIG FEET|?|
123|HAZMAT|"I am helping you, Noel. You could
die if you drink more water."|speech|HAZMAT|M|True
124||Nurse Crupp pulls on Hazmat's arm.|stage direction|||
125|HAZMAT (CONT'D)|What is it?|speech|HAZMAT|M|True
126||"She points to Burke. His monitor is ringing like a fire alarm.
Hazmat and Crupp rush over, wave to others:"|stage direction|||
127|HAZMAT (CONT'D)|"Crupp, start CPR. Milagros, get me
an epi. Odette wake up Dr. Stark.
Tell him I need a blood gas, stat."|speech|HAZMAT|M|True
128||"As the staff crowds around Burke, pulling the paddles from
off the monitor, Frank, pushing his stretcher away, notices
Big Feet climb onto his infected feet, hobble over, work to
untie Noel."|stage direction|||
129|NOEL|Bless you sir, bless you.|speech|NOEL|M|True
130|BIG FEET|Shut up.|speech|BIG FEET|?|
131||"Frank heads down Skid Row pushing the stretcher, passing
Nurse Constance speaking with a man with a gash over his
eye:"|stage direction|||
132|NURSE CONSTANCE|"... so you get drunk every day and
you fall down. Tell me why we should
help you when you're going to get
drunk tomorrow and fall down again?"|speech|NURSE CONSTANCE|M|True
133||"Frank pushes the automatic door button--and is suddenly hit
from behind by Noel. The stretcher spins sideways. Noel
dives out the doors for the water fountain, snorting up water
like a bull. Mary Burke, standing with her family, looks at
Frank."|stage direction|||
134||(stock reply)|location|||
135|FRANK|He's very very sick.|speech|FRANK|M|True
136|MARY|I know him. That's Noel.|speech|MARY|F|True
137|FRANK|We'd better go outside. Quickly.|speech|FRANK|M|True
138||Frank and Mary step out into the humid night.|stage direction|||
139||CUT TO:|unknown|||
140||EXT. MERCY EMERGENCY--NIGHT|location|||
141||"Checking behind then, Frank stops. Mary pauses before she
speaks:"|stage direction|||
142|MARY|Is there any chance?|speech|MARY|F|True
143||(shakes head)|location|||
144|FRANK|I guess there's always a chance.|speech|FRANK|M|True
145||"The doors break open. Noel comes flying out, bounces on the
sidewalk. Griss, in the doorway, closes the doors.
Mary goes over to Noel:"|stage direction|||
146|MARY|"Noel, Noel, it's me, Mary. From 17th
Street."|speech|MARY|F|True
147|NOEL|"Mary, Mary, Mary. I'm so thirsty.
They won't give me anything to drink.
Please, Mary."|speech|NOEL|M|True
148||(heading inside)|location|||
149|MARY|I'll get you some.|speech|MARY|F|True
150||"Frank watches: Mary returns with a cup of water, gives it to
a grateful Noel."|stage direction|||
151|FRANK|I wouldn't do that.|speech|FRANK|M|True
152||(Noel drinks)|location|||
153|FRANK|"The doctor seems to think he's
suffering from some rare disorder."|speech|FRANK|M|True
154|MARY|"It's not so rare. He grew up on our
street. He's had a rough life and
he's a little crazy from it, but
that's no excuse for not giving
someone a lousy cup of water."|speech|MARY|F|True
155||"Mary starts to cry. Frank fumbles in his pocket, finds a
tissue, gives it to her."|stage direction|||
156|MARY (CONT'D)|My father's dying, Noel.|speech|MARY|F|True
157|NOEL|Oh Mary, Mary, Mary.|speech|NOEL|M|True
158||"Noel hugs her clumsily, his shoulders bobbing. Frank watches,
realizing this is what he should have done for her."|stage direction|||
159||CUT TO:|unknown|||
160||EXT. EAST SIDE STREETS--NIGHT|location|||
161||"13 Zebra cruising down Avenue C, Frank at the wheel, Larry
shotgun."|stage direction|||
162|LARRY|"The Chinese close in five minutes.
Beef lo mein. It's  been on my
mind since I woke. Whatjathink?"|speech|LARRY|M|True
163|FRANK|"I think the moment that food hits
your mouth we'll get a job."|speech|FRANK|M|True
164|LARRY|"Turn here. You missed it. The Chink
is on 3rd."|speech|LARRY|M|True
165||"Franks turns, gets jammed up behind a pimp car at Second and
Avenue B, a corner populated by pushers and hookers. TWO
WHORES stand in front of an abandoned building. Frank turns
to look."|stage direction|||
166||"Hey ambulance man. What you looking
at?"|unknown|||
167||"The second whore, wearing a yellow vinyl coat, turns. She
has a face that instantly freezes Frank: the Rose face.
Pregnant, she gestures to her belly:"|stage direction|||
168|WHORE #2|Pretty soon you'll be coming for me.|speech|WHORE #2|?|
169|LARRY|"Some partner you are Frank. I coulda
walked there faster. I'm starving
and you stop to talk to hookers.
You're making me nuts. Is that what
you're trying to do, drag me down
with you to nutsville?"|speech|LARRY|M|True
170||"Frank hits the whoop-whoop siren. The pimps in the black BMW
jump, look back, realize its only an ambulance, and pull
away."|stage direction|||
171||(slams dashboard)|location|||
172|LARRY (CONT'D)|Oh no!--I just remembered.|speech|LARRY|M|True
173|FRANK|What?|speech|FRANK|M|True
174|LARRY|"I'm so stupid. I had beef lo mein
last night. I can't eat the same
thing two nights in a row. It's almost
two o'clock, what the hell am I gonna
do? What you getting?"|speech|LARRY|M|True
175|FRANK|I'm not hungry.|speech|FRANK|M|True
176|LARRY|Oh yeah, you don't eat food.|speech|LARRY|M|True
177|FRANK|"I eat. I just haven't had coffee
yet."|speech|FRANK|M|True
178|LARRY|"Coffee and whiskey, lucky you ain't
dead with that diet. Wait, I've got
it. Half fried chicken with fries.
Let's go, hurry up. Come on."|speech|LARRY|M|True
179||"Frank speeds up Avenue B. Noel, wearing generic homeless
combat fatigues, muttering to his friends in Hell, passes on
the sidewalk. Frank notices another hooker, catches her face:
the same face as the pregnant Whore #2. The Rose face. His
mind drifts:"|stage direction|||
180|FRANK (V.O.)|"Rose was getting closer. Ever since
the call a month before, when I'd
lost her, she seemed like all the
girls in the neighborhood. One of
the first things you learn is to
avoid bad memories. I used to be an
expert, but lately I'd found some
holes. Anything could trigger it.
The last month belonged to Rose, but
there were a hundred more ready to
come out."|speech|FRANK|M|True
181||CUT TO:|unknown|||
182||EXT. CHICKEN TAKE-OUT--NIGHT|location|||
183||"The EMS vehicle is stopped at a fast food joint. Larry orders,
waits."|stage direction|||
184|FRANK (V.O.)|"These spirits were part of the job.
It was impossible to pass a building
that didn't bold the spirit of
something: the eyes of a corpse, the
screams of a loved one. All bodies
leave their mark. You cannot be near
the new dead without feeling it."|speech|FRANK|M|True
185||Larry gets his chicken, chats with counter clerk, returns.|stage direction|||
186|FRANK (V.O.) (CONT'D)|"I could handle that. What haunted me
now was more savage: spirits born
half-finished, homicides, suicides,
overdoses, innocent or not, accusing
me of being there, witnessing a
humiliation which they could never
forgive."|speech|FRANK|M|True
187||"Larry climbs in, sets his take-out on the dash, hands Frank
a coffee. A police walkie-talkie is in the front tray."|stage direction|||
188|LARRY|Turn it off.|speech|LARRY|M|True
189|FRANK|What?|speech|FRANK|M|True
190|LARRY|You know what. The radio.|speech|LARRY|M|True
191|POLICE DISPATCH|"Ladder Four, respond to a 10-22 four
flight residential, 317 East 32nd."|speech|POLICE DISPATCH|?|
192|LARRY|Let's do it. It might be a good one.|speech|LARRY|M|True
193|FRANK|"You wanted it turned off. There's no
such thing as a good fire. People
get burned up. They can't breathe."|speech|FRANK|M|True
194|LARRY|"That's what we're here for. Come on,
Frank."|speech|LARRY|M|True
195|FRANK|Don't push it, Larry.|speech|FRANK|M|True
196|LARRY|You're burned out.|speech|LARRY|M|True
197|RADIO DISPATCHER|"One-three Zebra. Zebra three, I need
you."|speech|RADIO DISPATCHER|?|True
198|LARRY|You see, he's giving it to us anyway.|speech|LARRY|M|True
199|RADIO DISPATCHER|"Zebra, are you there? I'm holding an
unconscious at First and St. Marks."|speech|RADIO DISPATCHER|?|True
200||(screams)|location|||
201|LARRY|"No! It's three o'clock. That can
only mean one thing."|speech|LARRY|M|True
202|FRANK|Mr. Oh.|speech|FRANK|M|True
203|LARRY|It's Mr. Oh. I'm not answering it.|speech|LARRY|M|True
204|RADIO DISPATCHER|"Answer the radio Zebra. You know
it's that time."|speech|RADIO DISPATCHER|?|True
205|LARRY|"Four times this week I've had him.
Aren't there any other units out
there?  Don't answer the radio.
They'll give it to someone else."|speech|LARRY|M|True
206|RADIO DISPATCHER|"Thirteen Zebra. One-Three Zebra.
You're going out of service in two
seconds."|speech|RADIO DISPATCHER|?|True
207||Pause. Neither moves.|stage direction|||
208|LARRY|"Look, Frank, when I say don't answer
it, that means answer it."|speech|LARRY|M|True
209||(picks up the mike)|location|||
210|LARRY|You can do that for me at least.|speech|LARRY|M|True
211||(keys mike)|location|||
212|LARRY|Three Zebra.|speech|LARRY|M|True
213|RADIO DISPATCHER|"Yes, Zebra. You'll be driving to the
man who needs no introduction, chronic
caller of the year three straight
and shooting for number four. The
duke of drunk, the king of stink,
our most frequent flier, Mr. Oh."|speech|RADIO DISPATCHER|?|True
214|LARRY|Ten-four.|speech|LARRY|M|True
215||"(Frank starts the
engine)"|location|||
216|LARRY|Don't go. Not this time.|speech|LARRY|M|True
217||(driving off)|location|||
218|FRANK|"Relax, it's a street job, easy except
for the smell. We'll just throw him
in back and zip over to Mercy--no
blood, no dying, that's how I look
at it. He's just a drunk."|speech|FRANK|M|True
219|LARRY|"It's not our job to taxi drunks
around."|speech|LARRY|M|True
220|FRANK|They'll just keep calling.|speech|FRANK|M|True
221|LARRY|"Someone's gonna die someday causa
that bum, going to have a cardiac
and the only medics will be taking
care of Mr. Oh."|speech|LARRY|M|True
222||CUT TO:|unknown|||
223||EXT. FIRST & ST. MARKS--NIGHT|location|||
224||"Frank and Larry standing over Mr. Oh, 40, surrounded by street
people. Oh lays curled up beside his wheelchair, wearing a
black garbage bag with holes cut out for his arms, his pants
around his knees."|stage direction|||
225|MALE STREET PERSON #1|"He's bad mister. He ain't eaten nuthin
all day, he's seizing and throwing
up."|speech|MALE STREET PERSON #1|?|
226||(hand over nose)|location|||
227|LARRY|So what's different?|speech|LARRY|M|True
228|MALE STREET PERSON #1|He says his feet hurt.|speech|MALE STREET PERSON #1|?|
229|FRANK|Well why didn't you say so?|speech|FRANK|M|True
230|LARRY|He's drunk.|speech|LARRY|M|True
231|MALE STREET PERSON #2|He's sick. You gotta help him.|speech|MALE STREET PERSON #2|?|
232|LARRY|"He's fine. He can walk to the
hospital."|speech|LARRY|M|True
233|FEMALE STREET PERSON|Walk? You crazy? He's in a wheelchair.|speech|FEMALE STREET PERSON|?|
234|LARRY|"Don't start that. I've seen him walk.
He walks better than me."|speech|LARRY|M|True
235||"Frank crouches over Oh, tries to pull Oh's pants over his
white, dirt-stained ass. Oh moans:"|stage direction|||
236|MR. OH|Oh, oh, oh.|speech|MR. OH|M|
237|LARRY|That's him, Mr. Oh.|speech|LARRY|M|True
238||(pulls at his arm)|location|||
239|LARRY|Get up.|speech|LARRY|M|True
240||"Larry and Frank get Oh to his feet only to have him stumble
over his lowered trousers. This time Frank lifts him, sets
his white ass cheeks into the wheelchair. They push him toward
the ambulance."|stage direction|||
241|CROWD|Good luck! Get better!|speech|CROWD|M|
242||CUT TO:|unknown|||
243||EXT. FIRST AVE--NIGHT|location|||
244||"13 Zebra heads up First, double Caduceus symbols shining
from the back of the van.
Inside the cab, Larry and Frank lean out the front windows
to avoid the king of stink:"|stage direction|||
245|LARRY|Faster! God!|speech|LARRY|M|True
246||(flips on top lights)|location|||
247|FRANK|Faster!|speech|FRANK|M|True
248||CUT TO:|unknown|||
249||INT. MERCY ER--NIGHT|location|||
250||Griss holding up his hand:|stage direction|||
251|GRISS|"Get that stinky-assed motherfucking
bug-ridden skell out of my face."|speech|GRISS|F|True
252||"Frank and Larry stand beside Oh slumped in his wheelchair.
Fellow drunks welcome their comrade from plastic chairs.
Nurse Constance escorts a young man from the triage area:"|stage direction|||
253|NURSE CONSTANCE|"I would have to register you to give
you something to eat and my conscience
just will not allow that. Griss,
the gentleman wants to leave."|speech|NURSE CONSTANCE|M|True
254||(looks at Oh)|location|||
255|NURSE CONSTANCE|"He looks pale. You're not eating
enough. You need more fiber."|speech|NURSE CONSTANCE|M|True
256||Griss shows young man the door.|stage direction|||
257||(holds up his report)|location|||
258|LARRY|"He's wasted. That's my diagnosis:
shit-faced."|speech|LARRY|M|True
259|NURSE CONSTANCE|"He just needs a bath and some food.
Take him in back and see if you can
find a stretcher."|speech|NURSE CONSTANCE|M|True
260||(to Frank)|location|||
261|LARRY|"She's nuts. That's why he comes here.
She encourages him."|speech|LARRY|M|True
262||Griss returns as Crupp calls from critical care area:|stage direction|||
263|NURSE CRUPP|"Don't you dare! That's my last
stretcher. This is not a homeless
shelter. He'll have to wait in the
lobby."|speech|NURSE CRUPP|M|
264|GRISS|"No way man. Not even in the corner.
Griss cannot abide the funk tonight."|speech|GRISS|F|True
265||"Larry and Frank turn, secretly pleased, and wheel Mr. Oh
outside."|stage direction|||
266||CUT TO:|unknown|||
267||EXT. MERCY EMERGENCY--NIGHT|location|||
268||"Larry setting Oh outside the entrance, heading towards the
all night deli. Frank takes out a cigarette.
Mary Burke walks up the drive opening a pack of cigs. Frank
offers her a light. She inhales, exhales:"|stage direction|||
269|MARY|"It's my first cigarette in over a
year."|speech|MARY|F|True
270|FRANK|The first is always the best.|speech|FRANK|M|True
271|MARY|"It's the waiting that's killing me,
not knowing, you know? It's really
hard on my mother. The doctor doesn't
think my father'll make it. He says
he was dead too long, after six
minutes the brain starts to die and
once that goes, close the door."|speech|MARY|F|True
272|FRANK|You never know.|speech|FRANK|M|True
273|MARY|"I mean if he was dead, I could handle
that."|speech|MARY|F|True
274|FRANK|At least he's got people around him.|speech|FRANK|M|True
275|MARY|"I'm not so sure. My father and I
haven't spoken in three years. When
my brother called to say my father
was having a heart attack, that he'd
locked himself in the bathroom, all
the way going over I was thinking
how I was gonna tell him what a
bastard he was. Then when I got up
the stairs and we moved him onto the
bed, I thought of all these other
things I wanted to say."|speech|MARY|F|True
276|FRANK|"Even when you say the things, there's
always more things."|speech|FRANK|M|True
277|MARY|"Right now, I'm more worried about my
mother than anything. They won't let
her see my father."|speech|MARY|F|True
278|FRANK|"Go home. Take her home. Get some
rest. Not going to find anything out
now."|speech|FRANK|M|True
279|MARY|"That's what I told her. If she could
just see him a second, then I could
take her home."|speech|MARY|F|True
