|character|text|type|character_clean|gender
66|EGON|(preoccupied; through above)|speech|EGON|M
67||Be with you in ...|location||
68|EGON|(checks watch)|speech|EGON|M
69||...one minute, fifty-three seconds.|location||
70||"ANOTHER ANGLE
Peter and Ray exchange pained glances.  Peter awkwardly attempts to pick
up another trash bag while Ray stumbles around, his vision blocked.  PAN
WITH THEM as they move toward door when Egon's weather balloon suddenly
lowers INTO FRAME.  They bounce into and off of it, which sends the trash
bags flying."|stage direction||
71|PETER AND RAY|"(AD-LIB REACTIONS as they
bounce off balloon)"|speech|PETER AND RAY|?
72||"NEW ANGLE
Peter stumbles backwards and lands butt-first right on one of the bags.
Slimer SQUEALS from within it."|stage direction||
73|SLIMER (VO)|(big muffled SQUEAL)|speech|SLIMER|M
74||"Then he comes shooting out the back of the bag, the lower half of his body
flat as a Frisbee.
SLIMER
shakes himself off like a dog, spraying slime all over Peter."|stage direction||
75|PETER|(pissed; sarcastic)|speech|PETER|M
76||Thanks, Slimer.  I really needed that!|location||
77||Sorreee!|location||
78||"ANOTHER ANGLE
Ray helps Peter up as the telephone RINGS and RINGS."|stage direction||
79|RAY|(irritated)|speech|RAY|M
80||Egon!  The phone!|location||
81||"ON EGON
The RINGING phone is right beside him on the workbench."|stage direction||
82|EGON|"(preoccupied with remote
controls)"|speech|EGON|M
83||In a minute, Ray.|location||
84||"ANGLE ON WINSTON
He ENTERS with sleeves rolled up, wiping a plate with a dish towel and
wearing an apron."|stage direction||
85|WINSTON|(sarcastic)|speech|WINSTON|M
86||"Nevermind, Egon, wouldn't want you to
strain yourself."|location||
87|WINSTON|(picks up phone)|speech|WINSTON|M
88||Ghostbusters Central.|location||
89|VOICE OVER PHONE|(excited CHATTER)|speech|VOICE OVER PHONE|?
90||Calm down... Where are you?...|location||
91|WINSTON|(a BEAT as he listens)|speech|WINSTON|M
92||We'll be right there.|location||
93||"He hangs up.
WIDER ANGLE
Peter and Ray again have their arms full of trash bags.  Even Slimer is
dragging one."|stage direction||
94||"Ready for this one?  Some farmer says his
wife was eaten by a giant chicken."|location||
95||"Hey, even a half-baked false alarm sounds
better than doing Egon's chores."|location||
96|PETER|(he drops trash bags)|speech|PETER|M
97||Let's roll!|location||
98||"Ray and Slimer also abandon their trash bags and EXIT with Peter and
Winston.
REAR VIEW ON EGON
still oblivious as he works in the suddenly empty room."|stage direction||
99||"I think I've finally perfected it.  Watch
this, guys."|location||
100|EGON|"(a BEAT, he looks around
over shoulder)"|speech|EGON|M
101||Guys?|location||
102||WIPE TO:|unknown||
103||EXT. -- COUNTRY ROAD - ESTABLISHING - NIGHT|location||
104||ECTO-1 roars INTO CAMERA, siren and lights going.|stage direction||
105||INT. -- ECTO 1 -- MOVING|location||
106||"The Ghostbusters, minus Egon, are wearing their gear.  Slimer hovers in
back seat."|stage direction||
107||"It sure feels strange not having Egon with
us."|location||
108|PETER|(sarcastic)|speech|PETER|M
109||"Why?  Lately even when he's with us, he's
not with us."|location||
110||"ON WINSTON
Driving."|stage direction||
111||"But wouldn't it be somethin' if he sells
that weather balloon idea of his?  He'll be
a rich man!"|location||
112||"ON PETER
Arms folded, grumpily."|stage direction||
113||"Good.  Then he can hire a maid to do his
share of the chores.
EXT. -- ECTO 1 -- NIGHT"|location||
114||"As it speeds OUT OF CAMERA toward distant farmhouse, PAN OVER TO the
apron-wearing Maude-Chicken silhouetted in the moonlight, nesting in a
haystack.  MOVE IN TO --
CLOSER ANGLE ON MAUDE-CHICKEN
Her body starts to shake, she ruffles her wings."|stage direction||
115|MAUDE-CHICKEN|(Egg-laying CLUCKS)|speech|MAUDE-CHICKEN|?
116||"Then she suddenly sits up and leaps off the haystack, revealing an
enormous egg beneath her.  Maude SQUAWKS and CLUCKS and struts off into a
cornfield, pecking away at ears of corn."|stage direction||
117|MAUDE-CHICKEN|(SQUAWKS and CLUCKS)|speech|MAUDE-CHICKEN|?
118||CUT TO:|unknown||
119||INT. -- FARMHOUSE LIVING ROOM -- NIGHT|location||
120||"Ray, Winston and Slimer listen seriously as Zeke speaks, but Peter's
obviously not buying it."|stage direction||
121||"Had big blood-red eyes, it did.  Biggest
dang chicken I ever seen.  Mebbe six feet
tall."|location||
122||Peter rolls his eyes.|stage direction||
123||Shouldn't be hard to find.|location||
124||"RAY
is jotting info on notepad."|stage direction||
125||Did it have any distinguishing marks?|location||
126||ANOTHER ANGLE|stage direction||
127||Ray!  It's six feet tall!|location||
128||Peter grabs Ray's arm, starts ushering him to front door.|stage direction||
129|PETER (CONT)|(over shoulder as he goes)|speech|PETER|M
130||"Thank you, Sir.  We'll put out a missing
chicken report right away.
EXT.  FARMHOUSE - NIGHT"|location||
131||As the three Ghostbusters and Slimer cross toward Ecto-1 parked in front.|stage direction||
132|PETER|(as they go)|speech|PETER|M
133||"This one's easy, guys.  Old Zeke's been
watchin' too many horror movies and eating
too much greasy popcorn."|location||
134||CLOSER ANGLE -- MOVING|stage direction||
135||"No, Peter, I think we're dealing with a
bonafide werechicken here."|location||
136||"CLOSER ANGLE
Peter and Winston stop, look at Ray in disbelief."|stage direction||
137||A werechicken?|location||
138||Get serious, Ray.|location||
139||Then explain those!|location||
140||"Ray points at ground.  Peter, Winston and Slimer look down.
THEIR POV
Peter is standing with both feet in two enormous chicken footprints."|stage direction||
141||SMASH CUT TO:|unknown||
142||EXT. -- OPEN FIELD -- NIGHT|location||
143||"The three Ghostbusters follow Maude's ""chicken"" tracks with powerful
flashlights across a field spotted with haystacks.  Slimer moves ahead,
nose to ground like a bloodhound."|stage direction||
144|SLIMER|(SNIFFS as he goes)|speech|SLIMER|M
145||"ANGLE ON SLIMER
He floats along above the flashlight-illuminated tracks which lead him
right into the haystack.  We hear a BONK from within, then:"|stage direction||
146||Ow!|location||
147||"Slimer backs OUT INTO SHOT rubbing his head.  He looks up and his eyes pop
wide."|stage direction||
148|SLIMER|(amazed GASP!)|speech|SLIMER|M
149||"LOW ANGLE ON GIANT EGG
The Ghostbusters ENTER SHOT and play their flashlights across the huge egg
sitting atop the haystack."|stage direction||
150|RAY|(excited)|speech|RAY|M
151||"What'd I tell you, Peter?  A werechicken
egg!  Gimme a hand, Winston!"|location||
152||"WIDER ANGLE
As Ray and Winston ease the egg down off the haystack.  Peter holds his
PKE meter up to it."|stage direction||
153||Look, if this is a werechicken egg,|location||
154||"CLOSER ANGLE -- METER
Nothing registers on the meter."|stage direction||
155||...how come there's no PKE reading?|location||
156||"THREESHOT
Ray and Winston still hold giant egg."|stage direction||
157|RAY|"(looking at meter in
Peter's hand)"|speech|RAY|M
158||I dunno... that is strange.|location||
159||"Let's get it back to Headquarters and run
some tests.  Then maybe we'll have some
answers."|location||
160||ON RAY|stage direction||
161||"Oh no, I'm not leavin'.  The werechicken
that laid this has gotta be around here
someplace -- and I'm gonna find it."|location||
162||ON PETER AND SLIMER|stage direction||
163|PETER|"(throws up his hands with
heavy SIGH)"|speech|PETER|M
164||I'll take it.  C'mon, Slimer.|location||
165||They take egg from Ray and Winston and start back toward Ecto-l.|stage direction||
166|PETER  (CONT)|"(shaking his head; as he
goes)"|speech|PETER|M
167||Werechickens.|location||
168||"WERECHICKEN'S POV
Through its RED EYES we see, from a distance, Peter and Slimer carrying
the egg, Ray and Winston moving off in other direction."|stage direction||
169|WERECHICKEN  (VO)|(BREATHING & SLOBBERING)|speech|WERECHICKEN|M
170||SMASH CUT TO:|unknown||
171||INT. -- GHOSTBUSTERS HQ - LAB - NIGHT|location||
172||"Egon still busy with his balloon as Peter and Slimer carry egg in through
door."|stage direction||
173|PETER|(through above)|speech|PETER|M
174||"Yo, balloon man, we've got some real work
for you:  How about analyzing this?"|location||
175||"ANOTHER ANGLE
Egon looks around, reacts to egg."|stage direction||
176||"Interesting.  That's the second biggest egg
I've ever seen."|location||
177||Peter and Slimer set egg on Egon's desk.|stage direction||
178||"I don't wanna hear about it, Egon.  We've
had a long night in a not-too-fragrant
barnyard, so I'm taking a shower and hitting
the sheets."|location||
179||"Peter EXITS as Slimer ZIPS in close beside Egon, elbows on desk, chin in
hands, eyeing Egon and egg expectantly.  Egon pushes glasses up off tip of
nose and blinks at egg, not sure what to do with it.  CAMERA MOVES IN on
egg and we --"|stage direction||
180||MATCH-DISSOLVE TO:|unknown||
181||EXT. -- FULL MOON IN COUNTRY SKY -- NIGHT|location||
182||"CAMERA PANS DOWN from full moon to reveal the tiny figures of Ray and
Winston approaching an old barn.  They stop, shining their flashlights on
closed main door."|stage direction||
183|WINSTON|(tired)|speech|WINSTON|M
184||"Ray, it's gettin' pretty late.  Maybe there
really isn't any..."|location||
185|RAY|(holds up one hand)|speech|RAY|M
186||Shh!|location||
187||"CLOSER ANGLE
Ray extends his PKE meter toward barn.  It BEEPS incessantly."|stage direction||
188|RAY|(low voice)|speech|RAY|M
189||It's in there.|location||
190|WINSTON|(unclipping his blaster)|speech|WINSTON|M
191||"Then let's get it!
INT. BARN -- HIGH ANGLE ON MAIN DOOR -- WERECHICKEN'S POV"|location||
192||"Through its RED EYES we see the barn door slowly CREAK open, revealing Ray
and Winston peering in.
CLOSER ANGLE -- RAY AND WINSTON
They ENTER cautiously, Ray holding his BEEPING meter out before him.  The
barn is dark except for the moonlight slanting through the loft window and
the beams of their flashlights.  As the WIND picks up, WOOD CREAKS, HAY
RUSTLES, and a piece of JUNKY machinery turns with a SQUEAL."|stage direction||
193|WINSTON|(WHISPER)|speech|WINSTON|M
194||Man, this place is creepy.|location||
195|RAY|(WHISPER)|speech|RAY|M
196||It's in here -- I can feel it.|location||
197||"ANOTHER ANGLE
Suddenly the door SLAMS shut behind them and the FLAP OF BEATING WINGS
SCURRIES through the darkness.  Winston JUMPS."|stage direction||
198||Look out!|location||
199||"Ray shines his flashlight toward the lofts.  Its beam catches a couple of
startled pigeons as they fly out the window, pinion feathers WHISTLING.
REACTION SHOT -- RAY AND WINSTON"|stage direction||
200|RAY & WINSTON|(relieved SIGHS)|speech|RAY & WINSTON|?
201||"WERECHICKEN'S POV
RED-TINTED, moving slowly toward Ray and Winston from behind."|stage direction||
202|WERECHICKEN (VO)|(HEAVY BREATHING)|speech|WERECHICKEN|M
203||"CLOSE ON RAY AND WINSTON
They stop as PKE meter starts BEEPING.  Ray checks the reading."|stage direction||
204|RAY|(whisper)|speech|RAY|M
205||Something's close.  Very close.|location||
206||"WERECHICKEN'S POV
Closing on Ray and Winston."|stage direction||
207|WERECHICKEN (VO)|(HEAVY BREATHING)|speech|WERECHICKEN|M
208||"The guys wheel around.
THEIR POV ON WERECHICKEN
We see only its face.  The blood-red eyes stare menacingly, its fanged
beak slightly open and drooling."|stage direction||
209|WERECHICKEN|(HEAVY RASPY BREATHING)|speech|WERECHICKEN|M
210||"ZOOM BACK TO --
WIDER ANGLE ON WERECHICKEN
It hops forward into a streak of moonlight.  It's three feet tall, its
wings hang out at the sides, and its evil, blood-red eyes stare at CAMERA."|stage direction||
211|WERECHICKEN  (CONT)|(HEAVY PANTING)|speech|WERECHICKEN|M
212||It is a werechicken!|location||
213||"ANGLE ON RAY and WINSTON
Backing away, blasters leveled."|stage direction||
214||Man, he is ugly!|location||
215||"ANGLE ON WERECHICKEN
It postures, rooster-like and:"|stage direction||
216|WERECHICKEN|(ROARS angrily)|speech|WERECHICKEN|M
217||"ON RAY and WINSTON
Still backing up."|stage direction||
218||Bad choice of words, Winston.|location||
219||THE WERECHICKEN suddenly leaps AT CAMERA.|stage direction||
220|WERECHICKEN|(loud SHRIEKING SQUAWK)|speech|WERECHICKEN|M
221||"WERECHICKEN'S POV
ZOOM-IN on Winston and Ray.  They open fire.
FULL SHOT
The proton streams catch the Werechicken in mid-air as it vaults toward
Ray and Winston, halting its leap and suspending it in a corona of proton
energy."|stage direction||
222|WERECHICKEN|(SHRIEKS)|speech|WERECHICKEN|M
223||"A HIDEOUS SPIRIT rises from its writhing body -- shapeless, but with
monstrous glowing eyes and fangs.  The spirit lets out a ROAR more
frightening than the Werechicken howl."|stage direction||
224|SPIRIT|(big ROAR)|speech|SPIRIT|M
225||"CLOSER ANGLE
Ray, still firing his gun, snaps a trap loose from his belt, and tosses it
onto the barn floor.  It POPS open."|stage direction||
226||Trap out!|location||
227||"ANOTHER ANGLE
Ray and Winston, struggling with the writhing Spirit caught in the
streams, guide the Spirit into the trap."|stage direction||
228||Hang on!  That's it!|location||
229||We've almost got him!|location||
230||"CLOSE ON TRAP
The Spirit is sucked into the trap, which SLAMS shut.
WIDER ANGLE -- RAY AND WINSTON
A normal chicken with singed feathers stands where the Werechicken was.
It CLUCKS, starts pecking at the dirt."|stage direction||
231|CHICKEN|(Normal CLUCKING)|speech|CHICKEN|M
232|RAY|(looking at chicken)|speech|RAY|M
233||Well, that takes care of one werechicken.|location||
234||"CLOSER ON THE GUYS
Ray picks up the smoking trap."|stage direction||
235||"Now to find the six-footer that ate Zeke's
wife."|location||
236||They head for the door.  Winston stops.|stage direction||
237||Ray, I just had a thought...|location||
238||Ray pauses to look around at Winston.|stage direction||
239||"What if that six-foot werechicken is Zeke's
wife?"|location||
240||And off their looks, we --|stage direction||
241||CUT TO:|unknown||
242||INT. -- GHOSTBUSTERS HQ -KITCHEN -- NIGHT|location||
243||Egon carries the big egg into kitchen, Slimer helping.|stage direction||
244|EGON|(straining)|speech|EGON|M
245||"Thanks for the help, Slimer, but I don't
have time to examine this egg tonight.  I
have to prepare for my weather balloon
demonstration tomorrow morning."|location||
246||"ANOTHER ANGLE
With his elbow, Egon opens refrigerator with and the two of them place the
giant egg inside."|stage direction||
247|EGON (CONT)|(through above)|speech|EGON|M
248||But it'll be safe in here.|location||
249||Yeah.|location||
250||Egon closes fridge.|stage direction||
251|SLIMER|(big YAWN)|speech|SLIMER|M
252||G'night, Egon.|location||
253||Slimer floats off.|stage direction||
254||Goodnight, Slimer.|location||
255||WIPE TO:|unknown||
256||INT. -- BEDROOM|location||
257||Slimer is SNORING, hovering above Peter's empty bed.|stage direction||
258|SLIMER|(SNORING)|speech|SLIMER|M
259||"CLOSE ON SLIMER
In a BUBBLE above him, we see Slimer's DREAM, various kinds of food
dancing and SINGING the first two bars of Los Lobos' ""LA BAMBA"" a la the
California Raisins in ""I Heard It Through The Grapevine.""  Still asleep,
Slimer licks his lips hungrily, opens his mouth incredibly wide and
pounces on the entire dream balloon with a teeth-jarring CHOMP! that POPS
the dream bubble so that it EXPLODES inside his mouth, waking him up.
Slimer sits up with a wide-eyed, hungry look, rubbing his tummy."|stage direction||
260||Fooooood.|location||
261||He zips o.s.|stage direction||
262||INT. -- KITCHEN|location||
263||"Dark.  Lights go on, then Slimer SKIDS to mid-air stop and whips open
fridge.  His eyes pop as he sees the egg."|stage direction||
264|SLIMER|(licking his lips)|speech|SLIMER|M
265||Yummy!|location||
266||"Slimer rolls egg toward edge of shelf, then the full weight of the egg
drives Slimer straight to the floor.  The egg bounces on his stomach twice
before he gets a grip on it.  Straining his little green brains out, he
floats the egg up into the air and o.s."|stage direction||
267|SLIMER|(SQUEALS, then GRUNTS)|speech|SLIMER|M
268||"ANGLE ON OVEN
Slimer shoves egg in the open oven, closes door, turns on the heat, then
moves O.S.  The oven interior glows red and the egg starts to quiver.
ON SLIMER
Slimer HUMS as he busily sets table for one:  placemat, a plate, utensils,
salt, pepper, ketchup, mustard, mayo, relish, ... a flurry of activity
that all focuses on his personal eating spot."|stage direction||
269|SLIMER|(HUMMING through above)|speech|SLIMER|M
270||"ANGLE ON OVEN
Through window we see the egg shake and then begin to crack open.
RESUME ON SLIMER
Hovering at table, still preparing for feast.  He puts on a bib, unaware
of oven shaking behind him."|stage direction||
271|SLIMER|(still HUMMING)|speech|SLIMER|M
272||"With a loud BANG, the oven practically explodes and the door flies off.
Out pops a BABY WERECHICKEN, SNARLING and CACKLING."|stage direction||
273|BABY WERECHICKEN|(SNARLING, CACKLING)|speech|BABY WERECHICKEN|?
274||"ON SLIMER
His eyes bug and his paw drops."|stage direction||
275|SLIMER|(startled SCREAM)|speech|SLIMER|M
276||"Slimer barrels up through sink faucet, leaving his bib stuck in the
opening."|stage direction||
277||INT. -- SHOWER|location||
278||Peter shampooing his hair.|stage direction||
279|PETER|(AD LIB SINGING)|speech|PETER|M
280||"Slimer comes shooting out through shower nozzle, hugs Peter tightly around
the neck and scaring the hell out of him."|stage direction||
281|PETER|(startled YELL; then:)|speech|PETER|M
282||Slimer!  How 'bout some privacy??|location||
283|SLIMER|(pointing, eyes wide)|speech|SLIMER|M
284||Monster!  Inna kitchen!|location||
285||Monster?|location||
286|SLIMER|(nods)|speech|SLIMER|M
287||Uh-huh!  Uh-huh!|location||
288|SLIMER|"(imitates werechicken)
(SNARLING & CACKLING)"|speech|SLIMER|M
289||INT. -- LAB|location||
290||"Egon works at his table.  A now familiar Werechicken shadow appears over
his shoulder and grows up the wall.
CLOSER ANGLE - REAR VIEW ON EGON
Werechicken creeps OUT OF CAMERA, bites Egon on the rear and pulls back
o.s., chicken claws CLATTERING off into distance."|stage direction||
291|EGON|(looking around)|speech|EGON|M
292||Ow!|location||
293|BABY WERECHICKEN  (VO)|"(CACKLING fading into
distance)"|speech|BABY WERECHICKEN|?
294||"ON EGON
Dazed, he looks down at his feet.
CLOSE ON EGON'S SHOES
Chicken toes pop through the leather, one at a time."|stage direction||
295|EGON (VO)|(dazed)|speech|EGON|M
296||What?|location||
297||"CLOSE SHOTS
As Egon's transformation continues:  His coveralls RIP apart at the legs,
then midriff, then his arms turn into wings.  Finally, a beak sprouts from
his face."|stage direction||
298|EGON-CHICKEN|(Weird CLUCK)|speech|EGON-CHICKEN|?
299||SMASH CUT TO:|unknown||
300||INT. HALL OUTSIDE LAB -- NIGHT|location||
301||"Peter (now dressed and wearing his backpack) runs up to lab door and
flings it open, Slimer right behind him."|stage direction||
302||INT. LAB|location||
303||"Peter and Slimer look in, not seeing Egon, who is now a six-foot-tall
werechicken, but still wearing his glasses, standing behind door."|stage direction||
304|PETER|(CALLS)|speech|PETER|M
305||Egon?|location||
306|PETER|(to Slimer)|speech|PETER|M
307||"Well, Slimer, I don't see anything here
that looks like a monster."|location||
308||The Egon-Chicken jumps out right in front of Peter and Slimer.|stage direction||
309|EGON-CHICKEN|(CHICKEN HOWL)|speech|EGON-CHICKEN|?
310||"ANOTHER ANGLE
Slimer freaks and rockets right through the nearest wall."|stage direction||
311|SLIMER|(SQUEALS as he goes)|speech|SLIMER|M
312||Holy cow!!|location||
313||"Peter raises his proton gun.
CLOSE ON EGON-CHICKEN
He flaps his wings wildly, his red eyes bulging, and GROWLS, revealing
impressive fangs."|stage direction||
314|EGON-CHICKEN|(LOUD GROWL)|speech|EGON-CHICKEN|?
315||ACT TWO|stage direction||
316||INT. -- GHOSTBUSTERS LAB -- NIGHT|location||
317||Egon the Werechicken moves toward Peter, fangs bared in attack mode.|stage direction||
318|EGON-CHICKEN|(SNARLING as he goes)|speech|EGON-CHICKEN|?
319||"ON PETER
He steps back into doorway, blaster leveled at Egon-Chicken, and SNAPS on
the power.  It HUMS to life."|stage direction||
320|PETER|(horrified)|speech|PETER|M
321||What'd you do to Egon, you bird-brain!|location||
322||Peter!  Wait!|location||
323||"A hand grabs Peter by the arm fust as the thrower fires, sending the
proton stream off at an angle into ceiling, barely missing the chicken."|stage direction||
324|PETER|"(surprised as he looks
around)"|speech|PETER|M
325||"Hey!
INT. CORRIDOR OUTSIDE LAB"|location||
326||"as Ray pulls Peter out into corridor, Winston kicks door shut in the
Egon-Chicken's snarling face and quickly locks it.  Slimer hovers nearby
looking worried."|stage direction||
327|EGON-CHICKEN (VO)|(SNARLS)|speech|EGON-CHICKEN|?
328||"CLOSE ANGLE
The door SHAKES and SHUDDERS as the unseen Egon-Chicken tries to break
through."|stage direction||
329|PETER|(irritated; through above)|speech|PETER|M
330||"What's wrong with you guys?  That thing ate
Egon!"|location||
331||"Peter, that is Egon!  The egg hatched, he
was bitten and now he's a werechicken!"|location||
332||"The door behind them is starting to splinter and bulge from the battering
of the Egon-Chicken."|stage direction||
333|PETER|(looking at door)|speech|PETER|M
334||You're kidding!|location||
335|PETER|(a BEAT, then)|speech|PETER|M
336||"Come to think of it, there was a certain
resemblance."|location||
337||Suddenly the battering stops.|stage direction||
338|WINSTON|(looking toward door)|speech|WINSTON|M
339||"What happened?  He's so quiet all of a
sudden."|location||
340||"ON RAY
Looking toward o.s. window, he reacts."|stage direction||
341||It's the moon!|location||
342||"He hurries o.s.
ANOTHER ANGLE
Ray stops at window, looks out.  Beyond we see the full moon.  Peter,
Winston and Slimer come up behind him."|stage direction||
343||Tonight's the first --|location||
344||"CLOSE ON MOON
It's beginning to disappear, right to left."|stage direction||
345||-- lunar eclipse in ten years!|location||
346||"ON GHOSTBUSTERS AND SLIMER
All looking out window as eclipse continues"|stage direction||
347||"Ray, what's this have to do with Egon being
a chicken?"|location||
348|RAY|(turning to others)|speech|RAY|M
349||"Werechickens only appear during a full
moon, and for the next few minutes, the
moon's not full.
INT. LAB -- ON DOOR"|location||
350||Door opens and Ray pecks in.|stage direction||
351|RAY|(tentative)|speech|RAY|M
352||Egon?|location||
353||"ANGLE ON EGON
Seen from the waist up (he's not wearing clothes), looking around,
confused.  He sees Ray."|stage direction||
354||Ray, what is going on?|location||
355||"WIDER ANGLE
Egon is holding his tattered coveralls in front of his waist, like a
skirt."|stage direction||
356||And why am I naked?|location||
357||Suddenly Slimer flies INTO SHOT and gives Egon a big, sloppy kiss.|stage direction||
358|SLIMER|(as he enters)|speech|SLIMER|M
359||Egon!|location||
360|SLIMER|(KISSING SOUNDS)|speech|SLIMER|M
