|character|text|type|character_clean|gender
102|MOLLY|"Uggh. Yeah. It's just a short hop
to L.A. but they've got me going
back and forth three days in a row.
This client is killing me."|speech|MOLLY|F
103|KIRK|"Well hang in there kiddo and I
guess I'll see you tomorrow."|speech|KIRK|M
104||7.|unknown||
105|MOLLY|It's a date.|speech|MOLLY|F
106||"Molly's long legs carry her toward the gates as every man
except Kirk watches. Fuller saunters up and nudges Kirk."|stage direction||
107|FULLER|"Did'ja see that? Boy would I ever
like to...you know...put my penis
in her vagina. (wink)"|speech|FULLER|F
108||"Back at Stainer's station. As he puts the guitar back in its
case, he scratches it on the corner of the x-ray machine.
Stainer and rocker boy lock in shocked gazes."|stage direction||
109|ROCKER|What the hell!?|speech|ROCKER|M
110||He grabs his guitar and inspects a wicked scratch.|stage direction||
111|STAINER|Dude, I am so sorry.|speech|STAINER|M
112|ROCKER|"Sorry my ass! This thing is worth
more than you make in a year, you
clumsy motherfucker!"|speech|ROCKER|M
113|STAINER|Yeah, I bet it was but...|speech|STAINER|M
114||Stainer points to a white sign mounted in an acrylic stand.|stage direction||
115|STAINER (CONT'D)|"""TSA is not responsible for items
lost or damaged in the security
screening process..."""|speech|STAINER|M
116||"Stainer flips the sign around to reveal a few more words hand-
written on the back. He reads them aloud."|stage direction||
117|STAINER (CONT'D)|"""...so fuck you."""|speech|STAINER|M
118||INT. HOSPITAL WAITING ROOM - NIGHT|location||
119||"Kirk enters to find his MOTHER, an attractive old woman,
sitting with a short, plain woman about Kirk's age."|stage direction||
120||KIRK|location||
121|STAINER (CONT'D)|Hey Mom.   Hey Marnie.|speech|STAINER|M
122||8.|unknown||
123|MRS. KETTNER|Oh, hi Sweetie.|speech|MRS. KETTNER|?
124||"Across the room, Kirk's father is speaking to a man who looks
a bit like Kirk. The man is telling a funny story that
cracks up MR. KETTNER. The two pretend to box for a moment."|stage direction||
125|KIRK|Who's that guy Dad's with?|speech|KIRK|M
126||MARNIE (the plain woman) stands and takes Kirk aside.|stage direction||
127|MARNIE|"Kirk, you've been really great about
your mom and I staying so close
since we broke up but I know how
much Grammy meant to you... Well, is
it okay with you that I'm here?"|speech|MARNIE|F
128||KIRK|location||
129|MARNIE|Sure.   It's fine.   (it's not)|speech|MARNIE|F
130|MARNIE|"Okay, good. Then can I introduce
you to my new boyfriend?"|speech|MARNIE|F
131||"She leads Kirk over to the man who is speaking with his
father. They are laughing again."|stage direction||
132|MARNIE (CONT'D)|Ron, this is Kirk.|speech|MARNIE|F
133|RON|"Uh, oh - the ex. Awkward! (Ron
and Mr. Kettner laugh) No! I'm
just jack-assin' with you, pirate.
Great to meet you. How you doing?"|speech|RON|F
134|KIRK|I've been better.|speech|KIRK|M
135|RON|"Right. Of course. I'm sorry about
your grandmother. It's just so...
Well, old people, you know, what
are you gonna do?"|speech|RON|F
136||KIRK|location||
137|RON|Yeah.   Thanks.|speech|RON|F
138||"Kirk's brother ERIC and his fiance DEBBIE enter from the
hall. They are both in their late thirties and good-looking
for trailer trash. Debbie is about seven months pregnant."|stage direction||
139||9.|unknown||
140|ERIC|"Little brother.   Grammy wants to
see you."|speech|ERIC|F
141||KIRK|location||
142|ERIC|Okay.   Well, I better get in there.|speech|ERIC|F
143||Eric and Debbie walk with Kirk down the hall.|stage direction||
144|ERIC|"Listen, I'm pretty sure she wants
to discuss the will. She won't
tell us dick, so we're kind of
hoping you can grease the wheels."|speech|ERIC|F
145|KIRK|"Okay, but you know Grammy didn't
have all that much. Once the
hospital and... and the ah..."|speech|KIRK|M
146|ERIC|"Yeah, yeah, the cremation and what
not..."|speech|ERIC|F
147|KIRK|"Well, it's not going to leave
enough to get worked up over."|speech|KIRK|M
148|DEBBIE|"We've got a wedding to pay for,
Kirk and..."|speech|DEBBIE|F
149|ERIC|"Debbie, let me handle this. We've
got a wedding to pay for, numbnuts,
and you know Mom and Dad are going
to Branson next month. Now you
always been Grammy's favorite so
we're counting on you to get in
there and sort out what's what."|speech|ERIC|F
150||INT. HOSPITAL - GRAMMY'S ROOM|location||
151||"In a dimly lit hospital room, a very old woman lies in a bed.
She is hooked up to an I.V. and several monitors. Kirk comes
in and forces a smile. Grammy's voice is weak and shaky."|stage direction||
152||GRAMMY|location||
153|ERIC|"There you are Big Slick.   Did you
bring 'em?"|speech|ERIC|F
154|KIRK|Grammy, you really shouldn't...|speech|KIRK|M
155||10.|unknown||
156|GRAMMY|"Just hand 'em over. I'm on death's
door and you know it."|speech|GRAMMY|F
157||Kirk sits and reluctantly hands her a pack of cigarettes.|stage direction||
158|GRAMMY (CONT'D)|Oh, for Christ's sake. Filters?|speech|GRAMMY|F
159||"Grammy lights up a smoke and savors a long drag. Kirk tears
up at how slightly his grandmother clings to life."|stage direction||
160|KIRK|I love you Grammy.|speech|KIRK|M
161|GRAMMY|"Don't start that shit now. You're
looking at one lucky old broad who's
done a lot - skydiving, rollerderby,
colored fellas. I got no complaints.
So when the check comes I don't want
any blubbering or bullshit outta
you. Just enjoy your life like I
did mine and raise a glass to your
old Grammy once in a while."|speech|GRAMMY|F
162||Kirk hugs her and he cries a bit.|stage direction||
163|GRAMMY (CONT'D)|You know how much I love you Kirk.|speech|GRAMMY|F
164||INT. AIRPORT SECURITY CHECKPOINT - DAY|location||
165||"Molly is coming through Kirk's lane again. Mr. Fuller steps
in and stops her before she crosses through."|stage direction||
166|FULLER|"Ma'am, could you please remove your
jacket and shoes?"|speech|FULLER|F
167||MOLLY|unknown||
168|FULLER|Oh, sure.|speech|FULLER|F
169||"She does. Fuller is leering at her stellar body.   She's
about to go through when he stops her again."|stage direction||
170|FULLER|"Why don't we go ahead and strip off
that belt too while we're at it."|speech|FULLER|F
171||"Molly takes an exasperated breath as she removes her belt.
She starts to move through but again Fuller stops her with a
raised palm. He then motions to her breasts and crotch."|stage direction||
172||11.|unknown||
173|FULLER (CONT'D)|"Any piercings you'd like me to know
about?"|speech|FULLER|F
174|KIRK|"Why don't you just come on through,
ma'am, and we'll see if anything
sets off the machine."|speech|KIRK|M
175||"Molly steps through. The machine does not go off. She
gathers her things and mouths a silent, ""Thank You"" to Kirk
as she walks on. Fuller glares at Kirk but before he can say
anything, RANDY, a young agent, calls out from the office."|stage direction||
176|RANDY|Kirk buddy! Phone call!|speech|RANDY|?
177||Kirk walks over to take the call.|stage direction||
178|FULLER|"You best hope the terrorists are
taking personal calls on the job
too, mister!"|speech|FULLER|F
179||Kirk takes the phone from Randy.|stage direction||
180|KIRK|This is Kirk Kettner.|speech|KIRK|M
181||Kirk's expression tells us that some sad news is coming in.|stage direction||
182||INT. AIRPORT COFFEE SHOP - DAY|location||
183||"Kirk sits at a table with a cup of coffee. He opens his
wallet and flips to a photo of a much younger Grammy and an
eight-year-old Kirk in a casino. Grammy is smoking a
cigarette and dealing blackjack while Kirk sits at the table.
Kirk tears up and puts his face in his hands.
Molly is passing.   She sees Kirk and stops."|stage direction||
184|MOLLY|"Oh Geeze. Please tell me I didn't
get you in trouble back there."|speech|MOLLY|F
185|KIRK|"No, no. It's not that.    I ah...I
lost somebody today."|speech|KIRK|M
186||Molly sits down and puts her hand on his hand.|stage direction||
187||12.|unknown||
188|MOLLY|"Oh my God. I'm so sorry. I
know... I lost my grandmother a
few months ago and I..."|speech|MOLLY|F
189||Kirk tears up again and so does Molly.|stage direction||
190|MOLLY (CONT'D)|"Your grandmother too? And you were
close? Oh, you poor thing."|speech|MOLLY|F
191||Kirk tries to keep it together.   Molly looks at the photo.|stage direction||
192|KIRK|"She used to be a blackjack dealer
at the Horseshoe. When I was
little, she taught me and my
friends how to play poker. Turned
us into a bunch of eight-year-old
degenerate gamblers."|speech|KIRK|M
193||They share a sad laugh.|stage direction||
194|KIRK (CONT'D)|So, your grandmother too, huh?|speech|KIRK|M
195||"Molly removes a small clear-plastic booklet of photos from
her bag and shows a picture of her grandmother."|stage direction||
196|MOLLY|"My Grammy Keenan was ninety four
but independent right to the end.
She was always trying to cook for
everyone. You couldn't stop her."|speech|MOLLY|F
197|KIRK|"Oh, God, I know. Grammy used to
change her own oil. Right up until
a few months ago. She was... Do
you change your own oil?"|speech|KIRK|M
198||(LAUGHS)|unknown||
199|MOLLY|No. I wouldn't know where to begin.|speech|MOLLY|F
200|KIRK|"I know, me neither. She could
barley walk and I'd come over and
find her lying under her Cadillac
all covered in grease."|speech|KIRK|M
201||"They share a laugh and Kirk is cheering up a bit.   An
announcement comes over the PA."|stage direction||
202||13.|unknown||
203|GATE AGENT|"...final boarding call for United
flight 94 to Burbank..."|speech|GATE AGENT|?
204|MOLLY|Oh, geeze, that's me. I'm so sorry.|speech|MOLLY|F
205||KIRK|location||
206|MOLLY|No, no.   Go catch your flight.|speech|MOLLY|F
207||Molly stands and offers her hand to Kirk.|stage direction||
208||MOLLY|unknown||
209|MOLLY|I'm Molly.|speech|MOLLY|F
210|KIRK|Kirk Kettner.|speech|KIRK|M
211||"Molly squeezes Kirk's hand, grabs her bags and trots off
toward her gate. A businessman near Kirk's table reaches
over and gives him a playful chuck on the shoulder."|stage direction||
212|BUSINESSMAN|"Dead Grandma. (a nod and a cheek
click) Nice one."|speech|BUSINESSMAN|M
213||INT. AIRPORT GATE|location||
214||Molly arrives at the gate just in time to make her flight.|stage direction||
215||INT. AIRPORT COFFEE SHOP|location||
216||"Kirk gathers his things and notices that Molly left her
pictures on the table. He looks through them. In the last
pouch are some business cards that read, ""Molly McCall -
Event Planner."" Her cell number is on the card."|stage direction||
217||INT. AIRPLANE 737|location||
218||"Molly is sitting in a window seat. The flight is mostly
empty. The two other seats in her row are unoccupied until a
CREEPY BUSINESSMAN moves from the row behind her to the seat
next to Molly. He casually smiles as though there is nothing
odd about taking the center seat while the aisle seat (and
many full rows) are open. Molly looks at the vacant seats
and then at him as if to say, ""You've got to be kidding."""|stage direction||
219|CREEPY BUSINESSMAN|How you doin'?|speech|CREEPY BUSINESSMAN|M
220||"Molly's phone rings and she fumbles to answer it.   A FEMALE
PASSENGER sitting two rows back looks annoyed."|stage direction||
221||14.|unknown||
222||INTERCUT: AIRPLANE / AIRPORT COFFEE SHOP|stage direction||
223||MOLLY|unknown||
224|CREEPY BUSINESSMAN|Hello?|speech|CREEPY BUSINESSMAN|M
225||KIRK|location||
226|CREEPY BUSINESSMAN|Oh, hi.   Molly McCall?|speech|CREEPY BUSINESSMAN|M
227|MOLLY|Who's calling please?|speech|MOLLY|F
228|KIRK|"It's Kirk... From the coffee shop.
You left your pictures with me. If
you tell me which gate you're at, I
can run them right down to you."|speech|KIRK|M
229|MOLLY|"Oh, no. I'm already on the plane
and we're pushing back right now."|speech|MOLLY|F
230|KIRK|"Okay, well I'll leave them at the
lost and found and when you get..."|speech|KIRK|M
231|MOLLY|"Oh geeze, some of those are my only
prints. It would be such a huge
favor if you could hold on to them
for me. I'm coming back next week."|speech|MOLLY|F
232||KIRK|unknown||
233|MOLLY|Oh, sure.    But how will I...|speech|MOLLY|F
234||The female passenger hails the flight attendant.|stage direction||
235|FEMALE PASSENGER|She's talking on her phone.|speech|FEMALE PASSENGER|F
236||"The creepy businessman gives the woman the finger and then
looks to Molly for approval. He doesn't get it."|stage direction||
237|MOLLY|"I have your number in my phone. As
soon as I get back I'll call you
and arrange to pick them up, okay?
Thank you so much, Kirk."|speech|MOLLY|F
238||"Molly turns off her phone and holds it up for the flight
attendant to see."|stage direction||
239||MOLLY (CONT'D)|location||
240|MOLLY|Thanks.   I'm really sorry.|speech|MOLLY|F
241||15.|unknown||
242||CREEPY BUSINESSMAN|location||
243|MOLLY|"You believe these pricks? So, what
do you do?"|speech|MOLLY|F
244||DISSOLVE TO:|unknown||
245||INT. VERTIGO CLUB - NIGHT|location||
246||"Kirk comes in and stops at the bar to order a beer. Two men
are waving to him from a table near the stage. Kirk gets his
bottle and snakes through the crowd toward his friends.
On stage, Stainer (in his afro wig) plays guitar as his band
finishes the last chorus of ""Lovin', Touchin' Squeezin'."""|stage direction||
247|STAINER|"Thank you! We're going to take a
little breakski but we'll be back
in a few minutes to do Frontiers."|speech|STAINER|M
248||"The band turns to put down their instruments and the house
music kicks in.
Kirk arrives where his friends are standing at a high bar
table. DEVON looks like Howdy Doody at 33. JACK is good-
looking and dressed semi-hipster. Devon gives Kirk a hug."|stage direction||
249||DEVON|unknown||
250|STAINER|Hey Kirk.    How you been holdin' up?|speech|STAINER|M
251|KIRK|"It's been a rough week but, you
know, all of the services and
family stuff keep you pretty
busy... I really miss her, though."|speech|KIRK|M
252||Jack hugs Kirk as well.|stage direction||
253|JACK|She sounded like a hell of a lady.|speech|JACK|M
254|STAINER (O.S.)|"Oh, fuck yeah! Kirk's Grandma was
the shit."|speech|STAINER|M
255||Stainer arrives, hugs Kirk and gives him a kiss on the head.|stage direction||
256|STAINER (CONT'D)|"She's with God now, buddy - and you
just know she's bustin' his balls."|speech|STAINER|M
257||Kirk laughs and Stainer raises his glass.|stage direction||
258||"16.
STAINER (CONT'D)"|unknown||
259|STAINER (CONT'D)|To Stella!|speech|STAINER|M
260||"The guys all raise their glasses and take a drink.     This is
just what Grammy wanted and it's cheering Kirk up.
Kirk's cell phone rings.      He has to talk loud over the music."|stage direction||
261|KIRK|"Hello?... Oh, Hi. I'm sorry I can
barely hear you. I'm at a club
and.... Club Vertigo? Oh, yeah -
it's right down the street from
there... Okay, sounds good."|speech|KIRK|M
262||Kirk hangs up.|stage direction||
263|JACK|What was that all about?|speech|JACK|M
264|KIRK|"Nothing, just a passenger. She
accidentally left something with
me. She's going to stop in and
pick it up I guess."|speech|KIRK|M
265|DEVON|She's coming here?      She a cute gal?|speech|DEVON|M
266||KIRK|unknown||
267|DEVON|Very.|speech|DEVON|M
268|STAINER|"Well alright dude! That's a leave-
behind. She digs you!"|speech|STAINER|M
269|KIRK|No she doesn't.      Trust me.|speech|KIRK|M
270|STAINER|"She does a leave behind and then
just happens to be in the
neighborhood? She practically has
her hands in your pants."|speech|STAINER|M
271|KIRK|"No, seriously - it's nothing.      She's
way out of my league."|speech|KIRK|M
272|STAINER|"Dude, you said Marnie was out of
your league and let's face it,
Marnie's kinda nasty."|speech|STAINER|M
273||17.|unknown||
274||Marnie is standing behind Stainer.     He doesn't miss a beat.|stage direction||
275|STAINER (CONT'D)|"...Marnie...don't you think Marnie
Tomkins is kind of nasty?"|speech|STAINER|M
276|MARNIE|I don't know who that is.|speech|MARNIE|F
277|STAINER|"Oh, you don't know Marnie Tomkins?
She's just this girl. I thought you
knew her. Anyway, she's pretty nasty
looking... but you're looking good."|speech|STAINER|M
278|MARNIE|Kirk, I'm sorry about Grammy.|speech|MARNIE|F
279||The guys slink away to give Kirk and Marnie some privacy.|stage direction||
280|MARNIE (CONT'D)|"I realize she was never that crazy
about me but I know how much you
loved her and I hope you're okay."|speech|MARNIE|F
281||KIRK|location||
282|MARNIE (CONT'D)|Thanks.   Thanks, I'll be alright.|speech|MARNIE|F
283|MARNIE|"Listen, are you going to Branson
with your folks next month?"|speech|MARNIE|F
284||KIRK|location||
285|MARNIE|No.   It's not really my thing.|speech|MARNIE|F
286|MARNIE|"What's wrong with Branson?     You too
good for Branson now?"|speech|MARNIE|F
287||KIRK|location||
288|MARNIE|No.   Branson's...awesome.|speech|MARNIE|F
289|MARNIE|"Well, your mom invited Ron and I
along. We'd love to go but not if
it's going to be weird for you."|speech|MARNIE|F
290||Kirk considers this.   It will be weird.|stage direction||
291|MARNIE (CONT'D)|"...I mean the tickets are non-
refundable but it's up to you."|speech|MARNIE|F
292||18.|unknown||
293||Stainer overhears this and groans out loud.|stage direction||
294|KIRK|"No. You should go. I'm sure
you'll have a great time. Totally."|speech|KIRK|M
295||Marnie hugs Kirk.   This makes him uncomfortable.|stage direction||
296|MARNIE|"Kirk, I'm sorry about what happened
with us. You're going to make
someone very happy someday, but you
have to get over me first, okay?
Is it a deal?"|speech|MARNIE|F
297||Marnie hugs him again and then departs.|stage direction||
298|STAINER|"She's going to Branson with your
fucking parents? And bringing her
new fucking boyfriend!?"|speech|STAINER|M
299||KIRK|unknown||
300|STAINER|"Yeah. He seems like a good guy,
though.  He's an entrepreneur."|speech|STAINER|M
301||Across the room they see Marnie return to Ron with a hug.|stage direction||
302|JACK|"Entrepreneur? Kirk, I know that
guy. He owns a Pizza Hut."|speech|JACK|M
303||KIRK|location||
304|JACK|So?   That's a business.|speech|JACK|M
305|STAINER|"It's not even a real Pizza Hut.
It's one of those strip-mall take-
out ones. They don't even have
chicken wings. The guy's a fuckin'
douche bag."|speech|STAINER|M
306|KIRK|"He's got more going on than I do.
That's all I'm saying."|speech|KIRK|M
307|STAINER|"Dude, you can do a hell of a lot
better than her."|speech|STAINER|M
308|DEVON|One door closes, another door opens.|speech|DEVON|M
309||19.|unknown||
310|STAINER|"Fuck you Devon, that doesn't even
make any sense. But take this
broad that's coming here tonight -
I got a feeling about her. You're
gonna get on that."|speech|STAINER|M
311|JACK|Absolutely. Visualize it.|speech|JACK|M
312|KIRK|"I appreciate what you guys are
trying to do but, I'm telling you,
I have zero chance with this one
and I'm completely okay with that."|speech|KIRK|M
313|DEVON|That's defeatist thinking.|speech|DEVON|M
314|KIRK|"No it isn't. It's just like saying
I'll never go to the moon and I'm
okay with that too."|speech|KIRK|M
315|STAINER|"You're saying you don't want to go
to the moon? That's bullshit."|speech|STAINER|M
316|KIRK|"No. I'm saying that I never will
go to the moon but I'm not going to
get down about it because, you know
- I never expected to."|speech|KIRK|M
317|STAINER|"You don't know. Technology and
shit. You might go to the moon."|speech|STAINER|M
318||"Kirk waves to someone at the door.   The guys look up.
The guys' POV: Molly is stepping toward them - dressed in a
beautiful gown. They laugh the way you might laugh at a
particularly brutal football tackle."|stage direction||
319|DEVON|Holy Frijole.|speech|DEVON|M
320||JACK|location||
321|DEVON|Oh shit.   Yeah, you're right.|speech|DEVON|M
322|STAINER|"Sorry, bro. You'll go to the moon
before you'll hit that. No chance."|speech|STAINER|M
323||20.|unknown||
324|KIRK|I told you.|speech|KIRK|M
325||Molly arrives at their table.|stage direction||
326||MOLLY|unknown||
327|KIRK|Hey!     There you are!|speech|KIRK|M
328||Molly hugs Kirk.    From across the bar, Marnie takes notice.|stage direction||
329||KIRK|unknown||
330|KIRK|Here I am.|speech|KIRK|M
331|MOLLY|"I'm sorry I'm so overdressed. I
just came from a work thing. Are
you doing okay with...everything?"|speech|MOLLY|F
332|KIRK|"Oh, you know... Hey, these are my
best friends - Jack, Devon and
Stainer."|speech|KIRK|M
333||The guys' I.Q.s drop like stones as they shake her hand.|stage direction||
334||MOLLY|unknown||
335|KIRK|Stainer?|speech|KIRK|M
336|STAINER|"Yeah, just a nickname.    Doesn't
really mean nothin'."|speech|STAINER|M
337|KIRK|"Oh. Here's your pictures - all
safe and sound."|speech|KIRK|M
338||Kirk hands Molly the pictures.|stage direction||
339|MOLLY|"Thank you so much for taking care of
them for me! I need to get some
copies made. If I lost these...uugh."|speech|MOLLY|F
340|KIRK|No trouble at all.|speech|KIRK|M
341|MOLLY|Hey, have you eaten yet?|speech|MOLLY|F
342||KIRK|unknown||
343|MOLLY|Um...|speech|MOLLY|F
344||21.|unknown||
345|MOLLY|"I was going to go grab a bite. Let
me buy you dinner to pay you back."|speech|MOLLY|F
