|character|text|type
47||"Please present your equipment to Special Agent Walters for
inspection.
The news team's segment producer, a crusty old Russian named
KORSHUNOV raises his big bushy eyebrows."|stage direction
48|KORSHUNOV|We've already been inspected.|speech
49|GIBBS|"Sir, this plane carries the President
of the United States."|speech
50||"Though we wish to extend your press service every courtesy,
you will comply with our security measures to the letter."|stage direction
51|KORSHUNOV|Of course.  I'm sorry.|speech
52||"Korshunov and the FIVE MEMBERS of his news crew present their
video cameras, sound equipment and supplies to Special Agent
WALTERS for inspection.  Secret Service DOGS sniff through
the baggage."|stage direction
53|GIBBS|"Please place your thumbs on the ID
pad."|speech
54||"Korshunov puts his thumb on the ID pad of a portable computer.
The computer matches up his thumbprint with his dossier and
photograph.  ""CLEARED"" flashes on the computer screen."|stage direction
55||INT. HALLWAY - NIGHT|location
56||The President, walking with his entourage.|stage direction
57|SHEPHERD|"*                     CBS said they'll
give us four minutes.  They thought
the Russian was a nice touch."|speech
58|MARSHALL|"I always wondered if my freshman
Russian class would come in handy."|speech
59|DOHERTY|Sir, you threw out page two.|speech
60|MARSHALL|"Goddamn right I did.  I asked for a
tough-as-nails speech and you gave
me diplomatic bullshit.  What's the
point in having a speech if I have
to ad-lib?"|speech
61|DOHERTY|It was a good ad-lib, sir.|speech
62|MARSHALL|Thanks.  Wrote it last night.|speech
63||The President exits the building and enters his limousine.|stage direction
64||EXT. TARMAC - AIR FORCE ONE - NIGHT|location
65||Walters hands the bags back to the Russians.|stage direction
66|WALTERS|Equipment checks out.|speech
67||"A striking woman in her early thirties descends Air Force
One's stairway.  MARIA MITCHELL."|stage direction
68|GIBBS|Gentlemen, this is Maria Mitchell.|speech
69||"Press Relations for the Presidential Flight Office.  She'll
take you from here."|stage direction
70|KORSHUNOV|"Ms.  Mitchell.  So nice to finally
meet you in person."|speech
71|MITCHELL|"The President and I were delighted
that we could accommodate you.  Now
if you're all cleared?"|speech
72||(Gibbs nods)|location
73|MITCHELL|You can follow me then.|speech
74||They ascend into the belly of Air Force One.|stage direction
75|MITCHELL|"*                    I'll be giving
you a brief tour, then during the
flight, two members of your crew
will be allowed out of the press
area at a time for filming.  You
will have exactly ten minutes with
the President and twenty with the
crew..."|speech
76||EXT. STREETS OF MOSCOW, PRESIDENT'S MOTORCADE - NIGHT|location
77||"Winding its way down narrow cobblestone streets onto a major
thoroughfare."|stage direction
78||INT. PRESIDENTIAL LIMOUSINE - NIGHT|location
79||"The limousine is packed with advisers, aides, military staff,
including LT. COL. PERKINS, the keeper of the NUCLEAR FOOTBALL
handcuffed to his wrist.  In the b.g. on the limo's television
set, the LARRY KING SHOW indulges in its normal banter.
Marshall wearily rubs his temples as he stifles a yawn."|stage direction
80|SHEPHERD|You wanna knock of f?|speech
81|MARSHALL|"No, no.  I'm fine.  What did the
Speaker say?"|speech
82|SHEPHERD|He and the NRA don't like the wording.|speech
83|DOHERTY|"Apparently taking uzis away from
sixth graders isn't as popular as we
thought it'd be.  Representative
Taylor is working on a compromise."|speech
84|MARSHALL|"Put together a score sheet.  I'll
make some calls."|speech
85|SHEPHERD|"With all due respect, sir, maybe you
should give them this one.  Your
numbers are still pretty low and you
called in a lot of chips to nail
Stravanavitch."|speech
86|MARSHALL|I might still have a few chips left.|speech
87|SHEPHERD|"*                     We could always
put you in a duck blind with a twelve
gauge.  The second amendment types'll
love that."|speech
88|MARSHALL|"This is a crime bill, Shep.  Killing
a couple ducks won't get it through
committee.  Besides, Shep, I told
you...  I don't shoot babies and I
don't kiss guns."|speech
89|SHEPHERD|Other way around, sir.|speech
90||"(realizing what he
said)"|location
91|MARSHALL|"Right... Christ I'm tired.  Do me a
favor and keep me away from the press."|speech
92||"Marshall's watch alarm beeps and he automatically reaches
into his breast pocket, pulls out a medicine vial and downs
two pills with a coffee chaser.
On the T.V."|stage direction
93|LARRY KING (T.V.)|"... and your reaction to the
President's trip to Moscow.  Good or
bad?"|speech
94||Shepherd turns up the volume.|stage direction
95|SHEPHERD|"This is the part I wanted you to
see."|speech
96|REP. DANFORTH (T.V.)|"Criminal.  One of our boys died in
Marshall's little publicity stunt
and for what?  So we could claim
victory over another country's
problems instead of our own?  And
now he's got the nerve to prance
around Moscow gloating, while that
poor boy's family is left to bury
him.  If I were Marshall, I'd be
ashamed of myself."|speech
97|LARRY KING|"There you have it.  Harsh words for
the President from Michael Danforth,
the Speaker of the House."|speech
98||Marshall mutes the television.  A quiet moment.|stage direction
99|SHEPHERD|"*                     My opinion.
We can't let him get away with that
kind of language."|speech
100||Marshall considers.  Then decides.|stage direction
101|MARSHALL|It's bait.  Don't take it.|speech
102|SHEPHERD|"Sir, the Speaker of the House attacked
this administration on national
television.  You can't afford to
leave that hanging."|speech
103||(ignoring Shepherd)|location
104|MARSHALL|Did we tape the Duke game?|speech
105|AIDE|"It's waiting on the plane.  The ending
was pretty..."|speech
106||(interrupting)|location
107|MARSHALL|"Please don't tell me.  Just for once,
*                     let me be
surprised."|speech
108||INT. AIR FORCE ONE, CORRIDOR, TRAVELING - NIGHT|location
109||"Maria Mitchell escorts the Russians down the plane's length.
As they pass the galley, Maria motions up a set of stairs."|stage direction
110|MITCHELL|"Up on the upper deck is the cockpit
and the Mission Communication Center.
The MCC, as we call it, can place
clear and secure phone calls to
anywhere on earth.  We're linked to
a network of military and civilian
satellites and ground stations.  We
could run the country or run a war
from there if we had to."|speech
111|KORSHUNOV|This is a remarkable aircraft.|speech
112|MITCHELL|"You don't know the half of it.  Did
you know this entire plane is shielded
from radiation?  We could fly through
a mushroom cloud completely unharmed
if necessary."|speech
113|KORSHUNOV|A dubious distinction, no?|speech
114|MITCHELL|"I guess it depends on your
perspective."|speech
115||"They walk by several conference rooms, running down the
starboard side of the plane."|stage direction
116|KORSHUNOV|And all these rooms here?|speech
117|MITCHELL|"Conference rooms, though some have
other functions.  The one up front
doubles as an emergency medical
center."|speech
118||"Past the conference rooms, they walk by a small side room
where SECRETARIES work on computers, generating documents."|stage direction
119|MITCHELL|"As you can see, back here's more
like a regular plane.  Security and
Secret Service take this cabin.
You'll be in the rear with the press
pool."|speech
120||"The REAR PRESS CABIN, just ahead of the rear galley and bank
of bathrooms.  A handful of disgruntled reporters feign sleep."|stage direction
121|MITCHELL|"Here's a press kit.  I'll let you
guys get comfortable and once we're
airborne I'll be able to schedule
the interviews."|speech
122|KORSHUNOV|Thank you.|speech
123||"Mitchell exits forward.  One of the reporters stirs and looks
up at the news team.  He groans.  Space is a premium back
here."|stage direction
124|REPORTER|"You fellas win some sort of fly-with-
POTUS contest?"|speech
125|KORSHUNOV|Potus?  What is Potus?|speech
126|REPORTER|"P.O.T.U.S. President Of The United
States."|speech
127|KORSHUNOV|"Ah, no.  We won nothing.  We are
ITAR-TASS news service."|speech
128|REPORTER|"Right.  Listen, this here... This is
my row.  You'll have to sit over
there."|speech
129||Korshunov trades looks with his news team.|stage direction
130||EXT. MOSCOW INTERNATIONAL AIRPORT - NIGHT|location
131||"The President's motorcade pulls up in front of Air Force
One."|stage direction
132||INT. AIR FORCE ONE - NIGHT|location
133||"The President and his entourage ascend from the lower deck
platform onto the main deck.  COL. DANIEL AXELROD, Air Force
One's pilot, snaps off a salute as he passes."|stage direction
134|COL. AXELROD|Welcome aboard, Mr. President.|speech
135||(returns salute)|location
136|MARSHALL|Hey Danny.  How's it look tonight?|speech
137|COL. AXELROD|Glassy, sir.  Care to take the wheel?|speech
138|MARSHALL|"You keep offering, one of these days
I'll take you up on it."|speech
139||"(to no one in
particular)"|location
140|MARSHALL|Rose and Alice back yet?|speech
141|AIDE|"No, Mr. President.  The ballet ran
late.  Their ETA is seventeen minutes."|speech
142||"Marshall nods as he pulls off his bow tie and enters his
stateroom.  Shepherd follows two steps behind."|stage direction
143|SHEPHERD|Mr. President?|speech
144||Marshall halts Shepherd with a gesture.|stage direction
145|MARSHALL|Thirty seconds.|speech
146||"Shepherd nods and waits by the door.  Lt. Col. Perkins takes
a seat outside the Presidents stateroom and opens the latest
Tom Clancy thriller, using the nuclear football as a lap
desk."|stage direction
147||INT. PRESIDENT'S STATEROOM - NIGHT|location
148||"Marshall collapses on the couch, rubs his eyes, then closes
them.  A moment of peace in a breakneck day.
The knock at the door jars him."|stage direction
149|MARSHALL|Yes.|speech
150||Shepherd enters.|stage direction
151|SHEPHERD|"Can I at least issue a press release
objecting to the Speaker's choice of
wording?"|speech
152||"President Marshall picks up one of the many phones in his
office."|stage direction
153|MARSHALL|I said it's not worth the fight.|speech
154||(into phone)|location
155|MARSHALL|Steward, please.|speech
156|SHEPHERD|We'll just say it was in bad taste.|speech
157||"*                               MARSHALL
Forget it, Shep.  The kid gave his life for his country and
the
Speaker's a bastard for turning him into a sound bite.  I'll
take the heat.  Understood?"|stage direction
158|SHEPHERD|You give me ulcers.|speech
159|MARSHALL|That's my job.|speech
160||A STEWARD enters the room.|stage direction
161|STEWARD|Mr. President?|speech
162|MARSHALL|"Hey Mike.  Could you get me a
Heineken?"|speech
163|SHEPHERD|"No, wait.  Get him one of the Russian
beers."|speech
164||The steward nods and disappears from the room.|stage direction
165|SHEPHERD|"We've got those Russian news guys on
board and it'll look good in the
papers."|speech
166||"Marshall picks up a stack of policy reports.  Thumbs through
them."|stage direction
167|MARSHALL|"C'mon Shep.  I've been eating borscht
and drinking vodka for days.  Isn't
that enough?"|speech
168||(off paper)|location
169|MARSHALL|New home starts are down.|speech
170||"The steward arrives with the Russian beer.  Marshall takes a
swig.  He swallows hard.  Piss-water.  Marshall crosses to
his sink and pours the beer out.  He hands the bottle to the
steward."|stage direction
171|MARSHALL|Fill this with Heineken.|speech
172||The steward nods...|stage direction
173|STEWARD|Yes, Mr. President.|speech
174||AND SLINKS AWAY WITH THE BOTTLE. MARSHALL CATCHES HIMSELF --|stage direction
175|MARSHALL|"I don't believe this.  I'm playing
politics with a bottle of beer.  A
goddamn bottle of beer.  I've been
in office too long."|speech
176|SHEPHERD|"Look on the bright side... if the
polls don't change, you won't have
that problem, sir."|speech
177||Marshall picks up the phone again.|stage direction
178|MARSHALL|"Yeah.  Put the Duke game on in my
room."|speech
179||INT. AFO'S MISSION COMMUNICATION CENTER - NIGHT|location
180||"THREE Air Force SPECIALISTS man the elaborate communication
system occupying much of the upper deck.  Top-of-the-line
computers, communication systems, video decks, and satellite
receivers."|stage direction
181|AIR FORCE SPECIALIST|Yes, Mr. President.|speech
182||"He slides in a videotape and channels the feed to the *
president's stateroom."|stage direction
183||INT. PRESIDENT'S STATEROOM - NIGHT|location
184||A monitor comes to life with a basketball game.|stage direction
185||(to Shepherd)|location
186|MARSHALL|"Defense and State Department in the
conference room in one hour.  I want
to review the Iraq situation."|speech
187|SHEPHERD|Yes, sir.|speech
188||"Shepherd exits as Marshall settles into his leather chair
and dives into work.  He punches a button on the speakerphone."|stage direction
189|MARSHALL|Get me the Housing Secretary...|speech
190||EXT. AIR FORCE ONE - NIGHT|location
191||"The Marine Guards snap to attention once again as the First
Lady's motorcade arrives.
ROSE MARSHALL, a self-assured woman with an aristocratic
gleam, alights from her limo.  She takes a few steps, then
turns, tapping her foot impatiently."|stage direction
192|ROSE|C'mon Alice, we're 20 minutes late.|speech
193||"Your father's gonna have a fit.
ALICE, the President's 13-year-old daughter, straggles out
of the car, rolling her eyes."|stage direction
194|ALICE|"It's not like he hasn't made us wait
a few times."|speech
195|ROSE|Well, you aren't the President, dear.|speech
196|ALICE|Yeah, no duh.|speech
197||INT. MAIN DECK, AIR FORCE ONE - NIGHT|location
198||As the First Lady's entourage enters.|stage direction
199|ROSE|Why don't you go say hi?|speech
200||Again, Alice rolls her eyes.|stage direction
201|ROSE|"What is wrong with you tonight?
Come here."|speech
202||Rose pulls Alice aside.|stage direction
203|ROSE|"You don't want to say hi to your
father?"|speech
204|ALICE|I'm sure he's busy.|speech
205|ROSE|Don't you even want to ask?|speech
206||"Alice toes her foot into the carpet as she releases an
exasperated sigh.  She is, in this moment, the patron saint
of know-it-all 13-year-old girls.  Alice waves toward the
Presidential Suite."|stage direction
207|ALICE|"If I go over there to say hi to daddy
President, Mike's going to tell me
he's in a meeting and can't be
disturbed.  Then when the plane starts
to taxi, he'll come out and say ""Hey,
are you guys back?  Did you enjoy
the ballet?""  But he'll be on his
way to another meeting and won't
wait for an answer.  Then you'll get
pissed at him and he'll get pissed
at you.  It's like you guys rehearse
or something."|speech
208||"With the weight of the entire world on her shoulders, Alice
Collapses into one of the many leather chairs.  It seems to
swallow her.  JORY, a steward passes."|stage direction
209|ALICE|"Hey Joey, how `bout a cocoa, double
whip cream."|speech
210|ROSE|Alice...|speech
211|ALICE|Mom, just this once, give it a rest.|speech
212|ROSE|"You're jet-lagged.  We'll talk about
this back..."|speech
213|ALICE|Back at The Fishbowl?|speech
214||"Alice eyes the swirl of Aides who are pretending to work
nearby.
But it's obvious that they're eavesdropping.  Alice smiles
and waves at them dramatically."|stage direction
215|ROSE|We'll talk at home.|speech
216||(beat)|location
217|ROSE|"You know, most girls aren't as lucky
as you.  For most girls seeing the
Bolshoi ballet would be the experience
of a lifetime."|speech
218|ALICE|I know, Mom.|speech
219||"(sees the hurt in her
mom's eyes and softens)"|location
220|ALICE|It was great... really.|speech
221||"Rose nods, smiling a half-smile.  After a thoughtful beat,
Alice gets up and crosses to the Presidential suite.  She
exchanges words with the Aide standing outside the door and
comes back, covering her disappointment."|stage direction
222|ALICE|"He's in a meeting.  He can't be
disturbed."|speech
223|ROSE|I'm sorry, honey.|speech
224|ALICE|"No, it's okay.  After all, he is the
President, right?"|speech
225||"Joey the steward hands her her cocoa with a wink and a smile.
Her eyes light up at the mound of whip cream on top."|stage direction
226|ALICE|"When I write my memoirs I think I'll
devote an entire chapter to the cocoa
aboard Air Force One."|speech
227|ROSE|Your father never means to be so...|speech
228|ALICE|I know...|speech
229||(beat)|location
230|ALICE|"But lotsa times I feel like it's me
versus the world.  Some kid at school
teases me and the same day a plague
breaks out in Bangladesh.  I mean it
doesn't take a genius to figure which
is more important."|speech
231|ROSE|Some kids were teasing you?|speech
232|ALICE|That's not really the point.|speech
233||A quiet pause, then...|stage direction
234|ROSE|"You're right and I'll tell you a
secret.  I know exactly how you feel."|speech
235|ALICE|"Big secret.  You said the same thing
to Newsweek."|speech
236||The plane jolts forward as it begins to taxi.|stage direction
237|ALICE|"We're taxiing.  Ready.  And... five...
four... three.. two... one... Cue
Daddy."|speech
238||"Alice points.  And as if on cue, Marshall exits from his
office and checks his watch."|stage direction
239|ALICE|Oooooh, I'm good.|speech
240|MARSHALL|Hey, you guys back already?|speech
241||Alice nods.|stage direction
242|MARSHALL|How was...|speech
243||(thinks, then remembers)|location
244|MARSHALL|...the ballet?|speech
245||(theatrically)|location
246|ALICE|It was the experience of a lifetime.|speech
247|MARSHALL|How `bout a hug for the old man.|speech
248||"Alice rises and hugs her father.  A White House PHOTOGRAPHER
snaps off a few shots for the papers.  Alice makes a face at
them.  A second later, Shepherd comes up the corridor,
breaking up the pair."|stage direction
249|SHEPHERD|"Mr. President... they're ready for
you in the conference room."|speech
250|MARSHALL|"Okay.  Hey, pumpkin, you'll tell me
all about it later, right?"|speech
251|ALICE|Sure.|speech
252||"As Marshall moves toward the conference room, he bends and
gives Rose a quick peck on the cheek.  It all reeks of
formality."|stage direction
253|ROSE|May I speak to you for a moment?|speech
254|MARSHALL|Can't it wait?|speech
255|ROSE|No, Mr. President.  It can't.|speech
256||INT.  PRESIDENT'S OFFICE.|location
257||"Rose shuts the door behind them.  As she starts to speak,
Marshall pulls her into a long passionate kiss.  Rose pulls
away."|stage direction
258|ROSE|"Don't.  I know spin control when I
feel it."|speech
259|MARSHALL|Rose, I don't have time for this.|speech
260||I've gotta go stop a war.|stage direction
261|ROSE|"For godsakes, Jim, slow down and
stop acting like the little dutch
boy.  Not even you can plug all the
world's leaks.  Don't you think it's
a sign you're pushing too hard when
your daughter sees more of you on
MTV news than in person."|speech
262|MARSHALL|She's a big girl.  She understands.|speech
263|ROSE|"How do you know she understands?
You haven't spent more than five
minutes with her, or me, in weeks."|speech
264|MARSHALL|"And when have I had five minutes?
When I wake up in the morning and
I'm already three hours behind
Schedule.  What do you want me to
do, Rose, tell the G7 to fuck off
because I'm a family man?"|speech
265|(BEAT)|I'm sorry. That wasn't fair.|speech
266|ROSE|No. It wasn't.|speech
267||He takes her in his arms.|stage direction
268|MARSHALL|You know what?|speech
269|ROSE|What?|speech
270|MARSHALL|I miss you. And I miss her.|speech
271|ROSE|"But that's the point, Jim. We're
right here."|speech
272|MARSHALL|I wish it were that easy...|speech
273||"Long beat. He smiles at her, it's the same sweet smile that
won her heart, the same smile that got him elected. She
softens."|stage direction
274|MARSHALL|I'll make it up to you, I promise.|speech
275|ROSE|"I should trust that promise? Because
you know the voters are still waiting
for that middle class tax cut."|speech
276|MARSHALL|"This promise isn't subject to
Congressional approval."|speech
277||She smiles. The tension breaks.|stage direction
278|ROSE|How did your speech go?|speech
279|MARSHALL|"Well, they aren't burning me in
effigy. That's always a good sign."|speech
280||"They kiss again, this time for real. But... a knock on the
door."|stage direction
281|SHEPHERD (0.5.)|Mr. President.|speech
282||Shepherd opens the door.|stage direction
283|MARSHALL|"Look on the bright side, hon. Shep
here thinks I'll be a one termer."|speech
284|ROSE|"Shall I ask the Chief of Staff to
schedule your daughter in?"|speech
285|SHEPHERD|"She is scheduled. Her school play's
Tuesday night."|speech
286||Rose rolls her eyes.|stage direction
287|MARSHALL|"The First Lady was making a joke,
Shep. I'll make some time, Rose. I
promise."|speech
288||Marshall heads for his meeting.|stage direction
289||EXT. COCKPIT - NIGHT|location
290||"Col. Axelrod and his co-pilot LT. COL. ARTHUR INGRAHAMS are
at the wheel.
RUSSIAN AIR TRAFFIC (V.0)"|stage direction
291|(THICK ACCENT)|"United States Air Force One, this is
tower. It's an honor to clear you
for immediate take-off on runway
three."|speech
292|COL. AXELROD|"Roger, Tower. And thank you for the
hospitality."|speech
293||"Axeirod eases up the throttle and the four GE-F103 Turbofan
engines spring to life."|stage direction
294||EXT. RUNWAY - NIGHT|location
295||"A picture perfect take-off as Air Force One slides through
the moonlight and skates upward on a sheet of air."|stage direction
296||EXT. AIR FORCE ONE, FLYING - AN HOUR LATER|location
297||Airborne in the midnight sky.|stage direction
298||INT. AIR FORCE ONE, GALLEY - NIGHT|location
299||"Aircraft engines drone.
CLOSE ON - A coffee pot pouring piping joe into a mug
emblazoned with ubiguitou Presidential Seal. The mug is placed
on a tray with a half-dozen other mugs and passed to a STEW.
He carries the tray down the corridor past passenger cabins.
Drowsiness has overtaken the plane. Many of the passengers
and aides are asleep. CNN plays On T.V. sets, entertaining
the few night owls and news junkies."|stage direction
300|CNN REPORTER (T.V.)|"In an unusually aggressive speech,
the President characterized the
Stravanavitch regime as thugs whose
brutality will no longer be tolerated.
Meanwhile, in Turkmenistan,
Stravanavitch's ouster has sent the
country into turmoil.  Tens of
thousands of refugees continue to
huddle in U.N. safe havens, as rival
Stravanavitch loyalists fight among
themselves for control. But at least
for the time being, the ethnic
cleansing has been stopped."|speech
301||"Toward the front of the plane, the steward enters the
conference room."|stage direction
302||INT. CONFERENCE ROOM - NIGHT|location
303||"As the steward closes the door behind him, all background
noise disappears. We are in a sound shielded room. Even the
engines' drone cannot be heard.
The lights in the room are dim as MAJOR CALDWELL, a military
advisor, projects satellite photos of Iraqi military bases
onto a screen.
The steward serves coffee as unobtrusively as he can while
the meeting continues."|stage direction
304|MAJOR CALDWELL|"Our KH-ll's took this one at 0100
hours. What you see here is the
mobilization of two mechanized
brigades."|speech
305|MARSHALL|They've gotta be joking.|speech
306|DOHERTY|"The Iraqi ambassador is claiming
it's just an exercise."|speech
307|MARSHALL|"An exercise in futility. Send the
Nimitz back in."|speech
308|MAJOR CALDWELL|"The northern border's gotten a bit
hairy. Their MiGs are playing tag
with our Tomcats and our boys are
just itching to engage."|speech
309|MARSHALL|"Tell our boys to cool their jets. I
don't need `em creating policy for
me."|speech
310||"We follow the steward as he slips out of the conference room
and back into the..."|stage direction
311||INT. CORRIDOR - NIGHT|location
312||"with a few coffees left on his tray. One of them is scooped
up by Gibbs as he passes, his nose is buried in a fax."|stage direction
313||INT. SECRET SERVICE CABIN - NIGHT|location
314||Gibbs leans in the cabin.|stage direction
315|GIBBS|"Hey Walters, you and Johnson come
here a second. Reykjavik just sent
the advance team report."|speech
316||"Special Agents Walters and JOHNSON rise and follow Gibbs
into an adjoining office."|stage direction
317||INT. OFFICE - CONTINUOUS|location
318||"Gibbs closes the door behind the two agents. As Walters and
Johnson take their seats, Gibbs WITHDRAWS HIS WEAPON and...
SHOOTS each of the agents in THE BACK OF THE HEAD.
Silenced pistol. Blood all over the desk. Gibbs removes each
of the agent's weapons and slips them into his waistband. He
waits a few beats, takes a long sip of coffee, then exits
the office."|stage direction
319||INT. SECRET SERVICE CABIN - NIGHT|location
320||"As he passes through the cabin he takes a silent inventory.
Five other agents working, sleeping, on the phone."|stage direction
321||INT. PRESS CABIN - NIGHT|location
322||"Gibbs nods to Korshunov. Korshunov nods one of his men.
NEVSKY removes one of his videotapes, pops the front cover
exposing the tape. Across the face of the tape is a thin
strip of a rubbery substance. Nevsky pulls the strip up and
out, making a kind of fuse. He reaches for a pack of
matches... courtesy matches, sporting the Seal of the
President.
Nevsky nods and lights the fuse.
IN A RAPID SUCCESSION -
GIBBS tosses his two extra weapons to Korshunov's men, pivots
the corner and begins firing at his colleagues. The SECRET
SERVICE AGENTS try to get at their weapons, but Gibbs has
caught them completely off-guard.
Several silenced central nervous system shots (head and neck)
and the five agents slump back, their red blood cascading
down the creases of the fine Corinthian leather chairs.
Nevsky tosses the cassette up the corridor... smoke pours
out of it. Smoke screen.
BAZYLEV and ZEDECK catch the guns Gibbs tossed and hold them
on the reporters."|stage direction
