|character|text|type
42|PERCY|Why the goddamn hell not?!|speech
43|NAT COLORADO|"Cause your dady said so.
Something LOADED in the way he emphasizes ""daddy."" Percy GLARES
-- strange RESENTMENT between them. With a growl, Percy GALLOPS
OFF, chucks the flaming bottle onto the CHURCH STEPS:"|speech
44||INT. MEACHAN'S CHURCH - CONTINUOUS|location
45|NAT COLORADO|"Meacham finishes putting out the fire, grabbing a couple
blankets as he moves past The Man --"|speech
46|MEACHAM|"You wanna help or are you just gonna
stand there and burn?!"|speech
47||EXT. CHURCH - PORCH - CONTINUOUS|location
48|MEACHAM|"FRIGHTENED TOWNSPEOPLE run for the sanctuary of the church,
Meacham SWATS OUT the fire on the steps --"|speech
49|MEACHAM|"All right, folks -- don't panic! Get
inside and you'll be fine... C'mon...
Meacham tosses The Man one of the blankets, nods across the
street to the GENERAL STORE which is just STARTING to burn --"|speech
50|MEACHAM (CONT'D)|"Put it out before it gets goin'!
ON THE MAN, not sure how he suddenly became the damn fire
brigade, but HUSTLING across the street to --
THE GENERAL STORE
8.
WHIPS open the blanket, beats at the flames advancing toward the
roof -- PUTS THE FIRE OUT as the door FLIES OPEN and out steps:
A KID. 11. Rough n' tumble. And right now, mouth full of"|speech
51||LICORICE. Two FULL JARS of CANDY in his hands. OOPS:|stage direction
52|KID|"Just tryin' to save the candy.
(SWALLOWS, worried now)
You one of my Pa's hired guns?
Before he can answer, HOOFBEATS behind them -- and here's PERCY.
He yanks the reins, pulls his REVOLVER on our Man --"|speech
53|PERCY|"Who the hell're yam?
Whatever the opposite of Love At First Sight is, THIS is it:"|speech
54|THE MAN|Nobody.|speech
55|PERCY|"Nobody is right. You think you can just
collect your fifty dollars and ride off?
You signed up for the wrong side, boy.
The kid's scared. The Man ISN'T, despite the gun in his face:"|speech
56|PERCY (CONT'D)|"Tell you what. You get down on your
knees and kiss my boot.
The Man's eyes narrow --"|speech
57|PERCY (CONT'D)|"You do that and I'll let you run back to
wherever the hell you came from so you
can tell whoever you see...
(cocks his gun)
Absolution belongs -tg..th-e- 1Dolar es."|speech
58|THE MAN|"You want me to kiss your boot?
Percy extends his boot just INCHES from The Man's face:"|speech
59|PERCY|"Tongue's just fine if you're feelin'
amorous. Don't hold ba --
THWIP! The Man YANKS Percy's boot off his foot in one quick
move and KWHAM!!!1 WINGS IT RIGHT INTO PERCY'S FACE!
Percy FLIES off the HORSE -- The Man grabbing his rifle -- the
moment Percy lands, it's STICKING into his NECK:
9."|speech
60|THE MAN|"Kiss this, you sonofa --
NAT COLORADO (O.S.)
-- PUT IT DOWN !
-- Nat Colorado gallops around the corner, SHOTGUN RAISED."|speech
61|PERCY|"Goddamnit, Nat -- SHOOT HIM!!!
-- but The Man yanks Percy up by his collar, using him as a
SHIELD between himself and Colorado. Eerily calm --"|speech
62|THE MAN|"Wherever you came from? Go back.
Colorado knows he's dealing with a PROFESSIONAL. MORE GANG
MEMBERS ride up, surprised -- a dirty outlaw, GREAVEY, barks:"|speech
63|GREAVEY|Sheriff's right behind us, Nat!|speech
64|PERCY|"You goddamned shitheels! Don't you even
THINK about leavin' me!!!!
Colorado -- DECISION -- doesn't take long -- glares at The Man --"|speech
65|NAT COLORADO|Be seeing you.|speech
66|THE MAN|"Look forward to it.
With that, Nat spurs his horse -- YA! The others follow him as
he RIDES HARD out of town. Percy growls at The Man --"|speech
67|PERCY|"You are a dead man. You hear me? So
help me God I will kill you my--
DM! The Man's SMASHES Percy's skull with the gun, knocking him
OUT COLD, as LAWMEN approach on horseback --"|speech
68|KID|"FA! He caught Percy Dolarhyde!
SHERIFF KYLE TAGGART rears up on his horse. Tall, dark and
handsome despite a SADNESS in his eyes, already dismounting:"|speech
69|SHERIFF TAGGART|"Emmett -- you all right?
The Kid (now EMMETT) strides towards his father excitedly:
10."|speech
70|"EMMETT
YOU-SHOULDA-SEEN-IT-HE-TOSSED-PERCY-L IKE-"|"a-f lap jack- then-stared-down-Nat-Colorado-
like-he-wasn't-even-scared!!!!
Taggart turns to The Man now, cautious, but grateful --"|speech
71|SHERIFF TAGGART|"Pardon my boy, mister. He can be
excitable.
(puts out his hand)
Kyle Taggart.
The Man shakes Taggart's hand. A beat. Then --
THE MAN IN BLACK
. Luke."|speech
72|SHERIFF TAGGART|"Well I'm in your debt, Luke. Tune of
fifty dollars, actually.
(off The Man's look)
Our advert? The telegram?
The Man NODS -- Oh, RIGHT."|speech
73||SHERIFF TAGGART (CONT'D)|stage direction
74|SHERIFF TAGGART|"Could use a man like you in case any of
'em come back...
THE MAN IN BLACK
-- I'm just passing through."|speech
75|SHERIFF TAGGART|"Fair enough. You don't mind spending the
night, bank opens in the morning... I'll
get you your money then.
(nods down the street)
Saloon's got rooms. You just tell Maria
I sent you.
The Man tips his hat, nods to Emmett (still STARSTRUCK), turns
to go. Taggart furrows his brow as the DOG scampers after him.
SHERIFF TAGGART (CONT'D)
You here with the prospector woman?
The Man stops. Intrigued. Turns back --
THE MAN IN BLACK
woman?"|speech
76|SHERIFF TAGGART|"Yup. Real looker. Came into town
yesterday with that there dog. She a
friend of yours?
11.
ON THE MAN. His first real LEAD.
THE MAN IN BLACK
Maybe.
And as The Man heads off, we HOLD ON TAGGART, his spidey-sense
tingling that all is not RIGHT with this..."|speech
77|DEPUTY WADE|Somethin' wrong, Kyle?|speech
78|SHERIFF TAGGART|"What's that French sayin' where you swear
you seen someone before?"|speech
79|DEPUTY WADE|Don't speak French.|speech
80|SHERIFF TAGGART|"No... you sure's hell don't.
Taggart takes one last look at The Man departing as we CUT TO:"|speech
81||EXT. CATTLE RANGE - MAGIC HOUR|location
82|SHERIFF TAGGART|"300 head of CATTLE under a blood red sky -- BOOM DOWN to THREE
RANCH HANDS by a fire. One's drinking liberally from a BOTTLE;
call him ROY CLANTON. The other two trade glances, nervous:"|speech
83|RANCH HAND #1|Should take it easy there, Pal --|speech
84|RANCH HAND #2|"Mr. Dolarhyde don't like it when we drink
on the job."|speech
85|ROY CLANTON|"I don't give a damn what he don't like --
gotta sit here and babysit a damn herd of
cattle. Dolarhyde ain't gonna do squat.
(rises; grabs his"|speech
86|CROTCH)|"Gotta see a man about a buffalo...
He lets out a big BURP and stumbles off behind a ridge. More
THUNDER. Something doesn't feel right. A sudden WHOOSH and --
A COW'S PULLED INTO THE AIR BEHIND THEM BY SOME INVISIBLE FORCE,
JUST LIKE THE APACHES IN OUR OPENING! Flies STRAIGHT UP, out of
FRAME. Its PLAINTIVE MOO blending into all the others:"|speech
87|RANCH HAND #1|You hear that?|speech
88|RANCH HAND #2|"Hear what?
12.
ANOTHER COW zips up from the herd behind them. And ANOTHER.
MANY OF THE SWSSHS. The men slowly turn toward the sound as --
ALL AT ONCE, HUNDREDS OF COWS FLY OFF INTO THE SKY!"|speech
89|RANCH HAND #1|"SWEET JESUS!!!
THE DARKNESS EXPLODES WITH EERILY BRILLIANT BLUE LIGHT! THE MEN
SCREAM AS THEY'RE ENGULFED IN IT AND --
ROY CLANTON -- comes RUNNING back up the hill, pulling up his
pants as the light DISAPPEARS -- to find the men GONE. So are
the COWS. PULL BACK... he's ALL THAT'S LEFT in the open range."|speech
90||INT. GOLD LEAF SALOON - NIGHT|location
91|RANCH HAND #1|"THE BATWING DOORS SWING OPEN: The Man In Black enters with the
dog, tips his hat to a couple WHORES. They GRIN, liking what
they see. RANCH HANDS drink their pay. Behind the bar, a MAN
and WOMAN argue. DOC and MARIA; she's a buxom Mexican beauty;
he's 300 roly-poly pounds of ANXIOUS CASTILIAN JEALOUSY:"|speech
92|DOC|-- I know you are, don't lie to me!|speech
93|MARIA|"How many times do we have to do this,
Arturo? J. love you."|speech
94|DOC|"Really? Do you?!?
(holds up a POCKETWATCH)
I found this in our bed! And I don't
k3 Vg. a watch, Maria. I can't AfjQrd a
watch because y insisted we buy this
saloon!
She looks at him SQUARELY -- yes, some SECRET withheld. As The
Man In Black reaches the bar, he's Maria's EXCUSE to end this:"|speech
95|MARIA|"We have customers.
And MOVES off. Doc stomps toward the exit -- sees EMMETT at the
back of the bar stealing sips of BEER from left-behind glasses:"|speech
96|DOC|"AFUERA! ADULTS ONLY!!!
Emmett RUNS OUT. The Man sits beside an old cuss named ATTICUS.
The dog heels at The Man's feet, eyes a STEAK on Atticus' plate:"|speech
97|ATTICUS|"That mutt makes a move for my steak, I'll
drill him down.
13."|speech
98|MARIA|"Shut up, Atticus. This is the man who
took out Percy Dolarhyde.
Atticus grumbles and goes back to eating, but not before
sweeping his duster aside to show the GUN in his holster. Maria
rolls her eyes, sets a GLASS in front of The Man, who nods:
THE MAN IN BLACK
I'm looking for a woman.
She gestures to the WHORES --"|speech
99||MARIA|location
100|MARIA|"What kind?
THE MAN IN BLACK
This kind.
He removes the PHOTO from inside his hat. The one of the WOMAN."|speech
101|MARIA|"Never seen her before. But she is
beautiful.
(pours him whiskey; then
one for herself)
Here's to you finding her, Senor.
ON THE MAN. Not exactly sure he WANTS to. But they CLINK
glasses, knock 'em back. Maria pours him another:"|speech
102|MARIA (CONT'D)|"You have any idea what kind of mess you
just stepped into?
THE MAN IN BLACK
No. But I figured I'd be safe in here
seein' as how that boy I tossed off his
horse didn't wanna burn your saloon.
Maria's eyes go down. Somehow GUILTY. But then:"|speech
103|MARIA|It's not the boy you should worry about.|speech
104|(OMINOUS)|It's his papa.|speech
105||EXT. RANCH - NIGHT|location
106|(OMINOUS)|"POV: UPSIDE DOWN, A MAN, surrounded by his RANCH HANDS -- his
FACE just out of the light, hat brim lowered under an oil lamp:"|speech
107|DOLARHYDE|"Name's Woodrow Dolarhyde. I'm what you
might call, the Tall Hog at the trough.
14.
His face comes INTO light: 50's, tailored finery, patent leather
Wellington boots that bespeak wealth. HARD. Exudes POWER:"|speech
108|DOLARHYDE (CONT'D)|"You're Roy, right? Clanton, is it? Been
working for me two weeks now, and I
haven't had the pleasure.
Our POV belongs to ROY CLANTON, the ranch hand from the cow
abductions. TERRIFIED -- his arms and legs TIED TO THE SADDLES
OF TWO HORSES, kicking dirt in front of Dolarhyde's RANCH HOUSE:"|speech
109|CLANTON|Mr. Dolarhyde, I... I swear I didn't|speech
110|STEAL YOUR--|"-- a VIOLENT ""SSST"" from Dolarhyde JOSTLES the horses --
STRETCHING Roy tight enough to SNAP -- he SCREAMS --"|speech
111|DOLARHYDE|"Best not to interrupt me, Roy, makes the
horses skittish."|speech
112|(THEN)|You partial to history? Here's a primer,|speech
113|LISTEN CLOSE:|"He pulls out a WHIP, gripping it by its STERLING SILVER HANDLE.
Starts CIRCLING the horses as he lets the whip UNFURL:"|speech
114|DOLARHYDE (CONT'D)|"Following the War Of Northern Aggression
-- what some ironically refer to as the
""Civil"" War -- came a prodigious nation-
wide market for beef. Cowtowns sprang up
all along these prairies, Roy; populated
by enterprising young drovers -- among
'em, my daddy, Jeremiah Dolarhyde. Sold
six of his gold teeth and a sword gifted
to him by Robert E. Lee for twenty of the
scrawniest Longhorns you ever saw -- then
turned 'em into the fattest herd West of
the Chisholm Trail.
(stops: the WHIP)
Watched him work this lash, driving those
steer til his fingers bled... but what
good's a whip without a herd, Roy?
And slowly, torturously, SWEEPS the whip tip in the dirt..."|speech
115|ROY CLANTON|"Mr. Dolarhyde, Sir, you gotta believe me
-- I went to take a piss and and -- saw a
light in the sky -- blue -- and when I
ran back the cows and fellas were gone!
15."|speech
116|DOLARHYDE|"The sky. Opened up. And took my cows.
Incoming HOOFBEATS -- Dolarhyde looks up to see COLORADO and the
rest of the GANG returning from Absolution.
A WOMAN emerges from the servant's quarters. APACHE. 50's.
Beautiful. As the men REAR, Nat Colorado MEETS EYES with her.
A relationship we don't understand yet as Dolar strides up --"|speech
117|DOLARHYDE (CONT'D)|Where's Percy?|speech
118|NAT COLORADO|"Jail. Sheriff locked him up.
Dolar darkens. Unsheathes a KNIFE. Looks down at Roy:"|speech
119|DOLARHYDE|"When're these people gonna lgarn?
He STABS the knife down... SLICING the rope tethered to Roy's
FEET. His lower body SLUMPS to the ground, he breathes a SIGH:"|speech
120|"ROY CLANTON
THANK Y--"|"Dolar SLAPS the horse's rump, to which Roy's UPPER TORSO is
tied; it GALLOPS off, dragging a SCREAMING ROY into the night."|speech
121|DOLARHYDE|"Everyone saddle up. Got us a sheriff to
kill.
As he MOVES OFF, Dolarhyde's eyes go to the Apache Woman.
Something passes between them. She seems CONCERNED."|speech
122|NAT COLORADO|"Wasn't the sheriff, got him caught. It
was a stranger.
That STOPS Dolarhyde. He turns back, face dark:"|speech
123|DOLARHYDE|... What stranger?|speech
124|NAT COLORADO|"Usually a man gives off a scent. Where
he's been. What he's done."|speech
125|(STILL SPOOKED)|"He didn't have one.
OFF DOLARHYDE, EYES BURNING --
16."|speech
126||INT. SHERIFF TAGGART'S OFFICE - NIGHT|location
127|(STILL SPOOKED)|"A BULLET, in close up, twirling between the thumb and forefinger
of SHERIFF TAGGART. Boots up on his desk, TROUBLED.
Deputy Wade pours himself a cup from a TIN POT OF COFFEE:
DEPUTY CHARLIE WADE
Percy wouldn't've come in shooting
without his daddy's say-so, Kyle. You
best get ready for a war 'cause that's
what's comin'."|speech
128|SHERIFF TAGGART|"Tomorrow we ride the little shit up
Phoenix way, turn him over. Dolarhyde's
got a beef, he can take it up with the
6th cavalry.
Taggart's on his feet, grabs his JACKET off the door --
SHERIFF TAGGART (CONT'D)
Goddamn tired of this... fatass rancher
scaring good people off their lan--
He STOPS. Something catches his eye on the posting board.
YANKS a piece of paper off, a mixture of CONFUSION and CONCERN
SHERIFF TAGGART (CONT'D)
Sonofabitch.
WHAT DOES HE SEE? Before we get a chance to KNOW --"|speech
129||EXT. SALOON - NIGHT|location
130|SHERIFF TAGGART|"EMMETT'S FACE rises into frame, peering into the saloon from
below a windowsill. Sees THE MAN IN BLACK at the bar as ---"|speech
131||INT. SALOON - NIGHT|location
132|SHERIFF TAGGART|"-- he SLUGS back a shot, the dog at his feet, still eyeing that
steak on Atticus' plate. The Man points to his GLASS:
THE MAN IN BLACK
Another."|speech
133|MARIA|"You drink like a man who wants to forget.
THE MAN IN BLACK
(haunted; the irony)
Other way round.
The dog WHINES AGAIN for the steak. Atticus SLAMS down his
silverware. Draws his GUN --
17."|speech
134|ATTICUS|"You got three seconds to get your dog
outta here or I blow his balls off.
THE MAN IN BLACK
(without a blink)
Not my dog."|speech
135|ATTICUS|"Q=... two...
-- and just before ""three""... CA-CLICK. Atticus FREEZES,
because there's a RIFLE BARREL at the back of h,iS head now:
VOICE (O.S.)
Give you odds you don't get to 'three.'
RACK TO FIND the person holding the rifle is A WOMAN.
Beautiful. EXOTIC. Dressed in leather. Meet ELLA SWENSON.
ON THE MAN IN BLACK. Can't help himself. immediate and
undeniable CHEMISTRY. But she pays him no mind -- makes a PSST
sound and the dog snaps to her side. Atticus uncocks his gun,
slowly slides it back in the holster --"|speech
136|ATTICUS|I was just havin' some fun, Miss --|speech
137|ELLA|"Give- him, the steak.
Atticus HESITATES, angry at the humiliation. Ella PRESSES THE
GUN HARDER against his neck, lowering him -- and his plate -- to
the floor. Right in front of the dog, who GROWLS --"|speech
138|ELLA (CONT'D)|Now say you're sorry.|speech
139|ATTICUS|"(biting his tongue)
I'm-- sorry."|speech
140|ELLA|"His name's 'Happy.'
HappyBARES HIS TEETH. INCHES from Atticus' face"|speech
141|ATTICUS|I'm sorry... 'Happy.'|speech
142|ELLA|"Alright then.
(lowers her rifle)
You're right. That was fun.
18.
-- Atticus scrambles back to his feet and OUT the door, as Ella
looks at the Man In Black:"|speech
143|ELLA (CONT'D)|"What're you doing with my dog?
THE MAN IN BLACK
I was hoping you could tell me."|speech
144|ELLA|"The hell're you talking ab--?
WRIST BRACELET. Surprise and REVELATION:"|speech
145|ELLA (CONT'D)|"Where... did you get that?
Before he can answer, SHERIFF TAGGART enters, along with DEPUTY
WADE (carrying a SHOTGUN), and 5 other deputies. They move
cautiously to THE MAN, like he's a powder keg about to go off..."|speech
146|SHERIFF TAGGART|"Hey there, ""Luke."" Mind following me
down to the office so we can have us a
chat...?
THE MAN IN BLACK"|speech
147|(CONFUSED; ALERT)|What for?|speech
148|SHERIFF TAGGART|"All due respect, I'm the law, mister.
That's what for.
The men LOCK EYES:
THE MAN IN BLACK
Tell you what, Sheriff. How about you
keep the fifty dollars you owe me and I
just walk outta here like we. never met?"|speech
149|SHERIFF TAGGART|"Because we did meet.
ON ELLA. For reasons we're not sure of, the idea of The Man
leaving ALARMS her. All the Gunslingers' hands are POISED by
holsters. The Man stays preternaturally COOL:
THE MAN IN BLACK
L can't be accountable for what happens
if they draw on me."|speech
150|SHERIFF TAGGART|"And what's gonna happen?
19.
THE MAN IN BLACK
Best you don't find out."|speech
151|SHERIFF TAGGART|"Now why'd you have to go and say that?
Taggart gives a nod and the men start to CONVERGE --
THE MAN IN BLACK
(low; genuine plea)
Don't.
But Charlie makes a MOVE and The Man SLAMS his head into a pole
-- the NEXT GUNMAN reaches for his pistol -- The Man PUNCHES his
THROAT -- SLAMS the third into a bench -- The FOURTH straight
down on the Faro table --
TAGGART levels his REPEATER -- but The Man just GRABS the barrel
as Taggart FIRES a ROUND into the ceiling -- now the rifle's in
THE MAN'S HANDS and just before he PULLS THE TRIGGER on Taggart:
HE SEES EMMETT AT THE WINDOW. About to watch his father's
MURDER... and The Man LOWERS the gun:
THE MAN IN BLACK (CONT'D)
I told you, I don't wanna hurt anyb--
CRACK! The butt of a PISTOL WHIPS the side of his SKULL! The
Man DROPS as we REVEAL who just knocked his ass OUT:
ELLA! Taggart draws a gun and pins The Man, whipping out that
piece of paper he pulled from his office..."|speech
