|character|text|type|character_clean|gender|principal_character
81||INT. MERCEDES-BENZ ML320 - A SHORT TIME LATER|location|||
82||"Carolyn is driving; Jane stares out the window. Lester is
asleep in the back seat."|stage direction|||
83|LESTER (V.O.)|"I have lost something. I'm not exactly
sure what it is, but I know I didn't
always feel this... sedated. But you know
what? It's never too late to get it back."|speech|LESTER|F|True
84||INT. OFFICE BUILDING - DAY|location|||
85||"Lester sits at his workstation, a BEIGE CUBICLE surrounded by
IDENTICAL BEIGE CUBICLES. He's staring at a computer monitor
and talking on a HEADSET PHONE. The beleaguered expression on
his face is at odds with the light, friendly tone of his
voice."|stage direction|||
86|LESTER|"Hello, this is Lester Burnham from Media
Monthly magazine, I'm calling for Mr.
Tamblin, please?... Well, we're all under
a deadline here, uh, but you see, there
is some basic information about the
product launch that isn't even covered in
your press release and I... Yeah. Can I
ask you a question? Who is Tamblin? Does
he exist? 'Cause he doesn't ever seem to
come in... Yeah, okay, I'll leave my
number..."|speech|LESTER|F|True
87||"(CONTINUED)
6."|unknown|||
88||"CONTINUED:
BRAD, a dapper man in his thirties, approaches and observes
Lester, who is unaware of his presence."|stage direction|||
89|LESTER (CONT'D)|It's 555 0199. Lester Burnham. Thank you!|speech|LESTER|F|True
90||Lester disconnects the call, obviously irritated.|stage direction|||
91|BRAD|Hey Les. You got a minute?|speech|BRAD|M|True
92||Lester turns around, smiling perfunctorily|stage direction|||
93|LESTER|For you, Brad? I've got five.|speech|LESTER|F|True
94||INT. BRAD'S OFFICE - MOMENTS LATER|location|||
95||Brad is seated behind his desk in his big corner office.|stage direction|||
96|BRAD|"I'm sure you can understand our need to
cut corners around here."|speech|BRAD|M|True
97||Lester sits across from him, looking small and isolated.|stage direction|||
98|LESTER|"Oh, sure. Times are tight, and you gotta
free up cash. Gotta spend money to make
money. Right?"|speech|LESTER|F|True
99|BRAD|Exactly. So...|speech|BRAD|M|True
100||Brad stands, ready to usher Lester out.|stage direction|||
101||(blurts)|location|||
102|LESTER|"Like the time when Mr. Flournoy used the
company MasterCard to pay for that
hooker, and then she used the card
numbers and stayed at the St. Regis for,
what was it, like, three months?"|speech|LESTER|F|True
103||(startled)|location|||
104|BRAD|That's unsubstantiated gossip.|speech|BRAD|M|True
105|LESTER|"That's fifty thousand dollars. That's
somebody's salary. That's somebody who's
gonna get fired because Craig has to pay
women to fuck him!"|speech|LESTER|F|True
106||"(CONTINUED)
7."|unknown|||
107||CONTINUED:|stage direction|||
108|BRAD|"Jesus. Calm down. Nobody's getting fired
yet. That's why we're having everyone
write out a job description, mapping out
in detail how they contribute. That way,
management can assess who's valuable and--"|speech|BRAD|M|True
109|LESTER|Who's expendable.|speech|LESTER|F|True
110|BRAD|It's just business.|speech|BRAD|M|True
111||(angry)|location|||
112|LESTER|"I've been writing for this magazine for
fourteen years, Brad. You've been here
how long, a whole month?"|speech|LESTER|F|True
113||(frank)|location|||
114|BRAD|"I'm one of the good guys, Les. I'm trying
to level with you. This is your one
chance to save your job."|speech|BRAD|M|True
115||Lester stares at him, powerless.|stage direction|||
116||EXT. BURNHAM HOUSE - LATE AFTERNOON|location|||
117||"A MOVING VAN is parked in front of the COLONIAL HOUSE next
door to the Burnhams'. Movers carry furniture toward the
house.
The Mercedes-Benz pulls into the Burnham driveway. Carolyn
drives, Lester is in the passenger seat."|stage direction|||
118|CAROLYN|"--there is no decision, you just write
the damn thing!"|speech|CAROLYN|F|True
119|LESTER|"You don't think it's weird and kinda
fascist?"|speech|LESTER|F|True
120|CAROLYN|"Possibly. But you don't want to be
unemployed."|speech|CAROLYN|F|True
121|LESTER|"Oh, well, let's just all sell our souls
and work for Satan, because it's more
convenient that way."|speech|LESTER|F|True
122||"(CONTINUED)
8."|unknown|||
123||CONTINUED:|stage direction|||
124|CAROLYN|"Could you be just a little bit more
dramatic, please, huh?"|speech|CAROLYN|F|True
125||"As they get out of the car, Carolyn scopes out the MOVERS
next door."|stage direction|||
126|CAROLYN (CONT'D)|"So we've finally got new neighbors. You
know, if the Lomans had let me represent
them, instead of--"|speech|CAROLYN|F|True
127||(heavy disdain)|location|||
128|CAROLYN (CONT'D)|"--""The Real Estate King,"" that house
would never have sat on the market for
six months."|speech|CAROLYN|F|True
129||She heads into the house, followed by Lester.|stage direction|||
130|LESTER|"Well, they were still mad at you for
cutting down their sycamore."|speech|LESTER|F|True
131|CAROLYN|"Their sycamore? C'mon! A substantial
portion of the root structure was on our
property. You know that. How can you call
it their sycamore? I wouldn't have the
heart to just cut down something if it
wasn't partially mine, which of course it
was."|speech|CAROLYN|F|True
132||INT. BURNHAM HOUSE - DINING ROOM - LATER THAT NIGHT|location|||
133||"We HEAR EASY-LISTENING MUSIC.
Lester, Carolyn and Jane are eating dinner by CANDLELIGHT.
RED ROSES are bunched in a vase at the center of the table.
Nobody makes eye contact, or even seems aware of anybody
else's presence, until..."|stage direction|||
134|JANE|"Mom, do we always have to listen to this
elevator music?"|speech|JANE|F|True
135||(considers)|location|||
136|CAROLYN|"No. No, we don't. As soon as you've
prepared a nutritious yet savory meal
that I'm about to eat, you can listen to
whatever you like."|speech|CAROLYN|F|True
137||A long beat. Lester suddenly turns to Jane.|stage direction|||
138||"(CONTINUED)
9."|unknown|||
139||CONTINUED:|stage direction|||
140|LESTER|So Janie, how was school?|speech|LESTER|F|True
141||(suspicious)|location|||
142|JANE|It was okay.|speech|JANE|F|True
143||LESTER|unknown|||
144|JANE|Just okay?|speech|JANE|F|True
145|JANE|No, Dad. It was spec-tac-ular.|speech|JANE|F|True
146||A beat.|stage direction|||
147|LESTER|"Well, you want to know how things went at
my job today?"|speech|LESTER|F|True
148||Now she looks at him as if he's lost his mind.|stage direction|||
149||LESTER (CONT'D)|unknown|||
150|LESTER|"They've hired this efficiency expert,
this really friendly guy named Brad, how
perfect is that? And he's basically there
to make it seem like they're justified in
firing somebody, because they couldn't
just come right out and say that, could
they? No, no, that would be too...
honest. And so they've asked us--"|speech|LESTER|F|True
151||(off her look)|location|||
152|LESTER|"--you couldn't possibly care any less,
could you?"|speech|LESTER|F|True
153||Carolyn is watching this closely.|stage direction|||
154||(uncomfortable)|location|||
155|JANE|"Well, what do you expect? You can't all
of a sudden be my best friend, just
because you had a bad day."|speech|JANE|F|True
156||She gets up and heads toward the kitchen.|stage direction|||
157|JANE (CONT'D)|"I mean, hello. You've barely even spoken
to me for months."|speech|JANE|F|True
158||She's gone. Lester notices Carolyn looking at him critically.|stage direction|||
159|LESTER|"Oh, what, you're mother-of-the-year? You
treat her like an employee."|speech|LESTER|F|True
160||"(CONTINUED)
10."|unknown|||
161||CONTINUED: (2)|stage direction|||
162||(taken aback)|location|||
163|CAROLYN|What?!|speech|CAROLYN|F|True
164||Lester is quiet, staring at his plate.|stage direction|||
165||(more authority)|location|||
166|CAROLYN (CONT'D)|What?|speech|CAROLYN|F|True
167||"Lester gets up and starts after Jane, taking his plate with
him."|stage direction|||
168|LESTER|I'm going to get some ice cream.|speech|LESTER|F|True
169||Carolyn watches him go, irritated.|stage direction|||
170||INT. BURNHAM HOUSE - CONTINUOUS|location|||
171||"Jane stands at the sink, rinsing off her plate. Lester
enters."|stage direction|||
172|LESTER|Honey, I'm sorry. I...|speech|LESTER|F|True
173||Jane turns and stares at him, waiting for him to finish.|stage direction|||
174|LESTER (CONT'D)|"I'm sorry I haven't been more available,
I just... I'm..."|speech|LESTER|F|True
175||"He's looking to her for a little help here, but she's too
uncomfortable with this sudden intimacy to give him any."|stage direction|||
176||(finally)|location|||
177|LESTER (CONT'D)|"You know, you don't always have to wait
for me to come to you..."|speech|LESTER|F|True
178|JANE|Oh, great. So now it's my fault?|speech|JANE|F|True
179|LESTER|"I didn't say that. It's nobody's fault.
Janie, what happened? You and I used to
be pals."|speech|LESTER|F|True
180||EXT. BURNHAM HOUSE - CONTINUOUS|location|||
181||"On VIDEO: We're looking through GREENHOUSE WINDOWS at Lester
and Jane in the kitchen We can't hear what they're saying,
but it's obvious it's not going well."|stage direction|||
182||"(CONTINUED)
11."|unknown|||
183||"CONTINUED:
Jane puts her plate in the dishwasher and leaves. We FOLLOW
HER out the door, then the camera JERKS back to Lester
calling after her.
CLOSE on the face of   RICKY FITTS, illuminated by the screen
of his DIGICAM as he   videotapes. Ricky is eighteen, but his
eyes are much older.   Beneath his Zen-like tranquility lurks
something wounded...   and dangerous.
His POV, on VIDEO: Through the kitchen window, we see Lester
at the sink, rinsing off his plate, muttering to himself. His
head suddenly jerks up and he looks at us, as if he realizes
he's being watched."|stage direction|||
184||INT. BURNHAM HOUSE - KITCHEN - CONTINUOUS|location|||
185||"Lester's POV: We're looking out through the kitchen window at
the point where Ricky was just standing, but he's no longer
there.
Lester turns off the faucet, dries his hands, then tosses the
towel on the counter on his way out, where it lands next to a
framed PHOTOGRAPH of Lester, Carolyn, and a much-younger
Jane, taken several years earlier at an amusement park.
It's startling how happy they look."|stage direction|||
186||EXT. SALE HOUSE - DAY|location|||
187||"CLOSE on a wooden SIGN that reads:
OPEN HOUSE TODAY
BURNHAM & ASSOCIATES REALTY
555-0195 Carolyn Burnham
The sign is planted in front of a RUN-DOWN HOME in a   run-down
neighborhood. The Mercedes is parked in front of the   house.
Carolyn, wearing a smart business suit, is unloading   a box of
cleaning supplies and a BOOMBOX from the back of the   Mercedes
when something across the street catches her eye.
Her POV: In front of a different house with much more curb
appeal is another SIGN, featuring a picture of a handsome
silver-haired MAN. It reads:
Another One SOLD By Buddy Kane
The Real Estate King 555-0100
Carolyn frowns and slams the back of the Mercedes shut."|stage direction|||
188||12.|unknown|||
189||INT. SALE HOUSE - LIVING ROOM - MOMENTS LATER|location|||
190||"The interior of this house is ugly, oppressive and tasteless.
Carolyn opens the front door, breathes deeply and solemnly
announces:"|stage direction|||
191|CAROLYN|I will sell this house today.|speech|CAROLYN|F|True
192||"She neatly arranges her sales materials on a desk, then
strips down to her undergarments."|stage direction|||
193||MONTAGE:|unknown|||
194||"We see Carolyn, working with fierce concentration as she:
Cleans glass doors that overlook the patio and pool;
Doggedly scrubs countertops in the kitchen;
Perches on a stepladder to dust a cheap-looking ceiling fan
in the master bedroom;
And vacuums a dirty carpet that will never be clean.
Throughout all this, she keeps repeating to herself:"|stage direction|||
195|CAROLYN (CONT'D)|"I will sell this house today. I will sell
this house today. I will sell this house
today."|speech|CAROLYN|F|True
196||INT. SALE HOUSE - BATHROOM - LATER|location|||
197||"Carolyn stands in front of the mirror, wearing her suit once
more, applying lipstick. She stares at her reflection
critically."|stage direction|||
198|CAROLYN|I will sell this house today.|speech|CAROLYN|F|True
199||"She says this as if it were a threat, then notices a smudge
on the mirror and wipes it off."|stage direction|||
200||EXT. SALE HOUSE - FRONT YARD - LATER|location|||
201||"The front door opens to reveal Carolyn, greeting us with the
smile she thinks could sell ice to an Eskimo."|stage direction|||
202|CAROLYN|Welcome. I'm Carolyn Burnham!|speech|CAROLYN|F|True
203||13.|unknown|||
204||INT. SALE HOUSE - FOYER - CONTINUOUS|location|||
205||"Smiling, Carolyn leads a man and woman into the living room.
They're thirtyish, and they've seen a lot of houses today."|stage direction|||
206|CAROLYN|"This living room is very dramatic. Wait
'til you see the native stone fireplace!"|speech|CAROLYN|F|True
207||The man and woman glance around the dark room, unimpressed.|stage direction|||
208|CAROLYN (CONT'D)|"A simple cream would really lighten
things up. You could even put in a
skylight."|speech|CAROLYN|F|True
209||The woman wrinkles her face, skeptical.|stage direction|||
210|CAROLYN (CONT'D)|Well, why don't we go into the kitchen?|speech|CAROLYN|F|True
211||INT. SALE HOUSE - KITCHEN - LATER|location|||
212||"Carolyn enters, followed by a different couple in their
fifties."|stage direction|||
213|CAROLYN|"It's a dream come true for any cook. Just
filled with positive energy. Huh?"|speech|CAROLYN|F|True
214||INT. SALE HOUSE - MASTER BEDROOM - LATER|location|||
215||"Carolyn stands with a different couple: African American,
late twenties. The woman is pregnant."|stage direction|||
216|CAROLYN|"...and you'll be surprised how much a
ceiling fan can cut down on your energy
costs."|speech|CAROLYN|F|True
217||EXT. SALE HOUSE - BACK YARD - LATER|location|||
218||Carolyn stands by the pool next to two fortyish WOMEN.|stage direction|||
219|CAROLYN|"You know, you could have some really fun
backyard get-togethers out here."|speech|CAROLYN|F|True
220|WOMAN #1|"The ad said this pool was ""lagoon-like.""
There's nothing ""lagoon-like"" about it.
Except for maybe the bugs."|speech|WOMAN #1|?|
221||"(CONTINUED)
14."|unknown|||
222||CONTINUED:|stage direction|||
223|WOMAN #2|There's not even any plants out here.|speech|WOMAN #2|?|
224||(re: shrub)|location|||
225|CAROLYN|"What do you call this? Is this not a
plant? If you have a problem with the
plants, I can always call my landscape
architect. Solved."|speech|CAROLYN|F|True
226|WOMAN #2|"I mean, I think ""lagoon,"" I think
waterfall, I think tropical. This is a
cement hole."|speech|WOMAN #2|?|
227||A beat.|stage direction|||
228|CAROLYN|I have some tiki torches in the garage.|speech|CAROLYN|F|True
229||INT. SALE HOUSE - SUN ROOM - LATER|location|||
230||"Carolyn enters, alone. She's furious. She locks the sliding
glass door and starts to pull the vertical blinds shut, then
stops. Standing very still, with the blinds casting shadows
across her face, she starts to cry: brief, staccato SOBS that
seemingly escape against her will. Suddenly she SLAPS
herself, hard."|stage direction|||
231|CAROLYN|Shut up. Stop it. You... Weak!|speech|CAROLYN|F|True
232||But the tears continue. She SLAPS herself again.|stage direction|||
233|CAROLYN (CONT'D)|Weak. Baby. Shut up. Shut up! Shut up!|speech|CAROLYN|F|True
234||"She SLAPS herself repeatedly until she stops crying. She
stands there, taking deep breaths until she has everything
under control, then pulls the blinds shut, once again all
business. She walks out calmly, leaving us alone in the dark,
empty room.
We HEAR CHEERING and APPLAUSE."|stage direction|||
235||INT. HIGH SCHOOL GYMNASIUM - NIGHT|location|||
236||"We're at a high-school BASKETBALL GAME. Teenage boys play a
fast and furious game. One team wearing pale blue and white
uniforms scores a basket. Perky cheerleaders jump up and down
as the CROWD goes wild."|stage direction|||
237||"(CONTINUED)
15."|unknown|||
238||"CONTINUED:
Seated in the bleachers, next to the high school BAND, is a
group of about twenty TEENAGE GIRLS, dressed in pale blue and
white uniforms. Among them, Jane sits next to ANGELA HAYES.
At sixteen, Angela is strikingly beautiful; with perfect even
features, blonde hair and a nubile young body, she's the
archetypal American dream girl.
Jane stands and scans the bleachers."|stage direction|||
239|ANGELA|Who are you looking for?|speech|ANGELA|F|True
240|JANE|"My parents are coming tonight. They're
trying to, you know, take an active
interest in me."|speech|JANE|F|True
241|ANGELA|Gross. I hate it when my mom does that.|speech|ANGELA|F|True
242|JANE|"They're such assholes. Why can't they
just have their own lives?"|speech|JANE|F|True
243||INT. MERCEDES-BENZ ML320 - CONTINUOUS|location|||
244||Carolyn drives. Lester is slumped in the passenger seat.|stage direction|||
245|LESTER|"What makes you so sure she wants us to be
there? Did she ask us to come?"|speech|LESTER|F|True
246|CAROLYN|"Of course not. She doesn't want us to
know how important this is to her. But
she's been practicing her steps for
weeks."|speech|CAROLYN|F|True
247|LESTER|"Well, I bet money she's going to resent
it. And I'm missing the James Bond
marathon on TNT."|speech|LESTER|F|True
248|CAROLYN|"Lester, this is important. I'm sensing a
real distance growing between you and
Jane."|speech|CAROLYN|F|True
249|LESTER|Growing? She hates me.|speech|LESTER|F|True
250|CAROLYN|She's just willful.|speech|CAROLYN|F|True
251||"(CONTINUED)
16."|unknown|||
252||CONTINUED:|stage direction|||
253|LESTER|She hates you too.|speech|LESTER|F|True
254||Carolyn stares at him, unsure of how to respond.|stage direction|||
255||INT. HIGH SCHOOL GYMNASIUM - LATER|location|||
256||The uniformed girls now stand in formation on the gym floor.|stage direction|||
257||(over P.A.)|location|||
258|ANNOUNCER|"And now, for your half-time
entertainment, Rockwell High's award-
winning Dancing Spartanettes!"|speech|ANNOUNCER|?|
259||In the crowded stands, Lester and Carolyn find seats.|stage direction|||
260|LESTER|We can leave right after this, right?|speech|LESTER|F|True
261||"The HIGH SCHOOL BAND plays ""ON BROADWAY."" On the gym floor,
the girls perform. They're well-rehearsed, but too young to
carry off the ambitious Vegas routine they're attempting.
Lester, watching from the stands, picks out his daughter.
His POV: Jane performs well, concentrating. Dancing awkwardly
next to her is Angela. Suddenly Angela looks right at us and
smiles... a lazy, insolent smile.
Lester leans forward in his seat.
His POV: We're focused on Angela now. Everything starts to
SLOW DOWN... the MUSIC acquires an eerie ECHO...
We ZOOM slowly toward Lester as he watches, transfixed.
His POV: Angela's awkwardness gives way to a fluid grace, and
""ON BROADWAY"" FADES into dreamy, hypnotic MUSIC. The light on
Angela grows stronger, and the other girls DISAPPEAR
entirely.
Lester is suddenly alone in the stands, spellbound.
His POV: Angela looks directly at us now, dancing only for
Lester. Her movements take on a blatantly erotic edge as she
starts to unzip her uniform, teasing us with an expression
that's both innocent and knowing, then... she pulls her
uniform OPEN and a profusion of RED ROSE PETALS spill
forth... and we SMASH CUT TO:"|stage direction|||
262||17.|unknown|||
263||INT. HIGH SCHOOL GYMNASIUM - CONTINUOUS|location|||
264||"Angela, fully clothed, is once again surrounded by the other
girls. The HIGH SCHOOL BAND plays its last note, the Dancing
Spartanettes strike their final pose, and the audience
APPLAUDS.
Carolyn claps along with the rest of the audience. Lester
just sits there, unable to take his eyes off Angela."|stage direction|||
265||EXT. HIGH SCHOOL GYMNASIUM - LATER|location|||
266||The game is long over. Jane and Angela come out of the gym.|stage direction|||
267|JANE|Oh shit, they're still here.|speech|JANE|F|True
268||"Her POV: Lester and Carolyn stand at the edge of the parking
lot."|stage direction|||
269|LESTER|Janie!|speech|LESTER|F|True
270|CAROLYN|Hi! I really enjoyed that!|speech|CAROLYN|F|True
271||"She crosses reluctantly toward her parents, followed by
Angela."|stage direction|||
272|LESTER|Congratulations, honey, you were great.|speech|LESTER|F|True
273|JANE|I didn't win anything.|speech|JANE|F|True
274||(to Angela)|location|||
275|LESTER|Hi, I'm Lester. Janie's dad.|speech|LESTER|F|True
276|ANGELA|Oh. Hi.|speech|ANGELA|F|True
277||An awkward beat.|stage direction|||
278|JANE|This is my friend, Angela Hayes.|speech|JANE|F|True
279|LESTER|"Okay, good to meet you. You were also
good tonight. Very... precise."|speech|LESTER|F|True
280||"(CONTINUED)
18."|unknown|||
281||CONTINUED:|stage direction|||
282||(warming)|location|||
283|ANGELA|Thanks.|speech|ANGELA|F|True
284||(to Angela)|location|||
285|CAROLYN|Nice to meet you, Angela.|speech|CAROLYN|F|True
286||(to Jane)|location|||
287|CAROLYN|"Honey, I'm so proud of you. I watched you
very closely, and you didn't screw up
once."|speech|CAROLYN|F|True
288||(then, to Lester)|location|||
289|CAROLYN|Okay, we have to go.|speech|CAROLYN|F|True
290||She starts toward the parking lot. Lester stays behind.|stage direction|||
291|LESTER|So, what are you girls doing now?|speech|LESTER|F|True
292|JANE|Dad.|speech|JANE|F|True
293|ANGELA|We're going out for pizza.|speech|ANGELA|F|True
294|LESTER|"Oh really, do you need a ride? We can
give you a ride. I have a car. You wanna
come with us?"|speech|LESTER|F|True
295|ANGELA|Thanks... but I have a car.|speech|ANGELA|F|True
296|LESTER|"Oh, you have a car. Oh. That's great!
That's great, because Janie's thinking
about getting a car soon too, aren't you,
honey?"|speech|LESTER|F|True
297||(you freak)|location|||
298|JANE|Dad. Mom's waiting for you.|speech|JANE|F|True
299|LESTER|"Well, it was very nice meeting you,
Angela. Any, uh, friend of Janie's is a
friend of mine."|speech|LESTER|F|True
300||"Angela smiles, aware of the power she has over him. He is
mesmerized; grateful, even."|stage direction|||
301|LESTER (CONT'D)|Well... I'll be seeing you around then.|speech|LESTER|F|True
302||"(CONTINUED)
19."|unknown|||
303||"CONTINUED: (2)
Lester waves awkwardly as he crosses off."|stage direction|||
304|JANE|Could he be any more pathetic?|speech|JANE|F|True
305|ANGELA|"I think it's sweet. And I think he and
your mother have not had sex in a long
time."|speech|ANGELA|F|True
306||INT. BURNHAM HOUSE - MASTER BEDROOM - A FEW HOURS LATER|location|||
307||"CLOSE on a solitary red ROSE PETAL as it falls slowly through
the air.
We're looking down on Lester and Carolyn in bed. Even in
sleep, Carolyn looks determined. Lester is awake and stares
up at us."|stage direction|||
308|LESTER|It's the weirdest thing.|speech|LESTER|F|True
309||The ROSE PETAL drifts into view, landing on his pillow.|stage direction|||
310|LESTER (CONT'D)|"I feel like I've been in a coma for about
twenty years, and I'm just now waking up."|speech|LESTER|F|True
311||"More ROSE PETALS fall onto the bed, and he smiles up at...
His POV: Angela, naked, FLOATS above us as a deluge of ROSE
PETALS falls around her. Her hair fans out around her head
and GLOWS with a subtle, burnished light. She looks down at
us with a smile that is all things...
Lester smiles back and LAUGHS, as ROSE PETALS cover his face."|stage direction|||
312|LESTER (CONT'D)|Spec-tac-ular.|speech|LESTER|F|True
313||EXT. ROBIN HOOD TRAIL - CONTINUOUS|location|||
314||"A WHITE BMW 328si CONVERTIBLE is parked on the street outside
the Burnham's house. We HEAR girlish LAUGHTER from inside."|stage direction|||
315||INT. ANGELA'S BMW - CONTINUOUS|location|||
