|character|text|type|character_clean|gender
10||"Not Sweeney,
Not Sweeney Todd,
The Demon Barber of Fleet Street.
On this note, we push in tight on the figure of Todd...
Music and the clanging of a clock tower bell are heard as we
slowly begin pulling back and are imperceptibly transported
to...
2   EXT. SHIP -- THAMES -- ALMOST DAWN                             2
ANTHONY, a young sailor of about 20, is standing at the rail
of a ship. We see the obscure shape of rigging and sails
behind him. The cries of sailors echo.
Behind him stand the GENTLEMAN and the BANKER. They are
looking past Anthony, looking at something. They move away as
Anthony peers through the fog, straining to see...
London.
Gradually, as the ship approaches, the towering spires and
mountainous rooftops of the city begin to stand out in
relief, to emerge through the fog like a tiger creeping
toward its prey.
Music continues as Anthony takes in the dreadful and
magnificent spectacle of the 19th Century metropolis. The
gnarl of rooftops. The labyrinth of streets and alleys. The
black trails of smoke reaching up like skeletal fingers from
a thousand chimneys.
London. Sulfurous London.
Anthony is awestruck.
ANTHONY
I have sailed the world, beheld its wonders
From the Dardanelles
To the mountains of Peru,
But there's no place like London--!
Then--
(CONTINUED)
PAGE 5.
2   CONTINUED:                                                    2
Sweeney Todd steps to Anthony's side, grimly interrupting--
TODD
No, there's no place like London.
ANTHONY
Mr. Todd...?
TODD
You are young.
Life has been kind to you.
You will learn.
Todd's glares forward, his haunted gaze never leaving the
approaching city.
3   EXT. DOCKS -- DAWN                                             3
Music continues as Todd stands very still and takes in the
shadowy figures on the docks.
Anthony seems almost lost at his side, overwhelmed by the
scale and aura of the city.
ANTHONY
Lord ... takes your breath away,
doesn't it?
Todd shudders violently, almost snarling.
TODD
There's a hole in the world
Like a great black pit
And the vermin of the world
Inhabit it
And its morals aren't worth
What a pig could spit
And it goes by the name Of London.
At the top of the hole
Sit the privileged few
Making mock of the vermin
In the lower zoo,
Turning beauty into filth and greed.
I too
Have sailed the world, and seen its wonders
For the cruelty of men
Is as wondrous as Peru,
But there's no place like London!
Anthony looks at his friend, mystified by his grim reaction
to the city.
(CONTINUED)
PAGE 6.
3   CONTINUED:                                                    3
TODD
I beg your indulgence, Anthony ... My
mind is far from easy. In these once
familiar streets I feel shadows
everywhere...
ANTHONY
Shadows...?
TODD
Ghosts.
Anthony looking at him, questioning. Todd continues quietly:
TODD
There was a barber and his wife,
And she was beautiful,
A foolish barber and his wife,
She was his reason and his life,
And she was beautiful,
And she was virtuous.
And he was...
(a breath)
Naive.
Anthony watches, rapt, as Todd remembers...
4   EXT. FLOWER MARKET -- FLASHBACK -- DAY                         4
...Fifteen years before.
Todd walks with his beautiful wife LUCY through a crowded
flower market, a colorful explosion of blossoms. Lucy carries
their one-year-old baby, JOHANNA.
Todd is almost unrecognizable to us, content and smiling.
Chatting with his wife. Happy.
TODD (V.O.)
There was another man who saw
That she was beautiful,
A pious vulture of the law,
Who with a gesture of his claw
Removed the barber from his plate.
Then there was nothing but to wait
And she would fall,
So soft,
So young,
So lost,
And oh, so beautiful!
(CONTINUED)
PAGE 7.
4   CONTINUED:                                                    4
During the above, JUDGE TURPIN, an elderly man with a
saturnine demeanor, eyes Lucy through the luxurious bunches
of flowers. He stalks her, desiring her.
With the Judge is his nefarious creature, BEADLE BAMFORD. The
Beadle is a large man, his florid nature and pink, powdered
face never quite disguising his lethality.
The Judge whispers to the Beadle, indicating Todd. Then the
Beadle and several policemen sweep in and drag Todd off. The
Judge moves in on Lucy like a predator.
And we return to...
5   EXT. DOCKS -- DAWN                                             5
Music continues.
ANTHONY
And the lady, sir ... did she succumb?
TODD
Oh, that was many years ago...
I doubt if anyone would know.
A quiet beat.
TODD
I owe you my life, Anthony. If you
hadn't spotted me, I would be lost on
the ocean still ... Thank you.
Todd picks up his duffel bag, preparing to go.
ANTHONY
Will I see you again?
TODD
You might find me, if you like, around
Fleet Street.
ANTHONY
Until then, my friend.
He offers his hand. Todd takes it and shakes.
Then Todd quickly turns and goes.
Anthony stands for a moment, saddened by the mysterious pall
that hangs over his friend.
PAGE 8.
6   EXT. STREET -- MORNING                                         6
Todd strides along, deep in thought. The emotions roiling
within him finally seethe out in a dark mutter:
TODD
There's a hole in the world
Like a great black pit
And it's filled with people
Who are filled with shit
And the vermin of the world
Inhabit it...
He disappears down the street as the music THUNDERS--
7   EXT. LONDON ASSAULT -- DAY                                     7
--We ZOOM ahead of Todd -- cutting through the city at
lightning pace down twisting alleys and up crowded boulevards
-- into tunnels and over bridges -- slashing through London
at breakneck speed -- the insane explosion of music sending
us hurtling to--
8   EXT. THE PIE SHOP -- DAY                                       8
Fleet Street.
We see the exterior of Mrs. Lovett's pie shop. It is tatty
and unloved by all. Yet it has a strange, ghostly presence to
it. Imposing and dead at the same time.
There is an exterior staircase leading up to a darkened
second floor room with a window overlooking the street.
The music slows and continues as we see Todd, standing in
front of the shop, considering it deeply.
The GENERAL we saw before passes, glancing at Todd. Here and
then gone.
Todd finally strides to the shop and enters...
9   INT. PIE SHOP -- DAY                                           9
Behind the dusty counter is...
MRS. LOVETT, a venal, vigorous and slatternly woman in her
40's.
She is currently busy chopping a loathsome mess of suet with
a wicked looking knife, her greasy hair hanging down over her
face.
(CONTINUED)
PAGE 9.
9   CONTINUED:                                                    9
The moment Todd enters -- and the bell at the door sounds --
her head snaps up and her eyes are on him like a bird of
prey:
MRS. LOVETT
A customer!
Todd is startled, starts to go--
MRS. LOVETT
Wait! What's yer rush?
What's yer hurry?
(She sticks the knife into
the counter)
You gave me such a--
(Wipes her hands on her
apron) )
Fright. I thought you was a ghost.
Half a minute, can'tcher?
Sit!
Sit ye down!
(An order)
Sit!
(He obeys)
All I meant is that I
Haven't seen a customer for weeks.
Did you come here for a pie, sir?
(Todd nods. She flicks a
bit of dust off a pie
with a rag)
Do forgive me if me head's a little vague--
Ugh!
(She plucks something off
the pie, examines it)
What is that?
But you'd think we had the plague--
(She drops it on the floor
and stamps on it)
From the way that people--
(She flicks something off
the pie with her finger)
Keep avoiding--
(Spotting it moving)
No, you don't!
(She smacks it with her
hand)
Heaven knows I try, sir!
(Lifts her hand, looks at
it)
Tsk!
(She wipes it on the edge
of the counter)
But there's no one comes in even to inhale--
(CONTINUED)
PAGE 10.
9   CONTINUED: (2)                                                9
Tsk!"|unknown||
11||(She blows the last dust|location||
12||"off the pie as she brings
it to him)
Right you are, sir. Would you like a drop of ale?"|unknown||
13||(Todd nods)|location||
14||Mind you, I can't hardly blame them--|unknown||
15||(Pouring a tankard of ale)|location||
16||"These are probably the worst pies in London.
I know why nobody cares to take them--
I should know,
I make them.
But good? No,
The worst pies in London--
Even that's polite.
The worst pies in London--
If you doubt it, take a bite."|unknown||
17||(He does. It's horrible)|location||
18||"Is that just disgusting?
You have to concede it.
It's nothing but crusting--
Here, drink this, you'll need it--"|unknown||
19||(She gives him the ale)|location||
20||"The worst pies in London.
During the following, she slams lumps of dough on the counter
and rolls them out, grunting frequently as she goes:
MRS. LOVETT
And no wonder with the price of meat
What it is--"|unknown||
21||(Grunt)|location||
22||When you get it.|unknown||
23||(Grunt)|location||
24||Never|unknown||
25||(Grunt)|location||
26||"Thought I'd live to see the day
Men'd think it was a treat
Finding poor"|unknown||
27||(Grunt)|location||
28||Animals|unknown||
29||(Grunt)|location||
30||"Wot are dying in the street.
Mrs. Mooney has a pie shop,
Does a business, but I noticed something weird--
Lately all her neighbors' cats have disappeared."|unknown||
31||(Shrugs)|location||
32||"Have to hand it to her--
Wot I calls
Enterprise,
Popping pussies into pies.
Wouldn't do in my shop--
Just the thought of it's enough to make you sick.
(CONTINUED)
PAGE 11.
9    CONTINUED: (3)                                                9"|unknown||
33|Stephen Sondheim|And I'm telling you them pussy cats is quick.|speech|Stephen Sondheim|?
34||"(Leans on counter,
exhausted)"|unknown||
35|Stephen Sondheim|"No denying times is hard, sir -- Even harder than
The worst pies in London.
Only lard and nothing more--"|speech|Stephen Sondheim|?
36||"(As Todd gamely tries
another mouthful)"|unknown||
37|Stephen Sondheim|"Is that just revolting?
All greasy and gritty,
It looks like it's molting,
And tastes like--
Well, pity
A woman alone
With limited wind
And the worst pies in London!"|speech|Stephen Sondheim|?
38||(Sighs heavily)|unknown||
39|Stephen Sondheim|"Ah sir,
Times is hard. Times is hard."|speech|Stephen Sondheim|?
40||"She finishes one of the crusts with a flourish as the music
ends.
Todd, meanwhile, is gulping at his ale, trying to wash down
Mrs. Lovett's hideous creation."|stage direction||
41|MRS. LOVETT|"Trust me, dearie, it's going to take
more than ale to wash that taste out.
Come with me and we'll get you a nice
tumbler of gin."|speech|MRS. LOVETT|F
42||"She leads him through the curtains at the back of the pie
shop and into..."|stage direction||
43||10   INT. PARLOR -- DAY                                            10|unknown||
44||"... Her parlor is a wonder of seedy faux-middle class
Victoriana. Little knickknacks, dusty plants and dingy
doilies. There is a threadbare mauve sofa in front of a
comfortable fire.
A faded picture postcard of the seaside hangs on a wall.
She goes to a sideboard and pours him a huge glass of gin as:"|stage direction||
45|MRS. LOVETT|"Isn't this homey now? Me cheery
wallpaper was a real bargain too, it
being only partly singed when the
chapel burnt down ...."|speech|MRS. LOVETT|F
46||"(CONTINUED)
PAGE 12.
10   CONTINUED:                                                    10"|unknown||
47||"She hands him the gin. He gulps it down, washing the taste of
her pie out of his mouth."|stage direction||
48||MRS. LOVETT|unknown||
49||"There's a good boy, now you sit down
and warm your bones, you look chilled
through."|location||
50||He sits before the fire:|stage direction||
51||TODD|unknown||
52||"Isn't that a room over the shop? If
times are so hard, why don't you rent
it out?"|location||
53||She glances up at the roof, considering the room over them.|stage direction||
54||MRS. LOVETT|unknown||
55||"Up there? Oh, no one will go near
it..."|location||
56||"She turns to him, something a little intense and probing
about her gaze."|stage direction||
57||MRS. LOVETT|unknown||
58||People think it's haunted.|location||
59||TODD|unknown||
60||Haunted?|location||
61||She holds his gaze.|stage direction||
62||MRS. LOVETT|unknown||
63||"And who's to say they're wrong? ...
You see, years ago, something happened
up there. Something not very nice..."|location||
64||"The flickering flame from the fire begins to cast a more
intense red glow on her face..."|stage direction||
65||MRS. LOVETT|unknown||
66||"There was a barber and his wife,
And he was beautiful,
A proper artist with a knife,
But they transported him for life."|location||
67||(Sighs)|unknown||
68||And he was beautiful...|location||
69||"The music continues as she looks at him, again with that
rather intense gaze:"|stage direction||
70||"(CONTINUED)
PAGE 13.
10   CONTINUED: (2)                                               10"|unknown||
71|MRS. LOVETT|"Barker, his name was -- Benjamin
Barker."|speech|MRS. LOVETT|F
72|TODD|Transported? What was his crime?|speech|TODD|M
73||(with an edge)|unknown||
74|MRS. LOVETT|Foolishness.|speech|MRS. LOVETT|F
75||"She turns again to the fire, the red glow bathing her face as
she remembers..."|stage direction||
76||11   INT. BARBER SHOP -- FLASHBACK -- DAY                          11|unknown||
77||"Lucy is pacing, holding Baby Johanna to her closely. Lucy is
distraught, strained, tears in her eyes.
As Lucy paces we notice the room is full of dead and dying
flowers: dozens of dried bouquets tossed aside and ignored."|stage direction||
78|MRS. LOVETT (V.O.)|"He had this wife, you see,
Pretty little thing,
Silly little nit
Had her chance for the moon on a string--
Poor thing. Poor thing."|speech|MRS. LOVETT|F
79||"Lucy moves to the window, looks out. She sees Judge Turpin
and the Beadle waiting below. The Judge holds yet another
bouquet."|stage direction||
80||MRS. LOVETT (V.O.)|unknown||
81|MRS. LOVETT (V.O.)|"There was this Judge, you see,
Wanted her like mad,
Every day he'd send her a flower,
But did she come down from her tower?
Sat up there and sobbed by the hour,
Poor fool."|speech|MRS. LOVETT|F
82||Lucy moves away from the window, sobbing.|stage direction||
83|MRS. LOVETT (V.O.)|"Ah, but there was worse yet to come,
Poor thing."|speech|MRS. LOVETT|F
84||"PAGE 14.
12   EXT. EXCLUSIVE STREET -- FLASHBACK -- EVENING                 12"|unknown||
85||"The Beadle is leading a nervous Lucy along an exclusive
street of dark stone mansions, grand but somehow menacing.
Lucy is wearing her best dress."|stage direction||
86|MRS. LOVETT (V.O.)|"The Beadle calls on her, all polite,
Poor thing, poor thing.
The Judge, he tells her, is all contrite,
He blames himself for her dreadful plight
She must come straight to his house tonight!
Poor thing, poor thing."|speech|MRS. LOVETT|F
87||13   INT. TURPIN'S MANSION -- BALLROOM -- FLASHBACK -- NIGHT       13|unknown||
88||"The Beadle ushers Lucy into a ballroom. She is shocked to see
a fancy-dress ball in progress.
Masked couples swirl around the ballroom, their number
sinisterly multiplied by the distorting mirrors that frame
the room. The hanging chandeliers, draped in red cloth, cast
a disquieting incarnadine glow on the proceedings..."|stage direction||
89|MRS. LOVETT (V.O.)|"Of course, when she goes there,
Poor thing, poor thing,
They're having this ball all in masks."|speech|MRS. LOVETT|F
90||"Lucy wanders lost through the swirling dancers, they buffet
her, confusing her..."|stage direction||
91|MRS. LOVETT (V.O.)|"There's no one she knows there,
Poor dear, poor thing,
She wanders tormented, and drinks,
Poor thing.
The Judge has repented, she thinks,
Poor thing.
""Oh, where is Judge Turpin?"" she asks."|speech|MRS. LOVETT|F
92||"The Beadle finds Lucy again and graciously gives her his arm,
leading her through the party. She is thankful for the
salvation he provides. He brings her to Judge Turpin.
The Judge descends on Lucy, raping her. The other guests
crowd around ravenously, enjoying the spectacle. A feverish
nightmare."|stage direction||
93|MRS. LOVETT (V.O.)|"He was there, all right--
Only not so contrite!
She wasn't no match for such craft, you see,"|speech|MRS. LOVETT|F
94||"(CONTINUED)
PAGE 15.
13   CONTINUED:                                                     13"|unknown||
95||"And everyone thought it so droll.
They figured she had to be daft, you see,
So all of `em stood there and laughed, you see,
Poor soul!
Poor thing!"|location||
96||TODD (V.O.)|unknown||
97||NOOOOOOOO...!|location||
98||Todd's wild howl shatters the memory and tears us back to--|stage direction||
99||14   INT. PARLOR -- DAY                                             14|unknown||
100||--Todd is bolting up from the sofa, tormented--|stage direction||
101||TODD|unknown||
102||..... NOOOOOO!|location||
103||He stands for a terrible beat.|stage direction||
104||TODD|unknown||
105||Would no one have mercy on her?|location||
106||MRS. LOVETT|unknown||
107||So it is you -- Benjamin Barker.|location||
108||TODD|unknown||
109||Where's Lucy?! Where's my wife?!|location||
110||MRS. LOVETT|unknown||
111||"She poisoned herself. Arsenic from the
apothecary on the corner. I tried to
stop her but she wouldn't listen to
me. And he's got your daughter."|location||
112||TODD|unknown||
113||He? Judge Turpin?|location||
114||MRS. LOVETT|unknown||
115||Adopted her like his own.|location||
116||Todd absorbs this sickening news.|stage direction||
117||TODD|unknown||
118||"Fifteen years of sweating in a living
hell on a false charge. Fifteen years
dreaming that I might come home to
find a loving wife and child..."|location||
119||"A beat as he stares into the fire, madness and purpose
creeping in."|stage direction||
120||"(CONTINUED)
PAGE 16.
14   CONTINUED:                                                    14
MRS. LOVETT"|unknown||
121||"Well, I can't say the years have been
particularly kind to you, Mr. Barker,
but you still--"|location||
122||TODD|unknown||
123||"No, not Barker. That man is dead. It's
Todd now. Sweeney Todd ... And he will
have his revenge."|location||
124||"He continues with a chilling and quiet resolve as he stares
with unblinking eyes into the fire:"|stage direction||
125||TODD|unknown||
126||"Judge Turpin and the Beadle will pay
for what they did."|location||
127||A beat. He finally turns to her.|stage direction||
128||TODD|unknown||
129||First I must have my shop back.|location||
130||15   EXT. PIE SHOP -- DAY                                           15|unknown||
131||"They emerge from the pie shop. She begins to scale the
exterior staircase to the darkened second floor room. He
hesitates."|stage direction||
132||MRS. LOVETT|unknown||
133||Come along...|location||
134||She continues up, he slowly follows.|stage direction||
135||16   INT. BARBER SHOP -- DAY                                        16|unknown||
136||"A macabre shroud of dust and spider's webs. Furniture covered
in sheets. A broken mirror on one wall.
We hear footsteps approaching and then Mrs. Lovett enters.
The door creaks like a living thing."|stage direction||
137||MRS. LOVETT|unknown||
138||"Not to worry, a touch of oil will put
that right."|location||
139||(she turns back to Todd)|unknown||
140||"... Nothing to be afraid of, love,
come in."|location||
141||"She moves into the room. But Todd hesitates at the door,
looking into the room.
For him this is a truly haunted place."|stage direction||
142||"(CONTINUED)
PAGE 17.
16   CONTINUED:                                                   16"|unknown||
143||"Meanwhile, she kneels and pries loose a floorboard.
Underneath there is a hidden area. Within that, something
covered with a velvet cloth. She removes it and carefully
unwraps it. Her touch is particularly gentle and respectful.
We discover it is a fine leather case. She looks at it for a
beat. Then turns to him, dusting it off."|stage direction||
144||TODD|unknown||
145||I don't believe it...|location||
146||He finally steps into the room, drawn toward the case.|stage direction||
147||MRS. LOVETT|unknown||
148||"When they came for the girl, I hid
'em. I thought, who knows? Maybe the
silly blighter'll be back again.
Cracked in the head, wasn't I?"|location||
149||"Haunting music begins as she opens the case...
And we see it contains a beautiful set of razors.
He stands for a long moment, gazing down at his beloved
razors."|stage direction||
150||MRS. LOVETT|unknown||
151||"Those handles is chased silver, ain't
they?"|location||
152||TODD|unknown||
153||"Silver, yes...
These are my friends,
See how they glisten."|location||
154||"(He picks up a small
razor)"|unknown||
155||"See this one shine,
How he smiles in the light.
My friend, my faithful friend."|location||
156||"(Holding it to his ear,
feeling the edge with his
thumb) )"|unknown||
157||"Speak to me friend,
Whisper, I'll listen."|location||
158||(Listening)|unknown||
159||"I know, I know--
You've been locked out of sight
All these years--
Like me, my friend.
Well, I've come home
To find you waiting."|location||
160||"(CONTINUED)
PAGE 18.
16   CONTINUED: (2)                                             16"|unknown||
161|MRS. LOVETT (V.O.)|"Home,
And we're together,
And we'll do wonders,
Won't we?"|speech|MRS. LOVETT|F
162||"Mrs. Lovett leans over him, in her own kind of trance as
well. They now sing simultaneously:"|stage direction||
163||"(Picking out a larger
razor)"|unknown||
164|TODD|"You there, my friend,
Come, let me hold you.
Now, with a sigh
You grow warm
In my hand,
My friend,
My clever friend."|speech|TODD|M
165||(Putting it back)|unknown||
166|TODD|"Rest now, my friends.
Soon I'll unfold you.
Soon you'll know splendors
You never have dreamed
All your days--"|speech|TODD|M
167|MRS. LOVETT|"I'm your friend too, Mr. Todd.
If you only knew, Mr. Todd--
Ooh, Mr. Todd,
You're warm
In my hand.
You've come home.
Always had a fondness for you,
I did."|speech|MRS. LOVETT|F
168|TODD|"--My lucky friends.
Till now your shine
Was merely silver.
Friends,
You shall drip rubies,
You'll soon drip precious
Rubies..."|speech|TODD|M
169|MRS. LOVETT|"Never you fear, Mr. Todd,
You can move in here, Mr. Todd.
Splendors you never have dreamed
All your days
Will be yours.
I'm your friend."|speech|MRS. LOVETT|F
170||"(CONTINUED)
PAGE 19.
16   CONTINUED: (3)                                              16"|unknown||
171|MRS. LOVETT|"And you're mine.
Don't they shine beautiful?
Silver's good enough for me,
Mr. T..."|speech|MRS. LOVETT|F
172||"The music continues quietly as Todd stares at one of his
razors."|stage direction||
173|TODD|Leave me now...|speech|TODD|M
174||"She goes. Todd finally picks up his biggest razor and slowly
opens it, looks at it."|stage direction||
175|TODD|At last my arm is complete again.|speech|TODD|M
176||"And he remains standing. Exalted.
Then--
In the shattered mirror on the wall he suddenly sees--
The distorted reflections of the Gentleman, the Banker, and
the General, looking at him--"|stage direction||
177|GHOSTS|"Lift your razor high, Sweeney!
Hear it singing, ""Yes!""
Sink it in the rosy skin
Of righteousness!"|speech|GHOSTS|M
178||Todd turns to them...|stage direction||
179||(variously)|unknown||
180|GHOSTS|"His voice was soft, his manner mild.
He seldom laughed but he often smiled,
He'd seen how civilized men behave.
He never forgot and he never forgave,
Not Sweeney,
Not Sweeney Todd,
The Demon Barber of Fleet Street."|speech|GHOSTS|M
181||"Todd pulls a sheet off Baby Johanna's cradle. A cloud of dust
rises.
The ghosts disappear in the cloud of dust and Todd stands
alone, staring at the cradle, holding his razor."|stage direction||
182||"PAGE 20.
17   EXT. EXCLUSIVE STREET -- DAY                                  17"|unknown||
183||"Anthony, now out of his sailor's uniform, is walking along
the sidewalk near the Judge's mansion, absorbed in a copy of
Baedeker's London.
He stops, lost, trying to get his bearings, studying his map.
Then an unusual sound emerges through the normal cosmopolitan
bustle. It is the sound of a woman humming. He looks up to
see...
JOHANNA, a 16-year-old girl with golden hair, beautiful and
hauntingly sad. She sits at her window above, behind bars,
humming to herself as she does needlepoint.
Anthony watches her, absolutely mesmerized.
Johanna notices a Bird Seller passing. He carries a long,
wooden pole with little bird cages attached."|stage direction||
184|JOHANNA|"Green finch and linnet bird,
Nightingale, blackbird,
How is it you sing?
How can you jubilate,
Sitting in cages,
Never taking wing?
Outside the sky waits,
Beckoning, beckoning,
Just beyond the bars.
How can you remain,
Staring at the rain,
Maddened by the stars?
How is it you sing
Anything?
How is it you sing?"|speech|JOHANNA|F
185||"Then ... she sees Anthony on the sidewalk below.
Music continues. There is a long look between them. Her
intense, melancholy expression moves him.
She continues singing, the strange anguish and yearning of
her words seem intended only for him..."|stage direction||
186|JOHANNA|"My cage has many rooms,
Damask and dark.
Nothing there sings,
Not even my lark.
Larks never will, you know,
When they're captive."|speech|JOHANNA|F
187||"(CONTINUED)
PAGE 21.
17   CONTINUED:                                                     17"|unknown||
188||"Teach me to be more adaptive.
Green finch and linnet bird,
Nightingale, blackbird,
Teach me how to sing.
If I cannot fly,
Let me sing."|location||
189||"Then she turns away quickly, alarmed, when someone enters her
room. She looks terrified.
Below, Anthony is concerned for her. He sees her move from
the window.
He is craning to see better when a BEGGAR WOMAN -- a filthy
tendril of a woman, her foul clothes of rags like a second
skin -- suddenly thrusts her arm up from the curb, imploring:"|stage direction||
190||BEGGAR WOMAN|unknown||
191||"Alms! ... Alms! ...
For a miserable woman
On a miserable chilly morning..."|location||
192||"(Anthony drops a coin into
her hand)"|unknown||
193||Thank yer, sir, thank yer.|location||
194||ANTHONY|unknown||
195||"Ma'am, could tell me whose house this
is?"|location||
196||BEGGAR WOMAN|unknown||
197||"That's the great Judge Turpin's house
that is."|location||
198||ANTHONY|unknown||
199||And the young lady who resides there?|location||
200||BEGGAR WOMAN|unknown||
201||"That's Johanna, his pretty little
ward. Keeps her snug, he does, all
locked up ... So don't you go
trespassing there or it's a good
whipping for you -- or any other young
man with mischief on his mind..."|location||
202||She suddenly leers into a lewd and demented assault:|stage direction||
203||BEGGAR WOMAN|unknown||
204||"'Ow would you like a little muff, dear,
A little jig jig
A little bounce around the bush?
Wouldn't you like to push me parsley?"|location||
205||"(CONTINUED)
PAGE 22.
17   CONTINUED: (2)                                               17"|unknown||
206|JOHANNA|"It looks to me, dear,
Like you got plenty there to push."|speech|JOHANNA|F
207||"She grabs at Anthony's crotch -- Anthony starts back -- she
turns away, instantly plaintive again, and appeals to other
pedestrians as she goes:"|stage direction||
208|BEGGAR WOMAN|"Alms! ... Alms!...
For a desperate woman..."|speech|BEGGAR WOMAN|F
209||"Anthony considers the mansion. He sees a figure standing at a
window, unclear behind the shutters, watching him.
He sits on a bench outside the mansion and sings quietly:"|stage direction||
210|ANTHONY|"I feel you,
Johanna,
I feel you.
I was half convinced I'd waken,
Satisfied enough to dream you.
Happily I was mistaken, Johanna!
I'll steal you,
Johanna,
I'll steal you..."|speech|ANTHONY|M
211||"Then the figure disappears from the window above. Anthony
stands, waits. Then the doors to the mansion swing open...
Anthony is expecting Johanna...
But it is Judge Turpin, the predator we met in Todd's
flashback, who steps into the doorway.
He seems a different man now. Paternal and warm, he smiles
and beckons to Anthony.
Anthony hesitates, unsure. The Judge beckons again. Again the
warm smile."|stage direction||
212|JUDGE|Come in, lad. Come in...|speech|JUDGE|F
213||Anthony goes into the mansion.|stage direction||
214||18   INT. TURPIN'S MANSION -- LIBRARY -- DAY                       18|unknown||
215||"Judge Turpin leads Anthony into the dark library, filled with
books. Anthony is looking around for Johanna. He is wary,
this is all very strange."|stage direction||
216||"(CONTINUED)
PAGE 23.
18   CONTINUED:                                                    18
JUDGE"|unknown||
217||"... you were looking for Hyde Park,
you say?"|location||
218||ANTHONY|unknown||
219||"Yes, it's terribly large on the map
but I keep getting lost..."|location||
220||JUDGE|unknown||
221||Sit down, lad, sit down.|location||
222||"Anthony sits, uncomfortable, as the Judge pours two snifters
of brandy."|stage direction||
