|character|text|type|character_clean|gender
21|JIM|Man, shut up!|speech|JIM|M
22||"Suddenly there's a KNOCK at the door, immediately after
which JIM'S MOM enters.  Jim scrambles and quickly covers
himself and the dictionary with a pillow.  She's
oblivious to his doings."|stage direction||
23|JIM'S MOM|"Hey, Jimmy.  I just wanted to say
sweet dreams."|speech|JIM'S MOM|?
24|JIM|Yep, okay Mom, 'night.|speech|JIM|M
25||(leans in to Jim)|location||
26|JIM'S MOM|Kiss goodnight.|speech|JIM'S MOM|?
27||"Jim is revolted.  Very reluctantly he gives her a kiss.
She turns to leave, and notices the TV."|stage direction||
28|JIM'S MOM (CONT'D)|Is something wrong with the reception?|speech|JIM'S MOM|?
29|JIM|"Yeah.  Damn cable.  There's this
nature show that I'm trying to watch."|speech|JIM|M
30|PORNO-CHANNEL CHICK (V.O.)|Fuck me!  Yes!|speech|PORNO-CHANNEL CHICK|?
31|JIM|Uh...|speech|JIM|M
32||"He hurriedly tries to change the channel with the REMOTE,
but instead the VOLUME GOES UP."|stage direction||
33|PORNO-CHANNEL CHICK (V.O.)|BLOW YOUR WAD ON MY TITS!!|speech|PORNO-CHANNEL CHICK|?
34||Jim panics as his mom reacts, shocked.|stage direction||
35||(choking)|location||
36|JIM|Must...be...broken...|speech|JIM|M
37||JIM'S DAD enters.|stage direction||
38|JIM'S DAD|What the heck is this?|speech|JIM'S DAD|M
39|JIM|Nothing!|speech|JIM|M
40|JIM'S MOM|"I think he's trying to watch one of
the illegal channels."|speech|JIM'S MOM|?
41|JIM|Jesus, Mom!  They're not|speech|JIM|M
42||illegal|unknown||
43|JIM|They're|speech|JIM|M
44||"pay
channels.  How could a"|unknown||
45|JIM|"television channel be illegal?!  God,
get a clue!"|speech|JIM|M
46|JIM'S DAD|"James, don't speak that way to your
mother!"|speech|JIM'S DAD|M
47|PORNO-CHANNEL STUD (V.O.)|Play with my hairy balls!|speech|PORNO-CHANNEL STUD|?
48|JIM'S DAD|Turn that garbage off!  Give me that!|speech|JIM'S DAD|M
49||"Jim's Dad grabs for the remote, which is sitting on the
pillow that's been covering Jim.  The pillow gets brushed
aside -- revealing the Big Vagina Diagram, Jim with his
shorts down, and a very strategically placed tube sock."|stage direction||
50|JIM'S MOM|Oh my God!|speech|JIM'S MOM|?
51|JIM'S DAD|"Honey, why don't you let me handle this
one."|speech|JIM'S DAD|M
52||"He ushers her out.  Jim's Dad is stuck there with his
half-naked son.  Horrible, awful embarrassment.  A long,
strained beat."|stage direction||
53|JIM'S DAD (CONT'D)|"Jesus Christ.  The dictionary?  Hell,
son, I'll buy you some dirty
magazines."|speech|JIM'S DAD|M
54||"Jim's Dad exits, shaking his head.  Jim sits agape,
humiliated."|stage direction||
55|PORNO-CHANNEL CHICK (V.O.)|Oooh, spank me, daddy, spank me!|speech|PORNO-CHANNEL CHICK|?
56||EXT. EAST GREAT FALLS - DAY|location||
57||"We see a Honda Accord drive by a sign at the city limits:
""Welcome to East Great Falls, Michigan -- A Great Place
To Be"""|stage direction||
58||EXT. FRONT OF SCHOOL - DAY|location||
59||"The front of the school.  KEVIN drives up in his Accord.
He's a good-humored, good-enough-looking high school
senior.  VICKY rides shotgun -- pretty, smart, confident.
She's holding a large, thick envelope, with a big
""Vanderbilt"" return address on it."|stage direction||
60|KEVIN|"It's a big, thick envelope, Vicky.
You got in."|speech|KEVIN|M
61|VICKY|You think so?|speech|VICKY|F
62||"She tears it open.  Pulls out a course catalog, various
forms, and a letter which she hands to Kevin."|stage direction||
63|KEVIN|"""Dear Ms. Hughes.  We're sorry, but
after keeping you on the wait list for
the past couple months, we've decided
you are now rejected.  Enclosed is a
100-page, full-color brochure on how
rejected you are."""|speech|KEVIN|M
64|VICKY|Kevin, this is serious!|speech|VICKY|F
65|KEVIN|You got in.|speech|KEVIN|M
66||"Vicky SCREAMS in excitement, like a girl at a Beatles
concert.  Then she LAUGHS, and gives Kevin a big kiss and
hug."|stage direction||
67|VICKY|I love you!|speech|VICKY|F
68||"She hugs Kevin tighter -- as he looks a little frazzled,
almost perfunctorily returning the hug."|stage direction||
69||EXT. EAST GREAT FALLS HIGH - COURTYARD - MORNING|location||
70||"Jim has met up with CHRIS OSTREICHER -- ""OZ"" -- a cocky
senior with a football-player build.  He cradles a ball
in a lacrosse stick."|stage direction||
71|OZ|"Illegal channels?  Shit, if there's
any channel that should be illegal,
it's whatever that women's channel is.
Lifetime Supply of Pantyhose, or some
shit."|speech|OZ|M
72|JIM|"Yeah -- hey, did you see The Little
Mermaid on TV the other night?  That
Ariel, whew."|speech|JIM|M
73|OZ|She's a mermaid, dude.|speech|OZ|M
74||(trumping him)|location||
75|JIM|Yeah, Oz, but not when she's on land.|speech|JIM|M
76|OZ|She's a|speech|OZ|M
77||"cartoon
, dude."|unknown||
78|JIM|A|speech|JIM|M
79||"hot
cartoon."|unknown||
80|OZ|"Is there anything you don't jerk off
to?"|speech|OZ|M
81|JIM|C-Span?|speech|JIM|M
82||INT. EAST GREAT FALLS HIGH - MAIN HALLWAY - DAY|location||
83||"Jim and Oz, now joined by Kevin, walk down the hall.  Oz
bounces the lacrosse ball off a locker, catching it
again.  Kevin speaks a little distantly, unnerved."|stage direction||
84|KEVIN|Then she said -- she loves me.|speech|KEVIN|M
85|OZ|Oh shit dude, the L-word!|speech|OZ|M
86|JIM|And you said...|speech|JIM|M
87|KEVIN|Nothing, I just hugged her back.|speech|KEVIN|M
88|JIM|You think she was serious?|speech|JIM|M
89|KEVIN|"I couldn't tell -- She could've meant
like, ""I love you grandma"" or ""I love
you Vanderbilt."""|speech|KEVIN|M
90|OZ|"Just don't bring it up, hang low,
maybe she won't mention it again."|speech|OZ|M
91||INT. EAST GREAT FALLS HIGH - SENIOR LOCKERS - DAY|location||
92||"The guys pass by a GROUP OF BAND DORKS, most notable of
which is MICHELLE, who proudly polishes her flute."|stage direction||
93|MICHELLE|"And what we should do today, in band?
Instead of playing our instruments
regularly?  We should play them
backwards!  That'll be so funny!"|speech|MICHELLE|F
94||"The Band Dorks LAUGH and agree, ""hilariously"" attempting
to play their instruments from the wrong end.  The guys
shudder."|stage direction||
95||(to Jim)|location||
96|OZ|You guys got the Latin homework?|speech|OZ|M
97|JIM|No -- Kevin, you?|speech|JIM|M
98||(offended)|location||
99|KEVIN|Please.|speech|KEVIN|M
100||(then)|location||
101|KEVIN|"We're all golden, we're college bound.
I figured it out -- I can get a c-
minus in every class, and it's not
gonna make a difference.  U of M, here
I come."|speech|KEVIN|M
102||INT. EAST GREAT FALLS HIGH - MAIN HALL NEAR POP MACHINE - DAY|location||
103||"Vicky is talking with JESSICA, a friend of hers, getting
a pop (we're in the Midwest now, gang) from the machine."|stage direction||
104|VICKY|Vanderbilt's not that far from U of M.|speech|VICKY|F
105|JESSICA|Yeah right.|speech|JESSICA|M
106|VICKY|What?  We both have cars.|speech|VICKY|F
107|JESSICA|"Yeah but, no offense, you're talking
about a post-high school, long-
distance relationship, and you and
Kevin haven't even done it yet."|speech|JESSICA|M
108|VICKY|That's not why we're going out.|speech|VICKY|F
109|JESSICA|"What the hell are you expecting him to
drive to Vanderbilt for?  Milk and
cookies?"|speech|JESSICA|M
110|VICKY|"Jessica!  He'll drive there for me,
and I'll drive to Ann Arbor for him.
We're going to have sex when he's
ready and I'm ready.  It's got to be
completely perfect.  I want the right
place, the right time, the right
moment."|speech|VICKY|F
111|JESSICA|"Vicky, it's not a space shuttle
launch, it's sex.  So did you do the
physics write-up?"|speech|JESSICA|M
112||(offended, a la Kevin)|location||
113|VICKY|Please.|speech|VICKY|F
114||INT. EAST GREAT FALLS - SENIOR LOCKERS - DAY|location||
115||"Kevin, Jim, and Oz are still walking down the hall.
PAUL FINCH, preppy, eccentric, is sitting on a bench."|stage direction||
116|JIM|There's our man.|speech|JIM|M
117|KEVIN|Finch, you got the Latin homework?|speech|KEVIN|M
118|FINCH|Non habeo.  Canis meus id comedit.|speech|FINCH|M
119||The guys keep staring.  A beat.|stage direction||
120|KEVIN|Whatever.|speech|KEVIN|M
121||"Someone is HOLLERING down the hall.  Running towards Oz
is STEVE STIFLER -- very clean-cut and preppy, he's a
maniac, a jackass, much worse than Oz.  Not really part
of the group."|stage direction||
122||(yelling)|location||
123|STIFLER|NOVA!!|speech|STIFLER|F
124|OZ|Stifler!!|speech|OZ|M
125||"Stifler runs full-force into Oz, grabbing him in a bear
hug."|stage direction||
126|STIFLER|"You coming to party tonight,
Ostreicher, ya fuckface?"|speech|STIFLER|F
127|OZ|Depends if my date wants to stop by.|speech|OZ|M
128|STIFLER|That junior chick?|speech|STIFLER|F
129|OZ|"Nah, gave her the Heisman.  I'm
working on something new."|speech|OZ|M
130|STIFLER|"Yeah right.  I got an idea for
something new.  How 'bout you guys
actually locate your dicks, remove the
shrink wrap, and fuckin' use 'em."|speech|STIFLER|F
131|OZ|"Dude, it's gotta happen -- she's a
college chick!"|speech|OZ|M
132|STIFLER|Bullshit.  From where?|speech|STIFLER|F
133|OZ|She works part-time at my dad's store.|speech|OZ|M
134|STIFLER|"Hah!  Yeah, Oz, I bet it's more like
your dad works at"|speech|STIFLER|F
135||"her
store."|unknown||
136|OZ|Dude, he does not.|speech|OZ|M
137|KEVIN|Really, Stifler.  He's the manager.|speech|KEVIN|M
138||Oz gives a little nod, avoiding the issue.|stage direction||
139|STIFLER|"Hey, man, I'm not making fun.  I'm
fuckin' impressed.  I mean, ""Footlong
or six-inch, white or wheat,"" that's
some serious shit to master."|speech|STIFLER|F
140||Oz musters a little LAUGH.|stage direction||
141||(half-joking)|location||
142|KEVIN|Stifler, you're such an asshole.|speech|KEVIN|M
143|STIFLER|"Meyers, what's the deal with you and
Vicky, anyway?  You've been going out
since Homecoming and all she'll do is
blow you?  Shit, I'd drop her like a
steaming turd."|speech|STIFLER|F
144|FINCH|"Do you commonly grasp warm pieces of
stool?"|speech|FINCH|M
145||(momentarily puzzled)|location||
146|STIFLER|"I do when I'm throwing them at your
mom, you damn freak."|speech|STIFLER|F
147||(then)|location||
148|STIFLER|"Alright then, see you guys tonight.
I'll look for you in the No Fucking
section."|speech|STIFLER|F
149||"The guys all take this little too seriously to have a
comeback.  Stifler just LAUGHS OBNOXIOUSLY as he walks
off."|stage direction||
150||INT. KEVIN'S BEDROOM - DAY|location||
151||"Kevin is on the phone.  Hanging near his closet is a
tuxedo.  INTERCUT with KEVIN'S OLDER BROTHER -- 25, on
his cell phone, traveling down a California road."|stage direction||
152|KEVIN'S BROTHER|You called me to ask me how to get laid?|speech|KEVIN'S BROTHER|M
153|KEVIN|"What was I gonna do, call dad?  I
don't even know his number."|speech|KEVIN|M
154|KEVIN'S BROTHER|Just dial 976-Asshole.|speech|KEVIN'S BROTHER|M
155|KEVIN|"Yeah, well anyway...I thought you
might have some advice, brother to
brother.  I mean, I think tonight she
might, we might really, there's a
chance that -- you know."|speech|KEVIN|M
156|KEVIN'S BROTHER|Have you ever heard of the bible?|speech|KEVIN'S BROTHER|M
157|KEVIN|What?  Not|speech|KEVIN|M
158||"the
Bible?"|unknown||
159|KEVIN'S BROTHER|"Well, that's not really the name, but
we always called it that."|speech|KEVIN'S BROTHER|M
160|KEVIN|Does it tell me how to get laid?|speech|KEVIN|M
161|KEVIN'S BROTHER|"You know what, nevermind.  You're not
ready."|speech|KEVIN'S BROTHER|M
162|KEVIN|Ready for what?|speech|KEVIN|M
163|KEVIN'S BROTHER|"Whoop, you're fading out.  Good luck
at that party."|speech|KEVIN'S BROTHER|M
164||INT. DOG DAYS - LATE AFTERNOON|location||
165||"A small, nostalgia-themed dive.  Despite the theme,
CLASSIC ROCK plays.  Kevin, Oz, Jim and Finch sit at a
table.  They munch on hot dogs piled high with
condiments."|stage direction||
166|KEVIN|"You ever hear of something called The
Bible?"|speech|KEVIN|M
167|OZ|Once, in church, dude.|speech|OZ|M
168||"Jim is paging through Great Falls' equivalent of the LA
Weekly."|stage direction||
169|JIM|"Ooh, here's an easy one:  ""Attractive
SWF, fun loving and a youthful mind
seeks outgoing companion.""
Okay...""Attractive""...ugly."|speech|JIM|M
170|OZ|"""Fun loving"" -- insane."|speech|OZ|M
171|KEVIN|"Unlisted age, plus ""youthful mind,""
equals old."|speech|KEVIN|M
172|JIM|"No, ""Charming"" is old.  ""Older"" is"|speech|JIM|M
173||"really
old.  ""Youthful mind"" is dead."|unknown||
174|FINCH|"Perhaps you should consider actually
answering an ad."|speech|FINCH|M
175|JIM|"Finch, you can be the one to date a
nearly-dead insane chick.  Eat your
damn imitation hot dog."|speech|JIM|M
176||"(""for the hundredth time"")"|location||
177|FINCH|"This is no imitation.  Removing the
hot dog from the Ultradog yields a
better dog.  Behold -- Ultradog, no
dog."|speech|FINCH|M
178||"Finch displays the cross-section on his hot dog.  It's
all condiments.  The guys react with rehearsed offense."|stage direction||
179||(checks his watch)|location||
180|KEVIN|"Alright...I'm shooting for a nine
o'clock ETA.  Beer in hand by five
after."|speech|KEVIN|M
181|JIM|You can crash at Stifler's?|speech|JIM|M
182|KEVIN|It's all good.|speech|KEVIN|M
183||(He pulls out some gum)|location||
184|KEVIN|Breath check.|speech|KEVIN|M
185||"He hands out a stick of gum to each guy, automatically
skipping Finch, who pulls out a small, hotel-bottle of
Scope.  Gargles with it.  Spits it into his drink cup."|stage direction||
186||(repulsed)|location||
187|OZ|Dude, I wish you wouldn't do that.|speech|OZ|M
188|KEVIN|"You got something up your sleeve for
tonight, Finch?"|speech|KEVIN|M
189|FINCH|"A foolproof plan, my friend.  You
shall see."|speech|FINCH|M
190||"Oz has tuned into the song in the background -- ""Blinded
by the Light"" [the original Springsteen version, not the
Manfred Mann remake]."|stage direction||
191||(sings along)|location||
192|OZ|"And little hurly-burly came by in her
curly-wurly, and asked me if I needed
I ri-hide --"|speech|OZ|M
193|KEVIN|"How the hell do you know all these
random songs?"|speech|KEVIN|M
194|OZ|"It's early Springsteen, dude, this is
classic.  This was before the cheesy
remake."|speech|OZ|M
195|JIM|This was remade?  Into what?|speech|JIM|M
196||(chiming in as the chorus hits)|location||
197|OZ|"Bli-hinded by the light -- cut loose
like a deuce, another runner in the
night, blinded..."|speech|OZ|M
198|KEVIN|"At least now I know what the hell
they're saying."|speech|KEVIN|M
199|JIM|So, does my hair look better --|speech|JIM|M
200||(flips a small lock of hair|location||
201||onto his forehead)|unknown||
202|JIM|like this, or...|speech|JIM|M
203||(flips it back up)|location||
204|JIM|like this?|speech|JIM|M
205|OZ|Who cares?|speech|OZ|M
206|JIM|"Nadia does, that Czechoslovakian
chick, she might be there tonight.
Now, do you think she'd prefer --"|speech|JIM|M
207||(flips hair down again)|location||
208|JIM|Cool Hip Jim...|speech|JIM|M
209||(flips it back up)|location||
210|JIM|or Laid Back Jim?|speech|JIM|M
211|KEVIN|"The difference is so phenomenal, I
can't decide."|speech|KEVIN|M
212||EXT. DOG DAYS - MAGIC HOUR - CONTINUING|location||
213||They exit the restaurant.|stage direction||
214|JIM|"What about you?  You're the one with
the girlfriend and you're still
stranded on third base."|speech|JIM|M
215|KEVIN|"You know, I've never got that shit.
What exactly constitutes third base?"|speech|KEVIN|M
216||(holds up a couple fingers)|location||
217|OZ|Contact, dude.|speech|OZ|M
218|KEVIN|Then where does a blowjob figure in?|speech|KEVIN|M
219||They ponder this for a moment.|stage direction||
220|OZ|"Shortstop.  'Course, you don't make it
to third, and you're out."|speech|OZ|M
221|JIM|"So let's say you get there...what's
uh, third base feel like?"|speech|JIM|M
222|KEVIN|Oh, man, that's kind of sad.|speech|KEVIN|M
223||Jim shrugs, embarrassed.|stage direction||
224|OZ|Feels like warm apple pie, dude.|speech|OZ|M
225|JIM|Apple pie...|speech|JIM|M
226||(then)|location||
227|JIM|McDonald's or homemade?|speech|JIM|M
228||They just look at him.  Finch hops on his scooter.|stage direction||
229|FINCH|Gentlemen, see you at the Bacchanalia.|speech|FINCH|M
230||He MEEPS his horn and buzzes away.|stage direction||
231||INT. STIFLER'S HOUSE - NIGHT|location||
232||"For a high-school party, it's pretty good.  The house is
peppered with ALL TYPES OF HIGH-SCHOOL STUDENTS.  MUSIC
blends with the din of excited conversation.
Kevin and Jim are drinking beers.  Around them, students
mingle and flirt.  CHUCK SHERMAN comes up."|stage direction||
233|SHERMAN|What's up, fellas?|speech|SHERMAN|F
234|JIM|Hey Sherman.  Scopin' the babes.|speech|JIM|M
235|SHERMAN|"Indeed.  Some fine ladies here, boys.
Confidence is high, repeat, confidence
is high.
Sherman is moving to DefCon Two, full
strategic arsenal ready for
deployment."|speech|SHERMAN|F
236|JIM|You've got something going?|speech|JIM|M
237|SHERMAN|"Did you see that Central chick?
Brunette?"|speech|SHERMAN|F
238|KEVIN/JIM|No.|speech|KEVIN/JIM|?
239|SHERMAN|"She's around.  Seems that she's taken
a liking to me.  Fellas, it's time
that she experienced -- The
Sherminator."|speech|SHERMAN|F
240|KEVIN|Yeah, okay Sherman, whatever.|speech|KEVIN|M
241|SHERMAN|"I'm a sophisticated sex robot, sent
back through time...to change the
future for one lucky lady."|speech|SHERMAN|F
242|KEVIN|Yeah man, right on!|speech|KEVIN|M
243||Sherman saunters off into the party.|stage direction||
244||(shakes his head)|location||
245|KEVIN (CONT'D)|Hopeless.|speech|KEVIN|M
246||"Vicky approaches, having a good time, joining the guys,
EXCHANGING GREETINGS.  Jim spots NADIA across the room.
She's beautiful, a masterpiece of a woman."|stage direction||
247|JIM|Oh, shit!  There she is.  Nadia.|speech|JIM|M
248|VICKY|"You like her?  Her sponsor family
lives on my block.  Why don't you talk
to her?"|speech|VICKY|F
249|JIM|What would I say?|speech|JIM|M
250|VICKY|"Just tell her what's on your mind.
And smile, you've got a good smile."|speech|VICKY|F
251||(then to Kevin)|location||
252|VICKY|Come on.|speech|VICKY|F
253||(to Jim)|location||
254|KEVIN|Gotta go.|speech|KEVIN|M
255|JIM|But --|speech|JIM|M
256||"Kevin and Vicky disappear into the crowd -- just as Jim
sees Nadia approaching him.  He freaks."|stage direction||
257|JIM (cont'd)|Kevin, get back here!|speech|JIM|M
258||"But he's gone.  And Nadia is now in front of him.  With
no other alternative, Jim readies himself, smiling big."|stage direction||
259||(with a really sexy accent)|location||
260|NADIA|You are in my English class, no?|speech|NADIA|F
261||Jim smiles.|stage direction||
262||(barely)|location||
263|JIM|Yes.|speech|JIM|M
264|NADIA|I thought so.|speech|NADIA|F
265||Jim's smile grows even bigger, almost stupid.  A beat.|stage direction||
266|NADIA (cont'd)|So you are having fun?|speech|NADIA|F
267||"Jim nods, still smiling away.  Staring right through her
head."|stage direction||
268|NADIA (cont'd)|I said, you are having fun?|speech|NADIA|F
269||"A little SQUEAK escapes his throat.  Jim is on mental
vacation."|stage direction||
270|NADIA (cont'd)|Me too.|speech|NADIA|F
271||"A beat.  Jim's expression is now plasticized.  Eyes
vacant.  A frozen, completely artificial smile. Nadia is
confused."|stage direction||
272|NADIA (cont'd)|"Well...I am going to get another beer.
You want one?"|speech|NADIA|F
273||Jim strains to speak, through his smile.|stage direction||
274|JIM|No...you...go...ahead.|speech|JIM|M
275|NADIA|Okay.|speech|NADIA|F
276||"She walks off.  Jim SIGHS, completely relaxing, like a
huge burden is now off of him.  He wipes his brow.  Then,
realizing --"|stage direction||
277|JIM|Oh, shit.  No!  Shit!|speech|JIM|M
278||He pounds his head with his fist.|stage direction||
279||EXT. STIFLER'S HOUSE - FRONT DOOR - NIGHT|location||
280||"A group of band dorks is on the porch, including
Michelle.  Stifler stands in the doorway, staring at them
in disbelief."|stage direction||
281|MICHELLE|We're here for the party?|speech|MICHELLE|F
282|STIFLER|What party?  There's no party.|speech|STIFLER|F
283||"MUSIC blares from inside.  A drunken HAND reaches through
the door and ruffles Stifler's hair."|stage direction||
284|PARTY GUY (O.S.)|Stiff-lerrr!  Par-tyyy!!|speech|PARTY GUY|?
285||The hand disappears back into the house.  A beat.|stage direction||
286|STIFLER|Try the house down the street.|speech|STIFLER|F
287||Stifler slams the door.  The dorks wait a moment.|stage direction||
288|BAND DORK|Ring the bell again.|speech|BAND DORK|F
289|MICHELLE|"Ringing the bell is dorky -- let's
just go in."|speech|MICHELLE|F
290||We hear a CLICK OF A DEADBOLT.|stage direction||
291||INT. STIFLER'S HOUSE - MASTER BEDROOM - NIGHT|location||
292||Kevin and Vicky are on the bed, making out.|stage direction||
293|VICKY|Oh, Kev.|speech|VICKY|F
294|KEVIN|"Vicky -- do you think, maybe...it's
time for us to take the next step in
our relationship?"|speech|KEVIN|M
295|VICKY|Tonight?|speech|VICKY|F
296|KEVIN|"Yeah, it's such a perfect evening.
Isn't this how you've always pictured
it?"|speech|KEVIN|M
297||(yelling)|location||
298|PARTY GUY (O.S.)|Dude, my farts fuckin' stink!|speech|PARTY GUY|?
299|PARTY GUY #2 (O.S.)|"You reek like a fuckin' Yeti, dude!
Go take a shit or something!"|speech|PARTY GUY #2|?
300||Kevin and Vicky exchange a glance.|stage direction||
301|KEVIN|Or not.|speech|KEVIN|M
302||Vicky pushes him onto his back.|stage direction||
303|VICKY|Just relax.|speech|VICKY|F
304||INT. CAR - NIGHT|location||
305||"Oz is in the passenger seat, making out with the
aforementioned COLLEGE CHICK.  She's attractive and older-
looking (from a high-school perspective).  They are
parked near the river that flows through downtown Great
Falls."|stage direction||
306|OZ|Great evening, isn't it?|speech|OZ|M
307|COLLEGE CHICK|Sure.|speech|COLLEGE CHICK|F
308|OZ|"There's something about the spring
that's just cool.  Like the smell of
fresh rain or something."|speech|OZ|M
309||At this, she snuggles up to him.  Oz smiles confidently.|stage direction||
310|OZ (CONT'D)|Suck me, beautiful.|speech|OZ|M
311||The College Chick backs off, confounded.|stage direction||
312|COLLEGE CHICK|What did you just say?|speech|COLLEGE CHICK|F
313||(not so confidently)|location||
314|OZ|Suck me...beautiful?|speech|OZ|M
315||"The College Chick's eyes flutter in disbelief.  She tries
to keep her cool -- but can barely restrain her laughter."|stage direction||
316|COLLEGE CHICK|What?!|speech|COLLEGE CHICK|F
317||"Oz attempts to maintain a suave exterior, but he's just
had the rug pulled from under him."|stage direction||
318|OZ|"Uh...you know, my friends call me Nova
-- as in Casanova."|speech|OZ|M
319|COLLEGE CHICK|You need some work, buddy!|speech|COLLEGE CHICK|F
320||She bursts into laughter.  Oz is ill.|stage direction||
321|OZ|Well...jeez, don't laugh at me.|speech|OZ|M
322||Seeing Oz's defeated expression, she collects herself.|stage direction||
323|COLLEGE CHICK|"Look, Chris.  There are just some
things you need to learn, that's all."|speech|COLLEGE CHICK|F
324|OZ|Like what?|speech|OZ|M
325||She sees that he's lost.  Almost feels sorry for him.|stage direction||
326|COLLEGE CHICK|"Alright, well...you've got to tone it
down.  You don't need to go to Lookout
Point and spout cheeseball lines to be
romantic."|speech|COLLEGE CHICK|F
327|OZ|...okay...|speech|OZ|M
328|COLLEGE CHICK|"You have to pay attention to a girl.
Be sensitive to her feelings.
Relationships are reciprocal."|speech|COLLEGE CHICK|F
329|OZ|I'm not good in math.|speech|OZ|M
330||She's trying not to laugh again.|stage direction||
331|COLLEGE CHICK|"Come on, I'll drop you off at your
friends'."|speech|COLLEGE CHICK|F
332||Oz couldn't be humiliated any further.|stage direction||
333||INT. STIFLER'S HOUSE - KITCHEN - NIGHT - SAME TIME|location||
334||"Oz is nursing a beer, having just told the story to Jim,
Stifler, and some guys."|stage direction||
335||(hysterical, toppling over)|location||
336|STIFLER|You actually said that?!  Haaaah!!|speech|STIFLER|F
337|OZ|Shut the fuck up.|speech|OZ|M
338|JIM|Hey, you did better than I did, Nova.|speech|JIM|M
339|OZ|"Oh that's really reassuring.  And
don't call me Nova anymore.  I'm a
fraud."|speech|OZ|M
340|STIFLER|"This is pathetic.  I'm gonna find me a
little hottie."|speech|STIFLER|F
341||Stifler strides into another room.|stage direction||
342||(yelling)|location||
343|STIFLER (O.S.)(cont'd)|Suck me, beautiful!|speech|STIFLER|F
344||Oz wallows in his beer can, beaten.|stage direction||
345||INT. STIFLER'S HOUSE - MASTER BEDROOM - NIGHT|location||
346||Vicky is pleasuring Kevin...you know.|stage direction||
347||(brief pause)|location||
348|VICKY|Let me know.|speech|VICKY|F
349|KEVIN|Okay, don't stop.|speech|KEVIN|M
350||"She resumes.  A moment more -- and then Kevin is about to
lose it."|stage direction||
351|KEVIN (cont'd)|Oh -- Now!|speech|KEVIN|M
352||"With awkward hurriedness, Vicky stops as Kevin
frantically searches for a receptacle.  He grabs a nearby
cup of beer."|stage direction||
353||EXT. STIFLER'S HOUSE - BACK PORCH, BY THE KEG - NIGHT|location||
354||"Insert -- A hand pumping up the keg.  A fresh beer foams
out into the cup."|stage direction||
355|GUY #1|There we go.|speech|GUY #1|?
356||INT. STIFLER'S HOUSE - MASTER BEDROOM - NIGHT - MOMENTS LATER|location||
357||"Vicky is buttoning up her shirt.  Kevin tentatively sets
down the beer and buttons his pants.  Suddenly the DOOR
BURSTS OPEN.  Stifler is standing there.  A coat hanger
sticks out of the doorknob."|stage direction||
358|STIFLER|SUCK ME, BEAUTIFUL!|speech|STIFLER|F
359|KEVIN|God dammit, Stifler!|speech|KEVIN|M
360|STIFLER|"Check-out time!  Please vacate the
room."|speech|STIFLER|F
361|VICKY|Stifler, you're such a jerk.|speech|VICKY|F
362||"She runs out, grabbing her clothes.  Kevin runs after
her."|stage direction||
363|KEVIN|Vicky, wait!|speech|KEVIN|M
364||"Stifler enters the bedroom, laughing, pulling a SOPHOMORE
CHICK behind him.  He closes the door."|stage direction||
365|SOPHOMORE CHICK|"God, I can't believe there are so many
cool people at this party."|speech|SOPHOMORE CHICK|?
