|character|text|type|character_clean|gender
71|WILLIAM|"That book's really not good -- just
in case, you know, browsing turned to
buying.  You'd be wasting your money."|speech|WILLIAM|M
72|ANNA|Really?|speech|ANNA|F
73|WILLIAM|"Yes.  This one though is... very
good."|speech|WILLIAM|M
74||He picks up a book on the counter.|stage direction||
75|WILLIAM|"I think the man who wrote it has
actually been to Turkey, which helps.
There's also a very amusing incident
with a kebab."|speech|WILLIAM|M
76|ANNA|Thanks.  I'll think about it.|speech|ANNA|F
77||"William suddenly spies something odd on the small TV monitor
beside him."|stage direction||
78|WILLIAM|If you could just give me a second.|speech|WILLIAM|M
79||"Her eyes follow him as he moves toward the back of the shop and
approaches a man in slightly ill-fitting clothes."|stage direction||
80|WILLIAM|Excuse me.|speech|WILLIAM|M
81|THIEF|Yes.|speech|THIEF|M
82|WILLIAM|Bad news.|speech|WILLIAM|M
83|THIEF|What?|speech|THIEF|M
84|WILLIAM|"We've got a security camera in this
bit of the shop."|speech|WILLIAM|M
85|THIEF|So?|speech|THIEF|M
86|WILLIAM|"So, I saw you put that book down your
trousers."|speech|WILLIAM|M
87|THIEF|What book?|speech|THIEF|M
88|WILLIAM|The one down your trousers.|speech|WILLIAM|M
89|THIEF|I haven't got a book down my trousers.|speech|THIEF|M
90|WILLIAM|"Right -- well, then we have something
of an impasse.  I tell you what --
I'll call the police -- and,  what can
I say? -- If I'm wrong about the whole
book-down-the-trousers scenario, I
really apologize."|speech|WILLIAM|M
91|THIEF|"Okay -- what if I did have a book down
my trousers?"|speech|THIEF|M
92|WILLIAM|"Well, ideally, when I went back to
the desk, you'd remove the Cadogan
guide to Bali from your trousers, and
either wipe it and put it back, or
buy it.  See you in a sec."|speech|WILLIAM|M
93||"He returns to his desk.  In the monitor we just glimpse, as does
William, the book coming out of the trousers and put back on the
shelves.  The thief drifts out towards the door.  Anna, who has
observed all this, is looking at a blue book on the counter."|stage direction||
94|WILLIAM|Sorry about that...|speech|WILLIAM|M
95|ANNA|"No, that's fine.  I was going to
steal one myself but now I've changed
my mind.  Signed by the author, I see."|speech|ANNA|F
96|WILLIAM|"Yes, we couldn't stop him.  If you
can find an unsigned copy, it's
worth an absolute fortune."|speech|WILLIAM|M
97||She smiles.  Suddenly the thief is there.|stage direction||
98|THIEF|Excuse me.|speech|THIEF|M
99|ANNA|Yes.|speech|ANNA|F
100|THIEF|Can I have your autograph?|speech|THIEF|M
101|ANNA|What's your name?|speech|ANNA|F
102|THIEF|Rufus.|speech|THIEF|M
103||She signs his scruffy piece of paper.  He tries to read it.|stage direction||
104|THIEF|What does it say?|speech|THIEF|M
105|ANNA|"Well, that's the signature -- and
above, it says 'Dear Rufus -- you
belong in jail.'"|speech|ANNA|F
106|THIEF|"Nice one.  Would you like my phone
number?"|speech|THIEF|M
107|ANNA|Tempting but... no, thank you.|speech|ANNA|F
108||Thief leaves.|stage direction||
109|ANNA|I think I will try this one.|speech|ANNA|F
110||"She hands William a $B!r(J20 note and the book he said was rubbish.
He talks as he handles the transaction."|stage direction||
111|WILLIAM|"Oh -- right -- on second thoughts
maybe it wasn't that bad.  Actually
-- it's a sort of masterpiece really.
None of those childish kebab
stories you get in so many travel
books these days.  And I'll throw in
one of these for free."|speech|WILLIAM|M
112||He drops in one of the signed books.|stage direction||
113|WILLIAM|"Very useful for lighting fires,
wrapping fish, that sort of things."|speech|WILLIAM|M
114||She looks at him with a slight smile.|stage direction||
115|ANNA|Thanks.|speech|ANNA|F
116||"And leaves.  She's out of his life forever.  William is a little
dazed.  Seconds later Martin comes back in."|stage direction||
117|MARTIN|Cappuccino as ordered.|speech|MARTIN|M
118|WILLIAM|"Thanks.  I don't think you'll believe
who was just in here."|speech|WILLIAM|M
119|MARTIN|Who?  Someone famous?|speech|MARTIN|M
120||But William's innate natural English discretion takes over.|stage direction||
121|WILLIAM|No. No-one -- no-one.|speech|WILLIAM|M
122||They set about drinking their coffees.|stage direction||
123|MARTIN|"Would be exciting if someone famous
did come into the shop though,
wouldn't it?  Do you know -- this is
pretty incredible actually -- I once
saw Ringo Starr.  Or at least I think
it was Ringo.  It might have been
that broke from 'Fiddler On The Roof,'
Toppy."|speech|MARTIN|M
124|WILLIAM|Topol.|speech|WILLIAM|M
125|MARTIN|That's right -- Topol.|speech|MARTIN|M
126|WILLIAM|"But Ringo Starr doesn't look
anything like Topol."|speech|WILLIAM|M
127|MARTIN|"No, well... he was quite a long way
away."|speech|MARTIN|M
128|WILLIAM|So it could have been neither of them?|speech|WILLIAM|M
129|MARTIN|I suppose so.|speech|MARTIN|M
130|WILLIAM|"Right.  It's not a classic anecdotes,
is it?"|speech|WILLIAM|M
131|MARTIN|Not classic, no.|speech|MARTIN|M
132||Martin shakes his head.  William drains his cappuccino.|stage direction||
133|WILLIAM|Right -- want another one?|speech|WILLIAM|M
134|MARTIN|"Yes.  No, wait -- let's go crazy --
I'll have an orange juice."|speech|MARTIN|M
135||EXT. PORTOBELLO ROAD - DAY|location||
136||William sets off.|stage direction||
137||INT. COFFEE SHOP - DAY|location||
138||"William collects his juice in a coffee shop on Westbourne Park
Road."|stage direction||
139||EXT. PORTOBELLO ROAD - DAY|location||
140||"William swings out of the little shop -- he turns the corner of
Portobello Road and bumps straight into Anna.  The orange
juice,  in its foam cup, flies.  It soaks Anna."|stage direction||
141|ANNA|Oh Jesus.|speech|ANNA|F
142|WILLIAM|Here, let me help.|speech|WILLIAM|M
143||"He grabs some paper napkins and starts to clean it off -- getting
far too near her breasts in the panic of it..."|stage direction||
144|ANNA|What are you doing?!|speech|ANNA|F
145||He jumps back.|stage direction||
146|WILLIAM|"Nothing, nothing... Look, I live just
over the street -- you could get
cleaned up."|speech|WILLIAM|M
147|ANNA|"No thank you.  I need to get my car
back."|speech|ANNA|F
148|WILLIAM|"I also have a phone.  I'm confident
that in five minutes we can have you
spick and span and back on the street
again... in the non-prostitute sense
obviously."|speech|WILLIAM|M
149||"In his diffident way, he is confident, despite her being
genuinely annoyed.  She turns and looks at him."|stage direction||
150|ANNA|"Okay.  So what does 'just over the
street' mean -- give it to me in yards."|speech|ANNA|F
151|WILLIAM|"Eighteen yards.  That's my house
there."|speech|WILLIAM|M
152||"He doesn't lie -- it is eighteen yards away.  She looks down.
She looks up at him."|stage direction||
153||INT. WILLIAM'S HOUSE - CORRIDOR - DAY|location||
154||They enter.  She carries a few stylish bags.|stage direction||
155|WILLIAM|Come on in.  I'll just...|speech|WILLIAM|M
156||"William runs in further -- it's a mess.  He kicks some old shoes
under the stairs, bins an unfinished pizza and hides a plate of
breakfast in a cupboard.  She enters the kitchen."|stage direction||
157|WILLIAM|It's not that tidy, I fear.|speech|WILLIAM|M
158||"And he guides her up the stairs, after taking the bag of books
from her..."|stage direction||
159|WILLIAM|"The bathroom is right at the top of
the stairs and there's a phone on the
desk up there."|speech|WILLIAM|M
160||She heads upstairs.|stage direction||
161||INT. KITCHEN - DAY|location||
162||"William is tidying up frantically.  Then he hears Anna's feet on
the stairs.  She walks down, wearing a short, sparkling black
top beneath her leather jacket.  With her trainers still on.  He
is dazzled by the sight of her."|stage direction||
163|WILLIAM|"Would you like a cup of tea before
you go?"|speech|WILLIAM|M
164|ANNA|No thanks.|speech|ANNA|F
165|WILLIAM|Coffee?|speech|WILLIAM|M
166|ANNA|No.|speech|ANNA|F
167|WILLIAM|Orange juice -- probably not.|speech|WILLIAM|M
168||He moves to his very empty fridge -- and offers its only contents.|stage direction||
169|WILLIAM|"Something else cold -- coke, water,
some disgusting sugary drink
pretending to have something to do
with fruits of the forest?"|speech|WILLIAM|M
170|ANNA|Really, no.|speech|ANNA|F
171|WILLIAM|"Would you like something to nibble --
apricots, soaked in honey -- quite
why, no one knows -- because it stops
them tasting of apricots, and makes
them taste like honey, and if you
wanted honey, you'd just buy honey,
instead of apricots, but nevertheless
-- there we go -- yours if you want
them."|speech|WILLIAM|M
172|ANNA|No.|speech|ANNA|F
173|WILLIAM|Do you always say 'no' to everything?|speech|WILLIAM|M
174||Pause.  She looks at him deep.|stage direction||
175|ANNA|No.|speech|ANNA|F
176||(pause)|location||
177|ANNA|"I better be going.  Thanks for your
help."|speech|ANNA|F
178|WILLIAM|"You're welcome and, may I also say...
heavenly."|speech|WILLIAM|M
179||"It has taken a lot to get this out loud.  He is not a smooth-
talking man."|stage direction||
180|WILLIAM|"Take my one chance to say it.  After
you've read that terrible book,
you're certainly not going to be
coming back to the shop."|speech|WILLIAM|M
181||She smiles.  She's cool.|stage direction||
182|ANNA|Thank you.|speech|ANNA|F
183|WILLIAM|Yes.  Well.  My pleasure.|speech|WILLIAM|M
184||He guides her towards the door.|stage direction||
185|WILLIAM|Nice to meet you.  Surreal but nice.|speech|WILLIAM|M
186||"In a slightly awkward moment, he shows her out the door.  He
closes the door and shakes his head in wonder.  Then..."|stage direction||
187|WILLIAM|"'Surreal but nice.'  What was I
thinking?"|speech|WILLIAM|M
188||"... He  shakes his head again in horror and wanders back along
the corridor in silence.  There's a knock on the door.  He moves
back, casually..."|stage direction||
189|WILLIAM|Coming.|speech|WILLIAM|M
190||He opens the door.  It's her.|stage direction||
191|WILLIAM|Oh hi.  Forget something?|speech|WILLIAM|M
192|ANNA|I forgot my bag.|speech|ANNA|F
193|WILLIAM|Oh right.|speech|WILLIAM|M
194||"He shoots into the kitchen and picks up the forgotten shopping
bag.  Then returns and hands it to her."|stage direction||
195|WILLIAM|Here we go.|speech|WILLIAM|M
196|ANNA|Thanks.  Well...|speech|ANNA|F
197||"They stand in that corridor -- in that small space.  Second time
saying goodbye.  A strange feeling of intimacy.  She leans
forward and she kisses him.  Total silence.  A real sense of the
strangeness of those lips, those famous lips on his.  They part."|stage direction||
198|WILLIAM|"I apologize for the 'surreal but nice'
comment.  Disaster..."|speech|WILLIAM|M
199|ANNA|"Don't worry about it.  I thought the
apricot and honey business was the
real lowpoint."|speech|ANNA|F
200||Suddenly there is a clicking of a key in the lock.|stage direction||
201|WILLIAM|"Oh my God.  My flatmate.  I'm sorry --
there's no excuse for him."|speech|WILLIAM|M
202||Spike walks in.|stage direction||
203|SPIKE|Hi.|speech|SPIKE|M
204|ANNA|Hi.|speech|ANNA|F
205|WILLIAM|Hi.|speech|WILLIAM|M
206||Spike walks past unsuspiciously and heads into the kitchen.|stage direction||
207|SPIKE|"I'm just going to go into the kitchen
to get some food -- and then I'm going
to tell you a story that will make your
balls shrink to the size of raisins."|speech|SPIKE|M
208||And leaves them in the corridor.|stage direction||
209|ANNA|"Probably best not tell anyone about
this."|speech|ANNA|F
210|WILLIAM|"Right.  No one.  I mean, I'll tell
myself sometimes but... don't worry
-- I won't believe it."|speech|WILLIAM|M
211|ANNA|Bye.|speech|ANNA|F
212||"And she leaves, with just a touch of William's hand.  Spike
comes out of the kitchen, eating something white out of a
styrofoam container with a spoon."|stage direction||
213|SPIKE|"There's something wrong with this
yogurt."|speech|SPIKE|M
214|WILLIAM|It's not yogurt -- it's mayonnaise.|speech|WILLIAM|M
215|SPIKE|Well, there you go.|speech|SPIKE|M
216||(takes another big spoonful)|location||
217|SPIKE|"On for a video fest tonight?  I've
got some absolute classic."|speech|SPIKE|M
218||INT. WILLIAM'S LIVING ROOM - NIGHT|location||
219||"The lights are off.  William and Spike on the couch, just the
light from the TV playing on their faces.  Cut to the TV full
screen.  There is Anna.  She is in a stylish Woody Allen type
modern romantic comedy, 'Gramercy Park,' in black and white."|stage direction||
220||INT. MANHATTAN ART GALLERY - DAY|location||
221||"Anna's character -- Woody Anna -- is walking around the gallery
with her famous co-star, Michael.  They should be the perfect
couple, but there is tension.  Anna is not happy."|stage direction||
222|MICHAEL|Smile.|speech|MICHAEL|F
223|ANNA|No.|speech|ANNA|F
224|MICHAEL|Smile.|speech|MICHAEL|F
225|ANNA|I've got nothing to smile about.|speech|ANNA|F
226|MICHAEL|"Okay in about 7 seconds, I'm going to
ask you to marry me."|speech|MICHAEL|F
227||And after a couple of seconds -- wow -- she smiles.|stage direction||
228||INT. WILLIAM'S LIVING ROOM - NIGHT|location||
229|SPIKE|"Imagine -- somewhere in the world
there's a man who's allowed to kiss
her."|speech|SPIKE|M
230|WILLIAM|Yes, she is fairly fabulous.|speech|WILLIAM|M
231||INT. BOOKSHOP - DAY|location||
232||"The next day.  William and Martin quietly co-existing.  An annoy-
ing customer enters.  Mr. Smith."|stage direction||
233|MR. SMITH|Do you have any books by Dickens?|speech|MR. SMITH|M
234|WILLIAM|"No, we're a travel bookshop.  We only
sell travel books."|speech|WILLIAM|M
235|MR. SMITH|"Oh right.  How about that new John
Grisham thriller?"|speech|MR. SMITH|M
236|WILLIAM|No, that's a novel too.|speech|WILLIAM|M
237|MR. SMITH|"Oh right.  Have you got a copy of
'Winnie the Pooh'?"|speech|MR. SMITH|M
238||Pause.|stage direction||
239|WILLIAM|Martin -- your customer.|speech|WILLIAM|M
240|MARTIN|Can I help you?|speech|MARTIN|M
241||"William looks up.  At that moment the entire window is suddenly
taken up by the huge side of a bus, obscuring the light -- and
entirely covered with a portrait of Anna -- from her new film,
'Helix.'"|stage direction||
242||INT. WILLIAM'S HOUSE - CONDOR/LIVING ROOM - DAY|location||
243||"William heads upstairs and pauses.  Spike coming down, wearing
full body scuba diving gear."|stage direction||
244|SPIKE|Hey.|speech|SPIKE|M
245|WILLIAM|Hi...|speech|WILLIAM|M
246||INT. WILLIAM'S KITCHEN - DAY|location||
247||The two of them fixing a cup of tea in the kitchen.|stage direction||
248|WILLIAM|"Just incidentally -- why are you
wearing that?"|speech|WILLIAM|M
249|SPIKE|"Ahm -- combination of factors really.
No clean clothes..."|speech|SPIKE|M
250|WILLIAM|"There never will be, you know, unless
you actually clean your clothes."|speech|WILLIAM|M
251|SPIKE|"Right.  Vicious circle.  And then I was
like rooting around in your things,
and found this, and I thought -- cool.
Kind of spacey."|speech|SPIKE|M
252||EXT. WILLIAM'S TERRACE - DAY|location||
253||"The two of them on the rooftop terrace, passing the day.
William is reading 'The bookseller.'  The terrace is small and
the plants aren't great -- but it overlooks London in a rather
wonderful way.  Spike still in scuba gear, goggles on."|stage direction||
254|SPIKE|"There's something wrong with the
goggles though..."|speech|SPIKE|M
255|WILLIAM|"No, they were prescription, so I could
see all the fishes properly."|speech|WILLIAM|M
256|SPIKE|"Groovy.  You should do more of this
stuff."|speech|SPIKE|M
257|WILLIAM|So -- any messages?|speech|WILLIAM|M
258|SPIKE|Yeh, I wrote a couple down.|speech|SPIKE|M
259|WILLIAM|Two?  That's it?|speech|WILLIAM|M
260|SPIKE|"You want me to write down all your
messages?"|speech|SPIKE|M
261||William closes his eyes in exasperation.|stage direction||
262|WILLIAM|"Who were the ones you didn't write
down from?"|speech|WILLIAM|M
263|SPIKE|"Ahm let's see -- ahm.  No.  Gone
completely.  Oh no, wait.  There was --
one from your mum: she said don't
forget lunch and her leg's hurting
again."|speech|SPIKE|M
264|WILLIAM|Right.  No one else?|speech|WILLIAM|M
265|SPIKE|Absolutely not.|speech|SPIKE|M
266||Spike leans back and relaxes.|stage direction||
267|SPIKE|"Though if we're going for this
obsessive writing-down-all-messages
thing -- some American girl called
Anna called a few days ago."|speech|SPIKE|M
268||William freezes -- then looks at Spike.|stage direction||
269|WILLIAM|What did she say?|speech|WILLIAM|M
270|SPIKE|"Well, it was genuinely bizarre...
she said, hi -- it's Anna -- and then
she said, call me at the Ritz -- and
then gave herself a completely
different name."|speech|SPIKE|M
271|WILLIAM|Which was?|speech|WILLIAM|M
272|SPIKE|"Absolutely no idea.  Remembering one
name's bad enough..."|speech|SPIKE|M
273||INT. WILLIAM'S LIVING ROOM - DAY|location||
274||"William on the phone.  We hear the formal man at the other end of
the phone.  And then intercut with him."|stage direction||
275|WILLIAM|Hello.|speech|WILLIAM|M
276|RITZ MAN (V.O.)|May I help you, sir?|speech|RITZ MAN|M
277|WILLIAM|"Ahm, look this is a very odd
situation.  I'm a friend of Anna
Scott's -- and she rang me at home the
day before yesterday -- and left a
message saying she's staying with
you..."|speech|WILLIAM|M
278||INT. RITZ RECEPTION - DAY|location||
279|RITZ MAN|"I'm sorry, we don't have anyone of
that name here, sir."|speech|RITZ MAN|M
280|WILLIAM|"No, that's right -- I know that.  She
said she's using another name -- but
the problem is she left the message
with my flatmate, which was a serious
mistake."|speech|WILLIAM|M
281||INT. WILLIAM'S LIVING ROOM|location||
282|WILLIAM (cont'd)|"Imagine if you will the stupidest
person you've ever met -- are you
doing that...?"|speech|WILLIAM|M
283||"Spike happens to be in the foreground of this shot.  He's read-
ing a newspaper."|stage direction||
284|RITZ MAN|Yes, sir.  I have him in my mind.|speech|RITZ MAN|M
285|WILLIAM|"And then double it -- and that is the
-- what can I say -- git I'm living
with and he cannot remember..."|speech|WILLIAM|M
286|SPIKE|Try 'Flintstone.'|speech|SPIKE|M
287||(to Spike)|location||
288|WILLIAM|What?|speech|WILLIAM|M
289|SPIKE|"I think she said her name was
'Flintstone.'"|speech|SPIKE|M
290|WILLIAM|"Does 'Flintstone' mean anything to
you?"|speech|WILLIAM|M
291|RITZ MAN|I'll put you right through, sir.|speech|RITZ MAN|M
292||Flintstone is indeed the magic word.|stage direction||
293|WILLIAM|Oh my God.|speech|WILLIAM|M
294||He practices how to sound.|stage direction||
295|WILLIAM|Hello.  Hi.  Hi.|speech|WILLIAM|M
296|ANNA (V.O.)|Hi.|speech|ANNA|F
297||We hear her voice -- don't see her.|stage direction||
298||(caught out)|location||
299|WILLIAM|"Oh hi.  It's William Thacker.  We,
ahm I work in a bookshop."|speech|WILLIAM|M
300|ANNA (V.O.)|"You played it pretty cool here,
waiting for three days to call."|speech|ANNA|F
301|WILLIAM|"No, I've never played anything cool
in my entire life.  Spike, who I'll
stab to death later, never gave me the
message."|speech|WILLIAM|M
302|ANNA (V.O.)|Oh -- Okay.|speech|ANNA|F
303|WILLIAM|"Perhaps I could drop round for tea or
something?"|speech|WILLIAM|M
304|ANNA (V.O.)|"Yeh -- unfortunately, things are
going to be pretty busy, but... okay,
let's give it a try.  Four o'clock
could be good."|speech|ANNA|F
305|WILLIAM|Right.  Great.|speech|WILLIAM|M
306||(he hangs up)|location||
307|WILLIAM|Classic.  Classic.|speech|WILLIAM|M
308||EXT. RITZ - DAY|location||
309||"William jumps off a bus and walks toward the Ritz.  He carries a
small bunch of roses."|stage direction||
310||INT. RITZ HOTEL - DAY|location||
311||"He approaches the lifts.  At the lift, he pushes the button and
the doors open.  As he is getting in, William is joined by a young
man.  His name is Tarquin."|stage direction||
312|WILLIAM|Which floor?|speech|WILLIAM|M
313|TARQUIN|Three.|speech|TARQUIN|M
314||William pushes the button.  They wait for the doors to close.|stage direction||
315||INT. RITZ CORRIDOR - DAY|location||
316||"The lift lands.  William gets out.  So does Tarquin.  Rooms
30-35 are to the left.  35-39 to the right.  William heads right.
So does Tarquin.
William is puzzled.  He slows down as he approaches room 38.  So
does Tarquin.  William spots, so does Tarquin.  William points
at the number."|stage direction||
317|WILLIAM|Are you sure you...?|speech|WILLIAM|M
318|TARQUIN|Yes.|speech|TARQUIN|M
319|WILLIAM|Oh.  Right.|speech|WILLIAM|M
320||He knocks.  A bright, well-tailored American girl opens the door.|stage direction||
321|KAREN|"Hello, I'm Karen.  Sorry -- things
are running a bit late.  Here's the
thing..."|speech|KAREN|F
322||"She hands them a very slick, expensively produced press kits,
with the poster picture of Anna, for the film 'Helix.'"|stage direction||
323||INT. THE TRAFALGAR SUITE ANTE-ROOM - DAY|location||
324||"A few seconds later -- they enter the main waiting room.  There
are a number of journalists waiting for their audience."|stage direction||
325|KAREN|What did you think of the film?|speech|KAREN|F
326|TARQUIN|"Marvellous.  'Close Encounters'
meets 'Jean De Florette.'  Oscar-
winning stuff."|speech|TARQUIN|M
327||They both turn to William for his opinion.|stage direction||
328|WILLIAM|I agree.|speech|WILLIAM|M
329|KAREN|"I'm sorry.  I didn't get down what
magazines you're from."|speech|KAREN|F
330|TARQUIN|'Time Out.'|speech|TARQUIN|M
331|KAREN|Great.  And you...|speech|KAREN|F
332||(seeing it on a coffee|location||
333||table)|unknown||
334|WILLIAM|"'Horse and Hound.'  The name's
William Whacker.  I think she might
be expecting me."|speech|WILLIAM|M
335|KAREN|Okay -- take a seat.  I'll check.|speech|KAREN|F
336||They sit down as Karen goes off.|stage direction||
337|TARQUIN|You've brought her flowers?|speech|TARQUIN|M
338||William goes for the cover-up.|stage direction||
339|WILLIAM|"No -- they're... for my grandmother.
She's in a hospital nearby.  Thought
I'd kill two birds with one stone."|speech|WILLIAM|M
340|TARQUIN|I'm sorry.  Which hospital?|speech|TARQUIN|M
341||Pause.  He's in trouble.|stage direction||
342|WILLIAM|"Do you mind me not saying -- it's a
rather distressing disease and the
name of the hospital rather gives it
away."|speech|WILLIAM|M
343|TARQUIN|Oh sure.  Of course.|speech|TARQUIN|M
344|KAREN|Mr. Thacker.|speech|KAREN|F
345||Saved by the bell.|stage direction||
346||INT. TRAFALGAR SUIT CORRIDOR - DAY|location||
347|KAREN|You've got five minutes.|speech|KAREN|F
348||He is shown in through big golden doors.  Karen stays outside.|stage direction||
349||INT. THE TRAFALGAR SUITE SITTING ROOM - DAY|location||
350||There Anna is, framed in the window.  Glorious.|stage direction||
351|WILLIAM|Hi.|speech|WILLIAM|M
352|ANNA|Hello.|speech|ANNA|F
353|WILLIAM|I brought these, but clearly...|speech|WILLIAM|M
