|character|text|type
78||"They stare, slack-jawed, as Agent Brown duplicates the
move exactly, landing, rolling over a shoulder, up onto
one knee.
Just below the building are the runbling tracks of
riveted steel.  The TRAIN SCREECHES beneath her, a
rattling blur of gray metal.  Trinity junps, landing
easily.
She looks back just as Agent Brown hurls through the air
barely reaching the last car
Agent Brown stands, yanking out a gun.
Trinity is running hard as BULLETS WHISTLE past her head.
Ahead she sees her only chance, 50 feet beyond the point
where the train has begun to turn, there is --
A window; a yellow glow in the midst of a dark brick
building.
Trinity zeroes in on it, running as hard as she can, her
speed compounded by the train.  The SCREAM of the STEEL
rises as she nears the edge where the train rocks into the
turn.
Trinity hurtles into the empty night space, her body
leveling into a dive.  She falls, arms covering her head
as --
The whole world seems to spin on its axis --
And she crashes with an EXPLOSION of GLASS and WOOD, then
falls onto a back stairwell, tumbling, bouncing down
stairs bleeding, broken --
But still alive.
Through the smashed window, she glimpses Agent Brown,
still on the train, his tie and coat whipping in the
wind; stone-faced, he touches his ear piece as the train
slides him past the window.
Trinity tries to move.  Everything hurts."|stage direction
79|TRINITY|"Get up, Trinity.  You're fine.
Get up -- just get up!"|speech
80||She stands and limps down the rest of the stairs.|stage direction
81||EXT.  STREET|location
82||"Trinity emerges from the shadows of an alley and, at the
end of the block, in a pool of white street light, she
sees it.
The telephone booth.
Obviously hurt, she starts down the concrete walk,
focusing in completely, her pace quickening, as the PHONE
begins to RING.
Across the street, a garbage truck suddenly u-turns, its
TIRES SCREAMING as it accelerates.
Trinity sees the headlights on the truck arcing at the
telephone booth as if taking aim.
Gritting through the pain, she races the truck --
Slamming into the booth, the headlights blindingly
bright, bearing down on the box of Plexiglas just as --
She answers the phone.
There is a frozen instant of silence before the hulking
mass of dark metal lurches up onto the sidewalk --
Barreling through the booth, bulldozing it into a brick
wall, smashing it to Plexiglas pulp.
After a moment, a black loafer steps down from the cab of
the garbage truck.  Agent Smith inspects the wreckage.
There is no body.  Trinity is gone.
His jaw sets as he grinds his molars in frustration.
AGENT JONES walks up behind him."|stage direction
83|AGENT SMITH|"Did you get anything from the
room?"|speech
84|AGENT JONES|"Their next target.  The name is
Neo."|speech
85||"The handset of the pay phone lays on the ground,
separated in the crash like a severed limb."|stage direction
86|AGENT SMITH|We'll need a search running.|speech
87|AGENT JONES|It's already begun.|speech
88||"We are SUCKED TOWARDS the mouthpiece of the phone, CLOSER
and CLOSER, UNTIL the smooth gray plastic spreads out
like a horizon and the small HOLES WIDEN until we fall
through one --
Swallowed by the darkness that becomes --
A computer screen.
We are on-line, inside a chat room called ""The Matrix.""
It is an exklusive web-site where hackers hang out."|stage direction
89|SCREEN|"JACKON:  I heard Morpheus has been
on this board.
SUPERASTIC:  Morpheus doesn't even
exist and the Matrix is nothing
but an advertising gimmick 4 a new
game.
TIMAXE:  All I want to know is
Trinity really a girl?
LODIII:  87% of all women on line
are really men.
QUARK:  The Matrix is a euphemism
for the government.
SUPERASTIC:  No, The Matrix is the
system controlling our lives.
TIMAXE:  You mean MTV.
SUPERASTIC:  I mean Sega.
FOS4:  ALL HAIL SEGA!!!"|speech
90||We drift back from the electric conversation entering --|stage direction
91||INT.  NEO'S APARTMENT|location
92||"It is a studio apartirent that seems overgrown with
technology.
Weed-like cables coil everywhere, duct-taped into
thickets that wind up and around the legs of several
desks.
Tabletops are filled with cannibalized equipment that lay
open like an autopsied corpse.
We turn towards the center of this rat-nest of
technology, following the slurping and crunching of
cereal.  We pass an open box of Capln Crunch as we find --
NEO, a younger man who knows more about living inside a
computer than living outside one."|stage direction
93|NEO|Fuckin' idiots don't know shit.|speech
94||"He finishes his cereal and is about to disconnect when an
anonynous message slices onto the screen."|stage direction
95|SCREEN|"Do you want to know what the
Matrix is, Neo?"|speech
96||Neo is frozen when he reads his name.|stage direction
97|SCREEN|"SUPERASTIC:  Who said that?
JACKON:  Who's Neo?
GIBSON:  This is a private board.
If you want to know, follow the
white rabbit."|speech
98|NEO|What the hell...|speech
99|SCREEN|"TIMAXE:  Someone is hacking the
hackers!
FOS4:  It's Morpheus!!!!!
JACKON:  Identify yourself.
Knock, knock, Neo."|speech
100||"A chill runs down his spine and when someone KNOCKS on
his door he almost jumps out of his chair.
He looks at the door, then back at the computer but the
message is gone.
He shakes his head, not completely sure what happened.
Again, someone knocks.
Cautiously, Neo approaches the door."|stage direction
101|VOICE (O.S.)|Hey, Tommy-boy!  You in there?|speech
102||"Recognizing the voice, he relaxes and opens it.  ANTHONY,
who lives down the hall, is standing outside with a group
of friends."|stage direction
103|NEO|What do you want, Anthony?|speech
104|ANTHONY|"I need your help, man.  Desperate.
They got me, man.  The shackles of
fascism."|speech
105||"He holds up the red notice that accompanies the Denver
boot."|stage direction
106|NEO|You got the money this time?|speech
107||"He holds up two hundred dollars and Neo opens the door.
Anthony's girlfriend, DUJOUR, stops in front of Neo."|stage direction
108|DUJOUR|"You can really get that thing off,
right now?"|speech
109|ANTHONY|"I told you, honey, he may look
like just another geek but this
here is all we got left standing
between Big Brother and the New
World Order."|speech
110||EXT.  STREET|location
111||"A police officer unlocks a yellow metal boot from the
wheel of an enormous oldsmobile."|stage direction
112||INT.  NEO'S APARTMENT|location
113||"They watch from the window as the cops, silently,
robotically, climb into their van."|stage direction
114|ANTHONY|"Look at 'em.  Automatons.  Don't
think about what they're- doing or
why.  Computer tells 'em what to
do and they do it."|speech
115|FRIEND #l|Thc banality of evil.|speech
116||He slaps the money in Neo's hand.|stage direction
117|ANTHONY|Thanks, neighbor.|speech
118|DUJOUR|"Why don't you come to the party
with us?"|speech
119|NEO|"I don't know.  I have to work
tomorrow."|speech
120|DUJOUR|Come on.  It'll be fun.|speech
121||"He looks up at her and suddenly notices on her black
leather motorcycle jacket dozens of pins:  bands,
symbols, slogans, military medals and --
A small white rabbit.
The ROOM TILTS."|stage direction
122|NEO|Yeah, yeah.  Sure, I'll go.|speech
123||INT.  APARTMENT|location
124||"An older Chicago apartment; a series of halls connects a
chain of small high-ceilinged rooms lined with heavy
casements.
Smoke hangs like a veil, blurring the few lights there
are.
Dressed predominantly in black, people are everywhere,
gathered in cliques around pieces of furniture like
jungle cats around a tree.
Neo stands against a wall, alone, sipping from a bottle
of beer, feeling completely out of place, he is about to
leave when he notices a woman staring at him.
The woman is Trinity.  She walks straight up to him.
In the nearest room, shadow-like figures grind against
each other to the pneumatic beat of INDUSTRIAL MUSIC."|stage direction
125|TRINITY|Hello, Neo.|speech
126|NEO|How did you know that --|speech
127|TRINITY|"I know a lot about you.  I've been
wanting to meet you for some time."|speech
128|NEO|Who are you?|speech
129|TRINITY|My name is Trinity.|speech
130|NEO|"Trinity?  The Trinity?  The
Trinity that cracked the I.R.S.
Kansas City D-Base?"|speech
131|TRINITY|That was a long time ago.|speech
132|NEO|Gee-zus.|speech
133|TRINITY|What?|speech
134|NEO|I just thought... you were a guy.|speech
135|TRINITY|Most guys do.|speech
136||Neo is a little embarrassed.|stage direction
137|NEO|"Do you want to go sorewhere and
talk?"|speech
138|TRINITY|"No.  It's safe here and I don't
have much time."|speech
139||"The MUSIC is so loud they must stand very close, talking
directly into each other's ear."|stage direction
140|NEO|"That was you on the board tonight.
That was your note, wasn't it?"|speech
141|TRINITY|"I had to gamble that you would see
and they wouldn't."|speech
142|NEO|Who wouldn't?|speech
143|TRINITY|"I can't explain everything to you.
I'm sure that it's all going to
seem very strange, but I brought
you here to warn you, Neo.  You
are in a lot of danger."|speech
144|NEO|What?  Why?|speech
145|TRINITY|"They're watching you.  Something
happened and they found out about
you.  Normally, if our target is
exposed we let it go.  But this
time, we can't do that."|speech
146|NEO|I don't understand --|speech
147|TRINITY|"You came here because you wanted
to know the answer to a hacker's
question."|speech
148|NEO|The Matrix.  What is the Matrix?|speech
149|TRINITY|"Twelve years ago I met a man, a
great man, who said that no one
could be told the answer to that
question.  That they had to see
it, to believe it."|speech
150||Her body is against his; her lips very close to his ear.|stage direction
151|TRINITY|"He told me that no one should look
for the answer unless they have to
because once you see it,
everything changes.  Your life and
the world you live in will never
be the same.  It's as if you wake
up one morning and the sky is
falling."|speech
152||"There is a hypnotic quality to her voice and Neo feels
the words like a drug, seeping into him."|stage direction
153|TRINITY|"The truth is out there, Neo.  It's
looking for you and it will find
you, if you want it to."|speech
154||She takes hold of him with her eyes.|stage direction
155|TRINITY|"That's all I can tell you right
now.  Good-bye, Neo.  And good
luck."|speech
156|NEO|"Wait.  Who was it?  Who was the
man?"|speech
157||"She leans close, her lips alrost touching his ear as she
whispers."|stage direction
158|TRINITY|You know who.|speech
159||"She turns and he watches her melt into the shifting wall
of bodies.
A SOUND RISES steadily, growing out of the music,
pressing in on Neo until it is all he can hear as we --"|stage direction
160||CUT TO:|unknown
161||INT.  NEO'S APARTMENT|location
162||"The sound is an ALARM CLOCK, slowly dragging Neo to
consciousness.  He strains to read the clock face:
9:15 A.M."|stage direction
163|NEO|Shitshitshit.|speech
164||EXT.  SKYSCRAPER|location
165||"The downtown office of CorTechs, a software development
company."|stage direction
166||INT.  CORTECHS OFFICE|location
167||"The main offices are along each wall, the windows
overlooking downtown Chicago.
RHINEHEART, the ultimate company man, lectures Neo
without looking at him, typing at his computer
continuously.
Neo stares at two window cleaners on a scaffolding
outside, dragging their rubber squeegees down across the
surface of the glass."|stage direction
168|RHINEHEART|"You have a problem, Mr. Anderson.
You think that you're special.
You believe that somehow the rules
do not apply to you."|speech
169||"He stops, glancing over his glasses at Neo, who turns in
time."|stage direction
170|RHINEHEART|Obviously, you are mistaken.|speech
171||His long, bony fingers resume clicking the keyboard.|stage direction
172|RHINEHEART|"This company is one of the top
software companies in the world
because every single employee
understands that they are a part
of a whole.  Thus, if an employee
has a problem, the company has a
problem."|speech
173||He turns again.|stage direction
174|RHINEHEART|"The time has come to make a
choice, Mr. Anderson.  Either you
choose to be at your desk on time
from this day forth, or you choose
to find yourself another job.  Do
I make myself clear?"|speech
175|NEO|"Yes, Mr. Rhineheart.  Perfectly
clear."|speech
176||INT.  NEO'S CUBICLE|location
177||"The entire floor looks like a human honeycomb, with a
labyrinth of cubicles structured around a core of
elevators.
Neo slumps down into his chair.  A TALL EMPLOYEE stands
up in the adjacent cubicle, leaning over the partition."|stage direction
178|TALL EMPLOYEE|What did he say?|speech
179|NEO|"If I was late again, I'm going to
be fired."|speech
180||He smirks.|stage direction
181|TALL EMPLOYEE|"Well, it was nice working with
you."|speech
182||Neo glares at him, as he sinks down.|stage direction
183|VOICE (O.S.)|Thomas Anderson?|speech
184||"Neo turns and finds a FEDERAL EXPRESS MAN at his cubicle
door."|stage direction
185|NEO|Yeah.  That's me.|speech
186||"Neo signs the electronic pad and the Fedex guy hands him
the softpak."|stage direction
187|FEDEX|Have a nice day.|speech
188||"He opens the bag.  Inside is a CELLULAR PHONE.  It seems
the instant it is in his hand, it RINGS.  Unnerved, he
flips it open."|stage direction
189|NEO|Hello?|speech
190|MORPHEUS (V.O.)|Hello, Neo.  This is Morpheus.|speech
191||Neo's knees give and he falls into his chair.|stage direction
192|MORPHEUS (V.O.)|"I had hoped for this conversation
to take place under less adverse
conditions, but you can never
count on hope, can you, Neo?"|speech
193|NEO|... no.|speech
194|MORPHEUS (V.O.)|"I've been watching you, Neo, and I
want to meet you.  I don't know if
you're ready to see what I want to
show you, but unfortunately, we
have run out of time.  They're
coming for you, Neo.  And I'm not
sure what they're going to do."|speech
195|NEO|Who's coming for me?|speech
196|MORPHEUS (V.O.)|Stand up and see for yourself.|speech
197|NEO|Right now?|speech
198|MORPHEUS (V.O.)|Yes.  Now.|speech
199||Neo starts to stand.|stage direction
200|MORPHEUS (V.O.)|Do it slowly.  Slowly.  The elevator.|speech
201||"His head slowly peeks up over the partition.
At the elevator, he sees Agent Brown and Agent Jones
leading a group of cops.  A female employee turns and
points out Neo's cubicle.
Neo ducks."|stage direction
202|NEO|Holy fuckin' shit!|speech
203|MORPHEUS (V.O.)|Yes.|speech
204||"One cop stays at the elevator, the others follow the
agents."|stage direction
205|NEO|"What the fuck do they want with
me?!"|speech
206|MORPHEUS (V.O.)|"I'm not sure.  But, if you don't
want to find out, you better get
out of there."|speech
207|NEO|How?!|speech
208|MORPHEUS (V.O.)|"I can guide you out, but you have
to do exactly what I say."|speech
209||The agents are moving quickly towards the cubicle.|stage direction
210|MORPHEUS (V.O.)|"The cubicle across from you is
empty."|speech
211|NEO|But what if...?|speech
212|MORPHEUS (V.O.)|Go!  Now!|speech
213||"Neo lunges across the hall, diving into the other cubicle
just as the agents turn into his row.
Neo crams himself into a dark corner, clutching the phone
tightly to him."|stage direction
214|MORPHEUS (V.O.)|Stay here for a moment.|speech
215||"The agents enter Neo's empty cubicle.  A cop is sent to
search the bathroom.
Morpheus' voice is a whisper in Neo's ear."|stage direction
216|MORPHEUS (V.O.)|A little longer...|speech
217||Brown is talking to the tall employee.|stage direction
218|MORPHEUS (V.O.)|"When I tell you, go to the end of
the row to the first office on the
left, stay.as low as you can."|speech
219||Sweat trickles down his forehead.|stage direction
220|MORPHEUS (V.O.)|Now.|speech
221||"Neo rolls out of the cubicle, his eyes popping as he
freezes right behind a cop who has just turned around.
Staying crouched, he sneaks away, down the row, SHOOTING
across the opening to the first office on the left.
The room is empty."|stage direction
222|MORPHEUS (V.O.)|"Good.  Now there is a window.
Open it."|speech
223|NEO|How do you know all this?|speech
224||Morpheus laughs quietly.|stage direction
225|MORPHEUS (V.O.)|The answer is coming, Neo.|speech
226||He opens the window.  The window howls into the room.|stage direction
227|MORPHEUS (V.O.)|"Outside, there's a scaffold.  You
can use it to get to the roof."|speech
228||"Leaning out the window, he sees that the scaffold is
several offices away."|stage direction
229|NEO|No! It's too far away.|speech
230|MORPHEUS (V.O.)|"There's a small ledge.  It's a
short climb.  You can make it."|speech
231||"Neo looks down; the building's glass wall vertigos into a
concrete chasm."|stage direction
232|NEO|No way, no way, this is crazy.|speech
233|MORPHEUS (V.O.)|"Don't be controlled by your fear,
Neo.  There are only two ways out
of this building.  One is that
scaffold.  The other is in their
custody.  You take a chance either
way.  I leave it to you."|speech
234||"CLICK.  He hangs up.  Neo looks at the door, then back at
the scaffold."|stage direction
235|NEO|"This is insane!  Why is this
happening to me?  What did I do?
I'm nobody.  I didn't do anything.
Fuck! Fuck!  Fuck!"|speech
236||"He climbs up onto the window ledge.  Hanging onto the
frame, he steps onto the small ledge.
The scaffold seems even farther away."|stage direction
237|NEO|I'm going to die.|speech
238||"The WIND suddenly BLASTS up the face of the building,
knocking Neo off balance.  Recoiling, he clings harder to
the frame, and the phone falls out of his hand.
He watches as it is swallowed by the distance beneath him."|stage direction
239|NEO|"This is insane.  I can't do this!
Forget it!"|speech
240||"He climbs back into the office just as a cop opens the
door."|stage direction
241|NEO|I didn't do anything!|speech
242||EXT.  SKYSCRAPER|location
243||"The agents lead a handcuffed Neo out of the revolving
doors, forcing his head down as they push him into the
dark sedan.
Trinity watches in the rear view mirror of her
motorcycle."|stage direction
244|TRINITY|Shit.|speech
245||INT.  INTERROGATION ROOM - CLOSE ON CAMERA MONITOR|location
246||"A wide angle view of a white roon, where Neo is sitting at
a table alone.
We MOVE INTO the monitor, ENTERING the room as if the
monitor were a window.
At the same moment, the door opens and the agents enter.
Smith sits down across from Neo.  A thick manila envelope
slaps down on the table between them.
Neo glances at the name on the file: ""Anderson, Thomas
A."""|stage direction
247|AGENT SMITH|"As you can see, we've had our eye
on you for some time now, Mr.
Anderson."|speech
248||"He opens the file.  Paper rattle marks the silence as he
flips several pages.  Neo cannot tell if he is looking at
the file or at him."|stage direction
249|AGENT SMITH|"It seems that you have been living
two lives.  In one life, you are
Thomas A. Anderson, program writer
for a respectable software
company.  You have a social
security number, you pay your
taxes and you help your land lady
carry out her garbage."|speech
250||The pages continue to turn.|stage direction
251|AGENT SMITH|"The other life is lived in
computers where you go by the
hacker alias Neo, and are guilty
of virtually every computer crime
we have a law for, including the
unauthorized use of the D.M.V.
system for the removal of
automobile boots."|speech
252||Neo feels himself sinking into a pit of shit.|stage direction
253|AGENT SMITH|"One of these,lives has a future.
One of them does not."|speech
254||He closes the file.|stage direction
255|AGENT SMITH|"I'm going to be as forthcoming as
I can be, Mr. Anderson.  You are
here because we need your help."|speech
256||"He removes his sunglasses; his eyes are an unnatural ice-
blue."|stage direction
257|AGENT SMITH|"We know that you have been
contacted by a certain individual.
A man who calls himself Morpheus.
Whatever you think you know about
this man is irrelevant to the fact
that he is wanted for acts of
terrorism in more countries than
any other man in the world.  He is
considered by many authorities to
be the most dangerous man alive."|speech
258||He leans closer.|stage direction
259|AGENT SMITH|"My colleagues believe that I am
wasting my time with you, but I
believe you want to do the right
thing.  It is obvious that you are
an intelligent man, Mr. Anderson,
and that you are interested in the
future.  That is why I believe you
are ready to put your past
mistakes behind you and get on
with your life."|speech
260||Neo tries to match his stare.|stage direction
261|AGENT SMITH|"We are willing to wipe the slate
clean, to give you a fresh start
and all we are asking in return is
your cooperation in bringing a
known terrorist to justice."|speech
262||Neo nods to himself.|stage direction
263|NEO|"Yeah.  Wow.  That sounds like a
real good deal.  But I think I
have a better one.  How about I
give you the finger --"|speech
264||He does.|stage direction
265|NEO|"And you can cram that file up your
Secret Service sphincter."|speech
266||Agent Smith puts his glasses back on.|stage direction
267|AGENT SMITH|You disappoint me, Mr. Anderson.|speech
268|NEO|You ain't seen nothing yet.|speech
269|AGENT SMITH|"The irony of your situation is
that you have no choice."|speech
270|NEO|"You can't scare me with this
gestapo crap.  I know my rights.
I want my phone call."|speech
271||Agent Smith smiles.|stage direction
272|AGENT SMITH|"And tell me, Mr. Anderson, what
good is a phone call iy you are
unable to speak?"|speech
273||"The question unnerves Neo and strangely, he begins to
feel the muscles in his jaw tighten.
The standing agents snicker, watching Neo's confusion
grow into panic.
Neo feels his lips grow soft and sticky as they slowly
seal shut, melding into each other until all trace of his
mouth is gone.
Wild with fear, he lunges for the door but the agents
restrain him holding him in the chair."|stage direction
274|AGENT SMITH|"You are going to help us, Mr.
Anderson, whether you want to or
not."|speech
275||"Smith nods and the other two rip open his shirt.
From a case taken out of his suit coat, Smith removes a
long, fiber-optic wire tap.
Neo struggles helplessly as Smith dangles the wire over
his exposed abdomen.  Horrified, he watches as the
electronic device animates, become an organic creature
that resembles a hybrid of an insect and a fluke worm.
Thin, whisker-like tendrils reach out and probe into
Neo's navel.  He bucks wildly as Smith drops the creature
which looks for a moment like an uncut umbilical cord --
Before it begins to burrow its, tail thrashing as it
worms its way inside."|stage direction
276||INT.  NEO'S APARTMENT - NIGHT|location
277||"Screaming, Neo bolts upright in bed.
He realizes that he is home.  Was it a dream?  His mouth
is normal.  His stomach looks fine.  He starts to take a
deep, everything-is-okay breath, when --
The PHONE RINGS.
It almost stops his heart.  It CONTINUES RINGING,
building pressure in the room, forcing him up out of bed,
sucking him in with an almost gravitational force.
He answers it, saying nothing."|stage direction
278|MORPHEUS (V.O.).|"This line is tapped, so I must be
brief."|speech
279|NEO|The agents --|speech
280|MORPHEUS (V.O.)|"They got to you first, but they've
underestimated how important you
are.  If they knew what I know,
you would probably be dead."|speech
281||Neo feels sick.|stage direction
282|MORPHEUS (V.O.)|"I don't know what you are thinking
right now but I want you to
understand that I will not give up
on you until you give up on me."|speech
283||Neo's throat cracks, dry as the Sahara.|stage direction
284|MORPHEUS (V.O.)|Do you still want to meet?|speech
285|NEO|... Yes.|speech
286|MORPHEUS (V.O.)|Take the Howard line south.|speech
287||CLICK.  He closes his eyes, unsure of what he has done.|stage direction
288||EXT.  EL TRAIN|location
289||An EL TRAIN RAGES against its metal rails.|stage direction
290||INT.  TRAIN|location
291||"It is three a.m., and the train carries the usual urban
night crawlers.  Neo sits alone, eyes shifting, watching
everything nervously.
There is a METAL BANG and TRAIN CLATTER fills the car as
the door is opened.
Neo turns and sees a large man enter.  He is wearing
sunglasses and a black leather jacket.  His name is APOC
and he walks straight at Neo."|stage direction
292|APOC|Come with me.|speech
293||"Neo stands just as the door at the opposite end opens and
two police officers rush in, drawing their guns.
Apoc grabs Neo, muscling him to the nearest exit.  There
is no upcoming station.
Apoc yanks the emergency brake and the train buckles
against its own speed.  The cops are thrown back.  Neo
slams against the metal rail.
The doors open onto nothing and just when Neo regains his
balance, Apoc shoves him backwards --
He flies out from the train, arms windrilling as he falls
from, the raised tracks --
Hurtling towards a busy city street when, out of nowhere,
a truck races under him and --
He crashes into a large dumpster-bed filled with empty
boxes."|stage direction
294||INT.  TRUCK BED|location
295||"Still shaking his head, Neo realizes he is not alone.  A
man named Cabie is aiming a big gun at him.  Trinity is
next to him, talking into a cellular phone."|stage direction
296|TRINITY|We got him.  Call the chop-shop.|speech
297||She hangs up.|stage direction
298|TRINITY|"Listen to me, Neo.  You have to,
trust us."|speech
299||"She tears off a long strip of black duct-tape and reaches
for his face."|stage direction
300|NEO|What are you doing?|speech
301|TRINITY|"This has to be done for your
protection and ours."|speech
302||She seals his eyes shut with the tape.|stage direction
303|TRINITY|"You can't understand right now,
but if you're not one of us,
you're one of them."|speech
304||EXT.  LOWER WACKER|location
