|character|text|type
22||"CONTINUED:
A MAN waves to BOBBY. Bobby SEES: seated at a table,
surrounded by his gang: VADIM NEZHINSKI. Thirty-five, acne-
scarred, huge black pompadour, big gut. One of his men,
PAVEL LUBYARSKY, is next to him. Bobby nods back to them.
NEAR THE COAT CHECK
Rosario meets up with several of her girlfriends, and we
SEE an OPERATION at work: people come get their coats,
slide the coat check girls a HUNDRED BUCKS, and with their
coats the patrons get JUNK put in their jacket pockets.
Rosario looks to one of her girls--ALINA, a young Russian
with too much makeup--and counts the cash. Pockets some of
it. From Rosario's BEHAVIOR, we SEE she's INVOLVED in the
DRUG TRADE."|stage direction
23||INT. THE FRONT OF THE ESTABLISHMENT - LOBBY|location
24||"A HUGE FIGHT that's breaking out. Violent. Club patrons
and SECURITY GUYS are in the melee. Girls SCREAM. ROSARIO
moves past all this, to the front door. LOUIS FALSETTI,
forty, backs off from the multiple struggles all around
him. Louis is wearing a jacket that says ""SECURITY"" on it.
He is the jocular type, very overweight, redfaced. Bobby
arrives at the fight scene. With cheery braggadocio:"|stage direction
25|BOBBY GREEN|What the fuck's goin' on in here?|speech
26||"Bobby moves RIGHT IN. Grabs a struggling and drunk PATRON,
puts him in a headlock. He gives the Patron a SHOT TO THE
TEMPLE, just to keep him docile. Lou, Bobby's best friend,
watches the imbroglio with an amused and cowardly
detachment, CHORTLING with every punch and scream. He
balances a drink in his hand with marvelous care, avoiding
spillage. But the BATTLE GETS CLOSER AND CLOSER. Seeing
his friend Bobby, who's hardly got everything in control:"|stage direction
27|LOUIS FALSETTI|"Okay, Bobkes! Looks like you got
everything under control here--so
uh, so I'm gonna go outside, take
my break!"|speech
28|BOBBY GREEN|"Yeah--just keep that wide load of
yours outta trouble, arright?"|speech
29|LOUIS FALSETTI|Yes, your fuckin' majesty!|speech
30||"The Patron is acting up again, trying to free himself from
Bobby's grip. Bobby looks down at him. With humor:"|stage direction
31||"(CONTINUED)
4."|unknown
32||CONTINUED:|stage direction
33|BOBBY GREEN|"What're you doing?!? You gotta
behave yourself here!"|speech
34||"Gives the guy a shot in the head. Meanwhile: LOUIS
saunters past the melee, jumping gracefully over a fallen
drunk. He BOWS in triumph when others applaud his leap.
Everyone laughs as he goes out the door. Bouncer FREDDIE
helps clean up the mess. A GIRL SCREAMS as a GUY is
flipped on his back by bouncers. A PATRON with BLOOD ON
HIS FACE, acting like an eight year-old, to Bobby (who
hurls his guy out of frame):"|stage direction
35|BLOODIED PATRON|"C'mon, Mr. Green! I didn't do
nothing!"|speech
36||BOBBY GREEN|unknown
37|BLOODIED PATRON|"Well now you're gonna do nothing
someplace else!"|speech
38||"(louder, to all
fighters; pointing:)"|unknown
39|BLOODIED PATRON|"Now listen--one of these days I'm
gonna run this whole block, and I
see any you in here again--any you--
I'll bust your fuckin' hole!"|speech
40||(to Freddie)|unknown
41|BLOODIED PATRON|"Throw `em out on their ass. I
gotta go upstairs, drop off my keys
with the old man."|speech
42||INT. STAIRWELL|location
43||Wood-panelled walls. Bobby walks upstairs, fixing his hair.|stage direction
44||INT. MARAT BUZHAYEV'S APARTMENT - FOYER/LIVING ROOM|location
45||"An ornate, gaudy place. The walls are covered by mirrors
with that cheesy brown marble pattern print all over them.
Plush couches, clutter. Bobby walks in.
We HEAR RADIO MUSIC up here, nothing like the stuff played
downstairs. A RUSSIAN CROONER. In an EASY CHAIR sits
MARAT BUZHAYEV (pronounced BOO-SHY'-EV). He is old,
kindly, weakened by age; sits next to his babushka wife,
KALINA. Buzhayev watches a Russian musical program with
the sound off, listening to his small transistor radio."|stage direction
46||MARAT BUZHAYEV|unknown
47|BLOODIED PATRON|Bobby!   Come here!|speech
48|BOBBY GREEN|Mr. Buzhayev, how are you!|speech
49||"(CONTINUED)
5."|unknown
50||"CONTINUED:
Bobby leans over, hugs the seated old man. The two EMBRACE
WARMLY--they are close. Before separating, Buzhayev
touches his face. KALINA yells happily in RUSSIAN, grabs
BOBBY, embraces him too. She couldn't be more motherly,
amd Bobby BEAMS at the treatment."|stage direction
51||KALINA BUZHAYEV (SUBTITLE)|unknown
52|BOBBY GREEN|So beautiful!   Beautiful!|speech
53||"Bobby is moved, almost embarrassed by the loving attention.
Then, gently dropping a set of KEYS on a side table:"|stage direction
54|BOBBY GREEN|"Listen, Mr. Buzhayev--I gotta go do
something right now. But don't
worry--everything's in good shape
downstairs."|speech
55||"MARAT BUZHAYEV
(warm, gentle)"|unknown
56|BOBBY GREEN|"Yes, good. You take care of things
good for us..."|speech
57||Marat smiles.    Then, as Bobby stands:|stage direction
58|MARAT BUZHAYEV (CONT'D)|"Next week, you come by--we talk.
Okay? We talk about plans for you."|speech
59||"Bobby lights up, nods. Marat pats his cheek. Kalina tries
to give him a small care package of food. He politely
refuses, and a minor and friendly AD-LIBBED argument in
Russian (""He said he didn't want any food, and you keep
trying to give it to him!"") breaks out between the old
husband and his wife. As Bobby exits:"|stage direction
60||(broken English)|unknown
61|KALINA BUZHAYEV|Bobby! Where you run off to?!?|speech
62||EXT. QUEENS CATHEDRAL - SUMMER EVENING|location
63||"A modern church. A big crowd in front, made up of POLICE.
We HEAR MUSIC. CLOSE SHOT of a black outdoor sign, behind
glass. ""OUR LADY, QUEEN OF MARTYRS CHURCH, QUEENS, NY"".
TILT DOWN: WHITE PRESS-ON letters CROOKEDLY spelling out
""NYPD PULASKI SOCIETY MTG. - 7 PM"". SUPERIMPOSE: ""QUEENS""."|stage direction
64||INT. QUEENS CATHEDRAL - BASEMENT|location
65||"The MUSIC explodes down here. A large room with columns.
Streamers, balloons everywhere. Old cops, young cops, men,
women, are here. Skinny, portly, giddy, drunk."|stage direction
66||"(CONTINUED)
6."|unknown
67||"CONTINUED:
Many are IN UNIFORM, loosened up a bit, like they've just
gotten off work and it's time to relax. Children run
about. American, New York State flags. Pictures on the
walls: people with plaques, portraits. ARCHIE BUNKER'S NEW
YORK. A SIGN READS: ""CONGRATULATIONS! TO `CAPTAIN JOSEPH
GRUSINSKY'"". Cases filled with trophies. Food tables,
piled high. And beer. Lots and lots of beer.
Many COPS are drinking, cavorting, smoking CIGARS, making
sandwiches. And DANCING UP A STORM. Men and women FLIRT,
GAB, MAKE OUT. FLASH! Pictures taken constantly. A mass
of people surround TWO PEOPLE as a PHOTO is taken:
ANGLE ON: JOSEPH GRUSINSKY, thirties. Bobby's OLDER
BROTHER. In uniform. Clean-cut, though not neurotically
so. Sharp, tough features--the GLOW of a WINNER. He is
SMILING, receiving many AD-LIBBED CONGRATULATIONS and
holding one of his children in his arms, infant PAUL. Next
to him is his wife, SANDRA, thirties. Next to her, their
older infant, TEDDY.
NEXT TO JOSEPH: BURT GRUSINSKY, sixty. Bobby's father, we
will soon learn. Tough as nails. Unsentimental, ex-
military, rough-edged, vital. In this world, he is a king.
Standing behind Burt are his two closest associates:
MICHAEL SOLO (""G.Q.""), fifties, somewhat urbane, and JACK
SHAPIRO (""Pudge""), also fifties. A big, quiet man. Huge
hands. The enforcer. Burt is beaming over his treasured
son. He directs a PHOTOGRAPHER, repositions Joseph:"|stage direction
68|BURT GRUSINSKY|"Here, take another one! Get
another!"|speech
69|JOSEPH GRUSINSKY|"Pop, they got enough! What're you
doin'?!?"|speech
70||"BURT GRUSINSKY
(in Joseph's ear)"|unknown
71|JOSEPH GRUSINSKY|"You want your face out there--it's
good exposure. The PC's gonna see
this."|speech
72||(to the Photographer)|unknown
73|JOSEPH GRUSINSKY|C'mon. With both kids.|speech
74||FLASH!|stage direction
75||PHOTOGRAPHER|unknown
76|JOSEPH GRUSINSKY|Thanks, Chief!|speech
77||"Burt waves to the Photographer, then leans again into
Joseph's ear. Still wearing a smile for the outside world:"|stage direction
78||"(CONTINUED)
7."|unknown
79||CONTINUED: (2)|stage direction
80||BURT GRUSINSKY|unknown
81||You see your brother yet?|location
82||"JOSEPH GRUSINSKY
(shakes head; then)"|unknown
83||He ain't gonna come.|location
84||"BURT GRUSINSKY
(frowns; then:)"|unknown
85||"He better.
INT. CAR - OUTSIDE THE CHURCH"|location
86||A CLOSEUP of ROSARIO.    Beat.   Then:|stage direction
87||ROSARIO DIAZ|unknown
88||"C'mon. What's the big deal anyway?
We'll go in, you say hello, then
we'll go."|location
89||Bobby seems reluctant.   Then:|stage direction
90||BOBBY GREEN|unknown
91||You remember what I tol' you?|location
92||Yeah!   Course!|location
93||BOBBY GREEN|unknown
94||"Nobody knows about my father and my
brother--not even Jumbo. And it's
gotta stay that way, you
understand?"|location
95||ROSARIO DIAZ|unknown
96||"Yeah, you tol' me a thousand times.
But I been with you for two years,
Bobby--I should meet `em by now.
We goin' in or not?"|location
97||ANGLE ON BOBBY as we go to:|stage direction
98||INT. CHURCH STAIRWELL|location
99||"We MOVE past partygoers. THEN, APPEARING AT THE TOP OF THE
STEPS: Bobby and Rosario--who's being eyed up and down
salaciously by the men in the party. The two start to come
down the narrow stairs leading to the basement. A portly,
ebullient man, RUSSELL DE KEIFER:"|stage direction
100||RUSSELL DE KEIFER|unknown
101||"Bobby? Bobby Grusinsky, that you?
How you doin'?!"|location
102||"(MORE)
(CONTINUED)
8."|unknown
103||CONTINUED:|stage direction
104|RUSSELL DE KEIFER (CONT'D)|"It's me, Russell De Keifer, from
across Northern Boulevard,
remember? You still bartending
that Russian joint, out there in
Brooklyn?"|speech
105||BOBBY GREEN|unknown
106|RUSSELL DE KEIFER (CONT'D)|Nah.   Nah, I'm managing now.|speech
107||RUSSELL DE KEIFER|unknown
108|RUSSELL DE KEIFER (CONT'D)|Oh, big shot!|speech
109|BOBBY GREEN|Yeah. I'll see you `round, arright?|speech
110||Bobby slinks past De Keifer.     Rosario touches his arm:|stage direction
111|ROSARIO DIAZ|What'd he call you?|speech
112||"BOBBY GREEN
(slightly sheepish)"|unknown
113|ROSARIO DIAZ|"I changed my name--I use my
mother's name now. It's better for
business. C'mon..."|speech
114||INT. BASEMENT|location
115||"A wiry YOUNG POLICE REPORTER, in uniform, moves to Joseph.
Burt stands nearby, proud:"|stage direction
116|YOUNG POLICE REPORTER|"Captain Grusinsky, hi! I'm Officer
Timpanaro from SPRING 3100, the
police magazine--"|speech
117|JOSEPH GRUSINSKY|How you doing...|speech
118||"The Reporter reads his question off a small pad.      (VERY
important that he come off like an amateur.)"|stage direction
119|YOUNG POLICE REPORTER|So: um, you are now the third--|speech
120||Someone hits his arm.     He drops his pad, picks it up.|stage direction
121||YOUNG POLICE REPORTER (CONT'D)|unknown
122|YOUNG POLICE REPORTER|"The third youngest captain on the
Force, and our P.B.A. readers'll
wanna know just how that, um--"|speech
123||(looks at his pad)|unknown
124|YOUNG POLICE REPORTER|--Feels!|speech
125||"(CONTINUED)
9."|unknown
126||CONTINUED:|stage direction
127|JOSEPH GRUSINSKY|"Feels like nothin'. Nah, it feels
good! I love trying to, you know,
help make the City safer for people
and everything..."|speech
128||"ACROSS THE ROOM:
Bobby and Rosario come down the stairs. Bobby immediately
SEES his family, though they don't see him yet. To
Rosario, quiet:"|stage direction
129|BOBBY GREEN|"That's them there. In the corner.
Lookit `em--two peas in a pod."|speech
130||ROSARIO DIAZ|unknown
131|BOBBY GREEN|"Yeah--I see `em! They don't look
that bad though, you know? For
cops?"|speech
132||(re: Michael, Jack)|unknown
133|BOBBY GREEN|Who're those other guys?|speech
134||BOBBY GREEN|unknown
135|BOBBY GREEN|"[My] Father's friends--they were
all in Korea together."|speech
136||(with a laugh)|unknown
137|BOBBY GREEN|Biggest bunch of fuckin' stiffs...|speech
138||(moves closer)|unknown
139|BOBBY GREEN|"Look, don't talk to nobody, we'll
get out quicker."|speech
140||"ROSARIO DIAZ
(beat; darkening)"|unknown
141|BOBBY GREEN|I ain't gonna embarrass you.|speech
142|BOBBY GREEN|"N--I just wanna get out quick,
that's all..."|speech
143||"ACROSS THE ROOM
Bobby approaches, looks over to Sandra. The two nod an
AWKWARD HELLO. Then the two brothers meet. We SEE the
relationship between them. Strained, but a warmth deep
UNDERNEATH:"|stage direction
144|JOSEPH GRUSINSKY|"Bobby, hey! You, you got off work
and everything--"|speech
145|BOBBY GREEN|Yeah I did so...congratulations...|speech
146||"(CONTINUED)
10."|unknown
147||"CONTINUED:
SIMULTANEOUS: Burt motions to JACK, MICHAEL.      The two WALK
UPSTAIRS. Burt steps forward."|stage direction
148|BURT GRUSINSKY|Hello.|speech
149|BOBBY GREEN|Pop.|speech
150||(Rosario moves near)|unknown
151|BOBBY GREEN|"Everybody, this is my girlfriend.
Rosario."|speech
152|ROSARIO DIAZ|Nice to meet you!|speech
153|BOBBY GREEN|This's my brother. And my father.|speech
154||"Burt and Joseph take one look at her and respond with
subdued ""hellos."" She is not exactly, well, PROPER-
LOOKING. And she isn't white. She picks up on this, tries
to act as though she doesn't care. Burt turns to Bobby:"|stage direction
155|BURT GRUSINSKY|We gotta talk to you. Alone.|speech
156||"ANGLE ON BOBBY. This gives him pause, but Rosario gives
him a slight nod of her head, assuring him it's okay. So:"|stage direction
157||INT. CHURCH - UPSTAIRS|location
158||"Jack and Michael are walking through the seemingly empty
main hall of the church. Looking for anyone who may be
hanging out, ducking in and around. They spot a COUPLE,
making out in one of the pews. The man is shirtless, the
woman in her bra. Caught, they let out an embarrassed
CHUCKLE. With offense, but also humor:"|stage direction
159|MICHAEL SOLO|"In a house of God, no less? C'mon,
get up..."|speech
160||"The couple sheepishly exits the room, pulling on their
clothes. As they do, they pass: Bobby, Burt, and Joseph
coming up the stairs. Joseph pulls up the rear, standing
behind his father. Bobby sees Jack and Michael, now seated
several rows back. BEAT, then:"|stage direction
161|MICHAEL SOLO (CONT'D)|Hello, Bobby. Nice suit you got on.|speech
162||"Bobby gladly gives a nod of recognition, sits down in an
empty front pew. Burt brushes lint off his son's shoulder:"|stage direction
163||"(CONTINUED)
11."|unknown
164||CONTINUED:|stage direction
165|BURT GRUSINSKY|Your hair's long.|speech
166||BOBBY GREEN|unknown
167|BURT GRUSINSKY|I know. I like it this way.|speech
168||(no response, so:)|unknown
169|BURT GRUSINSKY|"That why you got me up here?    [To]
tell me my hair's too long?"|speech
170||Joseph speaks up, diverting Bobby's attention:|stage direction
171|JOSEPH GRUSINSKY|"Bobby, I asked Pop to bring you
here."|speech
172||BOBBY GREEN|unknown
173|JOSEPH GRUSINSKY|Whatsamatter?|speech
174||Joseph eyes his father with trepidation, then begins:|stage direction
175|JOSEPH GRUSINSKY|"Well... I'm gonna be heading up a
new narcotics team, starting this
week. A Russian unit, outta PSA 2
in Brighton."|speech
176||"BOBBY GREEN
(lights a cigarette)"|unknown
177|JOSEPH GRUSINSKY|That's a good hook for you.|speech
178|JOSEPH GRUSINSKY|"Yeah, they need me over there.
There's only eleven guys in the
whole department that even know the
language right now, so..."|speech
179||"Bobby looks behind him. He's SURROUNDED. Interrogation-
style, his brother at the fore, Bobby nonetheless remains
calm, almost cheery. To Jack, in the back:"|stage direction
180||BOBBY GREEN|unknown
181|JOSEPH GRUSINSKY|You ever talk?|speech
182|JACK SHAPIRO|I'm old-fashioned. I listen first.|speech
183|JOSEPH GRUSINSKY|"Bobby, we need you to do us a
favor."|speech
184||"BOBBY GREEN
(SMIRKING)"|unknown
185|JOSEPH GRUSINSKY|A favor? Oh, he needs a favor!|speech
186||"(to Burt, needling)
(MORE)
(CONTINUED)
12."|unknown
187||CONTINUED: (2)|stage direction
188||BOBBY GREEN (CONT'D)|unknown
189||"You cut me off financially, and now
you need the favor? `S interesting."|location
190||JOSEPH GRUSINSKY|unknown
191||PUDGE--|location
192||Jack steps forward, a PHOTO in hand.|stage direction
193||JOSEPH GRUSINSKY (CONT'D)|unknown
194||"We're looking at this guy Vadim
Nezhinski."|location
195||"Puts the PHOTO in front of Bobby. MUG SHOT of an acne-
scarred, dark-eyed man we've seen before: VADIM NEZHINSKI."|stage direction
196||JOSEPH GRUSINSKY (O.C.) (CONT'D)|unknown
197||"Served time in the Soviet Union for
black market activity, come over
around 1979."|location
198||BOBBY GREEN|unknown
199||`S good lookin' boy!|location
200||Not amused, they withdraw the photo from in front of Bobby.|stage direction
201||JOSEPH GRUSINSKY|unknown
202||"He's dealing H, cocaine, angel
dust... Operates out of that club
you manage. The El Caribe."|location
203||Bobby's sense of humor disappears now.|stage direction
204||BOBBY GREEN|unknown
205||I don't know nothing about that.|location
206||JOSEPH GRUSINSKY|unknown
207||"No, we know that. We checked up
and down the rest of management,
too--his uncle, the owner--"|location
208||BOBBY GREEN|unknown
209||"The old man?! What, you been
watching us?!?"|location
210||JOSEPH GRUSINSKY|unknown
211||"Everybody come up clean. It's just
Nezhinski we're lookin' at."|location
212||"BOBBY GREEN
(back to Burt)"|unknown
213||What the fuck is this?|location
214||"(CONTINUED)
13."|unknown
215||CONTINUED: (3)|stage direction
216||JOSEPH GRUSINSKY|unknown
217||"We need to track how he's bringin'
in the product and...we were just
hopin' you'd keep your eyes and
ears open a little."|location
218||BOBBY GREEN|unknown
219||"You kidding me? Inform for you?!?
That's what you wanted me here for?"|location
220||JOSEPH GRUSINSKY|unknown
221||"No, we would never ask you to do
that. Just observe, that's all.
It's a closed community and you're
our only way in right now--"|location
222||BOBBY GREEN|unknown
223||"Yeah well, find another way. I got
a lot invested in that club and I
can't let it get fucked up."|location
224||JOSEPH GRUSINSKY|unknown
225||"Nothing's gonna get fucked up,
Bobby. All it takes is one thing,
you know that! One guy to flip, we
crack the whole thing!"|location
226||Michael Solo pipes up from the back:|stage direction
227||MICHAEL SOLO|unknown
228||"Bobby, it's important. These ain't
dumb guys we're talking about. We
don't stop `em up front, coupla
years from now, it'll be chaos out
there."|location
229||(BEAT)|unknown
230||"We'd be wishing the Italians'd come
back."|location
231||Bobby is still focused on his brother, then to his father:|stage direction
232||BOBBY GREEN|unknown
233||"[You] Fuckin' broadsided me...
Everything's about the goddamned
job with you."|location
234||"Burt remains stoic. (Though silent so far, he should be a
HUGE presence in the scene--others look to him for
reaction, approval, etc.) Joseph sharpens:"|stage direction
235||JOSEPH GRUSINSKY|unknown
236||"Whole city's falling apart, Bobby--
don't you got any sense of
responsibility at all?"|location
237||"(CONTINUED)
14."|unknown
238||CONTINUED: (4)|stage direction
239||BOBBY GREEN|unknown
240||"C'mon... Get off your fuckin' high
horse and bust somebody else's
balls."|location
241||"BURT GRUSINSKY
(finally, to Joseph)"|unknown
242||"All right, go downstairs. Lemme
talk to him."|location
243||"Burt gestures to Mike and Jack, and they exit. Joe doesn't
respond at first. Then, begrudgingly, to Bobby:"|stage direction
244||JOSEPH GRUSINSKY|unknown
245||Thanks for coming.|location
246||You're welcome.|location
247||JOSEPH GRUSINSKY|unknown
248||"Just be careful out there next
coupla weeks."|location
249||BOBBY GREEN|unknown
250||'S that supposed to mean?!?|location
251||Joseph!|location
252||"Joseph lingers, leaves. Father and son. ALONE. Then,
staring straight ahead as he takes a drag of his cigarette:"|stage direction
253||BOBBY GREEN|unknown
254||"Congratulations. You got me up
here."|location
255||BURT GRUSINSKY|unknown
256||"I knew you wouldn't help us. I
told your brother, I said, `no
point even bringing him down here.'"|location
257||BOBBY GREEN|unknown
258||Good.   Then now you know.|location
259||Bobby starts to leave.   Burt grabs his arm:|stage direction
260||BURT GRUSINSKY|unknown
261||"Hold on a second--lemme ask you a
question. That girl of yours
downstairs--she Puerto Rican?"|location
262||BOBBY GREEN|unknown
263||Yeah.   I like the dark meat.|location
264||"(CONTINUED)
15."|unknown
265||CONTINUED: (5)|stage direction
266||BURT GRUSINSKY|unknown
267||She hooking you up?|location
268||"BOBBY GREEN
(lets out a chuckle)"|unknown
269||Why, you want some?|location
270||BURT GRUSINSKY|unknown
271||"Yeah, keep laughing--your mother,
rest in peace, I think she was too
easy on you."|location
272||BOBBY GREEN|unknown
273||"I gotta go, Pop. I'll see you
`round."|location
274||"Bobby turns his back on Burt, getting up to walk
downstairs. Burt remains emotional, reaching out to his
son when Bobby is not looking, lowering it to no avail."|stage direction
275||INT. BASEMENT|location
276||"The music is off now. Bobby comes down, Burt follows.
Joseph is getting something whispered in his ear by another
cop. A squat man with a bad toupee starts to speak: NYPD
Deputy Commissioner SPIRO GIAVANNIS."|stage direction
277||SPIRO GIAVANNIS|unknown
278||Everyone?   Everyone!|location
279||"Rosario is leaning up against a post, drinking, watching
the party. She stares down a GUY who OGLES HER
LASCIVIOUSLY. With a sense of humor, she winks at him:"|stage direction
280||ROSARIO DIAZ|unknown
281||"You take a picture, it'll last
longer."|location
282||Bobby approaches Rosario, grabs her hand:|stage direction
283||BOBBY GREEN|unknown
284||"C'mon, let's get outta here,
[we'll] go party with Jumbo."|location
285||He tugs her away.   She stops him.   With assurance:|stage direction
286||ROSARIO DIAZ|unknown
287||"We could stay if you want, baby.
They don't like me, I don't care--
you're better than them anyway--"|location
288||"BOBBY GREEN
(waves her off)"|unknown
289||We're goin'. C'mon.|location
290||"(CONTINUED)
16."|unknown
291||"CONTINUED:
She hurriedly puts down her drink. Joe stands near Spiro,
but his attention is on his brother:"|stage direction
292|SPIRO GIAVANNIS|"I'm Deputy Commissioner Spiro
GIAVANNIS--"|speech
293||APPLAUSE.    Bobby, Rosario move to the exit.   SIMULTANEOUS:|stage direction
294|SPIRO GIAVANNIS (CONT'D)|"You know, we look around in these
troubled times, and in moments like
this we need leaders, men and women
who can bring order back to our
great communities. We're here this
holiday season to give thanks for
one of these men, our Russian
brother, Joseph Grusinsky."|speech
295||CHEERS.   Joseph smiles, waves.   Filled with hubris.|stage direction
296|SPIRO GIAVANNIS (CONT'D)|"...Joseph, many of us've known your
father, Deputy Chief Burt
Grusinsky, for many years, and I
know he wants to say a little
something. Chief?"|speech
297||APPLAUSE for Burt, who waves, steps up:|stage direction
298||BURT GRUSINSKY|unknown
299|SPIRO GIAVANNIS (CONT'D)|"Thank you. You know, I used to
tell my kids, ""work first, play
later,"" and my son Joseph really
took it to heart. He's been a real
fighter over the years... He
overcome his mother's passing, and
the dyslexia--eventually wound up
graduating John Jay as salutatorian
and distinguished himself many
times."|speech
300||(turns to Joseph)|unknown
301|SPIRO GIAVANNIS (CONT'D)|"Anyway, you've shown yourself to be
very brave and selfless, and I'm
just, I'm very proud here tonight."|speech
302||"BIG APPLAUSE as JOSEPH STEPS FORWARD. BOBBY AND ROSARIO
squeeze through the crowd, to the stairs."|stage direction
303|JOSEPH GRUSINSKY|"Thank you everybody for coming--
happy Thanksgiving. Before I say
anything else... We got some bad
news this morning."|speech
304||"(CONTINUED)
17."|unknown
305||CONTINUED: (2)|stage direction
306||JOSEPH GRUSINSKY (CONT'D)|unknown
307||"One of our Irish brothers was
killed in the line of duty last
night--detective Edward Conlon was
gunned down serving a warrant on
Northern Boulevard. The clock's
about to strike ten, so I thought
we might give a moment of silence
to remember."|location
308||"BOBBY STOPS. Instinctively, he turns back to the room,
motions to Rosario to stop. Out of respect. She does.
Then: the CHURCH BELL rings. TEN TIMES. Silence. The
BELL GONGS. The CAMERA DOLLIES PAST: JOSEPH and his
family, and JACK, and MICHAEL, then past ROSARIO, and BURT,
and BOBBY. The bell stops. The SEA of BLUE, the POLICE,
genuflect. Our characters do not. Instead, BOBBY STARES
at JOSEPH AND BURT across the crowded room. They return
the glare, and Bobby exits..."|stage direction
309||EXT. QUEENS STREET - FRONT OF AN APARTMENT BUILDING - DAY|location
310||The camera TILTS UP to an apartment window.   We CUT INSIDE:|stage direction
311||INT. BOBBY'S APARTMENT - LIVING ROOM|location
312||"MUSIC UP: PRINCE'S ""HOUSEQUAKE."" Hot girls and flashy-
looking guys. The men are drinking. The women make
themselves up en masse in front of a large mirror over the
sofa. A couple KISSES in the corner. Everyone's getting
ready for a night of revelry on the town. They are
SINGING, having a GREAT TIME. The decor is late `70's,
though not exaggeratedly so. DRUGS are EVERYWHERE. We
MOVE PAST THIS TO:"|stage direction
313||INT. BOBBY'S BEDROOM|location
314||"PAN around the ROOM: a set of weights on the carpeted
floor, with clothes scattered everywhere; on the wall, a
Jets football schedule, a Led Zeppelin poster. Bobby is
PRIMPING in the mirror. Rosario stands on Bobby's king
bed, DANCING SENSUALLY to the music in a state of partial
undress. She MOVES with great FREEDOM, puffing on a JOINT."|stage direction
