|character|text|type|character_clean|gender
18|ANCHORMAN|"Only after the numbers had reached into
the thousands were officials able to
identify the carrier of the deadly
infection..."|speech|ANCHORMAN|?
19|DIRECTOR|Cut to three.|speech|DIRECTOR|?
20||"The Technician manipulates the controls.  On another screen
we see them cut to STOCK NEWS FOOTAGE: regular cockroaches,
crawling on garbage."|stage direction||
21|ANCHORMAN|"Blattida Germanica.  The common
cockroach."|speech|ANCHORMAN|?
22||(To a RUNNER)|location||
23|DIRECTOR|Tell them we're ready for a live feed.|speech|DIRECTOR|?
24||EXT. OUTSIDE VAN - CITY HALL - DUSK|location||
25||"The runner exits the News Van.  Other such vehicles parked
nearby.  A CROWD of ONLOOKERS, REPORTERS and a gaggle of
PROTESTERS with handpainted signs.
Gliding past them, we pick up sound bites..."|stage direction||
26|REPORTER 1|"...an insect that has proven virtually
immune to chemical control..."|speech|REPORTER 1|?
27|REPORTER 2|"...the announcement by the Health
Department that an end to the nightmare
has finally..."|speech|REPORTER 2|?
28||"REPORTER 3 is interviewing a Greenpeace PROTESTER who is
holding up a photograph of Susan."|stage direction||
29|REPORTER 3|"...an ex-colleague of Doctor Susan
Wyeth..."|speech|REPORTER 3|?
30|PROTESTER|"...Susan has always been opposed to
biological tampering. A real advocate
for ecological causes, it's not..."|speech|PROTESTER|?
31||MOVE past them to further inside of the perimeter...|stage direction||
32||INT. AUDITORIUM - CITY HALL|location||
33||"A NEWS CONFERENCE in progress.  A packed house.  T.V.
monitors spaced ever 10 seats or so. In the audience, the
MAYOR OF NEW YORK and various CITY OFFICIALS, listening to
Peter, speaking at the podium with the ease and enthusiasm of
a public servant still untainted by bureaucracy.
ON A TV MONITOR
While Peter talks, a news title appears at the bottom of the
screen: PETER TYLER. DEPUTY DIRECTOR, DEPARTMENT OF HEALTH."|stage direction||
34||(wrapping up)|location||
35|PETER|"...in Nature, evolution is a long,
leisurely conversation between an
organism and its environment. We,
however, did not have the luxury of
time..."|speech|PETER|M
36||"Susan is waiting in the wings. She observes the audience.
She notices that the entire front row is composed of CHILDREN
who have survived Strickler's.  Leg and arm braces, facial
scarring...
He nods at Susan, who takes the podium, adjusting her jacket,
slightly ill at ease in her business suit.  She clears her
throat, speaks softly."|stage direction||
37|SUSAN|"With the aid of genetic labs throughout
the country, we recombined cockroach DNA
with genetic information from termites
and mantids. We were able to create a
biological counter-agent.  A new ally, if
you will..."|speech|SUSAN|F
38||She places a clear container on the podium for all to see.|stage direction||
39|SUSAN|Blattida Traditor.|speech|SUSAN|F
40||"CU CONTAINER
One of the Judas roaches skitters about in the container."|stage direction||
41|SUSAN (OS)|"The ""Judas Roach""."|speech|SUSAN|F
42||Cameras FLASH.  MURMURS from the audience.|stage direction||
43|SUSAN|"The Judas is a non-carrier of Stricklers,
with a short life-span and heightened
pheromone emission."|speech|SUSAN|F
44||"On the back row she can see some ecological hand-painted
signs being raised in silent protest. She stumbles for a
second, then resumes her speech."|stage direction||
45|SUSAN|"The female is basically a sexual magnet;
common males travelled miles and fought
for the right to mate with them."|speech|SUSAN|F
46||The audience is rapt.|stage direction||
47|SUSAN|"When they did, they took away something
else we added -- a hormone, passed
through sexual congress that causes their
metabolism to go into overdrive.  No
matter what their food intake, they
starved to death in a matter of hours."|speech|SUSAN|F
48||Now Peter takes the mic.|stage direction||
49|PETER|"We've achieved almost total eradication
of the roach population.  As of today,
the disease has been officially
contained."|speech|PETER|M
50||A STANDING OVATION starts and is carried on as we...|stage direction||
51||CUT TO:|unknown||
52||INT. TYLER APARTMENT - BATHROOM - SUSAN|location||
53||"in a tub in a dark bathroom. Her business suit crumpled
on the bathroom floor.  SOUND of a TV outside."|stage direction||
54|PETER (OS)|Sus, come on.  You're missing it.|speech|PETER|M
55||INT. LIVING ROOM|location||
56||"Nothing grand.  Peter in his shorts at a TV with shitty
reception.  He adjusts the disgruntled cable box.
He is seen over the TV, giving his address."|stage direction||
57|PETER|"Fucking thing! I hope someone's taping
this."|speech|PETER|M
58||(Out.)|location||
59|PETER|"Susan, come on.  It's really good this
time. I got most of the lines out."|speech|PETER|M
60||(No response.)|location||
61|PETER|Sus?|speech|PETER|M
62||"Peter sighs. He picks up an open bottle of champagne and
two mis-matched ceramic cups, then heads for the bathroom."|stage direction||
63||INT. BATHROOM|location||
64|PETER|"Life's a bitch. Our 15 minutes came
and went and all we got was bad
cable..."|speech|PETER|M
65||Susan doesn't answer, clearly not in the same high spirits.|stage direction||
66|PETER|Hiding from the hard glare of publicity?|speech|PETER|M
67||"He notices her crumpled garment on the floor.  He picks it
up, puts it up on the hanger."|stage direction||
68|PETER|A shame.  You looked great tonight.|speech|PETER|M
69|SUSAN|Please.|speech|SUSAN|F
70|PETER|You did!|speech|PETER|M
71||He sits by the tub.|stage direction||
72|SUSAN|Do you think we did the right thing?|speech|SUSAN|F
73|PETER|Taking a cab instead of hiring a limo?|speech|PETER|M
74|SUSAN|You know what I mean...|speech|SUSAN|F
75||Peter pours some champagne into the cups.|stage direction||
76|SUSAN|"We did no impact evaluation.  The
consequences of..."|speech|SUSAN|F
77||(sighs)|location||
78|PETER|Is this a Catholic guilt thing...?|speech|PETER|M
79||We hear a NEWSREADER on the TV.|stage direction||
80|NEWSREADER (TV)|"...a flawless strategy which has stopped
a potential epidemic in its tracks..."|speech|NEWSREADER|?
81|PETER|You hear that?  Flawless.|speech|PETER|M
82|SUSAN|We just don't know.|speech|SUSAN|F
83||He offers one cup to Susan.  She doesn't take it.|stage direction||
84|PETER|We know we saved lives.|speech|PETER|M
85||He sits closer to her.|stage direction||
86|PETER|"There're gonna be a lot of kids running
around next year because of you."|speech|PETER|M
87||Beat.  Susan starts to relax. He kisses her.|stage direction||
88|PETER|"Who know?  We get lucky, maybe a couple
of 'em'll be ours."|speech|PETER|M
89||(smiling now)|location||
90|SUSAN|"We're down to a ""couple"" now, huh?"|speech|SUSAN|F
91||She pats the water, beckoning.|stage direction||
92|PETER|"Oh, I don't know. People are beginning
to talk about us..."|speech|PETER|M
93||"Still partially clothed, he steps into the bathtub. Susan
shakes her head, laughs ruefully."|stage direction||
94|SUSAN|"Don't worry, I'll save your honor.
Maybe I'll even marry you."|speech|SUSAN|F
95||She reaches over, kisses him.|stage direction||
96||"FADE OUT:
FADE IN TO:"|unknown||
97||EXT. ALPHABET CITY - NIGHT|location||
98||"The WILLIAMSBURG BRIDGE dimly visible through the rain.
ALPHABET CITY STREETS
Empty warehouses. Closed businesses. Traffic lights blinking
on empty streets. Everything seems doomed under the heavy
layer of rain.
SUPERIMPOSE:  TWO YEARS LATER
A DILAPIDATED BUILDING before us. A blazing NEON CROSS made
of the words 'JESUS SAVES' hangs askew from its facade.
CRANE to see the ROOFTOP.
WHAM! The door to the interior stairs FLIES OPEN and a tall,
thin CHINESE PREACHER in his sixties lurches out, eyes wild
with terror.
He looks back down the steps.
Something's climbing up fast, casting ominous, complex
shadows on the wall.
Too many FOOTSTEPS for it to be just one person.
The man hurriedly shuts the door and slides a bolt home.
Trembling, he backs away as a booming THUD makes the door
shudder. Raw, frenzied pounding and scratching follows...
something inhuman, determined to break through.
The metal surface suddenly buckles and bulges.
On the man's white undershirt, a blotch of blood starts to
grow.  Needles of rain stab his flesh.
He searches wildly for a possible escape.
He reaches the edge of the roof: it's five floors down to the
sidewalk.
Two of the hinges on the door come loose, pulverizing the
surrounding concrete.
WHAM!  The door to the stairs bulges outward as something
SMASHES against it again and again.  Frenzied SCRATCHING.
The man sprints to the other end of the roof. There, on the
adjoining building...
THE CHINESE PREACHER'S POV
Just one floor below on the building across the alley is a
suspended PAINTERS' PLATFORM, crowded with paint cans under a
tarp.  A two-story old EYEWEAR ADVERTISEMENT from the 40's is
being painted over.
THE CHINESE PREACHER
Looks back to the door.  BAM! a tremendous SHATTERING sound.
LIGHT spills from inside. Two bolts fly in the air, a hinge
gives.
He CRIES OUT in terror.
The man gauges the distance between buildings; can he make
it?
He takes a few steps back, a few more...
Panting hard, he closes his eyes, his chest soaked in blood
and rain.
THE DOOR EXPLODES OUTWARD AND SKIDS ACROSS THE SLIPPERY ROOF.
Light from inside projects the shadow of wild, busy things
onto the curtain of rain.
Weeping with fear, the man desperately tries to hurl himself
to the catwalk.
It's too far.
He FALLS...CRASH!  he hits the platform, knocking boards
loose and sending paint cans onto their sides, rolling.  He
bounces, slides off the edge, barely able to grab onto a
loose board to save himself from falling.
The RAIN blasts down.  The scaffold CREAKS.  He hits the
edge, upsetting the cans of paint there.
He holds onto the planks with all his might, trying to push
with his feet, but they slide on the wet wall.
BELOW
Cans bounce off the pavement. White pain blasts all over.
CU HANDS
The man's hands slip on the planks, tiring.
FEET
The Chinese Preacher's FEET bicycle in the air, unable to
find a purchase on the wet brick wall-
THE CHINESE PREACHER
is hanging just in front of the painted EYE of the forties'
model.  He looks up above him, sees something-"|stage direction||
99|CHINESE PREACHER|No.  Please, God, no!|speech|CHINESE PREACHER|M
100||"A SHADOW crosses his face as something looms above him.
Suddenly there is a CRACK and the platform tilts completely
on one end.
HANDS
The Chinese Preacher's fingernails dig in, then slip on the
wet wood.
His hands paw the air.
WIDER
For a moment his body, silhouetted in the rain, seems
suspended in a void. Then he falls backwards.
THE GROUND
Impact. His body cracks the pavement.
Small pools of rain form on his dead, open eyes.
We CRANE to reveal
A WINDOW ON A BUILDING ACROSS THE STREET
CHUY, a young Latino boy. He stares out the window at the
Chinese Preacher's body with no discernable emotion.
He works a small WIRE SCULPTURE in his hands.
APARTMENT
It's a small one-bedroom apartment.
An old man sleeps peacefully on a cot: Chuy's grandfather.
MANNY GAVIOLA, mid 60's, white hair haloes his handsome,
benign face.
All around him: SHOES, shoes everywhere you look, on the
table, on the chairs, on the kitchen counter, on the floor.
A small altar is illuminated by votive candles. Next to it,
standing by the window is
CHUY
HIS P.O.V.
We see a blurry vision of The Chinese Preacher's splayed
figure in a swirl of color.
Chuy's attention focuses on the Preacher's shoes.
CHUY"|stage direction||
101||(a whisper)|location||
102|CHUY|Oxfords, 8 1/2. Black...|speech|CHUY|M
103||"He looks away from the body and goes back to twisting the
wire into shape.
THE PUDDLE OF PAINT
around the preacher, reflects large shadows moving above,
and across the neon sign...
CHUY
hears a strange sound, a rhythmic clicking.
His head lifts and what he sees causes his expression to
change--there is an uncharacteristic flicker of excitement in
his eyes.
ACROSS THE ROOFTOP
We are behind whatever it is that has captured Chuy's
attention.
TICKETY-TACKETY-TOCK...
The strange clicking sound grows louder.  The figure begins
moving in some weird, preparatory fashion. Then it steps
forward and drops out of frame.
CHUY
His eyes follow the figure down to the pavement in a slow
arc.
Chuy puts down the wire miniature and opens the window to get
a better view.
GROUND LEVEL
The Chinese Preacher's body is now being dragged toward the
rear of the alley, leaving colored paint smears in its wake.
CHUY
We isolate the boy's face and, on the soundtrack, every other
noise FADES AWAY.
Chuy reaches for a pair of SPOONS nearby.
He begins to click them together.
Imitating the strange clicking sound heard a moment ago.
THE CHINESE PREACHER
is being pulled into a small, ground-level vent. The only
problem is that no human is small enough to squeeze through
this hole.
CHUY
watches, still clicking with his spoons.
THE CHINESE PREACHER'S BODY
is stuck. One of his legs is through the hole up to the
thigh, but the other is folded up unnaturally and pressing
against the wall next to the vent. Impossible.
There is a silent beat, and then a series of INCREDIBLY
VIOLENT TUGS, BAM! BAM! BAM! shaking the Paint-soaked body
like a rag doll.
CHUY
His spoons stop. His jaw tightens a little as we hear
terrible cracking and scraping sounds.
THE WINDOW
The Chinese Preacher's head and hands disappear into the
hole. Bits of clothing, paint and blood stick to the edges of
the opening.
CHUY
watches, still fascinated."|stage direction||
104||(very low)|location||
105|CHUY|Funny, funny shoes...|speech|CHUY|M
106||He starts a new wire sculpture.|stage direction||
107||CUT TO:|unknown||
108||EXT. JOGGING PATH - CENTRAL PARK - DAWN|location||
109||"Peter is covered in sweat, running at a good clip around the
Central Park reservoir. A beautiful day dawns behind him; the
windows of the Beresford sparkle in the morning sun.
Peter outperforms most of the other RUNNERS in the track, his
steady rhythm evidence of years of practice. Keeping his
stride, he runs off the track and past a flock of OLD NUNS."|stage direction||
110|PETER|Excuse me, ladies...|speech|PETER|M
111||"Without slowing down, Peter retakes the path and moves past
them."|stage direction||
112||EXT. JOGGER'S PATH - NEAR FIFTH AVENUE - LATER|location||
113||"Peter finally slows down. He checks his pulse and stops at a
water fountain.
As he drinks, he sees a DERELICT drawing a figure on the
sidewalk.
The derelict spots Peter.  He picks up his chalk, drifts off.
Intrigued, Peter goes closer to the drawing. An arrow points
to a manhole cover set among the bushes.
Peter circles around, trying to make sense out of the lines.
Then the painted motif finally reveals itself.
GRAFFITI
A talismanic figure of raw, archetypal power. A few jagged
lines form the shape of a MAN IN AN OVERCOAT. His face is
little more than a malignant blotch."|stage direction||
114||CUT TO:|unknown||
115||INT. MUSEUM - EXHIBIT ROOM - DAY|location||
116||"A room of half-finished exhibits. A group of SCULPTORS --
most of them undergraduates -- work on a gigantic piece
representing a termite mound.  They're supervised by SIRI, a
punkish young Indian research assistant.
Susan talks to some of the sculptors about a 100-1 scale
clay model of an insect's head.  She gestures to the
model's mandible set."|stage direction||
117|SUSAN|"...no, guys, these have to fit
perfectly.  No spaces in between. Let
me tell you why. Insects have no
hands. All they have is this set of
mandibles."|speech|SUSAN|F
118||She grabs the outer mandible set.|stage direction||
119|SUSAN|"See?  This little piggy will grab the
prey."|speech|SUSAN|F
120||Then unfolds a second set...|stage direction||
121|SUSAN|"Then this little piggy will tear it
in half..."|speech|SUSAN|F
122||And a third!!!|stage direction||
123|SUSAN|"...and this little one will grind it
to a pulp and push it in... all the
way into the mouth.  These are
precision tools here. Can you
remember that?"|speech|SUSAN|F
124||The guys nod.|stage direction||
125|SUSAN|Good.  Then get it right.|speech|SUSAN|F
126||"A piece of the termite mound is raised above their heads,
revealing...
...Peter, at the entrance, still dressed in his jogging
sweats. He smiles at Susan."|stage direction||
127||CUT TO:|unknown||
128||"EXHIBITS
Peter and Susan walk through.  Peter pulls something from a
KNAPSACK.  A bottle of medicine marked: METALLININ."|stage direction||
129||(teasing)|location||
130|PETER|"""Baby in a bottle..."""|speech|PETER|M
131||He gives it to Susan.|stage direction||
132|SUSAN|Don't tease.|speech|SUSAN|F
133||"Around them, WORKMEN begin unloading crates of display stuff,
as a MAN on a ladder tacks up an ""ARCHITECTS OF NATURE""
banner. Susan proceeds behind an exhibit representing a
honeycomb.  Peter follows as she begins to arrange some tools."|stage direction||
134|PETER|"You know where they get this
fertility stuff?  They extract it
from the urine of menopausal Italian
nuns."|speech|PETER|M
135||(laughs)|location||
136|SUSAN|"Monks bottle their own wine. Don't
they?"|speech|SUSAN|F
137||She gently touches her belly.|stage direction||
138|SUSAN|"Trust me. I've never been this late.
Never."|speech|SUSAN|F
139||She shakes the bottle.|stage direction||
140|SUSAN|If nun's pee is what it takes...|speech|SUSAN|F
141||"Peter's cellular RINGS from his knapsack. Susan grabs a
larvae model from a pile on the floor."|stage direction||
142|SUSAN|"You were the one who ran around with
ice in his underwear, don't forget
that."|speech|SUSAN|F
143|PETER|Don't get kinky here...|speech|PETER|M
144||"Peter takes the call. Susan cuts away the excess plastic on
the lid around the honeycomb moldings. The larvae fits
perfectly inside."|stage direction||
145|PETER|Okay, meet me out front.|speech|PETER|M
146||(to Susan)|location||
147|PETER|"I gotta go. Josh's picking me up in five.
see you tonight."|speech|PETER|M
148|SUSAN|I'll be late.|speech|SUSAN|F
149||"He kisses her and leaves. Susan turns to Siri and the group
working on that sculpture."|stage direction||
150|SUSAN|"Siri, sandblast that thing. It looks
like Trump Tower.  Those mounds are
supposed to be made of dirt and
excretions..."|speech|SUSAN|F
151||(a wicked smile)|location||
152|SIRI|Just like Trump Tower, then.|speech|SIRI|F
153||CUT TO:|unknown||
154||EXT. STREET|location||
155||"A Department of Health VAN honks its way through a traffic
jam."|stage direction||
156||INT. VAN|location||
157||"Peter's right hand man, JOSH MASLOW -- a young, good-natured,
can-do guy -- drives."|stage direction||
158|JOSH|"...So I say ""buddy, you have every
violation in the book.  Gimme one
good reason not to close you down.""
You know what the Kraut says to me?"|speech|JOSH|M
159||"In the back, Peter finishes changing out of his jogging
sweats and into his worksuit."|stage direction||
160|JOSH|"The blintzes!  ""Try the blintzes..."""|speech|JOSH|M
161||(distractedly)|location||
162|PETER|"Selling your sould for a fistful of
carbohydrates..."|speech|PETER|M
163|JOSH|"Not just any carbohydrates, mind you.
It was like being on the receiving
end of some kind of transcendent oral
sex."|speech|JOSH|M
164||(honks furiously)|location||
165|JOSH|"We should get a strobe on this thing.
Maybe even a siren."|speech|JOSH|M
166|PETER|"Yeah, and a loudspeaker so you can
yell ""Epidemic! Epidemic! You're all
going to die!"""|speech|PETER|M
167||EXT. FLOPHOUSE - DAY|location||
168||"The Department of Health van pulls up outside the flophouse
where the Chinese Preacher died. Peter and Josh get out.
COPS push back a few ONLOOKERS. Josh proudly flashes his DOH
badge."|stage direction||
169|JOSH|Health Department...|speech|JOSH|M
170||The cops let them pass.|stage direction||
171|PETER|"You really love flashing that thing,
don't you?"|speech|PETER|M
172|JOSH|Hey. I'm a short guy. Waddaya want?|speech|JOSH|M
173||Two cops -- WOYCHEK and RICE -- approach, in no real hurry.|stage direction||
174|PETER|"Peter Tyler, DOH. You gentlemen were
the first on the scene?"|speech|PETER|M
175||(gestures to Rice)|location||
176|WOYCHEK|"We were both on patrol, saw this paint
mess. Then I looked through that cellar
window. We both did..."|speech|WOYCHEK|?
177|PETER|You gone in?|speech|PETER|M
178|WOYCHEK|No. We waited.|speech|WOYCHEK|?
179|PETER|Good.|speech|PETER|M
180||"Peter peeks through a narrow cellar window on the floor.
Through the oily, smeared window, a ghostly array of PALE
FACE AND HANDS appears, startling him."|stage direction||
181||(to Josh)|location||
182|PETER|Get the EMT's in there, now.|speech|PETER|M
183||CUT TO:|unknown||
184||"LATER
PARAMEDIC AMBULANCES rush in. Sirens at full blast.
Stepping out of the building across, Manny walks next to
Chuy, who holds his hand. The old man carries a box full of
shoes.
Chuy looks back at the cop circus, amused."|stage direction||
185|MANNY|C'mon Chuy, we're gonna be late.|speech|MANNY|M
186||(discreetly crossing himself)|location||
187|MANNY|Cops are bad news. Don't look at them.|speech|MANNY|M
188||"He gently pulls his grandson's hand and moves briskly away.
JOSH
uses an iron bar, and breaks a padlocked cellar door. A heavy
stench emanates from inside. The cops cover their noses."|stage direction||
189||INT. CELLAR|location||
190||"Peter and Josh enter a dingy, dungeon-like cellar,
illuminated only by bug zappers and emergency lights. Every
door and window has been nailed shut or sports a heavy-duty
padlock. Peter and Josh walk through the dismal scene.
In sharp contrast with the dirt-smeared walls, we see shiny
metallic SEWING MACHINES and swatches of cloth appliqued with
a FUNNY BUNNY cartoon character.
Josh examines the label stitched into the collar. It reads:
PROUDLY MADE IN USA."|stage direction||
191|PETER|Jesus.|speech|PETER|M
192||"His light hits a group of quivering, skeletal CHINESE
IMMIGRANTS, standing in a tight group against a wall."|stage direction||
193||(from the outside)|location||
194|WOYCHEK|They look real sick, don't they?|speech|WOYCHEK|?
195||CUT TO:|unknown||
196||INT. STAIRWELL, MUSEUM - DUSK|location||
197||"Carrying boxes full of terrarium material, Susan and Siri
ride an antiquated cage-steel elevator.  No floor buttons,
just an old-fashioned hand-activated lever."|stage direction||
198|SUSAN|"...as long as they're ready for the
opening I don't care, just tell them
that."|speech|SUSAN|F
199|SIRI|I'm on it.  Don't worry.|speech|SIRI|F
200||(Beat)|location||
201|SIRI|"Look, Susan...I don't mean to pry,
but... I kinda overheard you and
Peter."|speech|SIRI|F
202||(Smiles ironically)|location||
203|SUSAN|"Watch your step, Siri.  Your grant
could be on the line here."|speech|SUSAN|F
204|SIRI|"I just...well, I had this cousin in
Delhi.  She was having problems, too.
She, ah..."|speech|SIRI|F
205|SUSAN|What?|speech|SUSAN|F
206|SIRI|She used a baster.|speech|SIRI|F
207||Susan looks at her.|stage direction||
208|SIRI|"Not a big one.  I mean, it was like a
turkey baster."|speech|SIRI|F
209|SUSAN|Oh, Jesus.|speech|SUSAN|F
210||"She tries to stop the elevator at the fourth floor, but
it rises just a little too far."|stage direction||
211|SUSAN|Come on, darlin'...|speech|SUSAN|F
212||"Susan has to jimmy the lever till the elevator falls
level to the floor."|stage direction||
213||(continues)|location||
214|SIRI|"She kept it under her bed. Thing is,
it kinda worked.  I mean, she had to
hide it from her husband, but..."|speech|SIRI|F
215||"A pair of young boys, RICKY and DAVIS, sit on the floor
outside Susan's lab door.  A crumpled paper bag and a shoe
box sit beside them."|stage direction||
216|SUSAN|What's this?|speech|SUSAN|F
217|SIRI|"Oh, right... They been here since noon.
I told them you're real busy."|speech|SIRI|F
218||Susan smiles at the boys, who stand when they see her.|stage direction||
219|SUSAN|Hello.|speech|SUSAN|F
220|RICKY|You the bug lady, right?|speech|RICKY|M
221||Siri chuckles.|stage direction||
222||(smiles)|location||
223|SUSAN|I suppose so.|speech|SUSAN|F
224||Ricky raises and shakes the paper bag.|stage direction||
225|RICKY|We're here to deal.|speech|RICKY|M
226||INT. MOUNTING ROOM - DUSK|location||
227||"SUNLIGHT slants in to illuminate an incredible array of live
and mounted dead INSECTS, trapped in turn-of-the-century
glass fronted cabinets. Davis puts his nose up against one,
fascinated."|stage direction||
228|SUSAN|"Metaxonycha Godmani, Trigonopelastes
Delta.  Field Butterflies.  Have you been
upstate?"|speech|SUSAN|F
229||"She examines the boys' findings, mostly rag-tag specimens
of battered butterflies."|stage direction||
230|DAVIS|Avenue B.|speech|DAVIS|?
231||(sadly)|location||
232|SUSAN|I guess they got lost in this city.|speech|SUSAN|F
233|RICKY|So, you wanna buy em?|speech|RICKY|M
234|DAVIS|There's extra wings in the bag.|speech|DAVIS|?
235||Siri lingers in the background.|stage direction||
236|SUSAN|"You guys have done a nice job.  How bout
five dollars?"|speech|SUSAN|F
237||(dismayed)|location||
238|RICKY|That's it?|speech|RICKY|M
239||(to Ricky)|location||
240|DAVIS|Show her the weirdbug.|speech|DAVIS|?
241||He indicates the shoebox-|stage direction||
242|RICKY|Cost a dollar just to look.|speech|RICKY|M
243|DAVIS|"It's a great bug.  We kinda broke it a
little..."|speech|DAVIS|?
244||Siri impatiently points at the wall clock-|stage direction||
245|SUSAN|"Fellas, I'll tell you what...ten dollars
for everything.  Plus a killing jar, some
tweezers and mounts so the next bunch you
catch will be in better shape."|speech|SUSAN|F
246|DAVIS|Deal!|speech|DAVIS|?
247|RICKY|You crazy! That's the best!!|speech|RICKY|M
248|DAVIS|Bug's almost dead anyway.|speech|DAVIS|?
249||"Susan holds out two five dollar bills.  The boys can't
resist.  Davis grabs the money-"|stage direction||
250|DAVIS|Thanks, lady.|speech|DAVIS|?
251||"Ricky gives a last possessive look to the shoe box, then
follows Davis out.
Siri crosses to the window and wrestles to close it."|stage direction||
252|SIRI|Ten dollars?|speech|SIRI|F
253||"Susan places all the kid's items -including the shoebox- in
a wastebasket."|stage direction||
254|SUSAN|"Alphabet City kids- there's much worse
things they could be selling."|speech|SUSAN|F
255||"Siri hits the window frame with a paperweight, gets it half
way down."|stage direction||
256|SIRI|I hate this fucking window...|speech|SIRI|F
257||EXT. ACROSS STREET FROM MUSEUM - NIGHTFALL|location||
258||"CRANE TO a nearby alley.
A GAUNT MAN IN AN OVERCOAT stands in the shadows, looking up
at Siri working on the window.
As a streetlamp lights up, he backs up into the shadows."|stage direction||
259||CUT TO:|unknown||
