|character|text|type|character_clean|gender
28||"THE VOICE OF SETHE HUMMING A MELODY carries over the images
of:
The two boys running for their lives towards the train,
holding hands all the way.  Howard is the first to reach it.
As it passes by, he throws his bag upon it and jumps in.
Bulgar races beside it as Howard reaches for him.
C.U. - HOWARD'S HAND reaching for BULGAR's...They connect.
WIDE SHOT - The boys are on the train as it leaves town.
On it's route, the train passes a ramshackle GRAVEYARD.
CAMERA MOVES SLOWLY INTO THE GRAVEYARD until it reaches A
HEADSTONE, made with flecked pink stone. Upon the headstone
is only one word:
BELOVED."|stage direction||
29||EXT. 124 BLUESTONE RD. - CONTINUOUS.|location||
30||"Camera moves slowly towards the side exterior of 124, into a
Close-Up of a WOMAN looking out of a second floor bedroom
window. It is SETHE, mother of the two boys and Denver. She
hums her melody, softly, sadly, with a resigned understanding
of why her boys are running away...and a deep pain that is
too constant to notice."|stage direction||
31||FADE OUT;|unknown||
32||FADE IN:|stage direction||
33||INT. 124 - BABY SUGGS BEDROOM - LATER THAT DAY.|location||
34||"BABY SUGGS, grandmother and mother-in-law to Sethe, sits in
her bed fondling colored fabric of BRIGHT GREEN..It is the
only vibrant color in an otherwise drab surrounding. Suggs is
bed-ridden, exhausted to her bones - her face a mosaic of
suffering and sacrifice and tested faith."|stage direction||
35|BABY SUGGS|"Ya know what I'd love to see? I loved to
see me some lavender. You got any
lavender? Or even pink - pink'll do."|speech|BABY SUGGS|F
36||"Sethe is placing folded laundry into a dresser. She stops and
checks her pockets for rags or swatches...She looks around
the room.."|stage direction||
37|SETHE|No. Sorry.|speech|SETHE|F
38|BABY SUGGS|"Ah, winter in Ohio is especially rough if
you've got an appetite for color."|speech|BABY SUGGS|F
39||Suggs goes back to contemplating her green until;|stage direction||
40|SETHE (OS)|Oh wait...|speech|SETHE|F
41||"Suggs looks up to see Sethe sticking her pink tongue out at
her. Suggs smiles."|stage direction||
42|BABY SUGGS|Oh, that's fine. Fine.|speech|BABY SUGGS|F
43||"Sethe lets out a small laugh. She walks toward the window,
stretching her body. Her expression changes as she thinks of
her boys. Baby Suggs reads her like a book."|stage direction||
44|BABY SUGGS|"They'll be all right. I'm surprised they
lasted here this long."|speech|BABY SUGGS|F
45|SETHE|I don't know. Maybe we should have moved.|speech|SETHE|F
46|BABY SUGGS|"What'd be the point? Not a house in the
country ain't packed to the rafters with
some dead Negro's grief. We lucky our
ghost is a baby. My husband spirit come
back? Or yours? Don't talk to me! Ha..You
lucky. You got one child left, still
pullin at your skirts. Be thankful. I had
eight. Eight with six fathers. Every one
of them gone from me. Four taken, four
chased and all, I expect, worrying
somebody's house into evil. My first born
- alls I can remember of her now is how
she loved the burned bottom of bread. Her
little hands..I wouldn't know'em if they
slapped me. Can you beat that? Eight
children and that's all I remember."|speech|BABY SUGGS|F
47||(returning to her work)|location||
48|SETHE|You remember Halle.|speech|SETHE|F
49|BABY SUGGS|"Oh, I remember bits and pieces of all
of'em I guess..Halle, of course..I had
Halle a lifetime. Almost twenty years...
My two girls, sold and gone before I
could even a heard about it, and them
without their grown up teeth yet. My
third child, my son after Halle...I let
that straw boss have me for four months
so's I could keep that boy. Next year, he
had him traded for lumber anyway and me
pregnant with his child. I couldn't love
that child. I wouldn't. Not any of the
rest either. God take what He
would....and He did..."|speech|BABY SUGGS|F
50|SETHE|"The boys wouldn't have left if Halle were
here."|speech|SETHE|F
51|BABY SUGGS|"Those boys didn't even know him. You had
six whole years of marriage to my Halle
Fathered every one of your children. A
blessing. I learned hard that a man's
just a man, but a son like that...like
Halle..now that's somebody."|speech|BABY SUGGS|F
52||"Sethe's mixed feelings show all over her face. Although she
loved Halle, there is clearly something unresolved in her."|stage direction||
53|SETHE|"Just got a few more things to do, then
I'll start supper."|speech|SETHE|F
54||Sethe exits.|stage direction||
55||EXT. 124 BLUESTONE RD. - LATE DAY.|location||
56||"Denver is playing in the front yard by herself.
Sethe is pumping water into a bucket for clothes washing. A
gentle breeze carries a LEAF into the bucket. Sethe sees it
floating atop the water for a moment, then picks it up.
C.U. of SETHE as the image triggers a feeling - and the
feeling a memory - from long ago.
Sethe looks around her and finds she is no longer standing in
the barren field of 124...but rather-
MEMORY;"|stage direction||
57||EXT. SWEET HOME - LATE DAY.|location||
58||"A stunning vista of the plantation SWEET HOME - sun beating
down on groves and rows of gorgeous sycamores for as far as
the eye can see. Sethe's figure dwarfed by the majestic
landscape.
Sethe looks frightened. Her breathing grows shallow. She
hears something;
THE SOUND OF A WAGON'S WHEELS - rolling over a road, growing
louder, coming towards her"|stage direction||
59||INTERCUT;|unknown||
60||"C.U. OF A WAGON WHEEL MOVING RAPIDLY ON A ROAD. CAMERA PANS
UP TO THE MAN DRIVING THE WAGON - A STERN WHITE MAN WEARING A
DISTINCTIVE HAT...
SETHE TURNS away from the sycamores towards the road to see;
END OF MEMORY;"|stage direction||
61||EXT. 124 BLUESTONE - LATE DAY.|location||
62||"A MAN driving a horse and wagon with two children in the
back, coming up Bluestone Road. He wears no hat.
Sethe breathes easily. She looks around her -the reality of
124's barren field has returned. The memory of Sweet Home's
sycamores have vanished.
Denver is playing near the road. As the wagon nears 124,
Denver looks up and smiles. The Man whips the horse hard so
as to ride past the house faster. The children stare at
Denver and 124, with horror and curiosity.
The stares of the children destroy Denver's smile. She
watches them go, then turns to hide her upset and sees her
mother watching her.
Sethe looks to Denver with empathy and impotence: wanting to
ease her daughter's pain and knowing full well she cannot.
Hurt and angry, Denver runs past Sethe, towards the woods."|stage direction||
63||EXT. WOODS - LATE DAY.|location||
64||"Denver runs with a purpose, knowing exactly where she is
going.
She reaches FIVE BOXWOOD BUSHES planted in a ring. The tall
bushes stretch toward each other four feet off the ground,
forming a round, emerald room in the center, seven feet high,
with walls fifty inches thick of murmuring leaves.
This is Denver's private place. She bends low and crawls
through the leaves into the center. Once there, this lonely
child wipes away her tears and tries to pull herself
together. She lays her face against the cool earth."|stage direction||
65||INT. 124 BLUESTONE RD. - NIGHT.|location||
66||"Denver walks to her room in her night dress. She passes the
opened door of her mother's bedroom and peeks in:"|stage direction||
67||INT. SETHE'S BEDROOM - NIGHT.|location||
68||"Sethe kneeling by her bed, as if praying...
Beside Sethe, A WHITE DRESS KNEELS as well, with it's sleeve
around Sethe's waist. Like two friendly grown-up women,
comforting each other in prayer.
Denver tip toes away."|stage direction||
69||INT. DENVER'S ROOM - NIGHT.|location||
70||"Sethe enters to check on Denver, whom she thinks is asleep.
She leans over and kisses her forehead, only to discover she
is awake;"|stage direction||
71|DENVER|Mama?|speech|DENVER|F
72|SETHE|What is it baby?|speech|SETHE|F
73|DENVER|"You think maybe when daddy comes, he
could talk to the baby ghost. Maybe make
her behave and then people won't be
scared of here no more."|speech|DENVER|F
74|SETHE|I don't know.|speech|SETHE|F
75|DENVER|Why won't she ever settle?|speech|DENVER|F
76|SETHE|"She's mad like a baby gets mad. You
forgetting how little it is. She wasn't
even two years old when she died. Too
little to understand."|speech|SETHE|F
77|DENVER|For a baby she throws a powerful spell.|speech|DENVER|F
78|SETHE|No more powerful than the way I loved her.|speech|SETHE|F
79||Hearing her mother say this, moves Denver.|stage direction||
80|DENVER|What do you pray for Mama?|speech|DENVER|F
81|SETHE|"Oh, I don't really pray anymore. I just
talk."|speech|SETHE|F
82|DENVER|About what?|speech|DENVER|F
83|SETHE|"Oh, about time. How some things go. Pass
on. Some things just stay."|speech|SETHE|F
84|DENVER|What things?|speech|DENVER|F
85|SETHE|"Like, the place I was at before here -
Sweet Home. Even if that whole farm and
every tree and blade of grass on it died -
it'll still be there. Waiting. And if you
go and stand in the place where it was,
what happened there once, will happen
again."|speech|SETHE|F
86|DENVER|"If it's still there, waiting, that mean
nothing ever dies?"|speech|DENVER|F
87|SETHE|"Nothing ever does. That's why I had to
get my children out. No matter what.
That's why you can never go there."|speech|SETHE|F
88|DENVER|"You never tell me all what happened. Just
that they whipped you and you run off
pregnant with me."|speech|DENVER|F
89|SETHE|You don't need to know nothing else.|speech|SETHE|F
90||(nods)|location||
91|DENVER|"I saw a white dress kneeling next to you
when you was praying."|speech|DENVER|F
92|SETHE|"White? Maybe it was my bedding dress.
Describe it to me."|speech|SETHE|F
93|DENVER|"Had a high neck. Whole mess of buttons
coming down the back."|speech|DENVER|F
94|SETHE|"Buttons. Well, that's not my bedding
dress. I never had a button on nothing.
What else?"|speech|SETHE|F
95|DENVER|"A bunch at the back. On the sit down
part."|speech|DENVER|F
96|SETHE|A bustle?|speech|SETHE|F
97|DENVER|I don't know what it's called.|speech|DENVER|F
98|SETHE|You say it was holding on to me. How?|speech|SETHE|F
99|DENVER|"Kneeling next to you while you were
praying. I mean, talking. It looked just
like you."|speech|DENVER|F
100|SETHE|Well, I'll be.|speech|SETHE|F
101|DENVER|"I think it was a sign. I think maybe
baby's got plans."|speech|DENVER|F
102|SETHE|What plans?|speech|SETHE|F
103|DENVER|"I don't know, but that dress holding onto
you got to mean something."|speech|DENVER|F
104|SETHE|Maybe. Maybe it does.|speech|SETHE|F
105||"Sethe smiles sympathetically for her lonely child. They hear
a sound in the house - floor boards creaking."|stage direction||
106|DENVER|She's crawling again.|speech|DENVER|F
107||Sethe nods and holds her daughter's hand as they listen.|stage direction||
108||FADE OUT;|unknown||
109||SUPER: 1873.|stage direction||
110||FADE IN;|unknown||
111||EXT. 124 BLUESTONE ROAD - DAY.|location||
112||"C.U. - PAUL D. GARNER.
Paul stands on the road, gazing up at the house. Grateful
he's arrived, cautious about what he'll find, he steps
towards the porch. His clothes are ragged. His feet sore and
blistering in his shoes."|stage direction||
113||EXT. THE PUMP - DAY.|location||
114||"Off to the side of the house, Sethe washes her feet and legs
at the pump. She looks up and sees Paul's figure walking
towards the house. The sun blazes in her eyes. She can't make
out who it is, or whether or not he's even real. As he
reaches the porch, Paul disappears from view.
Sethe walks towards the front of the house. When she is
little more than forty feet away, she stops - still not
certain Paul is a real man or an hallucination of the past."|stage direction||
115|SETHE|Paul? Paul D.? Is that you?|speech|SETHE|F
116||(smiles)|location||
117|PAUL|What's left.|speech|PAUL|F
118||(He rises)|location||
119|PAUL|How you been girl, besides barefoot?|speech|PAUL|F
120||"Sethe jams her balled up stockings into her pocket. She
smiles like a little girl, not able to believe her eyes."|stage direction||
121|SETHE|You looking good.|speech|SETHE|F
122|PAUL|"Devil's confusion. He lets me look good
long as I feel bad."|speech|PAUL|F
123|SETHE|How long has it been?|speech|SETHE|F
124|PAUL|'Bout eighteen years, I figure.|speech|PAUL|F
125|SETHE|Eighteen years.|speech|SETHE|F
126|PAUL|"And I swear I been walking every one of
them. Mind if I join you?"|speech|PAUL|F
127||He begins taking off his shoes.|stage direction||
128|SETHE|"You want to soak them? Let me get you
some water."|speech|SETHE|F
129|PAUL|"No, uh, uh. Can't baby feet. A whole more
tramping they got to do yet."|speech|PAUL|F
130|SETHE|"You're not leaving right away, are you?
You stay awhile."|speech|SETHE|F
131|PAUL|"Well, long enough to see Baby Suggs,
you..Where is she?"|speech|PAUL|F
132|SETHE|Dead.|speech|SETHE|F
133|PAUL|Aw no. When?|speech|PAUL|F
134|SETHE|Eight years now. Almost nine.|speech|SETHE|F
135|PAUL|Was it hard? I hope she didn't die hard.|speech|PAUL|F
136|SETHE|"Soft as cream. Being alive was the hard
part. Sorry you missed her though. Is
that what you came by for?"|speech|SETHE|F
137|PAUL|"That's some of what I came for. The rest
is you."|speech|PAUL|F
138||"Sethe doesn't know what to do with her eyes when he says
this..she looks away instinctively. Paul realizes that may
have sounded too intimate so he leans back and sighs:"|stage direction||
139|PAUL|"The truth be known, I go anywhere these
days. Anywhere they let me sit down."|speech|PAUL|F
140|SETHE|Come on inside.|speech|SETHE|F
141|PAUL|"Porch is fine. Cool out here. Sit with
me."|speech|PAUL|F
142||"Like a nervous little girl, Sethe takes a sit beside a man
for the first time in years, folding her sweat stained skirt
beneath her."|stage direction||
143|PAUL|"So Baby Suggs is gone. Somehow never
thought death would find her."|speech|PAUL|F
144|SETHE|It finds everyone.|speech|SETHE|F
145|PAUL|"We managed well enough without meeting
it."|speech|PAUL|F
146|SETHE|I suppose.|speech|SETHE|F
147||"Awkward pause. Sethe tries to find the words to a difficult
question - but one that is foremost in her mind;"|stage direction||
148|SETHE|"I wouldn't have to ask about him, would
I?...You'd tell me if there was anything
to tell, wouldn't you?"|speech|SETHE|F
149||Paul knows instantly she is asking about Halle.|stage direction||
150|PAUL|"You know I would. But I don't know any
more about what happened to Halle now
than I did then."|speech|PAUL|F
151||"Something about Paul's expression might suggest he's keeping
something from her. He turns his gaze outward as he says;"|stage direction||
152|PAUL|You must think he's still alive.|speech|PAUL|F
153|SETHE|"No. I think he's dead. It's just not
being sure that keeps him alive."|speech|SETHE|F
154|PAUL|What did Baby Suggs think?|speech|PAUL|F
155|SETHE|"Same. Ha, listen to her, all her children
dead and she felt each one go the very
day and hour it happened."|speech|SETHE|F
156|PAUL|When she say Halle went?|speech|PAUL|F
157|SETHE|1855. Same day my baby was born.|speech|SETHE|F
158|PAUL|"You had that baby, did you? Damn, never
thought you'd make it. Running off
pregnant."|speech|PAUL|F
159|SETHE|Had to. Couldn't be no waiting.|speech|SETHE|F
160|PAUL|All by yourself too.|speech|PAUL|F
161|SETHE|Almost. A white girl helped me.|speech|SETHE|F
162|PAUL|Then she helped herself, God bless her.|speech|PAUL|F
163||Awkward silence.|stage direction||
164|SETHE|"We got spare rooms. You could stay the
night, if you had a mind to."|speech|SETHE|F
165|PAUL|You don't sound too steady in the offer.|speech|PAUL|F
166|SETHE|"Oh it's..it's truly meant. I just hope
you'll pardon my house."|speech|SETHE|F
167||"Paul smiles a warm, touched smile that after all that they've
survived, Sethe is worried about what he'll think of her
home."|stage direction||
168|PAUL|My house. I like the sound of that.|speech|PAUL|F
169||Sethe smiles, then rises to escort him in.|stage direction||
170||INT. 124 BLUESTONE ROAD - DAY.|location||
171||"Sethe opens the front door and enters, with Paul behind her,
hanging his shoes by the laces over his shoulder. As he
follows her in;
A POOL OF RED, UNDULATING LIGHT forms around him. It worries
him."|stage direction||
172|PAUL|You got company?|speech|PAUL|F
173|SETHE|On and off.|speech|SETHE|F
174||"The light undulates faster and faster, extending all the way
to the kitchen at the end of the hall. Frightened, Paul steps
back out the door."|stage direction||
175|PAUL|"Good God! What kind of evil you got in
there?"|speech|PAUL|F
176|SETHE|"It's not evil..It's just..just sad. Come
on. Just step through."|speech|SETHE|F
177||"Sethe reaches out her hand. Paul tentatively takes it and is
lead through the red light of the hallway, through to the
kitchen where it ends.
As he walks through, we can see Paul affected by the light.
It is sad. A sadness that touches him, welling up inside
until tears are brimming in his eyes. He reaches the normal
light of the kitchen and steps out of it."|stage direction||
178||INT. KITCHEN - DAY.|location||
179||Paul turns back to find the red light in the hall is gone.|stage direction||
180|PAUL|I thought you said she died soft as cream.|speech|PAUL|F
181||(busying herself in kitchen)|location||
182|SETHE|"Oh that's not Baby Suggs. That's my
daughter. The one I sent ahead with the
boys before I run off."|speech|SETHE|F
183|PAUL|She didn't live?|speech|PAUL|F
184|SETHE|No.|speech|SETHE|F
185|PAUL|The boys too?|speech|PAUL|F
186|SETHE|"No, they alive - they run off before Baby
Suggs died. The one I was carrying when I
left Sweet Home is all I got left."|speech|SETHE|F
187||"Still affected by the light, Paul eases himself down at the
table, finding something to say."|stage direction||
188|PAUL|"Well, probably best..If a Negro boy got
legs he ought to use them. Sit down too
long, somebody figure out a way to tie
them up......."|speech|PAUL|F
189||(the image disturbs Sethe)|location||
190|PAUL|You by yourself then?|speech|PAUL|F
191|SETHE|Me and Denver... my daughter.|speech|SETHE|F
192|PAUL|No man?|speech|PAUL|F
193||"(Sethe shakes head ""no"")"|location||
194|PAUL|And that's all right by you?|speech|PAUL|F
195|SETHE|"It's all right by me...I cook at a
restaurant in town. Sew a little on the
sly...."|speech|SETHE|F
196||"She places a bottle and a glass on the table before him. The
light jarred him. He snatches the bottle to drink and calm
himself down. She jokes."|stage direction||
197|SETHE|"You look more done in by a walk through
my front hall than all those eighteen
years of walking put together."|speech|SETHE|F
198|PAUL|Got that right.|speech|PAUL|F
199||INT. SECOND FLOOR OF 124 - MORNING.|location||
200||"Denver, all of eighteen years old now, and beautiful, is
buttoning up her dress when she hears the voice of a man down
in the kitchen. She stops. Her face lights up."|stage direction||
201|DENVER|Daddy?|speech|DENVER|F
202||She runs down the white staircase.|stage direction||
203||INT. KITCHEN - MORNING.|location||
204||As Denver runs into the kitchen, we hear:|stage direction||
205|SETHE (OS)|"Won't you stay a little while? Can't
nobody catch up on eighteen years in a
day."|speech|SETHE|F
206||"Denver appears expectantly, down the white staircase that
leads from the second floor. She looks at Paul wide eyed.
They turn to her with gentle smiles;"|stage direction||
207|SETHE|"Baby, this here's Paul D. Garner...Paul,
this is my Denver...Paul's the last of
the Sweet Home men."|speech|SETHE|F
208||Denver's heart sinks.|stage direction||
209|PAUL|"Good morning Miss Denver. It's a
pleasure."|speech|PAUL|F
210|DENVER|Good morning, Mr. D.|speech|DENVER|F
211|PAUL|Garner, baby. Paul D. Garner.|speech|PAUL|F
212|DENVER|Yes sir.|speech|DENVER|F
213|PAUL|"Glad to get a look at you. Last time I
saw your mama, you were pushing out the
front of her dress. She's a fine looking
young lady, Sethe. Fine looking. Got her
daddy's sweet face."|speech|PAUL|F
214|DENVER|You knew my father?|speech|DENVER|F
215|PAUL|Knew him. Knew him well.|speech|PAUL|F
216|SETHE|"Of course he did. I told you, he's from
Sweet Home. Paul may stay with us a
while. Won't that be nice, having an old
friend stay a spell?"|speech|SETHE|F
217||"But Denver reacts with surprise and dismay. Paul is not her
friend. Paul, right now, is more of an intruder."|stage direction||
218|PAUL|If that's all right with you, that is?|speech|PAUL|F
219|DENVER|We have a ghost here, you know.|speech|DENVER|F
220|PAUL|"We met. But sad, your mama said. Not
evil."|speech|PAUL|F
221|DENVER|No sir, not evil. But not sad either.|speech|DENVER|F
222|PAUL|What then?|speech|PAUL|F
223|DENVER|Lonely.|speech|DENVER|F
224|SETHE|"I don't see how it could be lonely
spending every minute with us like it
does."|speech|SETHE|F
225|DENVER|"It's my sister. She was just a baby when
she died in this house."|speech|DENVER|F
226|PAUL|"Reminds me of that headless bride back
behind Sweet Home. Remember that Sethe?
Used to roam them woods regular."|speech|PAUL|F
227||(annoyed, resentful)|location||
228|DENVER|"Mama doesn't like talk about Sweet Home.
Says it was never sweet and it sure
wasn't home."|speech|DENVER|F
229|SETHE|Girl, mind yourself!|speech|SETHE|F
230|PAUL|Now, now, she got it right there, Sethe.|speech|PAUL|F
231|SETHE|"But it's where we were. All together.
It's where I met your father. And it
comes back on us whether we want it to or
not...."|speech|SETHE|F
232|DENVER|Then why don't you ever tell me about it?|speech|DENVER|F
233||Sethe pauses - unnerved and irritated by Denver's challenge.|stage direction||
234|SETHE|"Denver, start up the stove. Paul must be
hungry."|speech|SETHE|F
235|PAUL|Don't go to no trouble on my account.|speech|PAUL|F
236|SETHE|"Bread's no trouble. The rest I brought
back from where I work. Least I can do,
cooking dawn to noon, is bring dinner
home. You got any objections to pike?"|speech|SETHE|F
237|PAUL|"If he don't object to me I don't object
to him."|speech|PAUL|F
238||"He addresses his humor to Denver who offers no response. She
crosses to the stove and works on lighting it. She's mad."|stage direction||
239|DENVER|"Where's he going to sleep? Baby Sugg's
room got no sheets or nothing."|speech|DENVER|F
240|SETHE|We'll figure it out.|speech|SETHE|F
241|DENVER|"Maybe you should stay with mama, Mr.
Garner. Then you two can talk about Sweet
Home all night long."|speech|DENVER|F
242||(explodes)|location||
243|SETHE|"What's the matter with you! I never knew
you to behave like this!"|speech|SETHE|F
244|PAUL|Leave her be, Sethe. I'm a stranger to her.|speech|PAUL|F
245|SETHE|"That's just it. She got no cause to act
up with a stranger."|speech|SETHE|F
246||"Denver collapses where she stands, sobbing out loud. Sethe
moves to her."|stage direction||
247|SETHE|Baby, what is it? Did something happen?|speech|SETHE|F
248||Denver moves away. Sethe registers this rejection.|stage direction||
249|DENVER|I can't no more! I can't no more!|speech|DENVER|F
250|SETHE|Can't what? What can't you?|speech|SETHE|F
251|DENVER|"I can't live here! I don't know where to
go or what to do but I can't live here.
Nobody speaks to us. Nobody comes by.
Nobody even knows I'm alive."|speech|DENVER|F
252|PAUL|"What she talking about 'nobody speaks to
you'?"|speech|PAUL|F
253|SETHE|It's the house. People don't...|speech|SETHE|F
254|DENVER|"It's not! It's not the house! It's us!
It's you!"|speech|DENVER|F
255|SETHE|Denver!|speech|SETHE|F
256|PAUL|"Leave off, Sethe. It's hard for a young
girl living in a haunted place. That
can't be easy."|speech|PAUL|F
257||(growing irritated)|location||
258|SETHE|"It's easier than some other things. Come
here, baby.."|speech|SETHE|F
259||Denver allows herself to be held.|stage direction||
260|PAUL|"I'm a grown man with nothing new left to
see or do and I'm telling you it' ain't
easy. Maybe you oughta move."|speech|PAUL|F
261|SETHE|No!|speech|SETHE|F
262|PAUL|Sethe!|speech|PAUL|F
263|SETHE|"No. No moving. No leaving. It's all right
the way it is."|speech|SETHE|F
264|PAUL|"You going to tell me it's all right with
this child half out of her mind."|speech|PAUL|F
265||(holding Denver in her arms)|location||
266|SETHE|"I got a tree on my back and a haunt in my
house and nothing in between but the
daughter I'm holding in my arms. No more
running - from nothing! I will never run
from another thing on this earth, you
hear! I took one journey and I paid the
ticket but let me tell you something,
Paul D. Garner; it cost too much! Do you
hear me?! It cost too much! Now sit down
and eat with us or leave us be!"|speech|SETHE|F
267||"Sethe's sudden outburst startles Paul. He watches as Sethe
ushers Denver out to the keeping room off the kitchen to
quiet her down.
Alone, Paul is disturbed by Sethe's words. He fishes out a
pouch of tobacco and concentrates on it, searching for
smoking papers he knows he doesn't have...waiting for Sethe
to return.
When she does, she heads straight for the stove. She spits on
her finger and touches it to check it's heat. She then begins
to make bread from flour, soda and salt - keeping her back to
Paul throughout - as the scene continues;"|stage direction||
268|PAUL|What tree, Sethe?|speech|PAUL|F
269|SETHE|Huh?|speech|SETHE|F
270|PAUL|"What tree on your back? I don't see
nothing growing on your back."|speech|PAUL|F
271|SETHE|It's there all the same.|speech|SETHE|F
272|PAUL|Who told you that?|speech|PAUL|F
273|SETHE|"White girl. That's what she called it. I
never seen it and never will. But she
said that's what it looked like. A
chokecherry tree. Leaves, branches. That
was 18 years ago. Could have cherries by
now for all I know..."|speech|SETHE|F
274|PAUL|I don't follow.|speech|PAUL|F
275||"Sethe pauses. Something in her decides to tell Paul D,
although she keeps working on the bread to stay in control;"|stage direction||
276|SETHE|"I had milk, see. I was pregnant with
Denver but I had milk for my baby girl
that I sent ahead with the boys. I hadn't
stopped nursing her when I sent her and
the boys ahead of me. Anybody could smell
me long before they saw me. Nothing I
could do about it. All I knew is I had to
get my milk to my little girl. Nobody was
going to nurse her like me. Nobody was
going to get it to her fast enough or
take it away when she had enough..nobody
knew she couldn't pass her air if you
held her up on your shoulder, only if she
was lying on your knee..Nobody knew that
but me..."|speech|SETHE|F
277||Paul listens, half dreading where he thinks this story's going.|stage direction||
278|PAUL|We was talking about a tree, Sethe.|speech|PAUL|F
279||"Sethe works faster. It is the work, taking an action - any
action - that allows her tell the story numbly, without the
pain of reliving it...without the images attacking"|stage direction||
280|SETHE|"Schoolteacher's boys drag me into the
barn and took my milk..."|speech|SETHE|F
281||"....yet, the images come anyway.
INTERCUT: FLASHES OF MEMORY attack as SETHE TELLS HER
STORY..."|stage direction||
282||JUMP CUT TO:|unknown||
283||INT. BARN - A NIGHT REMEMBERED.|location||
284||"- Sethe being raped, beaten, held down by SCHOOLTEACHER'S
BOYS in a barn with a loft..."|stage direction||
285|SETHE (IN KITCHEN)|..Held me down in that barn and took it.|speech|SETHE|F
286||JUMP CUT TO:|unknown||
287||Sethe screams and is smacked across the face.|stage direction||
288|SETHE (IN KITCHEN)|"They were like boulders on me. Their
hands over my mouth and on my shoulders
and my legs."|speech|SETHE|F
289||JUMP CUT TO:|unknown||
290||"One of the boys holds her face and mouth and head as the two
others hold down her body and ravage her...."|stage direction||
291|SETHE (IN KITCHEN)|"I couldn't move. Alls I could see was the
loft above their heads."|speech|SETHE|F
292||JUMP CUT TO:|unknown||
293||"Her mouth covered, her head immobile - she stares up at the
loft.
END OF MEMORY IMAGES."|stage direction||
294|PAUL|The loft?|speech|PAUL|F
295||INT. KITCHEN - PRESENT DAY.|location||
296||"Sethe squeezes her eyes to erase the image and works harder
on the biscuit dough...The flashes of IMAGES STOP..."|stage direction||
297|SETHE|"I told Mrs. Garner on them. She had that
lump on her neck and couldn't speak but
her eyes rolled out tears, I remember.
Them boys found out I told on 'em and
Schoolteacher made one open up my back,
and when it closed it made a tree."|speech|SETHE|F
298|PAUL|They used cowhide on you?|speech|PAUL|F
299|SETHE|And they took my milk.|speech|SETHE|F
300|PAUL|They beat you and you was pregnant?|speech|PAUL|F
301|SETHE|And they took my milk!|speech|SETHE|F
