|character|text|type|character_clean|gender|principal_character
130||"The same YOUNG WOMAN we saw jogging, is now dead.  Hair
still in a long braid.  She wears only a blouse, open and
pushed back.  She is on her back in the bathtub, with one
leg dangling over the side of the tub.  The effect is
slightly posed, but casual, relaxed.
Bending over her is DOC, the Coroner, WITHDRAWING A HUGE
MEAT THERMOMETER FROM HER SIDE.
M.J. APPEARS IN THE BACK OF THE SHOT taking in the scene.
Foreground, Doc reads the thermometer.  The photographer is
finishing up his shots.  The room is crowded.  Two Coroner's
men wait in the doorway, a stretcher standing on end between
them; M.J. has to pass between them to come down to the
body.  THROUGHOUT WE FOCUS ON M.J.'S FACE; HER REACTION TO
THE SCENE, RATHER THAN DWELLING ON THE SCENE ITSELF.
ON M.J.:"|stage direction|||
131|DOC (V.O.)|"Liver and rigor are telling me
about eight hours.  I'm gonna take
her out now if it's alright."|speech|DOC|F|
132|M.J.|"I'm seeing ligature marks on her
neck here, petechial hemorrhages in
her eyes.  Strangled."|speech|M.J.|M|True
133|DOC|You got it.  Same as the other two.|speech|DOC|F|
134||THE TELEPHONE RINGS.|stage direction|||
135|COP (V.O.)|"Tell whoever she can't come to the
phone, she's all tied up."|speech|COP|F|
136||Nobody laughs...|stage direction|||
137|M.J.|"That's real old material, get a new
writer..."|speech|M.J.|M|True
138||"She picks up the phone after the second ring, holding
it in tissue someone hands her..."|stage direction|||
139|M.J.|Hello?|speech|M.J.|M|True
140||(extremely cheerful)|location|||
141|PHONE VOICE|"Hello!  This is Geena Martinez, how
are you this morning?"|speech|PHONE VOICE|?|
142|M.J.|What is this about, Ms Martinez?|speech|M.J.|M|True
143|PHONE VOICE|"I'm conducting a telephone survey
to determine whether you're
satisfied with your insurance on
your personal valuables..."|speech|PHONE VOICE|?|
144||"M.J. gently hangs up the phone.  She has been looking at the
Dead Woman... They pick up where they left off."|stage direction|||
145|DOC|"He used something soft, like a
stocking or a bathrobe tie."|speech|DOC|F|
146|M.J.|Anybody find it?|speech|M.J.|M|True
147||"No answer as the Coroner's men crowd in beside M.J. to begin
lifting the body out of the tub.  M.J. takes one last look
into the dead woman's eyes..."|stage direction|||
148|M.J.|Cover her up, please.|speech|M.J.|M|True
149||INT. HALLWAY - DAY|location|||
150||"Ruben still talking to the Landlady and taking notes.  M.J.
approaches Mike... takes him aside..."|stage direction|||
151|M.J.|"Mike.  Why don't you tell me what's
bothering you?"|speech|M.J.|M|True
152||Mike is acutely uncomfortable.|stage direction|||
153|M.J.|"Whatever it is, I'm gonna find out
and sooner is a hell of lot better
than later."|speech|M.J.|M|True
154|MIKE|"Well, there's something missing in
there.  There was something around
her neck when I came in there, but
it's gone now."|speech|MIKE|M|
155|M.J.|Who came in after you?|speech|M.J.|M|True
156|MIKE|Lieutenant  Quinn.|speech|MIKE|M|
157||She seems relieved.  Brightly:|stage direction|||
158|M.J.|"Well, it's all right, then, Mike.
Thanks."|speech|M.J.|M|True
159||EXT. CRIME SCENE - DAY|location|||
160||"In the door, M.J. appears, looking out thoughtfully over the
scene; Ruben appears behind her.  The photographer is coming
out..."|stage direction|||
161||(to Photographer)|location|||
162|M.J.|"Get me good faces on the crowd
here.  Get a couple of harness bulls
to grab anybody who starts to
run..."|speech|M.J.|M|True
163|PHOTOGRAPHER|"Don't tell your Grandmother how to
suck eggs.  I only been doing this
work since your junior prom,
darling..."|speech|PHOTOGRAPHER|F|
164||But M.J. is already on to other things.|stage direction|||
165||CUT TO:|unknown|||
166||INT. HELEN'S OUTSIDE HALLWAY - DAY|location|||
167||"CLOSE ON A FOLDED NEWSPAPER THAT LIES ON THE FLOOR FIVE OR
FIX FEET FROM THE DOOR TO HELEN'S APARTMENT.  HOLD DOOR IN
B.G.
The door opens and Helen looks out, wasted from cognac and
Xanax.  She looks for the newspaper and sees it with a look
of despair.
HELEN'S POV
The newspaper lies there, out of reach.
HELEN
As she stretches out her foot toward the paper, can't reach
it.
POV.  As she moves out into the hall her agoraphobia
manifests itself: DISTORTED VISION THAT MAKES THE HALL
STRETCH AND THE WALLS TAKE ON EXAGGERATED PERSPECTIVE;
SICKENING -- VERTIGO!  The newspaper seems further away.
HELEN  She drops to her knees and tries to lean out further
into the hall...
POV.  The floor seems to melt and roll in waves toward her.
The newspaper melts like a Dali watch.
HELEN sweats.  She lies flat on her stomach and crawls toward
the newspaper... and with a supreme effort grabs it and
squirms back inside."|stage direction|||
168||INT. APARTMENT - DAY|location|||
169||"As she slams the door shut on the hall, and sits gasping for
breath.  After a moment she can bring herself to look at the
newspaper... INSERT:
POLICE BAFFLED IN DEATHS OF THE WOMEN"|stage direction|||
170|HELEN (V.O.)|Damn fools!|speech|HELEN|M|True
171||CUT TO:|unknown|||
172||INT. QUINN'S OFFICE - DAY|location|||
173||"QUINN is watching a portable TV screen with profound distrust.
Onscreen is SUSAN SCHIFFER."|stage direction|||
174|SUSAN|"... continues to stonewall the
public.  Now..."|speech|SUSAN|F|True
175||There is a knock, but before QUINN can respond, M.J. enters.|stage direction|||
176|M.J.|You messed with the scene.|speech|M.J.|M|True
177|QUINN|Shut up.|speech|QUINN|F|True
178||He and M.J. both listen to SUSAN.|stage direction|||
179|SUSAN|"... third Bay Area woman has been
strangled, but the police continue
to deny that this is the work of
one killer.  Lt. Thomas Quinn
declares that the murders will be
treated as unrelated crimes, unless
new evidence..."|speech|SUSAN|F|True
180||M.J. TURNS OFF THE TV, FACES QUINN...|stage direction|||
181|M.J.|You messed with the evidence.|speech|M.J.|M|True
182|QUINN|"I tagged the goddamned stocking.
It ain't lost.  We're sequestering
that evidence.  That's the trap some
son of a bitch is going to fall
into..."|speech|QUINN|F|True
183|M.J.|"Am I in charge of this thing?  Or
not."|speech|M.J.|M|True
184|QUINN|I said you were...|speech|QUINN|F|True
185|NH|"Then I decided what evidence we
choose to sequester."|speech|NH|F|
186||(a beat here)|location|||
187|QUINN|"Okay.  What do you want to
sequester?"|speech|QUINN|F|True
188|M.J.|The stocking around the neck.|speech|M.J.|M|True
189||A long moment of looking at each other.  Then...|stage direction|||
190|QUINN|"You didn't say serial killer and I
didn't say serial killer."|speech|QUINN|F|True
191|M.J.|Right.|speech|M.J.|M|True
192||(not satisfied she|location|||
193|really means it)|"This is the anniversary of the
summer of love and your city
fathers have declared a Festival of
Love.  The Mayor and Chamber of
Commerce don't want TV announcing
killers on the loose."|speech|||
194|M.J.|Right.|speech|M.J.|M|True
195||And she starts to go...|stage direction|||
196|QUINN|"We're gonna have a bunch of clapped
out old hippies blissing on the
Grateful Dead!  Sleeping in the
park, smoking dope and sticking
tulips up their ass."|speech|QUINN|F|True
197||(exiting)|location|||
198|M.J.|Good.|speech|M.J.|M|True
199||CUT TO:|unknown|||
200||INT. SQUAD ROOM - DAY|location|||
201||"This large room is very busy, many officers at work.  Known
sexual offenders have been rounded up.  False confessors add
to the crowd.  Detectives who are not dealing with these
people are making and taking calls.  At this desk, a tall
intense looking Detective, NICCOLETTI, interrogates a false
confessor, a man who looks like a businessman..."|stage direction|||
202|NIKKO|"Harvey, I don't want you in here no
more, making false statements..."|speech|NIKKO|F|True
203|CONFESSOR|"They are not false.  We pay for
city government like this, you
don't even care about the truth?!
I killed her in the bathtub."|speech|CONFESSOR|F|
204|NIKKO|Why?|speech|NIKKO|F|True
205|CONFESSOR|"Because she was dirty, a dirty
girl!"|speech|CONFESSOR|F|
206|NIKKO|How?  How did you do it, Harvey?|speech|NIKKO|F|True
207|HARVEY|With a knife?|speech|HARVEY|F|
208|NIKKO|"Good guess, but not good enough.
Get the fuck outta here..."|speech|NIKKO|F|True
209||"He has stood as M.J. passes coming from Quinn's office.  He
falls into stride with her through the crowded scene... He
is sweaty and sniffs his armpits as a matter of general
hygiene checkup..."|stage direction|||
210|NIKKO|"What am I wasting my time with this
shit for?"|speech|NIKKO|F|True
211|M.J.|Because it's your job, that's all.|speech|M.J.|M|True
212|NIKKO|Not what I meant; why|speech|NIKKO|F|True
213||me|unknown|||
214||(cutting)|location|||
215|M.J.|"Maybe it's something you did in
this life, Nikko..."|speech|M.J.|M|True
216||"It has the flavor of a spoiled intimacy, an unfinished
argument... He pantomimes she got him with a poison dart."|stage direction|||
217|NIKKO|Got me.  That really hurt!  You...|speech|NIKKO|F|True
218||Ruben joins them; Nikko stifles and turns away...|stage direction|||
219||(to Ruben)|location|||
220|M.J.|"Get Mercer to run the medical,
dental, legal bills, laundry and
dry cleaning receipts, extermin-
ators, mailmen, grocery and
drugstore deliveries, handymen,
plumbers..."|speech|M.J.|M|True
221|RUBEN|"It's mostly done, they got nobody
in common, the three of them... No
mutual friends -- the Landlady says
nobody was ever there, she never
saw her with anybody."|speech|RUBEN|M|True
222||"They are approaching PACHULSKI'S desk.  PACHULSKI is on
phone.  Pachulski is looking at M.J., grinning..."|stage direction|||
223||(into phone)|location|||
224|PACHULSKI|"Yes, ma'am, I know.  You can't talk
her right now... because she's
busy, she's all tied up."|speech|PACHULSKI|M|
225||(sotto to M.J.)|location|||
226|PACHULSKI|Deep Throat's back.|speech|PACHULSKI|M|
227||He hits the speaker phone...|stage direction|||
228|FEMALE PHONE VOICE|"This is the third one.  You've got
a serial killer here.  When are you
going to start"|speech|FEMALE PHONE VOICE|?|
229||warning|unknown|||
230||people?|stage direction|||
231||(whispering)|location|||
232|PACHULSKI|"Fourteen calls from this broad.
And she ain't stupid."|speech|PACHULSKI|M|
233||"M.J. signals for GIGI to trace the call.  Takes the phone,
switches off the speaker..."|stage direction|||
234|M.J.|Who is this?|speech|M.J.|M|True
235||INT. HELEN'S OFFICE - DAY|location|||
236||HELEN on phone|stage direction|||
237|HELEN|Who is this?|speech|HELEN|M|True
238|M.J.|"Inspector Halloran, Homicide.  I'm
in charge here."|speech|M.J.|M|True
239||(amused)|location|||
240|PACHULSKI|Ask her about the moon bike.|speech|PACHULSKI|M|
241|M.J.|"I'm really interested in your
ideas.  The moon bike.  What"|speech|M.J.|M|True
242||is|unknown|||
243|M.J.|that?|speech|M.J.|M|True
244|HELEN|"What is wrong with you people?
The first two, I thought he might
be on a lunar cycle because they
were 28 days apart, but obviously
not.  This new one is only two
weeks."|speech|HELEN|M|True
245||"Pachulski is delighted at the joke he's played on M.J., M.J.
not so much... Gigi signals they're getting it."|stage direction|||
246|HELEN (cont'd)|You want to joke about moonbikes?!|speech|HELEN|M|True
247|M.J.|"No, ma'am.  This is no joke.  And
neither is tying up telephone lines
to police with crank calls while
people in trouble are trying to get
through for help."|speech|M.J.|M|True
248|HELEN|You're calling me a crank?|speech|HELEN|M|True
249|M.J.|"Do you have any evidence to report,
ma'am?  Do you know any of the
victims..."|speech|M.J.|M|True
250|HELEN|I think this is number three...|speech|HELEN|M|True
251||(over her)|location|||
252|M.J.|That's an opinion, not evidence...|speech|M.J.|M|True
253||"Gigi hands her a slip of paper... M.J. reads it... glares
at Pachulski who is still laughing.  M.J. knows the name on
the slip of paper..."|stage direction|||
254||(covers the phone)|location|||
255|M.J.|"Helen Hudson.  Get Ruben back
here?"|speech|M.J.|M|True
256||As she turns back to the phone...|stage direction|||
257||CUT TO:|unknown|||
258||INT. HELEN'S LIVING ROOM - DAY|location|||
259||"HELEN, now wearing slippers and shorts with the same T-shirts
she slept in, is standing behind the living room curtains
looking down at the street.  She hears a code knock, then a
key turns in the lock.  She moves to greet ANDY her
assistant and friend.  ANDY is laden down with groceries and
mail.  HELEN immediately reaches a hand up to touch his
face..."|stage direction|||
260|HELEN|"Where were you?  Don't tell me.
It's just under seventy, right?  The
sun is strong but the air is dry
and fresh..."|speech|HELEN|M|True
