|character|text|type|character_clean|gender
78|RACHEL|"We are late.  We are seriously late.  Which
means Mister Ben we've got to get you
dressed --"|speech|RACHEL|F
79|BEN|No!|speech|BEN|F
80||"Ben races away but Rachel LUNGES And CATCHES him.  He wiggles in
her arms as she struggles to change his clothes.  Just as she gets
his bottoms off she drops his clothes in the pile of gooey eggs
when we hear a loud KNOCKING at the kitchen door.  Holding a half
naked Ben in her arms, Rachel looks up at...
JACKIE HARRISON.  An immaculately dressed, intimidatingly intel-
ligent, utterly beautiful woman staring at her with extreme
disapproval."|stage direction||
81|ANNABELLE AND BEN|Mommy!|speech|ANNABELLE AND BEN|F
82||"Annabelle and Ben RACE into their mother's arms like little angels.
Jackie shoots a fiercely protective glare at Rachel.  They LOCK
eyes.  Enough wattage to light up all of Manhattan."|stage direction||
83||EXT. RACHEL'S LOFT, SOHO - MORNING|location||
84||"Jackie and the kids exit Rachel's building, onto a bustling Soho
street.  The kids clamber into the double-parked Volvo wagon.
Jackie, still pissed, climbs behind the wheel.  Drives off."|stage direction||
85||INT. JACKIE'S VOLVO STATION WAGON - EARLY MORNING|location||
86||"Jackie drives the children down a tree-lined street in Englewood,
New Jersey.  Ben is banging Jackie's sunglasses case against the
window."|stage direction||
87|JACKIE|"...it's really not so bad Annabelle -- Red
and Blue make purple."|speech|JACKIE|F
88||(yes she does)|unknown||
89|ANNABELLE|I don't care.|speech|ANNABELLE|F
90|JACKIE|"I know you don't, but if you had, chrom-
atically you"|speech|JACKIE|F
91||are|location||
92||"in the purple family.
Jackie fishes through her purse.  Finds a toy airplane for Ben.  He
stops banging her glasses case, starts banging the plane."|stage direction||
93|BEN|"Why does Rachel wear Daddy's underpants?
Doesn't she have underpants of her own?"|speech|BEN|F
94|JACKIE|"I noticed a whopping pile of laundry
sitting on the washer -- perhaps Rachel's
underpants are in there -- Now where are
your lunches?"|speech|JACKIE|F
95||"As if by rote, they hold out their lunches.  One is a plastic Vons
bag and the other a crumpled Macy's bag.  She collects them and
hands Ben and Annabelle two brightly colored lunch bags."|stage direction||
96|BEN|Annabelle sucked her thumb last night.|speech|BEN|F
97|ANNABELLE|I NEVER do that, you ALWAYS lie!|speech|ANNABELLE|F
98||And SLUGS him.|stage direction||
99||Never|location||
100||say 'never' -- it's|stage direction||
101||not|location||
102||fair to|stage direction||
103|JACKIE|say 'always' -- and|speech|JACKIE|F
104||no|location||
105||name calling.|stage direction||
106|JACKIE|Use your words.|speech|JACKIE|F
107|ANNABELLE|I hate when you say that.|speech|ANNABELLE|F
108|JACKIE|"Thank you.  Those were all words.  I
hate the planet Uranus."|speech|JACKIE|F
109||Terrible|location||
110||name|stage direction||
111|JACKIE|for a planet.|speech|JACKIE|F
112||Annabelle and Ben look up at her curiously.|stage direction||
113|JACKIE|"I hate snails and blue cheese.
Especially together."|speech|JACKIE|F
114||Hate|location||
115|BEN|I have lava.|speech|BEN|F
116||(reflects)|unknown||
117|JACKIE|"Lava's hateable.  I never thought of
that."|speech|JACKIE|F
118|ANNABELLE|"I hate overly ripe bananas -- they make
me want to throw up."|speech|ANNABELLE|F
119|JACKIE|Excellent point.|speech|JACKIE|F
120|BEN|"I hate wax lips and red ants and
pretzels without salt..."|speech|BEN|F
121|ANNABELLE|"I hate the crayon Burnt Sienna and
people who spit when they walk."|speech|ANNABELLE|F
122||Jackie nods sagely.  Pulls up next to a school playground.|stage direction||
123|JACKIE|I hate to say goodbye.  Eskimo Kiss.|speech|JACKIE|F
124||(they rub noses)|unknown||
125|JACKIE|Russian Orthodox Wedding Kiss.|speech|JACKIE|F
126||"They bump foreheads and elbows.  Ben runs toward the kindergarten
playground; Jackie watches concerned as Annabelle climbs the steps.
The only orangey red dot in a sea of purple."|stage direction||
127||EXT. PHOTOGRAPHY STUDIO, TRIBECA - MORNING|location||
128||"Taxi pulls up to a converted warehouse.  Rachel BOLTS out,
SPRINTING for the door."|stage direction||
129||INT. PHOTOGRAPHY STUDIO - DAY|location||
130||"Black and white FILLS the frame.  Like a checkerboard.  We PULL
BACK and realize we are seeing a group of PENGUINS waddling against
a black and white backdrop.  We see a WHITE WAITRE'D in a BLACK
TUXEDO holding glasses on a tray.  A BLACK MODEL, IMAN, in a WHITE
DRESS glides through it all.
In the center the only dash of color is Rachel -- who has just
entered and starts expertly directing the action.  She calls out to
her assistant, COOPER.  Perpetually hip.  Perpetually young."|stage direction||
131|RACHEL|"Cooper, back the fill off I don't have
enough shadow..."|speech|RACHEL|F
132|COOPER|You've got a fruit loop in your hair.|speech|COOPER|F
133|RACHEL|You say that like I don't know that.|speech|RACHEL|F
134|COOPER|"I once threw an entire bowl of jello
on my stepmother's head --"|speech|COOPER|F
135|RACHEL|And when did that pass?|speech|RACHEL|F
136|COOPER|"Actually, never.  They'll always hate
you.  There's a gene for it."|speech|COOPER|F
137||"DUNCAN SAMUELS -- Rachel's boss, an elegant, edgy, Englishman
interrupts them."|stage direction||
138|DUNCAN|"Congratulations.  Only forty minutes
late.  You're handling this promotion
really well Rachel."|speech|DUNCAN|F
139|RACHEL|"Duncan.  My work is everything to me.
This'll never happen again.  Now stand
back -- this session's gonna make you
remember why you hired me even though
I wouldn't sleep with you -- Cooper
let's get these penguins dancing --"|speech|RACHEL|F
140||"Duncan backs off, charmed by her ballsiness.  The music BLARES just
then, and a penguin JUTS forward and NIPS the model.  The FLASH of
the camera.  We FREEZE for a second, seeing the photo Rachel just
took.  An Avedonesque portrait of a model being GOOSED by a penguin
COLLIDING with a maitre'd who SPILLS his tray and the penguins seem
to be POINTING and LAUGHING uproariously.  It's an inspired photo."|stage direction||
141||INT. SCHOOL COUNSELOR'S OFFICE - 2:30 THAT DAY|location||
142||"Jackie and LUKE HARRISON -- ruggedly handsome man, mid-forties,
charming, disarming, and smart as they come.  They sit side by side
on a couch across from RUTH FRANKLIN, an Elementary School Counselor"|stage direction||
143|MRS. FRANKLIN|"Mr. and Mrs. Harrison, while change is
exhilarating for adults, it can be
quite challenging for a child."|speech|MRS. FRANKLIN|M
144||Luke's beeper beeps.  He ignores it; focuses on Mr. Franklin.|stage direction||
145|LUKE|"I won't get that...It's fine.  Change.
we were talking about change."|speech|LUKE|F
146|MRS. FRANKLIN|"The fact that you two are remarrying
obviously has Annabelle overjoyed..."|speech|MRS. FRANKLIN|M
147||(they look at her,|unknown||
148|dumbfounded)|"And she's very excited about your move to
Switzerland."|speech||
149|JACKIE|She said we're getting remarried?|speech|JACKIE|F
150||Suddenly -- a long bell rings -- Jackie STANDS UP, startled.|stage direction||
151|MRS. FRANKLIN|"Only a fire drill.  My concern is that
Annabelle seems apathetic towards her
work knowing she's leaving before the
end of the semester."|speech|MRS. FRANKLIN|M
152|JACKIE|Mrs. Franklin we're not --|speech|JACKIE|F
153|LUKE|Planning on getting --|speech|LUKE|F
154|JACKIE|Remarried.  There is no move.|speech|JACKIE|F
155||(trying to appear unfazed)|unknown||
156|MRS. FRANKLIN|Really?  Well then my concern for --|speech|MRS. FRANKLIN|M
157||Luke's beeper BEEPS again.  They talk right over Mrs. Franklin...|stage direction||
158|JACKIE|Are you here?|speech|JACKIE|F
159|LUKE|I'm here.|speech|LUKE|F
160|JACKIE|Because you don't really seem here.|speech|JACKIE|F
161|LUKE|"I'm here.  I've got a case where they're
this close to sequestering the jury but
have I answered the goddamn thing?!"|speech|LUKE|F
162|JACKIE|Something's up wi...|speech|JACKIE|F
163|LUKE|You think I didn't get that?|speech|LUKE|F
164||She cuts a look at Mrs. Franklin.|stage direction||
165|JACKIE|"Excuse him.  He never learned how
to turn the darn thing off."|speech|JACKIE|F
166||And reaches.  Does it for him.|stage direction||
167|MRS. FRANKLIN|"I'm wondering if there's anything going
on at home that could be intensifying
Annabelle's need to create this fantasy?"|speech|MRS. FRANKLIN|M
168||Long pause.  Then suddenly they both start speaking AT ONCE.|stage direction||
169|LUKE|"I've been with someone for quite some
time, and didn't feel it was appropriate
for her to move in too quickly.  But
after a lot of thought and careful
discussion with her -- and the kids I
might add -- she moved in last month."|speech|LUKE|F
170|JACKIE|"Since our divorce Luke has seen a
number of different women in three
short years and without a lot of
warning for the kids, he's now living
with a woman half his age --"|speech|JACKIE|F
171|LUKE|Rachel's not half my age.|speech|LUKE|F
172|JACKIE|We're not discussing your age.|speech|JACKIE|F
173|LUKE|"Well, we're not discussing Rachel's
age either."|speech|LUKE|F
174|JACKIE|"They want to be with you Luke, they go
to your house to be with their father."|speech|JACKIE|F
175|LUKE|"Jackie, they come to be part of my
life.  Rachel"|speech|LUKE|F
176||is|location||
177||part of that life.|stage direction||
178|MRS. FRANKLIN|"Mr. Harrison, I hear you talking about
your life, your needs, but are you
really in touch with what Annabelle
needs?"|speech|MRS. FRANKLIN|M
179||(suddenly fierce)|unknown||
180|JACKIE|"This man would walk thru fire for
Annabelle, gladly, any day of the week."|speech|JACKIE|F
181|LUKE|Napalm.|speech|LUKE|F
182|JACKIE|"Except for last Thursday when Rachel
forgot to pick them up --"|speech|JACKIE|F
183|LUKE|Jackie, she was five minutes late --|speech|LUKE|F
184|MRS. FRANKLIN|"I'm wondering if Annabelle is responding
to the underlying hostility that exists
between Rachel and Mrs. Harrison..."|speech|MRS. FRANKLIN|M
185|LUKE|"Of course she's responding to it.  You
think it's easy for any of us?  You think
it's easy for Jackie to watch her kids
being looked after by someone who has
half the experience she does?  Of course
she's going to be hostile, irrational,
and defensive."|speech|LUKE|F
186|JACKIE|Thank you Luke.|speech|JACKIE|F
187||Mrs. Franklin doesn't quite know what to say.  The bell RINGS.|stage direction||
188|LUKE|Thank you Mrs. Franklin.  Jackie?|speech|LUKE|F
189||(they get up)|unknown||
190|LUKE|"This has been very valuable for us.  And
I'll have a serious talk with Annabelle
tonight."|speech|LUKE|F
191|JACKIE|"It's Wednesday night.  She's at my
house.  I'll talk to her."|speech|JACKIE|F
192|LUKE|"I'll call from work.  We can have a
conference call."|speech|LUKE|F
193|JACKIE|"You tried that last week and we were
on hold forty-five minutes..."|speech|JACKIE|F
194||"And they're out the door.  You can hear the fight as it echoes down
the elementary school hallway."|stage direction||
195||EXT. SCHOOL, ENGLEWOOD, NEW JERSEY - MOMENTS LATER|location||
196||"Jackie and Luke exit the pleasant suburban school.  Head for the
parking area..."|stage direction||
197|LUKE|"You ask me that counselor's making
a mountain out of a molehill..."|speech|LUKE|F
198|JACKIE|I'm worried.|speech|JACKIE|F
199|LUKE|Me too.|speech|LUKE|F
200|JACKIE|"Luke, I need to switch next Friday for
Thursday, so why don't you take the
weekend..."|speech|JACKIE|F
201||(pointedly)|unknown||
202|JACKIE|"...that way you'll be there, and I'll
pick up Monday, Tuesday, and Wednesday."|speech|JACKIE|F
203|LUKE|"Fine.  But I wanted to take the kids
to work with me on Wednesday so I'll
take Wednesday, and you can pick up
that Thursday, Friday after soccer,
and Saturday before riding."|speech|LUKE|F
204|JACKIE|Easy enough.|speech|JACKIE|F
205|LUKE|Good...Well...Take care.|speech|LUKE|F
206||"As if on automatic pilot they move in to kiss each other goodbye
then stop.  Each takes a step back.  15 years of hellos and
goodbyes.  A beat.  A wave.  They head their separate ways."|stage direction||
207||EXT. JACKIE'S HOME - NIGHT|location||
208||"Establishing shot of Jackie's lovely home on its lovely street.
Old trees.  Comfortable front lawns.  Safe and happy.  A place to
grow kids, dogs, probably walruses, even.  We PUSH toward the warm
glow from within this home..."|stage direction||
209||INT. JACKIE'S HOME - NIGHT|location||
210||"Jackie setting the table.  Annabelle recording the moment with her
omnipresent VIDEO CAMERA..."|stage direction||
211|ANNABELLE|"I didn't say that.  Why would I say
that?"|speech|ANNABELLE|F
212|JACKIE|"Well Daddy and I were thinking that
sometimes people tell a story about
what they wish would happen."|speech|JACKIE|F
213|ANNABELLE|"I don't want that to happen.  Why
would I want that to happen?"|speech|ANNABELLE|F
214|JACKIE|"Well you're telling your teachers and
your friends --"|speech|JACKIE|F
215|ANNABELLE|Mass hysteria.|speech|ANNABELLE|F
216|JACKIE|Maybe you're upset that Rachel moved in.|speech|JACKIE|F
217|ANNABELLE|I'm not upset.  Why would I be upset?|speech|ANNABELLE|F
218|JACKIE|"Look if the truth is you don't feel like
talking about this right now that's fine.
But don't look me in the eye with a big
smile on your face and lie to me.
Cause there are only so many lies you're
allowed to tell before it starts showing
on your face.  You wind up looking like..."|speech|JACKIE|F
219||She stops.  It's just too horrible.|stage direction||
220|ANNABELLE|Like who?|speech|ANNABELLE|F
221|JACKIE|"Well, he's not president anymore, so
why be petty."|speech|JACKIE|F
222||Ben enters in white gloves and Jackie's scarf.|stage direction||
223|BEN|Pick a card.  Any card.|speech|BEN|F
224||Jackie picks a card.|stage direction||
225|ANNABELLE|It just slipped out.|speech|ANNABELLE|F
226|JACKIE|It happens.|speech|JACKIE|F
227||(a beat)|unknown||
228|ANNABELLE|"What happens when he loves Rachel more
than us?"|speech|ANNABELLE|F
229|JACKIE|That will never happen.|speech|JACKIE|F
230|ANNABELLE|"Never say never you always say that.
I'll bet daddy's mad at me now."|speech|ANNABELLE|F
231|BEN|Queen of diamonds.|speech|BEN|F
232|JACKIE|"Seven of clubs.  Nobody's mad we just
want to talk about it."|speech|JACKIE|F
233|ANNABELLE|I'm gonna call him.|speech|ANNABELLE|F
234|JACKIE|"Annabelle, daddy and I will always be there.
That's one time always is always.  You
can call him after dinner but..."|speech|JACKIE|F
235||"Annabelle RUNS out of the room.  Jackie watches her sadly.  Ben
hits Jackie hard with his magic wand."|stage direction||
236|BEN|Poof!  You're happy now.|speech|BEN|F
237|JACKIE|Thank you Ben.|speech|JACKIE|F
238||(unhappily)|unknown||
239|JACKIE|Annabelle!|speech|JACKIE|F
240||"Ben finds himself alone in the kitchen.  He hits himself on the
head, hard.  Poof!  He begins to serve himself dinner.  Alone."|stage direction||
241||EXT. RESTAURANT, SOHO - NIGHT|location||
242||"Rachel and Luke exit a neighborhood bistro.  Stroll down the
street..."|stage direction||
243||(irritated)|unknown||
244|RACHEL|Okay, if they're going to|speech|RACHEL|F
245||have|location||
246||a|stage direction||
247|RACHEL|sauce, put something|speech|RACHEL|F
248||in|location||
249||it besides|stage direction||
250|RACHEL|flour and chicken broth...|speech|RACHEL|F
251||(quietly)|unknown||
252|LUKE|It was a veal stock, I thi...|speech|LUKE|F
253|RACHEL|"Well, it wasn't a reduction like
you do it!  Boiling down half a
ton of bones..."|speech|RACHEL|F
254||Luke is thinking of something.  She's watching that.|stage direction||
255|RACHEL|"The way you cook.  If you could
make love, I'd marry you."|speech|RACHEL|F
256||(softly)|unknown||
257|LUKE|We have to talk.|speech|LUKE|F
258||(happy)|unknown||
259|RACHEL|"Uh-oh.  I mention marriage, all
of a sudden..."|speech|RACHEL|F
260||(ominous Nazi Baritone)|unknown||
261|RACHEL|Ve|speech|RACHEL|F
262||haff|location||
263||to ta...|stage direction||
264|LUKE|I didn't want to spoil our supper...|speech|LUKE|F
265|RACHEL|You'd rather spoil our walk home.|speech|RACHEL|F
266|LUKE|Yeh, it's cheaper.|speech|LUKE|F
267||Okay, what?|stage direction||
268|LUKE|"I just found out I have to go to
Boston to get a deposition.  I might
not be back until Saturday."|speech|LUKE|F
269||(mock horror)|unknown||
270|RACHEL|So I'll have to order in?|speech|RACHEL|F
271||(dropping the other shoe)|unknown||
272|LUKE|We have the kids this weekend, so...|speech|LUKE|F
273||(softly)|unknown||
274|RACHEL|Jesus.|speech|RACHEL|F
275||He glances over...|stage direction||
276|RACHEL|I thought it was|speech|RACHEL|F
277||her|location||
278||weekend.  Do I|stage direction||
279||ever|location||
280||"see you alone?
He draws a breath.  The concern is behind his eyes."|stage direction||
281|LUKE|"Anyway, I thought...while I'm
gone...maybe I'll hire in some help."|speech|LUKE|F
282|RACHEL|For what?|speech|RACHEL|F
283|LUKE|"Just a babysitter -- I mean...you're
working..."|speech|LUKE|F
284|RACHEL|"I can take them to work with me -- I
can shift things around --"|speech|RACHEL|F
285|LUKE|"You don't need to.  I don't expect you
to handle them yourself."|speech|LUKE|F
286|RACHEL|"Can't handle them myself is what you
mean.  Can't."|speech|RACHEL|F
287||Maybe she's right.  Because he doesn't say anything.|stage direction||
288|RACHEL|"You don't trust me to be alone with
them."|speech|RACHEL|F
289|LUKE|I trust you of course I do but --|speech|LUKE|F
290|RACHEL|But?  But what?|speech|RACHEL|F
291|LUKE|"But you're not good at this.  Not yet.
I'm sorry."|speech|LUKE|F
292|RACHEL|"I know how responsible, caring adults
parent children.  I'm bribe 'em.  But
'em a dog or something.  Maybe a Doberman."|speech|RACHEL|F
293||He loves her.  But this problem is real.|stage direction||
294|RACHEL|Look.  I know they hate me.|speech|RACHEL|F
295|LUKE|They don't hate you --|speech|LUKE|F
296|RACHEL|"And what you're telling them is keep
hating her -- keep up the good work --"|speech|RACHEL|F
297|LUKE|Nobody's telling them to hate you --|speech|LUKE|F
298|RACHEL|Really?  Look in your ex-wife's eyes.|speech|RACHEL|F
299|LUKE|"It's complicated for Jackie.  It's
complicated for me...You don't have
kids -- you don't understand --"|speech|LUKE|F
300||(angry now)|unknown||
301|RACHEL|"Oh right...So it's just complicated for
you and Jackie -- for me it's pretty
simple cause I just don't understand..."|speech|RACHEL|F
302|LUKE|"No you don't.  And I'm not gonna
screw with my kids heads right now --"|speech|LUKE|F
303|RACHEL|"You know I don't need another person in
this family making me feel like an
idiot...your ex-wife's doing a bang up
job and I have to face it every Tuesday
and Thursday and every other goddamn
weekend and I just don't know how the
hell you were married to her for so
goddamn long!  Jesus what did you see in
her?  I don't get it -- I just don't get
it."|speech|RACHEL|F
304||They've reached their building.  As they enter...|stage direction||
305|LUKE|She's a great mother.|speech|LUKE|F
306||INT. RACHEL'S AND LUKE'S LOFT - NIGHT|location||
307||"The door of the freight elevator CLANGS open.  As Rachel and Luke
step out into their loft, the phone is RINGING.
She looks to Luke.  Then RUNS to SNATCH it up..."|stage direction||
308|RACHEL|Hello?|speech|RACHEL|F
309||"INTERCUT:  INT. ANNABELLE'S CLOSET - JACKIE'S HOUSE
Annabelle with a phone in her closet.  Hearing Rachel, she hangs
up.  A pink POST IT creeps under the door.  CAN I JOIN YOU FOR
DESSERT IN THE CLOSET?  VANILLA OR CHOCOLATE YOGURT.  PLEASE CHECK
ONE."|stage direction||
310||INT. RACHEL'S AND LUKE'S LOFT - FRIDAY NIGHT|location||
311||"The most beautiful little puppy in the world -- sitting in a puddle
of pee on a hardwood floor."|stage direction||
312|RACHEL|"Aw George...not again... who wants to
help clean up this time?"|speech|RACHEL|F
313||(overly zealous)|unknown||
314|RACHEL|Annabelle?|speech|RACHEL|F
315||"She looks around -- completely exhausted.  It's late.  Annabelle is
video taping the dog pee.  Ben's in the kitchen talking to himself.
He pours and sprinkles, working intently on a MAGIC POTION."|stage direction||
316|ANNABELLE|"Why do you make that face when you talk
to me?"|speech|ANNABELLE|F
317||(she imitates Rachel)|unknown||
318|ANNABELLE|"And that voice you use...you think I'm
deaf or something?"|speech|ANNABELLE|F
319||Ben ZAPS the magic potion theatrically with his fingertips.|stage direction||
320||(reaching for her)|unknown||
321|RACHEL|I'm sorry, okay?  Let's not fi...|speech|RACHEL|F
322|ANNABELLE|Don't touch me!  I'm|speech|ANNABELLE|F
323||allergic|location||
324||"to you!
She starts sneezing furiously and scratching.  Ben comes out of the
kitchen carrying a steaming cup of potion."|stage direction||
325|BEN|"""Those who travel far and near this
will make you DISAPPEAR!"""|speech|BEN|F
326|ANNABELLE|"I have to work on my video project!
Don't follow me!  I can put myself to
bed."|speech|ANNABELLE|F
327||She races upstairs.  Rachel follows.  So does Ben.  And George.|stage direction||
328|BEN (O.S.)|Excuse me --|speech|BEN|F
329||(following into|unknown||
330|Annabelle's room)|Annabelle let's get something clear.|speech||
331|ANNABELLE|"I don't have to listen to you!  You're
not my mother."|speech|ANNABELLE|F
332|RACHEL|Thank God for that!|speech|RACHEL|F
333||"She leaves the room SLAMMING the door behind her.  Takes a breath,
turns, and walks back in."|stage direction||
334|RACHEL|"What I meant and perhaps I didn't say
it well was you have a great mom.  You
don't need another one.  But when
you're at this house --"|speech|RACHEL|F
335|ANNABELLE|This is my daddy's house --|speech|ANNABELLE|F
336|RACHEL|This is my house too!|speech|RACHEL|F
337|ANNABELLE|And this is my room so get out!|speech|ANNABELLE|F
338|BEN (O.S.)|Excuse me.|speech|BEN|F
339||Rachel throws open the door.  Ben stands there innocently.|stage direction||
340|BEN|I made you some cocoa.  See?|speech|BEN|F
341|RACHEL|"Thank you Ben.  That was so sweet of
you."|speech|RACHEL|F
342||(pointedly to Annabelle)|unknown||
343|RACHEL|Goodnight Annabelle.  Sweet dreams.|speech|RACHEL|F
344||"Rachel leads Ben to his room.  With Rachel safe out of sight,
Annabelle takes the puppy into her arms and cuddles it."|stage direction||
345||INT. BEN'S ROOM - RACHEL'S AND LUKE'S HOUSE - NIGHT|location||
346||"Rachel, dead on his feet, reads ""Goodnight Moon"" to Ben."|stage direction||
347|RACHEL|"""In the great green room there was a
telephone and a red balloon..."""|speech|RACHEL|F
348|BEN|"Aren't you going to drink your cocoa?
It's the good kind."|speech|BEN|F
349||(faking a big sip)|unknown||
350|RACHEL|"Mmmm!  Tasty.  You're a master chef Ben.
Just like your dad."|speech|RACHEL|F
