|character|text|type|character_clean|gender|principal_character
84|MARY|"Stuff! You tell me dreams, that's
all, I'm your soothsayer, that's
all I am anymore, I'm not to be
trusted with - Even if it wasn't a
carriage accident, even if it was
an attempted assassination -"|speech|MARY|F|True
85|LINCOLN|It was most probably an -|speech|LINCOLN|M|True
86|MARY|"It was an assassin. Whose intended
target was you."|speech|MARY|F|True
87|LINCOLN|"How's the plans for the big shindy
progressing?"|speech|LINCOLN|M|True
88|MARY|"I don't want to talk about parties!
You don't care about parties."|speech|MARY|F|True
89|LINCOLN|Not much but they're a necessary -|speech|LINCOLN|M|True
90||Mary studies Lincoln, thinking. Then a revelation:|stage direction|||
91|MARY|"I know...I know what it's about.
The ship, it isn't Wilmington Port,
it's not a military campaign! It's
the amendment to abolish slavery!
Why else would you force me to
9.
invite demented radicals into my
home?"|speech|MARY|F|True
92||Lincoln closes his folio.|stage direction|||
93|MARY (CONT'D)|"You're going to try to get the
amendment passed in the House of
Representatives, before the term
ends, before the Inauguration."|speech|MARY|F|True
94|"LINCOLN
(STANDING:)"|"Don't spend too much money on the
flubdubs."|speech|LINCOLN|M|True
95||Mary stands, goes up to him.|stage direction|||
96|MARY|"No one's loved as much as you, no
one's ever been loved so much, by
the people, you might do anything
now. Don't, don't waste that power
on an amendment bill that's sure of
defeat."|speech|MARY|F|True
97||"Seeing that he's not going to discuss this, she turns away,
walking to an open window."|stage direction|||
98|MARY (CONT'D)|"Did you remember Robert's coming
home for the reception?"|speech|MARY|F|True
99||Lincoln nods, though Mary isn't bothering to look at him.|stage direction|||
100|MARY (CONT'D)|I knew you'd forget.|speech|MARY|F|True
101||She closes the window.|stage direction|||
102|MARY (CONT'D)|"That's the ship you're sailing on.
The Thirteenth Amendment. You
needn't tell me I'm right. I know I
am."|speech|MARY|F|True
103||"She watches as he leaves the room, smiling in bitter victory:
she's right."|stage direction|||
104|MARY (CONT'D)|10.|speech|MARY|F|True
105||INT. HALLWAY, LEAVING MARY'S BOUDOIR - NIGHT|location|||
106||"Lincoln encounters ELIZABETH KECKLEY, a light-skinned black
woman, 38, Mary's dressmaker and close friend, holding a dark-
blue velvet bodice embroidered with jet beads."|stage direction|||
107|LINCOLN|It's late, Mrs. Keckley.|speech|LINCOLN|M|True
108|ELIZABETH KECKLEY|"(holding out the bodice:)
She needs this for the grand
reception."|speech|ELIZABETH KECKLEY|F|True
109||Lincoln bends down to look at the intricate beading.|stage direction|||
110|ELIZABETH KECKLEY|"ELIZABETH KECKLEY (CONT'D)
It's slow work."|speech|ELIZABETH KECKLEY|F|True
111||He nods, smiles, straightens up.|stage direction|||
112|LINCOLN|Good night.|speech|LINCOLN|M|True
113||"He continues down the hall. Mrs. Keckley starts to enter
Mary's boudoir, then stops, sensing something amiss. She
calls quietly after Lincoln:"|stage direction|||
114|ELIZABETH KECKLEY|(concerned, a little|speech|ELIZABETH KECKLEY|F|True
115|EXASPERATED:)|Did you tell her a dream?|speech|||
116||INT. LINCOLN'S OFFICE, SECOND FLOOR, WHITE HOUSE - NIGHT|location|||
117||"A working room, sparsely furnished. Lincoln's desk is heaped
with files, books, newspapers. The desk's near a window, now
open. Comfortable chairs and a rocker are in a corner. Near
the fireplace, in which embers are dying, there's a long
table, eight chairs around it, settings by each chair of
inkwells and pens.
Dozens of maps cover the walls and the crowded bookcases.
Lincoln opens the door and enters to find his 10 year-old son
TAD LINCOLN near the hearth, sleeping, sprawled on a very
large military map. Lead toy soldiers are scattered across
it.
A large mahogany box, imprinted ALEXANDER GARDNER STUDIOS,
is open near Tad's head. The box contains large glass plates,
each framed in wood; these are photographic negatives. Tad's
been looking at several, which lie near him on the map."|stage direction|||
118|EXASPERATED:)|11.|speech|||
119||"Lincoln kneels by Tad and looks down at the map, a
topographical and strategic survey of the no-man's land
between Union and Confederate forces at Petersburg. He
scrutinizes the precisely drawn blue and grey lines.
He lifts one of the glass plates and holds it to the
firelight: it's a large photographic negative of a young
black boy. There's a caption, in elegant cursive script:
""Abner, age 12 - $500""
And another: ""Two young boys, 10 & 14 - $700""
Lincoln puts the plates back in the box and closes the lid.
Carefully brushing the toy soldiers aside, he lies down
beside Tad. He touches Tad's hair and kisses his forehead.
Tad stirs as Lincoln gets on all fours; without really waking
up, knowing the routine, Tad climbs onto his father's back.
Tad holds on as his father stands, weary, and maybe a little
surprised to find his growing son slightly heavier than he
was the night before."|stage direction|||
120|"TAD
(FAST ASLEEP:)"|Papa...|speech|TAD|M|True
121|LINCOLN|Hmm?|speech|LINCOLN|M|True
122|TAD|Papa I wanna see Willie.|speech|TAD|M|True
123|"LINCOLN
(WHISPERING:)"|Me too, Taddie. But we can't.|speech|LINCOLN|M|True
124|TAD|Why not?|speech|TAD|M|True
125|LINCOLN|"Willie's gone. Three years now.
He's gone."|speech|LINCOLN|M|True
126||Lincoln carries Tad out of the room, closing the door.|stage direction|||
127||EXT. OUTSIDE THE TREASURY DEPARTMENT, WASHINGTON - MORNING|location|||
128||"A new flagpole is being dedicated. Lincoln, in a black
overcoat and his stovepipe hat, and Treasury Secretary
WILLIAM FESSENDEN, 59, stand by the pole. They face an
audience of officials, clerks, dignitaries, wives, soldiers.
A Marine band finishes a jaunty instrumental rendition of ""We
Are Coming Father Abra'am."""|stage direction|||
129|LINCOLN|12.|speech|LINCOLN|M|True
130||"Two soldiers fasten a flag to the halyards. Lincoln moves
into place; as the crowd applauds, he takes a sheet of paper
from inside his hat and glances at it. Then he looks up."|stage direction|||
131|LINCOLN|"The part assigned to me is to raise
the flag, which, if there be no
fault in the machinery, I will do,
and when up, it will be for the
people to keep it up."|speech|LINCOLN|M|True
132||He puts the paper away. The audience waits, expecting more.|stage direction|||
133|LINCOLN (CONT'D)|That's my speech.|speech|LINCOLN|M|True
134||"He smiles at them. They applaud, some laughing. As Lincoln
turns the crank, hoisting the flag, a solo trumpet plays ""We
Are Coming Father Abra'am"" and the audience joins in. Among
them, Secretary of State WILLIAM SEWARD, 64, in a thick,
exquisite winter coat and hat, and Lincoln's dapper assistant
secretary, JOHN HAY, 27. Seward looks pleased."|stage direction|||
135|AUDIENCE|"""We are coming, Father Abra'am,
three hundred thousand more,
From Mississippi's winding stream
and from New England's shore...""
We leave our plows and workshops,
our wives and children dear,
With hearts too full for utterance,
With but a silent tear.
We're coming Father Abra'am..."""|speech|AUDIENCE|?|
136||EXT. A CARRIAGE, PENNSYLVANIA AVENUE, WASHINGTON - MORNING|location|||
137||"In a four-door carriage, top down, Seward sits opposite
Lincoln. Hay, next to Seward, organizes papers in a portfolio
on his lap."|stage direction|||
138|SEWARD|"Even if every Republican in the
House votes yes - far from
guaranteed, since when has our
party unanimously supported
anything? - but say all our fellow
Republicans vote for it. We'd still
be twenty votes short."|speech|SEWARD|M|True
139|LINCOLN|"Only twenty.
13."|speech|LINCOLN|M|True
140|SEWARD|Only twenty!|speech|SEWARD|M|True
141|LINCOLN|We can find twenty votes.|speech|LINCOLN|M|True
142|SEWARD|"Twenty House Democrats who'll vote
to abolish slavery! In my opinion -"|speech|SEWARD|M|True
143|LINCOLN|To which I always listen.|speech|LINCOLN|M|True
144|SEWARD|Or pretend to.|speech|SEWARD|M|True
145|LINCOLN|With all three of my ears.|speech|LINCOLN|M|True
146|SEWARD|"We'll win the war soon - It's
inevitable, isn't it?"|speech|SEWARD|M|True
147|LINCOLN|Ain't won yit.|speech|LINCOLN|M|True
148|SEWARD|"You'll begin your second term with
semi-divine stature. Imagine the
possibilities peace will bring!
Why tarnish your invaluable luster
with a battle in the House? It's a
rats' nest in there, the same gang
of talentless hicks and hacks that
rejected the amendment ten months
back. We'll lose."|speech|SEWARD|M|True
149||Lincoln smiles.|stage direction|||
150|LINCOLN|I like our chances now.|speech|LINCOLN|M|True
151||INT. LINCOLN'S OFFICE, THE WHITE HOUSE - MORNING|location|||
152||"Lincoln is at his desk, Hay feeding him documents to read and
sign. Seward warms himself by the fireplace, holding a
brandy."|stage direction|||
153|SEWARD|"Consider the obstacles that we'd
face. The aforementioned two-thirds
majority needed to pass an
amendment: we have a Republican
14.
majority, but barely more than
fifty percent -"|speech|SEWARD|M|True
154|LINCOLN|Fifty-six.|speech|LINCOLN|M|True
155|SEWARD|"We need Democratic support. There's
none to be had."|speech|SEWARD|M|True
156|LINCOLN|"Since the House last voted on the
amendment there's been an election.
Sixty-four Democrats lost their
House seats in November. That's
sixty-four Democrats looking for
work come March."|speech|LINCOLN|M|True
157||I know, but that's - They don't need to worry|stage direction|||
158|SEWARD LINCOLN|"about re-election, they can
vote however it suits `em."|speech|SEWARD LINCOLN|?|
159||There's a knock at the office door.|stage direction|||
160||"But we can't, um, buy the (to Hay:)
vote for the amendment. It's Might as well let `em in.
too important."|stage direction|||
161|LINCOLN (CONT'D)|"I said nothing of buying anything.
We need twenty votes was all I
said. Start of my second term,
plenty of positions to fill."|speech|LINCOLN|M|True
162||"Hay opens the door to the outer office, admitting the sound
of a sizable crowd. JOHN NICOLAY, 33, Lincoln's rather severe
German-born senior secretary, ushers in MR. JOLLY, mid-40s,
mud-spattered coat, hat in hands, followed by MRS. JOLLY,
similarly road-worn, holding a suitcase. Lincoln stands."|stage direction|||
163|JOHN NICOLAY|"Mr. President, may I present Mr.
and Mrs. Jolly who've come from
Missouri to -
MR. JOLLY
From Jeff City, President."|speech|JOHN NICOLAY|?|True
164||Lincoln shakes Mr. Jolly's hand. Mrs. Jolly curtseys.|stage direction|||
165|JOHN NICOLAY|15.|speech|JOHN NICOLAY|?|True
166|LINCOLN|"Mr. Jolly. Ma'am. This by the
fire's Secretary of State Seward."|speech|LINCOLN|M|True
167||Seward nods slightly as he lights a Cuban cigar.|stage direction|||
168|LINCOLN (CONT'D)|Jeff City.|speech|LINCOLN|M|True
169||"Lincoln looks at the Jollys. They are worried and a little
awed."|stage direction|||
170|LINCOLN (CONT'D)|"I heard tell once of a Jefferson
City lawyer who had a parrot that'd
wake him each morning crying out,
""Today is the day the world shall
end, as scripture has foretold.""
And one day the lawyer shot him for
the sake of peace and quiet, I
presume, thus fulfilling, for the
bird at least, its prophecy!"|speech|LINCOLN|M|True
171||"Lincoln smiles. The Jollys don't get it. Mr. Jolly looks back
at Seward, who gestures for him to speak, then exhales a
plume of smoke."|stage direction|||
172|LINCOLN (CONT'D)|"MR. JOLLY
(launching into his"|speech|LINCOLN|M|True
173|PREPARED SPEECH:)|"They's only one tollbooth in Jeff
City, t' the southwest `n this man
Heinz Sauermagen from Rolla been in
illegal possession for near two
yar, since your man General
Schofield set him up there. But
President Monroe give that tollgate
to my granpap and Quincy Adams give
my pap a letter saying it's our'n
for keeps. Mrs. Jolly got the -
(to his wife:)
Show Mr. Lincoln the Quincy Adams
letter."|speech|||
174||"Mrs. Jolly opens the suitcase and begins to dig frantically
for the letter."|stage direction|||
175|LINCOLN|"That's unnecessary, Mrs. Jolly.
Just tell me what you want from
me."|speech|LINCOLN|M|True
176||Seward exhales more smoke.|stage direction|||
177|LINCOLN|16.|speech|LINCOLN|M|True
178||"Mr. Jolly starts coughing, while Mrs. Jolly tries to fan away
the cigar smoke with the Quincy Adams letter."|stage direction|||
179|LINCOLN|"MRS. JOLLY
Mr. Jolly's emphysema don't care
for cigars."|speech|LINCOLN|M|True
180|SEWARD|"Madame. Do you know about the
proposed Thirteenth Amendment to
the Constitution -
MRS. JOLLY
Yes sir, everybody knows of it. The
President favors it."|speech|SEWARD|M|True
181|SEWARD|"Do you?
MRS. JOLLY
We do."|speech|SEWARD|M|True
182|SEWARD|"You know that it abolishes slavery?
MRS. JOLLY
Yes sir. I know it."|speech|SEWARD|M|True
183|SEWARD|"And is that why you favor it?
MRS. JOLLY
What I favor's ending the war.
Once't we do away with slavery, the
rebs'll quit fighting, since
slavery's what they're fighting
for. Mr. Lincoln, you always says
so. With the amendment, slavery's
ended and they'll give up. The war
can finish then."|speech|SEWARD|M|True
184|SEWARD|"If the war finished first, before
we end slavery, would -
MRS. JOLLY
President Lincoln says the war
won't stop unless we finish slavery-"|speech|SEWARD|M|True
185|SEWARD|"But if it did. The South is
exhausted. If they run out of
bullets and men, would you still
17.
want your, uh - Who's your
representative?"|speech|SEWARD|M|True
186|LINCOLN|"Jeff City? That's, uh, Congressman
Burton?
MRS. JOLLY
""Beanpole"" Burton, I mean, Josiah
Burton, yes, sir!"|speech|LINCOLN|M|True
187|LINCOLN|"(to Mrs. Jolly:)
Republican. Undecided on the
question of the amendment, I
believe. Perhaps you could call on
him and inform him of your
enthusiasm.
MRS. JOLLY
Yeah..."|speech|LINCOLN|M|True
188|SEWARD|"Madam? If the rebels surrender next
week, would you, at the end of this
month, want Congressman Burton to
vote for the Thirteenth Amendment?"|speech|SEWARD|M|True
189||Mrs. Jolly is puzzled, and looks to Mr. Jolly. Then:|stage direction|||
190|SEWARD|"MRS. JOLLY
If that was how it was, no more war
and all, I reckon Mr. Jolly'd much
prefer not to have Congress pass
the amendment."|speech|SEWARD|M|True
191||Mr. Jolly nods. Seward glances at Lincoln, then turns back to|stage direction|||
192||THE JOLLYS:|location|||
193|SEWARD|And why's that?|speech|SEWARD|M|True
194||Mr. Jolly's surprised: the answer's so obvious.|stage direction|||
195|SEWARD|"MR. JOLLY
(in a hoarse voice:)
Niggers.
MRS. JOLLY
If he don't have to let some
Alabama coon come up to Missouri,
steal his chickens, and his job,
he'd much prefer that.
18."|speech|SEWARD|M|True
196||"Seward takes the letter from Mrs. Jolly and hands it to
Lincoln."|stage direction|||
197|SEWARD|"(to Lincoln, quietly:)
The people!
I begin to see why you're in such a
great hurry to put it through."|speech|SEWARD|M|True
198|LINCOLN|"(to Mr. Jolly:)
Would you let me study this letter,
sir, about the tollbooth? Come back
to me in the morning and we'll
consider what the law says."|speech|LINCOLN|M|True
199||Lincoln stands.|stage direction|||
200|LINCOLN (CONT'D)|"And be sure to visit ""Beanpole"" and
tell him that you support passage
of the Amendment. As a military
necessity."|speech|LINCOLN|M|True
201||The Jollys nod, skeptical now.|stage direction|||
202|NICOLAY|"(to the Jollys:)
Thank you."|speech|NICOLAY|M|
203||Nicolay escorts them out. Before he closes the door:|stage direction|||
204|LINCOLN|"Oh, Nicolay? When you have a
moment."|speech|LINCOLN|M|True
205||"Nicolay nods and steps into the anteroom, where dozens more
petitioners are waiting to speak with Lincoln. Hay confers
with the doorman. Seward closes the door behind them.
Lincoln kneels at the fireplace, stoking the fire. He puts
more wood in, then stands. Seward watches him, then:"|stage direction|||
206|SEWARD|"If procuring votes with offers of
employment is what you intend, I'll
fetch a friend from Albany who can
supply the skulking men gifted at
this kind of shady work. Spare me
the indignity of actually speaking
to Democrats. Spare you the
exposure and liability.
19."|speech|SEWARD|M|True
207||"There is a sharp knock on the closed door, followed by two
long ones."|stage direction|||
208|LINCOLN|"Pardon me, that's a distress
signal, which I am bound by solemn
oath to respond to."|speech|LINCOLN|M|True
209||Lincoln opens the door. Tad enters, cross.|stage direction|||
210|TAD|"Tom Pendel took away the glass
camera plates of slaves Mr. Gardner
sent over because Tom says mama
says they're too distressing, but-"|speech|TAD|M|True
211|LINCOLN|"You had nightmares all night,
mama's right to -"|speech|LINCOLN|M|True
212|TAD|"But I'll have worse nightmares if
you don't let me look at the plates
again!"|speech|TAD|M|True
213|LINCOLN|Perhaps.|speech|LINCOLN|M|True
214|SEWARD|"We can't afford a single defection
from anyone in our party...not even
a single Republican absent when
they vote. You know who you've got
to see."|speech|SEWARD|M|True
215||Nicolay enters. Lincoln turns to him.|stage direction|||
216|LINCOLN|"Send over to Blair House. Ask
Preston Blair can I call on him
around five o'clock."|speech|LINCOLN|M|True
217|SEWARD|(a shudder, a swallow of|speech|SEWARD|M|True
218|BRANDY:)|"God help you. God alone knows what
he'll ask you to give him."|speech|||
219||INT. THE LIBRARY, BLAIR HOUSE, WASHINGTON - EVENING|location|||
220||Lincoln's perched on the edge of an ottoman.|stage direction|||
221|BRANDY:)|20.|speech|||
222|LINCOLN|"If the Blairs tell `em to, no
Republican will balk at voting for
the amendment."|speech|LINCOLN|M|True
223||"The room is baronial. PRESTON BLAIR, patriarch of his wealthy
and powerful family, 72 years old, sits facing his son,
MONTGOMERY BLAIR, 50, whip-thin. A fire blazes in a massive
fireplace behind Monty. Preston's handsome, elegant daughter,
ELIZABETH BLAIR LEE, 45, sits across from Monty, next to Tad,
who's wearing a Union infantryman's uniform, a real musket by
his side."|stage direction|||
224|MONTGOMERY BLAIR|"No conservative Republican is what
you mean -"|speech|MONTGOMERY BLAIR|?|True
225|PRESTON BLAIR|"All Republicans ought to be
conservative, I founded this party -
in my own goddamned home - to be a
conservative antislavery party, not
a hobbyhorse for goddamned radical
abolitionists and -
ELIZABETH BLAIR LEE
Damp down the dyspepsia, daddy,
you'll frighten the child."|speech|PRESTON BLAIR|M|True
226|"MONTGOMERY BLAIR
(TO LINCOLN:)"|"You need us to keep the
conservative side of the party in
the traces while you diddle the
radicals and bundle up with
Thaddeus Stevens's gang. You need
our help."|speech|MONTGOMERY BLAIR|?|True
227|LINCOLN|Yes, sir, I do.|speech|LINCOLN|M|True
