|character|text|type|character_clean|gender|principal_character
107||21   EXT. PONDICHERRY CANAL, 1954 - DAY                           21|location|||
108||- The CANAL, and just beyond it, INDIAN PONDI.|unknown|||
109|ADULT PI (V.O.)|"A few blocks inland, there's a
canal; just beyond that is Indian
Pondicherry..."|speech|ADULT PI|?|True
110||"SC. 22 EXT. PONDICHERRY MUSLIM QUARTER, 1954 - DAY 22
- The MUSLIM QUARTER, women in head scarves pass men baking
flatbread over coals, the mosque in the background."|unknown|||
111|ADULT PI (V.O.)|"And the Muslim Quarter is just to
the West."|speech|ADULT PI|?|True
112||18   INT. PI'S HOME - CONTINUED                                   18|location|||
113|ADULT PI|"When the French handed Pondicherry
back to us in 1954, the town
decided that some sort of
commemoration was in order."|speech|ADULT PI|?|True
114||25   EXT. ZOO ENTRANCE, 1955 - DAY                                25|location|||
115||"The sign on the gate reads: ""JARDIN BOTANIQUE DE
PONDICHERRY."""|unknown|||
116|ADULT PI (V.O.)|"My father, who was a clever
businessman, came up with one."|speech|ADULT PI|?|True
117||11.|unknown|||
118|ADULT PI (V.O.) (CONT'D)|"He ran a hotel, and he got the idea
to open a zoo in the local
Botanical Gardens instead."|speech|ADULT PI|?|True
119||"Father oversees a SIGN PAINTER as the painter who adds the
words 'AND ZOO' to the sign."|unknown|||
120||26   EXT. THE NURSERY - CONTINUOUS                                26|location|||
121||"WOMEN WORKERS plant and dig in the Botanical Gardens nursery.
As MOTHER (refined - 20's) passes by, she admonishes a worker
who pulls up a sapling with too much force."|unknown|||
122|ADULT PI (V.O.)|"As it also happened, my mother was
a botanist in the Gardens. They
met, married, and a year later my
brother Ravi was born. I came two
years after that."|speech|ADULT PI|?|True
123||27   INT. PI'S HOME, OUTER ROOM, MONTREAL - DAY                   27|location|||
124|WRITER|It sounds magical, growing up in-|speech|WRITER|M|True
125||"The Writer stops, realizing that Pi's eyes are closed in
prayer. The Writer watches in awkward silence, his head
halfbowed."|unknown|||
126|ADULT PI|Amen. Let's eat.|speech|ADULT PI|?|True
127|WRITER|I didn't know Hindus said 'amen.'|speech|WRITER|M|True
128||(As he serves food:)|unknown|||
129|ADULT PI|Catholic Hindus do.|speech|ADULT PI|?|True
130|WRITER|Catholic Hindus?|speech|WRITER|M|True
131|ADULT PI|"We get to feel guilty before
hundreds of gods instead of just
one."|speech|ADULT PI|?|True
132|WRITER|But you're a Hindu first?|speech|WRITER|M|True
133||12.|unknown|||
134|PI|"None of us knows God    until someone
introduces us. I was    first
introduced to God as    a Hindu. There
are 330 million gods    in the Hindu
religion - how can I    not come to
know a few of them?"|speech|PI|M|True
135||28   EXT. OUTSIDE THE PATEL HOME, 1966 - NIGHT                 28|location|||
136||"YOUNG PI (5) and Ravi listen to Mother quietly singing a
gentle tune as she kneels before their home, using rice
powder to draw a Kolam pattern - a geometric design meant to
bring the home prosperity."|unknown|||
137|PI (V.O.)|I met Krishna first...|speech|PI|M|True
138|MOTHER (V.O., IN TAMIL)|"Yashoda once accused baby Krishna
of eating dirt: ""Tut, tut, you
naughty boy - you shouldn't do
that..."""|speech|MOTHER|M|True
139||29   INT. PI'S BEDROOM, 1966 - NIGHT                           29|location|||
140||"It is raining outside. Pan from the window; Mother lies in
bed with Pi as they continue sharing this story for the
thousandth time. Mother's voice plays over (Note: they speak
in Tamil throughout the following dialogue):"|unknown|||
141|PI|...But he didn't!|speech|PI|M|True
142|MOTHER|"That's what he told her. ""I didn't
eat dirt!"" ""No? Well, then open
your mouth."" So Krishna opened his
mouth."|speech|MOTHER|M|True
143||Pi opens his mouth in imitation.|unknown|||
144|MOTHER (TAMIL) (CONT'D)|And what do you think Yashoda saw?|speech|MOTHER|M|True
145|PI (TAMIL)|What?|speech|PI|M|True
146|MOTHER (TAMIL)|"She saw in Krishna's mouth the
whole entire universe."|speech|MOTHER|M|True
147||13.|unknown|||
148||30   PI AND RAVI'S BEDROOM, 1966 - NIGHT                          30|location|||
149||"Pi has made a tent of his blanket, a flashlight glowing
beneath the covers. In his tent, Pi flips through the pages
of a Hindu comic book, enthralled by the story of Krishna...
The panels of the comic book show Krishna's mouth falling
open, revealing stars and planets, the universe unfolding in
wondrous detail."|unknown|||
150||34   PONDI TEMPLE COURTYARD, 1966 - NIGHT                         34|location|||
151||"A tank ceremony is about to begin. The tank is a square
reservoir the size of a soccer field; Pi's family sits among
the crowd on the steps that lead down to the water."|unknown|||
152|ADULT PI (V.O.)|"The gods were my superheroes
growing up. Hanuman, the monkey
god, lifting an entire mountain to
save his friend Lakshmana. Ganesh,
the elephantheaded, risking his
life to defend the honor of his
mother Parvati. Vishnu, the Supreme
Soul, the source of all things.
Vishnu sleeps, floating on the
shoreless cosmic ocean and we are
the stuff of his dreaming."|speech|ADULT PI|?|True
153||(With quiet sincerity.)|unknown|||
154|FATHER|"Spectacle. Don't let the stories
and pretty lights fool you, boys.
Religion is darkness."|speech|FATHER|M|True
155|ADULT PI (V.O.)|"My dear 'Appa' believed himself
part of the 'new India.' As a
child, he'd had polio; he used to
lie in bed, wracked with pain,
wondering where God was. In the
end, God didn't save him; Western
medicine did."|speech|ADULT PI|?|True
156||"Below, Mother watches the ceremony, lost in contemplation.
14."|unknown|||
157|ADULT PI (V.O.)|"My 'Amma' went to college and
thought her family was part of the
'new India' as well - until her
parents cut her off because they
thought she was marrying beneath
her. Her religion was the only link
she had to her past."|speech|ADULT PI|?|True
158||36   EXT. MUNNAR TEA FIELDS, 1973 - DAY                           36|location|||
159||Rocky mountaintops jut up through a sea of clouds and mist.|unknown|||
160|ADULT PI (V.O.)|"I met Christ in the mountains when
I was 12. We were visiting
relatives, tea growers in Munnar.
It was our third day there; Ravi
and I were terribly bored."|speech|ADULT PI|?|True
161||Ravi walks up to Pi, coins in hand, and whispers.|unknown|||
162|RAVI (14)|"Challenge. I'll give you two
rupees. Run into that church and
drink the Holy water."|speech|RAVI|M|True
163||37   INT. CATHOLIC CHURCH, 1973 - DAY                             37|location|||
164||"Pi leans down to the font beside the door and drinks. He's
about to leave again when he notices the stations of the
cross depicted on plaques that encircle the church."|unknown|||
165|PRIEST|"You must be thirsty. Here, I
brought you this."|speech|PRIEST|M|
166||"Not knowing what else to do, Pi takes the glass and drinks.
An awkward pause as he searches for something - anything - to
say. He finally points up to one of the paintings."|unknown|||
167|PI|"Why would a god do that? Why would
he send his own son to suffer for
the sins of ordinary people?"|speech|PI|M|True
168||The Priest smiles down upon Pi.|unknown|||
169|PRIEST|"Because He loves us. God made
Himself approachable to us - human -
so we could understand Him."|speech|PRIEST|M|
170||15.|unknown|||
171|PRIEST (CONT'D)|"We can't understand God in all His
perfection, but we can understand
God's son and His suffering as we
would a brother's."|speech|PRIEST|M|
172||38   INT. PI'S DINING ROOM, MONTREAL - INTERCUT/CONTINUOUS      38|location|||
173|ADULT PI|"That made no sense. Sacrificing the
innocent to atone for the sins of
the guilty? What kind of love is
that?"|speech|ADULT PI|?|True
174||39   EXT. PLANTATION HOME, MUNNAR, 1973 - DAY                   39|location|||
175||"Ravi and other kids play cricket. Pi sits by a stream, lost
in thought."|unknown|||
176|ADULT PI (V.O.)|"But this Son - I couldn't get Him
out of my head."|speech|ADULT PI|?|True
177||41   INT. CATHOLIC CHURCH, MUNNAR, 1973 - DAY 41                41|location|||
178||Pi stands quizzing the priest near the altar.|unknown|||
179|PI|"If God is so perfect and we're not,
why would He want to create all
this? Why does He need us at all?"|speech|PI|M|True
180||PRIEST|unknown|||
181|PI|"All you have to know is that He
loves us. ""God so loved the world
that He gave His only Son."" This
Son taught us to love one
another..."|speech|PI|M|True
182||The priest's words continue as Pi leans in, listening.|unknown|||
183|ADULT PI (V.O.)|"The more I listened to the priest,
the more I came to like this Son of
God."|speech|ADULT PI|?|True
184||42   INT. PI'S BEDROOM, 1973 - DAY                              42|location|||
185||"Pi kneels, smiling, in an attitude of worship.
16.
PI
Thank you, Vishnu, for introducing
me to Christ.
ADULT PI (V.O.)
I came to faith through Hinduism
and I found God's love through
Christ, but God wasn't finished
with me yet."|unknown|||
186||43    EXT. MUSLIM QUARTER, 1973 - DAY                             43|location|||
187||"As Pi wanders through the Muslim Quarter, the call to prayer
plays out over a loudspeaker affixed to the nearby mosque. Pi
watches as people pray."|stage direction|||
188||"ADULT PI (V.O.)
God works in mysterious ways - and
so it was He introduced Himself
again, this time by the name of
Allah."|unknown|||
189||"Pi crosses inquisitively up the few steps of a mosque in the
Muslim quarter, looking inside, where dozens of the FAITHFUL
are lined up row upon row, praying."|stage direction|||
190||A43   EXT. PONDICHERRY MOSQUE, 1973 - DAY                         A43|location|||
191||"The speaker on top of the mosque plays the Muslim call to
prayer."|stage direction|||
192||44    INT. PI FAMILY HOME, 1973 - DAY                             44|location|||
193||"Pi is out in front of the house kneeling on a prayer mat,
repeating a prayer. Father passes by with friends. He stops
to watch Pi."|stage direction|||
194||45    INT. FAMILY KITCHEN/DINING ROOM, 1973 - DUSK                45|location|||
195||"Father sits at the dinner table with his family. The servant
offers a dish of lamb to Father only. Father pops a bite into
his mouth, savoring it."|stage direction|||
196||"FATHER
This lamb is exquisite - it's best
dish on the table. You are all
missing out..."|unknown|||
197||As he chews, Father notices Pi completing a blessing.|stage direction|||
198||"17.
FATHER (CONT'D)"|unknown|||
199||"You only need to convert to three
more religions, Piscine, and you
will spend your life on holiday."|location|||
200||"RAVI
(Laughing:)"|unknown|||
201||"Are you going to Mecca this year,
Swami Jesus? Or to Rome, for your
coronation as Pope Pi-us?"|location|||
202||MOTHER|unknown|||
203||"You stay out of this, Ravi. Just as
you like cricket, Pi has his own
interests."|location|||
204||FATHER|unknown|||
205||"No Gita, Ravi has a point, no? You
cannot follow three different
religions at the same time,
Piscine."|location|||
206||PI|unknown|||
207||Why not?|location|||
208||FATHER|unknown|||
209||"Because believing in everything at
the same time is the same as not
believing in anything at all."|location|||
210||MOTHER|unknown|||
211||"He's young Santosh - he's still
finding his way."|location|||
212||FATHER|unknown|||
213||"And how can he find his way if he
does not choose a path?"|location|||
214||(To Pi:)|unknown|||
215||"Listen: instead of leaping from one
religion to the next, why not start
with reason? In a few hundred
years, science has taken us farther
in understanding the universe than
religion has in ten thousand."|location|||
216||MOTHER|unknown|||
217||"That is true. Your father is right.
Science can teach us more about
what's out there -"|location|||
218||"(With a hand to her
heart:)"|unknown|||
219||"- but not what is in here. Art,
music, literature - they all spring
from our faith."|location|||
220||"18.
FATHER
Some eat meat, some eat vegetable.
I do not expect us all to agree
about everything. But I would much
rather have you believe in
something I don't agree with than
to accept everything blindly. And
that begins with thinking
rationally. Do you understand?
Pi nods.
FATHER (CONT'D)
Good.
Pause.
PI
I would like to be baptized.
Father and Mother react. Ravi stifles a laugh."|unknown|||
221||46   EXT. PI'S STREET - DAY                                    46|location|||
222||"Pi walks down the front steps of his row house, stretching
and rubbing his belly at the end of a good meal. The writer
follows.
WRITER
So you're a Christian and a Muslim?
ADULT PI
And a Hindu, of course.
WRITER
And a Jew, I suppose?
ADULT PI
Oh, well, I do teach a course on
the Kabbalah at the University. And
why not? Faith is a house with many
rooms.
WRITER
But no room for doubt?
ADULT PI
Plenty. On every floor. Doubt is
useful. It keeps faith a living
thing. After all, you can't know
the strength of your faith until
it's been tested.
19."|unknown|||
223||47   INT. THE TIGER FEEDING AREA, 1973, PART 1   - DAY            47|location|||
224||"Pi (12) and Ravi (14) cross into a drab cement enclosure
behind the tiger exhibit. A hallway with closed gates at both
ends leads out to the exhibit."|unknown|||
225|RAVI|"Where's Selvam? We shouldn't be in
here without him."|speech|RAVI|M|True
226|PI|"Stop worrying. I have seen him do
this a thousand times. I want to
meet our new tiger."|speech|PI|M|True
227||He drops meat on the floor by the bars.|unknown|||
228|RAVI|Pi!...|speech|RAVI|M|True
229|PI|Hello! Richard Parker!|speech|PI|M|True
230||48   EXT. MONTREAL STREET - DAY                                   48|location|||
231||"Pi and the writer walk along a Montreal street. The Writer
stares at Pi, bewildered."|unknown|||
232|WRITER|"A tiger? Richard Parker was a
tiger?"|speech|WRITER|M|True
233|ADULT PI|"He got his name through a clerical
error. A hunter caught him drinking
from a stream when he was a cub and
named him Thirsty. When Thirsty got
too big, the hunter sold him to our
zoo - but the names got switched on
the paperwork. The hunter was
listed as Thirsty and tiger was
called Richard Parker. We laughed
about it and the name stuck."|speech|ADULT PI|?|True
234||47   EXT. THE TIGER FEEDING AREA, PART TWO 1973 - DAY             47|location|||
235|RAVI|"Let's go. Before we get into
trouble."|speech|RAVI|M|True
236|PI|I want to see him close up.|speech|PI|M|True
237||"20.
RAVI
You're not a zoo keeper. Come on!"|unknown|||
238||"An adolescent BENGAL TIGER appears at the other end of thE
hall. Ravi bolts, running out of the feeding area. Pi is
enchanted."|location|||
239||PI|unknown|||
240|PI|(offering meat)|speech|PI|M|True
241||"That's it, Richard Parker. It's for
you."|unknown|||
242||"Pi holds the lamb through the bars, The tiger walks slowly
down the hallway, regarding Pi with a detached curiosity, as
unthreatening in his manner as a large housecat. Pi begins
trembling from sheer excitement.
He doesn't hear the approach of uneven footsteps - Father
appears, followed by Ravi. Just as Richard Parker approaches
the offering."|location|||
243||"FATHER
No!!!"|unknown|||
244||"Father yanks Pi violently away from the cage, wrenching Pi's
hand through the bars. Richard Parker, startled, raises his
head, hissing. He turns and bounds back out through the gate
at the other end of the hallway, disappearing into the
exhibit area. Father spins Pi around and shoves him against
the wall."|location|||
245||"FATHER (CONT'D)
What are you thinking?! Are you out
of your mind? Who gave you
permission to come back here? You
have just ignored everything I have
ever taught you!
PI
I just wanted to say 'Hello' to
him.
FATHER
You think that tiger is your
friend. He is an animal, not a
playmate!
PI
Animals have souls. I've seen it in
their eyes."|unknown|||
246||Father turns to Ravi, who stands by the gate.|location|||
247||"21.
FATHER
Find Selvam!"|unknown|||
248||"50 EXT. THE FEEDING CAGES, 1973 - A SHORT TIME LATER 50
Father, Pi and Ravi watch as Selvam carries a goat into the
feeding area."|location|||
249||SELVAM|unknown|||
250|PI|(In Tamil:)|speech|PI|M|True
251||"You're sure, Mr. Patel? Pi's just a
kid.
FATHER
(In Tamil:)
Do it. Go ahead."|unknown|||
252||"Selvam sets the goat down and ties a piece of rope around the
animal's neck."|location|||
253||"FATHER (CONT'D)
(To the boys:)
Animals don't think like we do;
people who forget that get
themselves killed. That tiger is
not your friend. When you look into
his eyes, you are seeing your own
emotions reflected back at you -
nothing else."|unknown|||
254||"Selvam ties the goat to the bars at the gate area where Pi
had been about to feed Richard Parker."|location|||
255||"RAVI
(Quietly, to Pi:)
Don't be stupid! Say you're sorry."|unknown|||
256||"Mother arrives at the gate with a WOMAN WORKER and rushes to
Pi's side."|location|||
257||"MOTHER
What have you done, Piscine? You
know what your father said about
coming back here.
PI
I'm sorry. I was..."|unknown|||
258||Mother turns to Father, quietly - referring to the goat:|location|||
259||"MOTHER
What are you thinking?
22."|unknown|||
260|FATHER|"This is between a father and his
sons."|speech|FATHER|M|True
261||(In Tamil:)|unknown|||
262|FATHER|Selvam, the gate.|speech|FATHER|M|True
263|MOTHER|"He said he's sorry. You want to
scar them for life?"|speech|MOTHER|M|True
264|FATHER|"Scar them? That boy almost lost his
arm!"|speech|FATHER|M|True
265|MOTHER|But he's still a boy!|speech|MOTHER|M|True
266|FATHER|"He will be a man sooner than you
think, and this is a lesson I do
not want them ever to forget."|speech|FATHER|M|True
267||(Turning to Selvam:)|unknown|||
268|FATHER|Selvam.|speech|FATHER|M|True
269||"Selvam opens the far gate. Richard Parker re-enters the
hallway. He sees the goat and slinks forward, lowering his
body, his ears flattening against his skull. The goat
freezes. Everyone watches in silence, transfixed by the
intensity of the tiger. Pi watches the animal spirit glowing
up within Richard Parker's eyes as instinct takes over.
In a sudden, single burst, Richard Parker bolts the length of
the hallway, claws reaching out through the bars of the cage
toward the goat.
We don't see what happens next - but the family does.
ON THE CAGE: Only a few seconds have passed, but Richard
Parker has already turned to go back into his enclosure, the
lifeless goat in his mouth. The family watches - Father is
impassive, Ravi traumatized; mother wraps her arms around Pi."|unknown|||
270||52   INT. PI AND RAVI'S BEDROOM, 1976 - MORNING                52|location|||
