|character|text|type
228|CROUPIER|"It's not your roll sir. SIR! It's not
your roll. Call security."|speech
229||Chris has taken the dice.|stage direction
230|CHRIS|"Put your bets down on the pass line.
These dice are comin up seven."|speech
231|JIMMY|Chris, why don't we just let it go?|speech
232|CHRIS|"No, we gonna let it ride Jimmy. The
dice are comin up seven."|speech
233|CROUPIER|It's not your roll sir.|speech
234||Chris rolls the dice and sure enough it's a seven.|stage direction
235|COMMISSIONER|No folks, no payout.|speech
236|CHRIS|"(To croupier) Why don't you just take
care of that bet and we're even."|speech
237|CROUPIER|"Well I would but it wasn't a legitimate
bet, you're not the shooter. It's not
your (Chris shoves him) ROLL sir."|speech
238|SECURITY GUY|Is there a problem?|speech
239|CHRIS|"Yea, the problem is your dice are loaded.
Does your boss know about this? Just
gimme my money."|speech
240||"The security guy grabs Chris around the neck. Chris elbows him
and throws him onto the table. The croupier takes a fighting
stance. Jimmy taps Chris on the shoulder."|stage direction
241|JIMMY|Come on, let's go! let's go!|speech
242||"More security men appear, one of them knocks Jimmy out. A whole
fight breaks out, Ray gets knocked out. Chris beats off several
security men before taking an electric shock to the neck and
a baton to the face. Chris wakes up on a table under a light."|stage direction
243|BAD GUY 1|"(Sees the tag around Chris' neck) Special
forces? I'll take that."|speech
244||Chris grabs him by the neck but they beat him down again.|stage direction
245|BAD GUY 2|What are you doin?|speech
246|BAD GUY 1|"(Has a scalpel in his hand) Special
forces... special treatment."|speech
247||He rips open Chris' shirt.|stage direction
248|BAD GUY 2|This guy knows Hamilton!|speech
249||A struggle ensues and Chris' chest is cut up.|stage direction
250||EXT. A BRIDGE|location
251||"We see Chris is crawling, badly hurt. A truck stops directly
in front of him. Chris passes out again."|stage direction
252||INT. HOSPITAL|location
253|DOCHRIS|"(To Chris' family) Folks, he's pretty
banged up, inside and out. Whoever did
this left him for dead. A lesser man
wouldn't have survived."|speech
254|SHERIFF WATKINS|"I'm gonna need a statement from him
Doctor."|speech
255|DOCHRIS|He's in no condition to give you one.|speech
256|SHERIFF WATKINS|"I'll also need a copy of your write-up
along with toxicoloy, blood alcohol
level and so on."|speech
257|MICHELLE|What are you talkin about Stan?|speech
258|SHERIFF WATKINS|I'm just tryin to get some facts here.|speech
259|MICHELLE|"Oh come on you need to be out arresting
whoever tried to kill my brother not
testing his BLOOD."|speech
260|SHERIFF WATKINS|"I'm just doing my job Michelle. Ok?
I understand how you feel. But we still
don't know yet who started all of this."|speech
261|CONNIE|Well it wasn't Chris.|speech
262|DAD|Just find out who did this to him Stan.|speech
263|SHERIFF WATKINS|"I'll do my best Mr Vaughn. I really
will. In the meantime I have to file
a full report. You lemme know when I
can talk to him."|speech
264||The doctor nods.|stage direction
265|SHERIFF WATKINS|Thank you.|speech
266|DOCHRIS|He's gonna be fine Michelle.|speech
267|MICHELLE|Thanks.|speech
268||INT. HOSPITAL WARD|location
269||Ray goes into a room and takes a big bunch of flowers from there.|stage direction
270|NURSE|BEAUTIFUL flowers!|speech
271|RAY|Thank you, they're for my best friend.|speech
272||INT. CHRIS HOSPITAL BED|location
273|RAY|"Hey sarge, so much for our VIP... status.
Don't they teach you any fighting skills
in the army."|speech
274|CHRIS|How did you do?|speech
275|RAY|"Not good. But I tell you, that guy was
feelin me this morning."|speech
276||Chris begins to laugh but is in pain.|stage direction
277|RAY|You okay?|speech
278|CHRIS|Some homecoming hey.|speech
279|RAY|"I don't know if you've noticed but this
aint exactly home any more."|speech
280||EXT. FAMILY HOUSE|location
281||"Chris has returned home. He's still in bad shape and his parents
help him out of the car. He insists on taking the steps by himself."|stage direction
282|PETE|There's some old crutches in the garage.|speech
283||Chris laughs.|stage direction
284||INT. LOUNGE|location
285||"A montage ensues with Chris on the couch, sometimes with Ray,
other times with Pete. Chris is recovering, and is exercising
by the end of it."|stage direction
286||INT. GARAGE|location
287||"Chris pulls the cover off an old truck. He smiles and gets in.
He starts the engine."|stage direction
288|DAD|Changed the plugs a while back.|speech
289|CHRIS|Appreciate that Dad.|speech
290|DAD|"I might've had serious issues with your
career choice but just didn't seem fair
to take it out on an innocent truck.
Where you headin?"|speech
291|CHRIS|"I was goin into town to get some supplies.
Wanna come?"|speech
292|DAD|Let's go.|speech
293||INT. CAR|location
294|DAD|"Ya whole life, all you wanted to do
was get outta here. What made you come
back."|speech
295|CHRIS|"You gonna think I'm crazy. I been thinking
about the mill. When I was a kid goin
to visit you at work, the smell of that
fresh-cut cedar. You remember that smell."|speech
296|DAD|"Mmm I remember a lotta nice things before
the mill closed."|speech
297|CHRIS|"When did they go outta business? (Nods
to a closed supply store)."|speech
298|DAD|"Closed about six months ago. There's
a home depot about fifteen minutes up
the road."|speech
299|CHRIS|And that? (Nods to an adult XXX shop)|speech
300|DAD|Don't ask.|speech
301||They laugh.|stage direction
302||EXT. OUTSIDE THE HOUSE|location
303||Jay pulls up in his car.|stage direction
304|JAY|Hey. First of all I wanna say thanks.|speech
305|CHRIS|For what?|speech
306|JAY|"He's been fired, and his gaming permit's
been pulled. I don't know how my security
cameras didn't catch that."|speech
307||"Jay starts to help Chris taking wood off the truck but Chris
throws it back on."|stage direction
308|CHRIS|"They miss a lot at your place don't
they Jay."|speech
309|JAY|Look Chris I hate seein ya like this.|speech
310|CHRIS|Your boys did it.|speech
311|JAY|"Wait wait... so they got a little rough,
they were a bit edgy. Understandably.
You don't know what kind of assholes
they have to put up with on a daily
basis. Look, they've been reprimanded.
They say you went nuts man. I'm sorry.
I know the proper term vets use is post
traumatic stress."|speech
312|CHRIS|What the fuck are you talking about?|speech
313|JAY|"Whatever it was, you tore my place apart
and it wasn't easy for me to get my
guys agree not to press charges. Look
Chris, if you had a problem... shouldn't
you have come to me? Look, I wanna bring
you inside. Chris I wanna make you head
of security. Whaddya say?"|speech
314|CHRIS|No.|speech
315|JAY|"Ah well. I guess you probably need time
to think about it. This is for you.
It's a little something to help you
get... Y'know.."|speech
316||"He puts down an envelope with money in it. Chris gives it back
to him."|stage direction
317|JAY|"Come on man, don't be like that. I came
all the way out here to your house just
to see you get back on your feet."|speech
318|CHRIS|I'm goin to the sheriff.|speech
319|JAY|"I'm sorry you feel that way. I'll see
ya round Chris."|speech
320||INT. POLICE STATION|location
321|CHRIS|Excuse me.|speech
322||An officer is on the phone ignoring him.|stage direction
323|CHRIS|Excuse me.|speech
324||The sheriff comes out.|stage direction
325|SHERIFF WATKINS|"Well hey Chris. Good to see you up and
about, you're lookin spiffy."|speech
326|CHRIS|I'm here to press charges.|speech
327|SHERIFF WATKINS|"Well this isn't about that incident
at the casino a while back is it?"|speech
328|CHRIS|Yea, it is.|speech
329|SHERIFF WATKINS|Cause that matter's closed.|speech
330|CHRIS|Did you look into it?|speech
331|SHERIFF WATKINS|"They did an internal investigation.
That's good enough for me."|speech
332|CHRIS|An internal investigation.|speech
333|SHERIFF WATKINS|"Chris, I know you're familiar with the
term 'no fly zone'. Hmm? Cause that's
what the casino is. Since the mill closed
down that casino is the main source
of revenue in this town. So, case closed
basically. I'll see ya."|speech
334|CHRIS|I'm not gonna let this stand.|speech
335|SHERIFF WATKINS|Excuse me? What did you say to me?|speech
336|CHRIS|I said I'm not gonna let this stand.|speech
337|SHERIFF WATKINS|"You're lucky to be alive right now,
that's all you need to be concentrating
on. This is my town ok, I'm the sheriff
here. I'll tell you what will stand,
not the other way around. Now please
get out of my building."|speech
338||INT. FAMILY HOUSE|location
339||Deni is at the door.|stage direction
340|DENI|Hey.|speech
341|CHRIS|Hey.|speech
342|DENI|This belongs to you.|speech
343||She hands him a leather jacket.|stage direction
344|CHRIS|"I appreciate that, I thought this was
history."|speech
345|DENI|Coulda left it in the trash but I...|speech
346|CONNIE|Deni? Nice to see you dear.|speech
347|DENI|Hi Mrs Vaughn.|speech
348|CHRIS|"Can I talk to you outside for a second.
Mom I'll be right back."|speech
349||EXT. OUTSIDE THE HOUSE|location
350|DENI|How you been?|speech
351|CHRIS|Been better.|speech
352|DENI|Talked to the sheriff yet?|speech
353|CHRIS|"Well I went down to the police station
and I talked to somebody with a badge.
Sure as hell didn't seem like much of
a sheriff."|speech
354|DENI|"He's up for re-election you know. Maybe
you could take his job."|speech
355|CHRIS|Somebody ought to. How about you?|speech
356|DENI|"Sunshine and pine trees. Been readin
these books, teach you how to cultivate
happiness. Books on the future, go with
the flow, that sorta thing."|speech
357|CHRIS|Is it workin?|speech
358|DENI|I have my moments.|speech
359|CHRIS|So the casino huh?|speech
360|DENI|Yep. Been there almost a year.|speech
361|CHRIS|Treatin you good?|speech
362|DENI|Lot better than it treated you.|speech
363|CHRIS|"I like that. Jay Hamilton's done well
for himself hasn't he."|speech
364|DENI|Yea, he's a real go-getter that one.|speech
365|CHRIS|Must be. I heard he got you.|speech
366|DENI|"Lasted about 8 minutes, a long long
time ago."|speech
367|CHRIS|You still work for him though.|speech
368|DENI|Rent's gotta be paid Chris.|speech
369|CHRIS|Suppose so.|speech
370|DENI|Hope to see you around.|speech
371|CHRIS|Do you?|speech
372||She begins to drive off.|stage direction
373|CHRIS|Thanks for the jacket.|speech
374||She toots the horn as she goes.|stage direction
375||INT. FAMILY HOUSE|location
376||Connie is on the phone.|stage direction
377|CONNIE|And where is he?|speech
378||EXT. OUTSIDE SOME GARAGE|location
379||"The Vaughn's truck pulls up at speed. They enter a garage, Pete
is on a stretcher."|stage direction
380|MICHELLE|"It's ok mom he's stabilised. (To Chris)
It was close. Crystal Meth."|speech
381|PETE|I'm sorry. I never did it before.|speech
382|KID|"It's true. We mighta kinda pushed him
into it."|speech
383||Chris approaches the kid.|stage direction
384|CHRIS|Where'd you get the drugs?|speech
385|KID|I'm not really sure...|speech
386|CHRIS|Stop. Where?|speech
387|KID|"From the security guys workin at the
casino."|speech
388||Chris gets into his truck.|stage direction
389|CONNIE|Chris, wait. Call the police.|speech
390|CHRIS|No, that won't do any good.|speech
391||Chris speeds off. He pulls up at their home and enters the garage.|stage direction
392|DAD|Is Pete ok?|speech
393|CHRIS|He'll be fine.|speech
394||Chris is searching about and forces open a cupboard.|stage direction
395|DAD|What are you doin?|speech
396||Chris pulls out a shotgun and loads it.|stage direction
397|DAD|"Aw Chris not like this. Chris listen
to me. If you go outta here with that
gun, they're gonna.. ne... Chris!"|speech
398||"Chris drives to the casino, he cocks the shotgun but decides
to leave it in the truck. Instead he takes a piece of wood from
the back of his truck. He enters the casino with it. He smashes
a fruit machine. A guard comes up and Chris beats him. A fight
scene breaks out with Chris beating the guards and generally
trashing the place. He takes back his special forces dogtag from
the guard who stole it. Chris hurls his piece of wood at the
VIP lounge window, smashing it to pieces. Jay emerges from behind
it."|stage direction
399|JAY|"Guess that changes our relationship
a bit huh?"|speech
400||"Chris leaves. As he drives off in his truck, police cars appear
with sirens going. He pulls over."|stage direction
401|SHERIFF WATKINS|"You should NOT have come looking for
trouble. Keep your hands up, get out
of the vehicle now Chris! NOW!"|speech
402||INT. POLICE STATION ROOM|location
403|LAWYER|"I advise you to give this offer more
than a little serious thought. If you
go to trial you stand to do 18 years.
This is a sweet plea, normally they
wouldn't even put it on the table but
your military record can't be ignored.
Three months home arrest, some community
service. Pretty generous offer Chris."|speech
404|CHRIS|But I'd have to plead guilty.|speech
405|LAWYER|"Look at it from the other side. There's
over a dozen witnesses, none of em are
gonna paint a very flattering picture."|speech
406||We see a montage of casino workers badmouthing Chris.|stage direction
407|WORKER|He started bustin up the machines...|speech
408|GIRL|There was a gunshot..|speech
409|WORKER|Went crazy...|speech
410|GIRL|Complete psychopath.|speech
411|CHRIS|"They're only offering me this deal just
to keep me quiet."|speech
412|LAWYER|Well I still say you should take it.|speech
413|CHRIS|I wasn't wrong. And I won't say I was.|speech
414||INT. COURTROOM|location
415|CASINO GUARD|"Our job is to keep order. But there
was no chance of that. Me and my men
we were just tryin to control him. He
was highly trained, violent, very dangerous
person."|speech
416|PROSECUTOR|"So dangerous, so violent, so highly
trained that he despatched six of the
casino staff single handedly. His weapon
of choice a simple piece of cedar. Which
in his hand became a devastating force
with one aim, to hurt people, destroy
property."|speech
417|WORKER|"He went directly for everything. He
just came in and took over the place."|speech
418|PROSECUTOR|You said he broke your arm.|speech
419|WORKER|"Yea that's correct, my right forearm.
Both bones with a single shot. It was
crazy."|speech
420|CASINO GUARD 2|"You know, toss out a coupla drunks now
and then. Guys try to grope the girls,
but ah nothing with this sort of violence."|speech
421|PROSECUTOR|"Did he give you any kind of advanced
warning? A chance to defend yourself."|speech
422|CASINO GUARD 2|"We tussled, but he's a big guy. He was
on a mission. Besides, he seemed to
be too busy enjoying himself from what
I could see."|speech
423|PROSECUTOR|"So from what you saw, it seemed like
he had some kinda purpose?"|speech
424|CASINO GUARD 2|I think he had a point to prove yeah.|speech
425|WORKER|"I was emptyin machines when Mr Vaugh
came in and started swingin."|speech
426|GIRL|I was tryin to get outta there.|speech
427|JUDGE|"Mr Crow, you may present your client's
case."|speech
428|CHRIS|(To his lawyer) You're fired.|speech
429|CHRIS|"Your honor, I'd like to plead my own
case."|speech
430|JUDGE|"Order, order. Mr Vaughn, if you choose
to represent yourself and not be represented
by legal counsel you realise that you
can't then claim a mistrial on that
basis."|speech
431|CHRIS|Yes I do.|speech
432|JUDGE|Very well Mr Vaughn.|speech
433|CHRIS|"I don't deny anything that was said
here today."|speech
434|JUDGE|"Does that mean you're changing your
plea to guilty?"|speech
435|CHRIS|"I'm not guilty of anything. Except standing
up for myself when the law wouldn't."|speech
436|OPPOSITION|"Objection. He's trying to introduce
prior events your honor."|speech
437|JUDGE|Sustained. Mr Vaughn stay on point.|speech
438|CHRIS|"I grew up in this town. People used
to walk tall in this town, they wouldn't
have traded the mill for a crooked casino."|speech
439|JUDGE|"Mr Vaughn we're not here to listen to
civic speeches."|speech
440|CHRIS|"And they wouldn't have stood around
while drugs were being sold to kids."|speech
441|OPPOSITION|Objection.|speech
442|JUDGE|"Sustained. Mr Vaughn you're close to
being held in contempt."|speech
443|CHRIS|"I was justified in what I did, and if
you acquit me of these charges I'm gonna
run for sheriff. And if elected, I'm
gonna fix this town."|speech
444|JUDGE|"Order, order. Mr Vaughn you are now
charged with contempt."|speech
445|CHRIS|"And I will make sure that THIS (He opens
his shirt revealing huge scarring) never
happens to anyone again without punishing
those who did it."|speech
446|JUDGE|"I order the jury to ignore what they
have just seen. Mr Vaughn take your
seat. Order! Order!"|speech
447|JUDGE|Mr Forman, has the jury reached a verdict?|speech
448|FORMAN|We have your honor.|speech
449|JUDGE|Will the defendant please rise.|speech
450|FORMAN|"We find the defendant Chris Vaughn not
guilty."|speech
451||"The crowd breaks into cheer. Chris takes a tag from his piece
of cedar wood which is laying on the evidence table."|stage direction
