|character|text|type|character_clean|gender
10||"(guessing)
A hundred, two hundred...
HOGUE
Which one?
JUL ES
The truth is we don't know.
HOGUE
Let me get this straight. Nobody
knows where he is. Nobody's
spoken to him. He's been
undercover five years. He might
very well get killed tonight--at
a fucking wedding-- not because
he's one of us. but because he's
one of t;hem.                         -
(more)
(CONTINUED)
4-
2   CONTINUED:        (3)
HOGUE (Cont'd)
I've been on the job one fucking
wee k. An d it' s my fuck ing
decision? How the hell did this
happen?
Awkward looks and foot shuffling all around.
MARSHALL
What time's the wedding?
LEBOW
Eight o'clock tonight.
THE CLOCK                                   .
on the wall reads *9:36.""
HOGUE
Who is this fucking guy?
DISSOLVE TO:
3   INT. NIGHT.         BAR--WASHINGTON (1975)
C L OS E ON --
JOE PISTONE, 30s, athlete's build, body languid with a killer's
confidence. Eyes dead as a shark's. He chafes at his rep-striped
tie and off-the-rack suit.
WIDER
LeBow, Marshall, and two other SUITS around the table. Jules
delivers a TOAST. Supered below:
BLACKIE'S.      WASHINGTON, D.C.
1975.
JULES
...And so, Joe, we wish you bon
voyage with this farewell drink.
We'd give you a farewell dinner -
but why spend all that money when
you'll just come crawling back to
your old desk?
Laughter around the table. The CLINK of glasses...
LEBOW
I would love to know how you sold
them on this.
DONNIE
I told them I wanted to get far
away from you, Clarence, They
got it instantly.
(CONTINUED)
5.
3   CONTINUED:"|unknown||
11||"We've had our best guys on this
s ince, wha t, Va lachi ? Twe nty
years?"|unknown||
12||"W ho knows? We never tried
anything like this."|unknown||
13||"What does that tell you?
MARSHALL
The Director thought it would be
too corrupting.
JULES
Then maybe I should do it. I'm
in a mood to be corrupted."|unknown||
14||"You know what these people are
l ike. They 're a ll ma rried to
each other's cousin."|unknown||
15||"(shrugs)
It's six months.
MARSHALL
I think it's great. Undercover's
a new area. Get in on the ground
floor.
LEBOW
It's a wild goose chase. I'm
saying this as a friend.
JOE
What do I know? I'm just a dumb
guinea.
LEBOW
Don't talk that way, Joe.
(beat)
Because, you know, you are just
a dumb guinea.
LAUGHTER from the group. Joe doesn't know whether to join in or
punch somebody. Jules hands him a large beribboned BOX.
JULES
Here you go, Joe.
Joe opens the box. A wide-brimmed Al Capone FEDORA. Uproarious
laughter from the group.
(CONTINUED)
6.
3   C O NT I NU E D:    (2)
LEBOW
If you already have one, you can
return it.
JULES
Put it onl
Against his will, Joe puts on the hat. More laughter from the group.
CUT TO:
4   EXT. DAY.           SUBURBS
Three exuberant TOMBOYS play football on the front lawn of a modest
split-level home: TERRY, 13, rebel in a hurry; KERRY, 10, the good
girl; and SHERRY, 8, the baby.
Terry hikes the ball, drops back to throw...
A PASS
spirals up into the air...where it's INTERCEPTED by Joe, who appears
out of nowhere.
SHERRY
Daddy, Daddy1
Joe feints, tries to dodge the girls...Then sidesteps...
JOE
I ' m out of bounds. Stopl This--
look-- this is out of bounds 1
They tackle him anyway. Grab his legs till he TOPPLES in a laughing
heap.
MAGGIE PISTONE, a pretty, strong-willed blonde in her 30s, emerges at
th e f ront do or. SM ILE S at th e s cen e. Then FR OWN S a s s he r eal ize s--
CUT TOr
5   INT. LATER.           LAUNDRY ROOM
Joe stands in his suit jacket and boxer shorts while Maggie tries to
remove the GRASS STAINS on the pants knees.
MAGGIE"|unknown||
16||I swear to God, Joe, I have to|location||
17||"spray you with Scotchgard every
morning.
Joe embraces her from behind.
JOE
W hat am I s upposed t o do? Terr y -
tackles like her mother.
(CONTINUED)
7.
5      CONTINUED:
He gropes      at her.            She moves his     hands off...
MAGGIE
Illegal holding.
Hi s   hands       go back to groping.            She smacks them. ...
JOE
Roughing the passer.
MA GGIE
I suppose I should be grateful
tha t it's not blood stains, or
pow der burns. Like the old days.
JOE
I got some good news today.
We're going back to Jerse y.
MAGGIE
You're kidding1   You got
transferred?
JOE
Th e kids can see their
grandparents.    Plus it' s              GS-13.
That's two thousand more.
MAGGIE
My Godl            When did this all
ha ppen?                 -
J OE
Just today.
MAGGIE
What aren't you telling me?
JOE
Nothing.
MA GGIE
I    k   now    enough about the Bureau
t   ha   t no   thing happens th is
q   ui   ckly   , Joe.     Especi ally if it
i   nv   olve   s a raise.
JO E
Remember that guy          I me   t at
Qu antico, that su         perv   isor?
Berada?    Be asked         for    me.    Safe
an d Hijackings, i         n Ne   w York.
MAGGIE
But this i         s a desk job, right?
(bea         t)
I thought          we agreed about you
going back          on the street again.
(CO NTINUED)
8.
(2)
5   CONTINUED:
JOE
This is different.          It' s
u ndercover.
MAGGIE
What does that mean,      undercover?
JOE
Undercover.     You know,
undercover.
MAGGIE
Will you come home at night ?
JOE
It's   a good opportunit y.
M AGGIE
Undercover in what?
JOE
An FBI wife doesn't ask,       Maggie.
MAGGIE
Will you be home on the we ekends?
J 9E
It's   just six months.
MAGGIE
Y ou waited till this was all
decided.    You never asked me--you
k new what I was going to say.
What do you want from m e, Joe?
JOE
I want you to say,    'It's okay'.
'It's great'.
MA GGIE
You finally got to headqu arter?
and now you're going back on the
street.
JOE
Don't you understand?    I b uy a
Brooks Brothers suit but th ere's
al ways a button that comes off or
a stain that won't come out ---it's
li ke the suit knows I don't
belong in it.    I sit in a room
w ith Clarence and the rest of
them and the only way I know
something's funny is when
everyone else laughs.
Everything, all day, it' s just
(gestures) this much off.
( CONTINUED)
9.
5      CONTINUED:         ( 3)"|unknown||
18||"You 're as smart as they are.
JOE
I    could be a fucking Ph.D. from
Ha   r vard and it wouldn't matter--
I    cannot win.    To do something
th   at's never been done, that they
sa   y can't be done, that they
ca   n't do-- don't you see?   That's
th   e only way I'm ever gonna fit
in     with them.   On my terms.
She looks at him.    Smile s.        She loves him for who he is,   as
frustrating as that can be.         She embraces, ki sses him.
M AGGIE
Well, at least you warned me.
Re member?    'Maggie, if you marry
me...
JOE
(unison)
...you're in for a big
ad venture.'
They kiss again.       And ki ss.   Joe kicks the door to the laundry room
SHUT behind him.
CUT TO:
MONTAGE           .                                                           .
--Present day.  The CLOCK a t FBI headquarters:       10:07.   Hogue RIPS
through the case file.   A LETTER addressed to         the Director of the
FBI:
BERADA (V.O.)"|unknown||
19||"'To Director: Surveillance and
inf ormant contacts to date have
been negative...'"|location||
20||"--Jo e is ushered through the fluorescent-lit warren that is the
BULLPEN of the New York FBI office.     Shakes hands with GUY BERADA,
50s , a Bronx bull with an unlit cigar.
BE RADA (V.O.)"|unknown||
21||"'. ..regarding being able to
pe netrate the conveyance of
stolen property by La Cos a
Nostra...'"|location||
22||"--Joe lines up at the DMV.   FLASH1--his photo for a driver's license.
Now he's DONNIE BRASCO.    The name types out:
(CO NTINUED)
10."|unknown||
23|MA GGIE|(4)|speech|MA GGIE|?
24||"5   CONTINUED:
D-0-N-A-L-D B-R-A-S-C-O
BERADA (V.O.)
...UC A Joseph D . Piston©
utilizing the name 'Donnie
Brasco'. . .
--An FBI COMPUTER prints out a ""yellow sheet"" of his prior arrests
fo r b urgl ary -- "" a.k .a. DON TH E J EWE LER ""...
--In the jewelry district, a HASIDIC JEW tutors Donnie, who looks at
a diamond through a loupe. . . Donnie surveys a small APARTMENT with a
REALTOR...Donnie opens a BANK ACCOUNT. . .
BACK TO PRESENT DAY
--Hogue reads down the BUDGET for the operation...
Apartment.... $491.60
Furniture..... 90.30
Utilities..... 35.00 Rental
car.... 220.00 Spending money
800.00
BERADA (V.O.)
'...This would be accomplished by
UCA frequenting locations listed
below and attempting to engage in
conversation and do business with
said fences...'
FLASH BACK
--Donnie sits in Carmelo's drinking club soda and watching
basketball. At the other end of the bar, twoTOUGH GUYS play
BACKGAMMON...DISSOLVE to another night, another game, another
barstool--CLOSER to the Tough Guys...On the backgammon board, as the
pieces move closer to the goal...DISSOLVE to another night, as Donnie
moves closer to the game...On the board again, as the pieces move
closer...DISSOLVE to another night, as Donnie moves closer...And
another...On the board, as the pieces move closer, and the hand
moving them...belongs to Donnie.
--Donnie enters his apartment, sparsely furnished with a bed, TV,
weight bench and weights. . . Gets on the phone...
STEVE BURSEY, 30s, Donnie's wiry and wild-eyed CONTACT AGENT, on the
""hello phone"" at the FBI office in New Yorfc.
BURSEY
(to phone)
Hello?
CROSSCUTTING
Donnie at a PAY PHONE.
(CONTINUED)
1.
1"|unknown||
25|MA GGIE|(5)|speech|MA GGIE|?
26||"5   CONTINUED:
DONNIE (O.C.)
Is this Bursey?
Bursey cradles the phone on his shoulder, TYPES...
BURSEY (V.O.)
To the file: Contact with UCA on
July 7, 1976...
BACK TO PRESENT DAY
--Hogue reviews SURVEILLANCE PHOTOS of Donnie in Carmelo's...In the
Rainbow Room.
BURSEY (V.O.)
...UCA reported no significant
contacts. . .
FLASH BACK
--Donnie in Separate Tables, a restaurant on Third Avenue..."|unknown||
27||. . . n o significant contacts...|location||
28||"--Donnie wanders the aisles at a drug store, searching for a GREETING
CARD. Selects one. MATCH CUT to Maggie opening the same card.
Inside it reads, ""MISS YOU, LOVE,""--and NO SIGNATURE.
--A TRUCK HIJACKING takes place on an access road to Kennedy Airport.
In a choreographed ballet, the DRIVER gives up the keys to a crew of
TOUGH GUYS...Then Donnie and VINNIE THE FENCE help unload cartons of
PERFUME from the truck...
BURSEY (V.O.)"|unknown||
29||"...UCA purchased two dozen
cartons Yves St. Laurent 'Eau My
Sin' perfume..."|location||
30||"--Donnie plays backgammon at Carmello's...On the board, as the pieces
move CLOSER...Vinnie introduces him to JILLY GRECA, a tough-looking
WISEGUY in his late 40s.
BURSEY (V.O.)
...UCA was introduced to Giuliano
Gr eca , a. k.a . J ill y.. .
--Donnie opens a carton of WATCHES. . .
DONNIE
These go for 80 apiece. My end's
20.
BURSEY (V.O.)
...UCA sold 50 Pateau Mitsu Boshi
Boeki digital watches. . .
(CONTINUED)
12.
5   CONTINUED:    (6)
He hands them to...Jilly. Who inspects them. Takes the carton.
Peels off bills to Donnie.
BACK TO PRESENT
--Hogue, with headphones on, stubs out a cigarette...
FLASH BACK
--Donnie sits in Hippopotamus...Casa Bella...An after hours
joint...The pieces on the backgammon board as they move
CLOSER...Donnie collapses heavily on his bed, amidst the spare
furnishings of his apartment..."|unknown||
31||". . . UCA reported no significant
contacts. . .
BACK TO PRESENT
·--Hogue opens a BUDGET FOLDER..."|unknown||
32||,New York office requests an|unknown||
33|BERADA (V.O.)|extension of six months due to...|speech|BERADA|M
34||"FLASH BACK
--Donnie and Berada at a booth in the Cockeyed Clam, a manila FILE
between them."|unknown||
35||"I got you another six months. I
told them it takes time.
DONNIE
Same budget?"|unknown||
36||"Same budget. Look, Joe, not that
I don't see any movement, but--do
you see any movement? I got my
neck out on this."|unknown||
37||"Whatever it takes, I'm gonna get
these bastards."|unknown||
38||"Do me a favor. Just get one
bastard.
Donnie READS from the file.
DONNIE
(frustrated)
' . . . n o significant contacts...'   '
(CONTINUED)
13.
5   CONTINUED:    (7)
BERADA
One other thing. You know how it
is with the ' B ' . They saw some
of the surveillance pictures...
DONNIE
What?
BERADA
They want you to shave the
mo ust ache .    .
DONNIE
I ' m undercover 1
BERADA
You're still in the FBI. That's
the rules.
CUT TO:
6   INT. DAY.     CASA BELLA
WI NTE R--fo g o n t he win dows . D ISC O p lay s on th e j uke box . Dr ink ing
DEMITASSE in the late afternoon:
BENJAMIN ""LEFTY"" RUGGIERO, early 50s, gaunt and raspy-voiced,
SWITCHED-ON with nerves, testy and restless. He lights up an English
Oval.                  ·
Sitting around him:
DOMINIC ""SONNY BLACK* NAPOLITANO, middle 40s. Fireplug muscles, dyed
black hair. Sle epy as a l ion after a big mea l. Don't f uck with the
lion.
NICHOLAS ""NICKY"" SANTORA, late 30s, teddy bear paunch. Plays the
fool.
JOHN -BOOBIE"" CERASANI, early 40s, gun-metal hard. All business.
Nobody's fool. Supered below:
CASA BELLA RESTAURANT.       LITTLE
ITALY. 1976."|unknown||
39||"You can't say to me a Lincoln is
better than a Cadillac.
NICKY
It's the better automobile, no
question. Head and shoulders."|unknown||
40||"Geddadaheah. Geddadaheah before
you make me mad.
(CONTINUED)
1.
4
6   CONTINUED:
SONNY
Lefty, how you gonna be mad at
Nicky?
LEFTY
I ain't mad at him. I'm mad at
his stupidity.
AT THE BAR
A man sits, unfolds a newspape r. The ba rtender lo oks up--it' s
Donnie.
DONNIE
Coffee.
B A C K O N --T A B L E
LEFTY
A in't no c ompar ison. Cadi llac
got more acceleration, more
power, more-- better handling,
better looking, more legroom for
yo ur legs , m ore po wer --
BOOBIE
You said that.
LEFTY
Said what?
BOOBIE
More power.
LEFTY
Be got me so fucking aggravated,
Boobie, I forgot what I said.
NICKY
I' 11 tell you one thing--the
Lincoln is longer.
LEFTY
Longer what?
BOOBIE
Whaddaya talkin' about? Longer
wheelbase?
NICKY
Longer. Like longer. In inches.
It's a longer car.
LEFTY
You know something, Nicky, you
don't make no fucking sense
sometimes.
(CONTINUED)
15.
(2)
6   CONT INUED:
NICKY"|unknown||
41|LEFTY|"You got two cars. One's longer.
All things being equal, the
longer car is the one gonna get
there first."|speech|LEFTY|M
42||LEFTY|unknown||
43|LEFTY|"Ain't the question all things
being equal. One's a Cadillac
and one's a Lincoln."|speech|LEFTY|M
44||NICKY|unknown||
45|LEFTY|"The one's longer gets there
first. That's scientific fact."|speech|LEFTY|M
46||(to Sonny)|unknown||
47|LEFTY|"What's better, a Lincoln or a
Cadillac?"|speech|LEFTY|M
48|LEFTY|Why're you asking him?|speech|LEFTY|M
49||NICKY|unknown||
50|LEFTY|I ' m asking him.|speech|LEFTY|M
51|LEFTY|Why don't you ask me?|speech|LEFTY|M
52|NICKY|I asked you already.|speech|NICKY|M
53||LEFTY|unknown||
54|NICKY|"That's right. And I told you
there's no comparison."|speech|NICKY|M
55||SONNY|unknown||
56|NICKY|"what the fuck are you arguing
about? Mercedes got it all over
both of them."|speech|NICKY|M
57||"NICKY
Fugged aboudit. Mercedes? That's
a Jewish car. They didn't get it
enough from the Germans in the
war-- now they gotta be robbed by
them.
JU DY app roac hes --th e W AIT RESS , e arl y 2 0s. NEW to th e j ob. Son ny
takes her hand, KISSES it.
SONNY
Angel, how about some pastries
for the table?
LEFTY WATCHES DONNIE
sipping coffee at the bar. Leans over to Nicky.
(CONTINUED)
16,"|unknown||
58|NICKY|(3)|speech|NICKY|M
59||"6   CONTINUED:
LEFTY
Who's that?
NICKY
Don. Don the Jeweler. Jilly
brought him around.
LEFTY
Jilly Four Eyes?
NICKY
Not Jilly Four Eyes. You know,
Jilly. From Queens Jilly.
LEFTY
He's a jewel guy? He knows
jewels?"|unknown||
60||What--you got a thing to lay off?|unknown||
61||"Ain't the question,    I got a
thing. I ' m saying,   if I had a
thing, he could lay    it off?"|unknown||
62||"Whaddayou got to lay   off?
SONNY WITH JUDY
as he punctuates his order with KISSES of her hand."|unknown||
63||"A little cannoli. (kiss) Svingi.
(kiss) Zeppole. (kiss)
Sfogliateli'. (kiss)"|unknown||
64||We're out of sfogliatelli.|unknown||
65||"Oh. Then you gotta give me that
kiss back.
She giggles, kisses Sonny on the cheek.
JUDY
Can I ask you guys something?
You guys are wiseguys, right?
SONNY
What makes you think we're
wiseguys?
(CONTINUED)
17."|unknown||
66|SONNY|(4)|speech|SONNY|M
67||6   CONTINUED:|unknown||
68||"What other grown men would have
nothing better to do than sit
here all afternoon drinking
coffee and nobody says anything?
They all look at each other."|unknown||
69||"We could be cops.
LAUGHTER all around. Lefty steals another look at Donnie as he sits
placidly drinking his coffee.
CUT TO:
7   EXT. LATER.     LITTLE ITALY
Lefty RUMMAGES in the trunk of his Cadillac. Takes out several
DESIGNER DRESSES, on hangers. Two cartons of TUNA FISH. Two large
STEREO SPEAKERS. Rummages some more. Finds
A JEWEL BOX                                               .
CUT TO:
8   INT. LATER.     CASA BELLA
Donnie sips his coffee at the bar/ reads the paper. The restaurant
is otherwise DESERTED--Sonny and the other guys have left. Lefty
approaches him."|unknown||
70||"You Don the Jeweler?
Donnie looks up to the Bartender. The Bartender nods. Lefty reaches
in his pocket, produces
A FIVE-CARAT DIAMOND RING
LEFTY
That's a beauty, eh? That's some
beautiful thing.
Donnie looks it over. Gives it to Lefty."|unknown||
71||"Give it to your wife.
LEFTY             .
How'm I gonna give it to my wife?
I ain't married.
DONNIE
You got a girlfriend?               ,
(CONTINUED)
18.
8    CONTINUED:
LEFTY
Yeah. Louise.
He returns the diamond to Lefty.
DONNIE
Marry her.
LEFTY
Are you for real? I'm asking if
you want to middle a diamond
here. All I want for my end's
eight thousand.
DONNIE
I ' m saying give it to somebody
don't know any better. It's a
fugazy.
LEFTY
How can you say it's a fugazy?
You looked at it two seconds.
DONNIE
Go ahead, try and sell it, you
wanna be a dunsky.
LEFTY
(angry)
I ' m a dunsky? Let me tell you
something, my friend--do you know
who you're talking to?
The Bartender, SCARED--he knows what Lefty's capable of. Quickly
mixes a SPRITZER.
BARTENDER
Here, Left, have a spritzer.
LEFTY
(sputtering)
My family, my children--my mother
can hold her head up in any
neighborhood in the city when she
walks down the Clock. In all the
Five Boroughs I'm known,
fuggedaboudit--I'm known all over
the world. You ask around--ask
anybody about Lefty from Mulberry
Street.
DONNIE
I'm sorry. It was just a
misunderstanding. Okay?
Donnie backs off, EXITS. Lefty takes the diamond out, looks at i-
FUMES. The Bartender slides the spritzer over.
(CONTINUED)
19."|unknown||
72||C ON T IN U ED :    (2)|stage direction||
73||"8
BARTENDER
On the arm.
LEFTY
Fugazy. Fugazy my fucking ass.
CUT TO:
9   EXT. LATER.           CASA BELLA"|unknown||
74||"Donnie exhales out his tension--unwinds from the dicey moment with
Lefty. Pulls his collar up against the cold, heads up the block.
Takes a last look back inside at Lefty."|stage direction||
75||"CUT TO:
10   INT. LATER.           JEWELER"|unknown||
76||A JEWELER, loupe in his eye, examines the diamond.|stage direction||
77||"JEWELER
It's a fake.
LEFTY
This's a fake?
JEWELER
Nothing is what it seems."|unknown||
78||Lefty takes the fugazy back. Pockets it.|stage direction||
79||"LEFTY
Because that's what I'm thinking.
I thought it was a fake, (beat)
It's a good fake, though, ain't
it.
JEWELER
It's a very good fake.
LEFTY
Tha t's w hat I'm s aying . I
thought it was a fake. That's
what I thought."|unknown||
80||Lefty takes the fugazy back. Pockets it.|stage direction||
81||"CUT TO:
11   EXT. DAY.           NEW JERSEY--SUBURBS"|unknown||
82||"Donnie drives the big station wagon, Maggie alongside him. The girls
in back."|stage direction||
83||"(CONTINUED)
20.
11   CONTINUED:"|unknown||
84|SHERRY|Daddy, will you be home Easter?|speech|SHERRY|F
85|MAGGIE|Don't ask Daddy those questions.|speech|MAGGIE|F
86|SHERRY|Mommy, will Daddy be home Easter?|speech|SHERRY|F
87||TERRY|unknown||
88|SHERRY|"You still believe in the Easter
bunny?"|speech|SHERRY|F
89|KERRY|You're such a snot, Terry.|speech|KERRY|F
90||"MAGGIE
(to Terry)"|unknown||
91|KERRY|He'll try his best.|speech|KERRY|F
92||"TERRY
(to Kerry)"|unknown||
93|KERRY|"Don't look at me. I think it's
great he's never home."|speech|KERRY|F
94||SHERRY|unknown||
95|KERRY|"Denise in school asked me today
what Daddy's job is."|speech|KERRY|F
96|MAGGIE|What'd you tell her?|speech|MAGGIE|F
97||SHERRY|unknown||
98|MAGGIE|None of her beeswax.|speech|MAGGIE|F
99||TERRY|unknown||
100|MAGGIE|"Just tell her he's a salesman on
the r oad a lot. I mean, who
cares what he really does?"|speech|MAGGIE|F
101||"MAGGIE
(stern)"|unknown||
102|MAGGIE|"You be proud of what your father
does. Do y ou underst and me?
Your father is an outstanding
individual."|speech|MAGGIE|F
103||TERRY|unknown||
104|MAGGIE|"Jes us . L ig ht en up . T ha t' s n ot
the point."|speech|MAGGIE|F
105||KERRY|unknown||
106|MAGGIE|Shut up, Terry.|speech|MAGGIE|F
107||"CUT TO:
21.
12   EXT. LATER.     GRANDPARENTS' HOUSE"|unknown||
108||"The station wagon pulls up. The kids run out into the embrace of
Maggie's PARENTS. Maggie clijmbs out, turns."|stage direction||
109||MAGGIE|unknown||
110|MAGGIE|"You said it was going to be six
months, Joe."|speech|MAGGIE|F
111||"CUT TO:
13   INT. DAY.     ACERG, INC."|unknown||
112||"A storefront for fenced goods. WISEGUYS play cards, smoke
ci gar ett es. The PA Y P HON E ri ngs . J ill y p icks it up ."|stage direction||
113||"CUT TO:
14   INT. SAME TIME.       FBI SAFEHOUSE"|unknown||
114||"A phone line patched into a reel-to-reel TAPE RECORDER among rows of
tap e rec order s. VO ICE- ACTIV ATED-- it cl icks on, UNSPO OLS.. ."|stage direction||
115||JILLY (O.C.)|unknown||
116|MAGGIE|Hello?|speech|MAGGIE|F
117||"CUT TO:
15   INT. MORNING.     CASA BELLA"|unknown||
118||"Lefty talks on a pay phone. Watches a MAN, indistinct in the
background, sipping coffee at the bar."|stage direction||
119||"LEFTY
He's okay?
PHONE (O.C.)
Don the Jeweler? Stand-up guy.
Ain't a leech, good earner.
Keeps to himself."|unknown||
120||"RACK FOCUS
to Donnie at the bar, sipping coffee. Lefty watches him."|stage direction||
121||"FLASH CUT TO:
16   INT. THE PRESENT.      FBI HEADQUARTERS"|unknown||
122||Hogue listens o n headpho nes.|stage direction||
123||"LEFTY (O.C.)
Where's he from?
PHONE (O.C.)          · ' '.
Cali for nia . H e's a j ewe l g uy.
(CONTINUED)
22.
16   CONTINUED:"|unknown||
124|LEFTY (O.C.)|Where California? L.A.?|speech|LEFTY|M
125|PHONE    (O.C.)|"Do you know how    fucking big
California is?    How the fuck
should I know?    He's a jewel guy."|speech|PHONE|M
126||"THE CLOCK reads ""10:25*."|stage direction||
127|LEFTY (O.C.)|"Jilly--he's a stand-up guy,
Jilly?"|speech|LEFTY|M
128|PHONE (O.C.)|"Look, Left, I said I knew him.
I didn't say I fucked him."|speech|PHONE|M
129||"Hogue hits FAST FORWARD...The tape SQUEALS. . .
MATCH SOUND"|stage direction||
130||"FLASH CUT TO:
17   EXT. THE PAST.     CADILLAC"|unknown||
131||"The SCREECH of rubber and
THE CADILLAC LOGO
as Donnie pulls away from the curb in a screaming-yellow Coupe de
Ville. Lefty lights an English Oval."|stage direction||
132|LEFTY|"Nice car. (beat) Go to 46th and
1st, I gotta make a collection."|speech|LEFTY|M
133|DONNIE|What happened with that fugazy?|speech|DONNIE|M
134||"Man oh man, I gotta school you,
my friend. Di'n't Jilly school
you?"|location||
135||The smoke is thick now...Donnie powers down his window.|stage direction||
136||DONNIE|unknown||
137||School me in what?|location||
138||"Donnie/ put your window up,
Donnie. I ' m gonna catch a draft."|location||
139||Donnie powers his window back up.|stage direction||
140||"(CONTINUED)
23.
17   CONTINUED:"|unknown||
141|LEFTY|"A non-wiseguy never asks a
wiseguy a question. A non-
wiseguy don't even talk to a
wiseguy unless the wiseguy talks
to him first. Capeesh?"|speech|LEFTY|M
142|DONNIE|Yeah. I got it.|speech|DONNIE|M
143||LEFTY|unknown||
144|DONNIE|"You don't raise your hands to a
wiseguy. You don't mess with his
wome.n---wife or girlfriend or
daughter. Just keep your mout h
shut--don't put business on the
street."|speech|DONNIE|M
145||DONNIE|unknown||
146|DONNIE|Follow the rules.|speech|DONNIE|M
147||A CAB cuts them off. Lefty leans over/ HONKS the horn.|stage direction||
148||"LEFTY
CocksuckerJ Motherfucker cutting
you off. (resuming) You gotta
have rules. Otherwise, what are"|unknown||
149||w e? We're like anima ls.|location||
150||"He leans over. VICIOUSLY honks the horn again. RESUMES with one eye
on the cab..."|stage direction||
151||"LEFTY
Wiseguy has a bag, you pick up
the bag. wiseguy runs a tab, you
pick u p the tab . wiseguy is
always right-- even if he's wrong
he's r ight. All the way u p the
l ine. Conne cted guy to wiseguy
to skipper to boss.
DONNIE
Like the Army.
LEFTY
What?
DONNIE
I said it's like the Army. Chain
of command.
LEFTY
Ain't nothing like the Army. The
Army, it's some guy you don't
know sends you to whack out some
other guy you don't know. The
Army's a jerkoff outfit.
(CONTINUED)
24.
(2)
17   CON TINUED:
DONNIE
I mean the same principle.
LEFTY
Ain't the question, Donnie. You
see, that's why I gotta school
you. Because otherwise you get
everything upside down.
(beat)
You got a girl?
DONNIE
Yeah. In California.
LEFTY                     ·
Good. Let her enjoy herself in
California."|unknown||
152||The cab CUTS OFF Donnie again...And Lefty BLOWS...|stage direction||
153||"LEFTY
Donnie, catch up with that
cocksucker.
DONNIE
Which cocksucker?
LEFTY"|unknown||
154||"He cut you off again, (pointing)
That fucking--The cabl That one!
Do nn ie --"|location||
155||"Donnie SPEEDS up, chases the cab...Lefty opens the GLOVE COMPARTMENT.
Hits a BUTTON and the TRUNK pops OPEN.
A RED LIGHT
The cab stops. Lefty JUMPS out of the Cadillac...
IN THE TRUNK
Lefty pulls out a JACK, hustles up to the cab.
THE CABBIE
A PAKISTANI, 30s, oblivious. Then he-sees Lefty approach in his side-
view mirror."|stage direction||
156||LEFTY|unknown||
157||"What's fucking wrong with you?
Hah ? The re's no fu ckin g
etiquette of the road with you?"|location||
158||"The Cabbie flips a ""FUCK YOU"" signal with his middle finger...Rolls
up his window."|stage direction||
159||"LEFTY             ·   .   ,
Fuck wh o? Fuc k m e?
(CONTINUED)
25."|unknown||
160|DONNIE|(3)|speech|DONNIE|M
161||17   CONTINUED:|unknown||
