|character|text|type|character_clean|gender
14||"High ceilings. Exposed beams. Spanish style windows.
Renai treads across wooden floorboards into a sunken living
room. No matter careful she is, there is a loud creak with
each step. A GRANDFATHER CLOCK in the corner ticks steadily.
There is barely any furniture in here, only a BOOKCASE and a
PIANO. What there is a lot of...is boxes. Large moving boxes.
Renai plops cross-legged onto the floor and rips open one of
the boxes, marked BOOKS. She plucks out a handful of books
and lines them up on the bookshelf. Then another handful.
They are all self-help and self-improvement books. Titles
like `Be The Better You' and `Inch By Inch, It's A Cinch: A
Guide To Achieving Your Goals' pop out.
She spots a sealed box labelled PHOTO ALBUMS. She strips away
the tape and wrestles out a dusty album of wedding photos.
Smiling faces greet her as she thumbs through the pages. The
happy couple. Young. Glowing. Sadness washes over her."|stage direction||
15|CUT TO:|"VOICE (O.S.)
Mom?"|speech|CUT TO:|?
16||"She snaps out of it and turns to see DALTON LAMBERT (8). Her
son. He approaches her, rubbing his eyes. (It is not the boy
we saw in the opening scene.)"|stage direction||
17|CUT TO:|4.|speech|CUT TO:|?
18|RENAI|What are you doing up, kiddo?|speech|RENAI|F
19|DALTON|I don't like my room.|speech|DALTON|M
20|RENAI|"You'll get used to it. It's only
your first night."|speech|RENAI|F
21||He climbs into her lap. She bites on his ear playfully.|stage direction||
22|RENAI (CONT'D)|Argh, I'm going to eat you.|speech|RENAI|F
23|DALTON|What are you looking at?|speech|DALTON|M
24|RENAI|Just some photos.|speech|RENAI|F
25|DALTON|What photos?|speech|DALTON|M
26||"She hefts another album from the box, prying it open. A photo
of a grinning young girl greets them, hair in pigtails."|stage direction||
27|RENAI|Do you know who that is?|speech|RENAI|F
28|DALTON|No.|speech|DALTON|M
29|RENAI|That's me.|speech|RENAI|F
30|DALTON|It doesn't look like you.|speech|DALTON|M
31|RENAI|"I know. I'm so happy there. But
it's me. When I was your age. I was
a kid once too, you know."|speech|RENAI|F
32|DALTON|No, you weren't.|speech|DALTON|M
33||Renai bursts out laughing. She is famous for her big laugh.|stage direction||
34|RENAI|"Thanks. Maybe you're right...I don't
remember being this person at all.
I hope she smiled like that all the
time, whoever she was.
5."|speech|RENAI|F
35||She sizes up her son. The living embodiment of the photo.|stage direction||
36|RENAI (CONT'D)|"This is a terrible thing to admit,
Dalton, but sometimes I get jealous of
you. That you're so young. That you
haven't made any of your decisions yet."|speech|RENAI|F
37|DALTON|I don't wanna grow old.|speech|DALTON|M
38|RENAI|"Well, it starts happening to us
from the moment we're born."|speech|RENAI|F
39||She points to the hands on the grandfather clock.|stage direction||
40|RENAI (CONT'D)|"Every time that clock ticks, we all
get a little bit older."|speech|RENAI|F
41||She turns the page in the photo album, seeing an old man.|stage direction||
42|RENAI (CONT'D)|"That's your grandpa. You wouldn't
remember him."|speech|RENAI|F
43|DALTON|He smells like smoke.|speech|DALTON|M
44|RENAI|"Yeah...good memory. He did smoke
that god awful pipe, didn't he?"|speech|RENAI|F
45|DALTON|"Show me a picture of dad when he
was a little kid."|speech|DALTON|M
46|RENAI|"I don't even know if we have any.
He's hopeless with keeping photos."|speech|RENAI|F
47|DALTON|"Show me a picture of me when I was
a little kid."|speech|DALTON|M
48|RENAI|"Your pictures are all in the computer.
Nobody keeps photo albums like this
anymore, they're ancient relics. They
should. I like being able to touch
something, instead of it floating
around in cyber world. If the laptop
breaks, your whole existence is erased.
6."|speech|RENAI|F
49|DALTON|What was I like when I was a little kid?|speech|DALTON|M
50|RENAI|You are a little kid.|speech|RENAI|F
51||She kisses him on the forehead and stares into his eyes.|stage direction||
52|RENAI (CONT'D)|If only you knew what I know.|speech|RENAI|F
53||We hear a baby crying off screen.|stage direction||
54|RENAI (CONT'D)|"You certainly didn't cry as much as
your little sister does. Come on."|speech|RENAI|F
55||INT. KITCHEN, LAMBERT HOME - MORNING|location||
56||"Chaos.
Boxes of dinnerware have not been unpacked yet and it is
turning the usual morning routine into a nightmare.
Renai is on the phone as her kids buzz around a kitchen island
at top speed, creating a high-energy, manic pace in the room."|stage direction||
57|"RENAI
(INTO PHONE)"|Billing department.|speech|RENAI|F
58||Her son FOSTER (6), tugs on her leg, holding a box of cereal.|stage direction||
59|FOSTER|I need a bowl, mom.|speech|FOSTER|F
60||"Renai rips open a box, rifling through newspaper, phone
wedged against her shoulder. She holds out a cup, flustered."|stage direction||
61|RENAI|Billing department.|speech|RENAI|F
62|FOSTER|It's too small.|speech|FOSTER|F
63|RENAI|Make it work.|speech|RENAI|F
64|(INTO PHONE)|"Speak to an agent. Speak to an
agent. Speak to an agent."|speech||
65||"Foster slumps on the floor, pouring cereal and overflowing milk
into the cup. A baby girl in a high chair, CALI (2), squeals."|stage direction||
66|(INTO PHONE)|7.|speech||
67||INT. BATHROOM, LAMBERT HOME - MORNING|location||
68||"JOSH LAMBERT (37) gapes into the mirror, face covered in
soap.
He washes it off. Now he's awake we see that he is a handsome,
clean-cut guy - a former high school nerd who got revenge by
growing into his body.
He sorts through a box labelled JOSH'S BATHROOM STUFF.
He takes out two bottles - TONER and MOISTURIZER. He dabs the
toner on, then smooths the moisturizer into his forehead and
around his eyes.
He suddenly notices a grey hair. Looks mortified."|stage direction||
69|JOSH|"(Michael Corleone voice)
Every time I think I've pulled you
out...you grow back in."|speech|JOSH|M
70||He plucks it out, wincing melodramatically.|stage direction||
71|JOSH (CONT'D)|Ouch!|speech|JOSH|M
72||INT. KITCHEN, LAMBERT HOME - MORNING|location||
73||"Josh strides in, tie hanging open around his neck. Renai is
still on the phone. Josh points to his tie."|stage direction||
74|RENAI|"Well, I'd like to keep the old
number if I could."|speech|RENAI|F
75|(TO JOSH)|"You really need to learn how to do
this, honey."|speech||
76||She threads the tie into a knot for him.|stage direction||
77|"JOSH
(TO FOSTER)"|Don't eat on the floor, buddy.|speech|JOSH|M
78||"Foster stays where he is, slurping cereal from the cup.
Dalton is playing a handheld videogame. Intensely focused."|stage direction||
79|"RENAI
(INTO PHONE)"|"Okay, well, please let me know by
the end of today, I have to give
the number out. Thank you.
8."|speech|RENAI|F
80||She hangs up, pissed.|stage direction||
81|RENAI (CONT'D)|Foster, get up. Now.|speech|RENAI|F
82||Foster frowns and obeys.|stage direction||
83|"JOSH
(TO RENAI)"|"How come you were up so early? Was
Cali crying?"|speech|JOSH|M
84|RENAI|You woke me up.|speech|RENAI|F
85|JOSH|What do you mean?|speech|JOSH|M
86|RENAI|You were snoring.|speech|RENAI|F
87|JOSH|No I wasn't.|speech|JOSH|M
88|RENAI|Yes you were.|speech|RENAI|F
89|JOSH|I don't snore.|speech|JOSH|M
90|RENAI|Yes you do.|speech|RENAI|F
91|JOSH|My father snored. I do not snore.|speech|JOSH|M
92|RENAI|"How would you know what you do?
You're asleep."|speech|RENAI|F
93||"Renai marches out of the room. Dalton's game unit beeps
loudly and he pumps his fist."|stage direction||
94|DALTON|"Yes! I made it to the last level!
Invisiworld!"|speech|DALTON|M
95||Ever amiable, Josh high five's his son.|stage direction||
96|JOSH|Good one, champ.|speech|JOSH|M
97|(BEAT)|"I don't snore, do I?
9."|speech||
98||INT. LIVING ROOM, LAMBERT HOME - CONTINUOUS|location||
99||"Renai sees that all the books she unpacked earlier are now
scattered across the floor of the living room."|stage direction||
100|RENAI|Where are my bleeping pills?|speech|RENAI|F
101||INT. KITCHEN, LAMBERT HOME - CONTINUOUS|location||
102||"Renai charges in. Josh snatches an apple out of a fruit bowl,
biting into it. He quickly gags and spits it out into the sink."|stage direction||
103|JOSH|What the heck is this? Wax?!|speech|JOSH|M
104|RENAI|Yes.|speech|RENAI|F
105|JOSH|"Let me get this straight - we have
no actual fruit but we have wax
fruit?"|speech|JOSH|M
106|RENAI|Yes.|speech|RENAI|F
107|JOSH|"That is dangerous. It could kill
one of our kids."|speech|JOSH|M
108|RENAI|Where are my pills, Josh?|speech|RENAI|F
109|JOSH|"Probably where you left them,
Renai."|speech|JOSH|M
110||She finds them on the counter, snatching them up.|stage direction||
111|JOSH (CONT'D)|See.|speech|JOSH|M
112|RENAI|That's not where I left them.|speech|RENAI|F
113|DALTON|Mom, I need my lunch.|speech|DALTON|M
114|RENAI|"Oh, geez. Look, just...take last
night's dinner.
10."|speech|RENAI|F
115||She opens the fridge. It is bare except for a box of sushi.|stage direction||
116|DALTON|Sushi? Aw, that's weirdo food.|speech|DALTON|M
117|RENAI|"It's all we have. Just for today,
honey."|speech|RENAI|F
118|JOSH|"Check it first, Dalton. It's
probably made out of Styrofoam."|speech|JOSH|M
119|"RENAI
(TO DALTON)"|"And while I've got you, if you're
going to look at my books, please
don't leave them all over the floor."|speech|RENAI|F
120|DALTON|I didn't touch your books.|speech|DALTON|M
121||Josh streaks past, kissing Renai on the cheek.|stage direction||
122|JOSH|I gotta go.|speech|JOSH|M
123|RENAI|Are you taking the boys to school?|speech|RENAI|F
124|JOSH|No time.|speech|JOSH|M
125|RENAI|"Well can you pick them up after
school?"|speech|RENAI|F
126|JOSH|Not today.|speech|JOSH|M
127|RENAI|But I have stuff I wanted to...|speech|RENAI|F
128||She trails off. He's gone. Foster BURPS. Loudly.|stage direction||
129|FOSTER|Can I have another cup, mom?|speech|FOSTER|F
130||INT. CLASSROOM, FORRESTER HIGH SCHOOL - DAY|location||
131||"Noisy students settle into their desks. Inner city kids,
mostly Hispanic."|stage direction||
132|FOSTER|11.|speech|FOSTER|F
133||"Josh is their teacher, scribbling on the blackboard. One
student, a lanky boy, ALANSO (16), hovers near the door."|stage direction||
134|JOSH|Alanso, please sit down.|speech|JOSH|M
135|ALANSO|No entiendo.|speech|ALANSO|?
136|JOSH|Siéntate, por favor.|speech|JOSH|M
137||Alanso takes a seat. Josh is having trouble getting control.|stage direction||
138|JOSH (CONT'D)|Come on guys, quieten down.|speech|JOSH|M
139||A pretty girl in the front, TERI, is annoyed at the class.|stage direction||
140|TERI|You better all shut up.|speech|TERI|M
141||She commands respect. They do. Except for one kid.|stage direction||
142|TERI|"THE ONE KID
Just cos you're in love."|speech|TERI|M
143|JOSH|"Thank you, Teri. Today we are going
to talk about Darwin. It's a city in
Australia, but it's also the last
name of which famous naturalist?"|speech|JOSH|M
144|MALE STUDENT # 1|Charles Darwin.|speech|MALE STUDENT # 1|?
145|JOSH|"Correct. Does anybody know what he
is famous for?"|speech|JOSH|M
146|MALE STUDENT # 1|"He said that people descended from
monkeys."|speech|MALE STUDENT # 1|?
147|JOSH|"Half right. He wrote a seminal book
that explained his theories on
natural selection, and how the
different species on this planet -
including humans - evolved."|speech|JOSH|M
148|ALANSO|"I know I didn't evolve from no
monkey. Shit.
12."|speech|ALANSO|?
149||Everyone laughs.|stage direction||
150|JOSH|"Humans actually have a lot in
common with monkeys, or more
specifically, chimpanzees."|speech|JOSH|M
151|ALANSO|"Maybe you do, but I was created in
the image of my Dios."|speech|ALANSO|?
152||"He takes a gold cross hanging on a necklace out of his shirt,
kissing it and holding it up. That gets another laugh."|stage direction||
153|JOSH|"I respect your right to believe
that, Alanso. But I want to give
you all possible theories. I want
this class to go out into the world
with an informed opinion."|speech|JOSH|M
154|ALANSO|The theory is incorrect, Mr. Lambert.|speech|ALANSO|?
155|JOSH|"How can it be incorrect? It's a
theory. A scientific theory."|speech|JOSH|M
156|ALANSO|"Yeah, well, science is bullshit. We
didn't get here cos of no test-tubes."|speech|ALANSO|?
157|JOSH|"Alanso, if you keep talking like
that I'm going to ask you to visit
the principal."|speech|JOSH|M
158|ALANSO|Fine.|speech|ALANSO|?
159||He gets up and leaves as the class JEERS and BOOS.|stage direction||
160||INT. LIVING ROOM, LAMBERT HOME - DAY|location||
161||"Peace and quiet at last.
Renai gropes in behind the bookcase, plucking a hidden jewelry
box free. She pinches a cigarette out of it and lights it.
She sits down at her piano, feeling the keys, warming her
fingers up. Sunlight streams in through the windows.
She takes out a notebook, filled with scribbled handwriting."|stage direction||
162|ALANSO|13.|speech|ALANSO|?
163||"She places the notebook on the sheetstand, then sets a small,
mechanical METRONOME in motion and begins tapping out a sombre
melody in time with it."|stage direction||
164|"RENAI
(SINGING)"|"Yeah, I'm looking west, always been
looking that way, gonna get it all
happening, just can't do it today..."|speech|RENAI|F
165||"She stops and makes a note in her book. She starts over,
rising to the emotion of the song. She's got a good voice."|stage direction||
166|"RENAI (CONT'D)
(SINGING)"|"Yeah, I'm looking west, always been
looking that way, I'm gonna be
somebody, I just can't be her today--"|speech|RENAI|F
167||"She is interrupted by the tinny sound of a baby crying.
She stops playing and looks over at a baby monitor, the
source of the noise.
Renai deflates, her shoulders sagging in defeat. She closes
her notebook and leaves the room."|stage direction||
168||INT. CALI'S NURSERY - DAY|location||
169||"Renai scoops up Cali, rocking her gently.
A scratching sound interrupts. Rough. Frantic. Like a dog
pawing at something."|stage direction||
170||INT. HALLWAY - CONTINUOUS|location||
171||"Renai steps into the hall, curious. She can still hear it.
She follows the sound to a door. Grabs the door handle.
The sound abruptly ceases."|stage direction||
172||INT. BASEMENT - CONTINUOUS|location||
173||"The door whines open and stabs a blade of light onto a set of
stairs that descend into a gloomy basement.
Renai stands at the top of the stairs, squinting into the
inky blackness, straining to see.
She reaches up and yanks a light chain, illuminating a bare
bulb and throwing light across the tenebrous space."|stage direction||
174|"RENAI (CONT'D)
(SINGING)"|14.|speech|RENAI|F
175||"The basement is large and completely bare. Cleaned out.
Renai takes a step down. She is still carrying Cali.
FURTHER DOWN below her, we see that there is one step that is
cracked and broken.
She takes another step. The broken step is right below her now.
One more step and she will fall.
Cali squeals happily. Renai pauses...then turns around,
heading back up the stairs. Stops when she sees something.
DEEP, VIOLENT SCRATCH MARKS...running downwards on the inside
of the door...as if someone were trying to claw their way out."|stage direction||
176||EXT. LAMBERT HOME - NIGHT|location||
177||"A Spanish-style home. Very pretty. This is not the suburbs.
More of an inner city neighborhood. There's history here.
Josh pulls into the driveway of his new house in his Subaru."|stage direction||
178||INT. LIVING ROOM, LAMBERT HOME - NIGHT|location||
179||"The house almost looks liveable.
Foster is watching loud, zany cartoons on TV. Cali is in a
high chair. Renai is folding boxes. She has unpacked most of
the living room and is very tired.
Josh ambles in, sees the work Renai has done."|stage direction||
180|JOSH|Look at this. Nice job.|speech|JOSH|M
181||Foster bolts over and crashes into his dads legs, hugging him.|stage direction||
182|JOSH (CONT'D)|Whoa, buddy. Slow down.|speech|JOSH|M
183|RENAI|Josh, where's the box of my lamps?|speech|RENAI|F
184|JOSH|"I don't know. They should be here.
We packed them up."|speech|JOSH|M
185|RENAI|"Yeah, I packed them. They're not here.
15."|speech|RENAI|F
186|JOSH|"I remember the movers bringing them
in and putting them right there."|speech|JOSH|M
187|"RENAI
(PASSIVE AGGRESSIVE)"|"Well, they're not here. I would
know, I've been unpacking this
stuff all day."|speech|RENAI|F
188||INT. CORRIDOR, LAMBERT HOME - NIGHT|location||
189||"Dalton wanders the hall, sporting a red superhero CAPE and
carrying a plastic, glowing light-sabre toy.
He reaches a door. The basement door. He pulls it open."|stage direction||
190||INT. BASEMENT - NIGHT|location||
191||"Dalton holds up his light-sabre, the glow allowing him to
make out the murky corners of the basement below.
He takes a step down the stairs. Then another step.
The broken step is right below him.
He steps again --
-- and falls. Flails forward, tumbling down the steps, all
the way to the bottom. His light sabre SHATTERS.
He hits the ground, his head smacking the floor.
All is dark."|stage direction||
192||INT. LIVING ROOM - NIGHT|location||
193||Josh sits with Foster, zoned out in front of the droning TV.|stage direction||
194||INT. BASEMENT - NIGHT|location||
195||"Pitch black.
Dazed, Dalton sits up. His head is cut and bleeding. He is
alone in the dark. He stares into the corner of the
surrounding cell.
His eyes adjust, making out a shape.
A shadow."|stage direction||
196|"RENAI
(PASSIVE AGGRESSIVE)"|16.|speech|RENAI|F
197||INT. LIVING ROOM - SAME TIME|location||
198||"Josh and Renai look up as the quiet is shattered by a SCREAM.
They spring into action, scrambling to their feet."|stage direction||
199|RENAI|Dalton? Where are you?|speech|RENAI|F
200||He doesn't answer. Just keeps screaming.|stage direction||
201||INT. BASEMENT - NIGHT|location||
202||"Renai and Josh whip the door open, glaring into the basement
from the top of the stairs."|stage direction||
203|RENAI|Dalton?|speech|RENAI|F
204||"Dalton is crumpled at the bottom of the steps, sobbing, his
red cape gathered around him.
Renai flicks the light on. Her and Josh scamper down the
steps, propping Dalton up."|stage direction||
205|JOSH|What happened?|speech|JOSH|M
206|DALTON|I fell.|speech|DALTON|M
207|RENAI|"Dalton, you have to be careful. You
shouldn't be coming down here in
the dark."|speech|RENAI|F
208|JOSH|Where do you hurt the most?|speech|JOSH|M
209|DALTON|"My knee and my head. I can't stand
up."|speech|DALTON|M
210||"Josh lifts him to his feet. A severely grazed knee is dotted
with blood. He's okay."|stage direction||
211|JOSH|You scared us, champ.|speech|JOSH|M
212||"Josh carries him up the stairs as he sucks in sobs.
Renai glances around the basement, her eyes landing on the
lone object that resides in it."|stage direction||
213|JOSH|17.|speech|JOSH|M
214||"She frowns. It wasn't there when she saw the basement last.
It is a box. One of her large, cardboard moving boxes.
It is marked LAMPS."|stage direction||
215||INT. DALTON'S BEDROOM - NIGHT|location||
216||"Dalton is lying in bed, a band-aid slapped across his
forehead. Renai tucks him in, Josh standing over him."|stage direction||
217|JOSH|You're lucky you don't need stitches.|speech|JOSH|M
218|RENAI|"If I catch you falling down the
stairs again I'm gonna break your
neck."|speech|RENAI|F
219|DALTON|That doesn't make sense.|speech|DALTON|M
220||"There are dozens of pictures tacked to the wall, all drawn by
Dalton. Josh taps one; a drawing of Dalton flying through the
night sky, wearing his cape."|stage direction||
221|DALTON (CONT'D)|"You might be a superhero but you're
not invincible. Be more careful, bud."|speech|DALTON|M
222||Renai kisses him and gets up.|stage direction||
223|RENAI|Sleep tight, honey.|speech|RENAI|F
224||They wave goodbye and turn out the light.|stage direction||
225||INT. MASTER BEDROOM - NIGHT|location||
226||Renai flops into bed beside Josh, exhausted.|stage direction||
227|JOSH|We've gotta lock that door.|speech|JOSH|M
228|RENAI|"He's such a boy. He goes off
exploring. Sometimes I wanna keep
him on one of those child leashes."|speech|RENAI|F
229|JOSH|"Why bother with a child leash? I'll
stop at the pet store tomorrow.
18."|speech|JOSH|M
230||She laughs and cuddles up to him, resting her head on his chest.|stage direction||
231|RENAI|"I'm sorry I was pissy when you got
home. I was trying to work on a
song today and then Cali woke up
and wouldn't stop crying..."|speech|RENAI|F
232|JOSH|I didn't even notice.|speech|JOSH|M
233|RENAI|"I feel guilty for wanting my own
time."|speech|RENAI|F
234|JOSH|It's normal to want your own time.|speech|JOSH|M
235|RENAI|"Is it? My mother gave up everything
for me. I keep waiting for the
completely selfless parent gene to
kick in, but I'm exactly the same
person I was when I was 22, only
now I'm married with kids."|speech|RENAI|F
236|JOSH|You're a great mother.|speech|JOSH|M
237|RENAI|"No, I'm not. They like you so much
better than me."|speech|RENAI|F
238|JOSH|That's not true.|speech|JOSH|M
239|RENAI|"You're the cool dad who comes home
with presents and I'm the one who
yells at them all day."|speech|RENAI|F
240|JOSH|"Now you're being crazy. They love
you. At least you get to connect
with them. I work so much."|speech|JOSH|M
241|RENAI|"Believe me, you're their hero. They
try to play us off against each
other. They're master manipulators.
I guess they really are my kids."|speech|RENAI|F
242||Josh laughs. A lull settles over them.|stage direction||
243|RENAI|19.|speech|RENAI|F
244|RENAI (CONT'D)|Is this it, Josh?|speech|RENAI|F
245|JOSH|Is this so bad?|speech|JOSH|M
246||She doesn't answer. They sit in silence for a long beat.|stage direction||
247|RENAI|"Thank you for letting me take some time
off to work on my music again."|speech|RENAI|F
248|JOSH|We'll get by. I want you to do it.|speech|JOSH|M
249|RENAI|"There's a couple of songs...I mean
not all of them, but there's a
couple of them that I think are
really good. And I think, maybe I
could do something with them."|speech|RENAI|F
250|JOSH|I love all your songs.|speech|JOSH|M
251||They kiss.|stage direction||
252||INT. LIVING ROOM - NIGHT|location||
253||"It is 3AM. All the remoteness of that hour is present
here...we can feel it.
As still and quiet as deep space."|stage direction||
254||INT. KITCHEN - NIGHT|location||
255||The formerly bustling kitchen is now a museum at midnight.|stage direction||
256||INT. HALLWAY - NIGHT|location||
257||A long, dark thoroughfare. A ticking clock its only occupant.|stage direction||
258||INT. BASEMENT - NIGHT|location||
259||Stairs swallowed up by darkness. The groan of settling wood.|stage direction||
260||INT. FOSTER'S BEDROOM - NIGHT|location||
261||The soft breathing of a sleeping child.|stage direction||
262|JOSH|20.|speech|JOSH|M
263||INT. CALI'S NURSERY - NIGHT|location||
264||Hanging toy birds dangle over the baby, tinkling in a breeze.|stage direction||
265||INT. DALTON'S BEDROOM - NIGHT|location||
266||Dalton is sleeping too. Impossibly still. Lying on his back.|stage direction||
267||INT. MASTER BEDROOM - NIGHT|location||
268||"Renai and Josh are entwined together. Josh is snoring. They
are both blissfully asleep...
...for now."|stage direction||
269||INT. KITCHEN - MORNING|location||
270||"Another day, another chaotic breakfast.
Foster waves a stuffed toy around. Josh charges in, bits of
tissue on his face from shaving cuts. Cali flails her arms in
her high chair. Renai is at the sink, whisking eggs."|stage direction||
271|RENAI|Foster, sit down honey.|speech|RENAI|F
272||She whips a look around.|stage direction||
273|RENAI (CONT'D)|"Where is...? Hey Josh, could you go
wake up Dalton?"|speech|RENAI|F
274||"We FOLLOW Josh as he marches down the corridor to Dalton's
bedroom, poking his head inside."|stage direction||
275||INT. DALTON'S BEDROOM - CONTINUOUS|location||
276||Josh knocks on the wall.|stage direction||
277|JOSH|Time to get up, my man. Come on.|speech|JOSH|M
278||"Nothing from Dalton. He doesn't even stir. Josh rolls his
eyes and walks in. Nudges Dalton with his knee."|stage direction||
279|JOSH (CONT'D)|"You're making me look bad here.
Outta bed before your mother comes
in and kills both of us.
21."|speech|JOSH|M
280||"Nothing. He's really out.
Josh reaches down and shakes Dalton vigorously."|stage direction||
281|JOSH (CONT'D)|"Dalton, get up. You've gotta get
ready for school."|speech|JOSH|M
282||"Josh waits for a response, but none comes. Dalton is as slack
as a puppet. Something resembling concern crosses Josh's face."|stage direction||
283|JOSH (CONT'D)|Dalton...?|speech|JOSH|M
284||He kneels down, shaking Dalton hard. He listens for breathing.|stage direction||
285|JOSH (CONT'D)|Dalton? Dalton?! DALTON!!|speech|JOSH|M
286||His scream takes us into--|stage direction||
287||INT. HOSPITAL ROOM, ICU UNIT - DAY|location||
288||"--the stern sterility of a hospital.
Josh and Renai, eyes lined by dark circles, stand in front of
a dour neurologist, DR. JOEL SERCARZ (46).
Renai dabs her eyes with a tissue. They are red with tears.
Beyond a window in front of them, lying on a gurney in an ICU
chamber, is the unconscious body of Dalton."|stage direction||
289|JOSH (CONT'D)|"DR. SERCARZ
Okay...as of yet, our tests have
not drawn any conclusive answers
for you. Repeated blood and CSF
cultures are normal, making an
infective origin highly unlikely.
Tests for Lyme disease and repeated
polymerase chain reaction are
negative. Systemic vasculitis was
ruled out. Dalton remains in an
areactive coma without focal signs
or abnormal brainstem reflexes."|speech|JOSH|M
290||"Josh and Renai struggle to follow the cold, multi-syllable
medical terminology...like stranded tourists keeping up with
a foreign language."|stage direction||
291|JOSH (CONT'D)|"DR. SERCARZ (CONT'D)
We've looked for bacterial
pathogens like Meningoencephalitis,
but haven't seen anything."|speech|JOSH|M
292|(MORE)|"22.
DR. SERCARZ (CONT'D)
I wouldn't say we've exhausted
every single angle...but we're
close. The underlying cause is
still unknown."|speech||
293||Josh and Renai look in at their boy.|stage direction||
294|(MORE)|"DR. SERCARZ (CONT'D)
The good news is that he's
breathing without the use of a
mechanical apparatus, and there are
no lesions or hemorrhages in any of
the CT scans."|speech||
295|JOSH|"So...there's no brain damage or...?
DR. SERCARZ
None that we've detected. Technically,
he's in a coma. He doesn't respond to
stimuli, he has no sleep-wake cycle, but
there's no brain trauma or infection. His
scans are normal. To be honest, I've
never seen anything like it."|speech|JOSH|M
296|JOSH|"That fall he took...I mean, it looked
like he hit his head pretty hard.
DR. SERCARZ
We definitely exhausted that
possibility, but it was always
doubtful. The cut was superficial,
there wasn't even a skull fracture."|speech|JOSH|M
297|RENAI|"He can't just not wake up...there's
got to be something..."|speech|RENAI|F
298||"Renai sobs, tears streaming down her face. Josh looks like a
deer in the headlights. Stunned dumb.
Sercarz clears his throat. This part of the job isn't his
specialty."|stage direction||
299|RENAI|"DR. SERCARZ
I'm sorry."|speech|RENAI|F
300|JOSH|"So what do we do now? Does he stay here?
DR. SERCARZ
We'll conduct some further testing, but
beyond that...I really don't know.
23."|speech|JOSH|M
301||His pager goes off. He checks it.|stage direction||
302|JOSH|"DR. SERCARZ (CONT'D)
Excuse me for a minute. I have to
step out. A nurse will be with you
in just a moment."|speech|JOSH|M
303||"He leaves quickly. Josh and Renai press on the glass,
separated in body and spirit from their son."|stage direction||
304|JOSH|FADE TO BLACK.|speech|JOSH|M
305||SUPERIMPOSE TITLE: TWO MONTHS LATER|stage direction||
306||INT. DALTON'S BEDROOM, LAMBERT HOME - DAY|location||
307||"A ghastly meld of hospital room and young boys bedroom.
Dalton lies on his bed, a heart rate monitor hooked to his
chest. IV tubes run into his arms, a Nasogastric feeding tube
into his mouth.
A young nurse, ADELE CHALFIN (30), checks the various tubes
as Renai watches on."|stage direction||
308|ADELE|"Are you having any more trouble
with the feeding tube?"|speech|ADELE|M
309||"Renai looks broken, the life drained from her. A wilted flower.
She shakes her head, her voice a low rasp."|stage direction||
310|"RENAI
(BARELY AUDIBLE)"|It's okay.|speech|RENAI|F
311|ADELE|"Alright, well I'll be back soon.
I'll bring some new books. You're
probably sick of the ones you have."|speech|ADELE|M
312|RENAI|Did he respond to any of the tests?|speech|RENAI|F
313||Adele pauses.|stage direction||
314|ADELE|"No...no, he didn't. But we have to
give it time. I've seen coma
patients with a much longer
inactivity time suddenly start
making noises.
24."|speech|ADELE|M
