|character|text|type|character_clean|gender
31||Ichabod follows the High Constable and Magistrate in.|stage direction||
32||INT.  WATCHHOUSE, NIGHT WATCH QUARTERS -- NIGHT|location||
33||"Constable Two wheels the body ahead past many ""booking""
tables.  A JAILER moves to unlock a massive door."|stage direction||
34|HIGH CONSTABLE|"He will be burned pursuant to
statutes of health."|speech|HIGH CONSTABLE|?
35|ICHABOD|I could determine if he were dead|speech|ICHABOD|M
36||"before
he went into the Hudson."|unknown||
37|HIGH CONSTABLE|"Must we again hear these heretical
rantings?"|speech|HIGH CONSTABLE|?
38|MAGISTRATE|Yes, must we?|speech|MAGISTRATE|M
39|ICHABOD|"There is nothing heretical about
science, sir.  The Chinese have
written on it for hundreds of
years... procedural study used to
solve seemingly unsolvable crimes."|speech|ICHABOD|M
40||The door is opened.  The corpse again leads the way.|stage direction||
41||INT.  WATCHHOUSE, JAIL -- NIGHT|location||
42||"A two-tiered prison, alive with MOANS of AGONY and CRIES of
INSANITY.  Cells are full of wretched men in chains and iron
gags.  Many are against the bars, watching."|stage direction||
43|ICHABOD|"Our first night watch is adequate
against fire and some violence,
but if we were more often able to
ensure justice, after the fact,
then criminals would truly have
something to fear from law
enforcement."|speech|ICHABOD|M
44|HIGH CONSTABLE|Have they nothing to fear presently?|speech|HIGH CONSTABLE|?
45|ICHABOD|Without disrespect, look around you.|speech|ICHABOD|M
46||(motioning to cells)|location||
47|ICHABOD|We overflow.  As do our courts.|speech|ICHABOD|M
48|HIGH CONSTABLE|And,|speech|HIGH CONSTABLE|?
49||"with
disrespect, Constable,"|unknown||
50|HIGH CONSTABLE|"if jails and courts overflow, it is
testimony to success, not failure."|speech|HIGH CONSTABLE|?
51|ICHABOD|"But, how many innocents rot here?
And, how many victims are buried
without reprisal while guilty men
roam our streets?"|speech|ICHABOD|M
52||"The High Constable reaches a desk, taking a seat.  Guards
wait to process beaten, bloody prisoners."|stage direction||
53|HIGH CONSTABLE|Very few, if any.|speech|HIGH CONSTABLE|?
54|ICHABOD|"Even though I have seen confessions
pried from the lips of the accused,
often quite literally?"|speech|ICHABOD|M
55|HIGH CONSTABLE|"For one who calls himself a
Federalist, your mouth reeks of
Republican liberalism."|speech|HIGH CONSTABLE|?
56|ICHABOD|Not Liberalism.  Equanimity.|speech|ICHABOD|M
57||(to High Constable)|location||
58|MAGISTRATE|Um, sir... might I suggest...|speech|MAGISTRATE|M
59||"The Magistrate WHISPERS in the High Constable's ear.  Ichabod
notices with worry that Constables One and Two wheel the
corpse onwards into another room.
The Magistrate finishes.  The High Constable smiles faintly."|stage direction||
60||(to Ichabod)|location||
61|HIGH CONSTABLE|"There is a farming community
upstate, Constable... ten days
journey north in the Hudson
Highlands.  It is named Sleepy
Hollow.  Within a fortnight, three
persons have been murdered there.
Each with their head lopped cleanly
off."|speech|HIGH CONSTABLE|?
62||(holds up papers)|location||
63|HIGH CONSTABLE|"The elders of the Hollow have sent
dispatches to me, requesting
assistance, and now, just this very
moment, I have chosen you."|speech|HIGH CONSTABLE|?
64|ICHABOD|Chosen me?|speech|ICHABOD|M
65|HIGH CONSTABLE|"These ""methods"" of yours... there
has been no practical application."|speech|HIGH CONSTABLE|?
66|ICHABOD|Not for lack of trying.|speech|ICHABOD|M
67|HIGH CONSTABLE|"Just so.  Granted.  And so you take
your experimentations to Sleepy
Hollow and catch the murderer who
has tainted the place.  Bring him
here to face our good justice.
Will you do this for me?"|speech|HIGH CONSTABLE|?
68||(swallowing doubt)|location||
69|ICHABOD|I shall, gladly.|speech|ICHABOD|M
70|HIGH CONSTABLE|"Excellent.  Then, you are excused
till morning."|speech|HIGH CONSTABLE|?
71||Ichabod moves away, heading to where the corpse was taken.|stage direction||
72|HIGH CONSTABLE|Oh, and, Constable...|speech|HIGH CONSTABLE|?
73||(off Ichabod's look)|location||
74|HIGH CONSTABLE|"Do make certain that you meet with
success.  Otherwise... perhaps you
should not come back at all."|speech|HIGH CONSTABLE|?
75||The High Constable smiles a sardonic smile.|stage direction||
76||INT.  WATCHHOUSE, INCINERATION ROOM -- NIGHT|location||
77||"The corpse burns in a raging furnace.  Flesh sizzles.
Constable One pumps bellows which fan the flames.  Ichabod
steps from darkness nearby.  He watches with bitter regret as
the corpse is consumed."|stage direction||
78||EXT.  CITY -- DAY|location||
79||Market town streets bustle.  Filthy.  Pigs roam free.|stage direction||
80||INT.  ICHABOD'S HOME, SECOND FLOOR -- DAY|location||
81||"Decorated in Early-American Mad Scientist: books, papers and
jars of chemicals.  Charts of anatomy above a small bed."|stage direction||
82|ICHABOD (o.s.)|"Such a day for such a sad farewell.
But, this is goodbye, my sweet."|speech|ICHABOD|M
83||"At the window, Ichabod holds a bird cage with a red CARDINAL
inside.  He opens the cage.  The bird flies free.
Ichabod watches it go, then looks down.  A COACH halts in the
street below.  The forlorn DRIVER looks up."|stage direction||
84||INT.  ICHABOD'S COACH -- DAY|location||
85||"In motion.  Ichabod absently studies his hands, touching the
strange SCARS on both palms: evenly dispersed, tiny dots of
tissue.  Many scars.
Ichabod lifts a LEATHER SATCHEL, checking its contents."|stage direction||
86||EXT.  UPSTATE FORESTS -- DAY|location||
87||"TWO FAMILIES of MIGRANT WORKERS travel a path, leading over-
burdened horses.  Ichabod's coach approaches from the other
direction.  Ichabod looks out, unnerved.
One GAUNT MAN watches Ichabod pass.  There is a dead, worried
look in the man's eyes.  Others stare at Ichabod."|stage direction||
88||EXT.  SLEEPY HOLLOW, THE LONG STRAIGHT ROAD -- DAY|location||
89||"Ichabod faces two massive, vine-covered PILLARS, unsure.  He
turns to watch the driver lead the coach away.
Ichabod walks between the pillars to a long straight road.
He does not notice, above: THREE DEAD RAVENS hang from a tree
limb, twine wrapped round their necks."|stage direction||
90||EXT.  SLEEPY HOLLOW, TOWN SQUARE -- DAY|location||
91||"Ichabod walks on with baggage.  The square is empty, a CHURCH
and GRAVEYARD at one end.  The road ahead is bordered by
businesses and homes.
CONVERSATION DRIFTS from a tavern.  A criminal sits in
stocks.  A quiet CRYING is HEARD.  Ichabod hears...
He looks for its source.  It's from a window above, LOUDER.
SOUNDS like the SOBBING of an OLD WOMAN."|stage direction||
92||EXT.  VAN TASSEL ESTATE -- DAY|location||
93||"ICHABOD'S P.O.V.
: a BELLTOWER stands tall, like a mast pole"|unknown||
94||"with a crow's nest basket atop.  There's a man in the basket
and a huge BELL.
Ichabod ponders this as he continues.  Ahead on a hill: the
grand Van Tassel Manor House."|stage direction||
95||INT.  VAN TASSEL MANOR HOUSE, SITTING ROOM -- DAY|location||
96||"MANY CHILDREN, in a circle, taunt a BLINDFOLDED YOUNG WOMAN
spun round by the handsome, barrel-chested man, BROM VAN
BRUNT.  A few YOUNG MEN and LADIES watch.  Brom releases the
woman.  Everyone quiets and avoids her searching hands."|stage direction||
97|BLINDFOLDED WOMAN|This is such a silly game.|speech|BLINDFOLDED WOMAN|M
98|BROM|Be a sport and stop complaining.|speech|BROM|M
99||"The woman moves to Brom's voice.  He backs away, flanked by
peers GLENN and THEODORE.  Children laugh.
Ichabod enters, clearing his throat.  No one notices.  The
blindfolded woman keeps grasping.  One LITTLE GIRL sees
Ichabod and goes to him, finger to her lips."|stage direction||
100|LITTLE GIRL|Play along.  You must.|speech|LITTLE GIRL|?
101||"She tugs him.  Before Ichabod can protest, he is placed in
the blindfolded woman's grip."|stage direction||
102|BLINDFOLDED WOMAN|"There, I have someone.  Am I
finished?"|speech|BLINDFOLDED WOMAN|M
103|LITTLE GIRL|You have to tell who it is.|speech|LITTLE GIRL|?
104||"The woman touches Ichabod's face.  He is uncomfortable,
affected by this caress.  Brom watches jealously."|stage direction||
105|LITTLE GIRL|At least make a guess.|speech|LITTLE GIRL|?
106|BLINDFOLDED WOMAN|I don't know.  Is it Brom Bones?|speech|BLINDFOLDED WOMAN|M
107|BROM|Certainly not.|speech|BROM|M
108|ICHABOD|Excuse me, Miss...|speech|ICHABOD|M
109||(takes her hands)|location||
110|ICHABOD|They have a laugh at your expense.|speech|ICHABOD|M
111||"She takes the kerchief off to reveal a stunning beauty:
KATRINA VAN TASSEL.  Ichabod tries to compose himself."|stage direction||
112|KATRINA|Forgive me, I didn't know.|speech|KATRINA|F
113|ICHABOD|"I... I am looking for Baltus Van
Tassel."|speech|ICHABOD|M
114|BROM|"We haven't heard your name yet,
friend."|speech|BROM|M
115|ICHABOD|"Well, unless your name is Baltus,
you should not worry over mine."|speech|ICHABOD|M
116||Brom grabs Ichabod's collar, pissed.  Ichabod's baffled.|stage direction||
117|BROM|You need some manners.|speech|BROM|M
118|KATRINA|Brom!|speech|KATRINA|F
119||Brom looks at her, then reluctantly releases Ichabod.|stage direction||
120|MAN'S VOICE (o.s.)|What is this, then... ?|speech|MAN'S VOICE|?
121||"BALTUS VAN TASSEL, 45, has entered, a working-class
aristocrat.  LADY VAN TASSEL, 40, stands behind, a mix of
home-spun wife and well-kept lady."|stage direction||
122|BALTUS|Can I help you, sir?|speech|BALTUS|M
123||"Ichabod's relieved to have a proper focal point.  Children
gather around Katrina and hide behind her."|stage direction||
124|ICHABOD|"I have been sent from the city
with a letter of introduction.
I am told you offer me room and
board."|speech|ICHABOD|M
125||Ichabod hands over papers.  Baltus reads, furrows his brow.|stage direction||
126|ICHABOD|If we could speak alone.|speech|ICHABOD|M
127||(nods, looks to Katrina)|location||
128|BALTUS|"This is not a time for frivolity,
Katrina, is it?  Am I mistaken?"|speech|BALTUS|M
129|KATRINA|They're only children, father.|speech|KATRINA|F
130||"Baltus snorts, then exits with Ichabod.  The others huddle to
gossip, except Katrina, who moves beside Lady Van Tassel to
watch Ichabod and Baltus walk down the hall."|stage direction||
131||INT.  VAN TASSEL HOUSE, PARLOR -- DAY|location||
132||"DOCTOR LANCASTER, 50, dour and always sweaty, takes a seat by
the fire, joining Baltus and three other elders.  A pretty
servant, SARAH, brings a pipe cradle while Lady Van Tassel
sets down food.  Ichabod is standing."|stage direction||
133|BALTUS|That will be all, ladies.|speech|BALTUS|M
134||(waits as they exit)|location||
135|BALTUS|"We are joined by Doctor Thomas
Lancaster, Constable.  And to his
left are, Clergyman Steenwyck and
our able magistrate, Samuel Philipse,
both keeping order in their own ways."|speech|BALTUS|M
136||"PHILIPSE is youngest, eyes bloodshot, mug in hand and pipe in
mouth.  CLERGYMAN STEENWYCK is formidably built, wearing a
constant look of disapproval."|stage direction||
137|BALTUS|"I myself am in charge of financial
matters and the regulation of
currency in our commonwealth.  And,
lastly, this fine fellow is James
Hardenbrook, our Notary."|speech|BALTUS|M
138||HARDENBROOK is oldest, ancient, with one eye pale and blind.|stage direction||
139|ICHABOD|"An honor, gentlemen.  In time I
will need every detail of the
three murderings you've had, but,
for now, I ask only if you have
any theory at all as to who the
killer might be?"|speech|ICHABOD|M
140|DOCTOR LANCASTER|Excuse me?|speech|DOCTOR LANCASTER|M
141|ICHABOD|"I say, is there any one person
suspect in these acts?"|speech|ICHABOD|M
142|DOCTOR LANCASTER|I was afraid of this.|speech|DOCTOR LANCASTER|M
143||Philipse shoots a look to Baltus.  Angst amongst the elders.|stage direction||
144|PHILIPSE|"Well, Constable... are you aware...
to be honest, you are not what we
expected.  We sent for the militia."|speech|PHILIPSE|M
145|ICHABOD|The militia?|speech|ICHABOD|M
146|FATHER STEENWYCK|"Why not tell us what you have heard?
Hmm?  How much have your superiors
bothered to tell you?"|speech|FATHER STEENWYCK|?
147|ICHABOD|"All I know is three are slain, their
heads found severed from their
bodies..."|speech|ICHABOD|M
148|FATHER STEENWYCK|"The heads were not found severed.
The heads were not found at all."|speech|FATHER STEENWYCK|?
149||Withered Hardenbrook leans forward, his voice cragged.|stage direction||
150|HARDENBROOK|"Taken.  Taken by the Headless
Horseman.  Taken back to hell."|speech|HARDENBROOK|M
151|ICHABOD|Pardon me?|speech|ICHABOD|M
152|BALTUS|"You have not been well informed of
our troubles, sir.  If you would..."|speech|BALTUS|M
153||Baltus gestures for Ichabod to sit.  Baltus lights his pipe.|stage direction||
154|BALTUS|"The Horseman... he was a Hessian
mercenary, sent to our shores by
German princes to help keep
Americans under the thumb of
England.  However, unlike his
compatriots who came as muscle in
trade for currency, he came
willingly.  For love of carnage."|speech|BALTUS|M
155||"FLASHBACK
-- AMERICAN BATTLEFIELD -- DAY"|unknown||
156||"The HESSIAN HORSEMAN rides his black steed into a gory,
close-quarters clash, his cloaked uniform adorned with edged
weapons.  He cuts down Americans left and right."|stage direction||
157|BALTUS (v.o.)|"He was infamous for taking his
horse, Daredevil, hard into
battle... chopping off heads at
full gallop."|speech|BALTUS|M
158||"He dismounts, hoisting a battle axe.  With sword and axe, he
annihilates.  Blood gushes.  Bones crack."|stage direction||
159|BALTUS (v.o.)|"Just to look on him made your
blood run cold, for he had filed
down his teeth to rapiers... to
add to the ferocity of his
appearance."|speech|BALTUS|M
160||"The Horseman lets out a war cry.  Jagged teeth.  Grotesque.
FOREST BATTLEFIELD -- DAY
Winter.  CANNONS can be HEARD BOOMING from afar.  Daredevil
lies dead in red snow.  FOLLOW FOOTPRINTS away..."|stage direction||
161|BALTUS (v.o.)|"He would not finally meet his end
till the winter of seventy-nine,
when New York City was held by
Henry Clinton and Washington
occupied West Point.  It was
between those two places, not far
from here..."|speech|BALTUS|M
162||"The Horseman flees, cloak flowing, chased by FIVE rag-tag
REVOLUTIONARY SOLDIERS.  Ahead, a steep, rocky area prevents
escape.  Soldier one aims a rifle and FIRES...
Blood explodes from the Horseman's arm as he runs.  His sword
falls from his now functionless hand.
Soldier Two grabs the sword.
At the rocks, the Horseman faces the men.  Another Rifleman
raises his rifle.  The Horseman reaches over his shoulder to
grasp a sheathed knife, THROWS --
THOCK!  The Rifleman jerks back, knife in his eye socket.
The Horseman readies an axe.  The Revolutionaries move in
with swords.  They battle, STEEL AGAINST STEEL.  The Horseman
fends off blows from all sides.
Soldier Three lunges, stabs his blade deep into the
Horseman's side.  The Horseman roars, brings his axe DOWN...
BREAKS the sword at the hilt...
An UPWARDS stroke sends Soldier Three head over heels in a
fountain of blood.
The Horseman staggers, howling, trying to pull the blade from
his ribs.  The remaining soldiers close in."|stage direction||
163||INT.  VAN TASSEL HOUSE, SITTING ROOM -- NIGHT|location||
164||Pipe smoke wafts from Philipse's mouth.|stage direction||
165|PHILIPSE|"Cut off his head with his own sword.
It's a legend told for twenty years."|speech|PHILIPSE|M
166|BALTUS|"But, only recently has the Headless
Hessian been seen prowling the
Hollow, in search of a head to suit
his shoulders."|speech|BALTUS|M
167|ICHABOD|Just a moment...|speech|ICHABOD|M
168||(sits back, incredulous)|location||
169|ICHABOD|Are you saying it is he?|speech|ICHABOD|M
170||(aggravated, loud)|location||
171|HARDENBROOK|"When a goblin leaps from the nether
world, others follow.  Poltergeists
of the air, water and earth follow
and cheer his desecrations!"|speech|HARDENBROOK|M
172||"Hardenbrook BANGS his cane on a table.  Baltus puts a calming
hand on senile Hardenbrook's shoulder."|stage direction||
173|DOCTOR LANCASTER|"No one knows why he chose to now to
climb out from his grave."|speech|DOCTOR LANCASTER|M
174|FATHER STEENWYCK|"It is very clear why.  Citizens
here have long tried to hide sins
behind closed doors.  Their failed
faith has saturated the soil and
called forth one of Satan's own."|speech|FATHER STEENWYCK|?
175|ICHABOD|"Excuse me, gentlemen, but... who
has seen this Horseman?"|speech|ICHABOD|M
176|BALTUS|Many have.|speech|BALTUS|M
177|ICHABOD|"Then, name one person who has seen
him with their own eyes."|speech|ICHABOD|M
178||A long wait.  No reply from the elders.  Ichabod rises.|stage direction||
179|ICHABOD|"While I will do everything I can
to find your assassin, I will look
for a man of flesh and blood.  Not
some goblin-demon from hell."|speech|ICHABOD|M
180||EXT.  BELLTOWER FIELD -- EARLY EVENING|location||
181||"The Belltower is covered in defensive spikes.  A man climbs
down a rope ladder.  Below, many ARMED MEN gather.  Everyone
grim.  Philipse moves to the center, on horseback."|stage direction||
182|PHILIPSE|"Gather round!  Gather and quiet!
The hour has come to choose for
this night.  Each man's name is
in this box and has been checked."|speech|PHILIPSE|M
183||"A box is handed up.  Ichabod and Baltus arrive on foot at the
back of the mob.  Ichabod looks...
At a nearby forest, men light TORCH POSTS in a line bordering
the forest edge for at least a half mile.
Philipse draws a folded paper from the box, holds it up."|stage direction||
184|PHILIPSE|May the Lord watch over him...|speech|PHILIPSE|M
185||(unfolds paper)|location||
186|PHILIPSE|"""Jonathan Masbath.""  Are you here?"|speech|PHILIPSE|M
187|JONATHAN (o.s.)|I am.  I take my responsibility.|speech|JONATHAN|M
188||"The crowd parts as JONATHAN MASBATH, a dirt-poor farmer with
a bow and quiver of arrows, moves forward.  His son, YOUNG
MASBATH, 14, grips his arm."|stage direction||
189|YOUNG MASBATH|No, father.  Wait...|speech|YOUNG MASBATH|M
190||(up to Philipse)|location||
191|YOUNG MASBATH|"He's already been up once.  Why
does he go again?"|speech|YOUNG MASBATH|M
192|JONATHAN|"It is a lottery, son.  It just as
easily might have been one of them."|speech|JONATHAN|M
193|YOUNG MASBATH|Then... I go with you.|speech|YOUNG MASBATH|M
194|JONATHAN|No.  You obey my wishes.|speech|JONATHAN|M
195||(looks to crowd)|location||
196|JONATHAN|Brom.  Look after him, will you?|speech|JONATHAN|M
197||"Brom steps up, nodding.  Jonathan kisses his son's cheek,
then heads to the rope ladder.  Men pat him on the back."|stage direction||
198|PHILIPSE|Someone leave him a horse.|speech|PHILIPSE|M
199||"Young Masbath watches his father go.  Brom coaxes him away.
At the back of the crowd, Ichabod watches skeptically, looks
to Young Masbath as he and Brom pass."|stage direction||
200|ICHABOD|"You worry for naught, little man.
Nothing will harm him there."|speech|ICHABOD|M
201||(looks up, sotto)|location||
202|ICHABOD|"It is problems here on the ground
you people need begin to worry
about."|speech|ICHABOD|M
203||Ichabod watches Jonathan climb, very high above.|stage direction||
204||INT.  VAN TASSEL HOUSE, ICHABOD'S ROOM -- NIGHT|location||
205||Ichabod makes notations in a LEDGER BOOK.|stage direction||
206|KATRINA (v.o.)|You will dream.|speech|KATRINA|F
207||Katrina strolls in, sits on the bed.  Ichabod is nervous.|stage direction||
208|KATRINA|"Did they tell?  It is something in
the air so that dreams come to
everyone.  According to the elders,
an Indian prophet held powwows here
before the land was taken, and
spells cast then still linger to
this day."|speech|KATRINA|F
209|ICHABOD|"Do you often make a habit of
sitting on strange men's beds?"|speech|ICHABOD|M
210|KATRINA|"You are horribly old-fashioned,
aren't you?"|speech|KATRINA|F
211|ICHABOD|Feel free to form your own opinion.|speech|ICHABOD|M
212||(facing his ledger)|location||
213|ICHABOD|Though it appears you already have.|speech|ICHABOD|M
214|KATRINA|"Well, I intended to apologize for
the behavior of my friend Brom Van
Brunt, but it seems I've made
matters worse."|speech|KATRINA|F
215||(getting up to go)|location||
216|KATRINA|I'll leave you to your business.|speech|KATRINA|F
217|ICHABOD|"Excuse me... I should apologize.  I,
um... I... have no great love of..."|speech|ICHABOD|M
218|KATRINA|Other people?|speech|KATRINA|F
219|ICHABOD|Small talk.|speech|ICHABOD|M
220|KATRINA|"It might have been more.  Might have
been positively grand talk."|speech|KATRINA|F
221||"Ichabod offers his chair, backing away.  Seeing it is the
only one, he remains standing.  Katrina sits."|stage direction||
222|KATRINA|"Is it me, or are you this nervous
around all women?"|speech|KATRINA|F
223|ICHABOD|"Perhaps it is because your suitor's
hands were recently very nearly
wrapped around my throat."|speech|ICHABOD|M
224|KATRINA|My suitor?|speech|KATRINA|F
225|ICHABOD|"The massive fellow... Brom.  For
someone you call ""friend,"" he
misplaces a good portion of jealousy."|speech|ICHABOD|M
226|KATRINA|He has proposed to me twice.|speech|KATRINA|F
227|ICHABOD|"Which may explain his temperament.
To have asked twice means the answer
was ""no"" at least once."|speech|ICHABOD|M
228||Katrina looks down, discards this with a smile.|stage direction||
229|KATRINA|"I've read a great deal about your
New York City.  Do be a dear and tell
me all about it.  Sounds like an
extraordinary place to live a life."|speech|KATRINA|F
230|ICHABOD|"Extra ordinary, yes.  But first, you
tell me about the Headless Horseman."|speech|ICHABOD|M
231||EXT.  BELLTOWER FIELD -- NIGHT|location||
232||"The torches burn bright.  ABOVE, in the Belltower, Jonathan
Masbath loads a rifle.  THUNDER BOOMS.
Jonathan stands, looking to a sky that is all stars and moon.
A HORSE is HEARD SHRIEKING.  Below, the horse tied at the
base of the tower is spooked.
A COMMOTION is HEARD, ground rumbling.  Jonathan grips a
rifle, cocks it and moves to look...
At the forest edge, a herd of deer stampedes out.  They
sprint past the tower and across the field.
Jonathan crosses to watch the herd scatter.  He crosses back
to peer at the forest.  Bad news...
A thick FOG creeps from the woods.
As the fog overtakes the base of each torch, a tentacle of
mist snakes up to the flame, killing it.  All along the
forest, arms of vapor snuff torches... one by one by one...
Above, Jonathan sights the rifle along the trees."|stage direction||
233|JONATHAN|Come out, devil... come....|speech|JONATHAN|M
234||INT. VAN TASSEL HOUSE, ICHABOD'S ROOM -- NIGHT|location||
235||Ichabod leans on a dresser.  Katrina's still seated.|stage direction||
236|KATRINA|"Not all think it is the Horseman.
Many say witches come from the
Western Woods to steal skulls for
their cauldrons.  Some believe a
person in this very town kneels
before Lucifer, offering death as
tribute.  And, still others believe
none of it."|speech|KATRINA|F
237|ICHABOD|Are you so superstitious?|speech|ICHABOD|M
238|KATRINA|"To call a person superstitious is to
imply they fear magic, but not all
magic is black."|speech|KATRINA|F
239|ICHABOD|There is no such thing as magic.|speech|ICHABOD|M
240|KATRINA|"Really?  Then... what is your
rebuttal to those romantic poets
claiming proof of magic in a rose at
full bloom, or even in a teardrop?"|speech|KATRINA|F
241|ICHABOD|"Poets have silly notions about
plants and bodily secretions."|speech|ICHABOD|M
242||(laughs)|location||
243|KATRINA|You are funny.|speech|KATRINA|F
244||"Ichabod doesn't get what's so funny about that.  The DISTANT
TOLL of a BELL is HEARD.  Katrina looks fearful.
She goes to open a window.  The BELL TOLLS..."|stage direction||
245||EXT.  SLEEPY HOLLOW, OVERVIEW -- NIGHT|location||
246||... TOLLS mournfully over farms and forests...|stage direction||
247||EXT.  FARM -- NIGHT|location||
248||"... TOLLS as a MAN comes from his barn, listening, then
sprinting towards his home."|stage direction||
249||EXT.  TOWN SQUARE -- NIGHT|location||
250||"... TOLLS across the deserted square.  Windows go dark.
Shutters are slammed shut."|stage direction||
251||EXT.  VAN TASSEL HOUSE -- NIGHT|location||
252||"... TOLLS.  Ichabod bounds out to the lawn, halting to
listen.  Katrina and Baltus come out on the porch."|stage direction||
253|BALTUS|Constable, where are you going!?|speech|BALTUS|M
254||... TOLLS... TOLLS... then, SILENCE.  Ichabod chases away.|stage direction||
255|BALTUS|Come back, sir...|speech|BALTUS|M
256||(watches him go)|location||
257|BALTUS|Madness.|speech|BALTUS|M
258||Baltus ushers Katrina back in.  The door slams.|stage direction||
259||EXT.  BELLTOWER FIELD -- NIGHT|location||
260||"Ichabod charges across the rocky field.  He slows, awed...
The Belltower is down, its mast is splintered.  The horse is
gone.  Ichabod moves to where the crow's nest lies smashed.
No sign of Jonathan."|stage direction||
261||EXT.  SLEEPY HOLLOW FOREST -- NIGHT|location||
262||"Jonathan runs past, gripping his bow.  It's QUIET... till
HOOFBEATS are HEARD in pursuit.
Trees are silhouetted against the sky.  As HOOFBEATS get
LOUDER, branches bend like arms and fingers yearning to
touch.  As HOOFBEATS ROAR PAST, the trees relax.
FURTHER ON, Jonathan runs.  WIND begins to BLOW.
BEHIND, in motion, WE SEE Daredevil's snorting visage; eyes
lizard-like, with vertical slits literally aglow.
The Horseman's hand yanks a wooden WAR HAMMER from a saddle
mount.  (No clear view of the Horseman.)"|stage direction||
263||"HORSEMAN'S P.O.V.
: closing in on Jonathan."|unknown||
