|character|text|type|character_clean|gender|principal_character
68|RIKER|"No, no speeches.  No clothes
either."|speech|RIKER|M|True
69||(winks, mischievously)|location|||
70||"Picard looks at him.  Deanna laughs.
Then the band stops playing.  All turn.
DATA stands with the band."|stage direction|||
71|DATA|"Ladies and Gentlemen and invited
Tran gendered species... In my
study of Terran and Betazoid
conjugal rites I have discovered it
is traditional to present the
""happy couple"" with a gift.  Given
Commander Riker's affection for
archaic musical forms I have
elected to present the following as
my gift in honor of their
conjugation."|speech|DATA|M|True
72||"Riker shoots an amused glance to Deanna.  Conjugation?
Data turns to the band leader."|stage direction|||
73|DATA|"If you please, Mister Band Leader,
a-one and a-two and..."|speech|DATA|M|True
74||"The band launches into a jaunty, swing version of the Irving
Berlin standard ""Blue Skies."""|stage direction|||
75||(sings)|location|||
76|DATA|"""Blue skies, smiling at me, Nothing
but blue skies do I see.  Blue
birds, singing a song, Nothing but
blue birds all day long.  Never saw
the sun shining so bright, Never
saw things going so right..."""|speech|DATA|M|True
77||"The crowd is appreciative.  Loves the song.  Except Worf, he
momentarily raises his head from the table."|stage direction|||
78||(groans)|location|||
79|WORF|Ugghhh... Irving Berlin.|speech|WORF|M|True
80||"His heads thumps down again, is about ready to BARF!
Meanwhile, Riker is anxious as a kid to join the band:"|stage direction|||
81||(smiles)|location|||
82|DEANNA|All right, go ahead.|speech|DEANNA|M|True
83||"Riker eagerly joins the band.  Grabs the trombone and starts
jamming with the orchestra.  The song really swings."|stage direction|||
84||(to Deanna)|location|||
85|PICARD|May I have this dance?|speech|PICARD|M|True
86|DEANNA|With pleasure, Captain.|speech|DEANNA|M|True
87||"Meanwhile, Geordi leads Leah to the dance floor as well.
Beverly goes to Worf."|stage direction|||
88|BEVERLY|"Commander Worf... Do Klingons
swing?"|speech|BEVERLY|F|True
89|WORF|I am not a swinger.  I am unwell.|speech|WORF|M|True
90|BEVERLY|Don't worry, I'm a doctor.|speech|BEVERLY|F|True
91||She pulls him to the dance floor as:|stage direction|||
92|BEVERLY|"I'm so glad you made it back to the
Enterprise before I left."|speech|BEVERLY|F|True
93|WORF|"I was not suited for the life of
a... diplomat."|speech|WORF|M|True
94||(wry)|location|||
95|BEVERLY|Who'd have guessed?|speech|BEVERLY|F|True
96||"They dance.  Picard and Deanna sweep past them.
And we pull up and away as Data continues to sing and the
crew dances.  It is a joyous celebration of these people.
This family.  A family we love."|stage direction|||
97||EXT.  ENTERPRISE - SPACE|location|||
98||The Enterprise streaks through space.|stage direction|||
99||INT.  ENTERPRISE - CREW LOUNGE - NIGHT|location|||
100||"Data sits in the empty Crew Lounge.
As always, the android's placid, neutral expression still
somehow manages to convey his wonder, curiosity and
idiosyncratic zest for life.
Picard arrives with a very old bottle of wine."|stage direction|||
101|PICARD|"I've been saving this.  Chateau
Picard 2267.  Batten down the
hatches..."|speech|PICARD|M|True
102||He carefully uncorks the treasured bottle as:|stage direction|||
103|PICARD|"They say a vintner's history is in
every glass.  The soil he came
from.  His past as well as his
hopes for the future."|speech|PICARD|M|True
104||"He pours two glasses of the wine, then raises his glass, a
toast."|stage direction|||
105|PICARD|So... To happy endings.|speech|PICARD|M|True
106|DATA|To happy endings.|speech|DATA|M|True
107||"Picard carefully takes a tiny sip, savors the flavor, finally
swallows.  Enjoys it.  Ahhh.
Data mimics Picard.  Taking a tiny sip, savoring the flavor
and finally swallowing.  Ahhh."|stage direction|||
108|DATA|"Sir.  I noticed an interesting
confluence of emotion at the
wedding.  I am familiar with the
human concept of tears through
laughter and its inverse, laughter
through tears, but I could not help
wondering about the human capacity
for expressing both pleasure and
sadness simultaneously."|speech|DATA|M|True
109|PICARD|"I understand why it would seem
confusing.  Certain human rituals --
like weddings, birthdays or
funerals evoke strong and very
complex emotions.  These rites
carry great weight with us because
they denote the passage of time."|speech|PICARD|M|True
110|DATA|"And you were particularly aware of
this feeling because Commander
Riker will be leaving to assume
command of the Titan?"|speech|DATA|M|True
111|PICARD|"Will and Deanna joining the Titan.
Dr. Crusher going to Starfleet
Medical..."|speech|PICARD|M|True
112|DATA|"And this makes you ""sad""?"|speech|DATA|M|True
113|PICARD|"Well.  I suppose it does a bit.
I'm very happy for them, of course,
but I'm going to miss them.  The
ship will seem... incomplete
without them."|speech|PICARD|M|True
114|DATA|"That is because you have a
familiarity with them.  You can
predict specific reactions and
behavior and are comfortable in
that knowledge."|speech|DATA|M|True
115|PICARD|"Yes.  And, frankly, I envy them as
well.  They've made important
choices; they're going to have
great challenges ahead of them.
New worlds to conquer..."|speech|PICARD|M|True
116||He takes another sip of wine.  A beat.|stage direction|||
117|PICARD|"Seeing Will and Deanna today made
me think about some of the choices
I've made in my own life.  Devoting
myself to Starfleet... Not marrying
or having children... All the
choices that led me here."|speech|PICARD|M|True
118||A beat.  Data thinks about it.|stage direction|||
119|DATA|"The choices I made have led me here
as well.  This is the only home I
have ever known.  I cannot foresee
a reason for leaving."|speech|DATA|M|True
120|PICARD|"You never know what's over the
horizon, Data.  Before too long
you'll be offered a command of your
own.  Data looks at him; he has
never really considered this."|speech|PICARD|M|True
121|DATA|"If I were... I believe my memory
engrams would sense the absence of
your specific reactions and
behavior.  I would ""miss you."""|speech|DATA|M|True
122||(smiles)|location|||
123|PICARD|Now, you make a toast.|speech|PICARD|M|True
124|DATA|To new worlds...|speech|DATA|M|True
125|PICARD|"New worlds.  Yes Data, brave new
worlds..."|speech|PICARD|M|True
126||They drink.|stage direction|||
127||INT.  ROMULAN SENATE - CORRIDOR - NIGHT|location|||
128||"Flickering braziers dimly illuminate the cold, martial
splendor of a Senate corridor.
COMMANDER DONATRA and COMMANDER SURAN stride through the
corridor.
Suran is an elder Romulan officer, respected and tenacious.
Donatra -- a key figure in this story so pay close attention
to her -- is a mature, beautiful woman... not without a dry
sense of humor."|stage direction|||
129|SURAN|"The fleet commanders are nervous.
They've agreed to remain at their
given coordinates and await his
orders.  But they're anxious to
know what's going on here."|speech|SURAN|F|True
130|DONATRA|"I don't blame them.  We can't keep
them in the dark forever."|speech|DONATRA|F|True
131||A voice, from the shadows:|stage direction|||
132|VICEROY (V.O.)|But in darkness, there is strength.|speech|VICEROY|M|True
133||"Donatra and Suran stop.
And the VICEROY steps from the shadows...
He is a terrifying sight  A powerful, monstrous alien
creature; a tall, ashen-skinned ectomorph who bears a
disturbing resemblance to the original Nosferatu.  He is
vampiric and lethal.  He is a Reman."|stage direction|||
134|VICEROY|Don't you agree?|speech|VICEROY|M|True
135||He leads them along the corridor.|stage direction|||
136||INT.  SENATE CHAMBER - NIGHT|location|||
137||"We observe the Romulan crest, an imposing bird-of-prey
clutching a planet in either claw, not unlike the KAOS emblem
from ""Get Smart,"" that dominates a wall.  As we hear:"|stage direction|||
138|SHINZON (V.O.)|"Consider it  The great symbol of
the Empire... But the bird-of-prey
holds planets.  Romulus, Remus.
Their destinies conjoined..."|speech|SHINZON|M|True
139||"And then we see him... SHINZON!
He is a dynamic young human in his twenties.  Very handsome
with pale, almost white skin and shining, golden hair.  He
wears a striking Reman military uniform.
He stands in the center of the eerily deserted chamber.  The
entire floor is a large star chart."|stage direction|||
140|SHINZON|"Yet for generations one of those
planets has been without a voice.
We will be silent no longer."|speech|SHINZON|M|True
141||"Senator Tal'Aura (the female Senator who planted the weapon
in the Senate chamber earlier) and two other ROMULAN
COMMANDERS sit.
Cadres of Shinzon's fearsome REMAN WARRIORS stand around the
chamber.  They are his sinister children of the night.  Even
more chilling now in the flickering torch light.  It's like
something out of Tim Burton.
Donatra and Suran enter the chamber with Shinzon's Viceroy."|stage direction|||
142|SHINZON|"Join us, Commanders.  Now what's
the disposition of the fleet?"|speech|SHINZON|M|True
143|SURAN|They're holding position.|speech|SURAN|F|True
144|SHINZON|And?|speech|SHINZON|M|True
145||(bows his head)|location|||
146|SURAN|They will obey, Praetor.|speech|SURAN|F|True
147|SHINZON|"It's imperative we retain their
allegiance or our great mission
will be strangled before it can
truly draw breath."|speech|SHINZON|M|True
148|DONATRA|"They support your intentions, sir.
But they require evidence of
your... sincerity."|speech|DONATRA|F|True
149||"Shinzon looks at her.  A quick beat.  Shinzon decides to
respond with benevolence.  He smiles."|stage direction|||
150|SHINZON|And they'll have it.|speech|SHINZON|M|True
151||(he begins to pace over|location|||
152||the star chart)|unknown|||
153|SHINZON|"Tell the fleet that the days of
negotiation and diplomacy are over.
The Almighty Federation will fall
before us.  As I promised you."|speech|SHINZON|M|True
154||"He stands on the area of the map that denotes the Neutral
Zone between the Romulan Empire and the Federation."|stage direction|||
155|SHINZON|"The time we have dreamed of is at
hand.  The time... of conquest."|speech|SHINZON|M|True
156||(sinister laugh)|location|||
157||"He carefully steps into the area of the map marked with the
Federation symbol.  He looks down at the star chart."|stage direction|||
158|SHINZON|"Cut off the dragon's head and it
cannot strike back."|speech|SHINZON|M|True
159||"A beat.  Donatra watches him carefully.  Something in his
quiet words disturbs her."|stage direction|||
160|SURAN|How many Warbirds will you need?|speech|SURAN|F|True
161|SHINZON|None.|speech|SHINZON|M|True
162||They look at him, stunned.|stage direction|||
163|SURAN|"Praetor.  You have the whole fleet
at your disposal.  They supported
the coup, they'll follow you."|speech|SURAN|F|True
164|SHINZON|The Scimitar will serve my needs.|speech|SHINZON|M|True
165|SURAN|But surely --|speech|SURAN|F|True
166|SHINZON|I came this far alone...|speech|SHINZON|M|True
167||(he looks at his Reman|location|||
168||warriors)|unknown|||
169|SHINZON|"We came this far alone.  We require
no assistance from the fleet.  Now
leave me to my thoughts."|speech|SHINZON|M|True
170||"The Commanders and Senator Tal'Aura rise and leave.  Shinzon
looks to his Viceroy."|stage direction|||
171|SHINZON|Are we prepared?|speech|SHINZON|M|True
172|VICEROY|Yes, Praetor.|speech|VICEROY|M|True
173||A beat.|stage direction|||
174|SHINZON|So many years for this moment.|speech|SHINZON|M|True
175||(he looks up at his|location|||
176||Viceroy, smiles)|unknown|||
177|SHINZON|Bring him to me.|speech|SHINZON|M|True
178||INT.  ENTERPRISE - BRIDGE - DAY|location|||
179||"The bridge crew are at their stations.  Picard is not on the
bridge."|stage direction|||
180||(grumbles)|location|||
181|WORF|I won't do it.|speech|WORF|M|True
182|DEANNA|"It's tradition,Worf.  You of all
people should appreciate that!"|speech|DEANNA|M|True
183||(whispers)|location|||
184|DEANNA|Besides, I've already seen it.|speech|DEANNA|M|True
185|WORF|"A warrior does not appear without
his clothing.  It leaves him...
vulnerable."|speech|WORF|M|True
186|RIKER|"I don't think we're going to see
much combat on Betazed."|speech|RIKER|M|True
187|DEANNA|"Don't be too sure.  Mother will be
there."|speech|DEANNA|M|True
188||Worf groans.  Picard emerges from his Ready Room as:|stage direction|||
189|WORF|I won't do it.|speech|WORF|M|True
190|PICARD|Won't do what, Mister Worf?|speech|PICARD|M|True
191|WORF|"Captain.  I think it is
inappropriate for a Starfleet
officer to appear..."|speech|WORF|M|True
192||(hates the word)|location|||
193|WORF|... naked.|speech|WORF|M|True
194|PICARD|"Come now, a big, strapping fellow
like you?  What are you afraid of?"|speech|PICARD|M|True
195||"Deanna laughs.  Then a readout on Worf's console attracts his
attention:"|stage direction|||
196|WORF|"I'm picking up an unusual
electromagnetic signature from the
Kolarin system."|speech|WORF|M|True
197|PICARD|What sort of signature?|speech|PICARD|M|True
198||Worf looks up.  Glances at Data.|stage direction|||
199|WORF|Positronic.|speech|WORF|M|True
200||INT.  ENTERPRISE - BRIDGE - LATER|location|||
201||"Geordi is at the Engineering station with Picard, Riker and
Data."|stage direction|||
202|GEORDI|"It's very faint but I've isolated
it to the third planet in the
Kolarin system."|speech|GEORDI|M|True
203|PICARD|What do we know about the planet?|speech|PICARD|M|True
204|GEORDI|"Uncharted.  We'll have to get
closer for a more detailed scan."|speech|GEORDI|M|True
205||(to Data)|location|||
206|PICARD|Theories?|speech|PICARD|M|True
207|DATA|"Since positronic signatures have
only been known to emanate from
androids such as myself, it is
logical to theorize that there is
an android such as myself on
Kolarus III."|speech|DATA|M|True
208|GEORDI|How many of you did Dr. Soong make?|speech|GEORDI|M|True
209|DATA|I thought only me, myself and Lore.|speech|DATA|M|True
210||(looking at star chart)|location|||
211|RIKER|"Diverting to the Kolarin system
takes us awfully close to the
Romulan Neutral Zone."|speech|RIKER|M|True
212||(looking at star chart)|location|||
213|PICARD|Still well on our side...|speech|PICARD|M|True
214||"Picard glances at Data, recognizes the android's deep desire
to explore this possible connection to others like himself."|stage direction|||
215|PICARD|"I think it's worth a look.  Don't
worry, Number One, we'll get you to
Betazed with time to spare."|speech|PICARD|M|True
216|RIKER|Thank you, sir...|speech|RIKER|M|True
217||(to all, especially Worf)|location|||
218|PICARD|"Where we will all honor the
Betazoid traditions.  No cold feet,
or any other parts of our anatomy.
Now, if you'll excuse me.  I'll be
in the gym."|speech|PICARD|M|True
219||He goes.|stage direction|||
220||(to Helm Officer)|location|||
221|RIKER|"Mister Branson, set course for the
Kolarin system.  Warp Five --"|speech|RIKER|M|True
222||(Deanna shoots him a|location|||
223||glance)|unknown|||
224|RIKER|-- Warp Seven.|speech|RIKER|M|True
225|HELM OFFICER (MISTER BRANSON)|Plotted and laid in, sir.|speech|HELM OFFICER|M|
226|RIKER|Engage.|speech|RIKER|M|True
227|DEANNA|You better believe you're engaged!|speech|DEANNA|M|True
228||"Meanwhile, Geordi and Data remain at the Engineering Station,
studying the displays."|stage direction|||
229|GEORDI|"What do you think, Data, a long-
lost relative?"|speech|GEORDI|M|True
230||"Data doesn't respond, but the curiosity on his face is
apparent."|stage direction|||
231||EXT.  ENTERPRISE - OVER KOLARUS III - SPACE|location|||
232||"The Enterprise is in orbit around the uncharted planet.  In
the distance we can see the distorting violence of an ion
storm."|stage direction|||
233||INT.  ENTERPRISE - BRIDGE|location|||
234||"Kolarus III is on the viewscreen, the ion storm raging beyond
it."|stage direction|||
235|GEORDI|"I read six distinct positronic
signatures, spread out over a few
kilometers on the surface."|speech|GEORDI|M|True
236|PICARD|"What do we know about the
population?"|speech|PICARD|M|True
237|DATA|"Isolated pockets of humanoids.  It
appears to be a pre-warp
civilization at an early stage of
industrial development."|speech|DATA|M|True
238|GEORDI|"Captain, I don't recommend
transporting, that ion storm
doesn't look very neighborly.  It
could head this way without much
warning."|speech|GEORDI|M|True
239|PICARD|"Understood.  Data, Worf, you're
with me."|speech|PICARD|M|True
240||Picard, Data and Worf start heading toward the turbolift.|stage direction|||
241||(stands, protesting)|location|||
242|RIKER|"Captain, I hope I don't have to
remind you --"|speech|RIKER|M|True
243|PICARD|"I appreciate your concern, Number
One, but I've been itching to try
out the Argo."|speech|PICARD|M|True
244|RIKER|Sir --|speech|RIKER|M|True
245|PICARD|"Captain's prerogative, Will.
There's no foreseeable danger...
and your wife would never forgive
me if anything happened to you."|speech|PICARD|M|True
246||He steps into the turbolift with the Data and Worf.|stage direction|||
247|PICARD|You have the bridge, Mister Troi!|speech|PICARD|M|True
248||"The turbolift doors slide shut.
The bridge crew heartily enjoys Riker's momentary demotion to
house husband."|stage direction|||
249||EXT.  ENTERPRISE - OVER KOLARUS III - DAY|location|||
250||"The shuttlebay doors slide open and the transport vehicle
Argo emerges.
The Argo is larger than a regular shuttle with a particularly
large cargo area at the back."|stage direction|||
251||EXT.  KOLARUS III - DAY|location|||
252||"The Argo lands on the planet.  It is primarily a desert
environment with some canyons and mountains.  Like Death
Valley, blazing heat waves shimmer in the distance.  The
shuttle sits silently for a moment.  We wonder at the delay,
then...
The rear cargo doors slide open and Picard, Data and Worf
roar out on a 24th Century equivalent of a military jeep!
Picard drives, Data beside him.  Worf stands in the back at a
mounted phaser canon.  It is a muscular, exciting vehicle; a
Starfleet version of the jeep from old television series ""The
Rat Patrol.""
Picard screeches to a stop.  Data and Worf lurch.  A cloud of
dust momentarily obscures them.  Data quickly monitors the
positronic signatures with a tricorder:"|stage direction|||
253|DATA|"The closest signature is two
kilometers to the west... that
direction, sir."|speech|DATA|M|True
254|PICARD|Thank you, Data.|speech|PICARD|M|True
255||(he smiles)|location|||
256|PICARD|Let's see what she can do.|speech|PICARD|M|True
257||"He roars off in a cloud of dust!
Picard clearly enjoys driving.  He roars over the desert
terrain at breakneck speed, having a hell of a good time.
His comrades don't exactly appreciate his free-spirited
driving panache.
Worf clings on to the mounted phaser canon for dear life.
Data steadies himself by grasping onto the rollbar"|stage direction|||
258|DATA|"I will always be baffled by the
human predilection for piloting
vehicles at unsafe velocities."|speech|DATA|M|True
259||Picard smiles and drives a little faster.|stage direction|||
260||(monitoring with|location|||
261||tricorder)|unknown|||
262|DATA|"Over that rise, sir... half a
kilometer."|speech|DATA|M|True
263||"They continue on.  Before long they can see something on the
level desert floor before them.  They approach and stop to
discover...
An android arm.  The fingers patiently drumming the ground."|stage direction|||
264|DATA|It appears to be...|speech|DATA|M|True
265||(he scans with his|location|||
266||tricorder)|unknown|||
267|DATA|... an arm.|speech|DATA|M|True
268||(suspicious)|location|||
269|WORF|Why is it moving?|speech|WORF|M|True
270|DATA|"Like me, it has been designed with
modular power sources."|speech|DATA|M|True
271|PICARD|Mister Worf, if you please.|speech|PICARD|M|True
272||"Worf climbs from the jeep and carefully approaches the arm.
Gingerly picks it up.  The arm responds to being picked up,
the hand starts feeling around in the air like something from
a horror movie.  Worf shudders.
He returns to the jeep.  Quickly sets the arm down in the
rear cargo area."|stage direction|||
273|DATA|"The next signature is one kilometer
to the south."|speech|DATA|M|True
274||"Picard starts the jeep in motion.
Time passes as they continue on... coming across another
arm... a leg... a torso... another leg... various
disassembled components of a Data-like android!"|stage direction|||
275||EXT.  JEEP - KOLARUS III - CANYON - DAY|location|||
276||"Worf stands uneasily amidst the moving body parts.  There is
only one component missing: the head.  Picard steers the jeep
into a canyon.  Stops.  Data scans with his tricorder,
pointing it up into the gently sloping hills that form the
sides of the canyon."|stage direction|||
277|DATA|"The final signature is
approximately 300 meters up that
incline."|speech|DATA|M|True
278|PICARD|Mister Worf, accompany Data please.|speech|PICARD|M|True
279||(uneasy)|location|||
280|WORF|To find the head, sir?|speech|WORF|M|True
281||(amused)|location|||
282|PICARD|If you don't mind.|speech|PICARD|M|True
283||"Worf and Data climb up into the hills in pursuit of the final
piece as Picard opens the jeep's hood and checks the engine."|stage direction|||
284||EXT.  KOLARUS III - HILLS - DAY|location|||
285||"Worf and Data climb as Data scans and indicates the
direction:"|stage direction|||
286|DATA|Ten meters...|speech|DATA|M|True
287||Worf pulls his phaser, ready.|stage direction|||
288|DATA|"I think it unlikely you will need
your phaser to recover the cranial
unit.  Of course, it could bite
you."|speech|DATA|M|True
289||"Then they see it.
Data's head.  Or the spitting image anyway.  Lying inert in
the dust before them."|stage direction|||
290|WORF|It's you.|speech|WORF|M|True
291|DATA|The resemblance is... striking.|speech|DATA|M|True
292||"Then the head's eyes suddenly pop open.  It looks up at them
with a sort of blank, childlike wonder."|stage direction|||
293|HEAD|Why am I looking at me?|speech|HEAD|M|True
294|DATA|"You are not looking at yourself.
You are looking at me."|speech|DATA|M|True
295||(looking at Worf)|location|||
296|HEAD|You do not look like me.|speech|HEAD|M|True
297|WORF|No.|speech|WORF|M|True
298||(to head)|location|||
