|character|text|type|character_clean|gender|principal_character
159|ANGIE|"So, are you going to come over for dinner
tomorrow, `cause my parents are beginning
to think I made you up."|speech|ANGIE|F|True
160|DALE|"Well, yeah, I really want to meet them.
Tomorrow, tomorrow, tomorrow...let me
think."|speech|DALE|M|True
161|ANGIE|"You don't have to feel weird about it.
They know how old you are and they're
fine with it. They just want to meet you
and see that you're a cool guy and that
I'm not dating you just because you're
older."|speech|ANGIE|F|True
162|DALE|"Of course. I know that. It's
just...tomorrow's tight. I've got a whole
bunch of cases that I can finish
tomorrow. It's probably going to take me
into the night."|speech|DALE|M|True
163|ANGIE|"Fuck. Well, then you have to just come
over sometime this week or something,
okay? `Cause it's getting weird for them."|speech|ANGIE|F|True
164||11|unknown|||
165|DALE|"I will. I promise. I'm not trying to
avoid this, for real, I've just been
crazy busy."|speech|DALE|M|True
166|TEACHER|Hello? Can I help you?|speech|TEACHER|F|
167||"Dale and Angie turn to see a TEACHER, a guy about the
same age as Dale."|stage direction|||
168|DALE|Pardon?|speech|DALE|M|True
169|TEACHER|"You can't just waltz in here and hit on
the students. Get out now before I-"|speech|TEACHER|F|
170|ANGIE|Mr. Edwards, he's my boyfriend.|speech|ANGIE|F|True
171||"Mr. Edwards looks at Dale, then shoots Angie a confused
look."|stage direction|||
172|MR. EDWARDS|"This is your boyfriend? How old are you,
30?"|speech|MR. EDWARDS|M|
173|DALE|24.|speech|DALE|M|True
174|MR. EDWARDS|And you're dating an 18 year old?|speech|MR. EDWARDS|M|
175|ANGIE|I'm 19. I moved here from Morocco.|speech|ANGIE|F|True
176||"Dale doesn't know what to make of Mr. Edwards comments
and looks."|stage direction|||
177|MR. EDWARDS|"Alright, well this school is for students
and faculty only. Friends can't just stop
by."|speech|MR. EDWARDS|M|
178|DALE|"Dude, you may be a teacher here, but
we're about the same age, so don't get
all high and mighty. It's not that weird.
Frankly, it's natural."|speech|DALE|M|True
179||12|unknown|||
180|MR. EDWARDS|"Well, in that case, get off school
property or I'm calling the Police
Liaison officer. Angie, no offense to
you, but if this guy's dating someone
your age, it's because nobody his age
will date him."|speech|MR. EDWARDS|M|
181||Then, four HANDSOME AND FIT STUDENTS walk by.|stage direction|||
182|HANDSOME STUDENT|"Hey Angie. You were hilarious in drama
today."|speech|HANDSOME STUDENT|?|
183||"Angie smiles at the guys. Dale doesn't like how all this
is going down."|stage direction|||
184|DALE|I'll wait in the car.|speech|DALE|M|True
185||INT. DALE'S CAR - MOMENTS LATER|location|||
186||Dale and Angie sit in the parked car making out.|stage direction|||
187|ANGIE|So, do you want to get some food?|speech|ANGIE|F|True
188|DALE|"No...actually I can't. I have to go serve
a guy."|speech|DALE|M|True
189|ANGIE|Now?|speech|ANGIE|F|True
190|DALE|"Yeah. It sucks. I'm sorry. We can hang
out later though. You can come over."|speech|DALE|M|True
191|ANGIE|We'll see if Neo is truly the one.|speech|ANGIE|F|True
192||"They share a long kiss, and Angie gets out of the car.
Dale watches her walk away, then whips out his cell phone
and hits speed dial."|stage direction|||
193||(over phone)|location|||
194|SAUL (O.S.)|Yo?|speech|SAUL|M|True
195||13|unknown|||
196|DALE|"Yo. It's Dale. Mind if I come by and pick
up some shit?"|speech|DALE|M|True
197||INT. SAUL'S APARTMENT - LATER|location|||
198||"SAUL SILVER is constructing a CROSS-SHAPED JOINT (two
joints that intersect one another). Pot and paraphernalia
are scattered all over the coffee table. A large
""Scarface"" movie poster hangs on the wall. There is a
knock at the door and Dale enters."|stage direction|||
199|DALE|What's up, Saul.|speech|DALE|M|True
200||(unpleasantly surprised)|location|||
201|SAUL|What the fuck?!?|speech|SAUL|M|True
202|DALE|What?|speech|DALE|M|True
203|SAUL|"I didn't buzz you in. How the monkey did
you get in here?"|speech|SAUL|M|True
204|DALE|"Whoa...sorry, man. someone just let me
in. I-"|speech|DALE|M|True
205|SAUL|"That's fucked up, man! This building is
filled with fuckin' assholes. What else
is the buzzer for? Fuck."|speech|SAUL|M|True
206|DALE|"I'll buzz next time, man. I'm real sorry.
I'm just not familiar with your,
uh...protocol yet."|speech|DALE|M|True
207|SAUL|"Hey, stuff your sorry's i n a sack, bro.
We're always cool. It's those fuckin'
jaggoffs."|speech|SAUL|M|True
208|DALE|Um...sure.|speech|DALE|M|True
209||Dale awkwardly sits down on the other side of the couch.|stage direction|||
210||14|unknown|||
211|SAUL|"Brass tacs. I've got this new bud.
Unfortunately, it's a few more bones, but
fortunately, it's hands down the dopest
fuckin' shit I ever smoked. And I've
smoked some dope fuckin' shit."|speech|SAUL|M|True
212|DALE|Better than that Blue Oyster weed?|speech|DALE|M|True
213|SAUL|"Dude. Seriously. It's like if that Blue
Oyster shit and the Afghan Kush I got had
a baby, and meanwhile, the craziest
Northern Lights and that red-ass Espresso
Snowflake had a baby, and then by some
miracle those babies met, and fucked -
then this would be the shit they'd birth."|speech|SAUL|M|True
214||"Saul pulls out a big bag of weed. He places it on the
coffee table as though it was his child. He pulls out a
large bud."|stage direction|||
215|SAUL (CONT'D)|Smell it.|speech|SAUL|M|True
216||"Dale takes the weed and looks at it. It looks
spectacular. Bright red hairs and large crystals, huge
purple and blue leaves - just spectacular! Dale smells it
and is taken aback."|stage direction|||
217|DALE|What is this? It's spectacular.|speech|DALE|M|True
218|SAUL|"It's called Pineapple Express. My guy Red
told me it's when this Hawaiian flood
takes special dirt to the weed or some
shit. It's pretty scientific. And I'm the
only guy in the whole city who has it.
And, its only ten bones more for a
quarter."|speech|SAUL|M|True
219|DALE|So...can I get a quarter?|speech|DALE|M|True
220|SAUL|No doubt. Just let me grab my scale.|speech|SAUL|M|True
221||"Saul walks into another room. Dale looks around
anxiously; he clearly wants to go."|stage direction|||
222||15|unknown|||
223||"A moment later, Saul comes back into the room and sits
down. Dale notices that he didn't bring anything back
from the other room. Saul notices Dale looking at him
strangely."|stage direction|||
224|SAUL (CONT'D)|What's with the look? What?|speech|SAUL|M|True
225|DALE|Where's the scale?|speech|DALE|M|True
226|SAUL|Oh shit! The scale. Be right back.|speech|SAUL|M|True
227||Saul hustles into the other room.|stage direction|||
228||SAUL (O.S.) (CONT'D)|unknown|||
229||(from other room)|location|||
230|SAUL|"You know what's weird? How sometimes,
your brain just chooses to like, not keep
things in it, you know?"|speech|SAUL|M|True
231||(beat)|location|||
232|SAUL|Fucking scale.|speech|SAUL|M|True
233||(beat)|location|||
234|SAUL|Shit. Where is it?|speech|SAUL|M|True
235||"Dale checks his watch and then looks at the door;
suddenly, something catches his eye - it's the cross-
joint Saul was constructing."|stage direction|||
236|DALE|Holy shit! What the fuck is this thing?|speech|DALE|M|True
237||"Saul comes back in and puts a small electronic scale on
the coffee table."|stage direction|||
238||(nonchalantly)|unknown|||
239|SAUL|"Ah, the cross-joint. You've never seen
one of these? Not surprising. They are,
like, the apex of the vortex of joint
engineering. NASA built the first one in
the eighties."|speech|SAUL|M|True
240||"Saul chuckles at his joke as he places some weed on the
scale."|stage direction|||
241|DALE|You can actually smoke that contraption?|speech|DALE|M|True
242||Saul puts Dale's weed in a baggie.|stage direction|||
243||16|unknown|||
244|SAUL|"You light all three ends at the same
time, then, you smoke it as it resonates
the main section, creating a ""trifecta""
of smoking power. It's like, three times
as powerful as a normal joint."|speech|SAUL|M|True
245||"Dale hands Saul some money and Saul gives him his weed.
Dale lingers for a moment."|stage direction|||
246|DALE|Well, be careful with that thing.|speech|DALE|M|True
247||Dale gets up and heads to the door.|stage direction|||
248|SAUL|"Dude...you wanna smoke this thing with
me?"|speech|SAUL|M|True
249||"Dale turns around. He clearly wants to smoke it, but he
tries to play it cool."|stage direction|||
250|SAUL (CONT'D)|I can't even light it on my own.|speech|SAUL|M|True
251||Dale sits back down on the couch, giddy as a schoolgirl.|stage direction|||
252||(excited)|location|||
253|DALE|"Wow. So like, uh...so like, so like what
do I do?"|speech|DALE|M|True
254||Saul gathers three lighters from the coffee table.|stage direction|||
255|SAUL|"Alright. Firstly you light these two
ends. Then I will light the tip, making
the trifecta complete. Are you ready?"|speech|SAUL|M|True
256||"Dale nods and they light the joint. Saul tokes hard;
plumes of smoke fill the air as he bursts into a COUGHING
FIT."|stage direction|||
257|DALE|Holy...|speech|DALE|M|True
258||"Dale takes the joint and hits it, exploding into a
coughing fit."|stage direction|||
259|SAUL|"It's...uh, it's good to cough.  COUGH  It
opens the  COUGH  capillaries...gets you
twenty-five percent higher."|speech|SAUL|M|True
260||17|unknown|||
261|SAUL (CONT'D)|"And that, combined with the pineapple
weed, and the cross-joint  COUGH  you're
a good thirty to forty times higher. I
don't know the exact math, but, pff,
you're pretty fucking gong-showed. You
know what I mean?"|speech|SAUL|M|True
262||"Saul takes a toke. Dale coughs HARDER and HARDER. He
seems like he might throw up."|stage direction|||
263|SAUL (CONT'D)|"It's crazy. The better the weed, the more
I wish I could think of how to explain
what's so good about it, but the...uh,
the better it is, the less shit I can
think of in total, you know?"|speech|SAUL|M|True
264||"Saul passes Dale the joint, obliviously dropping ash all
over his suit. Slightly agitated, Dale brushes it off."|stage direction|||
265||SAUL (CONT'D)|unknown|||
266|SAUL (CONT'D)|"Okay, so, like, you've been buying from
me for, like, a few months now and I
really gotta ask."|speech|SAUL|M|True
267||(beat)|location|||
268|SAUL (CONT'D)|What's with the suit?|speech|SAUL|M|True
269|DALE|I'm a process server.|speech|DALE|M|True
270|SAUL|You`re a servant? Like, a butler.|speech|SAUL|M|True
271|DALE|No, process server.|speech|DALE|M|True
272||Saul looks confused.|stage direction|||
273|DALE (CONT'D)|"I'm hired to give people papers they
don't want. It's pretty much the easiest
job on earth."|speech|DALE|M|True
274|SAUL|Nice, man. Where'd you get that job?|speech|SAUL|M|True
275||Dale takes a big hit from the joint.|stage direction|||
276|DALE|"Well...uh, I got a totally useless degree
two years ago, then I did nothing for a
year, then my dad got so fed up he hooked
me up."|speech|DALE|M|True
277||18|unknown|||
278||They both revel in the thought.|stage direction|||
279|DALE (CONT'D)|"I got it pretty sweet, though. Today? I
smoked like five joints, gave out some
pieces of paper, and I ate some Burger
King-"|speech|DALE|M|True
280|SAUL|"Hey man, did you get those new chicken
fries?"|speech|SAUL|M|True
281||Dale passes the join to Saul.|stage direction|||
282|DALE|"Yeah man. I'd get on that shit. They're
fucking mind blowing. So, then I hot-
boxed my car and then...got some action
from my girlfriend."|speech|DALE|M|True
283||Saul laughs at this.|stage direction|||
284|SAUL|Does she smoke pot?|speech|SAUL|M|True
285|DALE|A little. She's in high school.|speech|DALE|M|True
286|SAUL|"That's fuckin' sweet! Ilegal love! You're
like Jerry Lee Lewis. I just read his
biography."|speech|SAUL|M|True
287|DALE|No, no. She's 19.|speech|DALE|M|True
288||(dissappointed)|location|||
289|SAUL|Oh. It's still cool I guess.|speech|SAUL|M|True
290|DALE|"Yeah, it's awesome, although I think
she's getting old enough where she's
realizing I don't do much. And these high
school guys these days. They're all
roided out and going to Harvard. Even on
my best days, I look like a fat, dumb
piece of shit next to them."|speech|DALE|M|True
291|SAUL|"Whatever, man. It sounds like you got it
pretty good. I wish I had a job that
easy. Fuck."|speech|SAUL|M|True
292||19|unknown|||
293|DALE|"Dude...you've got, like, the actual
easiest job in the world."|speech|DALE|M|True
294|SAUL|"Hey! You're right, man. I never thought
of it like that."|speech|SAUL|M|True
295|DALE|"You can actually do whatever the hell you
want. You get to sleep all day and people
come buy weed at night."|speech|DALE|M|True
296||Dale passes Saul the joint.|stage direction|||
297|SAUL|"That's totally true. Except tomorrow.
Thanks to that bitch daylight savings, I
gotta go change my grandma's clocks
forward at 7am. Or 8am. I seriously can't
figure it out."|speech|SAUL|M|True
298|DALE|Sorry to hear that.|speech|DALE|M|True
299||Saul passes Dale the joint.|stage direction|||
300|SAUL|"Yo, so, like, what have these people done
that you go after?"|speech|SAUL|M|True
301|DALE|Let's see...tonight I'm going after-|speech|DALE|M|True
302||Dale pulls a blue envelope out of his pocket.|stage direction|||
303|DALE (CONT'D)|Ted Jones. He forgot to pay his-|speech|DALE|M|True
304|SAUL|"Dude! My guy, Red, gets his weed from a
Ted Jones. He's, like, #1 supplier in
town. Maybe it's him!"|speech|SAUL|M|True
305|DALE|"I doubt that, man. There's probably a lot
of Ted Joneses's out there."|speech|DALE|M|True
306|SAUL|"Yeah, but not like this one, man! He's
what I want to be one day. He's like the
""Jesus of Weed"". So...I guess he's like
Jah. Or Scarface."|speech|SAUL|M|True
307||20|unknown|||
308||"Saul points to his Scarface poster. The joint ends. After
a few moments it seems as though their ability to have a
conversation burnt out with the joint. They sit in
awkward silence. Dale gets up."|stage direction|||
309|DALE|Well Saul, that was crazy. Thanks.|speech|DALE|M|True
310|SAUL|No worries dude, peace.|speech|SAUL|M|True
311||"They slap each other five and Dale exits. Saul turns on
the TV. Saved By the Bell is on. It makes Saul chuckle."|stage direction|||
312||INT. DALE'S CAR - NIGHT|location|||
313||"Dale cruises down side streets and locates Ted's house.
It is a large well-to-do home. Having difficulties, Dale
parks in between two cars across the street. He turns off
the engine and starts smoking a joint. SUDDENLY - FLASH!
Two head lights appear up the street. Holy shit! It's a
COP CAR!
He sits still, holding the joint between his legs as the
cop car drives past and...parks a few cars down! The
FEMALE COP walks up the block - TOWARDS DALE'S CAR!"|stage direction|||
314|DALE|Oh shit on me.|speech|DALE|M|True
315||"Fortunately,   the COP crosses the street and walks towards
Ted's house.   Confused, Dale watches as she is let in.
Dale waits a   moment and then re-lights the joint. He
tries to see   into Ted's house as he takes a MASSIVE TOKE.
BANG! A SILENCE SHATTERING BLAST comes from Ted's house.
Dale holds the toke in and tries to keep quiet as he
focuses on the large front window. SUDDENLY, the drapes
are torn down by an ASIAN MAN as he falls forwards and
crashes through the front window!
Dale watches in horror as a LARGE GREY-HAIRED MAN and the
Female Cop step forward and shoot the Asian man! BLAM!
BLAM! Blood splatters!
Dale starts COUGHING UNCONTROLLABLY! He starts the car
and, in a panicked fit, tries to pull out. CRASH!!! He
smashes directly into the car in front of him! He flicks
the roach out onto the grass and slams the car in reverse
- CRUNCH!!! He backs into the car behind him! Still
hacking his lungs out, Dale drives away!"|stage direction|||
316||21|unknown|||
